,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
145,2,7:33.0,,J. Grant makes 2-pt jump shot from 19 ft (assist by D. Wade),25,41
146,2,7:16.0,P. George misses 2-pt jump shot from 4 ft,,25,41
147,2,7:14.0,Offensive rebound by A. Jefferson,,25,41
148,2,7:11.0,T. Young makes 2-pt layup from 3 ft (assist by A. Jefferson),,27,41
149,2,6:42.0,,J. Butler misses 2-pt jump shot from 20 ft,27,41
150,2,6:41.0,Defensive rebound by A. Brooks,,27,41
151,2,6:33.0,A. Jefferson makes 2-pt jump shot from 19 ft (assist by A. Brooks),,29,41
152,2,6:12.0,,N. Mirotić misses 3-pt jump shot from 27 ft,29,41
153,2,6:11.0,Defensive rebound by A. Brooks,,29,41
154,2,6:06.0,A. Brooks misses 2-pt layup from 1 ft,,29,41
155,2,6:06.0,Offensive rebound by A. Jefferson,,29,41
156,2,6:06.0,A. Jefferson misses 2-pt layup from 1 ft,,29,41
157,2,6:05.0,,Defensive rebound by J. Butler,29,41
158,2,5:59.0,,D. Wade misses 3-pt jump shot from 24 ft,29,41
159,2,5:57.0,,Offensive rebound by N. Mirotić,29,41
160,2,5:52.0,,Turnover by J. Butler (bad pass),29,41
161,2,5:52.0,Indiana full timeout,,29,41
162,2,5:52.0,,T. Gibson enters the game for D. Wade,29,41
163,2,5:52.0,,R. Lopez enters the game for N. Mirotić,29,41
164,2,5:52.0,,R. Rondo enters the game for C. Felício,29,41
165,2,5:52.0,J. Teague enters the game for A. Jefferson,,29,41
166,2,5:52.0,M. Turner enters the game for C. Miles,,29,41
167,2,5:52.0,G. Robinson enters the game for A. Brooks,,29,41
168,2,5:38.0,J. Teague makes 2-pt jump shot from 5 ft (assist by P. George),,31,41
169,2,5:21.0,,T. Gibson misses 2-pt jump shot from 19 ft,31,41
170,2,5:21.0,Defensive rebound by Team,,31,41
171,2,4:58.0,J. Teague makes 3-pt jump shot from 26 ft,,34,41
172,2,4:38.0,Violation by T. Young (kicked ball),,34,41
173,2,4:27.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Rondo),34,44
174,2,4:12.0,P. George makes 2-pt jump shot from 18 ft (assist by J. Teague),,36,44
175,2,4:02.0,,Shooting foul by T. Young (drawn by J. Butler),36,44
176,2,4:02.0,,J. Butler misses free throw 1 of 2,36,44
177,2,4:02.0,,Offensive rebound by Team,36,44
178,2,4:02.0,,J. Butler makes free throw 2 of 2,36,45
179,2,3:47.0,M. Turner misses 2-pt jump shot from 21 ft,,36,45
180,2,3:46.0,,Defensive rebound by J. Grant,36,45
181,2,3:38.0,,T. Gibson makes 2-pt layup from 3 ft (assist by R. Rondo),36,47
182,2,3:32.0,Turnover by T. Young (bad pass; steal by J. Grant),,36,47
183,2,3:17.0,,T. Gibson makes 2-pt layup from 3 ft (assist by J. Butler),36,49
184,2,3:15.0,Indiana full timeout,,36,49
185,2,3:04.0,Personal foul by J. Grant (drawn by P. George),,36,49
186,2,2:52.0,T. Young makes 3-pt jump shot from 25 ft (assist by P. George),,39,49
187,2,2:26.0,,T. Gibson misses 2-pt jump shot from 6 ft,39,49
188,2,2:26.0,,Offensive rebound by R. Lopez,39,49
189,2,2:26.0,,R. Lopez misses 2-pt layup from 3 ft,39,49
190,2,2:26.0,,Offensive rebound by R. Lopez,39,49
191,2,2:26.0,,R. Lopez makes 2-pt layup from 3 ft,39,51
192,2,2:26.0,,Shooting foul by M. Turner (drawn by R. Lopez),39,51
193,2,2:26.0,,R. Lopez misses free throw 1 of 1,39,51
194,2,2:24.0,Defensive rebound by M. Turner,,39,51
195,2,2:14.0,J. Teague misses 2-pt jump shot from 13 ft,,39,51
196,2,2:14.0,,Defensive rebound by Team,39,51
197,2,1:51.0,,R. Lopez misses 2-pt hook shot from 10 ft,39,51
198,2,1:48.0,Defensive rebound by M. Turner,,39,51
199,2,1:29.0,P. George misses 3-pt jump shot from 26 ft,,39,51
200,2,1:28.0,Offensive rebound by T. Young,,39,51
201,2,1:20.0,T. Young misses 3-pt jump shot from 25 ft,,39,51
202,2,1:19.0,Offensive rebound by T. Young,,39,51
203,2,1:18.0,,N. Mirotić enters the game for R. Lopez,39,51
204,2,0:55.0,M. Turner misses 3-pt jump shot from 24 ft,,39,51
205,2,0:51.0,,Defensive rebound by R. Rondo,39,51
206,2,0:44.0,,T. Gibson misses 2-pt jump shot from 17 ft,39,51
207,2,0:42.0,Defensive rebound by T. Young,,39,51
208,2,0:31.0,T. Young makes 2-pt hook shot from 5 ft,,41,51
209,2,0:07.0,,J. Grant misses 3-pt jump shot from 24 ft,41,51
210,2,0:06.0,Defensive rebound by M. Turner,,41,51
211,2,0:00.0,G. Robinson misses 3-pt jump shot from 24 ft,,41,51
212,2,0:00.0,Offensive rebound by Team,,41,51
213,3,11:46.0,Personal foul by R. Rondo (drawn by P. George),,41,51
214,3,11:40.0,J. Teague misses 3-pt jump shot from 25 ft,,41,51
215,3,11:39.0,,Defensive rebound by J. Butler,41,51
216,3,11:18.0,,T. Gibson misses 2-pt jump shot from 15 ft,41,51
217,3,11:16.0,Defensive rebound by M. Turner,,41,51
218,3,10:59.0,P. George misses 2-pt jump shot from 20 ft,,41,51
219,3,10:58.0,,Defensive rebound by R. Lopez,41,51
220,3,10:46.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by R. Rondo),41,53
221,3,10:21.0,T. Young misses 2-pt jump shot from 18 ft,,41,53
222,3,10:20.0,,Defensive rebound by D. Wade,41,53
223,3,10:15.0,,R. Rondo misses 2-pt layup from 1 ft,41,53
224,3,10:14.0,Defensive rebound by P. George,,41,53
225,3,10:08.0,T. Young makes 2-pt jump shot from 5 ft (assist by P. George),,43,53
226,3,9:55.0,,Personal foul by M. Turner (drawn by R. Lopez),43,53
227,3,9:48.0,,R. Lopez misses 2-pt jump shot from 5 ft (block by M. Turner),43,53
228,3,9:47.0,Defensive rebound by T. Young,,43,53
229,3,9:39.0,P. George misses 2-pt jump shot from 19 ft,,43,53
230,3,9:38.0,,Defensive rebound by R. Lopez,43,53
231,3,9:24.0,,D. Wade misses 3-pt jump shot from 26 ft,43,53
232,3,9:23.0,Defensive rebound by J. Teague,,43,53
233,3,9:12.0,M. Turner makes 3-pt jump shot from 24 ft (assist by J. Teague),,46,53
234,3,8:48.0,,J. Butler misses 2-pt jump shot from 9 ft,46,53
235,3,8:46.0,Defensive rebound by M. Turner,,46,53
236,3,8:29.0,M. Turner makes 2-pt layup from 3 ft (assist by J. Teague),,48,53
237,3,8:29.0,,Chicago full timeout,48,53
238,3,8:16.0,,Turnover by T. Gibson (lost ball; steal by T. Young),48,53
239,3,8:15.0,Personal foul by R. Rondo (drawn by G. Robinson),,48,53
240,3,8:10.0,Turnover by P. George (lost ball; steal by R. Lopez),,48,53
241,3,8:00.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by D. Wade),48,55
242,3,7:38.0,G. Robinson misses 3-pt jump shot from 23 ft,,48,55
243,3,7:37.0,,Defensive rebound by R. Lopez,48,55
244,3,7:17.0,,D. Wade misses 2-pt jump shot from 8 ft,48,55
245,3,7:14.0,Defensive rebound by T. Young,,48,55
246,3,7:07.0,P. George misses 3-pt jump shot from 23 ft,,48,55
247,3,7:06.0,,Defensive rebound by R. Lopez,48,55
248,3,6:51.0,,J. Butler makes 2-pt layup from 4 ft,48,57
249,3,6:23.0,J. Teague misses 2-pt jump shot from 18 ft,,48,57
250,3,6:21.0,,Defensive rebound by R. Rondo,48,57
251,3,6:09.0,,T. Gibson misses 2-pt layup from 3 ft,48,57
252,3,6:07.0,,Offensive rebound by R. Lopez,48,57
253,3,6:07.0,,R. Lopez makes 2-pt layup from 2 ft,48,59
254,3,5:48.0,M. Turner misses 3-pt jump shot from 24 ft,,48,59
255,3,5:47.0,,Defensive rebound by D. Wade,48,59
256,3,5:38.0,,Turnover by R. Rondo (bad pass; steal by T. Young),48,59
257,3,5:33.0,Turnover by T. Young (bad pass; steal by R. Lopez),,48,59
258,3,5:28.0,Offensive charge foul by D. Wade (drawn by J. Teague),,48,59
259,3,5:28.0,,Turnover by D. Wade (offensive foul),48,59
260,3,5:28.0,,M. Carter-Williams enters the game for D. Wade,48,59
261,3,5:28.0,,N. Mirotić enters the game for T. Gibson,48,59
262,3,5:28.0,K. Séraphin enters the game for T. Young,,48,59
263,3,5:13.0,Shooting foul by R. Rondo (drawn by M. Turner),,48,59
264,3,5:13.0,M. Turner misses free throw 1 of 2,,48,59
265,3,5:13.0,Offensive rebound by Team,,48,59
266,3,5:13.0,M. Turner makes free throw 2 of 2,,49,59
267,3,4:58.0,,R. Rondo misses 3-pt jump shot from 22 ft,49,59
268,3,4:57.0,Defensive rebound by G. Robinson,,49,59
269,3,4:46.0,M. Turner misses 2-pt layup from 3 ft,,49,59
270,3,4:45.0,,Defensive rebound by N. Mirotić,49,59
271,3,4:37.0,,Turnover by R. Rondo (bad pass; steal by P. George),49,59
272,3,4:32.0,Turnover by J. Teague (step out of bounds),,49,59
273,3,4:32.0,,J. Grant enters the game for R. Rondo,49,59
274,3,4:24.0,,Shooting foul by K. Séraphin (drawn by J. Butler),49,59
275,3,4:24.0,,J. Butler makes free throw 1 of 2,49,60
276,3,4:24.0,A. Brooks enters the game for J. Teague,,49,60
277,3,4:24.0,,J. Butler makes free throw 2 of 2,49,61
278,3,4:01.0,Turnover by A. Brooks (bad pass; steal by J. Grant),,49,61
279,3,3:50.0,,Offensive foul by R. Lopez (drawn by A. Brooks),49,61
280,3,3:50.0,,Turnover by R. Lopez (offensive foul),49,61
281,3,3:26.0,P. George misses 3-pt jump shot from 24 ft,,49,61
282,3,3:25.0,,Defensive rebound by Team,49,61
283,3,3:23.0,Loose ball foul by K. Séraphin (drawn by N. Mirotić),,49,61
284,3,3:22.0,C. Miles enters the game for G. Robinson,,49,61
285,3,3:14.0,,N. Mirotić misses 3-pt jump shot from 25 ft,49,61
286,3,3:13.0,Defensive rebound by K. Séraphin,,49,61
287,3,3:06.0,P. George makes 2-pt jump shot from 22 ft (assist by A. Brooks),,51,61
288,3,3:06.0,Shooting foul by M. Carter-Williams (drawn by P. George),,51,61
289,3,3:06.0,A. Jefferson enters the game for M. Turner,,51,61
290,3,3:06.0,P. George makes free throw 1 of 1,,52,61
291,3,2:54.0,Indiana full timeout,,52,61
292,3,2:44.0,,J. Butler misses 3-pt jump shot from 25 ft,52,61
293,3,2:43.0,Defensive rebound by A. Jefferson,,52,61
294,3,2:23.0,K. Séraphin makes 2-pt jump shot from 5 ft,,54,61
295,3,2:07.0,,Offensive foul by R. Lopez (drawn by P. George),54,61
296,3,2:07.0,,Turnover by R. Lopez (offensive foul),54,61
297,3,1:53.0,A. Brooks makes 2-pt jump shot from 7 ft,,56,61
298,3,1:38.0,,Shooting foul by A. Jefferson (drawn by J. Butler),56,61
299,3,1:38.0,,J. Butler misses free throw 1 of 2,56,61
300,3,1:38.0,,Offensive rebound by Team,56,61
301,3,1:38.0,G. Robinson enters the game for P. George,,56,61
302,3,1:38.0,,J. Butler makes free throw 2 of 2,56,62
303,3,1:21.0,A. Brooks makes 2-pt jump shot from 14 ft (assist by A. Jefferson),,58,62
304,3,0:56.0,,J. Butler misses 2-pt jump shot from 15 ft,58,62
305,3,0:55.0,Defensive rebound by C. Miles,,58,62
306,3,0:35.0,K. Séraphin misses 2-pt jump shot from 14 ft,,58,62
307,3,0:34.0,,Defensive rebound by M. Carter-Williams,58,62
308,3,0:30.0,,Shooting foul by A. Brooks (drawn by M. Carter-Williams),58,62
309,3,0:30.0,,M. Carter-Williams misses free throw 1 of 2,58,62
310,3,0:30.0,,Offensive rebound by Team,58,62
311,3,0:30.0,,D. Wade enters the game for J. Butler,58,62
312,3,0:30.0,,M. Carter-Williams makes free throw 2 of 2,58,63
313,3,0:13.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by K. Séraphin),,61,63
314,3,0:04.0,,D. Wade misses 3-pt jump shot from 25 ft,61,63
315,3,0:03.0,Defensive rebound by K. Séraphin,,61,63
316,4,11:51.0,,Shooting foul by C. Miles (drawn by C. Felício),61,63
317,4,11:51.0,,C. Felício misses free throw 1 of 2,61,63
318,4,11:51.0,,Offensive rebound by Team,61,63
319,4,11:51.0,,C. Felício makes free throw 2 of 2,61,64
320,4,11:33.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by A. Jefferson),,64,64
321,4,11:17.0,,Personal foul by K. Séraphin (drawn by N. Mirotić),64,64
322,4,11:12.0,,D. Wade makes 2-pt jump shot from 7 ft,64,66
323,4,11:12.0,,Shooting foul by A. Jefferson (drawn by D. Wade),64,66
324,4,11:12.0,,D. Wade makes free throw 1 of 1,64,67
325,4,10:53.0,G. Robinson misses 2-pt layup from 3 ft (block by D. Wade),,64,67
326,4,10:50.0,Offensive rebound by A. Jefferson,,64,67
327,4,10:50.0,A. Jefferson misses 2-pt layup from 3 ft,,64,67
328,4,10:49.0,,Defensive rebound by N. Mirotić,64,67
329,4,10:40.0,,C. Felício misses 2-pt layup from 2 ft (block by K. Séraphin),64,67
330,4,10:40.0,,Offensive rebound by Team,64,67
331,4,10:29.0,,D. Wade misses 2-pt jump shot from 14 ft,64,67
332,4,10:27.0,,Offensive rebound by N. Mirotić,64,67
333,4,10:24.0,,N. Mirotić makes 2-pt layup from 2 ft,64,69
334,4,10:05.0,Turnover by K. Séraphin (3 sec),,64,69
335,4,9:50.0,,N. Mirotić misses 3-pt jump shot from 26 ft,64,69
336,4,9:48.0,,Offensive rebound by J. Grant,64,69
337,4,9:31.0,,M. Carter-Williams misses 2-pt jump shot from 17 ft,64,69
338,4,9:29.0,,Offensive rebound by N. Mirotić,64,69
339,4,9:23.0,,D. Wade misses 3-pt jump shot from 23 ft,64,69
340,4,9:22.0,,Offensive rebound by C. Felício,64,69
341,4,9:18.0,Offensive charge foul by J. Grant (drawn by C. Miles),,64,69
342,4,9:18.0,,Turnover by J. Grant (offensive foul),64,69
343,4,9:02.0,C. Miles misses 2-pt jump shot from 13 ft,,64,69
344,4,9:00.0,,Defensive rebound by N. Mirotić,64,69
345,4,8:54.0,,D. Wade makes 2-pt jump shot from 6 ft,64,71
346,4,8:32.0,K. Séraphin misses 2-pt jump shot from 20 ft,,64,71
347,4,8:31.0,Offensive rebound by A. Brooks,,64,71
348,4,8:19.0,A. Jefferson misses 2-pt jump shot from 13 ft,,64,71
349,4,8:19.0,Offensive rebound by G. Robinson,,64,71
350,4,8:19.0,G. Robinson misses 2-pt layup from 1 ft,,64,71
351,4,8:19.0,,Defensive rebound by Team,64,71
352,4,8:19.0,Loose ball foul by K. Séraphin (drawn by N. Mirotić),,64,71
353,4,8:19.0,,Chicago full timeout,64,71
354,4,8:19.0,T. Young enters the game for G. Robinson,,64,71
355,4,8:19.0,P. George enters the game for K. Séraphin,,64,71
356,4,8:14.0,,Personal foul by A. Jefferson (drawn by C. Felício),64,71
357,4,8:14.0,,C. Felício misses free throw 1 of 2,64,71
358,4,8:14.0,,Offensive rebound by Team,64,71
359,4,8:14.0,,J. Butler enters the game for M. Carter-Williams,64,71
360,4,8:14.0,,C. Felício makes free throw 2 of 2,64,72
361,4,7:51.0,C. Miles misses 2-pt layup from 3 ft,,64,72
362,4,7:50.0,,Defensive rebound by C. Felício,64,72
363,4,7:43.0,,Personal foul by P. George (drawn by D. Wade),64,72
364,4,7:43.0,,D. Wade makes free throw 1 of 2,64,73
365,4,7:43.0,,D. Wade makes free throw 2 of 2,64,74
366,4,7:34.0,Shooting foul by J. Grant (drawn by A. Brooks),,64,74
367,4,7:34.0,A. Brooks makes free throw 1 of 2,,65,74
368,4,7:34.0,A. Brooks makes free throw 2 of 2,,66,74
369,4,7:12.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by D. Wade),66,76
370,4,6:55.0,T. Young makes 3-pt jump shot from 23 ft (assist by P. George),,69,76
371,4,6:38.0,,D. Wade misses 2-pt jump shot from 9 ft,69,76
372,4,6:37.0,Defensive rebound by A. Jefferson,,69,76
373,4,6:29.0,A. Jefferson makes 2-pt jump shot from 6 ft (assist by A. Brooks),,71,76
374,4,6:29.0,Shooting foul by C. Felício (drawn by A. Jefferson),,71,76
375,4,6:29.0,,R. Lopez enters the game for C. Felício,71,76
376,4,6:29.0,A. Jefferson makes free throw 1 of 1,,72,76
377,4,6:11.0,,R. Lopez misses 2-pt layup from 1 ft (block by A. Brooks),72,76
378,4,6:10.0,Defensive rebound by A. Brooks,,72,76
379,4,6:06.0,Shooting foul by R. Lopez (drawn by A. Brooks),,72,76
380,4,6:06.0,A. Brooks makes free throw 1 of 2,,73,76
381,4,6:06.0,A. Brooks makes free throw 2 of 2,,74,76
382,4,5:46.0,,J. Butler misses 2-pt jump shot from 16 ft,74,76
383,4,5:45.0,Defensive rebound by C. Miles,,74,76
384,4,5:35.0,T. Young misses 3-pt jump shot from 24 ft,,74,76
385,4,5:34.0,,Defensive rebound by R. Lopez,74,76
386,4,5:15.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by D. Wade),74,79
387,4,4:52.0,Turnover by P. George (bad pass),,74,79
388,4,4:52.0,,Chicago full timeout,74,79
389,4,4:52.0,M. Turner enters the game for A. Jefferson,,74,79
390,4,4:44.0,,Shooting foul by C. Miles (drawn by J. Butler),74,79
391,4,4:44.0,,J. Butler makes free throw 1 of 2,74,80
