,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SACRAMENTO_ACTION,GOLDEN STATE_SCORE,SACRAMENTO_SCORE
76,1,4:06.0,,Personal foul by K. Looney (drawn by D. Cousins),20,15
77,1,3:59.0,,Turnover by T. Lawson (bad pass; steal by K. Durant),20,15
78,1,3:59.0,Personal foul by A. Tolliver (drawn by K. Durant),,20,15
79,1,3:59.0,K. Durant makes free throw 1 of 2,,21,15
80,1,3:59.0,K. Durant makes free throw 2 of 2,,22,15
81,1,3:39.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Cousins),22,18
82,1,3:27.0,Shooting foul by A. Afflalo (drawn by K. Durant),,22,18
83,1,3:27.0,K. Durant misses free throw 1 of 2,,22,18
84,1,3:27.0,Offensive rebound by Team,,22,18
85,1,3:27.0,,M. Barnes enters the game for A. Afflalo,22,18
86,1,3:27.0,K. Durant makes free throw 2 of 2,,23,18
87,1,3:19.0,,D. Cousins makes 2-pt layup from 3 ft (assist by T. Lawson),23,20
88,1,3:05.0,K. Thompson misses 2-pt jump shot from 16 ft,,23,20
89,1,3:04.0,,Defensive rebound by D. Cousins,23,20
90,1,2:58.0,,D. Cousins makes 2-pt layup from 3 ft,23,22
91,1,2:49.0,Golden State full timeout,,23,22
92,1,2:49.0,P. McCaw enters the game for K. Thompson,,23,22
93,1,2:41.0,S. Curry makes 3-pt jump shot from 26 ft (assist by P. McCaw),,26,22
94,1,2:18.0,,D. Cousins makes 2-pt layup from 3 ft,26,24
95,1,2:07.0,S. Curry makes 2-pt layup from 3 ft,,28,24
96,1,1:55.0,,Turnover by D. Cousins (bad pass; steal by K. Looney),28,24
97,1,1:54.0,Turnover by K. Looney (bad pass; steal by T. Lawson),,28,24
98,1,1:53.0,,Turnover by T. Lawson (bad pass),28,24
99,1,1:53.0,D. Green enters the game for K. Durant,,28,24
100,1,1:43.0,Turnover by S. Curry (bad pass; steal by M. Barnes),,28,24
101,1,1:37.0,,M. Barnes misses 3-pt jump shot from 24 ft,28,24
102,1,1:36.0,Defensive rebound by Team,,28,24
103,1,1:26.0,P. McCaw misses 3-pt jump shot from 25 ft,,28,24
104,1,1:25.0,,Defensive rebound by A. Tolliver,28,24
105,1,1:13.0,,M. Barnes misses 2-pt layup from 3 ft (block by K. Looney),28,24
106,1,1:11.0,Defensive rebound by P. McCaw,,28,24
107,1,1:05.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,31,24
108,1,0:38.0,,T. Lawson misses 2-pt jump shot from 19 ft,31,24
109,1,0:37.0,Defensive rebound by K. Looney,,31,24
110,1,0:19.0,S. Curry misses 3-pt jump shot from 25 ft,,31,24
111,1,0:18.0,,Defensive rebound by D. Cousins,31,24
112,1,0:03.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by D. Cousins),31,27
113,1,0:00.0,D. Green misses 3-pt jump shot from 27 ft,,31,27
114,1,0:00.0,Offensive rebound by Team,,31,27
115,2,11:38.0,,Personal foul by A. Iguodala (drawn by M. Barnes),31,27
116,2,11:25.0,,T. Lawson misses 3-pt jump shot from 26 ft,31,27
117,2,11:24.0,Defensive rebound by D. Green,,31,27
118,2,11:19.0,D. Green misses 2-pt jump shot from 3 ft,,31,27
119,2,11:18.0,,Defensive rebound by M. Barnes,31,27
120,2,11:10.0,,M. Barnes makes 2-pt dunk at rim (assist by T. Lawson),31,29
121,2,10:50.0,Personal foul by M. Richardson (drawn by K. Thompson),,31,29
122,2,10:42.0,A. Iguodala misses 3-pt jump shot from 24 ft,,31,29
123,2,10:41.0,,Defensive rebound by W. Cauley-Stein,31,29
124,2,10:33.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),31,31
125,2,10:15.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,33,31
126,2,10:05.0,,Turnover by T. Lawson (lost ball),33,31
127,2,9:54.0,D. Green misses 3-pt jump shot from 25 ft,,33,31
128,2,9:53.0,Offensive rebound by K. Thompson,,33,31
129,2,9:52.0,Shooting foul by M. Richardson (drawn by K. Thompson),,33,31
130,2,9:52.0,K. Thompson makes free throw 1 of 2,,34,31
131,2,9:52.0,K. Thompson makes free throw 2 of 2,,35,31
132,2,9:36.0,,M. Richardson makes 2-pt jump shot from 16 ft,35,33
133,2,9:20.0,J. McAdoo makes 2-pt layup from 2 ft (assist by K. Thompson),,37,33
134,2,9:04.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,37,33
135,2,9:02.0,,Offensive rebound by M. Barnes,37,33
136,2,9:02.0,,M. Barnes misses 2-pt layup from 2 ft,37,33
137,2,9:00.0,Defensive rebound by A. Iguodala,,37,33
138,2,8:55.0,J. McAdoo misses 2-pt layup from 3 ft,,37,33
139,2,8:54.0,,Defensive rebound by W. Cauley-Stein,37,33
140,2,8:43.0,,W. Cauley-Stein misses 2-pt dunk at rim,37,33
141,2,8:43.0,Defensive rebound by Team,,37,33
142,2,8:43.0,Official timeout,,37,33
143,2,8:25.0,K. Thompson misses 2-pt jump shot from 11 ft (block by A. Tolliver),,37,33
144,2,8:22.0,,Defensive rebound by M. Barnes,37,33
145,2,8:02.0,,W. Cauley-Stein makes 2-pt layup from 3 ft,37,35
146,2,7:41.0,Turnover by K. Thompson (bad pass; steal by W. Cauley-Stein),,37,35
147,2,7:33.0,,M. Barnes makes 3-pt jump shot from 22 ft (assist by M. Richardson),37,38
148,2,7:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,37,38
149,2,7:19.0,,Defensive rebound by M. Barnes,37,38
150,2,7:10.0,,W. Cauley-Stein makes 2-pt jump shot from 5 ft (assist by M. Barnes),37,40
151,2,7:04.0,Golden State full timeout,,37,40
152,2,7:04.0,K. Durant enters the game for D. Green,,37,40
153,2,7:04.0,P. McCaw enters the game for K. Thompson,,37,40
154,2,7:04.0,J. McGee enters the game for J. McAdoo,,37,40
155,2,6:51.0,S. Livingston makes 2-pt jump shot from 14 ft,,39,40
156,2,6:26.0,,Turnover by M. Richardson (lost ball; steal by P. McCaw),39,40
157,2,6:22.0,Shooting foul by M. Barnes (drawn by K. Durant),,39,40
158,2,6:22.0,K. Durant makes free throw 1 of 2,,40,40
159,2,6:22.0,K. Durant makes free throw 2 of 2,,41,40
160,2,6:12.0,,Personal foul by J. McGee (drawn by W. Cauley-Stein),41,40
161,2,6:12.0,S. Curry enters the game for A. Iguodala,,41,40
162,2,5:58.0,,W. Cauley-Stein makes 2-pt jump shot from 17 ft,41,42
163,2,5:41.0,Turnover by K. Durant (traveling),,41,42
164,2,5:41.0,,D. Cousins enters the game for M. Richardson,41,42
165,2,5:29.0,,T. Lawson makes 2-pt layup from 2 ft (assist by D. Cousins),41,44
166,2,5:17.0,S. Livingston makes 2-pt jump shot from 14 ft,,43,44
167,2,5:03.0,,T. Lawson misses 2-pt layup from 1 ft,43,44
168,2,5:02.0,Defensive rebound by S. Curry,,43,44
169,2,4:52.0,P. McCaw misses 3-pt jump shot from 23 ft,,43,44
170,2,4:50.0,,Defensive rebound by T. Lawson,43,44
171,2,4:47.0,,Shooting foul by P. McCaw (drawn by M. Barnes),43,44
172,2,4:47.0,,M. Barnes misses free throw 1 of 2,43,44
173,2,4:47.0,,Offensive rebound by Team,43,44
174,2,4:47.0,,D. Collison enters the game for T. Lawson,43,44
175,2,4:47.0,,M. Barnes makes free throw 2 of 2,43,45
176,2,4:37.0,K. Durant misses 3-pt jump shot from 26 ft,,43,45
177,2,4:36.0,,Defensive rebound by D. Cousins,43,45
178,2,4:14.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by A. Tolliver),43,47
179,2,3:51.0,Shooting foul by D. Cousins (drawn by S. Livingston),,43,47
180,2,3:51.0,S. Livingston makes free throw 1 of 2,,44,47
181,2,3:51.0,,A. Afflalo enters the game for M. Barnes,44,47
182,2,3:51.0,S. Livingston makes free throw 2 of 2,,45,47
183,2,3:48.0,,Sacramento full timeout,45,47
184,2,3:48.0,A. Iguodala enters the game for J. McGee,,45,47
185,2,3:48.0,K. Thompson enters the game for P. McCaw,,45,47
186,2,3:48.0,D. Green enters the game for S. Livingston,,45,47
187,2,3:48.0,,B. McLemore enters the game for A. Tolliver,45,47
188,2,3:29.0,,B. McLemore misses 3-pt jump shot from 23 ft,45,47
189,2,3:28.0,Defensive rebound by K. Durant,,45,47
190,2,3:19.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,47,47
191,2,2:53.0,,Shooting foul by S. Curry (drawn by A. Afflalo),47,47
192,2,2:53.0,,A. Afflalo makes free throw 1 of 3,47,48
193,2,2:53.0,,A. Afflalo misses free throw 2 of 3,47,48
194,2,2:53.0,,Offensive rebound by Team,47,48
195,2,2:53.0,,A. Afflalo makes free throw 3 of 3,47,49
196,2,2:39.0,Turnover by K. Durant (bad pass; steal by W. Cauley-Stein),,47,49
197,2,2:19.0,,D. Cousins misses 2-pt layup from 3 ft,47,49
198,2,2:18.0,Defensive rebound by D. Green,,47,49
199,2,2:05.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,50,49
200,2,1:46.0,,B. McLemore misses 2-pt jump shot from 19 ft,50,49
201,2,1:46.0,Defensive rebound by D. Green,,50,49
202,2,1:36.0,S. Curry makes 2-pt layup from 3 ft,,52,49
203,2,1:25.0,,Turnover by D. Cousins (lost ball),52,49
204,2,1:17.0,D. Green misses 2-pt layup from 5 ft,,52,49
205,2,1:16.0,,Defensive rebound by W. Cauley-Stein,52,49
206,2,1:07.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),52,51
207,2,1:04.0,Golden State full timeout,,52,51
208,2,1:04.0,,M. Barnes enters the game for W. Cauley-Stein,52,51
209,2,1:04.0,J. McGee enters the game for D. Green,,52,51
210,2,0:48.0,K. Thompson makes 2-pt dunk at rim,,54,51
211,2,0:33.0,,D. Cousins misses 2-pt layup from 1 ft,54,51
212,2,0:32.0,,Offensive rebound by M. Barnes,54,51
213,2,0:32.0,,M. Barnes makes 2-pt layup from 2 ft,54,53
214,2,0:20.0,K. Thompson makes 2-pt jump shot from 12 ft,,56,53
215,2,0:05.0,,D. Cousins makes 2-pt dunk at rim,56,55
216,2,0:05.0,,Shooting foul by J. McGee (drawn by D. Cousins),56,55
217,2,0:05.0,P. McCaw enters the game for J. McGee,,56,55
218,2,0:05.0,,D. Cousins makes free throw 1 of 1,56,56
219,2,0:00.0,S. Curry misses 3-pt jump shot from 27 ft (block by D. Cousins),,56,56
220,2,0:00.0,Offensive rebound by Team,,56,56
221,3,11:40.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by D. Collison),56,58
222,3,11:26.0,Turnover by S. Curry (bad pass; steal by D. Cousins),,56,58
223,3,11:25.0,,Personal foul by J. McGee (drawn by D. Cousins),56,58
224,3,11:25.0,K. Looney enters the game for J. McGee,,56,58
225,3,11:01.0,,Turnover by D. Cousins (lost ball; steal by S. Curry),56,58
226,3,10:55.0,K. Thompson misses 3-pt jump shot from 24 ft,,56,58
227,3,10:54.0,,Defensive rebound by D. Collison,56,58
228,3,10:38.0,,B. McLemore makes 2-pt layup from 5 ft (assist by D. Cousins),56,60
229,3,10:21.0,K. Durant misses 3-pt jump shot from 25 ft,,56,60
230,3,10:20.0,,Defensive rebound by A. Afflalo,56,60
231,3,10:09.0,,D. Collison makes 2-pt jump shot from 13 ft (assist by D. Cousins),56,62
232,3,10:09.0,Golden State full timeout,,56,62
233,3,10:09.0,D. Green enters the game for P. McCaw,,56,62
234,3,9:57.0,K. Thompson misses 3-pt jump shot from 25 ft,,56,62
235,3,9:56.0,,Defensive rebound by K. Koufos,56,62
236,3,9:35.0,,D. Cousins makes 2-pt layup from 3 ft (assist by K. Koufos),56,64
237,3,9:25.0,S. Curry makes 3-pt jump shot from 25 ft,,59,64
238,3,9:07.0,,D. Cousins misses 2-pt layup from 1 ft,59,64
239,3,9:07.0,Defensive rebound by K. Looney,,59,64
240,3,9:03.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,61,64
241,3,8:38.0,,D. Collison misses 2-pt jump shot from 7 ft,61,64
242,3,8:36.0,Defensive rebound by K. Durant,,61,64
243,3,8:29.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Looney),,63,64
244,3,8:20.0,,Sacramento full timeout,63,64
245,3,8:01.0,,A. Afflalo misses 3-pt jump shot from 25 ft (block by K. Durant),63,64
246,3,8:00.0,Defensive rebound by D. Green,,63,64
247,3,7:53.0,,Violation by K. Koufos (kicked ball),63,64
248,3,7:46.0,Turnover by K. Thompson (bad pass),,63,64
249,3,7:31.0,Violation by D. Green (kicked ball),,63,64
250,3,7:24.0,,Shooting foul by K. Looney (drawn by D. Cousins),63,64
251,3,7:24.0,,D. Cousins makes 2-pt layup from 2 ft (assist by D. Collison),63,66
252,3,7:24.0,,D. Cousins makes free throw 1 of 1,63,67
253,3,7:13.0,Shooting foul by K. Koufos (drawn by K. Looney),,63,67
254,3,7:13.0,K. Looney makes free throw 1 of 2,,64,67
255,3,7:13.0,K. Looney makes free throw 2 of 2,,65,67
256,3,6:58.0,,D. Cousins misses 3-pt jump shot from 26 ft,65,67
257,3,6:57.0,Defensive rebound by S. Curry,,65,67
258,3,6:47.0,Turnover by K. Durant (bad pass; steal by B. McLemore),,65,67
259,3,6:37.0,,Shooting foul by K. Looney (drawn by B. McLemore),65,67
260,3,6:37.0,,B. McLemore makes free throw 1 of 2,65,68
261,3,6:37.0,,A. Tolliver enters the game for K. Koufos,65,68
262,3,6:37.0,,B. McLemore makes free throw 2 of 2,65,69
263,3,6:18.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,68,69
264,3,6:03.0,Violation by K. Durant (def goaltending),,68,69
265,3,6:03.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Cousins),68,71
266,3,5:44.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,71,71
267,3,5:17.0,,Turnover by Team (shot clock),71,71
268,3,5:01.0,K. Looney makes 2-pt dunk at rim (assist by K. Durant),,73,71
269,3,4:32.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Cousins),73,74
270,3,4:15.0,,Offensive charge foul by D. Green (drawn by D. Cousins),73,74
271,3,4:15.0,Turnover by D. Green (offensive foul),,73,74
272,3,3:52.0,,D. Collison misses 2-pt jump shot from 19 ft,73,74
273,3,3:52.0,,Offensive rebound by Team,73,74
274,3,3:52.0,Loose ball foul by K. Looney (drawn by D. Cousins),,73,74
275,3,3:52.0,,M. Barnes enters the game for A. Afflalo,73,74
276,3,3:52.0,A. Iguodala enters the game for D. Green,,73,74
277,3,3:39.0,,D. Cousins misses 2-pt hook shot from 7 ft,73,74
278,3,3:38.0,Defensive rebound by K. Durant,,73,74
279,3,3:34.0,K. Durant misses 2-pt layup from 4 ft,,73,74
280,3,3:34.0,,Defensive rebound by Team,73,74
281,3,3:34.0,Loose ball foul by K. Looney (drawn by B. McLemore),,73,74
282,3,3:34.0,,B. McLemore makes free throw 1 of 2,73,75
283,3,3:34.0,Technical foul by D. Green,,73,75
284,3,3:34.0,Technical foul by Team,,73,75
285,3,3:34.0,,D. Cousins makes technical free throw,73,76
286,3,3:34.0,,D. Cousins makes technical free throw,73,77
287,3,3:34.0,D. Green enters the game for K. Looney,,73,75
288,3,3:34.0,,B. McLemore makes free throw 2 of 2,73,78
289,3,3:17.0,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),,76,78
290,3,2:56.0,,Turnover by D. Collison (bad pass; steal by S. Curry),76,78
291,3,2:50.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,79,78
292,3,2:50.0,,Sacramento full timeout,79,78
293,3,2:42.0,,Turnover by M. Barnes (bad pass; steal by K. Thompson),79,78
294,3,2:34.0,Turnover by A. Iguodala (bad pass; steal by B. McLemore),,79,78
295,3,2:22.0,,D. Collison makes 2-pt layup from 1 ft,79,80
296,3,2:00.0,K. Durant misses 3-pt jump shot from 24 ft,,79,80
297,3,2:00.0,,Defensive rebound by A. Tolliver,79,80
298,3,1:45.0,,D. Cousins misses 3-pt jump shot from 26 ft,79,80
299,3,1:44.0,Defensive rebound by A. Iguodala,,79,80
300,3,1:27.0,K. Thompson misses 3-pt jump shot from 24 ft,,79,80
301,3,1:27.0,,Defensive rebound by D. Cousins,79,80
302,3,1:20.0,,D. Collison misses 3-pt jump shot from 23 ft,79,80
303,3,1:17.0,Defensive rebound by A. Iguodala,,79,80
304,3,0:55.0,D. Green misses 3-pt jump shot from 27 ft,,79,80
305,3,0:54.0,Offensive rebound by Team,,79,80
306,3,0:54.0,Turnover by Team (shot clock),,79,80
307,3,0:54.0,,W. Cauley-Stein enters the game for D. Cousins,79,80
308,3,0:54.0,P. McCaw enters the game for K. Durant,,79,80
309,3,0:54.0,J. McAdoo enters the game for K. Thompson,,79,80
310,3,0:32.0,,M. Barnes misses 3-pt jump shot from 26 ft,79,80
311,3,0:30.0,,Offensive rebound by A. Tolliver,79,80
312,3,0:09.0,,D. Collison makes 2-pt jump shot from 22 ft,79,82
313,3,0:01.0,S. Curry makes 3-pt jump shot from 30 ft,,82,82
314,4,11:46.0,K. Thompson misses 2-pt jump shot from 22 ft,,82,82
315,4,11:45.0,,Defensive rebound by M. Barnes,82,82
316,4,11:26.0,,Turnover by A. Tolliver (lost ball; steal by D. Green),82,82
317,4,11:23.0,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),,84,82
318,4,11:02.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by M. Barnes),84,85
319,4,10:52.0,D. Green misses 3-pt jump shot from 27 ft,,84,85
320,4,10:50.0,Offensive rebound by K. Thompson,,84,85
321,4,10:47.0,Turnover by K. Thompson (bad pass; steal by B. McLemore),,84,85
322,4,10:30.0,,W. Cauley-Stein misses 2-pt layup from 1 ft (block by D. Green),84,85
323,4,10:29.0,Defensive rebound by A. Iguodala,,84,85
324,4,10:29.0,Personal foul by T. Lawson (drawn by A. Iguodala),,84,85
325,4,10:29.0,,A. Afflalo enters the game for B. McLemore,84,85
326,4,10:07.0,A. Iguodala misses 3-pt jump shot from 26 ft,,84,85
327,4,10:07.0,,Defensive rebound by W. Cauley-Stein,84,85
328,4,9:45.0,,T. Lawson makes 2-pt jump shot from 22 ft (assist by W. Cauley-Stein),84,87
329,4,9:18.0,D. Green misses 2-pt jump shot from 18 ft,,84,87
330,4,9:17.0,Offensive rebound by A. Iguodala,,84,87
331,4,9:07.0,S. Livingston misses 2-pt jump shot from 18 ft,,84,87
332,4,9:06.0,Offensive rebound by J. McAdoo,,84,87
333,4,9:03.0,Golden State full timeout,,84,87
334,4,9:03.0,K. Durant enters the game for D. Green,,84,87
335,4,8:47.0,A. Iguodala misses 3-pt jump shot from 25 ft,,84,87
336,4,8:46.0,,Defensive rebound by M. Barnes,84,87
337,4,8:31.0,,A. Tolliver makes 2-pt dunk at rim (assist by A. Afflalo),84,89
338,4,8:05.0,K. Thompson misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,84,89
339,4,8:04.0,,Defensive rebound by M. Barnes,84,89
340,4,7:56.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),84,91
341,4,7:41.0,K. Durant makes 2-pt dunk at rim,,86,91
342,4,7:41.0,Shooting foul by M. Barnes (drawn by K. Durant),,86,91
343,4,7:41.0,D. Green enters the game for J. McAdoo,,86,91
344,4,7:41.0,K. Durant makes free throw 1 of 1,,87,91
345,4,7:25.0,,W. Cauley-Stein misses 2-pt dunk at rim (block by K. Durant),87,91
346,4,7:24.0,Defensive rebound by K. Thompson,,87,91
347,4,7:23.0,Personal foul by T. Lawson (drawn by K. Thompson),,87,91
348,4,7:17.0,Personal foul by M. Barnes (drawn by K. Durant),,87,91
349,4,7:09.0,Turnover by D. Green (bad pass; steal by T. Lawson),,87,91
350,4,6:57.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,87,91
351,4,6:56.0,Defensive rebound by K. Durant,,87,91
352,4,6:46.0,K. Durant misses 3-pt jump shot from 26 ft,,87,91
353,4,6:45.0,,Defensive rebound by A. Afflalo,87,91
354,4,6:33.0,,Turnover by T. Lawson (bad pass),87,91
355,4,6:33.0,S. Curry enters the game for K. Thompson,,87,91
356,4,6:17.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,89,91
357,4,6:17.0,,Sacramento full timeout,89,91
358,4,6:17.0,,Technical foul by Team,89,91
359,4,6:17.0,,D. Cousins enters the game for W. Cauley-Stein,89,91
360,4,6:17.0,S. Curry makes technical free throw,,90,91
361,4,6:07.0,,A. Afflalo misses 2-pt jump shot from 13 ft (block by S. Livingston),90,91
362,4,6:05.0,Defensive rebound by K. Durant,,90,91
363,4,6:01.0,S. Curry misses 3-pt jump shot from 26 ft,,90,91
364,4,6:00.0,,Defensive rebound by A. Tolliver,90,91
365,4,5:43.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by A. Tolliver),90,94
366,4,5:15.0,K. Durant misses 2-pt jump shot from 16 ft,,90,94
367,4,5:15.0,,Defensive rebound by D. Cousins,90,94
368,4,4:51.0,,D. Cousins misses 2-pt jump shot from 18 ft (block by A. Iguodala),90,94
369,4,4:50.0,,Offensive rebound by D. Cousins,90,94
370,4,4:50.0,,Turnover by Team (shot clock),90,94
371,4,4:35.0,A. Iguodala misses 2-pt jump shot from 17 ft,,90,94
372,4,4:35.0,,Defensive rebound by M. Barnes,90,94
373,4,4:13.0,,T. Lawson misses 3-pt jump shot from 25 ft,90,94
374,4,4:12.0,Defensive rebound by S. Curry,,90,94
375,4,4:10.0,Turnover by S. Curry (bad pass; steal by D. Cousins),,90,94
376,4,3:51.0,,A. Tolliver misses 2-pt jump shot from 15 ft (block by K. Durant),90,94
377,4,3:50.0,Defensive rebound by S. Livingston,,90,94
378,4,3:38.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,93,94
379,4,3:12.0,,D. Cousins misses 2-pt jump shot from 15 ft,93,94
380,4,3:11.0,Defensive rebound by S. Livingston,,93,94
381,4,3:07.0,K. Thompson enters the game for S. Livingston,,93,94
382,4,3:07.0,,D. Collison enters the game for T. Lawson,93,94
383,4,3:04.0,K. Thompson misses 2-pt jump shot from 19 ft (block by M. Barnes),,93,94
384,4,3:02.0,,Defensive rebound by A. Tolliver,93,94
385,4,2:51.0,,D. Cousins misses 2-pt layup from 2 ft (block by K. Durant),93,94
