,QUARTER,TIME_REMAINING,DENVER_ACTION,ATLANTA_ACTION,DENVER_SCORE,ATLANTA_SCORE
66,1,5:09.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Bembry),16,23
67,1,4:53.0,,Violation by T. Hardaway (kicked ball),16,23
68,1,4:47.0,J. Nelson makes 3-pt jump shot from 26 ft (assist by N. Jokić),,19,23
69,1,4:32.0,,P. Millsap makes 2-pt jump shot from 8 ft,19,25
70,1,4:20.0,W. Chandler misses 3-pt jump shot from 24 ft,,19,25
71,1,4:18.0,,Defensive rebound by D. Schröder,19,25
72,1,4:14.0,,D. Bembry makes 2-pt dunk at rim (assist by D. Schröder),19,27
73,1,4:14.0,Denver full timeout,,19,27
74,1,4:14.0,,K. Humphries enters the game for D. Howard,19,27
75,1,3:54.0,G. Harris makes 2-pt jump shot from 20 ft,,21,27
76,1,3:39.0,,Shooting foul by W. Chandler (drawn by D. Schröder),21,27
77,1,3:39.0,,D. Schröder makes free throw 1 of 2,21,28
78,1,3:39.0,D. Arthur enters the game for G. Harris,,21,28
79,1,3:39.0,,D. Schröder makes free throw 2 of 2,21,29
80,1,3:29.0,Personal foul by K. Humphries (drawn by N. Jokić),,21,29
81,1,3:25.0,Turnover by D. Arthur (bad pass; steal by D. Schröder),,21,29
82,1,3:25.0,,Personal foul by J. Nelson (drawn by D. Schröder),21,29
83,1,3:13.0,,D. Schröder makes 2-pt jump shot from 19 ft,21,31
84,1,2:57.0,J. Nelson misses 3-pt jump shot from 24 ft,,21,31
85,1,2:56.0,,Defensive rebound by D. Bembry,21,31
86,1,2:48.0,,T. Hardaway misses 3-pt jump shot from 25 ft,21,31
87,1,2:46.0,Defensive rebound by D. Arthur,,21,31
88,1,2:36.0,D. Arthur makes 2-pt jump shot from 21 ft (assist by W. Barton),,23,31
89,1,2:21.0,,K. Humphries makes 2-pt jump shot from 18 ft (assist by D. Schröder),23,33
90,1,2:03.0,D. Arthur misses 2-pt jump shot from 18 ft,,23,33
91,1,2:01.0,,Defensive rebound by D. Schröder,23,33
92,1,1:57.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),23,35
93,1,1:57.0,Denver full timeout,,23,35
94,1,1:57.0,,M. Dunleavy enters the game for T. Hardaway,23,35
95,1,1:57.0,,M. Muscala enters the game for P. Millsap,23,35
96,1,1:57.0,J. Murray enters the game for N. Jokić,,23,35
97,1,1:57.0,K. Faried enters the game for J. Nelson,,23,35
98,1,1:57.0,Violation by Team (jump ball),,23,35
99,1,1:52.0,Shooting foul by M. Dunleavy (drawn by W. Barton),,23,35
100,1,1:52.0,W. Barton makes free throw 1 of 2,,24,35
101,1,1:52.0,W. Barton makes free throw 2 of 2,,25,35
102,1,1:39.0,,D. Schröder makes 2-pt layup from 1 ft,25,37
103,1,1:29.0,W. Barton makes 2-pt jump shot from 10 ft,,27,37
104,1,1:04.0,,D. Schröder misses 3-pt jump shot from 26 ft (block by D. Arthur),27,37
105,1,0:57.0,,Offensive rebound by M. Muscala,27,37
106,1,0:56.0,,M. Muscala misses 2-pt hook shot from 11 ft,27,37
107,1,0:53.0,Defensive rebound by W. Barton,,27,37
108,1,0:48.0,W. Chandler makes 2-pt jump shot from 20 ft,,29,37
109,1,0:34.0,,Personal foul by J. Murray (drawn by D. Schröder),29,37
110,1,0:30.0,,D. Schröder makes 2-pt jump shot from 22 ft (assist by K. Humphries),29,39
111,1,0:10.0,Shooting foul by K. Humphries (drawn by K. Faried),,29,39
112,1,0:10.0,K. Faried makes free throw 1 of 2,,30,39
113,1,0:10.0,K. Faried misses free throw 2 of 2,,30,39
114,1,0:10.0,J. Hernangómez enters the game for W. Chandler,,30,39
115,1,0:10.0,,T. Hardaway enters the game for D. Bembry,30,39
116,1,0:09.0,,Defensive rebound by K. Humphries,30,39
117,1,0:01.0,,D. Schröder misses 2-pt layup from 3 ft,30,39
118,1,0:00.0,Defensive rebound by J. Murray,,30,39
119,2,11:45.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,30,39
120,2,11:43.0,Defensive rebound by G. Harris,,30,39
121,2,11:24.0,D. Arthur misses 2-pt layup from 2 ft,,30,39
122,2,11:23.0,,Defensive rebound by K. Humphries,30,39
123,2,10:59.0,,D. Bembry misses 2-pt jump shot from 10 ft,30,39
124,2,10:57.0,Defensive rebound by K. Faried,,30,39
125,2,10:36.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by W. Barton),,33,39
126,2,10:24.0,,M. Muscala makes 2-pt jump shot from 14 ft (assist by M. Delaney),33,41
127,2,10:07.0,J. Murray misses 2-pt jump shot from 5 ft,,33,41
128,2,10:06.0,,Defensive rebound by K. Humphries,33,41
129,2,10:01.0,,D. Bembry makes 2-pt layup from 1 ft,33,43
130,2,10:01.0,Denver full timeout,,33,43
131,2,10:01.0,N. Jokić enters the game for K. Faried,,33,43
132,2,10:00.0,,K. Bazemore enters the game for M. Dunleavy,33,43
133,2,9:45.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by W. Barton),,36,43
134,2,9:29.0,,M. Muscala misses 3-pt jump shot from 24 ft,36,43
135,2,9:29.0,,Offensive rebound by Team,36,43
136,2,9:29.0,Loose ball foul by N. Jokić (drawn by K. Humphries),,36,43
137,2,9:26.0,,D. Bembry misses 2-pt layup at rim (block by W. Barton),36,43
138,2,9:25.0,Defensive rebound by N. Jokić,,36,43
139,2,9:19.0,W. Barton misses 3-pt jump shot from 25 ft,,36,43
140,2,9:17.0,,Defensive rebound by K. Humphries,36,43
141,2,9:13.0,,Shooting foul by G. Harris (drawn by K. Bazemore),36,43
142,2,9:13.0,,K. Bazemore makes free throw 1 of 2,36,44
143,2,9:13.0,,D. Howard enters the game for K. Humphries,36,44
144,2,9:13.0,,K. Bazemore makes free throw 2 of 2,36,45
145,2,9:00.0,W. Barton misses 3-pt jump shot from 24 ft,,36,45
146,2,8:59.0,,Defensive rebound by M. Muscala,36,45
147,2,8:52.0,,K. Bazemore makes 2-pt jump shot from 21 ft,36,47
148,2,8:35.0,Turnover by G. Harris (bad pass; steal by K. Bazemore),,36,47
149,2,8:29.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Bembry),36,50
150,2,8:16.0,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),,38,50
151,2,8:00.0,,D. Bembry makes 2-pt jump shot from 12 ft (assist by K. Bazemore),38,52
152,2,7:50.0,Offensive foul by D. Arthur (drawn by M. Muscala),,38,52
153,2,7:50.0,Turnover by D. Arthur (offensive foul),,38,52
154,2,7:50.0,Technical foul by Team,,38,52
155,2,7:50.0,,M. Muscala misses technical free throw,38,52
156,2,7:50.0,,Offensive rebound by Team,38,52
157,2,7:50.0,,P. Millsap enters the game for M. Muscala,38,52
158,2,7:40.0,,M. Delaney misses 2-pt jump shot from 17 ft,38,52
159,2,7:39.0,,Offensive rebound by D. Howard,38,52
160,2,7:35.0,,Turnover by K. Bazemore (bad pass),38,52
161,2,7:26.0,W. Barton misses 3-pt jump shot from 23 ft,,38,52
162,2,7:24.0,,Defensive rebound by D. Howard,38,52
163,2,7:18.0,,Personal foul by N. Jokić (drawn by D. Howard),38,52
164,2,7:18.0,,T. Hardaway enters the game for D. Bembry,38,52
165,2,7:05.0,,M. Delaney misses 2-pt jump shot from 18 ft,38,52
166,2,7:03.0,Defensive rebound by J. Murray,,38,52
167,2,6:48.0,Personal foul by K. Bazemore (drawn by W. Barton),,38,52
168,2,6:48.0,W. Chandler enters the game for D. Arthur,,38,52
169,2,6:33.0,W. Barton misses 3-pt jump shot from 25 ft,,38,52
170,2,6:32.0,,Defensive rebound by M. Delaney,38,52
171,2,6:21.0,,M. Delaney misses 2-pt jump shot from 12 ft,38,52
172,2,6:21.0,,Offensive rebound by Team,38,52
173,2,6:21.0,Loose ball foul by N. Jokić (drawn by D. Howard),,38,52
174,2,6:21.0,D. Arthur enters the game for N. Jokić,,38,52
175,2,6:09.0,,P. Millsap misses 3-pt jump shot from 26 ft,38,52
176,2,6:07.0,Defensive rebound by D. Arthur,,38,52
177,2,6:00.0,D. Arthur misses 3-pt jump shot from 24 ft,,38,52
178,2,5:59.0,Offensive rebound by Team,,38,52
179,2,5:59.0,Official timeout,,38,52
180,2,5:59.0,,D. Schröder enters the game for K. Bazemore,38,52
181,2,5:59.0,J. Nelson enters the game for G. Harris,,38,52
182,2,5:40.0,J. Murray misses 3-pt jump shot from 26 ft,,38,52
183,2,5:38.0,Offensive rebound by D. Arthur,,38,52
184,2,5:33.0,W. Barton makes 2-pt jump shot from 11 ft (assist by J. Nelson),,40,52
185,2,5:20.0,,D. Schröder makes 2-pt jump shot from 18 ft,40,54
186,2,5:07.0,Def 3 sec tech foul by D. Howard,,40,54
187,2,5:07.0,J. Murray makes technical free throw,,41,54
188,2,5:00.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Nelson),,44,54
189,2,4:39.0,,P. Millsap misses 2-pt jump shot from 14 ft,44,54
190,2,4:39.0,Defensive rebound by Team,,44,54
191,2,4:39.0,,Loose ball foul by D. Howard (drawn by D. Arthur),44,54
192,2,4:17.0,W. Barton misses 2-pt jump shot from 11 ft,,44,54
193,2,4:14.0,,Defensive rebound by D. Howard,44,54
194,2,4:06.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Schröder),44,57
195,2,3:55.0,Shooting foul by D. Howard (drawn by W. Barton),,44,57
196,2,3:55.0,,Technical foul by D. Howard,44,57
197,2,3:55.0,J. Murray makes technical free throw,,45,57
198,2,3:55.0,W. Barton misses free throw 1 of 2,,45,57
199,2,3:55.0,Offensive rebound by Team,,45,57
200,2,3:55.0,,M. Muscala enters the game for D. Howard,45,57
201,2,3:55.0,J. Hernangómez enters the game for D. Arthur,,45,57
202,2,3:55.0,W. Barton makes free throw 2 of 2,,46,57
203,2,3:50.0,,D. Schröder makes 2-pt layup from 1 ft,46,59
204,2,3:34.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by W. Chandler),,49,59
205,2,3:12.0,,M. Delaney makes 2-pt jump shot from 20 ft (assist by P. Millsap),49,61
206,2,3:00.0,J. Murray misses 3-pt jump shot from 23 ft,,49,61
207,2,2:58.0,,Defensive rebound by M. Muscala,49,61
208,2,2:44.0,,T. Hardaway misses 3-pt jump shot from 24 ft,49,61
209,2,2:44.0,,Offensive rebound by Team,49,61
210,2,2:44.0,Loose ball foul by J. Hernangómez,,49,61
211,2,2:44.0,,Atlanta full timeout,49,61
212,2,2:44.0,,M. Muscala makes free throw 1 of 2,49,62
213,2,2:44.0,G. Harris enters the game for J. Murray,,49,61
214,2,2:44.0,,M. Muscala makes free throw 2 of 2,49,63
215,2,2:24.0,W. Chandler misses 2-pt jump shot from 16 ft,,49,63
216,2,2:20.0,Offensive rebound by W. Barton,,49,63
217,2,2:20.0,W. Barton makes 2-pt layup at rim,,51,63
218,2,2:02.0,,M. Delaney misses 3-pt jump shot from 25 ft,51,63
219,2,2:01.0,Defensive rebound by J. Hernangómez,,51,63
220,2,1:54.0,G. Harris misses 3-pt jump shot from 25 ft,,51,63
221,2,1:52.0,,Defensive rebound by M. Muscala,51,63
222,2,1:48.0,,Shooting foul by J. Nelson (drawn by M. Muscala),51,63
223,2,1:48.0,,M. Muscala makes free throw 1 of 2,51,64
224,2,1:48.0,,M. Muscala makes free throw 2 of 2,51,65
225,2,1:30.0,Offensive foul by W. Chandler (drawn by M. Muscala),,51,65
226,2,1:30.0,Turnover by W. Chandler (offensive foul),,51,65
227,2,1:16.0,,D. Schröder makes 2-pt layup from 2 ft,51,67
228,2,0:59.0,W. Barton misses 3-pt jump shot from 24 ft,,51,67
229,2,0:57.0,,Defensive rebound by M. Delaney,51,67
230,2,0:53.0,,T. Hardaway misses 2-pt layup from 2 ft (block by W. Barton),51,67
231,2,0:51.0,Defensive rebound by J. Hernangómez,,51,67
232,2,0:43.0,W. Chandler misses 2-pt jump shot from 22 ft,,51,67
233,2,0:40.0,Offensive rebound by W. Chandler,,51,67
234,2,0:37.0,Turnover by W. Chandler (lost ball; steal by D. Schröder),,51,67
235,2,0:35.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),51,69
236,2,0:31.0,W. Barton makes 2-pt layup from 1 ft,,53,69
237,2,0:31.0,Shooting foul by M. Delaney (drawn by W. Barton),,53,69
238,2,0:31.0,W. Barton makes free throw 1 of 1,,54,69
239,2,0:25.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),54,72
240,2,0:04.0,Personal foul by M. Muscala (drawn by W. Barton),,54,72
241,2,0:04.0,W. Barton makes free throw 1 of 2,,55,72
242,2,0:04.0,,Atlanta full timeout,55,72
243,2,0:04.0,W. Barton misses free throw 2 of 2,,55,72
244,2,0:04.0,M. Beasley enters the game for J. Nelson,,55,72
245,2,0:04.0,J. O'Bryant enters the game for W. Chandler,,55,72
246,2,0:04.0,,M. Dunleavy enters the game for M. Delaney,55,72
247,2,0:03.0,,Defensive rebound by P. Millsap,55,72
248,2,0:00.0,,P. Millsap misses 3-pt jump shot from 42 ft,55,72
249,2,0:00.0,,Offensive rebound by Team,55,72
250,3,11:52.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by D. Howard),55,74
251,3,11:39.0,G. Harris makes 2-pt jump shot from 5 ft (assist by W. Barton),,57,74
252,3,11:39.0,Shooting foul by K. Bazemore (drawn by G. Harris),,57,74
253,3,11:39.0,G. Harris makes free throw 1 of 1,,58,74
254,3,11:28.0,,P. Millsap makes 2-pt jump shot from 16 ft (assist by D. Schröder),58,76
255,3,11:10.0,G. Harris misses 3-pt jump shot from 23 ft,,58,76
256,3,11:07.0,,Defensive rebound by Team,58,76
257,3,10:53.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),58,78
258,3,10:29.0,N. Jokić makes 2-pt hook shot from 5 ft,,60,78
259,3,10:11.0,,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),60,80
260,3,9:59.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Nelson),,63,80
261,3,9:47.0,,Turnover by D. Schröder (bad pass; steal by W. Barton),63,80
262,3,9:40.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Barton),,66,80
263,3,9:22.0,,Turnover by K. Bazemore (bad pass; steal by J. Nelson),66,80
264,3,9:14.0,W. Chandler misses 3-pt jump shot from 24 ft,,66,80
265,3,9:12.0,Offensive rebound by N. Jokić,,66,80
266,3,9:08.0,W. Chandler misses 2-pt layup from 3 ft,,66,80
267,3,9:07.0,,Defensive rebound by D. Howard,66,80
268,3,8:53.0,,D. Schröder makes 2-pt layup from 2 ft (assist by P. Millsap),66,82
269,3,8:52.0,Denver full timeout,,66,82
270,3,8:52.0,,M. Delaney enters the game for K. Bazemore,66,82
271,3,8:36.0,N. Jokić makes 2-pt layup from 2 ft (assist by J. Nelson),,68,82
272,3,8:15.0,,P. Millsap makes 2-pt jump shot from 15 ft,68,84
273,3,8:03.0,J. Nelson misses 2-pt layup from 3 ft,,68,84
274,3,7:59.0,Offensive rebound by W. Barton,,68,84
275,3,7:59.0,W. Barton makes 2-pt layup at rim,,70,84
276,3,7:51.0,,Personal block foul by J. Nelson (drawn by D. Schröder),70,84
277,3,7:44.0,,P. Millsap makes 2-pt jump shot from 18 ft (assist by D. Schröder),70,86
278,3,7:17.0,W. Chandler makes 2-pt layup at rim (assist by J. Nelson),,72,86
279,3,6:59.0,,Turnover by D. Schröder (bad pass; steal by W. Barton),72,86
280,3,6:55.0,Shooting block foul by M. Delaney (drawn by G. Harris),,72,86
281,3,6:55.0,G. Harris misses free throw 1 of 2,,72,86
282,3,6:55.0,Offensive rebound by Team,,72,86
283,3,6:55.0,G. Harris makes free throw 2 of 2,,73,86
284,3,6:42.0,,Turnover by D. Schröder (bad pass; steal by W. Chandler),73,86
285,3,6:32.0,N. Jokić misses 2-pt jump shot from 11 ft,,73,86
286,3,6:30.0,,Defensive rebound by D. Howard,73,86
287,3,6:28.0,,Turnover by D. Howard (lost ball; steal by G. Harris),73,86
288,3,6:24.0,G. Harris misses 3-pt jump shot from 24 ft,,73,86
289,3,6:22.0,Offensive rebound by W. Barton,,73,86
290,3,6:12.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by G. Harris),,76,86
291,3,5:51.0,,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),76,88
292,3,5:37.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Nelson),,79,88
293,3,5:37.0,,Atlanta full timeout,79,88
294,3,5:37.0,,M. Muscala enters the game for D. Howard,79,88
295,3,5:23.0,,T. Hardaway misses 3-pt jump shot from 24 ft,79,88
296,3,5:21.0,,Offensive rebound by P. Millsap,79,88
297,3,5:05.0,,M. Muscala makes 2-pt jump shot from 14 ft (assist by D. Schröder),79,90
298,3,4:40.0,W. Barton misses 3-pt jump shot from 24 ft,,79,90
299,3,4:39.0,,Defensive rebound by M. Muscala,79,90
300,3,4:33.0,,D. Schröder misses 2-pt jump shot from 22 ft,79,90
301,3,4:32.0,Defensive rebound by N. Jokić,,79,90
302,3,4:23.0,Turnover by W. Barton (step out of bounds),,79,90
303,3,4:08.0,,Turnover by M. Muscala (lost ball; steal by G. Harris),79,90
304,3,4:03.0,G. Harris makes 2-pt dunk from 1 ft,,81,90
305,3,3:38.0,,D. Schröder misses 3-pt jump shot from 26 ft,81,90
306,3,3:36.0,Defensive rebound by W. Chandler,,81,90
307,3,3:29.0,J. Nelson misses 3-pt jump shot from 25 ft,,81,90
308,3,3:25.0,,Defensive rebound by D. Schröder,81,90
309,3,3:21.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),81,92
310,3,3:01.0,J. Nelson misses 2-pt jump shot from 4 ft (block by P. Millsap),,81,92
311,3,2:59.0,,Defensive rebound by T. Hardaway,81,92
312,3,2:55.0,,M. Delaney makes 2-pt layup from 1 ft (assist by T. Hardaway),81,94
313,3,2:55.0,Denver full timeout,,81,94
314,3,2:55.0,,D. Bembry enters the game for D. Schröder,81,94
315,3,2:55.0,J. Murray enters the game for N. Jokić,,81,94
316,3,2:55.0,D. Arthur enters the game for G. Harris,,81,94
317,3,2:37.0,W. Chandler misses 2-pt layup from 2 ft (block by M. Muscala),,81,94
318,3,2:35.0,,Defensive rebound by D. Bembry,81,94
319,3,2:16.0,,M. Muscala makes 2-pt jump shot from 12 ft (assist by M. Delaney),81,96
320,3,2:05.0,D. Arthur makes 2-pt jump shot from 15 ft (assist by J. Nelson),,83,96
321,3,1:57.0,,T. Hardaway misses 3-pt jump shot from 26 ft,83,96
322,3,1:55.0,Defensive rebound by W. Chandler,,83,96
323,3,1:45.0,W. Barton makes 2-pt jump shot from 6 ft,,85,96
324,3,1:32.0,,Turnover by M. Delaney (bad pass),85,96
325,3,1:32.0,J. Hernangómez enters the game for J. Nelson,,85,96
326,3,1:22.0,D. Arthur misses 2-pt jump shot from 11 ft,,85,96
327,3,1:20.0,,Defensive rebound by M. Muscala,85,96
328,3,1:09.0,,M. Muscala misses 2-pt jump shot from 14 ft,85,96
329,3,1:07.0,Defensive rebound by W. Barton,,85,96
330,3,1:01.0,W. Barton misses 2-pt layup from 2 ft (block by D. Bembry),,85,96
331,3,1:00.0,,Defensive rebound by P. Millsap,85,96
332,3,0:56.0,,T. Hardaway misses 2-pt layup from 1 ft,85,96
333,3,0:56.0,,Offensive rebound by D. Bembry,85,96
334,3,0:56.0,,D. Bembry makes 2-pt layup at rim,85,98
335,3,0:36.0,J. Murray makes 2-pt jump shot from 18 ft,,87,98
336,3,0:31.0,,P. Millsap misses 3-pt jump shot from 25 ft,87,98
337,3,0:29.0,,Offensive rebound by M. Delaney,87,98
338,3,0:12.0,,Personal take foul by J. Murray (drawn by M. Delaney),87,98
339,3,0:12.0,,M. Dunleavy enters the game for D. Bembry,87,98
340,3,0:01.0,,T. Hardaway misses 3-pt jump shot from 24 ft,87,98
341,3,0:00.0,Defensive rebound by J. Hernangómez,,87,98
342,4,11:45.0,G. Harris misses 2-pt layup from 2 ft,,87,98
343,4,11:43.0,Offensive rebound by D. Arthur,,87,98
344,4,11:42.0,Turnover by J. Hernangómez (traveling),,87,98
345,4,11:27.0,,K. Humphries makes 2-pt layup from 3 ft (assist by M. Delaney),87,100
346,4,11:15.0,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),,90,100
347,4,10:58.0,,K. Humphries makes 3-pt jump shot from 25 ft (assist by M. Delaney),90,103
348,4,10:49.0,Personal foul by K. Humphries (drawn by N. Jokić),,90,103
349,4,10:44.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),,93,103
350,4,10:23.0,,D. Bembry makes 2-pt dunk at rim,93,105
351,4,10:07.0,G. Harris misses 3-pt jump shot from 23 ft,,93,105
352,4,10:04.0,,Defensive rebound by M. Delaney,93,105
353,4,9:50.0,,M. Delaney misses 3-pt jump shot from 25 ft,93,105
354,4,9:49.0,Defensive rebound by J. Hernangómez,,93,105
355,4,9:43.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,93,105
356,4,9:42.0,,Defensive rebound by M. Delaney,93,105
357,4,9:27.0,,M. Muscala misses 3-pt jump shot from 25 ft,93,105
358,4,9:26.0,Defensive rebound by N. Jokić,,93,105
359,4,9:13.0,D. Arthur misses 3-pt jump shot from 25 ft,,93,105
360,4,9:11.0,,Defensive rebound by D. Bembry,93,105
361,4,8:54.0,,M. Delaney misses 2-pt jump shot from 19 ft,93,105
362,4,8:53.0,Defensive rebound by N. Jokić,,93,105
363,4,8:39.0,D. Arthur misses 2-pt jump shot from 16 ft,,93,105
364,4,8:38.0,,Defensive rebound by M. Dunleavy,93,105
365,4,8:23.0,,K. Humphries misses 3-pt jump shot from 25 ft,93,105
366,4,8:21.0,Defensive rebound by J. Murray,,93,105
367,4,8:12.0,J. Murray makes 2-pt jump shot from 4 ft,,95,105
368,4,8:12.0,,Atlanta full timeout,95,105
369,4,8:12.0,,K. Bazemore enters the game for D. Bembry,95,105
370,4,8:12.0,,P. Millsap enters the game for M. Dunleavy,95,105
371,4,8:12.0,,T. Hardaway enters the game for M. Muscala,95,105
372,4,8:12.0,,D. Schröder enters the game for M. Delaney,95,105
373,4,8:12.0,W. Barton enters the game for G. Harris,,95,105
374,4,7:55.0,,P. Millsap makes 2-pt jump shot from 19 ft (assist by T. Hardaway),95,107
375,4,7:36.0,J. Murray makes 3-pt jump shot from 23 ft (assist by D. Arthur),,98,107
376,4,7:17.0,,K. Bazemore misses 3-pt jump shot from 26 ft,98,107
377,4,7:14.0,Defensive rebound by N. Jokić,,98,107
378,4,7:05.0,J. Hernangómez makes 2-pt layup from 3 ft (assist by W. Barton),,100,107
379,4,6:44.0,,D. Schröder misses 2-pt jump shot from 10 ft (block by J. Murray),100,107
380,4,6:42.0,Defensive rebound by J. Murray,,100,107
381,4,6:29.0,N. Jokić misses 2-pt jump shot from 7 ft,,100,107
