,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
115,2,10:52.0,T. Thompson enters the game for K. Korver,,27,40
116,2,10:52.0,,T. Young enters the game for G. Robinson,27,40
117,2,10:42.0,,P. George misses 2-pt jump shot from 16 ft,27,40
118,2,10:41.0,Defensive rebound by L. James,,27,40
119,2,10:29.0,Turnover by L. James (bad pass),,27,40
120,2,10:14.0,,K. Séraphin misses 2-pt jump shot from 5 ft,27,40
121,2,10:14.0,Defensive rebound by L. James,,27,40
122,2,10:07.0,L. James makes 2-pt layup at rim,,29,40
123,2,10:07.0,Shooting foul by K. Séraphin (drawn by L. James),,29,40
124,2,10:07.0,L. James misses free throw 1 of 1,,29,40
125,2,10:07.0,,Defensive rebound by K. Séraphin,29,40
126,2,9:53.0,,Turnover by T. Young (bad pass; steal by D. Williams),29,40
127,2,9:45.0,K. Love misses 3-pt jump shot from 25 ft,,29,40
128,2,9:44.0,,Defensive rebound by M. Ellis,29,40
129,2,9:20.0,,K. Séraphin misses 2-pt jump shot from 11 ft,29,40
130,2,9:18.0,Defensive rebound by L. James,,29,40
131,2,9:08.0,K. Love misses 2-pt jump shot from 17 ft,,29,40
132,2,9:08.0,Offensive rebound by Team,,29,40
133,2,9:08.0,,Loose ball foul by K. Séraphin (drawn by T. Thompson),29,40
134,2,9:08.0,,M. Turner enters the game for K. Séraphin,29,40
135,2,9:01.0,L. James makes 3-pt jump shot from 23 ft (assist by D. Williams),,32,40
136,2,8:43.0,,M. Turner misses 2-pt jump shot from 19 ft,32,40
137,2,8:42.0,,Offensive rebound by M. Turner,32,40
138,2,8:40.0,,M. Turner makes 2-pt dunk from 4 ft,32,42
139,2,8:28.0,J. Smith misses 3-pt jump shot from 27 ft,,32,42
140,2,8:28.0,,Defensive rebound by Team,32,42
141,2,8:28.0,Official timeout,,32,42
142,2,8:17.0,,M. Ellis makes 2-pt jump shot from 6 ft,32,44
143,2,8:17.0,,Shooting foul by T. Thompson (drawn by M. Ellis),32,44
144,2,8:17.0,,M. Ellis makes free throw 1 of 1,32,45
145,2,7:54.0,J. Smith misses 2-pt jump shot from 18 ft,,32,45
146,2,7:54.0,,Defensive rebound by P. George,32,45
147,2,7:50.0,,Personal block foul by D. Williams (drawn by M. Ellis),32,45
148,2,7:50.0,K. Irving enters the game for J. Smith,,32,45
149,2,7:38.0,,M. Ellis misses 2-pt layup from 2 ft,32,45
150,2,7:38.0,Defensive rebound by K. Love,,32,45
151,2,7:26.0,Shooting foul by P. George (drawn by L. James),,32,45
152,2,7:26.0,L. James makes 2-pt jump shot from 5 ft,,34,45
153,2,7:26.0,L. James makes free throw 1 of 1,,35,45
154,2,7:14.0,,L. Stephenson misses 3-pt jump shot from 26 ft,35,45
155,2,7:13.0,,Offensive rebound by T. Young,35,45
156,2,7:10.0,,P. George makes 3-pt jump shot from 25 ft (assist by T. Young),35,48
157,2,6:55.0,Shooting foul by M. Ellis (drawn by K. Irving),,35,48
158,2,6:55.0,K. Irving misses free throw 1 of 2,,35,48
159,2,6:55.0,Offensive rebound by Team,,35,48
160,2,6:55.0,K. Irving makes free throw 2 of 2,,36,48
161,2,6:41.0,,Personal foul by K. Irving (drawn by T. Young),36,48
162,2,6:40.0,,P. George makes 2-pt dunk from 1 ft (assist by L. Stephenson),36,50
163,2,6:28.0,K. Irving misses 3-pt jump shot from 26 ft,,36,50
164,2,6:27.0,,Defensive rebound by P. George,36,50
165,2,6:18.0,,P. George misses 3-pt jump shot from 26 ft,36,50
166,2,6:18.0,Defensive rebound by D. Williams,,36,50
167,2,5:55.0,L. James misses 3-pt jump shot from 25 ft,,36,50
168,2,5:55.0,,Defensive rebound by P. George,36,50
169,2,5:54.0,,Personal take foul by D. Williams (drawn by P. George),36,50
170,2,5:54.0,,Indiana full timeout,36,50
171,2,5:54.0,,P. George makes free throw 1 of 2,36,51
172,2,5:54.0,K. Korver enters the game for D. Williams,,36,50
173,2,5:54.0,,P. George makes free throw 2 of 2,36,52
174,2,5:45.0,Offensive foul by L. James (drawn by P. George),,36,52
175,2,5:45.0,Turnover by L. James (offensive foul),,36,52
176,2,5:30.0,,P. George makes 2-pt jump shot from 19 ft,36,54
177,2,5:08.0,T. Thompson misses 2-pt layup from 1 ft (block by T. Young),,36,54
178,2,5:08.0,Offensive rebound by Team,,36,54
179,2,5:08.0,J. Smith enters the game for K. Love,,36,54
180,2,5:03.0,T. Thompson makes 2-pt jump shot from 15 ft,,38,54
181,2,4:49.0,,Shooting foul by J. Smith (drawn by P. George),38,54
182,2,4:49.0,,P. George makes free throw 1 of 2,38,55
183,2,4:49.0,,P. George makes free throw 2 of 2,38,56
184,2,4:38.0,K. Irving misses 2-pt layup from 2 ft,,38,56
185,2,4:37.0,,Defensive rebound by L. Stephenson,38,56
186,2,4:32.0,,P. George misses 3-pt jump shot from 24 ft,38,56
187,2,4:29.0,,Offensive rebound by T. Young,38,56
188,2,4:27.0,,Turnover by T. Young (bad pass; steal by K. Korver),38,56
189,2,4:23.0,K. Irving makes 2-pt layup from 2 ft,,40,56
190,2,4:13.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by P. George),40,59
191,2,3:54.0,K. Irving misses 3-pt jump shot from 27 ft,,40,59
192,2,3:52.0,,Defensive rebound by Team,40,59
193,2,3:52.0,,J. Teague enters the game for L. Stephenson,40,59
194,2,3:26.0,,M. Ellis misses 3-pt jump shot from 26 ft,40,59
195,2,3:25.0,,Offensive rebound by T. Young,40,59
196,2,3:21.0,,P. George makes 3-pt jump shot from 24 ft (assist by T. Young),40,62
197,2,3:20.0,Cleveland full timeout,,40,62
198,2,3:09.0,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Irving),,43,62
199,2,2:55.0,,Personal foul by J. Smith,43,62
200,2,2:55.0,,P. George makes free throw 1 of 2,43,63
201,2,2:55.0,K. Love enters the game for T. Thompson,,43,63
202,2,2:55.0,,P. George makes free throw 2 of 2,43,64
203,2,2:38.0,L. James misses 2-pt layup from 4 ft,,43,64
204,2,2:37.0,,Defensive rebound by M. Turner,43,64
205,2,2:28.0,,M. Turner misses 2-pt layup at rim (block by L. James),43,64
206,2,2:28.0,Defensive rebound by Team,,43,64
207,2,2:17.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,46,64
208,2,2:01.0,,T. Young makes 2-pt layup from 3 ft (assist by M. Ellis),46,66
209,2,1:39.0,L. James misses 2-pt jump shot from 7 ft (block by M. Turner),,46,66
210,2,1:38.0,,Defensive rebound by P. George,46,66
211,2,1:35.0,,Turnover by P. George (bad pass),46,66
212,2,1:23.0,K. Irving misses 2-pt jump shot from 23 ft,,46,66
213,2,1:23.0,,Defensive rebound by P. George,46,66
214,2,1:09.0,,J. Teague makes 3-pt jump shot from 27 ft,46,69
215,2,1:01.0,K. Irving misses 2-pt layup from 1 ft,,46,69
216,2,1:01.0,,Defensive rebound by M. Turner,46,69
217,2,0:50.0,,P. George makes 3-pt jump shot from 24 ft,46,72
218,2,0:25.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,49,72
219,2,0:06.0,,Indiana full timeout,49,72
220,2,0:06.0,R. Jefferson enters the game for L. James,,49,72
221,2,0:06.0,D. Jones enters the game for K. Love,,49,72
222,2,0:06.0,T. Thompson enters the game for J. Smith,,49,72
223,2,0:06.0,,L. Stephenson enters the game for M. Ellis,49,72
224,2,0:03.0,,Shooting foul by D. Jones (drawn by P. George),49,72
225,2,0:03.0,,P. George makes free throw 1 of 2,49,73
226,2,0:03.0,,M. Ellis enters the game for L. Stephenson,49,73
227,2,0:03.0,,P. George makes free throw 2 of 2,49,74
228,2,0:01.0,Turnover by T. Thompson (bad pass; steal by J. Teague),,49,74
229,2,0:00.0,,J. Teague misses 3-pt jump shot from 40 ft,49,74
230,2,0:00.0,,Offensive rebound by Team,49,74
231,3,11:38.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,52,74
232,3,11:15.0,,C. Miles misses 3-pt jump shot from 27 ft,52,74
233,3,11:14.0,Defensive rebound by T. Thompson,,52,74
234,3,10:59.0,K. Irving misses 3-pt jump shot from 28 ft (block by M. Turner),,52,74
235,3,10:59.0,,Defensive rebound by T. Young,52,74
236,3,10:48.0,,J. Teague makes 2-pt jump shot from 5 ft,52,76
237,3,10:29.0,Personal foul by J. Teague (drawn by K. Irving),,52,76
238,3,10:20.0,L. James misses 2-pt jump shot from 11 ft,,52,76
239,3,10:20.0,Offensive rebound by Team,,52,76
240,3,10:20.0,,Loose ball foul by M. Turner (drawn by T. Thompson),52,76
241,3,10:14.0,K. Irving makes 2-pt layup at rim (assist by K. Love),,54,76
242,3,10:14.0,,Violation by M. Turner (def goaltending),54,76
243,3,9:49.0,,J. Teague misses 3-pt jump shot from 27 ft,54,76
244,3,9:46.0,,Offensive rebound by Team,54,76
245,3,9:38.0,,M. Turner misses 2-pt jump shot from 21 ft,54,76
246,3,9:35.0,,Offensive rebound by T. Young,54,76
247,3,9:29.0,,Shooting foul by T. Thompson (drawn by J. Teague),54,76
248,3,9:29.0,,J. Teague makes free throw 1 of 2,54,77
249,3,9:29.0,,J. Teague misses free throw 2 of 2,54,77
250,3,9:29.0,Defensive rebound by T. Thompson,,54,77
251,3,9:17.0,Shooting foul by M. Turner (drawn by L. James),,54,77
252,3,9:17.0,L. James makes free throw 1 of 2,,55,77
253,3,9:17.0,L. James makes free throw 2 of 2,,56,77
254,3,8:53.0,,J. Teague misses 2-pt layup from 1 ft,56,77
255,3,8:52.0,,Offensive rebound by T. Young,56,77
256,3,8:52.0,,T. Young misses 2-pt layup from 2 ft,56,77
257,3,8:51.0,,Offensive rebound by T. Young,56,77
258,3,8:51.0,,T. Young misses 2-pt layup from 2 ft,56,77
259,3,8:50.0,,Offensive rebound by T. Young,56,77
260,3,8:48.0,,T. Young misses 2-pt layup from 2 ft,56,77
261,3,8:47.0,Defensive rebound by K. Love,,56,77
262,3,8:37.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,59,77
263,3,8:09.0,,M. Turner misses 2-pt jump shot from 17 ft,59,77
264,3,8:07.0,,Offensive rebound by T. Young,59,77
265,3,8:04.0,,M. Turner misses 2-pt layup at rim,59,77
266,3,8:01.0,Defensive rebound by K. Love,,59,77
267,3,7:51.0,L. James makes 3-pt jump shot from 23 ft (assist by J. Smith),,62,77
268,3,7:50.0,,Indiana full timeout,62,77
269,3,7:50.0,,K. Séraphin enters the game for M. Turner,62,77
270,3,7:34.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by P. George),62,79
271,3,7:16.0,K. Irving misses 3-pt jump shot from 26 ft,,62,79
272,3,7:15.0,,Defensive rebound by Team,62,79
273,3,6:58.0,,C. Miles misses 3-pt jump shot from 23 ft,62,79
274,3,6:57.0,Defensive rebound by Team,,62,79
275,3,6:43.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,64,79
276,3,6:25.0,,T. Young makes 2-pt layup from 1 ft (assist by P. George),64,81
277,3,6:08.0,K. Irving misses 2-pt layup from 3 ft,,64,81
278,3,6:06.0,Offensive rebound by T. Thompson,,64,81
279,3,6:06.0,T. Thompson makes 2-pt dunk at rim,,66,81
280,3,5:54.0,,K. Séraphin misses 2-pt layup from 1 ft (block by T. Thompson),66,81
281,3,5:53.0,,Offensive rebound by T. Young,66,81
282,3,5:43.0,,P. George misses 2-pt jump shot from 14 ft,66,81
283,3,5:42.0,,Offensive rebound by T. Young,66,81
284,3,5:42.0,,Personal foul by J. Smith,66,81
285,3,5:42.0,,L. Stephenson enters the game for C. Miles,66,81
286,3,5:29.0,,P. George misses 2-pt jump shot from 20 ft (block by L. James),66,81
287,3,5:29.0,Defensive rebound by T. Thompson,,66,81
288,3,5:29.0,Personal foul by P. George (drawn by T. Thompson),,66,81
289,3,5:29.0,,Technical foul by Team,66,81
290,3,5:29.0,K. Irving makes technical free throw,,67,81
291,3,5:16.0,K. Irving misses 2-pt layup from 1 ft,,67,81
292,3,5:16.0,Offensive rebound by T. Thompson,,67,81
293,3,5:14.0,T. Thompson misses 2-pt layup from 1 ft,,67,81
294,3,5:13.0,,Defensive rebound by K. Séraphin,67,81
295,3,5:01.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by P. George),67,84
296,3,4:47.0,K. Love misses 3-pt jump shot from 24 ft,,67,84
297,3,4:46.0,,Defensive rebound by L. Stephenson,67,84
298,3,4:37.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by P. George),67,87
299,3,4:36.0,Cleveland full timeout,,67,87
300,3,4:17.0,L. James misses 3-pt jump shot from 28 ft,,67,87
301,3,4:17.0,Offensive rebound by Team,,67,87
302,3,4:17.0,,Loose ball foul by P. George (drawn by K. Love),67,87
303,3,4:17.0,K. Love makes free throw 1 of 2,,68,87
304,3,4:17.0,D. Williams enters the game for K. Irving,,68,87
305,3,4:17.0,K. Love makes free throw 2 of 2,,69,87
306,3,4:07.0,,Turnover by L. Stephenson (bad pass; steal by L. James),69,87
307,3,4:00.0,L. James makes 2-pt layup at rim,,71,87
308,3,3:41.0,,P. George misses 3-pt jump shot from 26 ft,71,87
309,3,3:40.0,Defensive rebound by K. Love,,71,87
310,3,3:32.0,D. Williams makes 3-pt jump shot from 23 ft (assist by L. James),,74,87
311,3,3:12.0,,J. Teague misses 2-pt layup from 1 ft,74,87
312,3,3:11.0,,Offensive rebound by K. Séraphin,74,87
313,3,3:11.0,,K. Séraphin misses 2-pt layup at rim,74,87
314,3,3:11.0,Defensive rebound by K. Love,,74,87
315,3,2:55.0,K. Love misses 2-pt jump shot from 14 ft,,74,87
316,3,2:54.0,,Defensive rebound by P. George,74,87
317,3,2:31.0,,P. George misses 3-pt jump shot from 28 ft (block by T. Thompson),74,87
318,3,2:30.0,,Offensive rebound by P. George,74,87
319,3,2:29.0,,P. George misses 3-pt jump shot from 28 ft,74,87
320,3,2:29.0,,Offensive rebound by Team,74,87
321,3,2:29.0,,Turnover by Team (shot clock),74,87
322,3,2:29.0,C. Frye enters the game for K. Love,,74,87
323,3,2:29.0,,G. Robinson enters the game for J. Teague,74,87
324,3,2:22.0,J. Smith makes 3-pt jump shot from 24 ft (assist by C. Frye),,77,87
325,3,2:00.0,,Shooting foul by L. James (drawn by K. Séraphin),77,87
326,3,2:00.0,,K. Séraphin misses free throw 1 of 2,77,87
327,3,2:00.0,,Offensive rebound by Team,77,87
328,3,2:00.0,,K. Séraphin misses free throw 2 of 2,77,87
329,3,2:00.0,Defensive rebound by J. Smith,,77,87
330,3,1:46.0,Shooting foul by K. Séraphin (drawn by L. James),,77,87
331,3,1:46.0,L. James misses free throw 1 of 2,,77,87
332,3,1:46.0,Offensive rebound by Team,,77,87
333,3,1:46.0,L. James misses free throw 2 of 2,,77,87
334,3,1:46.0,,Defensive rebound by P. George,77,87
335,3,1:46.0,,M. Turner enters the game for K. Séraphin,77,87
336,3,1:46.0,,C. Miles enters the game for T. Young,77,87
337,3,1:30.0,,L. Stephenson misses 2-pt jump shot from 5 ft,77,87
338,3,1:29.0,Defensive rebound by L. James,,77,87
339,3,1:21.0,J. Smith misses 3-pt jump shot from 26 ft,,77,87
340,3,1:19.0,Offensive rebound by T. Thompson,,77,87
341,3,1:19.0,Shooting foul by M. Turner (drawn by T. Thompson),,77,87
342,3,1:19.0,T. Thompson makes free throw 1 of 2,,78,87
343,3,1:19.0,T. Thompson misses free throw 2 of 2,,78,87
344,3,1:19.0,,Defensive rebound by P. George,78,87
345,3,1:19.0,,K. Séraphin enters the game for M. Turner,78,87
346,3,1:02.0,,Offensive foul by K. Séraphin (drawn by D. Williams),78,87
347,3,1:02.0,,Turnover by K. Séraphin (offensive foul),78,87
348,3,0:53.0,L. James makes 3-pt jump shot from 32 ft,,81,87
349,3,0:41.0,,C. Miles misses 3-pt jump shot from 27 ft,81,87
350,3,0:41.0,,Offensive rebound by Team,81,87
351,3,0:41.0,Loose ball foul by C. Frye (drawn by K. Séraphin),,81,87
352,3,0:41.0,,K. Séraphin makes free throw 1 of 2,81,88
353,3,0:41.0,,T. Young enters the game for P. George,81,88
354,3,0:41.0,K. Korver enters the game for T. Thompson,,81,88
355,3,0:41.0,,K. Séraphin makes free throw 2 of 2,81,89
356,3,0:31.0,L. James makes 3-pt jump shot from 27 ft,,84,89
357,3,0:16.0,,Shooting foul by L. James (drawn by L. Stephenson),84,89
358,3,0:16.0,,L. Stephenson makes free throw 1 of 2,84,90
359,3,0:16.0,,L. Stephenson makes free throw 2 of 2,84,91
360,3,0:02.0,L. James misses 3-pt jump shot from 27 ft,,84,91
361,3,0:01.0,,Defensive rebound by Team,84,91
362,3,0:00.0,,L. Stephenson misses 3-pt jump shot from 78 ft,84,91
363,3,0:00.0,,Offensive rebound by Team,84,91
364,4,11:42.0,,P. George makes 2-pt jump shot from 19 ft,84,93
365,4,11:27.0,C. Frye makes 2-pt jump shot from 21 ft (assist by L. James),,86,93
366,4,11:10.0,,Shooting foul by I. Shumpert (drawn by P. George),86,93
367,4,11:10.0,,P. George makes free throw 1 of 3,86,94
368,4,11:10.0,,P. George makes free throw 2 of 3,86,95
369,4,11:10.0,,P. George makes free throw 3 of 3,86,96
370,4,10:56.0,L. James misses 3-pt jump shot from 27 ft,,86,96
371,4,10:56.0,,Defensive rebound by P. George,86,96
372,4,10:49.0,,K. Séraphin misses 2-pt layup from 4 ft,86,96
373,4,10:49.0,,Offensive rebound by Team,86,96
374,4,10:49.0,Loose ball foul by K. Korver (drawn by G. Robinson),,86,96
375,4,10:39.0,,L. Stephenson misses 2-pt jump shot from 19 ft,86,96
376,4,10:37.0,,Offensive rebound by P. George,86,96
377,4,10:20.0,,P. George misses 3-pt jump shot from 24 ft,86,96
378,4,10:18.0,Defensive rebound by C. Frye,,86,96
379,4,10:13.0,Shooting foul by T. Young (drawn by L. James),,86,96
380,4,10:13.0,L. James makes free throw 1 of 2,,87,96
381,4,10:13.0,L. James makes free throw 2 of 2,,88,96
382,4,9:50.0,,L. Stephenson misses 3-pt jump shot from 27 ft,88,96
383,4,9:49.0,Defensive rebound by L. James,,88,96
384,4,9:36.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),,91,96
385,4,9:24.0,,Indiana full timeout,91,96
386,4,9:24.0,,M. Ellis enters the game for G. Robinson,91,96
387,4,9:24.0,,M. Turner enters the game for K. Séraphin,91,96
388,4,9:06.0,,M. Ellis misses 3-pt jump shot from 27 ft,91,96
389,4,9:06.0,,Offensive rebound by Team,91,96
390,4,9:06.0,,Turnover by Team (shot clock),91,96
391,4,8:59.0,Shooting foul by M. Ellis (drawn by C. Frye),,91,96
392,4,8:59.0,C. Frye makes free throw 1 of 3,,92,96
393,4,8:59.0,C. Frye makes free throw 2 of 3,,93,96
394,4,8:59.0,C. Frye makes free throw 3 of 3,,94,96
395,4,8:40.0,,M. Ellis makes 2-pt jump shot from 19 ft,94,98
396,4,8:16.0,L. James makes 2-pt layup from 1 ft,,96,98
397,4,7:58.0,,M. Turner misses 3-pt jump shot from 26 ft,96,98
398,4,7:57.0,Defensive rebound by I. Shumpert,,96,98
399,4,7:45.0,C. Frye misses 3-pt jump shot from 23 ft,,96,98
400,4,7:43.0,,Defensive rebound by T. Young,96,98
401,4,7:23.0,,L. Stephenson misses 3-pt jump shot from 26 ft,96,98
402,4,7:22.0,Defensive rebound by C. Frye,,96,98
403,4,7:16.0,Cleveland full timeout,,96,98
404,4,7:16.0,,C. Miles enters the game for T. Young,96,98
