,QUARTER,TIME_REMAINING,DETROIT_ACTION,UTAH_ACTION,DETROIT_SCORE,UTAH_SCORE
40,1,6:45.0,Defensive rebound by A. Drummond,,2,10
41,1,6:37.0,T. Harris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,5,10
42,1,6:10.0,,D. Favors misses 2-pt jump shot from 4 ft (block by A. Baynes),5,10
43,1,6:09.0,Defensive rebound by M. Morris,,5,10
44,1,5:55.0,A. Drummond makes 2-pt hook shot from 7 ft,,7,10
45,1,5:39.0,,G. Hayward misses 3-pt jump shot from 25 ft,7,10
46,1,5:38.0,Defensive rebound by A. Drummond,,7,10
47,1,5:29.0,R. Jackson misses 2-pt layup from 3 ft,,7,10
48,1,5:28.0,,Defensive rebound by D. Favors,7,10
49,1,5:17.0,,R. Gobert misses 2-pt jump shot from 10 ft,7,10
50,1,5:16.0,,Offensive rebound by D. Favors,7,10
51,1,5:09.0,,G. Hill misses 2-pt jump shot from 22 ft,7,10
52,1,5:08.0,,Offensive rebound by D. Favors,7,10
53,1,4:52.0,,G. Hill makes 2-pt layup from 2 ft,7,12
54,1,4:38.0,Shooting foul by G. Hayward (drawn by T. Harris),,7,12
55,1,4:38.0,T. Harris makes free throw 1 of 2,,8,12
56,1,4:38.0,,S. Mack enters the game for G. Hill,8,12
57,1,4:38.0,,T. Lyles enters the game for D. Favors,8,12
58,1,4:38.0,,J. Ingles enters the game for R. Hood,8,12
59,1,4:38.0,S. Johnson enters the game for A. Baynes,,8,12
60,1,4:38.0,T. Harris makes free throw 2 of 2,,9,12
61,1,4:18.0,,T. Lyles misses 3-pt jump shot from 25 ft,9,12
62,1,4:18.0,Defensive rebound by M. Morris,,9,12
63,1,4:07.0,T. Harris makes 2-pt jump shot from 4 ft,,11,12
64,1,4:07.0,Shooting foul by T. Lyles (drawn by T. Harris),,11,12
65,1,4:07.0,T. Harris misses free throw 1 of 1,,11,12
66,1,4:06.0,Offensive rebound by A. Drummond,,11,12
67,1,3:57.0,M. Morris misses 2-pt jump shot from 19 ft,,11,12
68,1,3:57.0,,Defensive rebound by S. Mack,11,12
69,1,3:50.0,,Personal foul by A. Drummond (drawn by S. Mack),11,12
70,1,3:50.0,,J. Johnson enters the game for G. Hayward,11,12
71,1,3:38.0,,S. Mack misses 2-pt jump shot from 14 ft,11,12
72,1,3:38.0,Defensive rebound by T. Harris,,11,12
73,1,3:23.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,13,12
74,1,3:19.0,,Utah full timeout,13,12
75,1,3:19.0,R. Bullock enters the game for M. Morris,,13,12
76,1,3:19.0,B. Udrih enters the game for R. Jackson,,13,12
77,1,3:10.0,,Turnover by S. Mack (bad pass),13,12
78,1,2:57.0,Shooting foul by J. Johnson (drawn by T. Harris),,13,12
79,1,2:57.0,T. Harris makes free throw 1 of 2,,14,12
80,1,2:57.0,T. Harris makes free throw 2 of 2,,15,12
81,1,2:45.0,,S. Mack makes 2-pt jump shot from 11 ft,15,14
82,1,2:33.0,Turnover by R. Bullock (bad pass; steal by J. Ingles),,15,14
83,1,2:14.0,,J. Ingles misses 2-pt jump shot from 9 ft,15,14
84,1,2:13.0,Defensive rebound by A. Drummond,,15,14
85,1,2:02.0,B. Udrih makes 2-pt layup from 3 ft,,17,14
86,1,1:55.0,,J. Johnson misses 2-pt layup from 2 ft,17,14
87,1,1:54.0,Defensive rebound by A. Drummond,,17,14
88,1,1:39.0,R. Bullock misses 3-pt jump shot from 23 ft,,17,14
89,1,1:39.0,,Defensive rebound by S. Mack,17,14
90,1,1:28.0,,J. Johnson misses 3-pt jump shot from 23 ft,17,14
91,1,1:28.0,Defensive rebound by A. Drummond,,17,14
92,1,1:15.0,T. Harris misses 3-pt jump shot from 24 ft,,17,14
93,1,1:14.0,,Defensive rebound by J. Johnson,17,14
94,1,0:56.0,,T. Lyles misses 3-pt jump shot from 23 ft,17,14
95,1,0:55.0,Defensive rebound by A. Drummond,,17,14
96,1,0:44.0,A. Drummond misses 2-pt hook shot from 4 ft,,17,14
97,1,0:44.0,,Defensive rebound by R. Gobert,17,14
98,1,0:36.0,,S. Mack misses 3-pt jump shot from 25 ft,17,14
99,1,0:35.0,Defensive rebound by R. Bullock,,17,14
100,1,0:18.0,B. Udrih makes 2-pt jump shot from 22 ft,,19,14
101,2,11:45.0,B. Marjanović makes 2-pt dunk at rim (assist by B. Udrih),,21,14
102,2,11:25.0,,G. Hill makes 2-pt jump shot from 15 ft,21,16
103,2,11:06.0,M. Morris misses 2-pt jump shot from 12 ft,,21,16
104,2,11:05.0,,Defensive rebound by T. Lyles,21,16
105,2,10:43.0,,J. Johnson misses 2-pt jump shot from 22 ft,21,16
106,2,10:42.0,,Offensive rebound by Team,21,16
107,2,10:42.0,,Turnover by Team (shot clock),21,16
108,2,10:32.0,M. Morris misses 2-pt layup from 3 ft,,21,16
109,2,10:32.0,,Defensive rebound by T. Lyles,21,16
110,2,10:25.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Lyles),21,19
111,2,10:11.0,Shooting foul by T. Lyles (drawn by M. Morris),,21,19
112,2,10:11.0,M. Morris makes free throw 1 of 2,,22,19
113,2,10:11.0,,B. Diaw enters the game for T. Lyles,22,19
114,2,10:11.0,M. Morris makes free throw 2 of 2,,23,19
115,2,9:57.0,,R. Hood makes 3-pt jump shot from 26 ft (assist by B. Diaw),23,22
116,2,9:43.0,B. Udrih misses 2-pt jump shot from 16 ft,,23,22
117,2,9:42.0,,Defensive rebound by J. Johnson,23,22
118,2,9:32.0,,Turnover by J. Johnson (bad pass),23,22
119,2,9:16.0,R. Bullock misses 2-pt jump shot from 3 ft (block by D. Favors),,23,22
120,2,9:15.0,,Defensive rebound by D. Favors,23,22
121,2,9:07.0,,R. Hood misses 2-pt jump shot from 10 ft,23,22
122,2,9:07.0,Defensive rebound by B. Marjanović,,23,22
123,2,8:59.0,B. Udrih misses 2-pt jump shot from 11 ft,,23,22
124,2,8:58.0,,Defensive rebound by R. Hood,23,22
125,2,8:37.0,,R. Hood makes 2-pt jump shot from 18 ft,23,24
126,2,8:27.0,Detroit full timeout,,23,24
127,2,8:27.0,,D. Exum enters the game for G. Hill,23,24
128,2,8:20.0,B. Marjanović makes 2-pt hook shot from 4 ft (assist by B. Udrih),,25,24
129,2,8:03.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Johnson),25,27
130,2,7:45.0,Personal foul by D. Favors (drawn by B. Marjanović),,25,27
131,2,7:29.0,M. Morris misses 3-pt jump shot from 26 ft,,25,27
132,2,7:29.0,,Defensive rebound by D. Favors,25,27
133,2,7:16.0,,D. Exum makes 2-pt layup from 3 ft,25,29
134,2,7:07.0,Turnover by B. Udrih (lost ball; steal by D. Exum),,25,29
135,2,7:03.0,,Turnover by R. Hood (lost ball),25,29
136,2,7:03.0,T. Harris enters the game for R. Bullock,,25,29
137,2,7:03.0,R. Jackson enters the game for B. Udrih,,25,29
138,2,6:43.0,M. Morris misses 2-pt jump shot from 8 ft,,25,29
139,2,6:42.0,Offensive rebound by B. Marjanović,,25,29
140,2,6:40.0,B. Marjanović makes 2-pt layup from 2 ft,,27,29
141,2,6:31.0,,Turnover by R. Hood (bad pass),27,29
142,2,6:31.0,,G. Hayward enters the game for J. Johnson,27,29
143,2,6:31.0,A. Drummond enters the game for B. Marjanović,,27,29
144,2,6:14.0,R. Jackson makes 2-pt jump shot from 4 ft,,29,29
145,2,5:59.0,,Shooting foul by T. Harris (drawn by B. Diaw),29,29
146,2,5:59.0,Official timeout,,29,29
147,2,5:59.0,,B. Diaw makes free throw 1 of 2,29,30
148,2,5:59.0,,J. Ingles enters the game for R. Hood,29,29
149,2,5:59.0,,R. Gobert enters the game for D. Favors,29,29
150,2,5:59.0,,B. Diaw makes free throw 2 of 2,29,31
151,2,5:36.0,R. Jackson misses 2-pt jump shot from 18 ft,,29,31
152,2,5:36.0,Offensive rebound by A. Drummond,,29,31
153,2,5:28.0,R. Jackson makes 2-pt layup from 2 ft,,31,31
154,2,5:28.0,Shooting foul by B. Diaw (drawn by R. Jackson),,31,31
155,2,5:28.0,R. Jackson misses free throw 1 of 1,,31,31
156,2,5:28.0,,Defensive rebound by R. Gobert,31,31
157,2,5:09.0,,Turnover by B. Diaw (bad pass; steal by R. Jackson),31,31
158,2,5:02.0,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,34,31
159,2,4:44.0,,Personal foul by M. Morris (drawn by G. Hayward),34,31
160,2,4:44.0,,G. Hill enters the game for D. Exum,34,31
161,2,4:44.0,A. Baynes enters the game for M. Morris,,34,31
162,2,4:37.0,,G. Hayward makes 2-pt jump shot from 7 ft,34,33
163,2,4:16.0,S. Johnson makes 2-pt jump shot from 16 ft,,36,33
164,2,3:57.0,,B. Diaw misses 2-pt jump shot from 13 ft,36,33
165,2,3:57.0,Defensive rebound by A. Drummond,,36,33
166,2,3:47.0,A. Baynes makes 2-pt layup from 1 ft (assist by T. Harris),,38,33
167,2,3:24.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Ingles),38,36
168,2,3:10.0,T. Harris makes 2-pt jump shot from 16 ft,,40,36
169,2,3:03.0,,Utah full timeout,40,36
170,2,2:52.0,,G. Hill misses 2-pt jump shot from 11 ft,40,36
171,2,2:51.0,,Offensive rebound by R. Gobert,40,36
172,2,2:50.0,,Personal foul by R. Jackson (drawn by R. Gobert),40,36
173,2,2:50.0,,R. Hood enters the game for J. Ingles,40,36
174,2,2:37.0,,B. Diaw makes 2-pt jump shot from 11 ft,40,38
175,2,2:16.0,T. Harris misses 2-pt jump shot from 7 ft,,40,38
176,2,2:16.0,,Defensive rebound by Team,40,38
177,2,1:56.0,,R. Hood makes 2-pt dunk at rim (assist by B. Diaw),40,40
178,2,1:31.0,Turnover by S. Johnson (bad pass; steal by G. Hayward),,40,40
179,2,1:27.0,,G. Hayward makes 2-pt dunk at rim,40,42
180,2,1:26.0,Detroit full timeout,,40,42
181,2,1:07.0,T. Harris misses 2-pt jump shot from 9 ft,,40,42
182,2,1:06.0,Offensive rebound by Team,,40,42
183,2,0:58.0,A. Baynes misses 2-pt layup from 3 ft (block by R. Gobert),,40,42
184,2,0:56.0,,Defensive rebound by R. Hood,40,42
185,2,0:56.0,,Personal foul by A. Baynes (drawn by R. Hood),40,42
186,2,0:40.0,,Utah full timeout,40,42
187,2,0:32.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by B. Diaw),40,45
188,2,0:11.0,R. Jackson misses 2-pt jump shot from 9 ft,,40,45
189,2,0:10.0,Offensive rebound by Team,,40,45
190,2,0:08.0,R. Bullock enters the game for A. Baynes,,40,45
191,2,0:01.0,R. Jackson makes 3-pt jump shot from 25 ft,,43,45
192,2,0:01.0,,Turnover by R. Gobert (bad pass; steal by S. Johnson),43,45
193,2,0:00.0,S. Johnson misses 3-pt jump shot from 28 ft,,43,45
194,2,0:00.0,Offensive rebound by Team,,43,45
195,3,11:43.0,Turnover by R. Jackson (bad pass; steal by D. Favors),,43,45
196,3,11:22.0,,Shooting foul by A. Drummond (drawn by D. Favors),43,45
197,3,11:22.0,,D. Favors misses free throw 1 of 2,43,45
198,3,11:22.0,,Offensive rebound by Team,43,45
199,3,11:22.0,,D. Favors misses free throw 2 of 2,43,45
200,3,11:21.0,Defensive rebound by A. Drummond,,43,45
201,3,11:00.0,T. Harris makes 2-pt jump shot from 7 ft,,45,45
202,3,10:37.0,,D. Favors makes 2-pt jump shot from 7 ft (assist by R. Hood),45,47
203,3,10:15.0,A. Baynes misses 2-pt jump shot from 13 ft,,45,47
204,3,10:14.0,,Defensive rebound by G. Hayward,45,47
205,3,9:58.0,,D. Favors misses 2-pt layup from 3 ft (block by A. Baynes),45,47
206,3,9:57.0,Defensive rebound by A. Drummond,,45,47
207,3,9:46.0,T. Harris misses 3-pt jump shot from 24 ft,,45,47
208,3,9:45.0,,Defensive rebound by R. Hood,45,47
209,3,9:35.0,,Shooting foul by T. Harris (drawn by G. Hill),45,47
210,3,9:35.0,,G. Hill makes free throw 1 of 2,45,48
211,3,9:35.0,,G. Hill misses free throw 2 of 2,45,48
212,3,9:35.0,Defensive rebound by A. Drummond,,45,48
213,3,9:20.0,M. Morris misses 2-pt jump shot from 3 ft (block by R. Hood),,45,48
214,3,9:19.0,,Defensive rebound by G. Hill,45,48
215,3,9:09.0,,D. Favors misses 2-pt dunk at rim (block by A. Baynes),45,48
216,3,9:08.0,,Offensive rebound by G. Hill,45,48
217,3,9:07.0,,G. Hill misses 2-pt jump shot from 5 ft (block by A. Baynes),45,48
218,3,9:07.0,Defensive rebound by T. Harris,,45,48
219,3,8:46.0,M. Morris misses 2-pt jump shot from 16 ft,,45,48
220,3,8:43.0,,Defensive rebound by D. Favors,45,48
221,3,8:30.0,,G. Hayward makes 2-pt jump shot from 15 ft,45,50
222,3,8:29.0,Detroit full timeout,,45,50
223,3,8:05.0,A. Drummond makes 2-pt hook shot from 11 ft,,47,50
224,3,7:40.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Favors),47,52
225,3,7:30.0,Offensive foul by A. Drummond (drawn by G. Hill),,47,52
226,3,7:30.0,Turnover by A. Drummond (offensive foul),,47,52
227,3,7:18.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by G. Hill),47,55
228,3,7:02.0,M. Morris makes 2-pt jump shot from 18 ft,,49,55
229,3,6:43.0,,R. Hood misses 2-pt jump shot from 21 ft,49,55
230,3,6:43.0,Defensive rebound by A. Drummond,,49,55
231,3,6:35.0,R. Jackson misses 2-pt jump shot from 20 ft,,49,55
232,3,6:35.0,,Defensive rebound by G. Hayward,49,55
233,3,6:23.0,,Turnover by G. Hayward (bad pass),49,55
234,3,6:14.0,M. Morris misses 2-pt jump shot from 7 ft,,49,55
235,3,6:13.0,,Defensive rebound by D. Favors,49,55
236,3,6:04.0,,G. Hill makes 3-pt jump shot from 25 ft,49,58
237,3,5:51.0,Personal foul by G. Hill (drawn by R. Jackson),,49,58
238,3,5:51.0,,T. Lyles enters the game for D. Favors,49,58
239,3,5:51.0,,J. Ingles enters the game for R. Hood,49,58
240,3,5:51.0,R. Bullock enters the game for A. Baynes,,49,58
241,3,5:43.0,Shooting foul by T. Lyles (drawn by M. Morris),,49,58
242,3,5:43.0,M. Morris makes free throw 1 of 2,,50,58
243,3,5:43.0,M. Morris makes free throw 2 of 2,,51,58
244,3,5:31.0,,Personal foul by R. Jackson (drawn by G. Hill),51,58
245,3,5:21.0,,G. Hayward misses 3-pt jump shot from 24 ft,51,58
246,3,5:21.0,Defensive rebound by A. Drummond,,51,58
247,3,5:11.0,Turnover by M. Morris (bad pass; steal by G. Hayward),,51,58
248,3,5:07.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by G. Hayward),51,61
249,3,4:53.0,Detroit full timeout,,51,61
250,3,4:53.0,S. Johnson enters the game for M. Morris,,51,61
251,3,4:37.0,T. Harris misses 2-pt layup from 2 ft,,51,61
252,3,4:37.0,,Defensive rebound by J. Ingles,51,61
253,3,4:34.0,Technical foul by T. Harris,,51,61
254,3,4:34.0,,G. Hayward misses technical free throw,51,61
255,3,4:34.0,,Offensive rebound by Team,51,61
256,3,4:24.0,,Turnover by G. Hayward (traveling),51,61
257,3,4:14.0,R. Jackson misses 2-pt layup from 3 ft,,51,61
258,3,4:14.0,,Defensive rebound by J. Ingles,51,61
259,3,3:59.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Hayward),51,64
260,3,3:32.0,Shooting foul by R. Gobert (drawn by A. Drummond),,51,64
261,3,3:32.0,A. Drummond misses free throw 1 of 2,,51,64
262,3,3:32.0,Offensive rebound by Team,,51,64
263,3,3:32.0,A. Drummond misses free throw 2 of 2,,51,64
264,3,3:32.0,,Defensive rebound by T. Lyles,51,64
265,3,3:32.0,B. Udrih enters the game for R. Jackson,,51,64
266,3,3:32.0,,D. Exum enters the game for G. Hill,51,64
267,3,3:22.0,,G. Hayward makes 2-pt layup from 2 ft,51,66
268,3,3:22.0,,Shooting foul by S. Johnson (drawn by G. Hayward),51,66
269,3,3:22.0,,G. Hayward makes free throw 1 of 1,51,67
270,3,3:03.0,Turnover by S. Johnson (bad pass; steal by D. Exum),,51,67
271,3,3:00.0,,Turnover by G. Hayward (bad pass; steal by R. Bullock),51,67
272,3,2:54.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by R. Bullock),,54,67
273,3,2:41.0,,T. Lyles misses 3-pt jump shot from 25 ft,54,67
274,3,2:40.0,Defensive rebound by A. Drummond,,54,67
275,3,2:28.0,T. Harris misses 2-pt layup from 1 ft (block by R. Gobert),,54,67
276,3,2:27.0,,Defensive rebound by G. Hayward,54,67
277,3,2:23.0,,T. Lyles makes 2-pt dunk at rim (assist by G. Hayward),54,69
278,3,2:01.0,B. Udrih makes 3-pt jump shot from 23 ft (assist by R. Bullock),,57,69
279,3,2:00.0,,Utah full timeout,57,69
280,3,2:00.0,,R. Hood enters the game for J. Ingles,57,69
281,3,2:00.0,,J. Johnson enters the game for G. Hayward,57,69
282,3,2:00.0,,D. Favors enters the game for R. Gobert,57,69
283,3,1:49.0,,T. Lyles makes 2-pt layup from 2 ft (assist by D. Exum),57,71
284,3,1:32.0,Turnover by B. Udrih (lost ball),,57,71
285,3,1:19.0,,D. Exum makes 2-pt layup from 3 ft,57,73
286,3,1:00.0,A. Drummond makes 2-pt layup from 2 ft (assist by B. Udrih),,59,73
287,3,0:44.0,,R. Hood makes 2-pt jump shot from 12 ft,59,75
288,3,0:34.0,Shooting foul by R. Hood (drawn by R. Bullock),,59,75
289,3,0:34.0,R. Bullock makes 2-pt jump shot from 15 ft,,61,75
290,3,0:34.0,R. Bullock makes free throw 1 of 1,,62,75
291,3,0:11.0,,R. Hood misses 2-pt jump shot from 16 ft,62,75
292,3,0:10.0,Defensive rebound by A. Drummond,,62,75
293,3,0:02.0,Shooting foul by R. Hood (drawn by A. Drummond),,62,75
294,3,0:02.0,A. Drummond misses free throw 1 of 2,,62,75
295,3,0:02.0,Offensive rebound by Team,,62,75
296,3,0:02.0,A. Drummond makes free throw 2 of 2,,63,75
297,3,0:00.0,,J. Johnson makes 3-pt jump shot from 59 ft,63,78
298,4,11:43.0,,J. Johnson misses 2-pt jump shot from 6 ft,63,78
299,4,11:42.0,Defensive rebound by M. Morris,,63,78
300,4,11:34.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by B. Udrih),,66,78
301,4,11:18.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by T. Lyles),66,81
302,4,10:52.0,B. Udrih misses 3-pt jump shot from 24 ft,,66,81
303,4,10:52.0,,Defensive rebound by R. Hood,66,81
304,4,10:43.0,,R. Hood makes 3-pt jump shot from 25 ft,66,84
305,4,10:37.0,Detroit full timeout,,66,84
306,4,10:24.0,R. Bullock makes 2-pt layup from 2 ft (assist by B. Udrih),,68,84
307,4,10:13.0,,Turnover by D. Exum (bad pass; steal by R. Bullock),68,84
308,4,10:09.0,S. Johnson makes 2-pt dunk at rim (assist by R. Bullock),,70,84
309,4,9:50.0,,Shooting foul by M. Morris (drawn by D. Favors),70,84
310,4,9:50.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Exum),70,86
311,4,9:50.0,,D. Favors makes free throw 1 of 1,70,87
312,4,9:43.0,Personal foul by T. Lyles (drawn by M. Morris),,70,87
313,4,9:37.0,Turnover by B. Udrih (bad pass; steal by D. Exum),,70,87
314,4,9:36.0,,Personal foul by B. Udrih (drawn by T. Lyles),70,87
315,4,9:36.0,,B. Diaw enters the game for T. Lyles,70,87
316,4,9:17.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),70,89
317,4,9:01.0,M. Morris misses 3-pt jump shot from 24 ft,,70,89
318,4,9:00.0,,Defensive rebound by D. Favors,70,89
319,4,8:37.0,,R. Hood makes 3-pt jump shot from 25 ft,70,92
320,4,8:17.0,R. Bullock makes 2-pt layup from 2 ft (assist by B. Udrih),,72,92
321,4,7:53.0,,D. Favors makes 2-pt jump shot from 10 ft (assist by D. Exum),72,94
322,4,7:42.0,Personal foul by R. Hood (drawn by R. Bullock),,72,94
323,4,7:42.0,Detroit full timeout,,72,94
324,4,7:42.0,Violation by Team (jump ball),,72,94
325,4,7:42.0,,J. Ingles enters the game for R. Hood,72,94
326,4,7:42.0,,R. Gobert enters the game for D. Favors,72,94
327,4,7:42.0,T. Harris enters the game for B. Udrih,,72,94
328,4,7:42.0,A. Drummond enters the game for B. Marjanović,,72,94
329,4,7:42.0,R. Jackson enters the game for S. Johnson,,72,94
330,4,7:29.0,R. Bullock misses 2-pt jump shot from 16 ft,,72,94
331,4,7:29.0,,Defensive rebound by B. Diaw,72,94
332,4,7:09.0,,R. Gobert makes 2-pt layup from 1 ft (assist by D. Exum),72,96
333,4,6:51.0,Turnover by R. Jackson (bad pass; steal by R. Gobert),,72,96
334,4,6:41.0,,D. Exum misses 3-pt jump shot from 25 ft,72,96
335,4,6:41.0,Defensive rebound by R. Bullock,,72,96
336,4,6:24.0,T. Harris misses 2-pt jump shot from 13 ft,,72,96
337,4,6:24.0,,Defensive rebound by R. Gobert,72,96
338,4,6:23.0,Loose ball foul by M. Morris (drawn by R. Gobert),,72,96
339,4,6:23.0,,G. Hill enters the game for D. Exum,72,96
340,4,6:23.0,,G. Hayward enters the game for J. Johnson,72,96
341,4,6:04.0,,G. Hill misses 3-pt jump shot from 23 ft,72,96
342,4,6:03.0,Defensive rebound by M. Morris,,72,96
343,4,5:55.0,M. Morris misses 2-pt jump shot from 12 ft,,72,96
344,4,5:54.0,,Defensive rebound by R. Gobert,72,96
345,4,5:30.0,,B. Diaw makes 2-pt jump shot from 13 ft,72,98
346,4,5:05.0,M. Morris misses 3-pt jump shot from 25 ft,,72,98
347,4,5:04.0,,Defensive rebound by R. Gobert,72,98
348,4,4:46.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),72,100
349,4,4:44.0,Detroit full timeout,,72,100
350,4,4:44.0,H. Ellenson enters the game for T. Harris,,72,100
351,4,4:44.0,B. Udrih enters the game for A. Drummond,,72,100
352,4,4:44.0,B. Marjanović enters the game for M. Morris,,72,100
353,4,4:44.0,D. Hilliard enters the game for R. Jackson,,72,100
354,4,4:44.0,,A. Burks enters the game for G. Hayward,72,100
355,4,4:42.0,,D. Favors enters the game for R. Gobert,72,100
356,4,4:26.0,B. Marjanović misses 2-pt jump shot from 6 ft,,72,100
357,4,4:25.0,,Defensive rebound by J. Ingles,72,100
358,4,4:04.0,,G. Hill makes 3-pt jump shot from 24 ft,72,103
359,4,3:35.0,B. Udrih misses 3-pt jump shot from 24 ft,,72,103
360,4,3:35.0,,Defensive rebound by J. Ingles,72,103
361,4,3:23.0,,Utah full timeout,72,103
362,4,3:23.0,,J. Withey enters the game for D. Favors,72,103
363,4,3:23.0,,D. Exum enters the game for G. Hill,72,103
364,4,3:18.0,,A. Burks misses 2-pt layup from 2 ft,72,103
365,4,3:17.0,Defensive rebound by B. Marjanović,,72,103
366,4,3:13.0,H. Ellenson makes 2-pt layup from 1 ft (assist by B. Udrih),,74,103
367,4,3:13.0,Shooting foul by J. Ingles (drawn by H. Ellenson),,74,103
368,4,3:13.0,H. Ellenson makes free throw 1 of 1,,75,103
369,4,2:54.0,,A. Burks misses 3-pt jump shot from 25 ft,75,103
370,4,2:54.0,Defensive rebound by B. Udrih,,75,103
371,4,2:37.0,Turnover by H. Ellenson (lost ball; steal by J. Ingles),,75,103
372,4,2:32.0,,A. Burks makes 2-pt dunk at rim (assist by J. Ingles),75,105
373,4,2:11.0,H. Ellenson misses 3-pt jump shot from 26 ft,,75,105
374,4,2:11.0,,Defensive rebound by D. Exum,75,105
375,4,2:01.0,,J. Withey makes 2-pt layup from 2 ft (assist by B. Diaw),75,107
376,4,2:01.0,,Shooting foul by B. Marjanović (drawn by J. Withey),75,107
377,4,2:01.0,,T. Lyles enters the game for B. Diaw,75,107
378,4,2:01.0,,J. Withey makes free throw 1 of 1,75,108
379,4,1:44.0,B. Udrih makes 2-pt layup from 2 ft,,77,108
380,4,1:28.0,,D. Exum misses 3-pt jump shot from 23 ft,77,108
381,4,1:27.0,Defensive rebound by D. Hilliard,,77,108
382,4,1:15.0,H. Ellenson misses 2-pt jump shot from 13 ft,,77,108
383,4,1:13.0,,Defensive rebound by D. Exum,77,108
384,4,0:59.0,,J. Ingles misses 3-pt jump shot from 27 ft,77,108
385,4,0:59.0,Defensive rebound by B. Marjanović,,77,108
386,4,0:49.0,H. Ellenson misses 3-pt jump shot from 25 ft,,77,108
387,4,0:48.0,,Defensive rebound by T. Lyles,77,108
388,4,0:34.0,,A. Burks misses 2-pt dunk at rim,77,108
389,4,0:34.0,,Offensive rebound by J. Withey,77,108
390,4,0:34.0,,Shooting foul by H. Ellenson (drawn by J. Withey),77,108
