,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DETROIT_ACTION,LA LAKERS_SCORE,DETROIT_SCORE
125,2,11:08.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),27,27
126,2,10:56.0,L. Nance misses 2-pt jump shot from 5 ft,,27,27
127,2,10:55.0,,Defensive rebound by T. Harris,27,27
128,2,10:46.0,,A. Baynes misses 2-pt jump shot from 11 ft,27,27
129,2,10:44.0,Defensive rebound by L. Nance,,27,27
130,2,10:37.0,,Offensive charge foul by J. Clarkson (drawn by A. Baynes),27,27
131,2,10:37.0,Turnover by J. Clarkson (offensive foul),,27,27
132,2,10:25.0,,T. Harris makes 2-pt jump shot from 18 ft (assist by I. Smith),27,29
133,2,10:15.0,Shooting foul by A. Baynes (drawn by L. Williams),,27,29
134,2,10:15.0,L. Williams makes free throw 1 of 3,,28,29
135,2,10:15.0,L. Williams makes free throw 2 of 3,,29,29
136,2,10:15.0,L. Williams makes free throw 3 of 3,,30,29
137,2,10:02.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),30,31
138,2,9:48.0,Shooting foul by J. Leuer (drawn by J. Clarkson),,30,31
139,2,9:48.0,J. Clarkson misses free throw 1 of 2,,30,31
140,2,9:48.0,Offensive rebound by Team,,30,31
141,2,9:48.0,J. Clarkson makes free throw 2 of 2,,31,31
142,2,9:34.0,,J. Leuer makes 2-pt dunk at rim (assist by I. Smith),31,33
143,2,9:25.0,Turnover by L. Williams (bad pass; steal by J. Leuer),,31,33
144,2,9:21.0,,Turnover by I. Smith (bad pass; steal by L. Williams),31,33
145,2,9:14.0,J. Clarkson misses 2-pt jump shot from 5 ft,,31,33
146,2,9:13.0,,Defensive rebound by A. Baynes,31,33
147,2,9:09.0,,Turnover by I. Smith (lost ball; steal by J. Clarkson),31,33
148,2,9:03.0,J. Clarkson makes 2-pt layup at rim,,33,33
149,2,8:55.0,,Detroit full timeout,33,33
150,2,8:49.0,,Shooting foul by J. Clarkson (drawn by S. Johnson),33,33
151,2,8:49.0,,S. Johnson makes 2-pt jump shot from 20 ft (assist by J. Leuer),33,35
152,2,8:49.0,,S. Johnson makes free throw 1 of 1,33,36
153,2,8:26.0,L. Williams makes 2-pt jump shot from 6 ft,,35,36
154,2,8:14.0,,J. Leuer misses 3-pt jump shot from 27 ft,35,36
155,2,8:13.0,Defensive rebound by L. Deng,,35,36
156,2,8:03.0,I. Zubac misses 2-pt jump shot from 7 ft,,35,36
157,2,8:02.0,,Defensive rebound by S. Johnson,35,36
158,2,7:54.0,,S. Johnson makes 2-pt jump shot from 19 ft,35,38
159,2,7:39.0,Turnover by L. Nance (bad pass; steal by T. Harris),,35,38
160,2,7:25.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by S. Johnson),35,40
161,2,7:05.0,I. Zubac makes 2-pt hook shot from 7 ft (assist by L. Williams),,37,40
162,2,6:49.0,,A. Baynes makes 2-pt layup at rim (assist by S. Johnson),37,42
163,2,6:34.0,I. Zubac misses 2-pt jump shot from 3 ft (block by A. Baynes),,37,42
164,2,6:33.0,,Defensive rebound by I. Smith,37,42
165,2,6:33.0,,Personal foul by L. Williams,37,42
166,2,6:33.0,LA Lakers full timeout,,37,42
167,2,6:33.0,B. Ingram enters the game for L. Deng,,37,42
168,2,6:33.0,D. Russell enters the game for J. Clarkson,,37,42
169,2,6:33.0,J. Randle enters the game for L. Nance,,37,42
170,2,6:33.0,,A. Drummond enters the game for J. Leuer,37,42
171,2,6:33.0,,M. Morris enters the game for I. Smith,37,42
172,2,6:33.0,,R. Jackson enters the game for A. Baynes,37,42
173,2,6:23.0,,T. Harris misses 2-pt jump shot from 18 ft,37,42
174,2,6:22.0,,Offensive rebound by A. Drummond,37,42
175,2,6:15.0,,A. Drummond misses 2-pt hook shot from 4 ft,37,42
176,2,6:13.0,Defensive rebound by L. Williams,,37,42
177,2,6:07.0,L. Williams misses 2-pt jump shot from 5 ft,,37,42
178,2,6:06.0,,Defensive rebound by A. Drummond,37,42
179,2,6:02.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),37,44
180,2,5:47.0,I. Zubac misses 2-pt jump shot from 6 ft (block by S. Johnson),,37,44
181,2,5:44.0,,Defensive rebound by A. Drummond,37,44
182,2,5:35.0,,R. Jackson makes 2-pt jump shot from 20 ft,37,46
183,2,5:28.0,J. Randle misses 2-pt jump shot from 4 ft (block by A. Drummond),,37,46
184,2,5:27.0,Offensive rebound by Team,,37,46
185,2,5:27.0,T. Black enters the game for I. Zubac,,37,46
186,2,5:24.0,B. Ingram makes 2-pt dunk at rim (assist by D. Russell),,39,46
187,2,5:05.0,,Turnover by S. Johnson (lost ball),39,46
188,2,5:05.0,,K. Caldwell-Pope enters the game for S. Johnson,39,46
189,2,4:52.0,L. Williams misses 3-pt jump shot from 25 ft,,39,46
190,2,4:52.0,,Defensive rebound by M. Morris,39,46
191,2,4:41.0,,A. Drummond misses 2-pt hook shot from 10 ft,39,46
192,2,4:40.0,,Offensive rebound by K. Caldwell-Pope,39,46
193,2,4:33.0,,T. Harris makes 2-pt jump shot from 16 ft,39,48
194,2,4:14.0,D. Russell makes 2-pt jump shot from 16 ft,,41,48
195,2,4:03.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,41,48
196,2,4:02.0,,Offensive rebound by A. Drummond,41,48
197,2,4:02.0,,Shooting foul by T. Black (drawn by A. Drummond),41,48
198,2,4:02.0,,A. Drummond misses free throw 1 of 2,41,48
199,2,4:02.0,,Offensive rebound by Team,41,48
200,2,4:02.0,,A. Drummond misses free throw 2 of 2,41,48
201,2,4:02.0,N. Young enters the game for L. Williams,,41,48
202,2,4:02.0,,J. Leuer enters the game for T. Harris,41,48
203,2,4:01.0,Defensive rebound by D. Russell,,41,48
204,2,3:43.0,D. Russell misses 2-pt jump shot from 19 ft,,41,48
205,2,3:42.0,,Defensive rebound by M. Morris,41,48
206,2,3:31.0,,Turnover by A. Drummond (lost ball; steal by N. Young),41,48
207,2,3:13.0,N. Young misses 3-pt jump shot from 25 ft,,41,48
208,2,3:11.0,,Defensive rebound by R. Jackson,41,48
209,2,3:06.0,,Shooting foul by N. Young (drawn by J. Leuer),41,48
210,2,3:06.0,,J. Leuer makes free throw 1 of 2,41,49
211,2,3:06.0,,J. Leuer makes free throw 2 of 2,41,50
212,2,2:54.0,T. Black makes 2-pt dunk at rim (assist by B. Ingram),,43,50
213,2,2:37.0,,R. Jackson makes 2-pt jump shot from 19 ft,43,52
214,2,2:22.0,N. Young makes 3-pt jump shot from 23 ft (assist by D. Russell),,46,52
215,2,2:10.0,,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),46,54
216,2,1:57.0,N. Young misses 2-pt jump shot from 17 ft,,46,54
217,2,1:55.0,,Defensive rebound by A. Drummond,46,54
218,2,1:48.0,,A. Drummond makes 2-pt layup from 1 ft (assist by J. Leuer),46,56
219,2,1:48.0,,Shooting foul by N. Young (drawn by A. Drummond),46,56
220,2,1:48.0,Official timeout,,46,56
221,2,1:48.0,,A. Drummond misses free throw 1 of 1,46,56
222,2,1:47.0,Defensive rebound by T. Black,,46,56
223,2,1:37.0,Def 3 sec tech foul by J. Leuer,,46,56
224,2,1:37.0,N. Young makes technical free throw,,47,56
225,2,1:21.0,B. Ingram misses 2-pt jump shot from 11 ft,,47,56
226,2,1:20.0,,Defensive rebound by A. Drummond,47,56
227,2,1:13.0,,M. Morris misses 3-pt jump shot from 26 ft,47,56
228,2,1:13.0,Defensive rebound by N. Young,,47,56
229,2,1:03.0,N. Young misses 2-pt jump shot from 19 ft,,47,56
230,2,1:03.0,,Defensive rebound by A. Drummond,47,56
231,2,0:53.0,,J. Leuer misses 2-pt layup from 1 ft (block by T. Black),47,56
232,2,0:53.0,Defensive rebound by T. Black,,47,56
233,2,0:38.0,N. Young misses 2-pt layup from 2 ft (block by A. Drummond),,47,56
234,2,0:38.0,Offensive rebound by Team,,47,56
235,2,0:32.0,Shooting foul by J. Leuer (drawn by J. Randle),,47,56
236,2,0:32.0,J. Randle makes free throw 1 of 2,,48,56
237,2,0:32.0,J. Randle misses free throw 2 of 2,,48,56
238,2,0:32.0,,Defensive rebound by A. Drummond,48,56
239,2,0:32.0,,T. Harris enters the game for J. Leuer,48,56
240,2,0:32.0,L. Nance enters the game for T. Black,,48,56
241,2,0:32.0,J. Clarkson enters the game for N. Young,,48,56
242,2,0:18.0,,M. Morris misses 2-pt layup from 1 ft,48,56
243,2,0:17.0,Defensive rebound by B. Ingram,,48,56
244,2,0:03.0,J. Clarkson misses 2-pt layup from 1 ft,,48,56
245,2,0:02.0,Offensive rebound by L. Nance,,48,56
246,2,0:02.0,L. Nance makes 2-pt dunk at rim,,50,56
247,2,0:00.0,,M. Morris misses 3-pt jump shot from 61 ft,50,56
248,2,0:00.0,,Offensive rebound by Team,50,56
249,3,11:41.0,Turnover by B. Ingram (step out of bounds),,50,56
250,3,11:19.0,,J. Leuer makes 2-pt dunk at rim (assist by R. Jackson),50,58
251,3,11:03.0,T. Black makes 2-pt layup from 1 ft,,52,58
252,3,10:40.0,,A. Drummond makes 2-pt hook shot from 8 ft,52,60
253,3,10:29.0,Turnover by T. Black (lost ball; steal by A. Drummond),,52,60
254,3,10:24.0,,K. Caldwell-Pope makes 2-pt dunk from 1 ft (assist by M. Morris),52,62
255,3,10:24.0,LA Lakers full timeout,,52,62
256,3,10:08.0,T. Black misses 2-pt dunk at rim,,52,62
257,3,10:07.0,,Defensive rebound by K. Caldwell-Pope,52,62
258,3,10:02.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),52,65
259,3,9:50.0,J. Randle makes 2-pt layup at rim (assist by D. Russell),,54,65
260,3,9:31.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by R. Jackson),54,67
261,3,9:08.0,T. Black misses 2-pt jump shot from 6 ft,,54,67
262,3,9:07.0,,Defensive rebound by Team,54,67
263,3,8:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,54,67
264,3,8:57.0,Defensive rebound by J. Randle,,54,67
265,3,8:36.0,B. Ingram makes 2-pt jump shot from 14 ft,,56,67
266,3,8:18.0,,Turnover by A. Drummond (bad pass; steal by D. Russell),56,67
267,3,8:16.0,Turnover by D. Russell (bad pass; steal by K. Caldwell-Pope),,56,67
268,3,8:10.0,,Shooting foul by B. Ingram (drawn by R. Jackson),56,67
269,3,8:10.0,,R. Jackson misses free throw 1 of 2,56,67
270,3,8:10.0,,Offensive rebound by Team,56,67
271,3,8:10.0,,R. Jackson misses free throw 2 of 2,56,67
272,3,8:09.0,Defensive rebound by T. Black,,56,67
273,3,7:55.0,Turnover by B. Ingram (bad pass; steal by K. Caldwell-Pope),,56,67
274,3,7:48.0,,M. Morris misses 2-pt jump shot from 16 ft,56,67
275,3,7:47.0,Defensive rebound by B. Ingram,,56,67
276,3,7:41.0,T. Black makes 2-pt dunk at rim (assist by B. Ingram),,58,67
277,3,7:26.0,,Offensive foul by A. Drummond (drawn by T. Black),58,67
278,3,7:26.0,,Turnover by A. Drummond (offensive foul),58,67
279,3,7:11.0,B. Ingram misses 2-pt layup from 3 ft (block by A. Drummond),,58,67
280,3,7:10.0,Offensive rebound by Team,,58,67
281,3,7:09.0,Turnover by D. Russell (bad pass; steal by A. Drummond),,58,67
282,3,7:02.0,,A. Drummond makes 2-pt layup at rim,58,69
283,3,6:48.0,T. Black misses 2-pt hook shot from 5 ft,,58,69
284,3,6:46.0,Offensive rebound by T. Black,,58,69
285,3,6:43.0,T. Black misses 2-pt layup from 1 ft,,58,69
286,3,6:42.0,,Defensive rebound by M. Morris,58,69
287,3,6:36.0,,M. Morris makes 2-pt dunk at rim,58,71
288,3,6:16.0,B. Ingram misses 2-pt layup from 2 ft,,58,71
289,3,6:15.0,Offensive rebound by T. Black,,58,71
290,3,6:02.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by T. Black),,61,71
291,3,5:55.0,,Personal foul by N. Young (drawn by K. Caldwell-Pope),61,71
292,3,5:55.0,J. Clarkson enters the game for B. Ingram,,61,71
293,3,5:55.0,I. Zubac enters the game for T. Black,,61,71
294,3,5:55.0,L. Deng enters the game for N. Young,,61,71
295,3,5:42.0,,R. Jackson misses 3-pt jump shot from 26 ft,61,71
296,3,5:41.0,Defensive rebound by L. Deng,,61,71
297,3,5:24.0,L. Deng misses 3-pt jump shot from 24 ft,,61,71
298,3,5:23.0,,Defensive rebound by A. Drummond,61,71
299,3,5:02.0,,A. Drummond makes 2-pt hook shot from 6 ft,61,73
300,3,4:49.0,Turnover by J. Clarkson (bad pass),,61,73
301,3,4:39.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),61,75
302,3,4:15.0,J. Randle misses 2-pt hook shot from 5 ft,,61,75
303,3,4:13.0,,Defensive rebound by A. Drummond,61,75
304,3,4:11.0,,J. Leuer makes 2-pt dunk at rim (assist by R. Jackson),61,77
305,3,4:11.0,LA Lakers full timeout,,61,77
306,3,4:11.0,Violation by Team (jump ball),,61,77
307,3,4:11.0,Technical foul by Team,,61,77
308,3,4:11.0,,T. Harris enters the game for J. Leuer,61,77
309,3,4:11.0,L. Williams enters the game for J. Randle,,61,77
310,3,4:11.0,L. Nance enters the game for D. Russell,,61,77
311,3,4:11.0,,K. Caldwell-Pope makes technical free throw,61,78
312,3,3:56.0,L. Deng misses 2-pt jump shot from 17 ft,,61,78
313,3,3:55.0,,Defensive rebound by A. Drummond,61,78
314,3,3:47.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by R. Jackson),61,81
315,3,3:36.0,L. Nance misses 2-pt jump shot from 6 ft,,61,81
316,3,3:35.0,,Defensive rebound by A. Drummond,61,81
317,3,3:29.0,,Personal foul by J. Clarkson (drawn by R. Jackson),61,81
318,3,3:29.0,,I. Smith enters the game for R. Jackson,61,81
319,3,3:22.0,Technical foul by Team,,61,81
320,3,3:22.0,,K. Caldwell-Pope makes technical free throw,61,82
321,3,3:12.0,,T. Harris misses 2-pt jump shot from 12 ft,61,82
322,3,3:11.0,Defensive rebound by L. Nance,,61,82
323,3,3:04.0,Shooting foul by T. Harris (drawn by L. Williams),,61,82
324,3,3:04.0,L. Williams makes free throw 1 of 2,,62,82
325,3,3:04.0,L. Williams makes free throw 2 of 2,,63,82
326,3,2:50.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),63,84
327,3,2:40.0,Shooting foul by K. Caldwell-Pope (drawn by J. Clarkson),,63,84
328,3,2:40.0,,Detroit full timeout,63,84
329,3,2:40.0,J. Clarkson makes free throw 1 of 3,,64,84
330,3,2:40.0,J. Clarkson makes free throw 2 of 3,,65,84
331,3,2:40.0,J. Clarkson makes free throw 3 of 3,,66,84
332,3,2:22.0,,T. Harris misses 2-pt jump shot from 14 ft,66,84
333,3,2:20.0,Defensive rebound by L. Nance,,66,84
334,3,2:10.0,J. Clarkson makes 2-pt jump shot from 18 ft,,68,84
335,3,1:51.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by I. Smith),68,86
336,3,1:29.0,L. Williams makes 2-pt layup from 1 ft,,70,86
337,3,1:16.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),70,88
338,3,0:56.0,J. Clarkson misses 2-pt jump shot from 19 ft,,70,88
339,3,0:56.0,Offensive rebound by I. Zubac,,70,88
340,3,0:43.0,L. Williams misses 3-pt jump shot from 26 ft,,70,88
341,3,0:43.0,,Defensive rebound by I. Smith,70,88
342,3,0:38.0,,Shooting foul by L. Nance (drawn by T. Harris),70,88
343,3,0:38.0,,T. Harris makes free throw 1 of 2,70,89
344,3,0:38.0,,S. Johnson enters the game for K. Caldwell-Pope,70,89
345,3,0:38.0,,T. Harris makes free throw 2 of 2,70,90
346,3,0:30.0,L. Williams misses 3-pt jump shot from 26 ft,,70,90
347,3,0:29.0,,Defensive rebound by M. Morris,70,90
348,3,0:11.0,,M. Morris misses 2-pt jump shot from 4 ft,70,90
349,3,0:10.0,,Offensive rebound by A. Drummond,70,90
350,3,0:09.0,,A. Drummond makes 2-pt layup at rim,70,92
351,3,0:00.0,J. Clarkson misses 3-pt jump shot from 26 ft,,70,92
352,3,0:00.0,Offensive rebound by Team,,70,92
353,4,11:46.0,,Turnover by J. Leuer (bad pass),70,92
354,4,11:37.0,J. Clarkson misses 3-pt jump shot from 25 ft,,70,92
355,4,11:36.0,,Defensive rebound by T. Harris,70,92
356,4,11:23.0,,I. Smith makes 2-pt jump shot from 5 ft,70,94
357,4,11:14.0,M. Huertas misses 3-pt jump shot from 25 ft,,70,94
358,4,11:13.0,,Defensive rebound by I. Smith,70,94
359,4,11:09.0,,J. Leuer makes 2-pt jump shot from 8 ft (assist by I. Smith),70,96
360,4,11:04.0,Shooting foul by A. Baynes (drawn by J. Clarkson),,70,96
361,4,11:04.0,J. Clarkson makes free throw 1 of 2,,71,96
362,4,11:04.0,J. Clarkson makes free throw 2 of 2,,72,96
363,4,10:49.0,,I. Smith makes 2-pt layup from 1 ft,72,98
364,4,10:40.0,L. Nance makes 2-pt jump shot from 6 ft (assist by M. Huertas),,74,98
365,4,10:20.0,,J. Leuer misses 2-pt jump shot from 8 ft,74,98
366,4,10:18.0,,Offensive rebound by A. Baynes,74,98
367,4,10:09.0,,T. Harris misses 2-pt jump shot from 17 ft,74,98
368,4,10:08.0,Defensive rebound by M. Huertas,,74,98
369,4,9:54.0,J. Clarkson misses 3-pt jump shot from 25 ft,,74,98
370,4,9:53.0,,Defensive rebound by I. Smith,74,98
371,4,9:39.0,,J. Leuer makes 2-pt layup at rim (assist by T. Harris),74,100
372,4,9:23.0,L. Williams misses 3-pt jump shot from 26 ft,,74,100
373,4,9:23.0,,Defensive rebound by J. Leuer,74,100
374,4,9:15.0,,Shooting foul by L. Williams (drawn by A. Baynes),74,100
375,4,9:15.0,,A. Baynes makes free throw 1 of 2,74,101
376,4,9:15.0,,R. Bullock enters the game for T. Harris,74,101
377,4,9:15.0,,A. Baynes makes free throw 2 of 2,74,102
378,4,9:01.0,L. Williams makes 2-pt jump shot from 6 ft,,76,102
379,4,8:36.0,,I. Smith misses 2-pt jump shot from 11 ft,76,102
380,4,8:35.0,,Offensive rebound by A. Baynes,76,102
381,4,8:31.0,,A. Baynes makes 2-pt jump shot from 6 ft,76,104
382,4,8:20.0,L. Williams makes 2-pt jump shot from 7 ft,,78,104
383,4,8:01.0,,J. Leuer misses 2-pt jump shot from 7 ft,78,104
384,4,8:00.0,Defensive rebound by J. Clarkson,,78,104
385,4,7:47.0,J. Clarkson makes 2-pt hook shot from 5 ft,,80,104
386,4,7:36.0,,Turnover by I. Smith (bad pass),80,104
387,4,7:36.0,Official timeout,,80,104
388,4,7:36.0,B. Ingram enters the game for L. Deng,,80,104
389,4,7:16.0,L. Williams misses 3-pt jump shot from 25 ft,,80,104
390,4,7:15.0,,Defensive rebound by A. Baynes,80,104
