,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
44,1,6:41.0,,Personal foul by J. Green (drawn by A. Davis),8,5
45,1,6:41.0,J. Martin enters the game for J. Green,,8,5
46,1,6:35.0,,Turnover by T. Frazier (bad pass; steal by M. Gasol),8,5
47,1,6:25.0,T. Allen makes 2-pt jump shot from 4 ft (assist by M. Gasol),,10,5
48,1,6:11.0,,T. Jones makes 2-pt layup from 2 ft (assist by T. Frazier),10,7
49,1,6:00.0,Memphis full timeout,,10,7
50,1,5:48.0,M. Gasol misses 2-pt jump shot from 9 ft,,10,7
51,1,5:44.0,,Defensive rebound by A. Davis,10,7
52,1,5:27.0,,Shooting foul by J. Martin (drawn by T. Jones),10,7
53,1,5:27.0,,T. Jones makes free throw 1 of 2,10,8
54,1,5:27.0,T. Daniels enters the game for T. Allen,,10,8
55,1,5:27.0,,T. Jones makes free throw 2 of 2,10,9
56,1,5:12.0,Turnover by A. Harrison (bad pass; steal by B. Hield),,10,9
57,1,5:01.0,,A. Davis makes 2-pt layup from 3 ft,10,11
58,1,4:46.0,Personal foul by B. Hield (drawn by A. Harrison),,10,11
59,1,4:46.0,,L. Galloway enters the game for B. Hield,10,11
60,1,4:38.0,A. Harrison misses 3-pt jump shot from 25 ft,,10,11
61,1,4:38.0,,Defensive rebound by T. Jones,10,11
62,1,4:27.0,,Turnover by T. Frazier (bad pass; steal by A. Harrison),10,11
63,1,4:18.0,Shooting foul by T. Jones (drawn by A. Harrison),,10,11
64,1,4:18.0,A. Harrison misses free throw 1 of 2,,10,11
65,1,4:18.0,Offensive rebound by Team,,10,11
66,1,4:18.0,,A. Ajinça enters the game for A. Davis,10,11
67,1,4:18.0,A. Harrison makes free throw 2 of 2,,11,11
68,1,4:00.0,,Personal foul by M. Gasol (drawn by L. Galloway),11,11
69,1,4:00.0,W. Baldwin enters the game for A. Harrison,,11,11
70,1,3:50.0,,L. Galloway misses 3-pt jump shot from 25 ft,11,11
71,1,3:49.0,Defensive rebound by J. Martin,,11,11
72,1,3:40.0,Shooting foul by A. Ajinça (drawn by M. Gasol),,11,11
73,1,3:40.0,M. Gasol misses free throw 1 of 2,,11,11
74,1,3:40.0,Offensive rebound by Team,,11,11
75,1,3:40.0,,A. Brown enters the game for S. Hill,11,11
76,1,3:40.0,M. Gasol makes free throw 2 of 2,,12,11
77,1,3:34.0,,T. Frazier misses 2-pt jump shot from 3 ft,12,11
78,1,3:33.0,Defensive rebound by T. Williams,,12,11
79,1,3:29.0,T. Williams misses 2-pt layup from 4 ft (block by A. Brown),,12,11
80,1,3:28.0,Offensive rebound by J. Martin,,12,11
81,1,3:18.0,Turnover by M. Gasol (lost ball; steal by T. Frazier),,12,11
82,1,3:04.0,,T. Jones misses 2-pt layup from 2 ft,12,11
83,1,3:03.0,Defensive rebound by J. Martin,,12,11
84,1,2:46.0,M. Gasol misses 2-pt hook shot from 7 ft,,12,11
85,1,2:43.0,,Defensive rebound by A. Ajinça,12,11
86,1,2:39.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Frazier),12,14
87,1,2:29.0,Memphis full timeout,,12,14
88,1,2:29.0,,New Orleans full timeout,12,14
89,1,2:29.0,D. Davis enters the game for M. Gasol,,12,14
90,1,2:29.0,T. Douglas enters the game for T. Williams,,12,14
91,1,2:22.0,T. Daniels misses 2-pt jump shot from 23 ft,,12,14
92,1,2:20.0,,Defensive rebound by T. Jones,12,14
93,1,2:15.0,,L. Galloway misses 2-pt jump shot from 20 ft,12,14
94,1,2:13.0,,Offensive rebound by T. Jones,12,14
95,1,2:07.0,,L. Galloway misses 2-pt layup from 2 ft,12,14
96,1,2:07.0,Defensive rebound by J. Martin,,12,14
97,1,2:02.0,T. Douglas misses 3-pt jump shot from 25 ft,,12,14
98,1,2:01.0,,Defensive rebound by T. Jones,12,14
99,1,1:55.0,,A. Brown makes 2-pt dunk at rim (assist by T. Jones),12,16
100,1,1:43.0,Def 3 sec tech foul by T. Jones,,12,16
101,1,1:43.0,T. Daniels makes technical free throw,,13,16
102,1,1:43.0,,S. Hill enters the game for T. Frazier,13,16
103,1,1:26.0,J. Martin makes 2-pt jump shot from 21 ft (assist by W. Baldwin),,15,16
104,1,1:09.0,,A. Ajinça misses 3-pt jump shot from 26 ft,15,16
105,1,1:06.0,Defensive rebound by J. Martin,,15,16
106,1,0:54.0,J. Martin misses 2-pt layup from 2 ft,,15,16
107,1,0:52.0,Offensive rebound by J. Martin,,15,16
108,1,0:49.0,J. Martin misses 2-pt layup from 3 ft,,15,16
109,1,0:46.0,,Defensive rebound by Team,15,16
110,1,0:45.0,,S. Hill makes 2-pt layup from 1 ft,15,18
111,1,0:45.0,,Shooting foul by T. Daniels (drawn by S. Hill),15,18
112,1,0:45.0,,S. Hill makes free throw 1 of 1,15,19
113,1,0:35.0,Turnover by D. Davis (lost ball; steal by S. Hill),,15,19
114,1,0:32.0,,Personal foul by D. Davis (drawn by S. Hill),15,19
115,1,0:32.0,,S. Hill makes free throw 1 of 2,15,20
116,1,0:32.0,,S. Hill makes free throw 2 of 2,15,21
117,1,0:12.0,W. Baldwin makes 2-pt layup from 2 ft,,17,21
118,2,12:00.0,Def 3 sec tech foul by T. Jones,,17,21
119,2,12:00.0,T. Daniels makes technical free throw,,18,21
120,2,11:34.0,T. Daniels misses 2-pt layup from 2 ft,,18,21
121,2,11:34.0,,Defensive rebound by A. Ajinça,18,21
122,2,11:25.0,,A. Brown misses 2-pt jump shot from 3 ft (block by D. Davis),18,21
123,2,11:25.0,,Offensive rebound by Team,18,21
124,2,11:11.0,,A. Brown misses 3-pt jump shot from 30 ft,18,21
125,2,11:10.0,Defensive rebound by T. Douglas,,18,21
126,2,11:07.0,Turnover by T. Douglas (bad pass; steal by A. Brown),,18,21
127,2,11:02.0,,A. Brown misses 2-pt layup from 1 ft,18,21
128,2,10:59.0,Defensive rebound by D. Davis,,18,21
129,2,10:54.0,J. Martin misses 2-pt jump shot from 12 ft,,18,21
130,2,10:53.0,,Defensive rebound by T. Jones,18,21
131,2,10:46.0,,A. Brown misses 3-pt jump shot from 27 ft,18,21
132,2,10:45.0,Defensive rebound by T. Douglas,,18,21
133,2,10:34.0,J. Martin misses 2-pt layup from 2 ft (block by A. Ajinça),,18,21
134,2,10:30.0,Offensive rebound by J. Martin,,18,21
135,2,10:30.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by J. Martin),,21,21
136,2,10:18.0,,Shooting foul by D. Davis (drawn by S. Hill),21,21
137,2,10:18.0,,S. Hill makes free throw 1 of 2,21,22
138,2,10:18.0,,S. Hill makes free throw 2 of 2,21,23
139,2,9:53.0,T. Daniels misses 3-pt jump shot from 24 ft,,21,23
140,2,9:51.0,,Defensive rebound by S. Hill,21,23
141,2,9:44.0,,S. Hill makes 2-pt layup from 2 ft,21,25
142,2,9:28.0,Turnover by D. Davis (lost ball),,21,25
143,2,9:15.0,,Shooting foul by T. Douglas (drawn by L. Galloway),21,25
144,2,9:15.0,,L. Galloway makes free throw 1 of 2,21,26
145,2,9:15.0,,L. Galloway makes free throw 2 of 2,21,27
146,2,8:55.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by W. Baldwin),,24,27
147,2,8:54.0,Violation by Team (jump ball),,24,27
148,2,8:46.0,,L. Galloway makes 3-pt jump shot from 29 ft,24,30
149,2,8:20.0,J. Martin misses 3-pt jump shot from 25 ft,,24,30
150,2,8:20.0,,Defensive rebound by T. Jones,24,30
151,2,8:10.0,,T. Jones misses 2-pt layup from 2 ft,24,30
152,2,8:09.0,,Offensive rebound by A. Ajinça,24,30
153,2,8:09.0,,A. Ajinça makes 2-pt dunk at rim,24,32
154,2,8:00.0,Memphis full timeout,,24,32
155,2,8:00.0,J. Green enters the game for J. Martin,,24,32
156,2,8:00.0,A. Harrison enters the game for W. Baldwin,,24,32
157,2,8:00.0,M. Gasol enters the game for D. Davis,,24,32
158,2,7:56.0,,A. Davis enters the game for T. Jones,24,32
159,2,7:45.0,T. Daniels misses 2-pt jump shot from 19 ft,,24,32
160,2,7:44.0,Offensive rebound by A. Harrison,,24,32
161,2,7:25.0,A. Harrison misses 2-pt jump shot from 18 ft,,24,32
162,2,7:25.0,,Defensive rebound by Team,24,32
163,2,7:11.0,,A. Ajinça misses 2-pt jump shot from 6 ft,24,32
164,2,7:10.0,Defensive rebound by J. Green,,24,32
165,2,6:56.0,M. Gasol makes 2-pt jump shot from 15 ft,,26,32
166,2,6:47.0,,A. Davis misses 2-pt hook shot from 10 ft,26,32
167,2,6:45.0,Defensive rebound by J. Green,,26,32
168,2,6:34.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by T. Daniels),,28,32
169,2,6:21.0,,Def 3 sec tech foul by J. Green,28,32
170,2,6:21.0,,A. Davis makes technical free throw,28,33
171,2,6:21.0,,T. Frazier enters the game for L. Galloway,28,33
172,2,6:21.0,,B. Hield enters the game for A. Brown,28,33
173,2,6:21.0,,Ö. Aşık enters the game for A. Ajinça,28,33
174,2,6:21.0,T. Allen enters the game for T. Douglas,,28,33
175,2,6:13.0,,A. Davis misses 2-pt jump shot from 17 ft,28,33
176,2,6:13.0,Defensive rebound by T. Allen,,28,33
177,2,6:01.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),,31,33
178,2,5:48.0,,B. Hield misses 2-pt layup from 2 ft,31,33
179,2,5:48.0,Defensive rebound by T. Allen,,31,33
180,2,5:40.0,T. Allen misses 2-pt layup from 3 ft (block by A. Davis),,31,33
181,2,5:38.0,,Defensive rebound by A. Davis,31,33
182,2,5:29.0,,Shooting foul by T. Allen (drawn by Ö. Aşık),31,33
183,2,5:29.0,Official timeout,,31,33
184,2,5:29.0,,Ö. Aşık makes free throw 1 of 2,31,34
185,2,5:29.0,,Ö. Aşık misses free throw 2 of 2,31,34
186,2,5:26.0,Defensive rebound by Team,,31,34
187,2,5:19.0,M. Gasol makes 2-pt jump shot from 8 ft,,33,34
188,2,5:02.0,,A. Davis misses 2-pt jump shot from 6 ft (block by M. Gasol),33,34
189,2,5:01.0,Defensive rebound by M. Gasol,,33,34
190,2,4:44.0,T. Daniels makes 3-pt jump shot from 28 ft (assist by M. Gasol),,36,34
191,2,4:30.0,,B. Hield misses 3-pt jump shot from 25 ft,36,34
192,2,4:28.0,Defensive rebound by Team,,36,34
193,2,4:17.0,A. Harrison makes 2-pt layup from 2 ft,,38,34
194,2,4:05.0,,T. Frazier misses 3-pt jump shot from 25 ft,38,34
195,2,4:05.0,Defensive rebound by J. Green,,38,34
196,2,3:50.0,T. Allen makes 2-pt layup from 2 ft,,40,34
197,2,3:42.0,,New Orleans full timeout,40,34
198,2,3:33.0,,Ö. Aşık misses 2-pt layup from 1 ft,40,34
199,2,3:32.0,Defensive rebound by T. Allen,,40,34
200,2,3:19.0,Personal foul by S. Hill (drawn by M. Gasol),,40,34
201,2,3:19.0,,A. Brown enters the game for S. Hill,40,34
202,2,3:09.0,M. Gasol misses 2-pt jump shot from 20 ft,,40,34
203,2,3:08.0,,Defensive rebound by A. Davis,40,34
204,2,3:01.0,,Personal foul by A. Harrison (drawn by A. Davis),40,34
205,2,3:01.0,,A. Ajinça enters the game for Ö. Aşık,40,34
206,2,2:46.0,,A. Ajinça makes 2-pt dunk at rim (assist by A. Brown),40,36
207,2,2:46.0,,Shooting foul by A. Harrison (drawn by A. Ajinça),40,36
208,2,2:46.0,,A. Ajinça makes free throw 1 of 1,40,37
209,2,2:27.0,T. Allen misses 3-pt jump shot from 24 ft,,40,37
210,2,2:26.0,,Defensive rebound by A. Brown,40,37
211,2,2:13.0,,A. Brown makes 2-pt layup from 3 ft (assist by B. Hield),40,39
212,2,1:55.0,T. Allen misses 2-pt layup from 3 ft,,40,39
213,2,1:54.0,Offensive rebound by T. Allen,,40,39
214,2,1:54.0,T. Allen makes 2-pt layup from 1 ft,,42,39
215,2,1:46.0,Violation by M. Gasol (kicked ball),,42,39
216,2,1:36.0,,A. Ajinça makes 2-pt layup from 1 ft (assist by T. Frazier),42,41
217,2,1:16.0,T. Daniels misses 3-pt jump shot from 28 ft,,42,41
218,2,1:15.0,Offensive rebound by A. Harrison,,42,41
219,2,1:15.0,,Offensive charge foul by A. Harrison (drawn by T. Frazier),42,41
220,2,1:15.0,Turnover by A. Harrison (offensive foul),,42,41
221,2,1:15.0,W. Baldwin enters the game for A. Harrison,,42,41
222,2,1:05.0,,A. Davis misses 2-pt jump shot from 13 ft,42,41
223,2,1:04.0,Defensive rebound by J. Green,,42,41
224,2,0:50.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,44,41
225,2,0:41.0,,T. Frazier makes 2-pt layup from 2 ft,44,43
226,2,0:17.0,W. Baldwin misses 2-pt layup from 2 ft (block by A. Ajinça),,44,43
227,2,0:15.0,,Defensive rebound by A. Ajinça,44,43
228,2,0:01.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by T. Frazier),44,46
229,3,11:47.0,M. Gasol misses 2-pt jump shot from 20 ft,,44,46
230,3,11:47.0,,Defensive rebound by A. Davis,44,46
231,3,11:25.0,,A. Davis makes 2-pt jump shot from 12 ft,44,48
232,3,11:06.0,A. Harrison makes 3-pt jump shot from 25 ft,,47,48
233,3,10:47.0,,A. Davis makes 2-pt jump shot from 17 ft,47,50
234,3,10:23.0,A. Harrison misses 3-pt jump shot from 27 ft,,47,50
235,3,10:23.0,,Defensive rebound by A. Davis,47,50
236,3,10:04.0,,S. Hill misses 2-pt jump shot from 13 ft,47,50
237,3,10:04.0,,Offensive rebound by Team,47,50
238,3,10:04.0,Loose ball foul by J. Green (drawn by Ö. Aşık),,47,50
239,3,9:48.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by T. Frazier),47,53
240,3,9:29.0,Turnover by A. Harrison (traveling),,47,53
241,3,9:11.0,,A. Davis misses 2-pt jump shot from 20 ft,47,53
242,3,9:10.0,Defensive rebound by M. Gasol,,47,53
243,3,9:02.0,T. Williams misses 3-pt jump shot from 26 ft,,47,53
244,3,9:01.0,,Defensive rebound by Ö. Aşık,47,53
245,3,8:55.0,,T. Frazier makes 2-pt jump shot from 11 ft,47,55
246,3,8:53.0,Memphis full timeout,,47,55
247,3,8:40.0,J. Green misses 3-pt jump shot from 24 ft,,47,55
248,3,8:39.0,,Defensive rebound by T. Frazier,47,55
249,3,8:26.0,,Turnover by A. Davis (bad pass; steal by J. Green),47,55
250,3,8:15.0,T. Williams makes 2-pt layup from 1 ft,,49,55
251,3,8:07.0,,B. Hield makes 2-pt layup from 1 ft (assist by T. Frazier),49,57
252,3,7:41.0,A. Harrison misses 3-pt jump shot from 24 ft,,49,57
253,3,7:40.0,Offensive rebound by T. Allen,,49,57
254,3,7:38.0,T. Allen makes 2-pt layup from 2 ft,,51,57
255,3,7:25.0,,Turnover by T. Frazier (bad pass),51,57
256,3,7:25.0,T. Daniels enters the game for T. Williams,,51,57
257,3,7:07.0,M. Gasol makes 2-pt jump shot from 8 ft,,53,57
258,3,6:55.0,,A. Davis misses 2-pt jump shot from 20 ft,53,57
259,3,6:54.0,Defensive rebound by T. Allen,,53,57
260,3,6:40.0,Personal foul by Ö. Aşık (drawn by M. Gasol),,53,57
261,3,6:40.0,,T. Jones enters the game for Ö. Aşık,53,57
262,3,6:28.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by T. Daniels),,55,57
263,3,6:11.0,,Turnover by T. Jones (bad pass; steal by T. Allen),55,57
264,3,6:08.0,T. Allen makes 2-pt layup from 2 ft,,57,57
265,3,6:06.0,,New Orleans full timeout,57,57
266,3,5:52.0,,A. Davis misses 2-pt jump shot from 10 ft,57,57
267,3,5:49.0,Defensive rebound by T. Allen,,57,57
268,3,5:40.0,Turnover by J. Green (bad pass),,57,57
269,3,5:29.0,,T. Jones misses 2-pt jump shot from 18 ft,57,57
270,3,5:28.0,Defensive rebound by J. Green,,57,57
271,3,5:17.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),,60,57
272,3,5:01.0,,T. Jones makes 2-pt layup from 3 ft (assist by S. Hill),60,59
273,3,4:40.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by M. Gasol),,63,59
274,3,4:27.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Frazier),63,61
275,3,4:10.0,Shooting foul by T. Frazier (drawn by A. Harrison),,63,61
276,3,4:10.0,A. Harrison makes free throw 1 of 2,,64,61
277,3,4:10.0,A. Harrison misses free throw 2 of 2,,64,61
278,3,4:10.0,,A. Brown enters the game for S. Hill,64,61
279,3,4:10.0,,L. Galloway enters the game for B. Hield,64,61
280,3,4:09.0,,Defensive rebound by A. Davis,64,61
281,3,3:45.0,,Turnover by A. Brown (bad pass; steal by M. Gasol),64,61
282,3,3:33.0,T. Daniels misses 2-pt jump shot from 16 ft,,64,61
283,3,3:32.0,,Defensive rebound by L. Galloway,64,61
284,3,3:26.0,,Personal foul by A. Harrison (drawn by T. Frazier),64,61
285,3,3:26.0,J. Martin enters the game for M. Gasol,,64,61
286,3,3:26.0,W. Baldwin enters the game for A. Harrison,,64,61
287,3,3:26.0,,A. Ajinça enters the game for T. Jones,64,61
288,3,3:17.0,,Shooting foul by J. Martin (drawn by A. Davis),64,61
289,3,3:17.0,,A. Davis makes free throw 1 of 2,64,62
290,3,3:17.0,,A. Davis makes free throw 2 of 2,64,63
291,3,3:00.0,T. Daniels makes 2-pt jump shot from 7 ft,,66,63
292,3,2:49.0,,Turnover by T. Frazier (bad pass),66,63
293,3,2:34.0,T. Allen misses 2-pt jump shot from 7 ft (block by A. Davis),,66,63
294,3,2:34.0,,Defensive rebound by A. Ajinça,66,63
295,3,2:22.0,,A. Brown misses 3-pt jump shot from 27 ft,66,63
296,3,2:21.0,Defensive rebound by J. Martin,,66,63
297,3,2:11.0,W. Baldwin misses 2-pt jump shot from 10 ft,,66,63
298,3,2:10.0,,Defensive rebound by A. Ajinça,66,63
299,3,2:03.0,,L. Galloway misses 3-pt jump shot from 28 ft,66,63
300,3,2:01.0,Defensive rebound by T. Allen,,66,63
301,3,1:49.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by J. Green),,69,63
302,3,1:34.0,,Shooting foul by W. Baldwin (drawn by A. Davis),69,63
303,3,1:34.0,,A. Davis makes free throw 1 of 2,69,64
304,3,1:34.0,T. Williams enters the game for T. Allen,,69,64
305,3,1:34.0,,B. Hield enters the game for T. Frazier,69,64
306,3,1:34.0,,A. Davis makes free throw 2 of 2,69,65
307,3,1:15.0,T. Daniels makes 2-pt layup from 2 ft,,71,65
308,3,0:57.0,,A. Davis makes 2-pt jump shot from 13 ft,71,67
309,3,0:41.0,J. Martin misses 2-pt jump shot from 20 ft,,71,67
310,3,0:40.0,,Defensive rebound by A. Brown,71,67
311,3,0:27.0,,B. Hield misses 2-pt layup from 2 ft,71,67
312,3,0:26.0,Defensive rebound by T. Williams,,71,67
313,3,0:10.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by T. Williams),,74,67
314,3,0:03.0,,L. Galloway makes 2-pt jump shot from 17 ft,74,69
315,3,0:00.0,W. Baldwin misses 3-pt jump shot from 57 ft,,74,69
316,3,0:00.0,Offensive rebound by Team,,74,69
317,4,11:50.0,,L. Galloway makes 2-pt jump shot from 18 ft,74,71
318,4,11:34.0,T. Williams makes 2-pt layup from 1 ft (assist by M. Gasol),,76,71
319,4,11:18.0,,B. Hield misses 3-pt jump shot from 25 ft,76,71
320,4,11:18.0,Defensive rebound by J. Martin,,76,71
321,4,11:04.0,T. Williams makes 3-pt jump shot from 24 ft (assist by W. Baldwin),,79,71
322,4,10:56.0,,Turnover by L. Galloway (bad pass; steal by T. Williams),79,71
323,4,10:53.0,T. Williams makes 2-pt dunk at rim,,81,71
324,4,10:51.0,,New Orleans full timeout,81,71
325,4,10:51.0,,A. Davis enters the game for T. Jones,81,71
326,4,10:51.0,,S. Hill enters the game for B. Hield,81,71
327,4,10:37.0,,A. Ajinça makes 2-pt dunk at rim (assist by A. Brown),81,73
328,4,10:18.0,M. Gasol misses 2-pt jump shot from 17 ft,,81,73
329,4,10:15.0,,Defensive rebound by S. Hill,81,73
330,4,10:06.0,,A. Brown makes 3-pt jump shot from 23 ft (assist by L. Galloway),81,76
331,4,10:05.0,Memphis full timeout,,81,76
332,4,9:50.0,Personal foul by A. Ajinça (drawn by M. Gasol),,81,76
333,4,9:39.0,Turnover by T. Williams (traveling),,81,76
334,4,9:24.0,,Personal foul by J. Martin (drawn by A. Davis),81,76
335,4,9:21.0,,A. Brown makes 2-pt layup from 2 ft (assist by S. Hill),81,78
336,4,9:08.0,Shooting foul by A. Brown (drawn by J. Martin),,81,78
337,4,9:08.0,J. Martin misses free throw 1 of 2,,81,78
338,4,9:08.0,Offensive rebound by Team,,81,78
339,4,9:08.0,J. Martin misses free throw 2 of 2,,81,78
340,4,9:06.0,,Defensive rebound by A. Brown,81,78
341,4,8:46.0,,S. Hill misses 3-pt jump shot from 27 ft,81,78
342,4,8:45.0,Defensive rebound by T. Williams,,81,78
343,4,8:26.0,T. Williams misses 2-pt layup from 5 ft (block by A. Davis),,81,78
344,4,8:25.0,,Defensive rebound by A. Davis,81,78
345,4,8:21.0,,Shooting foul by T. Daniels (drawn by A. Davis),81,78
346,4,8:21.0,,A. Davis makes free throw 1 of 2,81,79
347,4,8:21.0,,A. Davis makes free throw 2 of 2,81,80
348,4,8:10.0,Shooting foul by A. Ajinça (drawn by M. Gasol),,81,80
349,4,8:10.0,M. Gasol makes free throw 1 of 2,,82,80
350,4,8:10.0,J. Green enters the game for J. Martin,,82,80
351,4,8:10.0,T. Allen enters the game for T. Williams,,82,80
352,4,8:10.0,M. Gasol makes free throw 2 of 2,,83,80
353,4,8:01.0,,L. Galloway makes 3-pt jump shot from 25 ft,83,83
354,4,7:28.0,M. Gasol misses 2-pt jump shot from 20 ft,,83,83
355,4,7:27.0,,Defensive rebound by A. Davis,83,83
356,4,7:14.0,,A. Davis misses 2-pt jump shot from 12 ft,83,83
357,4,7:12.0,Defensive rebound by J. Green,,83,83
358,4,7:02.0,Shooting foul by S. Hill (drawn by W. Baldwin),,83,83
359,4,7:02.0,W. Baldwin makes free throw 1 of 2,,84,83
360,4,7:02.0,A. Harrison enters the game for T. Daniels,,84,83
361,4,7:02.0,,T. Jones enters the game for A. Ajinça,84,83
362,4,7:02.0,W. Baldwin makes free throw 2 of 2,,85,83
363,4,6:38.0,,Turnover by Team (shot clock),85,83
364,4,6:21.0,T. Allen makes 2-pt layup from 3 ft (assist by W. Baldwin),,87,83
365,4,6:00.0,,L. Galloway makes 2-pt layup from 2 ft,87,85
366,4,5:38.0,T. Allen misses 2-pt jump shot from 11 ft,,87,85
367,4,5:37.0,,Defensive rebound by S. Hill,87,85
368,4,5:22.0,,L. Galloway misses 3-pt jump shot from 26 ft,87,85
369,4,5:22.0,,Offensive rebound by S. Hill,87,85
370,4,5:22.0,,Personal foul by M. Gasol (drawn by S. Hill),87,85
371,4,5:22.0,,T. Frazier enters the game for A. Brown,87,85
372,4,5:22.0,J. Martin enters the game for M. Gasol,,87,85
373,4,5:03.0,,T. Frazier misses 3-pt jump shot from 25 ft,87,85
374,4,5:03.0,Defensive rebound by T. Allen,,87,85
375,4,4:46.0,A. Harrison misses 2-pt jump shot from 6 ft,,87,85
376,4,4:45.0,,Defensive rebound by T. Jones,87,85
377,4,4:35.0,,Turnover by S. Hill (step out of bounds),87,85
378,4,4:11.0,W. Baldwin misses 2-pt jump shot from 10 ft,,87,85
379,4,4:10.0,,Defensive rebound by A. Davis,87,85
380,4,4:00.0,,A. Davis misses 2-pt jump shot from 18 ft,87,85
381,4,3:58.0,Defensive rebound by W. Baldwin,,87,85
382,4,3:46.0,Shooting foul by A. Davis (drawn by A. Harrison),,87,85
383,4,3:46.0,A. Harrison makes free throw 1 of 2,,88,85
384,4,3:46.0,T. Daniels enters the game for W. Baldwin,,88,85
385,4,3:46.0,A. Harrison makes free throw 2 of 2,,89,85
386,4,3:25.0,,L. Galloway makes 3-pt jump shot from 28 ft (assist by A. Davis),89,88
387,4,3:06.0,J. Martin misses 2-pt layup from 2 ft,,89,88
388,4,3:05.0,,Defensive rebound by A. Davis,89,88
389,4,2:59.0,,T. Jones makes 2-pt layup from 2 ft (assist by S. Hill),89,90
390,4,2:58.0,Memphis full timeout,,89,90
391,4,2:58.0,Official timeout,,89,90
392,4,2:58.0,M. Gasol enters the game for J. Martin,,89,90
