,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
46,1,5:41.0,G. Dragić makes free throw 2 of 2,,17,16
47,1,5:33.0,,Personal foul by G. Dragić (drawn by M. Morris),17,16
48,1,5:20.0,,O. Porter misses 2-pt jump shot from 18 ft,17,16
49,1,5:19.0,,Offensive rebound by O. Porter,17,16
50,1,5:19.0,,O. Porter misses 2-pt layup from 1 ft,17,16
51,1,5:18.0,,Offensive rebound by Team,17,16
52,1,5:15.0,,Turnover by M. Thornton (lost ball; steal by J. Richardson),17,16
53,1,5:10.0,G. Dragić makes 2-pt layup from 4 ft,,19,16
54,1,5:00.0,,J. Wall makes 2-pt layup from 5 ft,19,18
55,1,4:36.0,D. Waiters makes 2-pt jump shot from 15 ft,,21,18
56,1,4:22.0,,M. Morris makes 2-pt jump shot from 8 ft,21,20
57,1,4:03.0,J. Johnson enters the game for D. Williams,,21,20
58,1,4:03.0,T. Johnson enters the game for J. Richardson,,21,20
59,1,4:03.0,,K. Oubre enters the game for M. Morris,21,20
60,1,3:58.0,H. Whiteside makes 2-pt layup from 3 ft (assist by T. Johnson),,23,20
61,1,3:41.0,,K. Oubre misses 3-pt jump shot from 23 ft,23,20
62,1,3:39.0,,Offensive rebound by M. Gortat,23,20
63,1,3:33.0,,J. Wall makes 3-pt jump shot from 25 ft,23,23
64,1,3:12.0,J. Johnson misses 3-pt jump shot from 23 ft,,23,23
65,1,3:12.0,,Defensive rebound by J. Wall,23,23
66,1,3:07.0,,J. Wall makes 2-pt layup from 3 ft,23,25
67,1,2:50.0,Turnover by G. Dragić (lost ball),,23,25
68,1,2:50.0,,Washington full timeout,23,25
69,1,2:50.0,,T. Satoranský enters the game for J. Wall,23,25
70,1,2:50.0,W. Reed enters the game for H. Whiteside,,23,25
71,1,2:37.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Satoranský),23,28
72,1,2:15.0,G. Dragić makes 3-pt jump shot from 23 ft,,26,28
73,1,2:01.0,,K. Oubre misses 2-pt jump shot from 5 ft,26,28
74,1,2:00.0,,Offensive rebound by K. Oubre,26,28
75,1,1:57.0,,K. Oubre misses 2-pt jump shot from 4 ft,26,28
76,1,1:57.0,Defensive rebound by T. Johnson,,26,28
77,1,1:53.0,T. Johnson misses 2-pt jump shot from 3 ft,,26,28
78,1,1:52.0,Offensive rebound by Team,,26,28
79,1,1:52.0,R. McGruder enters the game for D. Waiters,,26,28
80,1,1:52.0,,A. Nicholson enters the game for M. Gortat,26,28
81,1,1:49.0,J. Johnson makes 2-pt jump shot from 3 ft,,28,28
82,1,1:49.0,Shooting foul by K. Oubre (drawn by J. Johnson),,28,28
83,1,1:49.0,J. Johnson makes free throw 1 of 1,,29,28
84,1,1:34.0,,T. Satoranský makes 2-pt layup from 2 ft,29,30
85,1,1:21.0,Turnover by R. McGruder (bad pass; steal by O. Porter),,29,30
86,1,1:07.0,,T. Satoranský makes 2-pt jump shot from 21 ft,29,32
87,1,0:58.0,G. Dragić makes 2-pt layup from 3 ft,,31,32
88,1,0:47.0,,O. Porter misses 2-pt jump shot from 16 ft,31,32
89,1,0:45.0,Defensive rebound by R. McGruder,,31,32
90,1,0:33.0,J. Richardson enters the game for G. Dragić,,31,32
91,1,0:27.0,J. Johnson makes 2-pt layup from 2 ft,,33,32
92,1,0:04.0,,M. Thornton makes 2-pt jump shot from 9 ft (assist by T. Satoranský),33,34
93,1,0:04.0,,Shooting foul by R. McGruder (drawn by M. Thornton),33,34
94,1,0:04.0,,M. Thornton makes free throw 1 of 1,33,35
95,1,0:01.0,Turnover by T. Johnson (lost ball; steal by O. Porter),,33,35
96,1,0:00.0,,O. Porter misses 3-pt jump shot from 38 ft,33,35
97,1,0:00.0,,Offensive rebound by Team,33,35
98,2,11:41.0,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),,35,35
99,2,11:34.0,,Offensive foul by K. Oubre (drawn by J. Johnson),35,35
100,2,11:34.0,,Turnover by K. Oubre (offensive foul),35,35
101,2,11:34.0,,B. Beal enters the game for O. Porter,35,35
102,2,11:15.0,Turnover by J. Johnson (bad pass; steal by A. Nicholson),,35,35
103,2,11:05.0,,A. Nicholson makes 2-pt hook shot from 7 ft (assist by M. Thornton),35,37
104,2,10:46.0,,Offensive charge foul by W. Reed (drawn by T. Satoranský),35,37
105,2,10:46.0,Turnover by W. Reed (offensive foul),,35,37
106,2,10:31.0,,Personal foul by W. Reed (drawn by A. Nicholson),35,37
107,2,10:16.0,,B. Beal misses 2-pt jump shot from 6 ft,35,37
108,2,10:16.0,,Offensive rebound by K. Oubre,35,37
109,2,10:09.0,,B. Beal makes 3-pt jump shot from 25 ft,35,40
110,2,10:09.0,Miami full timeout,,35,40
111,2,10:09.0,H. Whiteside enters the game for W. Reed,,35,40
112,2,9:55.0,T. Johnson misses 2-pt jump shot from 19 ft,,35,40
113,2,9:54.0,,Defensive rebound by K. Oubre,35,40
114,2,9:40.0,,A. Nicholson makes 2-pt hook shot from 5 ft,35,42
115,2,9:13.0,Turnover by Team (shot clock),,35,42
116,2,8:58.0,,A. Nicholson misses 2-pt jump shot from 5 ft,35,42
117,2,8:57.0,Defensive rebound by J. Richardson,,35,42
118,2,8:46.0,T. Johnson misses 3-pt jump shot from 26 ft,,35,42
119,2,8:44.0,Offensive rebound by Team,,35,42
120,2,8:44.0,Official timeout,,35,42
121,2,8:36.0,Personal foul by A. Nicholson (drawn by H. Whiteside),,35,42
122,2,8:22.0,T. Johnson misses 2-pt jump shot from 22 ft,,35,42
123,2,8:20.0,Offensive rebound by R. McGruder,,35,42
124,2,8:04.0,J. Richardson misses 3-pt jump shot from 26 ft,,35,42
125,2,8:03.0,Offensive rebound by T. Johnson,,35,42
126,2,7:55.0,J. Johnson makes 2-pt layup at rim,,37,42
127,2,7:40.0,,B. Beal makes 2-pt jump shot from 11 ft,37,44
128,2,7:28.0,Personal foul by A. Nicholson (drawn by H. Whiteside),,37,44
129,2,7:28.0,,J. Wall enters the game for T. Satoranský,37,44
130,2,7:28.0,,M. Morris enters the game for K. Oubre,37,44
131,2,7:28.0,,M. Gortat enters the game for A. Nicholson,37,44
132,2,7:17.0,R. McGruder misses 3-pt jump shot from 25 ft,,37,44
133,2,7:16.0,Offensive rebound by J. Johnson,,37,44
134,2,7:15.0,J. Johnson makes 2-pt layup from 2 ft,,39,44
135,2,6:55.0,,M. Thornton misses 2-pt layup from 2 ft,39,44
136,2,6:54.0,Defensive rebound by J. Richardson,,39,44
137,2,6:51.0,R. McGruder makes 2-pt jump shot from 4 ft,,41,44
138,2,6:51.0,Shooting foul by J. Wall (drawn by R. McGruder),,41,44
139,2,6:51.0,D. Waiters enters the game for J. Richardson,,41,44
140,2,6:51.0,R. McGruder makes free throw 1 of 1,,42,44
141,2,6:32.0,,B. Beal makes 2-pt jump shot from 17 ft,42,46
142,2,6:14.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,45,46
143,2,6:00.0,,Washington full timeout,45,46
144,2,6:00.0,,O. Porter enters the game for M. Thornton,45,46
145,2,6:00.0,G. Dragić enters the game for T. Johnson,,45,46
146,2,6:00.0,,T. Satoranský enters the game for M. Morris,45,46
147,2,5:52.0,,Shooting foul by R. McGruder (drawn by B. Beal),45,46
148,2,5:52.0,,B. Beal makes free throw 1 of 2,45,47
149,2,5:52.0,,B. Beal makes free throw 2 of 2,45,48
150,2,5:38.0,D. Waiters misses 2-pt layup from 2 ft (block by M. Gortat),,45,48
151,2,5:36.0,Offensive rebound by D. Waiters,,45,48
152,2,5:31.0,Turnover by D. Waiters (bad pass; steal by B. Beal),,45,48
153,2,5:31.0,,Shooting foul by R. McGruder (drawn by J. Wall),45,48
154,2,5:31.0,,J. Wall makes free throw 1 of 2,45,49
155,2,5:31.0,J. Richardson enters the game for R. McGruder,,45,49
156,2,5:31.0,,J. Wall makes free throw 2 of 2,45,50
157,2,5:13.0,H. Whiteside misses 2-pt jump shot from 11 ft,,45,50
158,2,5:12.0,,Defensive rebound by M. Gortat,45,50
159,2,5:08.0,,Turnover by J. Wall (lost ball),45,50
160,2,4:55.0,G. Dragić misses 2-pt jump shot from 3 ft,,45,50
161,2,4:54.0,Offensive rebound by J. Johnson,,45,50
162,2,4:50.0,D. Waiters misses 3-pt jump shot from 27 ft,,45,50
163,2,4:48.0,,Defensive rebound by J. Wall,45,50
164,2,4:47.0,,Personal foul by H. Whiteside (drawn by J. Wall),45,50
165,2,4:47.0,L. Babbitt enters the game for J. Johnson,,45,50
166,2,4:35.0,,J. Wall misses 2-pt jump shot from 10 ft,45,50
167,2,4:33.0,,Offensive rebound by J. Wall,45,50
168,2,4:24.0,,Turnover by J. Wall (lost ball; steal by L. Babbitt),45,50
169,2,4:18.0,D. Waiters makes 2-pt layup from 2 ft,,47,50
170,2,4:03.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Satoranský),47,53
171,2,3:39.0,D. Waiters misses 2-pt jump shot from 19 ft,,47,53
172,2,3:38.0,Offensive rebound by H. Whiteside,,47,53
173,2,3:35.0,H. Whiteside misses 2-pt layup from 1 ft,,47,53
174,2,3:34.0,Offensive rebound by H. Whiteside,,47,53
175,2,3:29.0,H. Whiteside misses 2-pt layup from 1 ft,,47,53
176,2,3:29.0,Offensive rebound by H. Whiteside,,47,53
177,2,3:23.0,H. Whiteside makes 2-pt layup from 1 ft,,49,53
178,2,3:17.0,,B. Beal misses 2-pt layup from 2 ft,49,53
179,2,3:16.0,Defensive rebound by H. Whiteside,,49,53
180,2,3:02.0,Personal foul by T. Satoranský (drawn by G. Dragić),,49,53
181,2,3:02.0,T. Johnson enters the game for J. Richardson,,49,53
182,2,2:49.0,Turnover by L. Babbitt (traveling),,49,53
183,2,2:49.0,Miami full timeout,,49,53
184,2,2:40.0,,B. Beal misses 3-pt jump shot from 25 ft,49,53
185,2,2:40.0,Defensive rebound by Team,,49,53
186,2,2:26.0,T. Johnson misses 2-pt jump shot from 7 ft (block by M. Gortat),,49,53
187,2,2:24.0,,Defensive rebound by O. Porter,49,53
188,2,2:17.0,,J. Wall misses 2-pt layup from 1 ft,49,53
189,2,2:16.0,,Offensive rebound by M. Gortat,49,53
190,2,2:16.0,,Personal foul by D. Waiters (drawn by M. Gortat),49,53
191,2,2:16.0,,M. Gortat makes free throw 1 of 2,49,54
192,2,2:16.0,,M. Gortat makes free throw 2 of 2,49,55
193,2,2:13.0,Personal foul by T. Satoranský (drawn by G. Dragić),,49,55
194,2,2:13.0,G. Dragić makes free throw 1 of 2,,50,55
195,2,2:13.0,G. Dragić makes free throw 2 of 2,,51,55
196,2,2:04.0,,T. Satoranský misses 2-pt jump shot from 14 ft (block by D. Waiters),51,55
197,2,2:02.0,Defensive rebound by H. Whiteside,,51,55
198,2,1:51.0,D. Waiters misses 2-pt jump shot from 3 ft (block by M. Gortat),,51,55
199,2,1:51.0,Offensive rebound by H. Whiteside,,51,55
200,2,1:51.0,H. Whiteside makes 2-pt layup at rim,,53,55
201,2,1:51.0,Shooting foul by O. Porter (drawn by H. Whiteside),,53,55
202,2,1:51.0,H. Whiteside misses free throw 1 of 1,,53,55
203,2,1:51.0,,M. Thornton enters the game for T. Satoranský,53,55
204,2,1:49.0,,Defensive rebound by M. Gortat,53,55
205,2,1:29.0,,J. Wall misses 2-pt jump shot from 14 ft,53,55
206,2,1:28.0,Defensive rebound by D. Waiters,,53,55
207,2,1:21.0,L. Babbitt makes 3-pt jump shot from 26 ft (assist by D. Waiters),,56,55
208,2,1:05.0,,Turnover by M. Thornton (lost ball; steal by L. Babbitt),56,55
209,2,0:59.0,Turnover by L. Babbitt (bad pass; steal by O. Porter),,56,55
210,2,0:56.0,,J. Wall makes 2-pt layup from 2 ft (assist by O. Porter),56,57
211,2,0:44.0,H. Whiteside makes 2-pt jump shot from 15 ft (assist by G. Dragić),,58,57
212,2,0:36.0,,Shooting foul by T. Johnson (drawn by J. Wall),58,57
213,2,0:36.0,,J. Wall makes free throw 1 of 2,58,58
214,2,0:36.0,J. Johnson enters the game for D. Waiters,,58,58
215,2,0:36.0,,K. Oubre enters the game for B. Beal,58,58
216,2,0:36.0,,J. Wall makes free throw 2 of 2,58,59
217,2,0:25.0,G. Dragić makes 2-pt jump shot from 14 ft,,60,59
218,2,0:01.0,,J. Wall misses 2-pt jump shot from 17 ft,60,59
219,2,0:00.0,Defensive rebound by T. Johnson,,60,59
220,3,11:39.0,D. Waiters makes 2-pt jump shot from 18 ft (assist by G. Dragić),,62,59
221,3,11:22.0,,J. Smith makes 2-pt jump shot from 15 ft (assist by B. Beal),62,61
222,3,11:02.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by D. Waiters),,65,61
223,3,10:47.0,,M. Gortat makes 2-pt hook shot from 9 ft,65,63
224,3,10:28.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by D. Waiters),,68,63
225,3,10:00.0,,B. Beal misses 3-pt jump shot from 27 ft,68,63
226,3,9:59.0,Defensive rebound by Team,,68,63
227,3,9:59.0,,Loose ball foul by J. Smith (drawn by D. Williams),68,63
228,3,9:45.0,D. Waiters misses 2-pt jump shot from 19 ft,,68,63
229,3,9:44.0,Offensive rebound by H. Whiteside,,68,63
230,3,9:40.0,H. Whiteside makes 2-pt jump shot from 6 ft,,70,63
231,3,9:39.0,,Washington full timeout,70,63
232,3,9:26.0,,O. Porter misses 3-pt jump shot from 24 ft,70,63
233,3,9:25.0,,Offensive rebound by M. Gortat,70,63
234,3,9:22.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),70,66
235,3,8:58.0,D. Waiters makes 2-pt layup from 1 ft,,72,66
236,3,8:43.0,,Turnover by B. Beal (bad pass),72,66
237,3,8:24.0,G. Dragić misses 3-pt jump shot from 26 ft,,72,66
238,3,8:24.0,Offensive rebound by H. Whiteside,,72,66
239,3,8:24.0,,Loose ball foul by M. Gortat (drawn by H. Whiteside),72,66
240,3,8:13.0,J. Richardson misses 3-pt jump shot from 30 ft,,72,66
241,3,8:12.0,,Defensive rebound by B. Beal,72,66
242,3,8:03.0,,Shooting foul by D. Waiters (drawn by B. Beal),72,66
243,3,8:03.0,,B. Beal makes free throw 1 of 2,72,67
244,3,8:03.0,,B. Beal makes free throw 2 of 2,72,68
245,3,7:53.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,75,68
246,3,7:36.0,,Personal foul by H. Whiteside (drawn by M. Gortat),75,68
247,3,7:24.0,,M. Gortat misses 2-pt jump shot from 4 ft (block by H. Whiteside),75,68
248,3,7:23.0,,Offensive rebound by M. Gortat,75,68
249,3,7:17.0,,B. Beal makes 2-pt jump shot from 13 ft,75,70
250,3,7:02.0,D. Williams misses 3-pt jump shot from 26 ft,,75,70
251,3,7:01.0,,Defensive rebound by M. Gortat,75,70
252,3,6:52.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by J. Wall),75,72
253,3,6:24.0,D. Waiters makes 2-pt jump shot from 21 ft (assist by H. Whiteside),,77,72
254,3,6:13.0,,Shooting foul by H. Whiteside (drawn by M. Gortat),77,72
255,3,6:13.0,,M. Gortat misses free throw 1 of 2,77,72
256,3,6:13.0,,Offensive rebound by Team,77,72
257,3,6:13.0,,M. Gortat misses free throw 2 of 2,77,72
258,3,6:13.0,Defensive rebound by D. Williams,,77,72
259,3,6:03.0,Personal foul by B. Beal (drawn by J. Richardson),,77,72
260,3,5:48.0,D. Williams makes 3-pt jump shot from 28 ft,,80,72
261,3,5:34.0,,Washington full timeout,80,72
262,3,5:34.0,,T. Satoranský enters the game for J. Smith,80,72
263,3,5:27.0,,J. Wall makes 2-pt jump shot from 19 ft,80,74
264,3,5:19.0,Personal foul by T. Satoranský (drawn by J. Richardson),,80,74
265,3,5:14.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by G. Dragić),,83,74
266,3,5:01.0,,J. Wall misses 3-pt jump shot from 25 ft,83,74
267,3,5:00.0,Defensive rebound by H. Whiteside,,83,74
268,3,4:41.0,D. Williams makes 2-pt jump shot from 13 ft (assist by D. Waiters),,85,74
269,3,4:25.0,,B. Beal makes 2-pt jump shot from 10 ft,85,76
270,3,4:08.0,Turnover by G. Dragić (bad pass),,85,76
271,3,3:57.0,,B. Beal misses 2-pt layup from 1 ft (block by H. Whiteside),85,76
272,3,3:55.0,Defensive rebound by J. Richardson,,85,76
273,3,3:45.0,G. Dragić makes 2-pt layup from 1 ft,,87,76
274,3,3:34.0,,J. Wall misses 2-pt jump shot from 14 ft,87,76
275,3,3:33.0,Defensive rebound by D. Williams,,87,76
276,3,3:19.0,Miami full timeout,,87,76
277,3,3:19.0,,K. Oubre enters the game for O. Porter,87,76
278,3,3:10.0,D. Waiters misses 2-pt jump shot from 7 ft,,87,76
279,3,3:08.0,,Defensive rebound by M. Gortat,87,76
280,3,3:04.0,,Personal foul by D. Waiters (drawn by T. Satoranský),87,76
281,3,3:04.0,J. Johnson enters the game for D. Williams,,87,76
282,3,3:04.0,T. Johnson enters the game for D. Waiters,,87,76
283,3,3:04.0,R. McGruder enters the game for J. Richardson,,87,76
284,3,2:51.0,,J. Wall misses 2-pt layup from 2 ft,87,76
285,3,2:50.0,Defensive rebound by H. Whiteside,,87,76
286,3,2:41.0,G. Dragić makes 2-pt layup from 2 ft,,89,76
287,3,2:30.0,,B. Beal misses 3-pt jump shot from 25 ft,89,76
288,3,2:29.0,,Offensive rebound by M. Gortat,89,76
289,3,2:25.0,,J. Wall makes 2-pt layup from 1 ft (assist by M. Gortat),89,78
290,3,1:57.0,G. Dragić misses 2-pt jump shot from 20 ft,,89,78
291,3,1:56.0,Offensive rebound by H. Whiteside,,89,78
292,3,1:54.0,H. Whiteside makes 2-pt layup from 2 ft,,91,78
293,3,1:42.0,,J. Smith enters the game for M. Gortat,91,78
294,3,1:35.0,,Shooting foul by R. McGruder (drawn by B. Beal),91,78
295,3,1:35.0,,B. Beal makes free throw 1 of 2,91,79
296,3,1:35.0,L. Babbitt enters the game for H. Whiteside,,91,79
297,3,1:35.0,,B. Beal makes free throw 2 of 2,91,80
298,3,1:17.0,G. Dragić misses 2-pt jump shot from 7 ft,,91,80
299,3,1:16.0,Offensive rebound by L. Babbitt,,91,80
300,3,1:08.0,Turnover by R. McGruder (bad pass; steal by K. Oubre),,91,80
301,3,0:50.0,,Turnover by J. Wall (bad pass; steal by G. Dragić),91,80
302,3,0:43.0,T. Johnson misses 3-pt jump shot from 25 ft,,91,80
303,3,0:42.0,,Defensive rebound by J. Smith,91,80
304,3,0:32.0,,J. Smith misses 2-pt layup from 3 ft,91,80
305,3,0:31.0,Defensive rebound by Team,,91,80
306,3,0:11.0,T. Johnson misses 2-pt jump shot from 14 ft,,91,80
307,3,0:10.0,,Defensive rebound by T. Satoranský,91,80
308,3,0:05.0,,K. Oubre makes 2-pt layup from 2 ft (assist by T. Satoranský),91,82
309,3,0:01.0,L. Babbitt misses 2-pt jump shot from 16 ft,,91,82
310,3,0:00.0,Offensive rebound by Team,,91,82
311,4,11:52.0,,Personal foul by J. Richardson (drawn by J. Wall),91,82
312,4,11:37.0,,K. Oubre misses 3-pt jump shot from 26 ft,91,82
313,4,11:36.0,Defensive rebound by J. Richardson,,91,82
314,4,11:25.0,Shooting foul by J. Smith (drawn by J. Richardson),,91,82
315,4,11:25.0,J. Richardson makes free throw 1 of 2,,92,82
316,4,11:25.0,J. Richardson makes free throw 2 of 2,,93,82
317,4,11:17.0,,J. Wall makes 2-pt layup from 1 ft,93,84
318,4,11:07.0,Shooting foul by K. Oubre (drawn by J. Richardson),,93,84
319,4,11:07.0,J. Richardson misses free throw 1 of 3,,93,84
320,4,11:07.0,Offensive rebound by Team,,93,84
321,4,11:07.0,J. Richardson misses free throw 2 of 3,,93,84
322,4,11:07.0,Offensive rebound by Team,,93,84
323,4,11:07.0,J. Richardson makes free throw 3 of 3,,94,84
324,4,10:52.0,,T. Satoranský makes 2-pt layup from 2 ft,94,86
325,4,10:52.0,,Shooting foul by T. Johnson (drawn by T. Satoranský),94,86
326,4,10:52.0,,B. Beal enters the game for J. Wall,94,86
327,4,10:52.0,,T. Satoranský makes free throw 1 of 1,94,87
328,4,10:39.0,T. Johnson makes 3-pt jump shot from 27 ft (assist by J. Richardson),,97,87
329,4,10:29.0,,B. Beal makes 3-pt jump shot from 26 ft,97,90
330,4,10:09.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by T. Johnson),,100,90
331,4,10:09.0,,Washington full timeout,100,90
332,4,10:09.0,H. Whiteside enters the game for L. Babbitt,,100,90
333,4,9:56.0,,K. Oubre misses 2-pt layup from 1 ft (block by H. Whiteside),100,90
334,4,9:54.0,Defensive rebound by H. Whiteside,,100,90
335,4,9:47.0,J. Richardson misses 2-pt jump shot from 18 ft,,100,90
336,4,9:46.0,Offensive rebound by H. Whiteside,,100,90
337,4,9:44.0,Shooting foul by T. Satoranský (drawn by H. Whiteside),,100,90
338,4,9:44.0,H. Whiteside misses free throw 1 of 2,,100,90
339,4,9:44.0,Offensive rebound by Team,,100,90
340,4,9:44.0,H. Whiteside misses free throw 2 of 2,,100,90
341,4,9:44.0,,Defensive rebound by O. Porter,100,90
342,4,9:44.0,,M. Gortat enters the game for J. Smith,100,90
343,4,9:44.0,,O. Porter enters the game for K. Oubre,100,90
344,4,9:34.0,,Shooting foul by H. Whiteside (drawn by T. Satoranský),100,90
345,4,9:34.0,,T. Satoranský makes free throw 1 of 2,100,91
346,4,9:34.0,,T. Satoranský misses free throw 2 of 2,100,91
347,4,9:33.0,Defensive rebound by J. Richardson,,100,91
348,4,9:11.0,J. Richardson misses 2-pt jump shot from 12 ft,,100,91
349,4,9:10.0,,Defensive rebound by M. Gortat,100,91
350,4,9:05.0,,Turnover by B. Beal (bad pass; steal by J. Johnson),100,91
351,4,9:02.0,Turnover by J. Johnson (lost ball; steal by M. Thornton),,100,91
352,4,8:59.0,,M. Thornton misses 3-pt jump shot from 23 ft,100,91
353,4,8:57.0,Defensive rebound by H. Whiteside,,100,91
354,4,8:42.0,R. McGruder makes 2-pt jump shot from 10 ft,,102,91
355,4,8:25.0,,B. Beal misses 2-pt jump shot from 6 ft,102,91
356,4,8:24.0,Defensive rebound by H. Whiteside,,102,91
357,4,8:13.0,T. Johnson misses 3-pt jump shot from 26 ft,,102,91
358,4,8:12.0,,Defensive rebound by M. Thornton,102,91
359,4,7:59.0,,O. Porter misses 3-pt jump shot from 24 ft,102,91
360,4,7:58.0,Defensive rebound by R. McGruder,,102,91
361,4,7:36.0,R. McGruder misses 2-pt jump shot from 13 ft,,102,91
362,4,7:35.0,Offensive rebound by H. Whiteside,,102,91
363,4,7:33.0,H. Whiteside misses 2-pt layup from 1 ft,,102,91
364,4,7:32.0,,Defensive rebound by T. Satoranský,102,91
365,4,7:26.0,,B. Beal misses 3-pt jump shot from 28 ft,102,91
366,4,7:24.0,,Offensive rebound by B. Beal,102,91
367,4,7:17.0,,Turnover by M. Gortat (bad pass),102,91
368,4,7:17.0,,J. Wall enters the game for T. Satoranský,102,91
369,4,7:13.0,Miami full timeout,,102,91
370,4,7:13.0,G. Dragić enters the game for J. Richardson,,102,91
371,4,6:59.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),,104,91
372,4,6:39.0,,B. Beal misses 3-pt jump shot from 24 ft,104,91
373,4,6:37.0,Defensive rebound by R. McGruder,,104,91
374,4,6:17.0,J. Johnson makes 3-pt jump shot from 28 ft (assist by G. Dragić),,107,91
375,4,6:02.0,,O. Porter misses 3-pt jump shot from 24 ft,107,91
376,4,6:01.0,Defensive rebound by H. Whiteside,,107,91
377,4,5:40.0,G. Dragić misses 2-pt jump shot from 7 ft,,107,91
378,4,5:39.0,,Defensive rebound by O. Porter,107,91
379,4,5:25.0,,J. Wall misses 2-pt jump shot from 17 ft,107,91
380,4,5:23.0,Defensive rebound by G. Dragić,,107,91
381,4,5:18.0,Shooting foul by J. Wall (drawn by R. McGruder),,107,91
382,4,5:18.0,R. McGruder misses free throw 1 of 2,,107,91
383,4,5:18.0,Offensive rebound by Team,,107,91
384,4,5:18.0,R. McGruder makes free throw 2 of 2,,108,91
