,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
145,2,6:01.0,,J. Johnson enters the game for B. Diaw,29,41
146,2,6:01.0,,G. Hill enters the game for S. Mack,29,41
147,2,6:00.0,Defensive rebound by K. Leonard,,29,41
148,2,5:41.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Green),,31,41
149,2,5:22.0,,G. Hayward makes 2-pt jump shot from 18 ft (assist by J. Johnson),31,43
150,2,5:12.0,Personal foul by D. Exum (drawn by D. Green),,31,43
151,2,5:12.0,,R. Hood enters the game for D. Exum,31,43
152,2,5:03.0,Shooting foul by R. Hood (drawn by K. Leonard),,31,43
153,2,5:03.0,K. Leonard makes free throw 1 of 2,,32,43
154,2,5:03.0,K. Leonard makes free throw 2 of 2,,33,43
155,2,4:48.0,,R. Hood makes 3-pt jump shot from 22 ft (assist by J. Johnson),33,46
156,2,4:31.0,L. Aldridge makes 2-pt layup from 1 ft,,35,46
157,2,4:20.0,,R. Hood misses 3-pt jump shot from 24 ft,35,46
158,2,4:20.0,Defensive rebound by L. Aldridge,,35,46
159,2,4:09.0,K. Leonard misses 2-pt jump shot from 14 ft,,35,46
160,2,4:08.0,Offensive rebound by K. Leonard,,35,46
161,2,4:07.0,K. Leonard makes 2-pt jump shot from 7 ft,,37,46
162,2,4:07.0,Shooting foul by G. Hill (drawn by K. Leonard),,37,46
163,2,4:07.0,P. Mills enters the game for T. Parker,,37,46
164,2,4:07.0,M. Ginóbili enters the game for D. Green,,37,46
165,2,4:07.0,K. Leonard makes free throw 1 of 1,,38,46
166,2,3:52.0,,Shooting foul by P. Gasol (drawn by J. Johnson),38,46
167,2,3:52.0,,J. Johnson makes 2-pt jump shot from 5 ft,38,48
168,2,3:52.0,,J. Johnson makes free throw 1 of 1,38,49
169,2,3:37.0,L. Aldridge makes 2-pt jump shot from 4 ft,,40,49
170,2,3:30.0,,Utah full timeout,40,49
171,2,3:30.0,,D. Favors enters the game for J. Johnson,40,49
172,2,3:23.0,,R. Hood misses 2-pt jump shot from 18 ft,40,49
173,2,3:23.0,,Offensive rebound by G. Hayward,40,49
174,2,3:11.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hill),40,51
175,2,2:47.0,P. Gasol misses 2-pt jump shot from 3 ft,,40,51
176,2,2:46.0,Offensive rebound by P. Gasol,,40,51
177,2,2:46.0,P. Gasol makes 2-pt layup from 1 ft,,42,51
178,2,2:24.0,,D. Favors makes 2-pt dunk at rim (assist by G. Hill),42,53
179,2,2:07.0,P. Mills makes 2-pt jump shot from 19 ft,,44,53
180,2,1:57.0,,Offensive foul by G. Hayward (drawn by K. Leonard),44,53
181,2,1:57.0,,Turnover by G. Hayward (offensive foul),44,53
182,2,1:57.0,San Antonio full timeout,,44,53
183,2,1:57.0,,J. Ingles enters the game for G. Hayward,44,53
184,2,1:45.0,K. Leonard misses 2-pt jump shot from 15 ft,,44,53
185,2,1:45.0,,Defensive rebound by R. Gobert,44,53
186,2,1:26.0,,R. Hood misses 2-pt jump shot from 7 ft,44,53
187,2,1:26.0,Defensive rebound by P. Gasol,,44,53
188,2,1:13.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,44,53
189,2,1:13.0,,Defensive rebound by R. Gobert,44,53
190,2,1:02.0,,R. Hood misses 2-pt layup from 1 ft,44,53
191,2,1:02.0,Defensive rebound by L. Aldridge,,44,53
192,2,0:55.0,L. Aldridge misses 2-pt jump shot from 19 ft,,44,53
193,2,0:55.0,,Defensive rebound by R. Hood,44,53
194,2,0:32.0,,G. Hill misses 2-pt layup from 2 ft,44,53
195,2,0:31.0,,Offensive rebound by R. Hood,44,53
196,2,0:28.0,,R. Hood misses 3-pt jump shot from 28 ft,44,53
197,2,0:27.0,Defensive rebound by P. Mills,,44,53
198,2,0:07.0,K. Leonard makes 2-pt jump shot from 20 ft,,46,53
199,2,0:01.0,,G. Hill misses 3-pt jump shot from 25 ft,46,53
200,2,0:01.0,Defensive rebound by M. Ginóbili,,46,53
201,3,11:41.0,T. Parker misses 2-pt jump shot from 4 ft,,46,53
202,3,11:41.0,Offensive rebound by D. Dedmon,,46,53
203,3,11:39.0,D. Dedmon misses 2-pt layup from 2 ft (block by R. Gobert),,46,53
204,3,11:37.0,Offensive rebound by D. Dedmon,,46,53
205,3,11:36.0,Shooting foul by B. Diaw (drawn by D. Dedmon),,46,53
206,3,11:36.0,D. Dedmon misses free throw 1 of 2,,46,53
207,3,11:36.0,Offensive rebound by Team,,46,53
208,3,11:36.0,D. Dedmon misses free throw 2 of 2,,46,53
209,3,11:36.0,Offensive rebound by L. Aldridge,,46,53
210,3,11:18.0,Violation by K. Leonard (kicked ball),,46,53
211,3,11:08.0,L. Aldridge misses 2-pt jump shot from 15 ft,,46,53
212,3,11:06.0,Offensive rebound by D. Green,,46,53
213,3,11:06.0,D. Green misses 2-pt layup at rim,,46,53
214,3,11:04.0,Offensive rebound by D. Dedmon,,46,53
215,3,11:03.0,D. Dedmon makes 2-pt layup from 2 ft,,48,53
216,3,11:01.0,,Utah full timeout,48,53
217,3,10:41.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hill),48,56
218,3,10:23.0,K. Leonard misses 2-pt jump shot from 10 ft,,48,56
219,3,10:22.0,,Defensive rebound by G. Hayward,48,56
220,3,10:10.0,,G. Hayward makes 2-pt jump shot from 12 ft,48,58
221,3,9:54.0,,Loose ball foul by B. Diaw (drawn by L. Aldridge),48,58
222,3,9:49.0,T. Parker makes 2-pt jump shot from 17 ft,,50,58
223,3,9:26.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),50,60
224,3,9:06.0,T. Parker makes 2-pt layup from 2 ft,,52,60
225,3,8:41.0,,G. Hill makes 2-pt layup from 2 ft,52,62
226,3,8:36.0,Shooting foul by B. Diaw (drawn by T. Parker),,52,62
227,3,8:36.0,T. Parker makes free throw 1 of 2,,53,62
228,3,8:36.0,T. Parker makes free throw 2 of 2,,54,62
229,3,8:11.0,,G. Hayward misses 2-pt jump shot from 10 ft,54,62
230,3,8:11.0,Defensive rebound by K. Leonard,,54,62
231,3,8:04.0,Offensive foul by K. Leonard (drawn by G. Hill),,54,62
232,3,8:04.0,Turnover by K. Leonard (offensive foul),,54,62
233,3,8:04.0,P. Gasol enters the game for D. Dedmon,,54,62
234,3,7:45.0,,Shooting foul by T. Parker (drawn by G. Hill),54,62
235,3,7:45.0,,G. Hill makes free throw 1 of 2,54,63
236,3,7:45.0,,D. Favors enters the game for B. Diaw,54,63
237,3,7:45.0,,G. Hill makes free throw 2 of 2,54,64
238,3,7:26.0,L. Aldridge makes 2-pt jump shot from 16 ft,,56,64
239,3,7:26.0,Personal foul by J. Ingles (drawn by P. Gasol),,56,64
240,3,7:26.0,,Personal foul by P. Gasol,56,64
241,3,7:26.0,Technical foul by P. Gasol,,56,64
242,3,7:26.0,,G. Hill misses technical free throw,56,64
243,3,7:26.0,,Offensive rebound by Team,56,64
244,3,7:01.0,,G. Hayward makes 2-pt jump shot from 12 ft,56,66
245,3,6:45.0,D. Green makes 2-pt jump shot from 13 ft,,58,66
246,3,6:23.0,,G. Hayward makes 2-pt jump shot from 15 ft (assist by D. Favors),58,68
247,3,6:04.0,P. Gasol misses 2-pt jump shot from 21 ft,,58,68
248,3,6:03.0,,Defensive rebound by J. Ingles,58,68
249,3,5:48.0,,Personal foul by L. Aldridge (drawn by G. Hayward),58,68
250,3,5:48.0,M. Ginóbili enters the game for D. Green,,58,68
251,3,5:48.0,P. Mills enters the game for T. Parker,,58,68
252,3,5:48.0,,R. Hood enters the game for G. Hayward,58,68
253,3,5:34.0,,D. Favors misses 2-pt jump shot from 16 ft,58,68
254,3,5:33.0,,Offensive rebound by R. Gobert,58,68
255,3,5:32.0,,R. Gobert makes 2-pt layup from 2 ft,58,70
256,3,5:32.0,,Shooting foul by P. Gasol (drawn by R. Gobert),58,70
257,3,5:32.0,,S. Mack enters the game for G. Hill,58,70
258,3,5:32.0,,R. Gobert makes free throw 1 of 1,58,71
259,3,5:22.0,Personal foul by R. Gobert (drawn by K. Leonard),,58,71
260,3,5:09.0,P. Gasol misses 2-pt jump shot from 9 ft,,58,71
261,3,5:09.0,,Defensive rebound by J. Ingles,58,71
262,3,4:51.0,,R. Hood misses 3-pt jump shot from 24 ft,58,71
263,3,4:48.0,,Offensive rebound by S. Mack,58,71
264,3,4:43.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),58,74
265,3,4:28.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by P. Mills),,61,74
266,3,4:04.0,,R. Gobert misses 2-pt jump shot from 4 ft,61,74
267,3,4:04.0,Defensive rebound by P. Gasol,,61,74
268,3,3:56.0,P. Gasol misses 2-pt jump shot from 4 ft,,61,74
269,3,3:56.0,Offensive rebound by L. Aldridge,,61,74
270,3,3:54.0,L. Aldridge makes 2-pt layup from 1 ft,,63,74
271,3,3:52.0,Violation by Team (jump ball),,63,74
272,3,3:34.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Favors),63,76
273,3,3:33.0,San Antonio full timeout,,63,76
274,3,3:33.0,D. Lee enters the game for L. Aldridge,,63,76
275,3,3:33.0,,J. Johnson enters the game for R. Gobert,63,76
276,3,3:33.0,K. Anderson enters the game for K. Leonard,,63,76
277,3,3:19.0,P. Mills misses 2-pt jump shot from 18 ft,,63,76
278,3,3:19.0,,Defensive rebound by R. Hood,63,76
279,3,2:59.0,,D. Favors misses 2-pt jump shot from 15 ft,63,76
280,3,2:59.0,Defensive rebound by M. Ginóbili,,63,76
281,3,2:49.0,D. Lee misses 2-pt layup from 1 ft,,63,76
282,3,2:48.0,Offensive rebound by P. Gasol,,63,76
283,3,2:48.0,P. Gasol misses 2-pt layup from 1 ft,,63,76
284,3,2:47.0,Offensive rebound by P. Gasol,,63,76
285,3,2:47.0,P. Gasol makes 2-pt layup at rim,,65,76
286,3,2:22.0,,D. Favors misses 2-pt hook shot from 3 ft,65,76
287,3,2:21.0,Defensive rebound by K. Anderson,,65,76
288,3,2:10.0,D. Lee misses 2-pt jump shot from 3 ft,,65,76
289,3,2:10.0,,Defensive rebound by S. Mack,65,76
290,3,1:58.0,,J. Ingles misses 3-pt jump shot from 23 ft,65,76
291,3,1:57.0,Defensive rebound by D. Lee,,65,76
292,3,1:46.0,P. Gasol makes 3-pt jump shot from 23 ft (assist by P. Mills),,68,76
293,3,1:18.0,,J. Johnson misses 2-pt layup from 2 ft,68,76
294,3,1:18.0,Defensive rebound by D. Lee,,68,76
295,3,1:15.0,Turnover by D. Lee (bad pass; steal by S. Mack),,68,76
296,3,1:13.0,,D. Exum enters the game for J. Ingles,68,76
297,3,1:08.0,,Shooting foul by K. Anderson (drawn by S. Mack),68,76
298,3,1:08.0,,S. Mack makes free throw 1 of 2,68,77
299,3,1:08.0,,S. Mack makes free throw 2 of 2,68,78
300,3,0:58.0,Personal foul by S. Mack (drawn by M. Ginóbili),,68,78
301,3,0:58.0,M. Ginóbili makes free throw 1 of 2,,69,78
302,3,0:58.0,M. Ginóbili makes free throw 2 of 2,,70,78
303,3,0:40.0,,R. Hood makes 2-pt jump shot from 11 ft,70,80
304,3,0:32.0,P. Mills misses 2-pt jump shot from 22 ft,,70,80
305,3,0:31.0,Offensive rebound by D. Lee,,70,80
306,3,0:26.0,P. Gasol makes 2-pt layup from 1 ft (assist by M. Ginóbili),,72,80
307,3,0:01.0,,D. Exum makes 2-pt layup from 3 ft,72,82
308,4,11:42.0,,R. Hood misses 3-pt jump shot from 24 ft,72,82
309,4,11:42.0,Defensive rebound by Team,,72,82
310,4,11:31.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),,74,82
311,4,11:07.0,,S. Mack misses 2-pt jump shot from 10 ft (block by L. Aldridge),74,82
312,4,11:07.0,,Offensive rebound by Team,74,82
313,4,11:03.0,,J. Johnson misses 3-pt jump shot from 22 ft,74,82
314,4,11:02.0,,Offensive rebound by Team,74,82
315,4,11:02.0,T. Parker enters the game for P. Mills,,74,82
316,4,11:02.0,J. Simmons enters the game for M. Ginóbili,,74,82
317,4,10:56.0,,Shooting foul by K. Anderson (drawn by R. Gobert),74,82
318,4,10:56.0,,R. Gobert misses free throw 1 of 2,74,82
319,4,10:56.0,,Offensive rebound by Team,74,82
320,4,10:56.0,,R. Gobert makes free throw 2 of 2,74,83
321,4,10:34.0,J. Simmons misses 3-pt jump shot from 24 ft,,74,83
322,4,10:33.0,,Defensive rebound by R. Gobert,74,83
323,4,10:20.0,,Turnover by R. Hood (lost ball; steal by L. Aldridge),74,83
324,4,10:17.0,Turnover by J. Simmons (bad pass),,74,83
325,4,10:00.0,,S. Mack makes 2-pt jump shot from 4 ft,74,85
326,4,9:37.0,Shooting foul by R. Hood (drawn by T. Parker),,74,85
327,4,9:37.0,T. Parker makes free throw 1 of 2,,75,85
328,4,9:37.0,T. Parker makes free throw 2 of 2,,76,85
329,4,9:24.0,,Turnover by D. Exum (lost ball; steal by K. Anderson),76,85
330,4,9:20.0,J. Simmons makes 2-pt dunk at rim (assist by K. Anderson),,78,85
331,4,9:04.0,,J. Johnson misses 3-pt jump shot from 24 ft,78,85
332,4,9:03.0,Defensive rebound by K. Anderson,,78,85
333,4,8:56.0,Shooting foul by R. Gobert (drawn by K. Anderson),,78,85
334,4,8:56.0,K. Anderson makes 2-pt layup from 1 ft,,80,85
335,4,8:56.0,San Antonio full timeout,,80,85
336,4,8:56.0,,T. Lyles enters the game for R. Hood,80,85
337,4,8:56.0,,J. Ingles enters the game for J. Johnson,80,85
338,4,8:56.0,,D. Favors enters the game for R. Gobert,80,85
339,4,8:56.0,K. Anderson makes free throw 1 of 1,,81,85
340,4,8:37.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by D. Exum),81,88
341,4,8:17.0,Turnover by D. Bertāns (bad pass; steal by D. Favors),,81,88
342,4,8:14.0,,Turnover by D. Favors (bad pass),81,88
343,4,8:14.0,K. Leonard enters the game for J. Simmons,,81,88
344,4,7:58.0,K. Leonard misses 3-pt jump shot from 24 ft,,81,88
345,4,7:58.0,,Defensive rebound by D. Favors,81,88
346,4,7:45.0,,D. Favors misses 2-pt jump shot from 15 ft,81,88
347,4,7:45.0,Defensive rebound by K. Leonard,,81,88
348,4,7:36.0,K. Leonard misses 2-pt jump shot from 20 ft,,81,88
349,4,7:35.0,,Defensive rebound by T. Lyles,81,88
350,4,7:10.0,,Turnover by Team (shot clock),81,88
351,4,6:52.0,K. Anderson misses 2-pt layup from 1 ft,,81,88
352,4,6:52.0,Offensive rebound by Team,,81,88
353,4,6:52.0,,Loose ball foul by D. Exum (drawn by D. Bertāns),81,88
354,4,6:37.0,L. Aldridge misses 2-pt jump shot from 14 ft,,81,88
355,4,6:37.0,,Defensive rebound by D. Favors,81,88
356,4,6:17.0,,Turnover by J. Ingles (bad pass; steal by T. Parker),81,88
357,4,6:03.0,K. Anderson makes 3-pt jump shot from 22 ft (assist by T. Parker),,84,88
358,4,5:57.0,,Utah full timeout,84,88
359,4,5:57.0,,J. Withey enters the game for D. Favors,84,88
360,4,5:43.0,,T. Lyles misses 2-pt jump shot from 2 ft,84,88
361,4,5:43.0,Defensive rebound by D. Bertāns,,84,88
362,4,5:23.0,K. Leonard makes 2-pt jump shot from 4 ft,,86,88
363,4,5:14.0,,Offensive foul by J. Ingles (drawn by K. Anderson),86,88
364,4,5:14.0,,Turnover by J. Ingles (offensive foul),86,88
365,4,5:14.0,D. Murray enters the game for T. Parker,,86,88
366,4,5:14.0,,A. Burks enters the game for J. Ingles,86,88
367,4,5:14.0,D. Dedmon enters the game for L. Aldridge,,86,88
368,4,4:59.0,K. Anderson makes 2-pt jump shot from 9 ft,,88,88
369,4,4:38.0,,Shooting foul by D. Bertāns (drawn by T. Lyles),88,88
370,4,4:38.0,,T. Lyles misses free throw 1 of 2,88,88
371,4,4:38.0,,Offensive rebound by Team,88,88
372,4,4:38.0,M. Ginóbili enters the game for K. Leonard,,88,88
373,4,4:38.0,,T. Lyles makes free throw 2 of 2,88,89
374,4,4:24.0,K. Anderson misses 2-pt jump shot from 7 ft (block by A. Burks),,88,89
375,4,4:22.0,,Defensive rebound by A. Burks,88,89
376,4,4:21.0,,Personal foul by M. Ginóbili (drawn by A. Burks),88,89
377,4,4:21.0,J. Simmons enters the game for M. Ginóbili,,88,89
378,4,4:14.0,,D. Exum misses 3-pt jump shot from 24 ft,88,89
379,4,4:14.0,Defensive rebound by D. Dedmon,,88,89
380,4,3:55.0,D. Murray makes 2-pt jump shot from 3 ft,,90,89
381,4,3:42.0,,S. Mack makes 2-pt layup from 2 ft,90,91
382,4,3:21.0,D. Bertāns misses 3-pt jump shot from 25 ft,,90,91
383,4,3:21.0,Offensive rebound by J. Simmons,,90,91
384,4,2:59.0,K. Anderson misses 2-pt jump shot from 9 ft,,90,91
385,4,2:58.0,Offensive rebound by D. Dedmon,,90,91
386,4,2:57.0,D. Dedmon misses 2-pt layup from 2 ft (block by J. Withey),,90,91
387,4,2:56.0,,Defensive rebound by T. Lyles,90,91
388,4,2:44.0,,J. Withey makes 2-pt dunk at rim (assist by S. Mack),90,93
