,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
54,1,6:19.0,,K. Love misses 2-pt jump shot from 12 ft,17,17
55,1,6:18.0,Defensive rebound by G. Henderson,,17,17
56,1,6:04.0,D. Šarić misses 3-pt jump shot from 26 ft,,17,17
57,1,6:04.0,,Defensive rebound by K. Love,17,17
58,1,5:57.0,,Turnover by L. James (lost ball; steal by R. Holmes),17,17
59,1,5:55.0,Turnover by R. Holmes (bad pass; steal by K. Love),,17,17
60,1,5:52.0,,K. Love misses 2-pt jump shot from 17 ft,17,17
61,1,5:51.0,,Offensive rebound by T. Thompson,17,17
62,1,5:51.0,,T. Thompson misses 2-pt layup from 1 ft,17,17
63,1,5:49.0,Defensive rebound by J. Anderson,,17,17
64,1,5:34.0,G. Henderson misses 3-pt jump shot from 24 ft,,17,17
65,1,5:34.0,Offensive rebound by Team,,17,17
66,1,5:34.0,,Cleveland full timeout,17,17
67,1,5:27.0,J. Anderson misses 3-pt jump shot from 27 ft,,17,17
68,1,5:27.0,,Defensive rebound by K. Love,17,17
69,1,5:25.0,,Personal foul by J. Anderson (drawn by L. James),17,17
70,1,5:25.0,T. Luwawu-Cabarrot enters the game for J. Anderson,,17,17
71,1,5:14.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),17,19
72,1,4:53.0,R. Holmes misses 2-pt jump shot from 13 ft,,17,19
73,1,4:52.0,,Defensive rebound by L. James,17,19
74,1,4:49.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Thompson),17,19
75,1,4:49.0,,T. Thompson makes free throw 1 of 2,17,20
76,1,4:49.0,,T. Thompson misses free throw 2 of 2,17,20
77,1,4:48.0,Defensive rebound by G. Henderson,,17,20
78,1,4:34.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by R. Holmes),,19,20
79,1,4:23.0,,T. Thompson makes 2-pt jump shot from 4 ft (assist by K. Irving),19,22
80,1,4:09.0,G. Henderson makes 3-pt jump shot from 25 ft (assist by R. Holmes),,22,22
81,1,4:00.0,,L. James makes 2-pt layup at rim,22,24
82,1,4:00.0,,Shooting foul by R. Holmes (drawn by L. James),22,24
83,1,4:00.0,S. Long enters the game for R. Holmes,,22,24
84,1,4:00.0,,I. Shumpert enters the game for J. Smith,22,24
85,1,4:00.0,,L. James makes free throw 1 of 1,22,25
86,1,3:41.0,S. Long misses 2-pt jump shot from 11 ft,,22,25
87,1,3:41.0,,Defensive rebound by L. James,22,25
88,1,3:18.0,,I. Shumpert misses 2-pt jump shot from 20 ft,22,25
89,1,3:18.0,,Offensive rebound by T. Thompson,22,25
90,1,3:07.0,,K. Irving makes 2-pt layup from 2 ft,22,27
91,1,3:07.0,Philadelphia full timeout,,22,27
92,1,3:07.0,,D. Williams enters the game for L. James,22,27
93,1,2:44.0,D. Šarić misses 2-pt hook shot from 7 ft,,22,27
94,1,2:42.0,,Defensive rebound by K. Love,22,27
95,1,2:31.0,,I. Shumpert misses 3-pt jump shot from 23 ft,22,27
96,1,2:31.0,Defensive rebound by T. Luwawu-Cabarrot,,22,27
97,1,2:23.0,S. Long misses 2-pt layup from 1 ft,,22,27
98,1,2:23.0,,Defensive rebound by I. Shumpert,22,27
99,1,2:13.0,,D. Williams makes 2-pt jump shot from 14 ft,22,29
100,1,1:58.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,,24,29
101,1,1:42.0,,Personal foul by D. Šarić (drawn by K. Love),24,29
102,1,1:42.0,,K. Love misses free throw 1 of 2,24,29
103,1,1:42.0,,Offensive rebound by Team,24,29
104,1,1:42.0,,K. Love makes free throw 2 of 2,24,30
105,1,1:31.0,D. Šarić misses 2-pt jump shot from 11 ft,,24,30
106,1,1:30.0,,Defensive rebound by K. Love,24,30
107,1,1:19.0,,Turnover by K. Love (lost ball; steal by N. Stauskas),24,30
108,1,1:11.0,G. Henderson makes 2-pt jump shot from 14 ft (assist by D. Šarić),,26,30
109,1,0:54.0,,K. Irving misses 2-pt jump shot from 6 ft,26,30
110,1,0:54.0,,Offensive rebound by T. Thompson,26,30
111,1,0:52.0,,T. Thompson misses 2-pt layup from 2 ft (block by S. Long),26,30
112,1,0:51.0,,Offensive rebound by I. Shumpert,26,30
113,1,0:48.0,,D. Williams misses 3-pt jump shot from 25 ft,26,30
114,1,0:47.0,Defensive rebound by G. Henderson,,26,30
115,1,0:40.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 26 ft (assist by G. Henderson),,29,30
116,1,0:29.0,,C. Frye enters the game for K. Love,29,30
117,1,0:20.0,,K. Irving makes 2-pt layup from 1 ft,29,32
118,1,0:00.0,N. Stauskas misses 3-pt jump shot from 25 ft,,29,32
119,1,0:00.0,,Defensive rebound by T. Thompson,29,32
120,2,11:49.0,,L. James makes 2-pt layup from 4 ft (assist by D. Williams),29,34
121,2,11:49.0,,Shooting foul by T. Splitter (drawn by L. James),29,34
122,2,11:49.0,,L. James makes free throw 1 of 1,29,35
123,2,11:27.0,Turnover by R. Holmes (lost ball; steal by D. Liggins),,29,35
124,2,11:12.0,,L. James makes 3-pt jump shot from 26 ft (assist by D. Williams),29,38
125,2,10:58.0,Turnover by T. Splitter (bad pass),,29,38
126,2,10:42.0,,L. James makes 2-pt jump shot from 16 ft (assist by D. Williams),29,40
127,2,10:42.0,,Shooting foul by N. Stauskas (drawn by L. James),29,40
128,2,10:42.0,,L. James misses free throw 1 of 1,29,40
129,2,10:41.0,Defensive rebound by T. Splitter,,29,40
130,2,10:22.0,N. Stauskas makes 2-pt jump shot from 15 ft,,31,40
131,2,10:00.0,,L. James misses 2-pt jump shot from 11 ft,31,40
132,2,9:58.0,Defensive rebound by R. Holmes,,31,40
133,2,9:55.0,Philadelphia full timeout,,31,40
134,2,9:55.0,T. McConnell enters the game for N. Stauskas,,31,40
135,2,9:41.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,31,40
136,2,9:41.0,,Defensive rebound by L. James,31,40
137,2,9:35.0,Violation by R. Holmes (def goaltending),,31,40
138,2,9:35.0,,C. Frye makes 2-pt layup from 2 ft (assist by L. James),31,42
139,2,9:21.0,G. Henderson misses 3-pt jump shot from 26 ft,,31,42
140,2,9:21.0,,Defensive rebound by L. James,31,42
141,2,9:05.0,,D. Williams makes 2-pt jump shot from 15 ft,31,44
142,2,8:57.0,Personal foul by D. Williams (drawn by G. Henderson),,31,44
143,2,8:57.0,J. Anderson enters the game for G. Henderson,,31,44
144,2,8:45.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,31,44
145,2,8:45.0,,Defensive rebound by D. Liggins,31,44
146,2,8:30.0,,D. Williams misses 3-pt jump shot from 26 ft,31,44
147,2,8:30.0,Defensive rebound by R. Holmes,,31,44
148,2,8:15.0,R. Holmes misses 2-pt jump shot from 8 ft,,31,44
149,2,8:14.0,,Defensive rebound by L. James,31,44
150,2,8:09.0,,L. James misses 2-pt layup at rim (block by J. Anderson),31,44
151,2,8:08.0,Defensive rebound by T. Luwawu-Cabarrot,,31,44
152,2,8:00.0,Shooting foul by D. Williams (drawn by R. Holmes),,31,44
153,2,8:00.0,R. Holmes makes free throw 1 of 2,,32,44
154,2,8:00.0,R. Holmes misses free throw 2 of 2,,32,44
155,2,8:00.0,,Defensive rebound by Team,32,44
156,2,8:00.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by L. James),,32,44
157,2,8:00.0,D. Šarić enters the game for T. Splitter,,32,44
158,2,7:40.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by D. Williams),32,47
159,2,7:26.0,D. Šarić misses 3-pt jump shot from 25 ft,,32,47
160,2,7:26.0,,Defensive rebound by I. Shumpert,32,47
161,2,7:06.0,,C. Frye misses 2-pt jump shot from 15 ft,32,47
162,2,7:03.0,,Offensive rebound by D. Liggins,32,47
163,2,7:00.0,,I. Shumpert misses 3-pt jump shot from 25 ft,32,47
164,2,7:00.0,Defensive rebound by D. Šarić,,32,47
165,2,6:50.0,Shooting foul by L. James (drawn by T. Luwawu-Cabarrot),,32,47
166,2,6:50.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,33,47
167,2,6:50.0,,K. Irving enters the game for D. Williams,33,47
168,2,6:50.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,34,47
169,2,6:27.0,,L. James misses 3-pt jump shot from 24 ft,34,47
170,2,6:27.0,Defensive rebound by J. Anderson,,34,47
171,2,6:13.0,,Violation by D. Liggins (kicked ball),34,47
172,2,6:13.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,34,47
173,2,6:13.0,,J. Smith enters the game for D. Liggins,34,47
174,2,6:13.0,,K. Love enters the game for L. James,34,47
175,2,6:05.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,37,47
176,2,5:52.0,,Personal foul by D. Šarić (drawn by K. Love),37,47
177,2,5:52.0,Official timeout,,37,47
178,2,5:48.0,,K. Love makes 2-pt layup from 1 ft (assist by I. Shumpert),37,49
179,2,5:48.0,,Shooting foul by N. Stauskas (drawn by K. Love),37,49
180,2,5:48.0,,K. Love makes free throw 1 of 1,37,50
181,2,5:24.0,Turnover by J. Anderson (offensive goaltending),,37,50
182,2,5:24.0,,T. Thompson enters the game for C. Frye,37,50
183,2,5:12.0,,K. Irving makes 2-pt layup from 1 ft (assist by K. Love),37,52
184,2,5:00.0,N. Stauskas misses 2-pt jump shot from 18 ft,,37,52
185,2,5:00.0,,Defensive rebound by K. Irving,37,52
186,2,4:51.0,,K. Irving makes 2-pt jump shot from 14 ft,37,54
187,2,4:33.0,D. Šarić misses 3-pt jump shot from 25 ft,,37,54
188,2,4:33.0,,Defensive rebound by I. Shumpert,37,54
189,2,4:17.0,,K. Love misses 2-pt jump shot from 8 ft,37,54
190,2,4:16.0,,Offensive rebound by T. Thompson,37,54
191,2,4:12.0,,T. Thompson misses 2-pt layup from 1 ft,37,54
192,2,4:11.0,Defensive rebound by R. Holmes,,37,54
193,2,4:02.0,N. Stauskas misses 3-pt jump shot from 25 ft,,37,54
194,2,4:02.0,Offensive rebound by J. Anderson,,37,54
195,2,4:02.0,Personal foul by K. Irving (drawn by J. Anderson),,37,54
196,2,4:02.0,,L. James enters the game for I. Shumpert,37,54
197,2,3:48.0,R. Holmes makes 3-pt jump shot from 24 ft (assist by D. Šarić),,40,54
198,2,3:31.0,,Shooting foul by D. Šarić (drawn by K. Love),40,54
199,2,3:31.0,,K. Love makes free throw 1 of 2,40,55
200,2,3:31.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,40,55
201,2,3:31.0,G. Henderson enters the game for N. Stauskas,,40,55
202,2,3:31.0,,K. Love makes free throw 2 of 2,40,56
203,2,3:20.0,Turnover by T. McConnell (bad pass),,40,56
204,2,3:16.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),40,58
205,2,3:16.0,Philadelphia full timeout,,40,58
206,2,2:58.0,Turnover by R. Holmes (bad pass; steal by J. Smith),,40,58
207,2,2:52.0,,L. James makes 2-pt dunk at rim (assist by J. Smith),40,60
208,2,2:44.0,Turnover by J. Anderson (lost ball; steal by K. Irving),,40,60
209,2,2:41.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),40,62
210,2,2:26.0,Personal foul by J. Smith,,40,62
211,2,2:26.0,,Cleveland full timeout,40,62
212,2,2:26.0,R. Holmes makes free throw 1 of 2,,41,62
213,2,2:26.0,S. Long enters the game for J. Anderson,,40,62
214,2,2:26.0,R. Holmes makes free throw 2 of 2,,42,62
215,2,2:04.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),42,65
216,2,1:51.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,42,65
217,2,1:51.0,,Defensive rebound by J. Smith,42,65
218,2,1:41.0,,J. Smith misses 3-pt jump shot from 24 ft,42,65
219,2,1:40.0,Defensive rebound by T. McConnell,,42,65
220,2,1:34.0,T. McConnell makes 2-pt layup from 2 ft,,44,65
221,2,1:12.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Irving),44,67
222,2,0:57.0,S. Long makes 3-pt jump shot from 25 ft (assist by G. Henderson),,47,67
223,2,0:47.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),47,70
224,2,0:27.0,T. McConnell misses 2-pt jump shot from 8 ft,,47,70
225,2,0:25.0,,Defensive rebound by T. Thompson,47,70
226,2,0:21.0,,Turnover by L. James (bad pass; steal by T. Luwawu-Cabarrot),47,70
227,2,0:03.0,R. Holmes makes 3-pt jump shot from 23 ft (assist by T. McConnell),,50,70
228,2,0:01.0,,Turnover by K. Love (bad pass; steal by T. McConnell),50,70
229,2,0:00.0,T. McConnell makes 2-pt jump shot from 5 ft,,52,70
230,3,11:43.0,,K. Irving misses 2-pt jump shot from 16 ft,52,70
231,3,11:41.0,,Offensive rebound by T. Thompson,52,70
232,3,11:36.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),52,73
233,3,11:19.0,J. Anderson misses 2-pt jump shot from 9 ft,,52,73
234,3,11:16.0,,Defensive rebound by T. Thompson,52,73
235,3,11:13.0,,L. James misses 3-pt jump shot from 25 ft,52,73
236,3,11:13.0,Defensive rebound by T. McConnell,,52,73
237,3,11:05.0,T. McConnell makes 2-pt layup at rim,,54,73
238,3,10:50.0,,K. Irving misses 2-pt jump shot from 17 ft,54,73
239,3,10:50.0,Defensive rebound by R. Holmes,,54,73
240,3,10:41.0,T. McConnell misses 2-pt jump shot from 17 ft,,54,73
241,3,10:41.0,,Defensive rebound by K. Love,54,73
242,3,10:32.0,,K. Love misses 3-pt jump shot from 25 ft,54,73
243,3,10:31.0,Defensive rebound by D. Šarić,,54,73
244,3,10:06.0,J. Anderson makes 2-pt jump shot from 10 ft,,56,73
245,3,9:43.0,,L. James makes 2-pt jump shot from 16 ft,56,75
246,3,9:28.0,Turnover by D. Šarić (traveling),,56,75
247,3,9:23.0,,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),56,78
248,3,9:23.0,Philadelphia full timeout,,56,78
249,3,9:07.0,J. Anderson misses 3-pt jump shot from 25 ft,,56,78
250,3,9:07.0,,Defensive rebound by K. Love,56,78
251,3,8:56.0,,K. Irving makes 2-pt jump shot from 10 ft,56,80
252,3,8:49.0,Shooting foul by T. Thompson (drawn by D. Šarić),,56,80
253,3,8:49.0,D. Šarić makes free throw 1 of 2,,57,80
254,3,8:49.0,D. Šarić misses free throw 2 of 2,,57,80
255,3,8:47.0,,Defensive rebound by J. Smith,57,80
256,3,8:33.0,,K. Love misses 3-pt jump shot from 25 ft,57,80
257,3,8:32.0,,Offensive rebound by J. Smith,57,80
258,3,8:27.0,,K. Love misses 2-pt jump shot from 22 ft,57,80
259,3,8:27.0,,Offensive rebound by T. Thompson,57,80
260,3,8:23.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),57,82
261,3,8:17.0,T. McConnell misses 2-pt layup from 3 ft (block by T. Thompson),,57,82
262,3,8:17.0,Offensive rebound by R. Holmes,,57,82
263,3,8:17.0,R. Holmes makes 2-pt layup from 2 ft,,59,82
264,3,8:17.0,Shooting foul by L. James (drawn by R. Holmes),,59,82
265,3,8:17.0,R. Holmes misses free throw 1 of 1,,59,82
266,3,8:15.0,,Defensive rebound by K. Love,59,82
267,3,8:15.0,,Personal foul by D. Šarić (drawn by K. Love),59,82
268,3,8:15.0,S. Long enters the game for J. Anderson,,59,82
269,3,8:05.0,,Turnover by K. Irving (bad pass; steal by T. McConnell),59,82
270,3,7:50.0,D. Šarić misses 3-pt jump shot from 26 ft,,59,82
271,3,7:50.0,,Defensive rebound by T. Thompson,59,82
272,3,7:42.0,,K. Love misses 2-pt layup from 1 ft,59,82
273,3,7:42.0,Defensive rebound by R. Holmes,,59,82
274,3,7:28.0,Turnover by D. Šarić (bad pass),,59,82
275,3,7:08.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),59,85
276,3,6:43.0,D. Šarić misses 3-pt jump shot from 24 ft,,59,85
277,3,6:43.0,Offensive rebound by S. Long,,59,85
278,3,6:42.0,S. Long makes 2-pt layup from 1 ft,,61,85
279,3,6:26.0,,L. James misses 3-pt jump shot from 30 ft,61,85
280,3,6:26.0,Defensive rebound by Team,,61,85
281,3,6:26.0,G. Henderson enters the game for D. Šarić,,61,85
282,3,6:04.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft (block by J. Smith),,61,85
283,3,6:02.0,,Defensive rebound by J. Smith,61,85
284,3,5:58.0,,J. Smith makes 3-pt jump shot from 26 ft,61,88
285,3,5:41.0,S. Long makes 2-pt dunk at rim (assist by T. McConnell),,63,88
286,3,5:27.0,,L. James makes 2-pt layup at rim,63,90
287,3,5:22.0,Turnover by S. Long (offensive foul),,63,90
288,3,5:22.0,Offensive foul by S. Long (drawn by L. James),,63,90
289,3,5:22.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,63,90
290,3,5:12.0,,L. James makes 2-pt layup from 2 ft,63,92
291,3,4:51.0,G. Henderson misses 2-pt jump shot from 5 ft,,63,92
292,3,4:49.0,Offensive rebound by S. Long,,63,92
293,3,4:47.0,S. Long makes 2-pt layup from 1 ft,,65,92
294,3,4:39.0,,L. James makes 3-pt jump shot from 25 ft,65,95
295,3,4:24.0,Turnover by N. Stauskas (bad pass; steal by K. Irving),,65,95
296,3,4:22.0,,Personal foul by T. McConnell (drawn by L. James),65,95
297,3,4:22.0,T. Luwawu-Cabarrot enters the game for R. Holmes,,65,95
298,3,4:18.0,,L. James misses 3-pt jump shot from 26 ft,65,95
299,3,4:17.0,Defensive rebound by N. Stauskas,,65,95
300,3,4:08.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by K. Love),,65,95
301,3,4:02.0,,J. Smith makes 2-pt dunk at rim (assist by L. James),65,97
302,3,3:50.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),,68,97
303,3,3:34.0,,Turnover by K. Love (bad pass; steal by S. Long),68,97
304,3,3:27.0,G. Henderson misses 2-pt jump shot from 9 ft,,68,97
305,3,3:25.0,,Defensive rebound by L. James,68,97
306,3,3:20.0,,Cleveland full timeout,68,97
307,3,3:20.0,J. Anderson enters the game for T. McConnell,,68,97
308,3,3:09.0,,K. Irving makes 2-pt layup from 1 ft,68,99
309,3,2:57.0,N. Stauskas misses 3-pt jump shot from 27 ft,,68,99
310,3,2:57.0,Offensive rebound by S. Long,,68,99
311,3,2:53.0,S. Long makes 2-pt layup from 2 ft,,70,99
312,3,2:41.0,,K. Irving makes 2-pt jump shot from 6 ft,70,101
313,3,2:14.0,Turnover by Team (shot clock),,70,101
314,3,2:14.0,,I. Shumpert enters the game for L. James,70,101
315,3,1:54.0,,J. Smith misses 3-pt jump shot from 32 ft,70,101
316,3,1:54.0,Defensive rebound by Team,,70,101
317,3,1:34.0,S. Long makes 3-pt jump shot from 27 ft (assist by N. Stauskas),,73,101
318,3,1:13.0,,K. Irving makes 3-pt jump shot from 25 ft,73,104
319,3,0:54.0,N. Stauskas makes 2-pt jump shot from 16 ft (assist by G. Henderson),,75,104
320,3,0:44.0,Violation by J. Anderson (kicked ball),,75,104
321,3,0:36.0,,J. Smith misses 2-pt jump shot from 16 ft,75,104
322,3,0:35.0,Defensive rebound by G. Henderson,,75,104
323,3,0:26.0,G. Henderson makes 2-pt jump shot from 4 ft (assist by N. Stauskas),,77,104
324,3,0:09.0,,Personal foul by G. Henderson (drawn by K. Irving),77,104
325,4,11:43.0,D. Šarić misses 3-pt jump shot from 25 ft,,77,104
326,4,11:43.0,,Defensive rebound by D. Liggins,77,104
327,4,11:21.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by L. James),77,104
328,4,11:21.0,,L. James makes 2-pt layup from 1 ft (assist by I. Shumpert),77,106
329,4,11:21.0,,L. James misses free throw 1 of 1,77,106
330,4,11:20.0,Defensive rebound by T. Luwawu-Cabarrot,,77,106
331,4,10:57.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 22 ft,,77,106
332,4,10:57.0,,Defensive rebound by L. James,77,106
333,4,10:36.0,,D. Williams makes 2-pt jump shot from 6 ft,77,108
334,4,10:32.0,T. Luwawu-Cabarrot makes 2-pt jump shot from 5 ft (assist by N. Stauskas),,79,108
335,4,10:32.0,Shooting foul by D. Williams (drawn by T. Luwawu-Cabarrot),,79,108
336,4,10:32.0,T. Luwawu-Cabarrot misses free throw 1 of 1,,79,108
337,4,10:32.0,,D. Williams enters the game for L. James,79,108
338,4,10:27.0,,Defensive rebound by C. Frye,79,108
339,4,10:16.0,,D. Williams makes 2-pt layup from 1 ft (assist by D. Williams),79,110
340,4,9:53.0,R. Holmes makes 2-pt jump shot from 6 ft (assist by D. Šarić),,81,110
341,4,9:29.0,,Turnover by Team (shot clock),81,110
342,4,9:29.0,T. McConnell enters the game for J. Anderson,,81,110
343,4,9:09.0,D. Šarić misses 2-pt jump shot from 20 ft,,81,110
344,4,9:09.0,,Defensive rebound by D. Williams,81,110
345,4,8:59.0,,D. Williams misses 2-pt jump shot from 15 ft,81,110
346,4,8:58.0,Defensive rebound by D. Šarić,,81,110
347,4,8:49.0,T. Luwawu-Cabarrot makes 2-pt layup at rim (assist by T. McConnell),,83,110
348,4,8:35.0,,Turnover by C. Frye (lost ball; steal by R. Holmes),83,110
349,4,8:33.0,Personal foul by D. Liggins (drawn by N. Stauskas),,83,110
350,4,8:33.0,Official timeout,,83,110
351,4,8:33.0,J. Anderson enters the game for D. Šarić,,83,110
352,4,8:16.0,J. Anderson makes 3-pt jump shot from 30 ft (assist by N. Stauskas),,86,110
353,4,8:01.0,,I. Shumpert makes 2-pt layup from 2 ft,86,112
354,4,7:43.0,R. Holmes makes 2-pt jump shot from 7 ft (assist by J. Anderson),,88,112
355,4,7:27.0,,C. Frye makes 2-pt dunk at rim (assist by D. Williams),88,114
356,4,7:15.0,Turnover by N. Stauskas (bad pass; steal by D. Liggins),,88,114
357,4,7:04.0,,I. Shumpert misses 2-pt jump shot from 14 ft,88,114
358,4,7:04.0,Defensive rebound by T. McConnell,,88,114
359,4,7:00.0,Shooting foul by D. Williams (drawn by T. McConnell),,88,114
360,4,7:00.0,T. McConnell makes free throw 1 of 2,,89,114
361,4,7:00.0,S. Long enters the game for N. Stauskas,,89,114
362,4,7:00.0,T. McConnell makes free throw 2 of 2,,90,114
363,4,6:43.0,,C. Frye misses 2-pt jump shot from 19 ft,90,114
364,4,6:43.0,Defensive rebound by J. Anderson,,90,114
365,4,6:31.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by T. McConnell),,92,114
366,4,6:09.0,,D. Williams misses 2-pt jump shot from 9 ft,92,114
367,4,6:08.0,Defensive rebound by T. Luwawu-Cabarrot,,92,114
368,4,6:00.0,T. McConnell makes 2-pt jump shot from 13 ft,,94,114
369,4,5:34.0,,Turnover by D. Williams (bad pass),94,114
370,4,5:34.0,,Cleveland full timeout,94,114
371,4,5:34.0,N. Stauskas enters the game for T. McConnell,,94,114
372,4,5:22.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,94,114
373,4,5:22.0,,Defensive rebound by D. Liggins,94,114
374,4,5:10.0,,Personal foul by R. Holmes (drawn by C. Frye),94,114
375,4,5:00.0,,D. Williams misses 2-pt jump shot from 21 ft,94,114
376,4,5:00.0,Defensive rebound by N. Stauskas,,94,114
377,4,4:45.0,T. Luwawu-Cabarrot makes 2-pt jump shot from 6 ft,,96,114
378,4,4:28.0,,C. Frye misses 2-pt jump shot from 18 ft,96,114
379,4,4:28.0,Defensive rebound by N. Stauskas,,96,114
