,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
47,1,5:24.0,S. Vujačić makes 2-pt layup from 1 ft,,20,13
48,1,5:02.0,,R. McGruder makes 2-pt layup from 1 ft,20,15
49,1,4:54.0,C. Lee makes 3-pt jump shot from 24 ft (assist by R. Baker),,23,15
50,1,4:42.0,,R. McGruder makes 3-pt jump shot from 22 ft (assist by G. Dragić),23,18
51,1,4:20.0,K. Porziņģis makes 2-pt dunk at rim (assist by R. Baker),,25,18
52,1,4:07.0,,G. Dragić makes 2-pt layup from 2 ft,25,20
53,1,4:01.0,Shooting foul by R. McGruder (drawn by C. Lee),,25,20
54,1,4:01.0,C. Lee makes free throw 1 of 2,,26,20
55,1,4:01.0,,J. Johnson enters the game for L. Babbitt,26,20
56,1,4:01.0,,T. Johnson enters the game for J. Richardson,26,20
57,1,4:01.0,M. Ndour enters the game for S. Vujačić,,26,20
58,1,4:01.0,J. Holiday enters the game for K. Porziņģis,,26,20
59,1,4:01.0,C. Lee makes free throw 2 of 2,,27,20
60,1,3:40.0,,J. Johnson makes 2-pt jump shot from 4 ft,27,22
61,1,3:21.0,J. Holiday misses 2-pt jump shot from 17 ft,,27,22
62,1,3:20.0,,Defensive rebound by H. Whiteside,27,22
63,1,3:18.0,,Turnover by H. Whiteside (bad pass; steal by C. Lee),27,22
64,1,3:12.0,J. Holiday makes 2-pt layup at rim (assist by M. Ndour),,29,22
65,1,2:55.0,,Shooting foul by M. Ndour (drawn by J. Johnson),29,22
66,1,2:55.0,New York full timeout,,29,22
67,1,2:55.0,,J. Johnson makes free throw 1 of 2,29,23
68,1,2:55.0,,W. Ellington enters the game for R. McGruder,29,22
69,1,2:55.0,,J. Johnson makes free throw 2 of 2,29,24
70,1,2:37.0,C. Lee misses 2-pt jump shot from 14 ft,,29,24
71,1,2:36.0,,Defensive rebound by H. Whiteside,29,24
72,1,2:13.0,,J. Johnson misses 2-pt jump shot from 20 ft,29,24
73,1,2:12.0,Defensive rebound by C. Lee,,29,24
74,1,1:53.0,Turnover by R. Baker (bad pass; steal by J. Johnson),,29,24
75,1,1:51.0,,W. Reed enters the game for H. Whiteside,29,24
76,1,1:51.0,K. O'Quinn enters the game for W. Hernangómez,,29,24
77,1,1:34.0,,J. Johnson misses 2-pt jump shot from 19 ft,29,24
78,1,1:33.0,Defensive rebound by C. Lee,,29,24
79,1,1:24.0,C. Lee misses 2-pt jump shot from 20 ft,,29,24
80,1,1:23.0,,Defensive rebound by W. Reed,29,24
81,1,1:14.0,,G. Dragić makes 2-pt jump shot from 15 ft,29,26
82,1,1:00.0,R. Baker makes 2-pt jump shot from 22 ft,,31,26
83,1,0:48.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by G. Dragić),31,29
84,1,0:27.0,J. Holiday misses 2-pt jump shot from 20 ft,,31,29
85,1,0:26.0,,Defensive rebound by J. Johnson,31,29
86,1,0:09.0,,Turnover by J. Johnson (lost ball; steal by M. Ndour),31,29
87,1,0:05.0,Turnover by M. Ndour (bad pass),,31,29
88,1,0:05.0,,J. Richardson enters the game for G. Dragić,31,29
89,1,0:05.0,C. Randle enters the game for R. Baker,,31,29
90,1,0:02.0,,Turnover by J. Johnson (lost ball; steal by C. Lee),31,29
91,1,0:00.0,C. Lee makes 2-pt layup from 1 ft,,33,29
92,2,11:38.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),33,32
93,2,11:25.0,C. Randle misses 2-pt layup from 2 ft,,33,32
94,2,11:24.0,,Defensive rebound by J. Johnson,33,32
95,2,11:20.0,,W. Ellington misses 3-pt jump shot from 24 ft,33,32
96,2,11:19.0,Defensive rebound by Team,,33,32
97,2,11:18.0,,Loose ball foul by T. Johnson (drawn by K. O'Quinn),33,32
98,2,11:06.0,Shooting foul by W. Reed (drawn by K. O'Quinn),,33,32
99,2,11:06.0,K. O'Quinn makes free throw 1 of 2,,34,32
100,2,11:06.0,K. O'Quinn makes free throw 2 of 2,,35,32
101,2,10:55.0,,Shooting foul by C. Randle (drawn by J. Richardson),35,32
102,2,10:55.0,,J. Richardson makes free throw 1 of 2,35,33
103,2,10:55.0,,J. Richardson makes free throw 2 of 2,35,34
104,2,10:38.0,M. Ndour misses 2-pt jump shot from 14 ft,,35,34
105,2,10:37.0,,Defensive rebound by W. Ellington,35,34
106,2,10:36.0,,Personal block foul by S. Vujačić (drawn by J. Richardson),35,34
107,2,10:27.0,,T. Johnson makes 2-pt jump shot from 12 ft (assist by J. Richardson),35,36
108,2,10:12.0,K. O'Quinn makes 2-pt dunk at rim (assist by J. Holiday),,37,36
109,2,9:56.0,,W. Reed misses 2-pt jump shot from 3 ft,37,36
110,2,9:55.0,Defensive rebound by K. O'Quinn,,37,36
111,2,9:34.0,M. Ndour makes 2-pt layup from 1 ft,,39,36
112,2,9:15.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),39,39
113,2,9:03.0,Turnover by J. Holiday (bad pass),,39,39
114,2,9:03.0,K. Porziņģis enters the game for M. Ndour,,39,39
115,2,8:51.0,,Turnover by J. Johnson (bad pass; steal by C. Randle),39,39
116,2,8:44.0,Personal block foul by T. Johnson (drawn by C. Randle),,39,39
117,2,8:44.0,Official timeout,,39,39
118,2,8:44.0,,O. White enters the game for J. Johnson,39,39
119,2,8:37.0,S. Vujačić misses 2-pt jump shot from 16 ft,,39,39
120,2,8:36.0,,Defensive rebound by W. Reed,39,39
121,2,8:19.0,,W. Reed misses 2-pt jump shot at rim (block by K. O'Quinn),39,39
122,2,8:18.0,Defensive rebound by C. Randle,,39,39
123,2,8:12.0,C. Randle makes 2-pt jump shot from 2 ft,,41,39
124,2,7:58.0,,Turnover by T. Johnson (lost ball; steal by C. Randle),41,39
125,2,7:50.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by S. Vujačić),,44,39
126,2,7:29.0,,W. Ellington misses 3-pt jump shot from 25 ft,44,39
127,2,7:28.0,,Offensive rebound by O. White,44,39
128,2,7:20.0,,Turnover by O. White (bad pass; steal by J. Holiday),44,39
129,2,7:16.0,J. Holiday makes 2-pt dunk at rim,,46,39
130,2,7:15.0,,Miami full timeout,46,39
131,2,7:15.0,,Miami full timeout,46,39
132,2,6:56.0,,T. Johnson makes 2-pt jump shot from 10 ft,46,41
133,2,6:31.0,Turnover by C. Randle (bad pass),,46,41
134,2,6:31.0,,H. Whiteside enters the game for W. Reed,46,41
135,2,6:31.0,,G. Dragić enters the game for J. Richardson,46,41
136,2,6:16.0,,T. Johnson misses 3-pt jump shot from 24 ft,46,41
137,2,6:15.0,,Offensive rebound by Team,46,41
138,2,6:14.0,Loose ball foul by K. O'Quinn (drawn by H. Whiteside),,46,41
139,2,6:14.0,R. Baker enters the game for C. Randle,,46,41
140,2,6:14.0,W. Hernangómez enters the game for K. O'Quinn,,46,41
141,2,6:00.0,,O. White misses 3-pt jump shot from 23 ft,46,41
142,2,5:59.0,Defensive rebound by R. Baker,,46,41
143,2,5:49.0,K. Porziņģis makes 2-pt jump shot from 6 ft (assist by R. Baker),,48,41
144,2,5:38.0,,G. Dragić misses 3-pt jump shot from 25 ft,48,41
145,2,5:37.0,Defensive rebound by R. Baker,,48,41
146,2,5:29.0,S. Vujačić misses 2-pt layup from 2 ft,,48,41
147,2,5:28.0,,Defensive rebound by O. White,48,41
148,2,5:19.0,,T. Johnson misses 2-pt layup from 2 ft,48,41
149,2,5:18.0,,Offensive rebound by T. Johnson,48,41
150,2,5:15.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Johnson),48,44
151,2,5:03.0,Personal foul by G. Dragić (drawn by R. Baker),,48,44
152,2,5:03.0,,R. McGruder enters the game for T. Johnson,48,44
153,2,5:03.0,C. Lee enters the game for J. Holiday,,48,44
154,2,4:58.0,Offensive foul by S. Vujačić (drawn by W. Ellington),,48,44
155,2,4:58.0,Turnover by S. Vujačić (offensive foul),,48,44
156,2,4:45.0,,Turnover by G. Dragić (bad pass; steal by R. Baker),48,44
157,2,4:41.0,S. Vujačić misses 3-pt jump shot from 25 ft,,48,44
158,2,4:40.0,,Defensive rebound by R. McGruder,48,44
159,2,4:35.0,,O. White makes 2-pt layup from 2 ft (assist by R. McGruder),48,46
160,2,4:16.0,C. Lee makes 2-pt jump shot from 14 ft (assist by R. Baker),,50,46
161,2,4:01.0,,W. Ellington makes 2-pt jump shot from 17 ft (assist by G. Dragić),50,48
162,2,3:42.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,50,48
163,2,3:41.0,,Defensive rebound by H. Whiteside,50,48
164,2,3:36.0,,Offensive foul by G. Dragić (drawn by R. Baker),50,48
165,2,3:36.0,,Turnover by G. Dragić (offensive foul),50,48
166,2,3:36.0,,J. Johnson enters the game for O. White,50,48
167,2,3:23.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by S. Vujačić),,52,48
168,2,3:10.0,,R. McGruder misses 3-pt jump shot from 24 ft,52,48
169,2,3:09.0,,Offensive rebound by Team,52,48
170,2,3:08.0,Loose ball foul by W. Hernangómez (drawn by H. Whiteside),,52,48
171,2,3:00.0,,W. Ellington misses 2-pt jump shot from 20 ft,52,48
172,2,2:59.0,Defensive rebound by K. Porziņģis,,52,48
173,2,2:46.0,R. Baker makes 2-pt layup from 2 ft,,54,48
174,2,2:31.0,,Shooting foul by R. Baker (drawn by G. Dragić),54,48
175,2,2:31.0,New York full timeout,,54,48
176,2,2:31.0,,G. Dragić misses free throw 1 of 3,54,48
177,2,2:31.0,,Offensive rebound by Team,54,48
178,2,2:31.0,,G. Dragić makes free throw 2 of 3,54,49
179,2,2:31.0,,G. Dragić misses free throw 3 of 3,54,49
180,2,2:30.0,Defensive rebound by W. Hernangómez,,54,49
181,2,2:10.0,Shooting foul by J. Johnson (drawn by C. Lee),,54,49
182,2,2:10.0,C. Lee makes free throw 1 of 2,,55,49
183,2,2:10.0,C. Lee makes free throw 2 of 2,,56,49
184,2,1:56.0,,Def 3 sec tech foul by C. Lee,56,49
185,2,1:56.0,,G. Dragić makes technical free throw,56,50
186,2,1:42.0,,R. McGruder misses 3-pt jump shot from 25 ft,56,50
187,2,1:41.0,Defensive rebound by W. Hernangómez,,56,50
188,2,1:26.0,Shooting foul by H. Whiteside (drawn by W. Hernangómez),,56,50
189,2,1:26.0,W. Hernangómez makes free throw 1 of 2,,57,50
190,2,1:26.0,,W. Reed enters the game for H. Whiteside,57,50
191,2,1:26.0,,J. Richardson enters the game for G. Dragić,57,50
192,2,1:26.0,W. Hernangómez makes free throw 2 of 2,,58,50
193,2,1:02.0,,J. Richardson misses 3-pt jump shot from 25 ft,58,50
194,2,1:01.0,,Offensive rebound by R. McGruder,58,50
195,2,1:00.0,,R. McGruder makes 2-pt layup from 1 ft,58,52
196,2,0:52.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,58,52
197,2,0:51.0,,Defensive rebound by W. Reed,58,52
198,2,0:43.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),58,55
199,2,0:33.0,Personal foul by W. Reed (drawn by W. Hernangómez),,58,55
200,2,0:33.0,W. Hernangómez misses free throw 1 of 2,,58,55
201,2,0:33.0,Offensive rebound by Team,,58,55
202,2,0:33.0,W. Hernangómez makes free throw 2 of 2,,59,55
203,2,0:18.0,,W. Ellington misses 3-pt jump shot from 24 ft,59,55
204,2,0:17.0,Defensive rebound by K. Porziņģis,,59,55
205,2,0:04.0,W. Hernangómez misses 2-pt layup from 2 ft,,59,55
206,2,0:03.0,,Defensive rebound by J. Johnson,59,55
207,2,0:00.0,,R. McGruder misses 3-pt jump shot from 23 ft,59,55
208,2,0:00.0,,Offensive rebound by Team,59,55
209,3,11:38.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by J. Richardson),59,58
210,3,11:21.0,R. Baker makes 2-pt layup from 2 ft (assist by W. Hernangómez),,61,58
211,3,11:21.0,Shooting foul by G. Dragić (drawn by R. Baker),,61,58
212,3,11:21.0,R. Baker makes free throw 1 of 1,,62,58
213,3,10:57.0,,G. Dragić makes 2-pt jump shot from 2 ft,62,60
214,3,10:36.0,S. Vujačić makes 2-pt jump shot from 17 ft (assist by K. Porziņģis),,64,60
215,3,10:18.0,,L. Babbitt misses 3-pt jump shot from 25 ft,64,60
216,3,10:17.0,,Offensive rebound by H. Whiteside,64,60
217,3,10:16.0,,H. Whiteside misses 2-pt layup from 1 ft,64,60
218,3,10:15.0,Defensive rebound by W. Hernangómez,,64,60
219,3,10:05.0,C. Lee misses 2-pt jump shot from 10 ft,,64,60
220,3,10:04.0,,Defensive rebound by H. Whiteside,64,60
221,3,9:52.0,,G. Dragić misses 2-pt jump shot from 17 ft,64,60
222,3,9:51.0,,Offensive rebound by J. Richardson,64,60
223,3,9:36.0,,G. Dragić misses 3-pt jump shot from 25 ft,64,60
224,3,9:35.0,Defensive rebound by C. Lee,,64,60
225,3,9:14.0,S. Vujačić makes 2-pt jump shot from 21 ft (assist by K. Porziņģis),,66,60
226,3,9:03.0,,Turnover by J. Richardson (traveling),66,60
227,3,8:47.0,C. Lee misses 2-pt layup from 2 ft (block by H. Whiteside),,66,60
228,3,8:46.0,Offensive rebound by K. Porziņģis,,66,60
229,3,8:42.0,S. Vujačić misses 3-pt jump shot from 24 ft,,66,60
230,3,8:41.0,,Defensive rebound by H. Whiteside,66,60
231,3,8:29.0,,L. Babbitt misses 3-pt jump shot from 27 ft,66,60
232,3,8:28.0,Defensive rebound by C. Lee,,66,60
233,3,8:20.0,K. Porziņģis makes 2-pt jump shot from 6 ft (assist by S. Vujačić),,68,60
234,3,8:04.0,,H. Whiteside makes 2-pt dunk at rim (assist by R. McGruder),68,62
235,3,7:29.0,K. Porziņģis misses 2-pt hook shot from 2 ft,,68,62
236,3,7:28.0,Offensive rebound by W. Hernangómez,,68,62
237,3,7:27.0,W. Hernangómez misses 2-pt layup from 1 ft,,68,62
238,3,7:26.0,,Defensive rebound by H. Whiteside,68,62
239,3,7:16.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),68,64
240,3,6:56.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,68,64
241,3,6:55.0,Offensive rebound by S. Vujačić,,68,64
242,3,6:50.0,C. Lee misses 3-pt jump shot from 24 ft,,68,64
243,3,6:49.0,,Defensive rebound by H. Whiteside,68,64
244,3,6:40.0,,J. Richardson misses 3-pt jump shot from 24 ft,68,64
245,3,6:39.0,,Offensive rebound by H. Whiteside,68,64
246,3,6:38.0,,H. Whiteside makes 2-pt jump shot from 9 ft,68,66
247,3,6:38.0,,Shooting foul by W. Hernangómez (drawn by H. Whiteside),68,66
248,3,6:38.0,,H. Whiteside misses free throw 1 of 1,68,66
249,3,6:37.0,Defensive rebound by W. Hernangómez,,68,66
250,3,6:20.0,S. Vujačić misses 2-pt layup from 2 ft,,68,66
251,3,6:19.0,Offensive rebound by Team,,68,66
252,3,6:19.0,New York full timeout,,68,66
253,3,5:56.0,K. Porziņģis makes 2-pt layup from 2 ft,,70,66
254,3,5:41.0,Violation by W. Hernangómez (def goaltending),,70,66
255,3,5:41.0,,R. McGruder makes 2-pt layup from 1 ft,70,68
256,3,5:21.0,C. Lee misses 3-pt jump shot from 24 ft,,70,68
257,3,5:20.0,,Defensive rebound by H. Whiteside,70,68
258,3,5:11.0,,G. Dragić makes 2-pt layup from 1 ft,70,70
259,3,4:54.0,R. Baker misses 2-pt jump shot from 17 ft,,70,70
260,3,4:53.0,,Defensive rebound by H. Whiteside,70,70
261,3,4:38.0,,J. Richardson misses 3-pt jump shot from 25 ft,70,70
262,3,4:37.0,Defensive rebound by S. Vujačić,,70,70
263,3,4:20.0,K. Porziņģis makes 2-pt jump shot from 15 ft,,72,70
264,3,4:19.0,,Miami full timeout,72,70
265,3,4:19.0,,J. Johnson enters the game for L. Babbitt,72,70
266,3,4:19.0,,T. Johnson enters the game for J. Richardson,72,70
267,3,4:19.0,K. O'Quinn enters the game for W. Hernangómez,,72,70
268,3,3:54.0,,H. Whiteside misses 2-pt jump shot from 9 ft (block by K. O'Quinn),72,70
269,3,3:53.0,Defensive rebound by K. Porziņģis,,72,70
270,3,3:38.0,C. Lee makes 2-pt jump shot from 16 ft (assist by S. Vujačić),,74,70
271,3,3:22.0,,J. Johnson makes 2-pt layup from 1 ft (assist by R. McGruder),74,72
272,3,3:22.0,,Shooting foul by K. Porziņģis (drawn by J. Johnson),74,72
273,3,3:22.0,J. Holiday enters the game for S. Vujačić,,74,72
274,3,3:22.0,,J. Johnson makes free throw 1 of 1,74,73
275,3,3:03.0,R. Baker misses 2-pt layup from 3 ft (block by H. Whiteside),,74,73
276,3,3:02.0,,Defensive rebound by J. Johnson,74,73
277,3,2:45.0,,T. Johnson misses 2-pt layup at rim,74,73
278,3,2:44.0,,Offensive rebound by H. Whiteside,74,73
279,3,2:43.0,,H. Whiteside makes 2-pt hook shot from 6 ft,74,75
280,3,2:20.0,Turnover by C. Lee (bad pass),,74,75
281,3,2:20.0,M. Ndour enters the game for K. Porziņģis,,74,75
282,3,2:09.0,,Personal block foul by R. Baker (drawn by T. Johnson),74,75
283,3,1:55.0,,T. Johnson misses 2-pt jump shot from 20 ft,74,75
284,3,1:54.0,Defensive rebound by R. Baker,,74,75
285,3,1:43.0,Turnover by J. Holiday (bad pass),,74,75
286,3,1:43.0,,J. Richardson enters the game for G. Dragić,74,75
287,3,1:34.0,,Turnover by J. Richardson (step out of bounds),74,75
288,3,1:34.0,,W. Ellington enters the game for R. McGruder,74,75
289,3,1:12.0,C. Lee misses 2-pt layup from 2 ft (block by J. Richardson),,74,75
290,3,1:11.0,Offensive rebound by K. O'Quinn,,74,75
291,3,1:10.0,K. O'Quinn makes 2-pt jump shot from 3 ft,,76,75
292,3,1:10.0,Shooting foul by H. Whiteside (drawn by K. O'Quinn),,76,75
293,3,1:10.0,,W. Reed enters the game for H. Whiteside,76,75
294,3,1:10.0,K. O'Quinn makes free throw 1 of 1,,77,75
295,3,0:54.0,,J. Johnson misses 3-pt jump shot from 24 ft,77,75
296,3,0:53.0,Defensive rebound by J. Holiday,,77,75
297,3,0:35.0,C. Lee misses 2-pt layup from 1 ft,,77,75
298,3,0:34.0,,Defensive rebound by W. Reed,77,75
299,3,0:14.0,,T. Johnson misses 2-pt jump shot from 22 ft,77,75
300,3,0:13.0,,Offensive rebound by T. Johnson,77,75
301,3,0:08.0,,J. Johnson misses 2-pt jump shot from 9 ft,77,75
302,3,0:07.0,Defensive rebound by J. Holiday,,77,75
303,3,0:02.0,J. Holiday misses 2-pt layup from 1 ft,,77,75
304,3,0:01.0,,Defensive rebound by W. Ellington,77,75
305,4,11:44.0,J. Holiday misses 2-pt jump shot from 19 ft,,77,75
306,4,11:43.0,,Defensive rebound by W. Reed,77,75
307,4,11:24.0,,J. Johnson misses 3-pt jump shot from 24 ft,77,75
308,4,11:23.0,Defensive rebound by J. Holiday,,77,75
309,4,11:06.0,M. Ndour misses 2-pt jump shot from 18 ft,,77,75
310,4,11:05.0,,Defensive rebound by Team,77,75
311,4,10:46.0,,W. Ellington misses 2-pt jump shot from 20 ft,77,75
312,4,10:45.0,Defensive rebound by Team,,77,75
313,4,10:26.0,Turnover by C. Lee (bad pass; steal by J. Richardson),,77,75
314,4,10:21.0,,T. Johnson makes 2-pt layup from 2 ft (assist by J. Richardson),77,77
315,4,10:14.0,K. O'Quinn misses 2-pt layup from 1 ft (block by J. Richardson),,77,77
316,4,10:13.0,Offensive rebound by C. Randle,,77,77
317,4,10:10.0,Shooting foul by W. Reed (drawn by C. Randle),,77,77
318,4,10:10.0,C. Randle makes free throw 1 of 2,,78,77
319,4,10:10.0,S. Vujačić enters the game for C. Lee,,78,77
320,4,10:10.0,C. Randle makes free throw 2 of 2,,79,77
321,4,9:56.0,,T. Johnson makes 2-pt jump shot from 10 ft,79,79
322,4,9:41.0,C. Randle makes 2-pt layup from 2 ft (assist by K. O'Quinn),,81,79
323,4,9:23.0,,Shooting foul by M. Ndour (drawn by J. Johnson),81,79
324,4,9:23.0,,J. Johnson makes free throw 1 of 2,81,80
325,4,9:23.0,,J. Johnson makes free throw 2 of 2,81,81
326,4,9:12.0,Personal foul by W. Reed (drawn by K. O'Quinn),,81,81
327,4,9:12.0,K. Porziņģis enters the game for M. Ndour,,81,81
328,4,9:04.0,J. Holiday makes 2-pt jump shot from 6 ft (assist by K. O'Quinn),,83,81
329,4,8:54.0,,T. Johnson makes 2-pt jump shot from 12 ft,83,83
330,4,8:54.0,,Shooting foul by C. Randle (drawn by T. Johnson),83,83
331,4,8:54.0,Official timeout,,83,83
332,4,8:54.0,,T. Johnson misses free throw 1 of 1,83,83
333,4,8:53.0,Defensive rebound by K. O'Quinn,,83,83
334,4,8:39.0,Turnover by K. Porziņģis (lost ball),,83,83
335,4,8:20.0,,J. Johnson misses 2-pt jump shot from 16 ft,83,83
336,4,8:19.0,Defensive rebound by S. Vujačić,,83,83
337,4,8:09.0,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by S. Vujačić),,85,83
338,4,7:46.0,,W. Ellington misses 3-pt jump shot from 25 ft,85,83
339,4,7:45.0,Defensive rebound by K. O'Quinn,,85,83
340,4,7:38.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by J. Holiday),,88,83
341,4,7:37.0,,Miami full timeout,88,83
342,4,7:37.0,R. Baker enters the game for C. Randle,,88,83
343,4,7:37.0,,G. Dragić enters the game for J. Richardson,88,83
344,4,7:37.0,,H. Whiteside enters the game for W. Reed,88,83
345,4,7:14.0,,H. Whiteside misses 2-pt layup from 3 ft (block by J. Holiday),88,83
346,4,7:13.0,,Offensive rebound by Team,88,83
347,4,7:12.0,,Turnover by Team (shot clock),88,83
348,4,6:59.0,R. Baker misses 3-pt jump shot from 23 ft,,88,83
349,4,6:58.0,,Defensive rebound by H. Whiteside,88,83
350,4,6:47.0,,G. Dragić misses 2-pt layup from 2 ft,88,83
351,4,6:46.0,,Offensive rebound by H. Whiteside,88,83
352,4,6:46.0,,Shooting foul by K. O'Quinn (drawn by H. Whiteside),88,83
353,4,6:46.0,,H. Whiteside makes free throw 1 of 2,88,84
354,4,6:46.0,,H. Whiteside misses free throw 2 of 2,88,84
355,4,6:46.0,,R. McGruder enters the game for W. Ellington,88,84
356,4,6:45.0,Defensive rebound by K. Porziņģis,,88,84
357,4,6:24.0,S. Vujačić misses 3-pt jump shot from 25 ft,,88,84
358,4,6:23.0,,Defensive rebound by G. Dragić,88,84
359,4,6:18.0,,Shooting foul by R. Baker (drawn by G. Dragić),88,84
360,4,6:18.0,,G. Dragić makes free throw 1 of 2,88,85
361,4,6:18.0,,G. Dragić makes free throw 2 of 2,88,86
362,4,6:00.0,J. Holiday makes 2-pt jump shot from 8 ft (assist by K. O'Quinn),,90,86
363,4,5:49.0,,Shooting foul by K. Porziņģis (drawn by H. Whiteside),90,86
364,4,5:49.0,,H. Whiteside makes free throw 1 of 2,90,87
365,4,5:49.0,,H. Whiteside makes free throw 2 of 2,90,88
366,4,5:34.0,Turnover by K. O'Quinn (traveling),,90,88
367,4,5:25.0,,Shooting foul by K. Porziņģis (drawn by H. Whiteside),90,88
368,4,5:25.0,,H. Whiteside makes free throw 1 of 2,90,89
369,4,5:25.0,W. Hernangómez enters the game for K. O'Quinn,,90,89
370,4,5:25.0,,H. Whiteside makes free throw 2 of 2,90,90
371,4,5:01.0,J. Holiday makes 2-pt layup from 2 ft,,92,90
372,4,4:46.0,,R. McGruder misses 3-pt jump shot from 24 ft,92,90
373,4,4:45.0,Defensive rebound by Team,,92,90
374,4,4:45.0,,Loose ball foul by H. Whiteside (drawn by W. Hernangómez),92,90
375,4,4:32.0,Turnover by K. Porziņģis (bad pass; steal by T. Johnson),,92,90
376,4,4:13.0,,G. Dragić misses 2-pt hook shot from 6 ft,92,90
377,4,4:11.0,,Offensive rebound by Team,92,90
378,4,4:11.0,C. Lee enters the game for S. Vujačić,,92,90
379,4,4:04.0,,G. Dragić misses 2-pt jump shot from 8 ft (block by K. Porziņģis),92,90
