,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHARLOTTE_ACTION,NEW ORLEANS_SCORE,CHARLOTTE_SCORE
89,1,0:01.0,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Crawford),,32,27
90,2,11:44.0,,J. Lamb makes 2-pt layup from 1 ft,32,29
91,2,11:27.0,Def 3 sec tech foul by M. Kidd-Gilchrist,,32,29
92,2,11:27.0,D. Cousins makes technical free throw,,33,29
93,2,11:17.0,J. Crawford makes 3-pt jump shot from 27 ft (assist by T. Frazier),,36,29
94,2,11:02.0,,C. Zeller misses 2-pt layup from 1 ft,36,29
95,2,11:01.0,Defensive rebound by D. Cousins,,36,29
96,2,10:44.0,Turnover by T. Frazier (bad pass; steal by M. Kidd-Gilchrist),,36,29
97,2,10:28.0,,C. Zeller misses 2-pt layup from 2 ft (block by E. Moore),36,29
98,2,10:28.0,,Offensive rebound by Team,36,29
99,2,10:25.0,,B. Roberts misses 2-pt jump shot from 20 ft,36,29
100,2,10:24.0,Defensive rebound by D. Cunningham,,36,29
101,2,10:04.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Crawford),,38,29
102,2,9:57.0,,Charlotte full timeout,38,29
103,2,9:44.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by C. Zeller),38,31
104,2,9:31.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by D. Cousins),,41,31
105,2,9:16.0,,Shooting foul by E. Moore (drawn by M. Belinelli),41,31
106,2,9:16.0,,M. Belinelli makes free throw 1 of 3,41,32
107,2,9:16.0,,M. Belinelli makes free throw 2 of 3,41,33
108,2,9:16.0,,M. Williams enters the game for M. Kidd-Gilchrist,41,33
109,2,9:16.0,,K. Walker enters the game for C. Zeller,41,33
110,2,9:16.0,,C. Wood enters the game for B. Roberts,41,33
111,2,9:16.0,,M. Belinelli makes free throw 3 of 3,41,34
112,2,9:01.0,E. Moore misses 3-pt jump shot from 27 ft,,41,34
113,2,8:59.0,,Defensive rebound by J. Lamb,41,34
114,2,8:47.0,,K. Walker misses 3-pt jump shot from 25 ft,41,34
115,2,8:46.0,,Offensive rebound by C. Wood,41,34
116,2,8:35.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),41,37
117,2,8:29.0,Turnover by D. Cousins (palming),,41,37
118,2,8:03.0,,M. Belinelli misses 3-pt jump shot from 24 ft,41,37
119,2,8:02.0,Defensive rebound by T. Frazier,,41,37
120,2,7:56.0,T. Frazier misses 2-pt layup from 2 ft (block by J. Lamb),,41,37
121,2,7:55.0,,Defensive rebound by K. Walker,41,37
122,2,7:53.0,,Shooting foul by T. Frazier (drawn by K. Walker),41,37
123,2,7:53.0,,K. Walker makes free throw 1 of 2,41,38
124,2,7:53.0,S. Hill enters the game for E. Moore,,41,38
125,2,7:53.0,,N. Batum enters the game for M. Belinelli,41,38
126,2,7:53.0,,K. Walker makes free throw 2 of 2,41,39
127,2,7:44.0,J. Crawford misses 2-pt jump shot from 19 ft,,41,39
128,2,7:43.0,,Defensive rebound by M. Williams,41,39
129,2,7:31.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),41,41
130,2,7:26.0,New Orleans full timeout,,41,41
131,2,7:26.0,A. Davis enters the game for D. Cunningham,,41,41
132,2,7:11.0,T. Frazier misses 3-pt jump shot from 24 ft,,41,41
133,2,7:10.0,,Defensive rebound by J. Lamb,41,41
134,2,7:02.0,,J. Lamb misses 3-pt jump shot from 25 ft,41,41
135,2,7:01.0,,Offensive rebound by C. Wood,41,41
136,2,7:01.0,,C. Wood misses 2-pt layup at rim,41,41
137,2,6:59.0,Defensive rebound by T. Frazier,,41,41
138,2,6:48.0,Turnover by T. Frazier (lost ball),,41,41
139,2,6:48.0,J. Holiday enters the game for T. Frazier,,41,41
140,2,6:29.0,,J. Lamb makes 2-pt dunk at rim (assist by N. Batum),41,43
141,2,6:21.0,Personal foul by N. Batum (drawn by S. Hill),,41,43
142,2,6:19.0,,C. Zeller enters the game for C. Wood,41,43
143,2,6:09.0,D. Cousins misses 2-pt jump shot from 18 ft,,41,43
144,2,6:07.0,,Defensive rebound by J. Lamb,41,43
145,2,5:45.0,,M. Williams makes 2-pt layup from 2 ft (assist by C. Zeller),41,45
146,2,5:28.0,J. Holiday misses 3-pt jump shot from 25 ft,,41,45
147,2,5:27.0,,Defensive rebound by J. Lamb,41,45
148,2,5:18.0,,J. Lamb misses 2-pt jump shot from 18 ft,41,45
149,2,5:17.0,Defensive rebound by S. Hill,,41,45
150,2,5:10.0,S. Hill makes 2-pt layup from 1 ft,,43,45
151,2,5:03.0,,K. Walker misses 2-pt layup from 1 ft (block by A. Davis),43,45
152,2,5:01.0,,Offensive rebound by C. Zeller,43,45
153,2,4:57.0,,M. Williams misses 3-pt jump shot from 24 ft,43,45
154,2,4:56.0,Defensive rebound by A. Davis,,43,45
155,2,4:43.0,S. Hill makes 3-pt jump shot from 23 ft (assist by J. Holiday),,46,45
156,2,4:22.0,,M. Williams makes 2-pt layup from 1 ft (assist by J. Lamb),46,47
157,2,4:22.0,,Shooting foul by D. Cousins (drawn by M. Williams),46,47
158,2,4:22.0,D. Cunningham enters the game for D. Cousins,,46,47
159,2,4:22.0,E. Moore enters the game for J. Crawford,,46,47
160,2,4:22.0,,M. Williams makes free throw 1 of 1,46,48
161,2,4:07.0,S. Hill makes 2-pt layup from 1 ft (assist by D. Cunningham),,48,48
162,2,3:49.0,,M. Williams makes 2-pt layup from 1 ft,48,50
163,2,3:37.0,J. Holiday makes 2-pt layup from 1 ft,,50,50
164,2,3:25.0,,K. Walker misses 3-pt jump shot from 25 ft,50,50
165,2,3:23.0,Defensive rebound by A. Davis,,50,50
166,2,3:11.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by A. Davis),,53,50
167,2,3:04.0,,Charlotte full timeout,53,50
168,2,3:04.0,,M. Kidd-Gilchrist enters the game for J. Lamb,53,50
169,2,2:54.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by K. Walker),53,52
170,2,2:44.0,E. Moore makes 2-pt jump shot from 11 ft (assist by J. Holiday),,55,52
171,2,2:29.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by K. Walker),55,54
172,2,2:15.0,E. Moore misses 2-pt jump shot from 23 ft,,55,54
173,2,2:14.0,,Defensive rebound by N. Batum,55,54
174,2,2:06.0,,Shooting foul by E. Moore (drawn by M. Kidd-Gilchrist),55,54
175,2,2:06.0,Official timeout,,55,54
176,2,2:06.0,,M. Kidd-Gilchrist makes free throw 1 of 2,55,55
177,2,2:06.0,,M. Kidd-Gilchrist makes free throw 2 of 2,55,56
178,2,1:46.0,E. Moore misses 3-pt jump shot from 25 ft,,55,56
179,2,1:44.0,Offensive rebound by D. Cunningham,,55,56
180,2,1:39.0,D. Cunningham misses 3-pt jump shot from 23 ft,,55,56
181,2,1:38.0,,Defensive rebound by M. Kidd-Gilchrist,55,56
182,2,1:16.0,,M. Williams makes 2-pt jump shot from 14 ft (assist by M. Kidd-Gilchrist),55,58
183,2,1:00.0,D. Cunningham makes 2-pt dunk at rim (assist by E. Moore),,57,58
184,2,0:47.0,,N. Batum misses 3-pt jump shot from 25 ft,57,58
185,2,0:46.0,Defensive rebound by A. Davis,,57,58
186,2,0:38.0,J. Holiday makes 2-pt dunk at rim,,59,58
187,2,0:17.0,,C. Zeller misses 2-pt layup from 1 ft (block by J. Holiday),59,58
188,2,0:17.0,,Offensive rebound by Team,59,58
189,2,0:16.0,,Turnover by N. Batum (step out of bounds),59,58
190,2,0:16.0,J. Crawford enters the game for D. Cunningham,,59,58
191,2,0:00.0,E. Moore misses 3-pt jump shot from 24 ft,,59,58
192,2,0:00.0,Offensive rebound by Team,,59,58
193,3,11:46.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by N. Batum),59,60
194,3,11:24.0,A. Davis misses 2-pt jump shot from 16 ft,,59,60
195,3,11:23.0,,Defensive rebound by C. Zeller,59,60
196,3,11:11.0,,N. Batum makes 2-pt jump shot from 16 ft (assist by M. Kidd-Gilchrist),59,62
197,3,10:54.0,J. Holiday misses 3-pt jump shot from 25 ft,,59,62
198,3,10:53.0,,Defensive rebound by M. Williams,59,62
199,3,10:47.0,,N. Batum misses 2-pt jump shot from 23 ft,59,62
200,3,10:46.0,Defensive rebound by A. Davis,,59,62
201,3,10:39.0,A. Davis misses 2-pt jump shot from 16 ft,,59,62
202,3,10:38.0,,Defensive rebound by K. Walker,59,62
203,3,10:20.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),59,65
204,3,10:06.0,J. Holiday misses 2-pt layup from 1 ft,,59,65
205,3,10:05.0,,Defensive rebound by M. Kidd-Gilchrist,59,65
206,3,9:57.0,,K. Walker misses 3-pt jump shot from 26 ft,59,65
207,3,9:56.0,Defensive rebound by J. Holiday,,59,65
208,3,9:39.0,D. Cousins misses 2-pt jump shot from 5 ft,,59,65
209,3,9:37.0,,Defensive rebound by C. Zeller,59,65
210,3,9:31.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),59,67
211,3,9:30.0,New Orleans full timeout,,59,67
212,3,9:16.0,A. Davis makes 2-pt jump shot from 5 ft (assist by H. Thompson),,61,67
213,3,9:16.0,Shooting foul by M. Williams (drawn by A. Davis),,61,67
214,3,9:16.0,A. Davis makes free throw 1 of 1,,62,67
215,3,9:02.0,,M. Williams misses 3-pt jump shot from 25 ft,62,67
216,3,9:01.0,Defensive rebound by H. Thompson,,62,67
217,3,8:44.0,J. Holiday makes 2-pt jump shot from 16 ft (assist by D. Cousins),,64,67
218,3,8:17.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,64,67
219,3,8:16.0,Defensive rebound by D. Cousins,,64,67
220,3,8:05.0,A. Davis misses 2-pt jump shot from 5 ft,,64,67
221,3,8:04.0,,Defensive rebound by M. Kidd-Gilchrist,64,67
222,3,7:55.0,,M. Williams misses 2-pt layup from 1 ft,64,67
223,3,7:53.0,Defensive rebound by J. Holiday,,64,67
224,3,7:46.0,S. Hill misses 2-pt jump shot from 4 ft (block by C. Zeller),,64,67
225,3,7:44.0,Offensive rebound by S. Hill,,64,67
226,3,7:36.0,D. Cousins makes 2-pt dunk at rim (assist by J. Holiday),,66,67
227,3,7:18.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),66,69
228,3,7:06.0,J. Holiday makes 2-pt jump shot from 11 ft,,68,69
229,3,6:48.0,,Turnover by N. Batum (traveling),68,69
230,3,6:48.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,68,69
231,3,6:34.0,A. Davis misses 2-pt jump shot from 19 ft,,68,69
232,3,6:33.0,,Defensive rebound by M. Belinelli,68,69
233,3,6:21.0,,K. Walker misses 2-pt jump shot from 18 ft,68,69
234,3,6:20.0,,Offensive rebound by C. Zeller,68,69
235,3,6:14.0,,K. Walker misses 3-pt jump shot from 25 ft,68,69
236,3,6:12.0,Defensive rebound by H. Thompson,,68,69
237,3,6:02.0,D. Cousins misses 2-pt layup from 2 ft,,68,69
238,3,6:02.0,Offensive rebound by Team,,68,69
239,3,6:02.0,Personal foul by N. Batum (drawn by A. Davis),,68,69
240,3,5:56.0,Turnover by D. Cousins (bad pass; steal by C. Zeller),,68,69
241,3,5:51.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),68,71
242,3,5:44.0,J. Holiday misses 2-pt layup at rim (block by M. Williams),,68,71
243,3,5:42.0,,Defensive rebound by K. Walker,68,71
244,3,5:39.0,,K. Walker makes 2-pt layup from 2 ft,68,73
245,3,5:39.0,New Orleans full timeout,,68,73
246,3,5:39.0,,C. Wood enters the game for C. Zeller,68,73
247,3,5:22.0,S. Hill misses 3-pt jump shot from 26 ft,,68,73
248,3,5:21.0,Offensive rebound by H. Thompson,,68,73
249,3,5:21.0,H. Thompson makes 2-pt layup at rim,,70,73
250,3,4:59.0,,N. Batum misses 2-pt jump shot from 16 ft,70,73
251,3,4:58.0,Defensive rebound by A. Davis,,70,73
252,3,4:48.0,H. Thompson misses 3-pt jump shot from 23 ft,,70,73
253,3,4:47.0,,Defensive rebound by N. Batum,70,73
254,3,4:41.0,,K. Walker misses 3-pt jump shot from 25 ft,70,73
255,3,4:39.0,Defensive rebound by J. Holiday,,70,73
256,3,4:29.0,H. Thompson misses 3-pt jump shot from 23 ft,,70,73
257,3,4:27.0,,Defensive rebound by N. Batum,70,73
258,3,4:20.0,,Personal foul by S. Hill (drawn by K. Walker),70,73
259,3,4:20.0,E. Moore enters the game for D. Cousins,,70,73
260,3,4:20.0,D. Cunningham enters the game for H. Thompson,,70,73
261,3,4:20.0,,M. Kidd-Gilchrist enters the game for M. Williams,70,73
262,3,4:20.0,,B. Roberts enters the game for K. Walker,70,73
263,3,4:09.0,,M. Belinelli misses 2-pt jump shot from 6 ft,70,73
264,3,4:08.0,,Offensive rebound by M. Kidd-Gilchrist,70,73
265,3,4:04.0,,B. Roberts misses 3-pt jump shot from 25 ft,70,73
266,3,4:03.0,Defensive rebound by S. Hill,,70,73
267,3,3:57.0,Personal foul by B. Roberts (drawn by A. Davis),,70,73
268,3,3:43.0,D. Cunningham makes 2-pt jump shot from 10 ft,,72,73
269,3,3:26.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),72,76
270,3,3:17.0,S. Hill makes 2-pt layup from 1 ft,,74,76
271,3,3:01.0,,Turnover by C. Wood (lost ball; steal by J. Holiday),74,76
272,3,2:55.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,76,76
273,3,2:37.0,,N. Batum misses 3-pt jump shot from 25 ft,76,76
274,3,2:35.0,,Offensive rebound by C. Wood,76,76
275,3,2:33.0,,Turnover by C. Wood (lost ball; steal by J. Holiday),76,76
276,3,2:29.0,Shooting foul by M. Kidd-Gilchrist (drawn by A. Davis),,76,76
277,3,2:29.0,,Charlotte full timeout,76,76
278,3,2:29.0,A. Davis makes free throw 1 of 2,,77,76
279,3,2:29.0,,J. Lamb enters the game for N. Batum,76,76
280,3,2:29.0,,C. Zeller enters the game for C. Wood,76,76
281,3,2:29.0,A. Davis makes free throw 2 of 2,,78,76
282,3,2:16.0,,M. Belinelli makes 2-pt jump shot from 17 ft (assist by J. Lamb),78,78
283,3,2:02.0,S. Hill misses 3-pt jump shot from 26 ft,,78,78
284,3,2:00.0,Offensive rebound by A. Davis,,78,78
285,3,1:56.0,A. Davis makes 2-pt hook shot from 9 ft,,80,78
286,3,1:32.0,,J. Lamb misses 3-pt jump shot from 24 ft,80,78
287,3,1:31.0,,Offensive rebound by C. Zeller,80,78
288,3,1:21.0,,C. Zeller misses 2-pt jump shot from 19 ft,80,78
289,3,1:20.0,Defensive rebound by A. Davis,,80,78
290,3,1:12.0,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),,82,78
291,3,1:12.0,Shooting foul by B. Roberts (drawn by D. Cunningham),,82,78
292,3,1:12.0,J. Crawford enters the game for S. Hill,,82,78
293,3,1:12.0,D. Cunningham makes free throw 1 of 1,,83,78
294,3,0:52.0,,M. Belinelli misses 2-pt jump shot from 22 ft,83,78
295,3,0:51.0,Defensive rebound by A. Davis,,83,78
296,3,0:34.0,E. Moore misses 2-pt jump shot from 7 ft,,83,78
297,3,0:34.0,,Defensive rebound by Team,83,78
298,3,0:34.0,,Personal foul by A. Davis (drawn by J. Lamb),83,78
299,3,0:34.0,D. Cousins enters the game for A. Davis,,83,78
300,3,0:17.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,83,78
301,3,0:16.0,Defensive rebound by D. Cunningham,,83,78
302,3,0:07.0,Shooting foul by C. Zeller (drawn by D. Cousins),,83,78
303,3,0:07.0,D. Cousins misses free throw 1 of 2,,83,78
304,3,0:07.0,Offensive rebound by Team,,83,78
305,3,0:07.0,D. Cousins misses free throw 2 of 2,,83,78
306,3,0:07.0,T. Frazier enters the game for J. Holiday,,83,78
307,3,0:05.0,,Defensive rebound by M. Kidd-Gilchrist,83,78
308,3,0:01.0,,J. Lamb misses 3-pt jump shot from 31 ft,83,78
309,3,0:00.0,,Offensive rebound by Team,83,78
310,4,11:43.0,Turnover by D. Cousins (bad pass; steal by J. Lamb),,83,78
311,4,11:28.0,,Shooting foul by D. Cousins (drawn by C. Zeller),83,78
312,4,11:28.0,,C. Zeller misses free throw 1 of 2,83,78
313,4,11:28.0,,Offensive rebound by Team,83,78
314,4,11:28.0,,C. Zeller misses free throw 2 of 2,83,78
315,4,11:26.0,Defensive rebound by D. Cousins,,83,78
316,4,11:09.0,J. Crawford misses 2-pt jump shot from 19 ft,,83,78
317,4,11:08.0,,Defensive rebound by M. Kidd-Gilchrist,83,78
318,4,10:47.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by B. Roberts),83,81
319,4,10:35.0,Shooting foul by C. Zeller (drawn by D. Cousins),,83,81
320,4,10:35.0,D. Cousins misses free throw 1 of 2,,83,81
321,4,10:35.0,Offensive rebound by Team,,83,81
322,4,10:35.0,D. Cousins makes free throw 2 of 2,,84,81
323,4,10:18.0,,M. Belinelli misses 3-pt jump shot from 25 ft,84,81
324,4,10:17.0,Defensive rebound by T. Frazier,,84,81
325,4,10:08.0,D. Cousins makes 2-pt layup at rim (assist by J. Crawford),,86,81
326,4,9:53.0,,B. Roberts misses 2-pt jump shot from 18 ft,86,81
327,4,9:52.0,Defensive rebound by D. Cousins,,86,81
328,4,9:42.0,Turnover by D. Cousins (traveling),,86,81
329,4,9:25.0,,Offensive foul by C. Zeller (drawn by D. Cousins),86,81
330,4,9:25.0,,Turnover by C. Zeller (offensive foul),86,81
331,4,9:25.0,Offensive foul by D. Cousins (drawn by C. Zeller),,86,81
332,4,9:25.0,Turnover by D. Cousins (offensive foul),,86,81
333,4,9:25.0,,K. Walker enters the game for C. Zeller,86,81
334,4,9:25.0,,M. Williams enters the game for M. Kidd-Gilchrist,86,81
335,4,9:25.0,,C. Wood enters the game for B. Roberts,86,81
336,4,9:25.0,A. Davis enters the game for D. Cousins,,86,81
337,4,9:00.0,,K. Walker makes 2-pt jump shot from 7 ft,86,83
338,4,8:47.0,J. Crawford makes 2-pt jump shot from 6 ft,,88,83
339,4,8:30.0,,Shooting foul by J. Crawford (drawn by J. Lamb),88,83
340,4,8:30.0,Official timeout,,88,83
341,4,8:30.0,,J. Lamb makes free throw 1 of 2,88,84
342,4,8:30.0,,J. Lamb makes free throw 2 of 2,88,85
343,4,8:16.0,E. Moore misses 3-pt jump shot from 24 ft,,88,85
344,4,8:14.0,,Defensive rebound by C. Wood,88,85
345,4,7:57.0,,J. Lamb makes 2-pt jump shot from 5 ft,88,87
346,4,7:57.0,,Shooting foul by J. Crawford (drawn by J. Lamb),88,87
347,4,7:57.0,,N. Batum enters the game for M. Belinelli,88,87
348,4,7:57.0,J. Holiday enters the game for D. Cunningham,,88,87
349,4,7:57.0,S. Hill enters the game for T. Frazier,,88,87
350,4,7:57.0,,J. Lamb makes free throw 1 of 1,88,88
351,4,7:44.0,A. Davis misses 2-pt jump shot from 15 ft,,88,88
352,4,7:43.0,,Defensive rebound by K. Walker,88,88
353,4,7:35.0,,K. Walker misses 3-pt jump shot from 26 ft,88,88
354,4,7:34.0,,Offensive rebound by C. Wood,88,88
355,4,7:29.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),88,91
356,4,7:17.0,J. Crawford misses 3-pt jump shot from 26 ft,,88,91
357,4,7:16.0,,Defensive rebound by M. Williams,88,91
358,4,7:09.0,,Turnover by K. Walker (bad pass; steal by J. Holiday),88,91
359,4,7:03.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Holiday),,91,91
360,4,6:48.0,,Shooting foul by J. Holiday (drawn by C. Wood),91,91
361,4,6:48.0,,C. Wood makes free throw 1 of 2,91,92
362,4,6:48.0,D. Cunningham enters the game for E. Moore,,91,92
363,4,6:48.0,,C. Wood makes free throw 2 of 2,91,93
364,4,6:34.0,A. Davis makes 2-pt jump shot from 15 ft,,93,93
365,4,6:17.0,,N. Batum misses 3-pt jump shot from 25 ft,93,93
366,4,6:16.0,,Offensive rebound by Team,93,93
367,4,6:16.0,,C. Zeller enters the game for C. Wood,93,93
368,4,6:02.0,,M. Williams misses 3-pt jump shot from 23 ft,93,93
369,4,6:01.0,Defensive rebound by A. Davis,,93,93
370,4,5:51.0,A. Davis misses 2-pt layup from 2 ft,,93,93
371,4,5:50.0,,Defensive rebound by K. Walker,93,93
372,4,5:30.0,,N. Batum misses 2-pt jump shot from 18 ft,93,93
373,4,5:29.0,Defensive rebound by J. Holiday,,93,93
374,4,5:23.0,A. Davis makes 2-pt dunk at rim (assist by J. Crawford),,95,93
375,4,5:05.0,,K. Walker makes 3-pt jump shot from 25 ft,95,96
376,4,4:57.0,A. Davis makes 3-pt jump shot from 24 ft (assist by J. Holiday),,98,96
377,4,4:41.0,,K. Walker makes 2-pt layup from 1 ft,98,98
378,4,4:34.0,J. Holiday makes 3-pt jump shot from 25 ft,,101,98
379,4,4:34.0,,Charlotte full timeout,101,98
380,4,4:34.0,,M. Kidd-Gilchrist enters the game for J. Lamb,101,98
