,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
135,2,6:40.0,M. Speights makes 2-pt layup from 1 ft,,51,29
136,2,6:26.0,,J. Clarkson misses 3-pt jump shot from 26 ft,51,29
137,2,6:25.0,Defensive rebound by A. Rivers,,51,29
138,2,6:15.0,M. Speights makes 3-pt jump shot from 24 ft (assist by A. Rivers),,54,29
139,2,6:14.0,,LA Lakers full timeout,54,29
140,2,6:14.0,,J. Randle enters the game for D. Nwaba,54,29
141,2,6:14.0,,I. Zubac enters the game for L. Nance,54,29
142,2,6:14.0,,D. Russell enters the game for C. Brewer,54,29
143,2,6:14.0,,B. Ingram enters the game for T. Black,54,29
144,2,5:57.0,,I. Zubac misses 2-pt jump shot from 9 ft,54,29
145,2,5:57.0,Defensive rebound by Team,,54,29
146,2,5:57.0,,Loose ball foul by I. Zubac (drawn by M. Speights),54,29
147,2,5:57.0,Official timeout,,54,29
148,2,5:43.0,M. Speights misses 2-pt layup from 2 ft,,54,29
149,2,5:40.0,,Defensive rebound by I. Zubac,54,29
150,2,5:32.0,,D. Russell misses 2-pt jump shot from 18 ft,54,29
151,2,5:30.0,,Offensive rebound by J. Randle,54,29
152,2,5:27.0,,J. Randle misses 2-pt layup from 2 ft (block by P. Pierce),54,29
153,2,5:25.0,Defensive rebound by A. Rivers,,54,29
154,2,5:19.0,R. Felton misses 2-pt jump shot from 20 ft,,54,29
155,2,5:15.0,Offensive rebound by M. Speights,,54,29
156,2,5:13.0,Shooting foul by D. Russell (drawn by A. Rivers),,54,29
157,2,5:13.0,A. Rivers makes free throw 1 of 2,,55,29
158,2,5:13.0,B. Griffin enters the game for P. Pierce,,55,29
159,2,5:13.0,D. Jordan enters the game for M. Speights,,55,29
160,2,5:13.0,A. Rivers makes free throw 2 of 2,,56,29
161,2,4:58.0,,I. Zubac makes 2-pt layup from 2 ft (assist by B. Ingram),56,31
162,2,4:45.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,58,31
163,2,4:33.0,,B. Ingram misses 3-pt jump shot from 23 ft,58,31
164,2,4:32.0,Defensive rebound by B. Griffin,,58,31
165,2,4:21.0,Shooting foul by J. Randle (drawn by B. Griffin),,58,31
166,2,4:21.0,B. Griffin misses free throw 1 of 2,,58,31
167,2,4:21.0,Offensive rebound by Team,,58,31
168,2,4:21.0,B. Griffin makes free throw 2 of 2,,59,31
169,2,4:07.0,,D. Russell makes 2-pt jump shot from 18 ft (assist by I. Zubac),59,33
170,2,4:06.0,LA Clippers full timeout,,59,33
171,2,4:06.0,J. Redick enters the game for J. Crawford,,59,33
172,2,4:06.0,C. Paul enters the game for R. Felton,,59,33
173,2,3:50.0,C. Paul makes 2-pt jump shot from 14 ft,,61,33
174,2,3:34.0,,D. Russell misses 3-pt jump shot from 24 ft,61,33
175,2,3:33.0,Defensive rebound by B. Griffin,,61,33
176,2,3:24.0,C. Paul misses 2-pt jump shot from 15 ft,,61,33
177,2,3:21.0,,Defensive rebound by J. Randle,61,33
178,2,3:15.0,,J. Clarkson misses 3-pt jump shot from 24 ft,61,33
179,2,3:13.0,Defensive rebound by D. Jordan,,61,33
180,2,3:08.0,Shooting foul by I. Zubac (drawn by J. Redick),,61,33
181,2,3:08.0,J. Redick makes free throw 1 of 2,,62,33
182,2,3:08.0,L. Mbah a Moute enters the game for A. Rivers,,62,33
183,2,3:08.0,J. Redick makes free throw 2 of 2,,63,33
184,2,2:42.0,,B. Ingram misses 3-pt jump shot from 23 ft,63,33
185,2,2:41.0,Defensive rebound by D. Jordan,,63,33
186,2,2:27.0,B. Griffin misses 2-pt jump shot from 13 ft,,63,33
187,2,2:23.0,Offensive rebound by B. Griffin,,63,33
188,2,2:23.0,Turnover by B. Griffin (bad pass),,63,33
189,2,2:08.0,,B. Ingram makes 2-pt jump shot from 21 ft,63,35
190,2,1:44.0,D. Jordan makes 2-pt dunk at rim (assist by L. Mbah a Moute),,65,35
191,2,1:30.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Clarkson),65,38
192,2,1:14.0,,L. Nance enters the game for J. Randle,65,38
193,2,1:08.0,J. Redick misses 3-pt jump shot from 26 ft,,65,38
194,2,1:06.0,,Defensive rebound by L. Nance,65,38
195,2,0:59.0,,D. Russell misses 3-pt jump shot from 24 ft,65,38
196,2,0:58.0,,Offensive rebound by L. Nance,65,38
197,2,0:58.0,,L. Nance makes 2-pt layup from 2 ft,65,40
198,2,0:46.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,67,40
199,2,0:37.0,,J. Clarkson misses 2-pt jump shot from 7 ft,67,40
200,2,0:34.0,Defensive rebound by L. Mbah a Moute,,67,40
201,2,0:28.0,C. Paul misses 3-pt jump shot from 26 ft,,67,40
202,2,0:27.0,,Defensive rebound by I. Zubac,67,40
203,2,0:05.0,,J. Clarkson misses 2-pt jump shot from 19 ft,67,40
204,2,0:05.0,,Offensive rebound by Team,67,40
205,2,0:05.0,,Turnover by Team (shot clock),67,40
206,2,0:01.0,C. Paul makes 3-pt jump shot from 28 ft,,70,40
207,3,11:47.0,,T. Ennis misses 3-pt jump shot from 24 ft,70,40
208,3,11:44.0,Defensive rebound by C. Paul,,70,40
209,3,11:37.0,B. Griffin misses 2-pt layup from 1 ft,,70,40
210,3,11:35.0,,Defensive rebound by T. Robinson,70,40
211,3,11:29.0,,T. Ennis makes 2-pt jump shot from 8 ft (assist by C. Brewer),70,42
212,3,11:25.0,Technical foul by B. Griffin,,70,42
213,3,11:25.0,,T. Ennis makes technical free throw,70,43
214,3,11:19.0,Shooting foul by D. Nwaba (drawn by L. Mbah a Moute),,70,43
215,3,11:19.0,L. Mbah a Moute misses free throw 1 of 2,,70,43
216,3,11:19.0,Offensive rebound by Team,,70,43
217,3,11:19.0,L. Mbah a Moute makes free throw 2 of 2,,71,43
218,3,11:09.0,,D. Nwaba misses 2-pt jump shot from 6 ft (block by D. Jordan),71,43
219,3,11:06.0,Defensive rebound by C. Paul,,71,43
220,3,11:03.0,Inbound foul by D. Nwaba,,71,43
221,3,11:03.0,J. Redick makes free throw 1 of 1,,72,43
222,3,10:55.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,75,43
223,3,10:42.0,,C. Brewer misses 2-pt jump shot from 10 ft,75,43
224,3,10:39.0,,Offensive rebound by T. Black,75,43
225,3,10:38.0,,Turnover by T. Black (lost ball; steal by J. Redick),75,43
226,3,10:31.0,C. Paul misses 3-pt jump shot from 25 ft,,75,43
227,3,10:29.0,,Defensive rebound by T. Robinson,75,43
228,3,10:20.0,,T. Ennis misses 2-pt jump shot from 8 ft (block by D. Jordan),75,43
229,3,10:17.0,Defensive rebound by D. Jordan,,75,43
230,3,10:13.0,L. Mbah a Moute misses 2-pt layup from 2 ft (block by C. Brewer),,75,43
231,3,10:11.0,,Defensive rebound by T. Ennis,75,43
232,3,10:11.0,,Personal foul by C. Paul (drawn by T. Ennis),75,43
233,3,10:02.0,,T. Robinson misses 2-pt jump shot from 12 ft,75,43
234,3,10:00.0,,Offensive rebound by T. Black,75,43
235,3,9:57.0,,T. Black misses 2-pt layup from 1 ft,75,43
236,3,9:55.0,Defensive rebound by C. Paul,,75,43
237,3,9:47.0,J. Redick misses 2-pt jump shot from 18 ft,,75,43
238,3,9:46.0,,Defensive rebound by T. Robinson,75,43
239,3,9:41.0,,T. Ennis misses 2-pt jump shot from 12 ft,75,43
240,3,9:37.0,,Offensive rebound by D. Nwaba,75,43
241,3,9:34.0,,D. Nwaba makes 2-pt layup from 3 ft,75,45
242,3,9:14.0,B. Griffin misses 3-pt jump shot from 23 ft,,75,45
243,3,9:13.0,Offensive rebound by L. Mbah a Moute,,75,45
244,3,9:12.0,Shooting foul by T. Black (drawn by B. Griffin),,75,45
245,3,9:12.0,B. Griffin makes free throw 1 of 2,,76,45
246,3,9:12.0,B. Griffin makes free throw 2 of 2,,77,45
247,3,8:51.0,,T. Robinson makes 2-pt layup from 2 ft (assist by T. Ennis),77,47
248,3,8:26.0,C. Paul makes 3-pt jump shot from 24 ft,,80,47
249,3,8:10.0,,C. Brewer misses 3-pt jump shot from 24 ft,80,47
250,3,8:05.0,,Offensive rebound by T. Robinson,80,47
251,3,8:05.0,,T. Robinson makes 2-pt layup from 1 ft,80,49
252,3,7:43.0,J. Redick makes 2-pt jump shot from 20 ft (assist by B. Griffin),,82,49
253,3,7:32.0,,T. Robinson makes 2-pt jump shot from 8 ft (assist by T. Ennis),82,51
254,3,7:21.0,Turnover by B. Griffin (lost ball),,82,51
255,3,7:21.0,Loose ball foul by B. Griffin (drawn by T. Robinson),,82,51
256,3,7:21.0,,B. Ingram enters the game for D. Nwaba,82,51
257,3,7:07.0,,Shooting foul by J. Redick (drawn by B. Ingram),82,51
258,3,7:07.0,,B. Ingram misses free throw 1 of 2,82,51
259,3,7:07.0,,Offensive rebound by Team,82,51
260,3,7:07.0,,B. Ingram misses free throw 2 of 2,82,51
261,3,7:07.0,Defensive rebound by J. Redick,,82,51
262,3,6:52.0,Shooting foul by C. Brewer (drawn by J. Redick),,82,51
263,3,6:52.0,J. Redick makes free throw 1 of 3,,83,51
264,3,6:52.0,J. Redick makes free throw 2 of 3,,84,51
265,3,6:52.0,,I. Zubac enters the game for T. Black,84,51
266,3,6:52.0,J. Redick makes free throw 3 of 3,,85,51
267,3,6:36.0,,C. Brewer misses 2-pt jump shot from 10 ft,85,51
268,3,6:34.0,,Offensive rebound by C. Brewer,85,51
269,3,6:21.0,,T. Ennis misses 3-pt jump shot from 23 ft,85,51
270,3,6:19.0,,Offensive rebound by T. Robinson,85,51
271,3,6:19.0,,T. Robinson makes 2-pt layup from 2 ft,85,53
272,3,6:01.0,Turnover by C. Paul (lost ball; steal by T. Ennis),,85,53
273,3,5:58.0,,Flagrant foul type 1 by B. Griffin (drawn by T. Robinson),85,53
274,3,5:58.0,,LA Lakers full timeout,85,53
275,3,5:58.0,,T. Robinson makes flagrant free throw 1 of 2,85,54
276,3,5:58.0,,D. Russell enters the game for C. Brewer,85,53
277,3,5:58.0,,T. Robinson makes flagrant free throw 2 of 2,85,55
278,3,5:53.0,,Personal foul by L. Mbah a Moute (drawn by B. Ingram),85,55
279,3,5:53.0,,B. Ingram misses free throw 1 of 2,85,55
280,3,5:53.0,,Offensive rebound by Team,85,55
281,3,5:53.0,,B. Ingram makes free throw 2 of 2,85,56
282,3,5:46.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,88,56
283,3,5:36.0,,Personal foul by C. Paul (drawn by T. Ennis),88,56
284,3,5:36.0,,T. Ennis makes free throw 1 of 2,88,57
285,3,5:36.0,,T. Ennis makes free throw 2 of 2,88,58
286,3,5:29.0,Turnover by B. Griffin (bad pass; steal by I. Zubac),,88,58
287,3,5:24.0,,T. Robinson makes 2-pt dunk at rim (assist by D. Russell),88,60
288,3,5:15.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,90,60
289,3,5:00.0,,I. Zubac makes 2-pt hook shot from 6 ft (assist by T. Robinson),90,62
290,3,4:44.0,Shooting foul by T. Robinson (drawn by B. Griffin),,90,62
291,3,4:44.0,B. Griffin makes free throw 1 of 2,,91,62
292,3,4:44.0,A. Rivers enters the game for L. Mbah a Moute,,91,62
293,3,4:44.0,B. Griffin makes free throw 2 of 2,,92,62
294,3,4:33.0,,B. Ingram misses 2-pt layup from 2 ft,92,62
295,3,4:33.0,,Offensive rebound by B. Ingram,92,62
296,3,4:33.0,,Shooting foul by A. Rivers (drawn by B. Ingram),92,62
297,3,4:33.0,,B. Ingram misses free throw 1 of 2,92,62
298,3,4:33.0,,Offensive rebound by Team,92,62
299,3,4:33.0,,B. Ingram misses free throw 2 of 2,92,62
300,3,4:32.0,Defensive rebound by J. Redick,,92,62
301,3,4:18.0,Turnover by J. Redick (lost ball; steal by D. Russell),,92,62
302,3,4:15.0,,Shooting foul by A. Rivers (drawn by D. Russell),92,62
303,3,4:15.0,,D. Russell misses free throw 1 of 2,92,62
304,3,4:15.0,,Offensive rebound by Team,92,62
305,3,4:15.0,,D. Russell makes free throw 2 of 2,92,63
306,3,4:00.0,LA Clippers full timeout,,92,63
307,3,4:00.0,,J. Clarkson enters the game for T. Ennis,92,63
308,3,3:57.0,Shooting foul by T. Robinson (drawn by B. Griffin),,92,63
309,3,3:57.0,,Technical foul by T. Robinson,92,63
310,3,3:57.0,C. Paul makes technical free throw,,93,63
311,3,3:57.0,B. Griffin makes free throw 1 of 2,,94,63
312,3,3:57.0,J. Crawford enters the game for J. Redick,,94,63
313,3,3:57.0,B. Griffin makes free throw 2 of 2,,95,63
314,3,3:44.0,,Turnover by J. Clarkson (traveling),95,63
315,3,3:36.0,A. Rivers misses 3-pt jump shot from 26 ft,,95,63
316,3,3:34.0,Offensive rebound by C. Paul,,95,63
317,3,3:21.0,Personal foul by J. Clarkson (drawn by C. Paul),,95,63
318,3,3:21.0,C. Paul makes free throw 1 of 2,,96,63
319,3,3:21.0,C. Paul makes free throw 2 of 2,,97,63
320,3,3:12.0,,J. Clarkson misses 2-pt layup from 1 ft,97,63
321,3,3:09.0,Defensive rebound by J. Crawford,,97,63
322,3,3:00.0,Turnover by C. Paul (bad pass; steal by D. Russell),,97,63
323,3,2:53.0,,T. Robinson makes 2-pt jump shot from 9 ft,97,65
324,3,2:39.0,Shooting foul by D. Russell (drawn by C. Paul),,97,65
325,3,2:39.0,C. Paul makes 3-pt jump shot from 24 ft (assist by A. Rivers),,100,65
326,3,2:39.0,Violation by Team (jump ball),,100,65
327,3,2:39.0,M. Speights enters the game for B. Griffin,,100,65
328,3,2:39.0,B. Bass enters the game for D. Jordan,,100,65
329,3,2:39.0,C. Paul makes free throw 1 of 1,,101,65
330,3,2:21.0,,I. Zubac makes 2-pt hook shot from 4 ft (assist by B. Ingram),101,67
331,3,2:04.0,C. Paul misses 3-pt jump shot from 23 ft,,101,67
332,3,2:03.0,Offensive rebound by C. Paul,,101,67
333,3,1:59.0,B. Bass misses 2-pt jump shot from 7 ft,,101,67
334,3,1:57.0,,Defensive rebound by T. Robinson,101,67
335,3,1:50.0,,T. Robinson makes 2-pt layup from 2 ft,101,69
336,3,1:49.0,LA Clippers full timeout,,101,69
337,3,1:49.0,R. Felton enters the game for C. Paul,,101,69
338,3,1:49.0,,J. Randle enters the game for T. Robinson,101,69
339,3,1:35.0,M. Speights makes 2-pt dunk at rim (assist by A. Rivers),,103,69
340,3,1:21.0,,Personal foul by M. Speights (drawn by I. Zubac),103,69
341,3,1:21.0,,I. Zubac makes free throw 1 of 2,103,70
342,3,1:21.0,,I. Zubac misses free throw 2 of 2,103,70
343,3,1:20.0,Defensive rebound by A. Rivers,,103,70
344,3,1:05.0,B. Bass misses 2-pt jump shot from 14 ft,,103,70
345,3,1:03.0,,Defensive rebound by J. Randle,103,70
346,3,0:51.0,,Turnover by I. Zubac (bad pass; steal by J. Crawford),103,70
347,3,0:38.0,Turnover by J. Crawford (bad pass),,103,70
348,3,0:29.0,,D. Russell makes 3-pt jump shot from 25 ft,103,73
349,3,0:13.0,A. Rivers makes 2-pt jump shot from 12 ft,,105,73
350,3,0:03.0,,Shooting foul by B. Bass (drawn by J. Randle),105,73
351,3,0:03.0,,J. Randle misses free throw 1 of 2,105,73
352,3,0:03.0,,Offensive rebound by Team,105,73
353,3,0:03.0,,J. Randle makes free throw 2 of 2,105,74
354,3,0:01.0,J. Crawford makes 3-pt jump shot from 46 ft (assist by M. Speights),,108,74
355,4,11:42.0,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Crawford),,111,74
356,4,11:17.0,,B. Ingram makes 2-pt jump shot from 21 ft (assist by I. Zubac),111,76
357,4,11:05.0,R. Felton makes 2-pt jump shot from 20 ft,,113,76
358,4,11:05.0,Shooting foul by D. Russell (drawn by R. Felton),,113,76
359,4,11:05.0,R. Felton misses free throw 1 of 1,,113,76
360,4,11:04.0,,Defensive rebound by I. Zubac,113,76
361,4,10:42.0,,B. Ingram misses 2-pt jump shot from 22 ft,113,76
362,4,10:41.0,Defensive rebound by M. Speights,,113,76
363,4,10:38.0,Turnover by M. Speights (bad pass),,113,76
364,4,10:28.0,,Personal foul by R. Felton (drawn by D. Russell),113,76
365,4,10:24.0,,I. Zubac misses 2-pt hook shot from 8 ft,113,76
366,4,10:20.0,Defensive rebound by R. Felton,,113,76
367,4,10:17.0,Turnover by R. Felton (lost ball; steal by D. Russell),,113,76
368,4,10:11.0,,J. Randle makes 2-pt jump shot from 6 ft (assist by D. Russell),113,78
369,4,10:11.0,,Shooting foul by B. Bass (drawn by J. Randle),113,78
370,4,10:11.0,,J. Randle makes free throw 1 of 1,113,79
371,4,9:56.0,J. Crawford makes 3-pt jump shot from 25 ft,,116,79
372,4,9:39.0,,D. Russell makes 2-pt jump shot from 21 ft,116,81
373,4,9:22.0,Shooting foul by I. Zubac (drawn by B. Bass),,116,81
374,4,9:22.0,B. Bass makes free throw 1 of 2,,117,81
375,4,9:22.0,B. Bass makes free throw 2 of 2,,118,81
376,4,9:08.0,,D. Russell misses 3-pt jump shot from 26 ft,118,81
377,4,9:07.0,,Offensive rebound by J. Randle,118,81
378,4,9:05.0,,J. Randle makes 2-pt layup from 1 ft,118,83
379,4,8:49.0,M. Speights misses 3-pt jump shot from 25 ft,,118,83
380,4,8:48.0,,Defensive rebound by D. Russell,118,83
381,4,8:38.0,,B. Ingram makes 3-pt jump shot from 23 ft (assist by D. Russell),118,86
382,4,8:24.0,Turnover by B. Bass (lost ball; steal by J. Randle),,118,86
383,4,8:19.0,,J. Randle makes 2-pt dunk at rim,118,88
384,4,7:59.0,B. Bass makes 2-pt jump shot from 11 ft,,120,88
385,4,7:51.0,,Personal foul by B. Bass (drawn by J. Randle),120,88
386,4,7:51.0,Official timeout,,120,88
387,4,7:34.0,,D. Russell misses 2-pt jump shot from 19 ft,120,88
388,4,7:32.0,Defensive rebound by M. Speights,,120,88
