,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
46,1,5:23.0,J. Valančiūnas makes 2-pt jump shot from 14 ft (assist by K. Lowry),,14,9
47,1,4:59.0,,D. Williams makes 3-pt jump shot from 26 ft,14,12
48,1,4:45.0,Turnover by K. Lowry (bad pass; steal by I. Shumpert),,14,12
49,1,4:38.0,,Personal foul by K. Lowry,14,12
50,1,4:38.0,,D. Williams enters the game for C. Frye,14,12
51,1,4:38.0,,K. Korver enters the game for I. Shumpert,14,12
52,1,4:26.0,,D. Williams misses 2-pt jump shot from 10 ft,14,12
53,1,4:24.0,Defensive rebound by D. Carroll,,14,12
54,1,4:13.0,K. Lowry misses 3-pt jump shot from 27 ft,,14,12
55,1,4:12.0,,Defensive rebound by D. Williams,14,12
56,1,4:00.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Williams),14,15
57,1,3:39.0,J. Valančiūnas misses 2-pt jump shot from 13 ft,,14,15
58,1,3:39.0,,Defensive rebound by D. Williams,14,15
59,1,3:29.0,,J. Smith misses 3-pt jump shot from 23 ft,14,15
60,1,3:29.0,Defensive rebound by J. Valančiūnas,,14,15
61,1,3:19.0,N. Powell makes 2-pt layup at rim,,16,15
62,1,2:56.0,,T. Thompson makes 2-pt jump shot from 7 ft (assist by J. Smith),16,17
63,1,2:36.0,N. Powell makes 2-pt jump shot from 8 ft,,18,17
64,1,2:21.0,,D. Williams misses 3-pt jump shot from 23 ft,18,17
65,1,2:20.0,Defensive rebound by P. Patterson,,18,17
66,1,2:14.0,K. Lowry makes 2-pt layup from 1 ft,,20,17
67,1,2:13.0,,Cleveland full timeout,20,17
68,1,2:13.0,Toronto full timeout,,20,17
69,1,2:13.0,,I. Shumpert enters the game for J. Smith,20,17
70,1,2:13.0,,R. Jefferson enters the game for D. Williams,20,17
71,1,2:13.0,C. Joseph enters the game for D. Carroll,,20,17
72,1,2:13.0,J. Poeltl enters the game for P. Patterson,,20,17
73,1,2:13.0,P. Siakam enters the game for J. Valančiūnas,,20,17
74,1,2:13.0,P. Tucker enters the game for K. Lowry,,20,17
75,1,1:54.0,,D. Williams misses 2-pt jump shot from 12 ft,20,17
76,1,1:53.0,Defensive rebound by P. Tucker,,20,17
77,1,1:34.0,N. Powell makes 2-pt layup from 1 ft,,22,17
78,1,1:16.0,,T. Thompson makes 2-pt dunk at rim (assist by I. Shumpert),22,19
79,1,0:48.0,P. Siakam makes 2-pt layup from 2 ft (assist by J. Poeltl),,24,19
80,1,0:37.0,,R. Jefferson misses 3-pt jump shot from 23 ft,24,19
81,1,0:36.0,Defensive rebound by C. Joseph,,24,19
82,1,0:31.0,C. Joseph makes 2-pt jump shot from 20 ft,,26,19
83,1,0:09.0,,I. Shumpert makes 2-pt layup from 1 ft,26,21
84,1,0:00.0,C. Joseph misses 2-pt layup from 1 ft,,26,21
85,1,0:00.0,Offensive rebound by Team,,26,21
86,2,11:44.0,,K. Korver misses 2-pt jump shot from 21 ft,26,21
87,2,11:43.0,Defensive rebound by P. Tucker,,26,21
88,2,11:36.0,K. Lowry makes 2-pt layup at rim (assist by P. Tucker),,28,21
89,2,11:24.0,,I. Shumpert misses 2-pt jump shot from 18 ft,28,21
90,2,11:24.0,Defensive rebound by K. Lowry,,28,21
91,2,11:14.0,Turnover by K. Lowry (bad pass; steal by I. Shumpert),,28,21
92,2,10:57.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by I. Shumpert),28,24
93,2,10:43.0,C. Joseph misses 2-pt jump shot from 16 ft,,28,24
94,2,10:42.0,Offensive rebound by J. Poeltl,,28,24
95,2,10:39.0,J. Poeltl makes 2-pt layup at rim,,30,24
96,2,10:35.0,,Turnover by I. Shumpert (bad pass),30,24
97,2,10:26.0,C. Joseph misses 2-pt jump shot from 7 ft,,30,24
98,2,10:23.0,Offensive rebound by P. Siakam,,30,24
99,2,10:21.0,K. Lowry misses 3-pt jump shot from 25 ft,,30,24
100,2,10:18.0,,Defensive rebound by J. Jones,30,24
101,2,10:11.0,,Personal foul by P. Tucker,30,24
102,2,10:06.0,D. Wright enters the game for P. Siakam,,30,24
103,2,9:57.0,,I. Shumpert misses 2-pt jump shot from 17 ft,30,24
104,2,9:56.0,Defensive rebound by K. Lowry,,30,24
105,2,9:38.0,P. Tucker misses 3-pt jump shot from 23 ft,,30,24
106,2,9:37.0,,Defensive rebound by K. Korver,30,24
107,2,9:32.0,,Personal foul by P. Tucker,30,24
108,2,9:23.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Williams),30,27
109,2,9:04.0,P. Tucker misses 2-pt jump shot from 16 ft,,30,27
110,2,9:03.0,,Defensive rebound by D. Williams,30,27
111,2,8:56.0,,D. Williams misses 2-pt layup at rim,30,27
112,2,8:54.0,Defensive rebound by J. Poeltl,,30,27
113,2,8:43.0,D. Wright misses 2-pt layup from 2 ft,,30,27
114,2,8:41.0,,Defensive rebound by K. Korver,30,27
115,2,8:36.0,,Turnover by I. Shumpert (bad pass; steal by D. Wright),30,27
116,2,8:26.0,C. Joseph misses 2-pt jump shot from 16 ft,,30,27
117,2,8:25.0,,Defensive rebound by R. Jefferson,30,27
118,2,8:16.0,,K. Korver misses 3-pt jump shot from 26 ft,30,27
119,2,8:15.0,Defensive rebound by J. Poeltl,,30,27
120,2,8:04.0,Shooting foul by R. Jefferson (drawn by K. Lowry),,30,27
121,2,8:04.0,Official timeout,,30,27
122,2,8:04.0,K. Lowry makes free throw 1 of 2,,31,27
123,2,8:04.0,F. VanVleet enters the game for P. Tucker,,30,27
124,2,8:04.0,,J. Smith enters the game for I. Shumpert,30,27
125,2,8:04.0,,D. Williams enters the game for R. Jefferson,30,27
126,2,8:04.0,P. Siakam enters the game for C. Joseph,,30,27
127,2,8:04.0,K. Lowry makes free throw 2 of 2,,32,27
128,2,7:47.0,,Shooting foul by J. Poeltl (drawn by D. Williams),32,27
129,2,7:47.0,,D. Williams makes free throw 1 of 2,32,28
130,2,7:47.0,,D. Williams makes free throw 2 of 2,32,29
131,2,7:34.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by J. Poeltl),,35,29
132,2,7:15.0,,J. Jones makes 2-pt jump shot from 14 ft,35,31
133,2,7:07.0,K. Lowry makes 2-pt layup at rim,,37,31
134,2,6:44.0,,J. Jones misses 3-pt jump shot from 24 ft,37,31
135,2,6:44.0,Defensive rebound by P. Siakam,,37,31
136,2,6:28.0,Shooting foul by D. Williams (drawn by F. VanVleet),,37,31
137,2,6:28.0,F. VanVleet misses free throw 1 of 2,,37,31
138,2,6:28.0,Offensive rebound by Team,,37,31
139,2,6:28.0,,R. Jefferson enters the game for K. Korver,37,31
140,2,6:28.0,,T. Thompson enters the game for D. Williams,37,31
141,2,6:28.0,J. Valančiūnas enters the game for J. Poeltl,,37,31
142,2,6:28.0,F. VanVleet makes free throw 2 of 2,,38,31
143,2,6:08.0,,J. Smith misses 2-pt jump shot from 8 ft,38,31
144,2,6:07.0,Defensive rebound by J. Valančiūnas,,38,31
145,2,5:58.0,K. Lowry misses 3-pt jump shot from 30 ft,,38,31
146,2,5:58.0,,Defensive rebound by D. Williams,38,31
147,2,5:55.0,,Turnover by R. Jefferson (lost ball; steal by P. Siakam),38,31
148,2,5:49.0,P. Siakam misses 2-pt layup from 1 ft,,38,31
149,2,5:48.0,Offensive rebound by D. Wright,,38,31
150,2,5:48.0,D. Wright misses 2-pt layup from 1 ft,,38,31
151,2,5:47.0,Offensive rebound by P. Siakam,,38,31
152,2,5:46.0,P. Siakam makes 2-pt layup at rim,,40,31
153,2,5:26.0,,T. Thompson misses 2-pt jump shot from 5 ft,40,31
154,2,5:25.0,Defensive rebound by J. Valančiūnas,,40,31
155,2,5:18.0,J. Valančiūnas makes 3-pt jump shot from 24 ft (assist by K. Lowry),,43,31
156,2,5:17.0,,Cleveland full timeout,43,31
157,2,5:01.0,,Turnover by J. Smith (bad pass; steal by J. Valančiūnas),43,31
158,2,4:52.0,Shooting foul by D. Williams (drawn by K. Lowry),,43,31
159,2,4:52.0,K. Lowry misses free throw 1 of 2,,43,31
160,2,4:52.0,Offensive rebound by Team,,43,31
161,2,4:52.0,K. Lowry makes free throw 2 of 2,,44,31
162,2,4:38.0,,Shooting foul by F. VanVleet (drawn by T. Thompson),44,31
163,2,4:38.0,,T. Thompson misses free throw 1 of 2,44,31
164,2,4:38.0,,Offensive rebound by Team,44,31
165,2,4:38.0,,T. Thompson misses free throw 2 of 2,44,31
166,2,4:38.0,Defensive rebound by F. VanVleet,,44,31
167,2,4:38.0,N. Powell enters the game for K. Lowry,,44,31
168,2,4:21.0,Turnover by P. Siakam (bad pass),,44,31
169,2,4:21.0,,I. Shumpert enters the game for R. Jefferson,44,31
170,2,3:57.0,,T. Thompson makes 2-pt dunk at rim (assist by J. Smith),44,33
171,2,3:37.0,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by F. VanVleet),,46,33
172,2,3:16.0,,J. Jones misses 3-pt jump shot from 23 ft,46,33
173,2,3:16.0,,Offensive rebound by T. Thompson,46,33
174,2,3:12.0,,J. Jones misses 3-pt jump shot from 22 ft,46,33
175,2,3:11.0,Defensive rebound by F. VanVleet,,46,33
176,2,3:05.0,N. Powell makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,49,33
177,2,2:48.0,Toronto full timeout,,49,33
178,2,2:48.0,,Personal foul by P. Siakam (drawn by J. Jones),49,33
179,2,2:48.0,,J. Jones misses free throw 1 of 2,49,33
180,2,2:48.0,,Offensive rebound by Team,49,33
181,2,2:48.0,,J. Jones makes free throw 2 of 2,49,34
182,2,2:26.0,D. Wright misses 3-pt jump shot from 27 ft,,49,34
183,2,2:26.0,Offensive rebound by J. Valančiūnas,,49,34
184,2,2:17.0,F. VanVleet misses 3-pt jump shot from 24 ft,,49,34
185,2,2:17.0,,Defensive rebound by J. Jones,49,34
186,2,2:07.0,,D. Williams misses 3-pt jump shot from 28 ft,49,34
187,2,2:06.0,Defensive rebound by P. Siakam,,49,34
188,2,1:55.0,D. Wright makes 2-pt layup from 2 ft,,51,34
189,2,1:35.0,,I. Shumpert misses 3-pt jump shot from 23 ft,51,34
190,2,1:34.0,Defensive rebound by J. Valančiūnas,,51,34
191,2,1:16.0,N. Powell makes 2-pt layup from 1 ft,,53,34
192,2,1:03.0,,J. Smith misses 3-pt jump shot from 25 ft,53,34
193,2,1:02.0,Defensive rebound by P. Siakam,,53,34
194,2,0:50.0,Turnover by J. Valančiūnas (offensive foul),,53,34
195,2,0:50.0,Offensive foul by J. Valančiūnas (drawn by J. Smith),,53,34
196,2,0:50.0,J. Poeltl enters the game for J. Valančiūnas,,53,34
197,2,0:30.0,,J. Jones misses 3-pt jump shot from 25 ft,53,34
198,2,0:29.0,Defensive rebound by Team,,53,34
199,2,0:14.0,Personal foul by J. Jones (drawn by D. Wright),,53,34
200,2,0:01.0,D. Wright misses 2-pt jump shot from 18 ft,,53,34
201,2,0:00.0,,Defensive rebound by J. Jones,53,34
202,3,11:40.0,,J. Jones misses 3-pt jump shot from 25 ft,53,34
203,3,11:39.0,,Offensive rebound by E. Tavares,53,34
204,3,11:25.0,,J. Smith misses 2-pt jump shot from 18 ft,53,34
205,3,11:24.0,Defensive rebound by J. Poeltl,,53,34
206,3,11:03.0,D. Wright misses 3-pt jump shot from 23 ft,,53,34
207,3,11:03.0,Offensive rebound by N. Powell,,53,34
208,3,10:54.0,N. Powell makes 2-pt layup from 1 ft,,55,34
209,3,10:32.0,,E. Tavares makes 2-pt hook shot from 5 ft (assist by I. Shumpert),55,36
210,3,10:15.0,Shooting foul by E. Tavares (drawn by D. Wright),,55,36
211,3,10:15.0,D. Wright makes free throw 1 of 2,,56,36
212,3,10:15.0,D. Wright makes free throw 2 of 2,,57,36
213,3,10:05.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by D. Williams),57,39
214,3,9:54.0,Personal foul by J. Jones (drawn by P. Patterson),,57,39
215,3,9:42.0,N. Powell misses 3-pt jump shot from 22 ft,,57,39
216,3,9:41.0,,Defensive rebound by E. Tavares,57,39
217,3,9:25.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Smith),57,42
218,3,9:14.0,Personal foul by D. Williams (drawn by D. Wright),,57,42
219,3,9:03.0,Shooting foul by E. Tavares (drawn by J. Poeltl),,57,42
220,3,9:03.0,J. Poeltl misses free throw 1 of 2,,57,42
221,3,9:03.0,Offensive rebound by Team,,57,42
222,3,9:03.0,J. Poeltl makes free throw 2 of 2,,58,42
223,3,8:54.0,,I. Shumpert misses 3-pt jump shot from 23 ft,58,42
224,3,8:54.0,,Offensive rebound by I. Shumpert,58,42
225,3,8:50.0,Violation by J. Poeltl (kicked ball),,58,42
226,3,8:43.0,,Shooting foul by D. Wright (drawn by D. Williams),58,42
227,3,8:43.0,,D. Williams makes 3-pt jump shot from 26 ft,58,45
228,3,8:43.0,,D. Williams makes free throw 1 of 1,58,46
229,3,8:28.0,D. Wright makes 2-pt layup from 2 ft,,60,46
230,3,8:15.0,,Turnover by D. Williams (bad pass),60,46
231,3,8:04.0,Shooting foul by J. Smith (drawn by N. Powell),,60,46
232,3,8:04.0,N. Powell makes free throw 1 of 2,,61,46
233,3,8:04.0,N. Powell makes free throw 2 of 2,,62,46
234,3,7:46.0,,J. Smith misses 3-pt jump shot from 25 ft,62,46
235,3,7:46.0,Defensive rebound by D. Carroll,,62,46
236,3,7:35.0,D. Carroll misses 3-pt jump shot from 24 ft,,62,46
237,3,7:34.0,,Defensive rebound by J. Smith,62,46
238,3,7:16.0,,J. Jones misses 3-pt jump shot from 23 ft,62,46
239,3,7:15.0,Defensive rebound by D. Carroll,,62,46
240,3,6:57.0,J. Poeltl makes 2-pt jump shot from 6 ft (assist by D. Carroll),,64,46
241,3,6:56.0,,Turnover by E. Tavares (bad pass; steal by D. Wright),64,46
242,3,6:56.0,Shooting foul by E. Tavares (drawn by D. Wright),,64,46
243,3,6:56.0,,Cleveland full timeout,64,46
244,3,6:56.0,Violation by Team (jump ball),,64,46
245,3,6:56.0,D. Wright misses free throw 1 of 2,,64,46
246,3,6:56.0,Offensive rebound by Team,,64,46
247,3,6:56.0,D. Wright misses free throw 2 of 2,,64,46
248,3,6:56.0,P. Siakam enters the game for P. Patterson,,64,46
249,3,6:54.0,,Defensive rebound by E. Tavares,64,46
250,3,6:34.0,,J. Jones misses 3-pt jump shot from 23 ft,64,46
251,3,6:34.0,Defensive rebound by D. Carroll,,64,46
252,3,6:11.0,P. Siakam misses 3-pt jump shot from 22 ft,,64,46
253,3,6:10.0,,Defensive rebound by E. Tavares,64,46
254,3,6:01.0,,Turnover by I. Shumpert (bad pass; steal by N. Powell),64,46
255,3,5:48.0,D. Carroll misses 2-pt jump shot from 4 ft (block by E. Tavares),,64,46
256,3,5:47.0,,Defensive rebound by D. Williams,64,46
257,3,5:36.0,,J. Smith misses 3-pt jump shot from 29 ft,64,46
258,3,5:36.0,Defensive rebound by D. Carroll,,64,46
259,3,5:33.0,Turnover by D. Carroll (bad pass; steal by J. Smith),,64,46
260,3,5:23.0,,J. Smith misses 2-pt jump shot from 4 ft,64,46
261,3,5:21.0,,Offensive rebound by E. Tavares,64,46
262,3,5:19.0,,Turnover by E. Tavares (bad pass),64,46
263,3,5:19.0,,R. Jefferson enters the game for D. Williams,64,46
264,3,5:19.0,,D. Williams enters the game for J. Smith,64,46
265,3,5:19.0,B. Caboclo enters the game for D. Carroll,,64,46
266,3,5:06.0,N. Powell misses 3-pt jump shot from 24 ft,,64,46
267,3,5:06.0,,Defensive rebound by R. Jefferson,64,46
268,3,4:56.0,,Shooting block foul by J. Poeltl (drawn by I. Shumpert),64,46
269,3,4:56.0,,I. Shumpert makes free throw 1 of 2,64,47
270,3,4:56.0,,I. Shumpert makes free throw 2 of 2,64,48
271,3,4:42.0,B. Caboclo makes 3-pt jump shot from 23 ft (assist by N. Powell),,67,48
272,3,4:26.0,,D. Williams makes 2-pt jump shot from 22 ft (assist by J. Jones),67,50
273,3,4:06.0,D. Wright misses 2-pt layup from 2 ft (block by E. Tavares),,67,50
274,3,4:05.0,Offensive rebound by J. Poeltl,,67,50
275,3,4:05.0,J. Poeltl makes 2-pt layup at rim,,69,50
276,3,3:52.0,,D. Williams misses 2-pt layup from 2 ft,69,50
277,3,3:50.0,Defensive rebound by P. Siakam,,69,50
278,3,3:41.0,B. Caboclo misses 2-pt jump shot from 7 ft,,69,50
279,3,3:41.0,,Defensive rebound by R. Jefferson,69,50
280,3,3:28.0,,Turnover by J. Jones (bad pass),69,50
281,3,3:24.0,Turnover by D. Wright (bad pass; steal by R. Jefferson),,69,50
282,3,3:06.0,,I. Shumpert makes 2-pt jump shot from 16 ft,69,52
283,3,2:50.0,N. Powell misses 2-pt layup from 1 ft (block by E. Tavares),,69,52
284,3,2:47.0,,Defensive rebound by E. Tavares,69,52
285,3,2:40.0,,Shooting foul by J. Poeltl (drawn by R. Jefferson),69,52
286,3,2:40.0,Toronto full timeout,,69,52
287,3,2:40.0,,R. Jefferson misses free throw 1 of 2,69,52
288,3,2:40.0,,Offensive rebound by Team,69,52
289,3,2:40.0,L. Nogueira enters the game for N. Powell,,69,52
290,3,2:40.0,F. VanVleet enters the game for J. Poeltl,,69,52
291,3,2:40.0,,R. Jefferson makes free throw 2 of 2,69,53
292,3,2:15.0,P. Siakam makes 2-pt jump shot from 21 ft (assist by F. VanVleet),,71,53
293,3,1:59.0,,Shooting foul by F. VanVleet (drawn by I. Shumpert),71,53
294,3,1:59.0,,I. Shumpert makes free throw 1 of 2,71,54
295,3,1:59.0,,I. Shumpert makes free throw 2 of 2,71,55
296,3,1:36.0,B. Caboclo misses 3-pt jump shot from 26 ft,,71,55
297,3,1:36.0,,Defensive rebound by I. Shumpert,71,55
298,3,1:21.0,Violation by L. Nogueira (kicked ball),,71,55
299,3,1:18.0,,Personal foul by F. VanVleet (drawn by I. Shumpert),71,55
300,3,1:18.0,,I. Shumpert misses free throw 1 of 2,71,55
301,3,1:18.0,,Offensive rebound by Team,71,55
302,3,1:18.0,,I. Shumpert makes free throw 2 of 2,71,56
303,3,0:57.0,B. Caboclo misses 2-pt jump shot from 6 ft (block by E. Tavares),,71,56
304,3,0:56.0,,Defensive rebound by J. Jones,71,56
305,3,0:51.0,,I. Shumpert makes 2-pt layup from 1 ft,71,58
306,3,0:40.0,F. VanVleet makes 2-pt jump shot from 14 ft,,73,58
307,3,0:27.0,,J. Jones misses 2-pt layup from 1 ft,73,58
308,3,0:25.0,Defensive rebound by B. Caboclo,,73,58
309,3,0:07.0,F. VanVleet makes 2-pt layup at rim,,75,58
310,3,0:00.0,,J. Jones misses 3-pt jump shot from 25 ft,75,58
311,3,0:00.0,,Offensive rebound by Team,75,58
312,4,11:39.0,F. VanVleet misses 2-pt jump shot from 5 ft (block by E. Tavares),,75,58
313,4,11:38.0,,Defensive rebound by E. Tavares,75,58
314,4,11:19.0,,D. Williams misses 2-pt jump shot from 21 ft,75,58
315,4,11:18.0,,Offensive rebound by E. Tavares,75,58
316,4,11:05.0,,J. Jones misses 3-pt jump shot from 23 ft,75,58
317,4,11:05.0,,Offensive rebound by D. Jones,75,58
318,4,10:53.0,,E. Tavares makes 2-pt hook shot from 6 ft (assist by R. Jefferson),75,60
319,4,10:53.0,,Shooting foul by L. Nogueira (drawn by E. Tavares),75,60
320,4,10:53.0,,E. Tavares misses free throw 1 of 1,75,60
321,4,10:49.0,,Offensive rebound by J. Jones,75,60
322,4,10:42.0,,J. Jones misses 3-pt jump shot from 25 ft,75,60
323,4,10:42.0,Defensive rebound by F. VanVleet,,75,60
324,4,10:30.0,P. Siakam makes 2-pt jump shot from 5 ft (assist by F. VanVleet),,77,60
325,4,10:19.0,,Turnover by D. Jones (bad pass),77,60
326,4,10:00.0,N. Powell makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,80,60
327,4,9:39.0,,J. Jones makes 2-pt layup at rim (assist by D. Williams),80,62
328,4,9:39.0,,Shooting foul by N. Powell (drawn by J. Jones),80,62
329,4,9:39.0,,J. Jones makes free throw 1 of 1,80,63
330,4,9:26.0,N. Powell makes 2-pt layup at rim,,82,63
331,4,9:03.0,,R. Jefferson misses 3-pt jump shot from 24 ft,82,63
332,4,9:02.0,Defensive rebound by F. VanVleet,,82,63
333,4,8:52.0,P. Siakam misses 2-pt jump shot from 17 ft,,82,63
334,4,8:52.0,,Defensive rebound by Team,82,63
335,4,8:52.0,Loose ball foul by P. Siakam (drawn by R. Jefferson),,82,63
336,4,8:52.0,Official timeout,,82,63
337,4,8:52.0,J. Poeltl enters the game for P. Siakam,,82,63
338,4,8:32.0,,D. Jones makes 2-pt jump shot from 18 ft (assist by J. Jones),82,65
339,4,8:06.0,L. Nogueira misses 3-pt jump shot from 24 ft,,82,65
340,4,8:06.0,Offensive rebound by Team,,82,65
341,4,8:06.0,Turnover by Team (shot clock),,82,65
342,4,7:47.0,,D. Jones misses 2-pt jump shot from 4 ft,82,65
343,4,7:46.0,,Offensive rebound by E. Tavares,82,65
344,4,7:46.0,,E. Tavares makes 2-pt layup from 2 ft,82,67
345,4,7:32.0,Personal foul by D. Jones (drawn by F. VanVleet),,82,67
346,4,7:25.0,F. VanVleet misses 2-pt jump shot from 21 ft,,82,67
347,4,7:25.0,,Defensive rebound by R. Jefferson,82,67
348,4,7:17.0,,D. Jones misses 2-pt jump shot from 4 ft (block by J. Poeltl),82,67
349,4,7:16.0,Defensive rebound by L. Nogueira,,82,67
350,4,7:12.0,F. VanVleet misses 2-pt layup at rim (block by J. Jones),,82,67
351,4,7:10.0,,Defensive rebound by R. Jefferson,82,67
352,4,7:06.0,,Shooting foul by J. Poeltl (drawn by D. Jones),82,67
353,4,7:06.0,,D. Jones makes 2-pt layup from 1 ft (assist by R. Jefferson),82,69
354,4,7:06.0,,D. Jones makes free throw 1 of 1,82,70
355,4,6:47.0,B. Caboclo makes 2-pt jump shot from 19 ft (assist by F. VanVleet),,84,70
356,4,6:27.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by D. Jones),84,73
357,4,6:10.0,F. VanVleet misses 2-pt jump shot from 6 ft,,84,73
358,4,6:08.0,,Defensive rebound by J. Jones,84,73
359,4,6:02.0,,J. Jones misses 3-pt jump shot from 30 ft,84,73
360,4,6:01.0,Defensive rebound by Team,,84,73
361,4,6:01.0,,Cleveland full timeout,84,73
362,4,6:01.0,D. Wright enters the game for F. VanVleet,,84,73
363,4,6:01.0,P. Siakam enters the game for L. Nogueira,,84,73
364,4,5:45.0,N. Powell makes 3-pt jump shot from 24 ft (assist by B. Caboclo),,87,73
365,4,5:21.0,,D. Jones misses 2-pt jump shot from 13 ft,87,73
366,4,5:21.0,Defensive rebound by P. Siakam,,87,73
367,4,5:06.0,,Violation by E. Tavares (kicked ball),87,73
368,4,4:55.0,B. Caboclo misses 3-pt jump shot from 24 ft,,87,73
369,4,4:55.0,,Defensive rebound by D. Jones,87,73
370,4,4:34.0,,D. Jones misses 3-pt jump shot from 22 ft,87,73
371,4,4:34.0,Defensive rebound by Team,,87,73
372,4,4:17.0,N. Powell makes 2-pt layup from 1 ft,,89,73
373,4,3:54.0,,Shooting block foul by J. Poeltl (drawn by D. Jones),89,73
374,4,3:54.0,,D. Jones makes free throw 1 of 2,89,74
375,4,3:54.0,,D. Jones misses free throw 2 of 2,89,74
376,4,3:54.0,F. VanVleet enters the game for N. Powell,,89,74
377,4,3:54.0,L. Nogueira enters the game for J. Poeltl,,89,74
378,4,3:52.0,Defensive rebound by P. Siakam,,89,74
379,4,3:33.0,B. Caboclo makes 2-pt layup from 1 ft,,91,74
380,4,3:18.0,,E. Tavares misses 2-pt hook shot from 5 ft,91,74
381,4,3:17.0,Defensive rebound by L. Nogueira,,91,74
382,4,3:08.0,B. Caboclo makes 2-pt jump shot from 19 ft (assist by L. Nogueira),,93,74
383,4,2:45.0,,D. Jones misses 3-pt jump shot from 22 ft,93,74
384,4,2:44.0,Defensive rebound by B. Caboclo,,93,74
385,4,2:27.0,L. Nogueira misses 3-pt jump shot from 24 ft,,93,74
386,4,2:26.0,,Defensive rebound by D. Williams,93,74
