,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
26,1,8:47.0,Offensive rebound by J. Nurkić,,8,6
27,1,8:46.0,J. Nurkić misses 2-pt layup from 3 ft,,8,6
28,1,8:44.0,,Defensive rebound by R. Westbrook,8,6
29,1,8:38.0,,R. Westbrook misses 2-pt jump shot from 20 ft,8,6
30,1,8:37.0,Defensive rebound by D. Arthur,,8,6
31,1,8:28.0,W. Barton misses 2-pt layup from 2 ft,,8,6
32,1,8:26.0,,Defensive rebound by D. Sabonis,8,6
33,1,8:20.0,,R. Westbrook makes 2-pt jump shot from 13 ft,8,8
34,1,7:58.0,E. Mudiay misses 3-pt jump shot from 24 ft,,8,8
35,1,7:57.0,,Defensive rebound by R. Westbrook,8,8
36,1,7:52.0,,V. Oladipo misses 3-pt jump shot from 25 ft,8,8
37,1,7:51.0,Defensive rebound by D. Gallinari,,8,8
38,1,7:40.0,D. Gallinari misses 2-pt jump shot from 22 ft,,8,8
39,1,7:40.0,,Defensive rebound by V. Oladipo,8,8
40,1,7:27.0,,D. Sabonis misses 2-pt hook shot from 6 ft,8,8
41,1,7:26.0,,Offensive rebound by D. Sabonis,8,8
42,1,7:17.0,,Shooting foul by D. Arthur (drawn by D. Sabonis),8,8
43,1,7:17.0,,D. Sabonis makes free throw 1 of 2,8,9
44,1,7:17.0,,D. Sabonis makes free throw 2 of 2,8,10
45,1,7:08.0,Turnover by D. Arthur (lost ball),,8,10
46,1,6:57.0,,R. Westbrook misses 3-pt jump shot from 24 ft,8,10
47,1,6:57.0,Defensive rebound by Team,,8,10
48,1,6:38.0,D. Gallinari misses 2-pt dunk at rim (block by S. Adams),,8,10
49,1,6:37.0,,Defensive rebound by D. Sabonis,8,10
50,1,6:26.0,,D. Sabonis makes 2-pt hook shot from 4 ft,8,12
51,1,6:26.0,,Shooting foul by D. Arthur (drawn by D. Sabonis),8,12
52,1,6:26.0,W. Chandler enters the game for D. Arthur,,8,12
53,1,6:26.0,,D. Sabonis makes free throw 1 of 1,8,13
54,1,6:14.0,J. Nurkić misses 2-pt jump shot from 15 ft,,8,13
55,1,6:13.0,,Defensive rebound by R. Westbrook,8,13
56,1,6:07.0,,S. Adams misses 2-pt hook shot from 4 ft,8,13
57,1,6:06.0,Defensive rebound by D. Gallinari,,8,13
58,1,5:50.0,D. Gallinari misses 2-pt layup from 2 ft,,8,13
59,1,5:50.0,,Defensive rebound by S. Adams,8,13
60,1,5:50.0,,Personal foul by W. Barton (drawn by S. Adams),8,13
61,1,5:50.0,,Oklahoma City full timeout,8,13
62,1,5:34.0,,R. Westbrook misses 2-pt jump shot from 17 ft,8,13
63,1,5:33.0,,Offensive rebound by R. Westbrook,8,13
64,1,5:32.0,,R. Westbrook makes 2-pt layup from 1 ft,8,15
65,1,5:15.0,Shooting foul by S. Adams (drawn by J. Nurkić),,8,15
66,1,5:15.0,J. Nurkić misses free throw 1 of 2,,8,15
67,1,5:15.0,Offensive rebound by Team,,8,15
68,1,5:15.0,,E. Freedom enters the game for S. Adams,8,15
69,1,5:15.0,,Á. Abrines enters the game for V. Oladipo,8,15
70,1,5:15.0,J. Nurkić makes free throw 2 of 2,,9,15
71,1,5:01.0,,Shooting foul by J. Nurkić (drawn by D. Sabonis),9,15
72,1,5:01.0,,D. Sabonis makes free throw 1 of 2,9,16
73,1,5:01.0,,D. Sabonis makes free throw 2 of 2,9,17
74,1,4:52.0,Personal foul by Á. Abrines (drawn by W. Barton),,9,17
75,1,4:38.0,Turnover by E. Mudiay (bad pass; steal by D. Sabonis),,9,17
76,1,4:32.0,,R. Westbrook misses 2-pt jump shot from 17 ft,9,17
77,1,4:31.0,Defensive rebound by W. Barton,,9,17
78,1,4:23.0,W. Barton misses 2-pt jump shot from 3 ft,,9,17
79,1,4:23.0,,Defensive rebound by E. Freedom,9,17
80,1,4:20.0,,Turnover by R. Westbrook (bad pass),9,17
81,1,4:12.0,Offensive foul by W. Barton (drawn by Á. Abrines),,9,17
82,1,4:12.0,Turnover by W. Barton (offensive foul),,9,17
83,1,4:12.0,J. Nelson enters the game for E. Mudiay,,9,17
84,1,4:01.0,,D. Sabonis misses 2-pt dunk at rim (block by J. Nurkić),9,17
85,1,4:01.0,Defensive rebound by Team,,9,17
86,1,4:01.0,J. Hernangómez enters the game for W. Barton,,9,17
87,1,3:48.0,W. Chandler makes 2-pt jump shot from 4 ft (assist by J. Nelson),,11,17
88,1,3:37.0,,Shooting foul by J. Nurkić (drawn by Á. Abrines),11,17
89,1,3:37.0,,Á. Abrines makes free throw 1 of 2,11,18
90,1,3:37.0,K. Faried enters the game for J. Nurkić,,11,18
91,1,3:37.0,,Á. Abrines makes free throw 2 of 2,11,19
92,1,3:24.0,D. Gallinari makes 2-pt jump shot from 15 ft,,13,19
93,1,3:07.0,,A. Roberson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),13,22
94,1,2:51.0,K. Faried misses 2-pt jump shot from 4 ft,,13,22
95,1,2:50.0,,Defensive rebound by Á. Abrines,13,22
96,1,2:39.0,,D. Sabonis misses 3-pt jump shot from 24 ft,13,22
97,1,2:39.0,Defensive rebound by K. Faried,,13,22
98,1,2:28.0,J. Nelson makes 2-pt layup from 2 ft,,15,22
99,1,2:16.0,,R. Westbrook misses 3-pt jump shot from 25 ft,15,22
100,1,2:15.0,Defensive rebound by D. Gallinari,,15,22
101,1,2:05.0,D. Gallinari makes 2-pt layup from 1 ft,,17,22
102,1,2:05.0,Shooting foul by A. Roberson (drawn by D. Gallinari),,17,22
103,1,2:05.0,Denver full timeout,,17,22
104,1,2:05.0,,C. Payne enters the game for R. Westbrook,17,22
105,1,2:05.0,D. Gallinari makes free throw 1 of 1,,18,22
106,1,1:52.0,,Turnover by C. Payne (lost ball),18,22
107,1,1:37.0,J. Nelson misses 3-pt jump shot from 26 ft,,18,22
108,1,1:35.0,,Defensive rebound by A. Roberson,18,22
109,1,1:13.0,,Á. Abrines misses 2-pt jump shot from 7 ft,18,22
110,1,1:11.0,Defensive rebound by J. Hernangómez,,18,22
111,1,1:01.0,W. Chandler misses 2-pt jump shot from 4 ft,,18,22
112,1,1:00.0,,Defensive rebound by D. Sabonis,18,22
113,1,0:53.0,,Turnover by E. Freedom (lost ball; steal by D. Gallinari),18,22
114,1,0:48.0,W. Chandler makes 2-pt layup from 1 ft,,20,22
115,1,0:48.0,Violation by Team (jump ball),,20,22
116,1,0:34.0,,E. Freedom makes 2-pt layup from 1 ft (assist by Á. Abrines),20,24
117,1,0:22.0,W. Chandler makes 2-pt jump shot from 18 ft,,22,24
118,1,0:02.0,,E. Freedom misses 2-pt jump shot from 13 ft,22,24
119,1,0:01.0,Defensive rebound by W. Chandler,,22,24
120,2,11:46.0,W. Chandler misses 2-pt jump shot from 4 ft,,22,24
121,2,11:44.0,Offensive rebound by J. Hernangómez,,22,24
122,2,11:43.0,J. Hernangómez makes 2-pt dunk at rim,,24,24
123,2,11:29.0,,Personal foul by K. Faried (drawn by E. Freedom),24,24
124,2,11:16.0,,C. Payne makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),24,27
125,2,11:03.0,J. Nelson misses 2-pt jump shot from 5 ft,,24,27
126,2,11:02.0,Offensive rebound by K. Faried,,24,27
127,2,11:00.0,K. Faried makes 2-pt layup from 1 ft,,26,27
128,2,10:52.0,,J. Lauvergne makes 2-pt layup from 2 ft (assist by C. Payne),26,29
129,2,10:46.0,W. Chandler makes 2-pt jump shot from 7 ft (assist by J. Nelson),,28,29
130,2,10:46.0,Shooting foul by J. Lauvergne (drawn by W. Chandler),,28,29
131,2,10:46.0,W. Chandler makes free throw 1 of 1,,29,29
132,2,10:27.0,,E. Freedom makes 2-pt layup from 1 ft,29,31
133,2,10:17.0,W. Chandler misses 3-pt jump shot from 24 ft,,29,31
134,2,10:16.0,,Defensive rebound by Team,29,31
135,2,10:16.0,Loose ball foul by J. Hernangómez,,29,31
136,2,9:59.0,,Á. Abrines misses 3-pt jump shot from 25 ft,29,31
137,2,9:58.0,Defensive rebound by J. Hernangómez,,29,31
138,2,9:52.0,J. Hernangómez misses 2-pt dunk at rim (block by J. Grant),,29,31
139,2,9:51.0,Offensive rebound by J. Nelson,,29,31
140,2,9:48.0,W. Chandler makes 2-pt dunk at rim (assist by J. Nelson),,31,31
141,2,9:31.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,31,31
142,2,9:30.0,,Offensive rebound by E. Freedom,31,31
143,2,9:29.0,,E. Freedom makes 2-pt layup from 1 ft,31,33
144,2,9:15.0,Turnover by W. Chandler (bad pass; steal by Á. Abrines),,31,33
145,2,9:05.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by Á. Abrines),31,35
146,2,9:05.0,Denver full timeout,,31,35
147,2,9:05.0,J. Nurkić enters the game for K. Faried,,31,35
148,2,8:51.0,J. Murray makes 2-pt jump shot from 15 ft,,33,35
149,2,8:33.0,,E. Freedom misses 2-pt jump shot from 17 ft,33,35
150,2,8:33.0,Defensive rebound by J. Hernangómez,,33,35
151,2,8:27.0,W. Chandler makes 2-pt jump shot from 18 ft,,35,35
152,2,8:03.0,,C. Payne makes 3-pt jump shot from 24 ft (assist by Á. Abrines),35,38
153,2,7:50.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nelson),,38,38
154,2,7:35.0,,C. Payne makes 2-pt jump shot from 17 ft,38,40
155,2,7:20.0,J. Murray misses 2-pt jump shot from 19 ft,,38,40
156,2,7:19.0,,Defensive rebound by C. Payne,38,40
157,2,7:13.0,,C. Payne misses 3-pt jump shot from 25 ft,38,40
158,2,7:13.0,Defensive rebound by J. Hernangómez,,38,40
159,2,7:04.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by J. Murray),,41,40
160,2,7:03.0,,Oklahoma City full timeout,41,40
161,2,7:03.0,,R. Westbrook enters the game for C. Payne,41,40
162,2,7:03.0,,V. Oladipo enters the game for J. Lauvergne,41,40
163,2,7:03.0,D. Arthur enters the game for J. Hernangómez,,41,40
164,2,6:52.0,,E. Freedom misses 2-pt layup from 1 ft,41,40
165,2,6:51.0,Defensive rebound by D. Arthur,,41,40
166,2,6:32.0,J. Nurkić makes 2-pt layup from 1 ft (assist by J. Nelson),,43,40
167,2,6:18.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by R. Westbrook),43,42
168,2,6:08.0,Personal foul by Á. Abrines (drawn by W. Chandler),,43,42
169,2,6:08.0,,A. Roberson enters the game for Á. Abrines,43,42
170,2,6:01.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by J. Nelson),,46,42
171,2,5:44.0,,V. Oladipo makes 2-pt jump shot from 14 ft,46,44
172,2,5:35.0,D. Arthur makes 2-pt jump shot from 20 ft (assist by J. Nelson),,48,44
173,2,5:21.0,,V. Oladipo misses 2-pt jump shot from 12 ft (block by J. Murray),48,44
174,2,5:20.0,Defensive rebound by W. Chandler,,48,44
175,2,5:17.0,J. Nelson makes 2-pt layup from 1 ft (assist by W. Chandler),,50,44
176,2,4:50.0,,E. Freedom makes 2-pt layup from 1 ft,50,46
177,2,4:42.0,J. Nelson misses 2-pt layup from 2 ft,,50,46
178,2,4:40.0,Offensive rebound by J. Nurkić,,50,46
179,2,4:40.0,J. Nurkić misses 2-pt layup from 1 ft,,50,46
180,2,4:38.0,,Defensive rebound by R. Westbrook,50,46
181,2,4:29.0,,A. Roberson misses 3-pt jump shot from 23 ft,50,46
182,2,4:29.0,Defensive rebound by W. Chandler,,50,46
183,2,4:17.0,D. Gallinari enters the game for W. Chandler,,50,46
184,2,4:17.0,,S. Adams enters the game for E. Freedom,50,46
185,2,4:05.0,J. Nurkić misses 2-pt hook shot from 4 ft,,50,46
186,2,4:04.0,,Defensive rebound by V. Oladipo,50,46
187,2,3:53.0,,J. Grant misses 3-pt jump shot from 25 ft,50,46
188,2,3:52.0,Defensive rebound by D. Gallinari,,50,46
189,2,3:37.0,D. Gallinari makes 2-pt jump shot from 12 ft,,52,46
190,2,3:21.0,,R. Westbrook makes 3-pt jump shot from 24 ft,52,49
191,2,3:09.0,Turnover by J. Nelson (bad pass; steal by S. Adams),,52,49
192,2,3:04.0,,Shooting foul by D. Arthur (drawn by A. Roberson),52,49
193,2,3:04.0,,A. Roberson makes free throw 1 of 2,52,50
194,2,3:04.0,,A. Roberson misses free throw 2 of 2,52,50
195,2,3:04.0,E. Mudiay enters the game for D. Arthur,,52,50
196,2,3:04.0,W. Chandler enters the game for J. Nelson,,52,50
197,2,3:04.0,W. Barton enters the game for J. Murray,,52,50
198,2,3:03.0,Defensive rebound by J. Nurkić,,52,50
199,2,2:43.0,W. Barton misses 3-pt jump shot from 24 ft,,52,50
200,2,2:42.0,,Defensive rebound by R. Westbrook,52,50
201,2,2:36.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),52,52
202,2,2:25.0,Turnover by J. Nurkić (bad pass),,52,52
203,2,2:25.0,Official timeout,,52,52
204,2,2:25.0,K. Faried enters the game for J. Nurkić,,52,52
205,2,2:16.0,,Shooting foul by K. Faried (drawn by R. Westbrook),52,52
206,2,2:16.0,,R. Westbrook makes free throw 1 of 2,52,53
207,2,2:16.0,,R. Westbrook makes free throw 2 of 2,52,54
208,2,1:54.0,K. Faried makes 2-pt layup from 1 ft (assist by W. Chandler),,54,54
209,2,1:48.0,,Turnover by R. Westbrook (bad pass),54,54
210,2,1:26.0,W. Barton makes 2-pt jump shot from 4 ft,,56,54
211,2,1:11.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),56,57
212,2,1:00.0,W. Barton makes 2-pt jump shot from 7 ft,,58,57
213,2,0:45.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by S. Adams),58,60
214,2,0:35.0,W. Barton makes 2-pt layup from 1 ft (assist by E. Mudiay),,60,60
215,2,0:24.0,,A. Roberson misses 3-pt jump shot from 23 ft,60,60
216,2,0:22.0,Defensive rebound by K. Faried,,60,60
217,2,0:05.0,Personal take foul by R. Westbrook (drawn by E. Mudiay),,60,60
218,2,0:05.0,Denver full timeout,,60,60
219,2,0:05.0,,D. Sabonis enters the game for S. Adams,60,60
220,2,0:01.0,W. Chandler misses 2-pt jump shot from 15 ft (block by J. Grant),,60,60
221,2,0:00.0,,Defensive rebound by R. Westbrook,60,60
222,3,11:49.0,D. Arthur misses 2-pt jump shot from 17 ft,,60,60
223,3,11:49.0,,Defensive rebound by R. Westbrook,60,60
224,3,11:25.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Sabonis),60,63
225,3,11:06.0,J. Nurkić misses 2-pt hook shot from 7 ft,,60,63
226,3,11:06.0,,Defensive rebound by S. Adams,60,63
227,3,10:59.0,,D. Sabonis misses 3-pt jump shot from 25 ft,60,63
228,3,10:58.0,Defensive rebound by W. Barton,,60,63
229,3,10:49.0,J. Nurkić makes 2-pt dunk at rim (assist by W. Barton),,62,63
230,3,10:30.0,,V. Oladipo misses 3-pt jump shot from 24 ft,62,63
231,3,10:29.0,,Offensive rebound by R. Westbrook,62,63
232,3,10:05.0,,A. Roberson makes 2-pt layup from 1 ft,62,65
233,3,9:54.0,J. Nurkić makes 2-pt dunk at rim (assist by E. Mudiay),,64,65
234,3,9:39.0,,V. Oladipo makes 2-pt jump shot from 17 ft (assist by R. Westbrook),64,67
235,3,9:20.0,Shooting foul by D. Sabonis (drawn by J. Nurkić),,64,67
236,3,9:20.0,J. Nurkić misses free throw 1 of 2,,64,67
237,3,9:20.0,Offensive rebound by Team,,64,67
238,3,9:20.0,J. Nurkić misses free throw 2 of 2,,64,67
239,3,9:18.0,,Defensive rebound by D. Sabonis,64,67
240,3,9:09.0,,Turnover by R. Westbrook (bad pass; steal by J. Nurkić),64,67
241,3,8:54.0,D. Gallinari misses 3-pt jump shot from 25 ft,,64,67
242,3,8:54.0,,Defensive rebound by R. Westbrook,64,67
243,3,8:40.0,,V. Oladipo makes 2-pt jump shot from 3 ft,64,69
244,3,8:27.0,D. Gallinari misses 2-pt jump shot from 14 ft,,64,69
245,3,8:27.0,Offensive rebound by D. Arthur,,64,69
246,3,8:23.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Arthur),,67,69
247,3,8:10.0,,S. Adams misses 2-pt layup at rim,67,69
248,3,8:09.0,Defensive rebound by D. Gallinari,,67,69
249,3,7:51.0,J. Nurkić misses 2-pt jump shot from 4 ft (block by S. Adams),,67,69
250,3,7:51.0,,Defensive rebound by A. Roberson,67,69
251,3,7:46.0,,V. Oladipo misses 3-pt jump shot from 25 ft,67,69
252,3,7:44.0,Defensive rebound by D. Arthur,,67,69
253,3,7:36.0,E. Mudiay misses 3-pt jump shot from 25 ft,,67,69
254,3,7:35.0,,Defensive rebound by A. Roberson,67,69
255,3,7:35.0,,Oklahoma City full timeout,67,69
256,3,7:28.0,,R. Westbrook makes 2-pt jump shot from 15 ft,67,71
257,3,7:15.0,Turnover by J. Nurkić (bad pass; steal by R. Westbrook),,67,71
258,3,7:14.0,,Clear path foul by E. Mudiay,67,71
259,3,7:14.0,,R. Westbrook makes clear path free throw 1 of 2,67,72
260,3,7:14.0,,R. Westbrook makes clear path free throw 2 of 2,67,73
261,3,7:01.0,,R. Westbrook misses 3-pt jump shot from 25 ft,67,73
262,3,7:00.0,Defensive rebound by D. Gallinari,,67,73
263,3,6:49.0,D. Gallinari makes 2-pt jump shot from 10 ft,,69,73
264,3,6:36.0,,V. Oladipo misses 3-pt jump shot from 24 ft,69,73
265,3,6:34.0,Defensive rebound by J. Nurkić,,69,73
266,3,6:12.0,Shooting foul by V. Oladipo (drawn by W. Barton),,69,73
267,3,6:12.0,W. Barton makes free throw 1 of 2,,70,73
268,3,6:12.0,W. Chandler enters the game for D. Arthur,,70,73
269,3,6:12.0,W. Barton makes free throw 2 of 2,,71,73
270,3,6:01.0,,Def 3 sec tech foul by J. Nurkić,71,73
271,3,6:01.0,,R. Westbrook makes technical free throw,71,74
272,3,5:56.0,,Personal foul by W. Chandler (drawn by D. Sabonis),71,74
273,3,5:43.0,,D. Sabonis misses 2-pt hook shot from 7 ft,71,74
274,3,5:42.0,Defensive rebound by W. Chandler,,71,74
275,3,5:25.0,J. Nurkić misses 2-pt hook shot from 4 ft,,71,74
276,3,5:24.0,,Defensive rebound by R. Westbrook,71,74
277,3,5:18.0,,S. Adams misses 2-pt layup from 3 ft,71,74
278,3,5:17.0,Defensive rebound by J. Nurkić,,71,74
279,3,5:11.0,E. Mudiay misses 2-pt jump shot from 4 ft (block by A. Roberson),,71,74
280,3,5:09.0,Offensive rebound by Team,,71,74
281,3,5:09.0,,Á. Abrines enters the game for V. Oladipo,71,74
282,3,5:09.0,K. Faried enters the game for J. Nurkić,,71,74
283,3,5:01.0,E. Mudiay misses 2-pt layup from 2 ft (block by S. Adams),,71,74
284,3,5:00.0,,Defensive rebound by R. Westbrook,71,74
285,3,4:57.0,,Shooting foul by W. Chandler (drawn by Á. Abrines),71,74
286,3,4:57.0,,Á. Abrines makes free throw 1 of 2,71,75
287,3,4:57.0,,Á. Abrines makes free throw 2 of 2,71,76
288,3,4:41.0,Shooting foul by A. Roberson (drawn by D. Gallinari),,71,76
289,3,4:41.0,D. Gallinari makes free throw 1 of 2,,72,76
290,3,4:41.0,,E. Freedom enters the game for D. Sabonis,72,76
291,3,4:41.0,D. Gallinari makes free throw 2 of 2,,73,76
292,3,4:31.0,,Á. Abrines misses 3-pt jump shot from 25 ft,73,76
293,3,4:30.0,Defensive rebound by Team,,73,76
294,3,4:21.0,W. Chandler misses 2-pt jump shot from 20 ft,,73,76
295,3,4:20.0,,Defensive rebound by R. Westbrook,73,76
296,3,4:15.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),73,78
297,3,4:02.0,E. Mudiay misses 2-pt jump shot from 17 ft,,73,78
298,3,4:00.0,Offensive rebound by K. Faried,,73,78
299,3,4:00.0,K. Faried misses 2-pt layup from 1 ft,,73,78
300,3,3:59.0,Offensive rebound by K. Faried,,73,78
301,3,3:55.0,W. Chandler misses 3-pt jump shot from 25 ft,,73,78
302,3,3:55.0,,Defensive rebound by E. Freedom,73,78
303,3,3:50.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),73,80
304,3,3:50.0,Denver full timeout,,73,80
305,3,3:50.0,D. Arthur enters the game for W. Barton,,73,80
306,3,3:50.0,J. Nelson enters the game for E. Mudiay,,73,80
307,3,3:37.0,D. Gallinari misses 2-pt jump shot from 23 ft,,73,80
308,3,3:36.0,,Defensive rebound by S. Adams,73,80
309,3,3:24.0,,S. Adams makes 2-pt layup from 1 ft,73,82
310,3,3:24.0,,Shooting foul by D. Gallinari (drawn by S. Adams),73,82
311,3,3:24.0,,S. Adams makes free throw 1 of 1,73,83
312,3,3:09.0,D. Arthur misses 2-pt jump shot from 17 ft,,73,83
313,3,3:08.0,,Defensive rebound by A. Roberson,73,83
314,3,2:48.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),73,85
315,3,2:33.0,Shooting foul by R. Westbrook (drawn by W. Chandler),,73,85
316,3,2:33.0,W. Chandler misses free throw 1 of 2,,73,85
317,3,2:33.0,Offensive rebound by Team,,73,85
318,3,2:33.0,W. Chandler misses free throw 2 of 2,,73,85
319,3,2:33.0,,C. Payne enters the game for R. Westbrook,73,85
320,3,2:32.0,,Defensive rebound by Á. Abrines,73,85
321,3,2:10.0,,E. Freedom misses 2-pt jump shot from 12 ft,73,85
322,3,2:09.0,Defensive rebound by W. Chandler,,73,85
323,3,1:56.0,D. Gallinari misses 2-pt jump shot from 13 ft,,73,85
324,3,1:56.0,Offensive rebound by K. Faried,,73,85
325,3,1:54.0,K. Faried misses 2-pt jump shot from 6 ft (block by E. Freedom),,73,85
326,3,1:53.0,,Defensive rebound by E. Freedom,73,85
327,3,1:48.0,,A. Roberson misses 2-pt layup from 1 ft (block by W. Chandler),73,85
328,3,1:48.0,,Offensive rebound by Team,73,85
329,3,1:48.0,J. Hernangómez enters the game for D. Gallinari,,73,85
330,3,1:30.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by E. Freedom),73,88
331,3,1:14.0,D. Arthur makes 2-pt jump shot from 21 ft (assist by J. Nelson),,75,88
332,3,1:00.0,,Turnover by S. Adams (bad pass; steal by D. Arthur),75,88
333,3,0:50.0,J. Nelson makes 2-pt jump shot from 5 ft,,77,88
334,3,0:26.0,,Turnover by Team (shot clock),77,88
335,3,0:26.0,,J. Grant enters the game for E. Freedom,77,88
336,3,0:09.0,J. Nelson makes 3-pt jump shot from 24 ft,,80,88
337,3,0:00.0,,A. Roberson misses 3-pt jump shot from 23 ft,80,88
338,3,0:00.0,,Offensive rebound by Team,80,88
339,4,11:44.0,,E. Freedom misses 2-pt hook shot from 4 ft,80,88
340,4,11:44.0,Defensive rebound by K. Faried,,80,88
341,4,11:38.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by K. Faried),,82,88
342,4,11:12.0,,J. Grant misses 3-pt jump shot from 24 ft,82,88
343,4,11:11.0,Defensive rebound by W. Chandler,,82,88
344,4,11:00.0,D. Arthur misses 3-pt jump shot from 24 ft,,82,88
345,4,11:00.0,,Defensive rebound by C. Payne,82,88
346,4,10:44.0,,E. Freedom makes 2-pt layup from 1 ft,82,90
347,4,10:44.0,,V. Oladipo misses 2-pt layup from 2 ft,82,90
348,4,10:44.0,,Offensive rebound by E. Freedom,82,90
349,4,10:34.0,W. Chandler makes 2-pt layup from 1 ft,,84,90
350,4,10:34.0,Shooting foul by Á. Abrines (drawn by W. Chandler),,84,90
351,4,10:34.0,W. Chandler makes free throw 1 of 1,,85,90
352,4,10:21.0,,Shooting foul by D. Arthur (drawn by V. Oladipo),85,90
353,4,10:21.0,,V. Oladipo makes free throw 1 of 2,85,91
354,4,10:21.0,,V. Oladipo misses free throw 2 of 2,85,91
355,4,10:21.0,J. Murray enters the game for D. Arthur,,85,91
356,4,10:20.0,,Offensive rebound by V. Oladipo,85,91
357,4,10:11.0,,Personal foul by J. Nelson (drawn by E. Freedom),85,91
358,4,10:05.0,,E. Freedom makes 2-pt jump shot from 8 ft,85,93
359,4,9:53.0,Turnover by W. Chandler (lost ball; steal by V. Oladipo),,85,93
360,4,9:48.0,,V. Oladipo misses 2-pt layup from 1 ft (block by W. Chandler),85,93
361,4,9:47.0,Defensive rebound by K. Faried,,85,93
362,4,9:47.0,Personal foul by V. Oladipo (drawn by K. Faried),,85,93
363,4,9:37.0,J. Nelson makes 3-pt jump shot from 25 ft,,88,93
364,4,9:24.0,,V. Oladipo makes 2-pt jump shot from 9 ft,88,95
365,4,9:11.0,Turnover by J. Nelson (bad pass; steal by V. Oladipo),,88,95
366,4,9:07.0,,V. Oladipo makes 2-pt dunk at rim,88,97
367,4,9:06.0,Denver full timeout,,88,97
368,4,9:06.0,W. Barton enters the game for J. Hernangómez,,88,97
369,4,8:48.0,Shooting foul by C. Payne (drawn by J. Nelson),,88,97
370,4,8:48.0,J. Nelson misses free throw 1 of 3,,88,97
371,4,8:48.0,Offensive rebound by Team,,88,97
372,4,8:48.0,J. Nelson makes free throw 2 of 3,,89,97
373,4,8:48.0,J. Nelson misses free throw 3 of 3,,89,97
374,4,8:48.0,D. Gallinari enters the game for W. Chandler,,89,97
375,4,8:48.0,,A. Roberson enters the game for Á. Abrines,89,97
376,4,8:47.0,,Defensive rebound by E. Freedom,89,97
377,4,8:35.0,,Personal foul by J. Nelson (drawn by J. Grant),89,97
378,4,8:35.0,Technical foul by J. Nelson,,89,97
379,4,8:35.0,,R. Westbrook misses technical free throw,89,97
