,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
84,1,1:40.0,J. Grant makes free throw 1 of 1,,17,22
85,1,1:25.0,,Turnover by D. Rose (bad pass; steal by B. Portis),17,22
86,1,1:19.0,C. Felício makes 2-pt layup from 2 ft (assist by R. Rondo),,19,22
87,1,1:04.0,,Turnover by W. Hernangómez (lost ball),19,22
88,1,1:03.0,Personal foul by W. Hernangómez (drawn by D. McDermott),,19,22
89,1,1:03.0,D. McDermott makes free throw 1 of 2,,20,22
90,1,1:03.0,,J. Holiday enters the game for C. Lee,20,22
91,1,1:03.0,,B. Jennings enters the game for D. Rose,20,22
92,1,1:03.0,D. Wade enters the game for J. Grant,,20,22
93,1,1:03.0,D. McDermott makes free throw 2 of 2,,21,22
94,1,0:48.0,,Shooting foul by B. Portis (drawn by K. O'Quinn),21,22
95,1,0:48.0,,K. O'Quinn makes free throw 1 of 2,21,23
96,1,0:48.0,,K. O'Quinn makes free throw 2 of 2,21,24
97,1,0:36.0,Turnover by D. Wade (traveling),,21,24
98,1,0:27.0,,Turnover by B. Jennings (bad pass),21,24
99,1,0:05.0,B. Portis misses 3-pt jump shot from 25 ft,,21,24
100,1,0:04.0,Offensive rebound by Team,,21,24
101,1,0:04.0,,Loose ball foul by J. Holiday (drawn by C. Felício),21,24
102,1,0:04.0,C. Felício misses free throw 1 of 2,,21,24
103,1,0:04.0,Offensive rebound by Team,,21,24
104,1,0:04.0,,C. Lee enters the game for K. O'Quinn,21,24
105,1,0:04.0,J. Grant enters the game for B. Portis,,21,24
106,1,0:04.0,C. Felício makes free throw 2 of 2,,22,24
107,1,0:00.0,,B. Jennings misses 3-pt jump shot from 30 ft,22,24
108,1,0:00.0,,Offensive rebound by Team,22,24
109,2,11:45.0,C. Felício makes 2-pt dunk at rim (assist by R. Rondo),,24,24
110,2,11:27.0,,Turnover by B. Jennings (bad pass),24,24
111,2,11:18.0,Turnover by R. Rondo (bad pass; steal by M. Kuzminskas),,24,24
112,2,11:13.0,,M. Kuzminskas makes 2-pt layup from 2 ft,24,26
113,2,11:06.0,Turnover by D. McDermott (step out of bounds),,24,26
114,2,10:47.0,,M. Kuzminskas misses 2-pt jump shot from 6 ft,24,26
115,2,10:45.0,,Offensive rebound by M. Kuzminskas,24,26
116,2,10:45.0,,M. Kuzminskas makes 2-pt layup from 1 ft,24,28
117,2,10:31.0,Personal foul by L. Thomas (drawn by B. Portis),,24,28
118,2,10:31.0,M. Carter-Williams enters the game for R. Rondo,,24,28
119,2,10:20.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,24,28
120,2,10:18.0,,Defensive rebound by Team,24,28
121,2,9:56.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by M. Kuzminskas),24,31
122,2,9:35.0,D. Wade misses 2-pt jump shot from 18 ft,,24,31
123,2,9:33.0,Offensive rebound by M. Carter-Williams,,24,31
124,2,9:18.0,Turnover by D. Wade (lost ball; steal by M. Kuzminskas),,24,31
125,2,9:13.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,24,31
126,2,9:11.0,Defensive rebound by C. Felício,,24,31
127,2,9:05.0,D. Wade makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,26,31
128,2,8:45.0,,J. Holiday makes 3-pt jump shot from 24 ft,26,34
129,2,8:29.0,D. McDermott misses 3-pt jump shot from 24 ft,,26,34
130,2,8:27.0,Offensive rebound by C. Felício,,26,34
131,2,8:20.0,Personal foul by W. Hernangómez (drawn by M. Carter-Williams),,26,34
132,2,8:20.0,Official timeout,,26,34
133,2,8:20.0,J. Grant enters the game for D. McDermott,,26,34
134,2,8:20.0,,K. O'Quinn enters the game for W. Hernangómez,26,34
135,2,8:13.0,B. Portis misses 3-pt jump shot from 23 ft,,26,34
136,2,8:10.0,,Defensive rebound by K. O'Quinn,26,34
137,2,7:52.0,,Turnover by L. Thomas (traveling),26,34
138,2,7:32.0,M. Carter-Williams makes 2-pt layup from 3 ft (assist by J. Grant),,28,34
139,2,7:32.0,Shooting foul by L. Thomas (drawn by M. Carter-Williams),,28,34
140,2,7:32.0,M. Carter-Williams makes free throw 1 of 1,,29,34
141,2,7:16.0,,L. Thomas misses 2-pt hook shot from 4 ft,29,34
142,2,7:14.0,,Offensive rebound by K. O'Quinn,29,34
143,2,7:08.0,,L. Thomas misses 3-pt jump shot from 25 ft,29,34
144,2,7:06.0,Defensive rebound by D. Wade,,29,34
145,2,6:53.0,J. Grant makes 3-pt jump shot from 24 ft,,32,34
146,2,6:52.0,,New York full timeout,32,34
147,2,6:52.0,,C. Lee enters the game for K. O'Quinn,32,34
148,2,6:52.0,,J. Noah enters the game for M. Kuzminskas,32,34
149,2,6:52.0,,D. Rose enters the game for J. Holiday,32,34
150,2,6:52.0,,C. Anthony enters the game for B. Jennings,32,34
151,2,6:52.0,P. Zipser enters the game for D. Wade,,32,34
152,2,6:30.0,,Turnover by C. Anthony (traveling),32,34
153,2,6:18.0,J. Grant makes 2-pt jump shot from 17 ft,,34,34
154,2,5:58.0,,Turnover by D. Rose (lost ball; steal by M. Carter-Williams),34,34
155,2,5:54.0,Personal foul by C. Anthony (drawn by P. Zipser),,34,34
156,2,5:54.0,P. Zipser makes free throw 1 of 2,,35,34
157,2,5:54.0,P. Zipser makes free throw 2 of 2,,36,34
158,2,5:38.0,,C. Anthony misses 2-pt jump shot from 12 ft,36,34
159,2,5:35.0,,Offensive rebound by C. Anthony,36,34
160,2,5:33.0,,C. Anthony misses 2-pt jump shot from 11 ft,36,34
161,2,5:31.0,,Offensive rebound by J. Noah,36,34
162,2,5:31.0,,J. Noah makes 2-pt layup from 2 ft,36,36
163,2,5:21.0,M. Carter-Williams misses 2-pt jump shot from 3 ft (block by J. Noah),,36,36
164,2,5:20.0,Offensive rebound by Team,,36,36
165,2,5:20.0,T. Gibson enters the game for B. Portis,,36,36
166,2,5:10.0,P. Zipser makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,39,36
167,2,4:48.0,,D. Rose makes 2-pt jump shot from 18 ft (assist by L. Thomas),39,38
168,2,4:31.0,C. Felício misses 2-pt jump shot from 18 ft,,39,38
169,2,4:29.0,,Defensive rebound by D. Rose,39,38
170,2,4:19.0,,C. Anthony makes 2-pt jump shot from 17 ft,39,40
171,2,4:03.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,39,40
172,2,4:01.0,,Defensive rebound by C. Anthony,39,40
173,2,3:55.0,,C. Anthony makes 2-pt jump shot from 18 ft,39,42
174,2,3:55.0,,Shooting foul by P. Zipser (drawn by C. Anthony),39,42
175,2,3:55.0,,C. Anthony misses free throw 1 of 1,39,42
176,2,3:55.0,R. Rondo enters the game for M. Carter-Williams,,39,42
177,2,3:55.0,R. Lopez enters the game for C. Felício,,39,42
178,2,3:54.0,Defensive rebound by T. Gibson,,39,42
179,2,3:40.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by R. Rondo),,41,42
180,2,3:40.0,,Loose ball foul by L. Thomas (drawn by T. Gibson),41,42
181,2,3:40.0,T. Gibson makes free throw 1 of 1,,42,42
182,2,3:24.0,,C. Anthony makes 3-pt jump shot from 25 ft,42,45
183,2,3:12.0,R. Lopez makes 2-pt hook shot from 12 ft (assist by R. Rondo),,44,45
184,2,2:52.0,,C. Anthony misses 3-pt jump shot from 26 ft,44,45
185,2,2:50.0,,Offensive rebound by L. Thomas,44,45
186,2,2:50.0,,L. Thomas misses 2-pt layup from 2 ft,44,45
187,2,2:48.0,,Offensive rebound by J. Noah,44,45
188,2,2:48.0,,J. Noah misses 2-pt layup from 1 ft,44,45
189,2,2:47.0,Defensive rebound by T. Gibson,,44,45
190,2,2:30.0,T. Gibson makes 2-pt layup from 3 ft (assist by R. Rondo),,46,45
191,2,2:16.0,,C. Lee makes 2-pt layup from 1 ft (assist by C. Anthony),46,47
192,2,2:14.0,Chicago full timeout,,46,47
193,2,2:14.0,,M. Kuzminskas enters the game for L. Thomas,46,47
194,2,1:59.0,R. Lopez misses 2-pt jump shot from 4 ft,,46,47
195,2,1:57.0,,Defensive rebound by J. Noah,46,47
196,2,1:55.0,,Turnover by J. Noah (bad pass; steal by J. Grant),46,47
197,2,1:41.0,R. Rondo makes 2-pt jump shot from 21 ft (assist by J. Grant),,48,47
198,2,1:21.0,,D. Rose misses 2-pt layup from 3 ft,48,47
199,2,1:20.0,Defensive rebound by J. Grant,,48,47
200,2,1:14.0,R. Rondo misses 2-pt jump shot from 6 ft,,48,47
201,2,1:13.0,,Defensive rebound by C. Anthony,48,47
202,2,1:00.0,,D. Rose makes 2-pt layup from 3 ft (assist by C. Lee),48,49
203,2,0:57.0,Personal foul by C. Anthony (drawn by T. Gibson),,48,49
204,2,0:57.0,T. Gibson misses free throw 1 of 2,,48,49
205,2,0:57.0,Offensive rebound by Team,,48,49
206,2,0:57.0,D. Wade enters the game for J. Grant,,48,49
207,2,0:57.0,T. Gibson makes free throw 2 of 2,,49,49
208,2,0:34.0,,C. Anthony makes 2-pt jump shot from 18 ft,49,51
209,2,0:25.0,R. Lopez misses 2-pt jump shot from 5 ft,,49,51
210,2,0:23.0,,Defensive rebound by D. Rose,49,51
211,2,0:05.0,,Shooting foul by R. Rondo (drawn by D. Rose),49,51
212,2,0:05.0,,D. Rose makes 2-pt layup from 2 ft,49,53
213,2,0:05.0,Chicago full timeout,,49,53
214,2,0:05.0,D. McDermott enters the game for T. Gibson,,49,53
215,2,0:05.0,,R. Baker enters the game for C. Anthony,49,53
216,2,0:05.0,,D. Rose makes free throw 1 of 1,49,54
217,2,0:00.0,R. Rondo makes 2-pt jump shot from 21 ft,,51,54
218,3,11:44.0,T. Gibson misses 2-pt hook shot from 6 ft,,51,54
219,3,11:42.0,,Defensive rebound by Team,51,54
220,3,11:25.0,,C. Anthony misses 2-pt jump shot from 16 ft,51,54
221,3,11:23.0,Defensive rebound by M. Carter-Williams,,51,54
222,3,11:08.0,D. Wade misses 2-pt jump shot from 17 ft,,51,54
223,3,11:06.0,,Defensive rebound by C. Anthony,51,54
224,3,10:56.0,,D. Rose misses 2-pt jump shot from 15 ft,51,54
225,3,10:54.0,Defensive rebound by R. Lopez,,51,54
226,3,10:43.0,Turnover by T. Gibson (lost ball; steal by C. Anthony),,51,54
227,3,10:25.0,,C. Lee misses 3-pt jump shot from 24 ft,51,54
228,3,10:23.0,Defensive rebound by M. Carter-Williams,,51,54
229,3,10:14.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,51,54
230,3,10:13.0,,Defensive rebound by Team,51,54
231,3,10:02.0,,D. Rose misses 2-pt layup from 2 ft,51,54
232,3,10:00.0,,Offensive rebound by J. Noah,51,54
233,3,10:00.0,,J. Noah misses 2-pt layup at rim,51,54
234,3,9:58.0,,Offensive rebound by J. Noah,51,54
235,3,9:58.0,,J. Noah makes 2-pt layup from 1 ft,51,56
236,3,9:42.0,P. Zipser misses 2-pt jump shot from 8 ft,,51,56
237,3,9:40.0,Offensive rebound by R. Lopez,,51,56
238,3,9:40.0,R. Lopez misses 2-pt layup from 1 ft,,51,56
239,3,9:38.0,,Defensive rebound by J. Noah,51,56
240,3,9:29.0,,C. Anthony makes 2-pt layup from 2 ft,51,58
241,3,9:12.0,D. Wade makes 2-pt jump shot from 10 ft,,53,58
242,3,8:55.0,,C. Lee makes 2-pt jump shot from 13 ft,53,60
243,3,8:34.0,Shooting foul by J. Noah (drawn by D. Wade),,53,60
244,3,8:34.0,D. Wade makes free throw 1 of 2,,54,60
245,3,8:34.0,D. Wade makes free throw 2 of 2,,55,60
246,3,8:21.0,,C. Lee misses 2-pt jump shot from 14 ft,55,60
247,3,8:19.0,Defensive rebound by P. Zipser,,55,60
248,3,8:16.0,Offensive foul by M. Carter-Williams (drawn by D. Rose),,55,60
249,3,8:16.0,Turnover by M. Carter-Williams (offensive foul),,55,60
250,3,8:02.0,,J. Noah misses 2-pt layup from 3 ft,55,60
251,3,8:01.0,Defensive rebound by M. Carter-Williams,,55,60
252,3,7:57.0,Turnover by M. Carter-Williams (bad pass),,55,60
253,3,7:48.0,,L. Thomas misses 2-pt layup from 3 ft,55,60
254,3,7:46.0,,Offensive rebound by J. Noah,55,60
255,3,7:46.0,,J. Noah misses 2-pt layup from 1 ft,55,60
256,3,7:45.0,Defensive rebound by R. Lopez,,55,60
257,3,7:34.0,D. Wade makes 2-pt jump shot from 7 ft,,57,60
258,3,7:14.0,,C. Anthony makes 2-pt jump shot from 15 ft,57,62
259,3,6:52.0,P. Zipser misses 3-pt jump shot from 25 ft,,57,62
260,3,6:50.0,,Defensive rebound by C. Lee,57,62
261,3,6:39.0,,D. Rose misses 2-pt jump shot from 17 ft,57,62
262,3,6:37.0,Defensive rebound by D. Wade,,57,62
263,3,6:31.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,57,62
264,3,6:29.0,,Defensive rebound by J. Noah,57,62
265,3,6:08.0,,L. Thomas makes 2-pt jump shot from 22 ft (assist by C. Anthony),57,64
266,3,6:07.0,Chicago full timeout,,57,64
267,3,6:07.0,R. Rondo enters the game for M. Carter-Williams,,57,64
268,3,6:07.0,,M. Kuzminskas enters the game for L. Thomas,57,64
269,3,5:49.0,D. Wade misses 2-pt jump shot from 12 ft,,57,64
270,3,5:47.0,Offensive rebound by T. Gibson,,57,64
271,3,5:45.0,Turnover by D. Wade (offensive goaltending),,57,64
272,3,5:26.0,,D. Rose misses 2-pt layup from 2 ft,57,64
273,3,5:25.0,,Offensive rebound by J. Noah,57,64
274,3,5:25.0,,J. Noah makes 2-pt layup from 1 ft,57,66
275,3,5:12.0,R. Rondo misses 2-pt jump shot from 5 ft (block by M. Kuzminskas),,57,66
276,3,5:10.0,Offensive rebound by T. Gibson,,57,66
277,3,5:07.0,R. Rondo misses 2-pt jump shot from 17 ft,,57,66
278,3,5:05.0,,Defensive rebound by C. Anthony,57,66
279,3,4:55.0,,C. Anthony makes 2-pt jump shot from 17 ft (assist by J. Noah),57,68
280,3,4:37.0,D. Wade makes 2-pt layup from 3 ft,,59,68
281,3,4:23.0,,M. Kuzminskas misses 3-pt jump shot from 24 ft,59,68
282,3,4:21.0,,Offensive rebound by J. Noah,59,68
283,3,4:19.0,,M. Kuzminskas misses 2-pt jump shot from 5 ft,59,68
284,3,4:16.0,,Offensive rebound by M. Kuzminskas,59,68
285,3,4:15.0,,M. Kuzminskas misses 2-pt layup from 3 ft (block by R. Lopez),59,68
286,3,4:13.0,,Offensive rebound by M. Kuzminskas,59,68
287,3,4:10.0,,M. Kuzminskas misses 2-pt layup from 1 ft (block by R. Lopez),59,68
288,3,4:09.0,Defensive rebound by R. Lopez,,59,68
289,3,4:00.0,D. Wade misses 3-pt jump shot from 26 ft,,59,68
290,3,4:00.0,Offensive rebound by T. Gibson,,59,68
291,3,4:00.0,Shooting foul by J. Noah (drawn by T. Gibson),,59,68
292,3,4:00.0,T. Gibson makes free throw 1 of 2,,60,68
293,3,4:00.0,D. McDermott enters the game for D. Wade,,60,68
294,3,4:00.0,,K. O'Quinn enters the game for J. Noah,60,68
295,3,4:00.0,T. Gibson makes free throw 2 of 2,,61,68
296,3,3:39.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Anthony),61,70
297,3,3:20.0,Personal foul by C. Anthony (drawn by T. Gibson),,61,70
298,3,3:20.0,J. Grant enters the game for P. Zipser,,61,70
299,3,3:20.0,,J. Holiday enters the game for C. Lee,61,70
300,3,3:12.0,R. Lopez misses 2-pt jump shot from 4 ft (block by K. O'Quinn),,61,70
301,3,3:10.0,Offensive rebound by T. Gibson,,61,70
302,3,3:10.0,Offensive foul by T. Gibson (drawn by C. Anthony),,61,70
303,3,3:10.0,Turnover by T. Gibson (offensive foul),,61,70
304,3,2:58.0,,M. Kuzminskas misses 2-pt layup from 3 ft (block by D. McDermott),61,70
305,3,2:55.0,Defensive rebound by R. Lopez,,61,70
306,3,2:50.0,D. McDermott misses 3-pt jump shot from 24 ft,,61,70
307,3,2:48.0,,Defensive rebound by K. O'Quinn,61,70
308,3,2:43.0,,Personal foul by R. Rondo (drawn by D. Rose),61,70
309,3,2:43.0,,New York full timeout,61,70
310,3,2:43.0,C. Felício enters the game for R. Lopez,,61,70
311,3,2:27.0,,K. O'Quinn makes 2-pt dunk at rim (assist by C. Anthony),61,72
312,3,2:11.0,D. McDermott misses 2-pt jump shot from 16 ft (block by K. O'Quinn),,61,72
313,3,2:08.0,,Defensive rebound by C. Anthony,61,72
314,3,1:55.0,,C. Anthony misses 2-pt layup from 2 ft (block by C. Felício),61,72
315,3,1:53.0,Defensive rebound by T. Gibson,,61,72
316,3,1:47.0,C. Felício misses 2-pt hook shot from 5 ft,,61,72
317,3,1:46.0,Offensive rebound by C. Felício,,61,72
318,3,1:43.0,D. McDermott misses 2-pt layup from 2 ft,,61,72
319,3,1:41.0,,Defensive rebound by K. O'Quinn,61,72
320,3,1:28.0,,D. Rose misses 2-pt jump shot from 4 ft,61,72
321,3,1:27.0,,Offensive rebound by K. O'Quinn,61,72
322,3,1:24.0,,K. O'Quinn makes 2-pt layup from 2 ft,61,74
323,3,1:06.0,T. Gibson makes 2-pt layup from 2 ft (assist by R. Rondo),,63,74
324,3,0:46.0,,Turnover by K. O'Quinn (bad pass),63,74
325,3,0:46.0,,L. Thomas enters the game for C. Anthony,63,74
326,3,0:46.0,D. Wade enters the game for T. Gibson,,63,74
327,3,0:31.0,J. Grant makes 2-pt jump shot from 4 ft (assist by D. McDermott),,65,74
328,3,0:14.0,,D. Rose makes 2-pt layup from 2 ft,65,76
329,3,0:14.0,,Violation by Team (jump ball),65,76
330,3,0:01.0,R. Rondo misses 3-pt jump shot from 24 ft,,65,76
331,3,0:00.0,,Defensive rebound by Team,65,76
332,4,11:41.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),65,79
333,4,11:22.0,D. Wade makes 2-pt jump shot from 4 ft,,67,79
334,4,11:12.0,,K. O'Quinn misses 2-pt jump shot from 14 ft,67,79
335,4,11:10.0,Defensive rebound by D. McDermott,,67,79
336,4,11:00.0,J. Grant misses 2-pt jump shot from 13 ft,,67,79
337,4,10:59.0,,Defensive rebound by K. O'Quinn,67,79
338,4,10:36.0,,B. Jennings misses 3-pt jump shot from 23 ft,67,79
339,4,10:33.0,,Offensive rebound by L. Thomas,67,79
340,4,10:33.0,,L. Thomas misses 2-pt layup from 2 ft,67,79
341,4,10:32.0,Defensive rebound by D. McDermott,,67,79
342,4,10:27.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Grant),,69,79
343,4,10:10.0,,Shooting foul by J. Grant (drawn by B. Jennings),69,79
344,4,10:10.0,,B. Jennings makes free throw 1 of 3,69,80
345,4,10:10.0,,B. Jennings misses free throw 2 of 3,69,80
346,4,10:10.0,,Offensive rebound by Team,69,80
347,4,10:10.0,,B. Jennings makes free throw 3 of 3,69,81
348,4,10:02.0,D. Wade makes 2-pt dunk at rim,,71,81
349,4,9:47.0,,M. Kuzminskas makes 2-pt layup from 2 ft (assist by K. O'Quinn),71,83
350,4,9:47.0,,Shooting foul by D. McDermott (drawn by M. Kuzminskas),71,83
351,4,9:47.0,P. Zipser enters the game for D. McDermott,,71,83
352,4,9:47.0,,M. Kuzminskas makes free throw 1 of 1,71,84
353,4,9:38.0,Personal foul by J. Holiday (drawn by D. Wade),,71,84
354,4,9:25.0,R. Rondo misses 3-pt jump shot from 25 ft,,71,84
355,4,9:23.0,,Defensive rebound by K. O'Quinn,71,84
356,4,9:16.0,,J. Holiday misses 3-pt jump shot from 24 ft,71,84
357,4,9:14.0,Defensive rebound by J. Grant,,71,84
358,4,9:12.0,D. Wade misses 2-pt layup from 2 ft (block by K. O'Quinn),,71,84
359,4,9:11.0,Offensive rebound by Team,,71,84
360,4,9:04.0,Turnover by D. Wade (bad pass; steal by B. Jennings),,71,84
361,4,8:58.0,,J. Holiday misses 2-pt jump shot from 5 ft,71,84
362,4,8:57.0,,Offensive rebound by Team,71,84
363,4,8:57.0,Official timeout,,71,84
364,4,8:57.0,B. Portis enters the game for R. Rondo,,71,84
365,4,8:46.0,,M. Kuzminskas makes 2-pt dunk at rim (assist by L. Thomas),71,86
366,4,8:24.0,D. Wade misses 2-pt jump shot from 5 ft,,71,86
367,4,8:23.0,Offensive rebound by Team,,71,86
368,4,8:16.0,D. Wade makes 2-pt layup from 2 ft,,73,86
369,4,7:57.0,,K. O'Quinn makes 2-pt jump shot from 4 ft,73,88
370,4,7:46.0,Shooting foul by K. O'Quinn (drawn by J. Grant),,73,88
371,4,7:46.0,J. Grant misses free throw 1 of 2,,73,88
372,4,7:46.0,Offensive rebound by Team,,73,88
373,4,7:46.0,J. Grant makes free throw 2 of 2,,74,88
374,4,7:23.0,,B. Jennings misses 3-pt jump shot from 26 ft,74,88
375,4,7:21.0,Defensive rebound by P. Zipser,,74,88
376,4,7:12.0,C. Felício makes 2-pt layup from 1 ft (assist by D. Wade),,76,88
377,4,6:47.0,,L. Thomas misses 2-pt hook shot from 5 ft,76,88
378,4,6:45.0,Defensive rebound by D. Wade,,76,88
379,4,6:37.0,Shooting foul by L. Thomas (drawn by D. Wade),,76,88
380,4,6:37.0,D. Wade makes free throw 1 of 2,,77,88
381,4,6:37.0,D. Wade misses free throw 2 of 2,,77,88
382,4,6:37.0,,J. Noah enters the game for L. Thomas,77,88
383,4,6:37.0,,C. Anthony enters the game for K. O'Quinn,77,88
384,4,6:36.0,,Defensive rebound by J. Noah,77,88
385,4,6:22.0,,J. Noah makes 2-pt dunk at rim (assist by J. Holiday),77,90
