,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHILADELPHIA_ACTION,NEW ORLEANS_SCORE,PHILADELPHIA_SCORE
385,4,6:29.0,S. Hill enters the game for Ö. Aşık,,93,82
386,4,6:29.0,,R. Covington enters the game for G. Henderson,93,82
387,4,6:29.0,,D. Šarić makes free throw 2 of 2,93,83
388,4,6:15.0,Shooting foul by J. Okafor (drawn by A. Davis),,93,83
389,4,6:15.0,A. Davis makes free throw 1 of 2,,94,83
390,4,6:15.0,J. Holiday enters the game for E. Moore,,94,83
391,4,6:15.0,A. Davis makes free throw 2 of 2,,95,83
392,4,5:57.0,,J. Okafor makes 2-pt layup from 2 ft,95,85
393,4,5:43.0,J. Holiday misses 2-pt jump shot from 12 ft (block by J. Okafor),,95,85
394,4,5:41.0,Offensive rebound by J. Holiday,,95,85
395,4,5:35.0,A. Davis misses 2-pt hook shot from 8 ft,,95,85
396,4,5:33.0,,Defensive rebound by N. Stauskas,95,85
397,4,5:27.0,,N. Stauskas makes 3-pt jump shot from 28 ft (assist by D. Šarić),95,88
398,4,5:10.0,A. Davis misses 2-pt jump shot from 15 ft,,95,88
399,4,5:08.0,,Defensive rebound by N. Stauskas,95,88
400,4,4:55.0,,J. Okafor misses 2-pt hook shot from 12 ft,95,88
401,4,4:53.0,Defensive rebound by A. Davis,,95,88
402,4,4:42.0,J. Holiday misses 2-pt layup from 3 ft,,95,88
403,4,4:40.0,,Defensive rebound by R. Covington,95,88
404,4,4:30.0,,R. Covington misses 3-pt jump shot from 26 ft,95,88
405,4,4:29.0,Defensive rebound by T. Frazier,,95,88
406,4,4:19.0,A. Davis misses 3-pt jump shot from 27 ft,,95,88
407,4,4:17.0,,Defensive rebound by R. Covington,95,88
408,4,4:13.0,,Philadelphia full timeout,95,88
409,4,4:13.0,T. Jones enters the game for D. Cunningham,,95,88
410,4,4:13.0,,J. Embiid enters the game for J. Okafor,95,88
411,4,4:13.0,,E. İlyasova enters the game for D. Šarić,95,88
412,4,3:54.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,95,88
413,4,3:52.0,Defensive rebound by A. Davis,,95,88
414,4,3:34.0,T. Jones misses 2-pt hook shot from 4 ft,,95,88
415,4,3:25.0,Offensive rebound by A. Davis,,95,88
416,4,3:25.0,A. Davis makes 2-pt layup from 3 ft,,97,88
417,4,3:18.0,,J. Embiid misses 2-pt layup from 2 ft (block by A. Davis),97,88
418,4,3:15.0,Defensive rebound by J. Holiday,,97,88
419,4,3:07.0,A. Davis misses 2-pt jump shot from 5 ft,,97,88
420,4,3:06.0,Offensive rebound by A. Davis,,97,88
421,4,3:06.0,Shooting foul by R. Covington (drawn by A. Davis),,97,88
422,4,3:06.0,A. Davis misses free throw 1 of 2,,97,88
423,4,3:06.0,Offensive rebound by Team,,97,88
424,4,3:06.0,A. Davis misses free throw 2 of 2,,97,88
425,4,3:04.0,,Defensive rebound by J. Embiid,97,88
426,4,2:57.0,,R. Covington misses 3-pt jump shot from 26 ft,97,88
427,4,2:55.0,Defensive rebound by A. Davis,,97,88
428,4,2:35.0,T. Jones misses 2-pt layup from 1 ft (block by J. Embiid),,97,88
429,4,2:35.0,Offensive rebound by T. Jones,,97,88
430,4,2:35.0,Shooting foul by R. Covington (drawn by T. Jones),,97,88
431,4,2:35.0,New Orleans full timeout,,97,88
432,4,2:35.0,T. Jones makes free throw 1 of 2,,98,88
433,4,2:35.0,,G. Henderson enters the game for N. Stauskas,97,88
434,4,2:35.0,,T. McConnell enters the game for S. Rodríguez,97,88
435,4,2:35.0,T. Jones misses free throw 2 of 2,,98,88
436,4,2:28.0,,Defensive rebound by J. Embiid,98,88
437,4,2:25.0,,T. McConnell misses 2-pt jump shot from 19 ft,98,88
438,4,2:22.0,Defensive rebound by A. Davis,,98,88
439,4,2:06.0,A. Davis makes 2-pt hook shot from 6 ft (assist by J. Holiday),,100,88
440,4,1:47.0,,J. Embiid misses 2-pt jump shot from 7 ft,100,88
441,4,1:44.0,Defensive rebound by A. Davis,,100,88
442,4,1:34.0,Personal foul by R. Covington (drawn by A. Davis),,100,88
443,4,1:34.0,A. Davis makes free throw 1 of 2,,101,88
444,4,1:34.0,A. Davis misses free throw 2 of 2,,101,88
445,4,1:33.0,Offensive rebound by Team,,101,88
446,4,1:25.0,New Orleans full timeout,,101,88
447,4,1:22.0,J. Holiday makes 2-pt dunk at rim,,103,88
448,4,1:22.0,,Philadelphia full timeout,103,88
449,4,1:22.0,,S. Rodríguez enters the game for T. McConnell,103,88
450,4,1:22.0,D. Cunningham enters the game for T. Jones,,103,88
451,4,1:17.0,,Philadelphia full timeout,103,88
452,4,1:15.0,,R. Covington misses 2-pt layup from 3 ft (block by A. Davis),103,88
453,4,1:13.0,Defensive rebound by S. Hill,,103,88
454,4,0:52.0,A. Davis makes 2-pt jump shot from 16 ft,,105,88
455,4,0:43.0,,G. Henderson makes 3-pt jump shot from 25 ft (assist by J. Embiid),105,91
456,4,0:21.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by T. Frazier),,108,91
457,4,0:10.0,,S. Rodríguez misses 2-pt layup from 2 ft,108,91
458,4,0:09.0,,Offensive rebound by E. İlyasova,108,91
459,4,0:08.0,,E. İlyasova makes 2-pt jump shot from 4 ft,108,93
