,QUARTER,TIME_REMAINING,PORTLAND_ACTION,BROOKLYN_ACTION,PORTLAND_SCORE,BROOKLYN_SCORE
106,1,0:01.0,D. Lillard misses 3-pt jump shot from 32 ft,,32,29
107,1,0:00.0,Offensive rebound by Team,,32,29
108,2,11:47.0,A. Crabbe misses 2-pt jump shot from 15 ft,,32,29
109,2,11:46.0,,Defensive rebound by B. Bogdanović,32,29
110,2,11:32.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,32,29
111,2,11:31.0,Defensive rebound by E. Turner,,32,29
112,2,11:22.0,E. Turner makes 2-pt jump shot from 16 ft,,34,29
113,2,11:07.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by L. Scola),34,32
114,2,10:49.0,E. Turner makes 2-pt jump shot from 18 ft (assist by M. Leonard),,36,32
115,2,10:49.0,Loose ball foul by N. Vonleh (drawn by J. Hamilton),,36,32
116,2,10:38.0,,J. Hamilton misses 3-pt jump shot from 26 ft,36,32
117,2,10:37.0,Defensive rebound by C. McCollum,,36,32
118,2,10:20.0,E. Turner misses 2-pt jump shot from 16 ft,,36,32
119,2,10:19.0,,Defensive rebound by S. Kilpatrick,36,32
120,2,10:11.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,36,32
121,2,10:10.0,Defensive rebound by M. Leonard,,36,32
122,2,9:57.0,N. Vonleh makes 2-pt hook shot from 7 ft (assist by C. McCollum),,38,32
123,2,9:41.0,,J. Hamilton makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),38,35
124,2,9:20.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Turner),,41,35
125,2,9:07.0,,L. Scola makes 2-pt jump shot from 13 ft,41,37
126,2,9:07.0,,Shooting foul by N. Vonleh (drawn by L. Scola),41,37
127,2,9:07.0,,L. Scola makes free throw 1 of 1,41,38
128,2,8:49.0,Personal foul by S. Kilpatrick (drawn by N. Vonleh),,41,38
129,2,8:49.0,Official timeout,,41,38
130,2,8:40.0,C. McCollum makes 2-pt jump shot from 15 ft,,43,38
131,2,8:23.0,,S. Kilpatrick makes 2-pt jump shot from 14 ft,43,40
132,2,8:10.0,C. McCollum makes 2-pt jump shot from 12 ft,,45,40
133,2,7:56.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by J. Hamilton),45,42
134,2,7:36.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by C. McCollum),,48,42
135,2,7:17.0,,B. Bogdanović makes 2-pt jump shot from 15 ft,48,44
136,2,7:01.0,M. Leonard makes 3-pt jump shot from 27 ft,,51,44
137,2,6:56.0,,Personal foul by C. McCollum (drawn by Y. Ferrell),51,44
138,2,6:52.0,,Offensive foul by L. Scola (drawn by C. McCollum),51,44
139,2,6:52.0,,Turnover by L. Scola (offensive foul),51,44
140,2,6:33.0,C. McCollum misses 3-pt jump shot from 25 ft,,51,44
141,2,6:31.0,,Defensive rebound by S. Kilpatrick,51,44
142,2,6:19.0,,L. Scola misses 3-pt jump shot from 24 ft,51,44
143,2,6:17.0,Defensive rebound by A. Crabbe,,51,44
144,2,6:12.0,E. Turner makes 2-pt jump shot from 9 ft,,53,44
145,2,6:09.0,,Brooklyn full timeout,53,44
146,2,6:09.0,,B. Lopez enters the game for J. Hamilton,53,44
147,2,6:09.0,,R. Hollis-Jefferson enters the game for S. Kilpatrick,53,44
148,2,6:09.0,E. Davis enters the game for N. Vonleh,,53,44
149,2,6:09.0,,T. Booker enters the game for L. Scola,53,44
150,2,5:54.0,,B. Lopez makes 2-pt dunk at rim (assist by B. Bogdanović),53,46
151,2,5:31.0,E. Turner makes 2-pt jump shot from 15 ft,,55,46
152,2,5:17.0,,B. Lopez makes 2-pt jump shot from 7 ft,55,48
153,2,5:01.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),,58,48
154,2,4:47.0,,R. Hollis-Jefferson makes 2-pt jump shot from 17 ft,58,50
155,2,4:35.0,C. McCollum misses 2-pt layup at rim,,58,50
156,2,4:34.0,,Defensive rebound by B. Lopez,58,50
157,2,4:25.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),58,53
158,2,4:07.0,M. Leonard misses 2-pt jump shot from 17 ft,,58,53
159,2,4:06.0,Offensive rebound by A. Crabbe,,58,53
160,2,4:04.0,Portland full timeout,,58,53
161,2,4:04.0,,J. Harris enters the game for Y. Ferrell,58,53
162,2,4:04.0,,I. Whitehead enters the game for B. Bogdanović,58,53
163,2,4:04.0,D. Lillard enters the game for C. McCollum,,58,53
164,2,4:04.0,M. Harkless enters the game for M. Leonard,,58,53
165,2,4:02.0,Offensive foul by M. Harkless (drawn by R. Hollis-Jefferson),,58,53
166,2,4:02.0,Turnover by M. Harkless (offensive foul),,58,53
167,2,3:50.0,,R. Hollis-Jefferson makes 2-pt dunk at rim,58,55
168,2,3:27.0,E. Davis misses 2-pt layup from 1 ft (block by B. Lopez),,58,55
169,2,3:24.0,,Defensive rebound by B. Lopez,58,55
170,2,3:20.0,,Personal foul by M. Harkless (drawn by R. Hollis-Jefferson),58,55
171,2,3:16.0,,Shooting foul by E. Davis (drawn by J. Harris),58,55
172,2,3:16.0,,J. Harris makes free throw 1 of 2,58,56
173,2,3:16.0,,J. Harris makes free throw 2 of 2,58,57
174,2,3:04.0,E. Turner makes 2-pt jump shot from 17 ft,,60,57
175,2,2:49.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,60,57
176,2,2:47.0,,Offensive rebound by Team,60,57
177,2,2:35.0,,Turnover by J. Harris (bad pass; steal by E. Turner),60,57
178,2,2:30.0,D. Lillard makes 2-pt layup from 3 ft (assist by E. Turner),,62,57
179,2,2:11.0,,B. Lopez makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),62,59
180,2,2:11.0,,Shooting foul by E. Turner (drawn by B. Lopez),62,59
181,2,2:11.0,,B. Lopez makes free throw 1 of 1,62,60
182,2,2:04.0,M. Harkless makes 2-pt layup from 2 ft (assist by E. Turner),,64,60
183,2,1:49.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Harris),64,62
184,2,1:37.0,D. Lillard makes 2-pt layup from 2 ft,,66,62
185,2,1:30.0,,I. Whitehead misses 2-pt layup from 3 ft (block by E. Davis),66,62
186,2,1:29.0,,Offensive rebound by Team,66,62
187,2,1:23.0,,J. Harris misses 2-pt jump shot from 19 ft,66,62
188,2,1:22.0,Defensive rebound by D. Lillard,,66,62
189,2,1:13.0,D. Lillard misses 3-pt jump shot from 27 ft,,66,62
190,2,1:12.0,,Defensive rebound by J. Harris,66,62
191,2,1:03.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft (block by E. Davis),66,62
192,2,1:01.0,Defensive rebound by E. Davis,,66,62
193,2,0:53.0,E. Turner misses 2-pt jump shot from 16 ft,,66,62
194,2,0:52.0,,Defensive rebound by T. Booker,66,62
195,2,0:40.0,,T. Booker makes 2-pt jump shot from 5 ft (assist by J. Harris),66,64
196,2,0:40.0,Portland full timeout,,66,64
197,2,0:40.0,M. Leonard enters the game for E. Davis,,66,64
198,2,0:40.0,C. McCollum enters the game for M. Harkless,,66,64
199,2,0:35.0,D. Lillard makes 2-pt jump shot from 16 ft,,68,64
200,2,0:26.0,,I. Whitehead misses 2-pt jump shot from 20 ft,68,64
201,2,0:26.0,Defensive rebound by Team,,68,64
202,2,0:26.0,,Loose ball foul by T. Booker (drawn by D. Lillard),68,64
203,2,0:02.0,A. Crabbe makes 2-pt jump shot from 9 ft,,70,64
204,2,0:00.0,,I. Whitehead misses 3-pt jump shot from 65 ft,70,64
205,2,0:00.0,,Offensive rebound by Team,70,64
206,3,11:47.0,Turnover by M. Plumlee (lost ball; steal by T. Booker),,70,64
207,3,11:33.0,,T. Booker makes 3-pt jump shot from 24 ft (assist by B. Lopez),70,67
208,3,11:08.0,M. Harkless makes 2-pt layup from 2 ft (assist by M. Plumlee),,72,67
209,3,10:54.0,,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,72,67
210,3,10:52.0,Defensive rebound by M. Harkless,,72,67
211,3,10:46.0,Shooting foul by R. Hollis-Jefferson (drawn by E. Davis),,72,67
212,3,10:46.0,E. Davis makes free throw 1 of 2,,73,67
213,3,10:46.0,E. Davis makes free throw 2 of 2,,74,67
214,3,10:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,74,67
215,3,10:27.0,Defensive rebound by M. Plumlee,,74,67
216,3,10:11.0,Turnover by M. Plumlee (lost ball; steal by T. Booker),,74,67
217,3,10:06.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by I. Whitehead),74,69
218,3,9:51.0,D. Lillard misses 3-pt jump shot from 27 ft,,74,69
219,3,9:50.0,,Defensive rebound by R. Hollis-Jefferson,74,69
220,3,9:45.0,,Turnover by T. Booker (traveling),74,69
221,3,9:26.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Davis),,77,69
222,3,9:15.0,,B. Lopez misses 2-pt jump shot from 16 ft,77,69
223,3,9:14.0,Defensive rebound by E. Davis,,77,69
224,3,9:05.0,M. Plumlee makes 2-pt jump shot from 17 ft (assist by E. Davis),,79,69
225,3,9:05.0,,Brooklyn full timeout,79,69
226,3,8:54.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by D. Lillard),79,69
227,3,8:49.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,79,69
228,3,8:48.0,Offensive rebound by M. Harkless,,79,69
229,3,8:37.0,Shooting foul by I. Whitehead (drawn by E. Davis),,79,69
230,3,8:37.0,E. Davis misses free throw 1 of 2,,79,69
231,3,8:37.0,Offensive rebound by Team,,79,69
232,3,8:37.0,E. Davis makes free throw 2 of 2,,80,69
233,3,8:22.0,,T. Booker makes 2-pt layup from 2 ft,80,71
234,3,8:03.0,C. McCollum makes 3-pt jump shot from 23 ft,,83,71
235,3,7:50.0,,T. Booker makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),83,74
236,3,7:30.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,86,74
237,3,7:22.0,,Shooting foul by E. Davis (drawn by I. Whitehead),86,74
238,3,7:22.0,,I. Whitehead makes free throw 1 of 2,86,75
239,3,7:22.0,,J. Hamilton enters the game for T. Booker,86,75
240,3,7:22.0,,I. Whitehead makes free throw 2 of 2,86,76
241,3,7:10.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,89,76
242,3,6:55.0,,Offensive foul by B. Lopez (drawn by E. Davis),89,76
243,3,6:55.0,,Turnover by B. Lopez (offensive foul),89,76
244,3,6:43.0,Turnover by E. Davis (lost ball; steal by I. Whitehead),,89,76
245,3,6:39.0,,Shooting foul by E. Davis (drawn by I. Whitehead),89,76
246,3,6:39.0,,I. Whitehead makes free throw 1 of 2,89,77
247,3,6:39.0,M. Leonard enters the game for E. Davis,,89,77
248,3,6:39.0,,I. Whitehead makes free throw 2 of 2,89,78
249,3,6:18.0,Turnover by C. McCollum (bad pass),,89,78
250,3,6:16.0,,R. Foye enters the game for I. Whitehead,89,78
251,3,6:05.0,,B. Lopez misses 2-pt jump shot from 5 ft (block by M. Plumlee),89,78
252,3,6:04.0,,Offensive rebound by B. Lopez,89,78
253,3,6:03.0,,B. Lopez misses 2-pt layup from 3 ft,89,78
254,3,6:01.0,Defensive rebound by C. McCollum,,89,78
255,3,5:56.0,Personal foul by B. Bogdanović (drawn by M. Plumlee),,89,78
256,3,5:56.0,M. Plumlee makes free throw 1 of 2,,90,78
257,3,5:56.0,M. Plumlee misses free throw 2 of 2,,90,78
258,3,5:56.0,,J. Harris enters the game for B. Bogdanović,90,78
259,3,5:56.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,90,78
260,3,5:55.0,,Defensive rebound by R. Foye,90,78
261,3,5:49.0,,S. Kilpatrick misses 2-pt jump shot from 12 ft,90,78
262,3,5:47.0,Defensive rebound by D. Lillard,,90,78
263,3,5:37.0,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),,92,78
264,3,5:26.0,,Turnover by R. Foye (lost ball),92,78
265,3,5:11.0,M. Leonard makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,95,78
266,3,5:11.0,,Brooklyn full timeout,95,78
267,3,4:55.0,,R. Foye misses 2-pt jump shot from 20 ft,95,78
268,3,4:54.0,Defensive rebound by M. Plumlee,,95,78
269,3,4:47.0,D. Lillard misses 3-pt jump shot from 28 ft,,95,78
270,3,4:46.0,,Defensive rebound by J. Hamilton,95,78
271,3,4:26.0,,B. Lopez misses 2-pt jump shot from 14 ft,95,78
272,3,4:25.0,Defensive rebound by M. Leonard,,95,78
273,3,4:17.0,M. Harkless makes 2-pt layup from 2 ft (assist by D. Lillard),,97,78
274,3,4:03.0,,Personal foul by C. McCollum (drawn by S. Kilpatrick),97,78
275,3,4:03.0,E. Turner enters the game for M. Harkless,,97,78
276,3,4:03.0,,T. Booker enters the game for B. Lopez,97,78
277,3,3:57.0,,Turnover by R. Foye (bad pass; steal by M. Plumlee),97,78
278,3,3:38.0,M. Plumlee misses 2-pt jump shot from 10 ft,,97,78
279,3,3:37.0,,Defensive rebound by J. Hamilton,97,78
280,3,3:29.0,,J. Harris misses 3-pt jump shot from 24 ft,97,78
281,3,3:28.0,Defensive rebound by C. McCollum,,97,78
282,3,3:23.0,,Offensive charge foul by C. McCollum (drawn by S. Kilpatrick),97,78
283,3,3:23.0,Turnover by C. McCollum (offensive foul),,97,78
284,3,3:23.0,A. Crabbe enters the game for C. McCollum,,97,78
285,3,3:23.0,N. Vonleh enters the game for M. Plumlee,,97,78
286,3,3:14.0,,R. Foye misses 3-pt jump shot from 26 ft,97,78
287,3,3:13.0,,Offensive rebound by T. Booker,97,78
288,3,3:06.0,,Personal foul by N. Vonleh (drawn by T. Booker),97,78
289,3,2:59.0,,J. Hamilton misses 3-pt jump shot from 24 ft,97,78
290,3,2:59.0,,Offensive rebound by Team,97,78
291,3,2:59.0,Portland full timeout,,97,78
292,3,2:55.0,,J. Hamilton makes 3-pt jump shot from 25 ft (assist by R. Foye),97,81
293,3,2:38.0,Turnover by N. Vonleh (bad pass),,97,81
294,3,2:20.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by J. Harris),97,84
295,3,2:02.0,D. Lillard makes 2-pt jump shot from 16 ft,,99,84
296,3,1:42.0,,T. Booker misses 2-pt layup from 4 ft,99,84
297,3,1:41.0,Defensive rebound by M. Leonard,,99,84
298,3,1:23.0,A. Crabbe misses 3-pt jump shot from 23 ft,,99,84
299,3,1:22.0,,Defensive rebound by R. Foye,99,84
300,3,1:03.0,,J. Hamilton misses 3-pt jump shot from 22 ft,99,84
301,3,1:01.0,,Offensive rebound by T. Booker,99,84
302,3,0:57.0,,R. Foye misses 3-pt jump shot from 25 ft,99,84
303,3,0:56.0,Defensive rebound by N. Vonleh,,99,84
304,3,0:49.0,A. Crabbe misses 3-pt jump shot from 23 ft,,99,84
305,3,0:48.0,Offensive rebound by Team,,99,84
306,3,0:48.0,,Loose ball foul by R. Foye (drawn by M. Leonard),99,84
307,3,0:48.0,,Technical foul by J. Hamilton,99,84
308,3,0:48.0,D. Lillard misses technical free throw,,99,84
309,3,0:48.0,Offensive rebound by Team,,99,84
310,3,0:33.0,E. Turner misses 3-pt jump shot from 26 ft,,99,84
311,3,0:32.0,,Defensive rebound by Team,99,84
312,3,0:27.0,,R. Foye misses 2-pt layup from 2 ft (block by N. Vonleh),99,84
313,3,0:25.0,Defensive rebound by D. Lillard,,99,84
314,3,0:06.0,Turnover by D. Lillard (lost ball),,99,84
315,3,0:02.0,,S. Kilpatrick misses 2-pt layup from 2 ft,99,84
316,3,0:01.0,Defensive rebound by N. Vonleh,,99,84
317,4,11:44.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,99,84
318,4,11:43.0,Defensive rebound by M. Leonard,,99,84
319,4,11:32.0,C. McCollum makes 2-pt layup from 2 ft,,101,84
320,4,11:12.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,101,84
321,4,11:11.0,Defensive rebound by M. Leonard,,101,84
322,4,10:53.0,E. Turner makes 2-pt jump shot from 14 ft,,103,84
323,4,10:53.0,Shooting foul by S. Kilpatrick (drawn by E. Turner),,103,84
324,4,10:53.0,E. Turner makes free throw 1 of 1,,104,84
325,4,10:40.0,,B. Lopez makes 2-pt jump shot from 8 ft (assist by S. Kilpatrick),104,86
326,4,10:20.0,M. Leonard misses 3-pt jump shot from 25 ft,,104,86
327,4,10:18.0,,Defensive rebound by J. Harris,104,86
328,4,10:07.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,104,86
329,4,10:06.0,Defensive rebound by M. Plumlee,,104,86
330,4,9:54.0,Personal foul by S. Kilpatrick (drawn by A. Crabbe),,104,86
331,4,9:54.0,Offensive foul by C. McCollum (drawn by Y. Ferrell),,104,86
332,4,9:54.0,Turnover by C. McCollum (offensive foul),,104,86
333,4,9:45.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,104,86
334,4,9:44.0,Defensive rebound by Team,,104,86
335,4,9:27.0,M. Plumlee misses 2-pt jump shot from 19 ft,,104,86
336,4,9:26.0,,Defensive rebound by S. Kilpatrick,104,86
337,4,9:21.0,,S. Kilpatrick misses 2-pt layup from 3 ft (block by M. Plumlee),104,86
338,4,9:21.0,,Offensive rebound by Team,104,86
339,4,9:17.0,,J. Harris makes 2-pt dunk at rim (assist by B. Lopez),104,88
340,4,9:01.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),,107,88
341,4,8:52.0,,B. Lopez misses 3-pt jump shot from 26 ft,107,88
342,4,8:51.0,Defensive rebound by M. Plumlee,,107,88
343,4,8:41.0,Turnover by C. McCollum (bad pass; steal by B. Lopez),,107,88
344,4,8:40.0,,Personal foul by M. Plumlee (drawn by S. Kilpatrick),107,88
345,4,8:40.0,Official timeout,,107,88
346,4,8:40.0,,B. Bogdanović enters the game for S. Kilpatrick,107,88
347,4,8:19.0,,B. Lopez misses 3-pt jump shot from 28 ft,107,88
348,4,8:18.0,Defensive rebound by M. Plumlee,,107,88
349,4,8:09.0,C. McCollum makes 2-pt layup from 3 ft,,109,88
350,4,8:09.0,Shooting foul by J. Hamilton (drawn by C. McCollum),,109,88
351,4,8:09.0,,I. Whitehead enters the game for Y. Ferrell,109,88
352,4,8:09.0,C. McCollum makes free throw 1 of 1,,110,88
353,4,8:04.0,,Personal foul by E. Turner (drawn by B. Bogdanović),110,88
354,4,7:56.0,,I. Whitehead misses 2-pt layup from 2 ft,110,88
355,4,7:55.0,,Offensive rebound by B. Lopez,110,88
356,4,7:55.0,,Shooting foul by M. Plumlee (drawn by B. Lopez),110,88
357,4,7:55.0,,B. Lopez makes free throw 1 of 2,110,89
358,4,7:55.0,,T. Booker enters the game for J. Hamilton,110,89
359,4,7:55.0,,B. Lopez makes free throw 2 of 2,110,90
360,4,7:30.0,E. Turner misses 2-pt jump shot from 14 ft,,110,90
361,4,7:29.0,,Defensive rebound by J. Harris,110,90
362,4,7:24.0,,J. Harris misses 2-pt layup from 1 ft,110,90
363,4,7:23.0,Defensive rebound by M. Leonard,,110,90
364,4,7:05.0,C. McCollum makes 2-pt jump shot from 8 ft,,112,90
365,4,7:05.0,Technical foul by C. McCollum,,112,90
366,4,7:05.0,,B. Bogdanović makes technical free throw,112,91
367,4,7:05.0,M. Harkless enters the game for M. Leonard,,112,91
368,4,6:53.0,,B. Bogdanović makes 2-pt jump shot from 12 ft,112,93
369,4,6:41.0,C. McCollum misses 2-pt jump shot from 12 ft (block by I. Whitehead),,112,93
370,4,6:39.0,Offensive rebound by M. Harkless,,112,93
371,4,6:37.0,M. Harkless makes 2-pt layup from 1 ft,,114,93
372,4,6:25.0,,I. Whitehead misses 3-pt jump shot from 22 ft,114,93
