,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
191,3,10:07.0,,C. Miles misses 3-pt jump shot from 25 ft,45,50
192,3,10:06.0,Defensive rebound by M. Williams,,45,50
193,3,9:59.0,K. Walker makes 2-pt jump shot from 20 ft,,47,50
194,3,9:46.0,,Shooting foul by C. Zeller (drawn by C. Miles),47,50
195,3,9:46.0,,C. Miles makes free throw 1 of 2,47,51
196,3,9:46.0,,C. Miles makes free throw 2 of 2,47,52
197,3,9:29.0,J. Lamb misses 2-pt jump shot from 15 ft,,47,52
198,3,9:29.0,,Defensive rebound by P. George,47,52
199,3,9:13.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by M. Turner),47,55
200,3,9:12.0,Charlotte full timeout,,47,55
201,3,8:58.0,C. Zeller misses 2-pt layup from 2 ft,,47,55
202,3,8:57.0,,Defensive rebound by M. Turner,47,55
203,3,8:43.0,,P. George makes 3-pt jump shot from 24 ft (assist by T. Young),47,58
204,3,8:24.0,J. Lamb misses 2-pt jump shot from 17 ft,,47,58
205,3,8:21.0,,Defensive rebound by T. Young,47,58
206,3,8:11.0,,P. George makes 2-pt jump shot from 6 ft,47,60
207,3,7:46.0,K. Walker misses 2-pt jump shot from 19 ft,,47,60
208,3,7:45.0,,Defensive rebound by C. Miles,47,60
209,3,7:35.0,,P. George misses 3-pt jump shot from 27 ft,47,60
210,3,7:34.0,,Offensive rebound by P. George,47,60
211,3,7:30.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by P. George),47,63
212,3,7:30.0,Charlotte full timeout,,47,63
213,3,7:14.0,Turnover by J. Lamb (lost ball; steal by T. Young),,47,63
214,3,7:09.0,,P. George makes 2-pt jump shot from 19 ft (assist by T. Young),47,65
215,3,6:54.0,Turnover by K. Walker (lost ball; steal by P. George),,47,65
216,3,6:41.0,,Turnover by M. Turner (lost ball; steal by C. Zeller),47,65
217,3,6:35.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),,49,65
218,3,6:21.0,,Turnover by J. Teague (lost ball; steal by C. Zeller),49,65
219,3,6:17.0,M. Belinelli enters the game for J. Lamb,,49,65
220,3,6:16.0,F. Kaminsky enters the game for M. Williams,,49,65
221,3,5:59.0,F. Kaminsky makes 2-pt jump shot from 18 ft (assist by M. Belinelli),,51,65
222,3,5:37.0,,J. Teague makes 3-pt jump shot from 26 ft,51,68
223,3,5:16.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,53,68
224,3,5:08.0,,P. George misses 2-pt jump shot from 16 ft,53,68
225,3,5:08.0,Defensive rebound by M. Belinelli,,53,68
226,3,4:51.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,53,68
227,3,4:50.0,,Defensive rebound by J. Teague,53,68
228,3,4:27.0,,Turnover by J. Teague (bad pass; steal by M. Belinelli),53,68
229,3,4:21.0,M. Belinelli misses 3-pt jump shot from 25 ft,,53,68
230,3,4:20.0,,Defensive rebound by J. Teague,53,68
231,3,4:14.0,,Indiana full timeout,53,68
232,3,4:14.0,,K. Séraphin enters the game for T. Young,53,68
233,3,4:14.0,,R. Christmas enters the game for M. Turner,53,68
234,3,4:03.0,,R. Christmas misses 2-pt jump shot from 9 ft (block by C. Zeller),53,68
235,3,4:03.0,,Offensive rebound by R. Christmas,53,68
236,3,4:03.0,,Shooting foul by M. Kidd-Gilchrist (drawn by R. Christmas),53,68
237,3,4:03.0,,R. Christmas makes free throw 1 of 2,53,69
238,3,4:03.0,,R. Christmas makes free throw 2 of 2,53,70
239,3,3:49.0,C. Zeller misses 2-pt layup from 1 ft (block by K. Séraphin),,53,70
240,3,3:49.0,Offensive rebound by Team,,53,70
241,3,3:42.0,K. Walker misses 3-pt jump shot from 24 ft,,53,70
242,3,3:42.0,,Defensive rebound by P. George,53,70
243,3,3:31.0,,Turnover by P. George (bad pass; steal by C. Zeller),53,70
244,3,3:25.0,Offensive foul by C. Zeller (drawn by J. Teague),,53,70
245,3,3:25.0,Turnover by C. Zeller (offensive foul),,53,70
246,3,3:25.0,B. Weber enters the game for K. Walker,,53,70
247,3,3:25.0,M. Williams enters the game for C. Zeller,,53,70
248,3,3:25.0,,R. Stuckey enters the game for J. Teague,53,70
249,3,3:12.0,,P. George makes 2-pt jump shot from 18 ft (assist by R. Stuckey),53,72
250,3,2:58.0,Personal foul by C. Miles (drawn by M. Kidd-Gilchrist),,53,72
251,3,2:58.0,J. Lamb enters the game for M. Kidd-Gilchrist,,53,72
252,3,2:58.0,,M. Ellis enters the game for C. Miles,53,72
253,3,2:43.0,B. Weber misses 3-pt jump shot from 24 ft,,53,72
254,3,2:42.0,,Defensive rebound by K. Séraphin,53,72
255,3,2:26.0,,Turnover by R. Stuckey (bad pass),53,72
256,3,2:10.0,M. Belinelli misses 2-pt jump shot from 18 ft,,53,72
257,3,2:09.0,,Defensive rebound by R. Stuckey,53,72
258,3,1:56.0,,P. George misses 3-pt jump shot from 24 ft,53,72
259,3,1:55.0,Defensive rebound by F. Kaminsky,,53,72
260,3,1:38.0,Personal foul by R. Christmas (drawn by F. Kaminsky),,53,72
261,3,1:25.0,Turnover by M. Belinelli (bad pass; steal by P. George),,53,72
262,3,1:03.0,,M. Ellis misses 2-pt jump shot from 19 ft,53,72
263,3,1:02.0,Defensive rebound by B. Weber,,53,72
264,3,1:00.0,,G. Robinson enters the game for P. George,53,72
265,3,0:51.0,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by M. Belinelli),,56,72
266,3,0:40.0,,K. Séraphin makes 2-pt jump shot from 16 ft (assist by M. Ellis),56,74
267,3,0:28.0,M. Belinelli makes 2-pt jump shot from 19 ft,,58,74
268,3,0:12.0,,Shooting foul by B. Weber (drawn by R. Christmas),58,74
269,3,0:12.0,,R. Christmas misses free throw 1 of 2,58,74
270,3,0:12.0,,Offensive rebound by Team,58,74
271,3,0:12.0,,T. Young enters the game for K. Séraphin,58,74
272,3,0:12.0,,R. Christmas makes free throw 2 of 2,58,75
273,3,0:00.0,M. Belinelli misses 3-pt jump shot from 30 ft,,58,75
274,3,0:00.0,Offensive rebound by Team,,58,75
275,4,11:51.0,Shooting block foul by R. Stuckey (drawn by F. Kaminsky),,58,75
276,4,11:51.0,F. Kaminsky makes free throw 1 of 2,,59,75
277,4,11:51.0,F. Kaminsky makes free throw 2 of 2,,60,75
278,4,11:39.0,,Turnover by R. Stuckey (lost ball; steal by B. Weber),60,75
279,4,11:35.0,B. Weber makes 2-pt layup from 1 ft,,62,75
280,4,11:24.0,,M. Ellis misses 2-pt layup from 1 ft,62,75
281,4,11:23.0,Defensive rebound by F. Kaminsky,,62,75
282,4,11:17.0,M. Belinelli misses 3-pt jump shot from 25 ft,,62,75
283,4,11:15.0,,Defensive rebound by G. Robinson,62,75
284,4,10:59.0,,G. Robinson makes 2-pt jump shot from 18 ft,62,77
285,4,10:39.0,Turnover by M. Belinelli (lost ball; steal by R. Christmas),,62,77
286,4,10:15.0,,M. Ellis misses 3-pt jump shot from 27 ft,62,77
287,4,10:14.0,Defensive rebound by J. Lamb,,62,77
288,4,10:04.0,F. Kaminsky makes 2-pt layup from 3 ft (assist by J. Lamb),,64,77
289,4,9:53.0,,Personal foul by B. Weber (drawn by R. Stuckey),64,77
290,4,9:37.0,,R. Stuckey misses 3-pt jump shot from 37 ft,64,77
291,4,9:37.0,Defensive rebound by Team,,64,77
292,4,9:25.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by B. Weber),,67,77
293,4,9:24.0,,Indiana full timeout,67,77
294,4,9:24.0,,P. George enters the game for R. Stuckey,67,77
295,4,9:24.0,,M. Turner enters the game for G. Robinson,67,77
296,4,9:24.0,,J. Teague enters the game for R. Christmas,67,77
297,4,9:09.0,,M. Ellis makes 2-pt layup from 2 ft,67,79
298,4,8:55.0,J. Lamb misses 2-pt jump shot from 18 ft,,67,79
299,4,8:55.0,,Defensive rebound by M. Turner,67,79
300,4,8:50.0,K. Walker enters the game for M. Belinelli,,67,79
301,4,8:36.0,,M. Turner misses 2-pt jump shot from 20 ft,67,79
302,4,8:35.0,Defensive rebound by M. Williams,,67,79
303,4,8:25.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,67,79
304,4,8:24.0,Offensive rebound by J. Lamb,,67,79
305,4,8:23.0,Shooting foul by M. Turner (drawn by J. Lamb),,67,79
306,4,8:23.0,J. Lamb makes free throw 1 of 2,,68,79
307,4,8:23.0,J. Lamb makes free throw 2 of 2,,69,79
308,4,8:12.0,,Personal foul by B. Weber (drawn by J. Teague),69,79
309,4,8:05.0,,P. George makes 2-pt jump shot from 19 ft (assist by J. Teague),69,81
310,4,7:42.0,J. Lamb misses 3-pt jump shot from 28 ft,,69,81
311,4,7:42.0,,Defensive rebound by T. Young,69,81
312,4,7:30.0,,P. George makes 3-pt jump shot from 23 ft (assist by J. Teague),69,84
313,4,7:09.0,M. Williams misses 3-pt jump shot from 24 ft,,69,84
314,4,7:09.0,,Defensive rebound by M. Turner,69,84
315,4,6:57.0,,Personal foul by B. Weber (drawn by M. Turner),69,84
316,4,6:57.0,M. Belinelli enters the game for B. Weber,,69,84
317,4,6:57.0,C. Zeller enters the game for M. Williams,,69,84
318,4,6:51.0,,P. George makes 3-pt jump shot from 25 ft (assist by J. Teague),69,87
319,4,6:51.0,,Shooting foul by J. Lamb (drawn by P. George),69,87
320,4,6:51.0,,P. George makes free throw 1 of 1,69,88
321,4,6:41.0,Personal foul by M. Ellis (drawn by M. Belinelli),,69,88
322,4,6:28.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,69,88
323,4,6:27.0,,Defensive rebound by M. Turner,69,88
324,4,6:12.0,,M. Ellis makes 3-pt jump shot from 23 ft (assist by P. George),69,91
325,4,6:12.0,Charlotte full timeout,,69,91
326,4,6:12.0,M. Williams enters the game for C. Zeller,,69,91
327,4,6:03.0,K. Walker misses 2-pt jump shot from 19 ft,,69,91
328,4,6:02.0,,Defensive rebound by P. George,69,91
329,4,5:37.0,,J. Teague misses 3-pt jump shot from 38 ft,69,91
330,4,5:35.0,Defensive rebound by J. Lamb,,69,91
331,4,5:18.0,F. Kaminsky makes 2-pt layup from 2 ft,,71,91
332,4,5:02.0,,M. Turner misses 2-pt jump shot from 10 ft,71,91
333,4,5:01.0,Defensive rebound by F. Kaminsky,,71,91
334,4,4:39.0,M. Williams misses 2-pt layup from 2 ft (block by M. Ellis),,71,91
335,4,4:38.0,,Defensive rebound by M. Turner,71,91
336,4,4:33.0,,P. George makes 3-pt jump shot from 26 ft (assist by J. Teague),71,94
337,4,4:18.0,Turnover by F. Kaminsky (lost ball; steal by M. Turner),,71,94
338,4,4:02.0,,M. Ellis makes 2-pt jump shot from 21 ft (assist by J. Teague),71,96
339,4,4:01.0,Charlotte full timeout,,71,96
340,4,4:01.0,B. Roberts enters the game for M. Williams,,71,96
341,4,4:01.0,T. Graham enters the game for J. Lamb,,71,96
342,4,4:01.0,B. Weber enters the game for K. Walker,,71,96
343,4,4:01.0,C. Wood enters the game for M. Belinelli,,71,96
344,4,3:46.0,T. Graham misses 2-pt jump shot from 7 ft,,71,96
345,4,3:45.0,Offensive rebound by T. Graham,,71,96
346,4,3:30.0,Personal foul by M. Ellis (drawn by B. Roberts),,71,96
347,4,3:17.0,F. Kaminsky makes 2-pt jump shot from 16 ft,,73,96
348,4,3:01.0,Offensive charge foul by P. George (drawn by T. Graham),,73,96
349,4,3:01.0,,Turnover by P. George (offensive foul),73,96
350,4,3:01.0,,G. Robinson enters the game for P. George,73,96
351,4,2:47.0,T. Graham misses 2-pt layup from 2 ft,,73,96
352,4,2:47.0,,Defensive rebound by M. Turner,73,96
353,4,2:37.0,,J. Teague misses 2-pt jump shot from 10 ft,73,96
354,4,2:36.0,Defensive rebound by B. Weber,,73,96
355,4,2:21.0,B. Roberts misses 3-pt jump shot from 26 ft,,73,96
356,4,2:21.0,,Defensive rebound by J. Teague,73,96
357,4,2:20.0,,Indiana full timeout,73,96
358,4,2:20.0,,A. Brooks enters the game for T. Young,73,96
359,4,2:20.0,,R. Christmas enters the game for M. Turner,73,96
360,4,2:20.0,,J. Young enters the game for J. Teague,73,96
361,4,2:20.0,,K. Séraphin enters the game for M. Ellis,73,96
362,4,1:57.0,,K. Séraphin makes 2-pt jump shot from 21 ft (assist by J. Young),73,98
363,4,1:39.0,Turnover by B. Roberts (bad pass),,73,98
364,4,1:20.0,,K. Séraphin misses 2-pt hook shot from 9 ft,73,98
365,4,1:20.0,Defensive rebound by B. Weber,,73,98
366,4,1:13.0,B. Weber misses 2-pt jump shot from 17 ft,,73,98
367,4,1:12.0,,Defensive rebound by R. Christmas,73,98
368,4,0:56.0,,Turnover by K. Séraphin (bad pass; steal by F. Kaminsky),73,98
369,4,0:42.0,B. Roberts makes 2-pt jump shot from 17 ft,,75,98
370,4,0:22.0,,Turnover by J. Young (lost ball; steal by B. Weber),75,98
371,4,0:07.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,75,98
372,4,0:05.0,Offensive rebound by B. Weber,,75,98
373,4,0:03.0,B. Weber makes 2-pt hook shot from 3 ft,,77,98
