,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
39,1,6:56.0,J. Ennis enters the game for C. Parsons,,8,10
40,1,6:37.0,,L. Deng misses 2-pt jump shot from 7 ft,8,10
41,1,6:34.0,Defensive rebound by J. Ennis,,8,10
42,1,6:15.0,M. Conley makes 3-pt jump shot from 25 ft (assist by T. Allen),,11,10
43,1,6:15.0,,LA Lakers full timeout,11,10
44,1,5:51.0,,D. Russell misses 2-pt layup from 4 ft,11,10
45,1,5:50.0,Defensive rebound by T. Allen,,11,10
46,1,5:30.0,M. Conley misses 2-pt jump shot from 7 ft,,11,10
47,1,5:28.0,,Defensive rebound by L. Deng,11,10
48,1,5:19.0,,N. Young makes 3-pt jump shot from 27 ft (assist by J. Randle),11,13
49,1,5:05.0,Personal foul by J. Randle (drawn by J. Green),,11,13
50,1,5:05.0,Z. Randolph enters the game for T. Allen,,11,13
51,1,5:05.0,V. Carter enters the game for M. Gasol,,11,13
52,1,5:05.0,,B. Ingram enters the game for N. Young,11,13
53,1,4:55.0,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,14,13
54,1,4:40.0,,T. Mozgov makes 2-pt jump shot from 8 ft (assist by B. Ingram),14,15
55,1,4:25.0,M. Conley makes 2-pt jump shot from 3 ft,,16,15
56,1,4:16.0,,Shooting foul by J. Ennis (drawn by B. Ingram),16,15
57,1,4:16.0,,B. Ingram misses free throw 1 of 2,16,15
58,1,4:16.0,,Offensive rebound by Team,16,15
59,1,4:16.0,,B. Ingram misses free throw 2 of 2,16,15
60,1,4:16.0,,J. Clarkson enters the game for L. Deng,16,15
61,1,4:15.0,Defensive rebound by J. Green,,16,15
62,1,3:57.0,J. Green misses 2-pt jump shot from 12 ft,,16,15
63,1,3:56.0,,Defensive rebound by D. Russell,16,15
64,1,3:48.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),16,17
65,1,3:29.0,Turnover by M. Conley (lost ball),,16,17
66,1,3:29.0,A. Harrison enters the game for M. Conley,,16,17
67,1,3:09.0,,Shooting foul by J. Ennis (drawn by J. Clarkson),16,17
68,1,3:09.0,,J. Clarkson misses free throw 1 of 2,16,17
69,1,3:09.0,,Offensive rebound by Team,16,17
70,1,3:09.0,,L. Williams enters the game for D. Russell,16,17
71,1,3:09.0,,J. Clarkson makes free throw 2 of 2,16,18
72,1,2:55.0,Z. Randolph misses 2-pt jump shot from 18 ft,,16,18
73,1,2:54.0,,Defensive rebound by J. Randle,16,18
74,1,2:45.0,,T. Mozgov misses 2-pt hook shot from 7 ft,16,18
75,1,2:43.0,Defensive rebound by J. Green,,16,18
76,1,2:38.0,Turnover by A. Harrison (lost ball; steal by L. Williams),,16,18
77,1,2:34.0,,J. Randle makes 2-pt layup from 3 ft (assist by L. Williams),16,20
78,1,2:09.0,Z. Randolph misses 2-pt layup from 4 ft (block by T. Mozgov),,16,20
79,1,2:06.0,,Defensive rebound by J. Clarkson,16,20
80,1,2:01.0,,J. Clarkson makes 2-pt jump shot from 9 ft,16,22
81,1,1:53.0,Memphis full timeout,,16,22
82,1,1:53.0,M. Gasol enters the game for J. Green,,16,22
83,1,1:53.0,T. Daniels enters the game for J. Ennis,,16,22
84,1,1:53.0,,T. Black enters the game for T. Mozgov,16,22
85,1,1:41.0,M. Gasol makes 2-pt hook shot from 8 ft,,18,22
86,1,1:21.0,,T. Black misses 2-pt hook shot from 4 ft,18,22
87,1,1:20.0,Defensive rebound by Team,,18,22
88,1,1:20.0,,T. Robinson enters the game for J. Randle,18,22
89,1,1:00.0,A. Harrison misses 3-pt jump shot from 24 ft,,18,22
90,1,0:59.0,,Defensive rebound by Team,18,22
91,1,0:48.0,,L. Williams misses 3-pt jump shot from 25 ft,18,22
92,1,0:47.0,Defensive rebound by A. Harrison,,18,22
93,1,0:25.0,M. Gasol makes 2-pt hook shot from 9 ft,,20,22
94,1,0:03.0,,Turnover by B. Ingram (lost ball; steal by V. Carter),20,22
95,1,0:01.0,V. Carter misses 3-pt jump shot from 55 ft,,20,22
96,1,0:00.0,Offensive rebound by Team,,20,22
97,2,11:45.0,T. Daniels makes 3-pt jump shot from 26 ft,,23,22
98,2,11:22.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by T. Robinson),23,25
99,2,11:00.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),,26,25
100,2,10:50.0,,L. Williams makes 2-pt jump shot from 6 ft,26,27
101,2,10:50.0,,Shooting foul by A. Harrison (drawn by L. Williams),26,27
102,2,10:50.0,C. Parsons enters the game for V. Carter,,26,27
103,2,10:50.0,,L. Williams makes free throw 1 of 1,26,28
104,2,10:42.0,Shooting foul by T. Robinson (drawn by A. Harrison),,26,28
105,2,10:42.0,A. Harrison misses free throw 1 of 2,,26,28
106,2,10:42.0,Offensive rebound by Team,,26,28
107,2,10:42.0,A. Harrison makes free throw 2 of 2,,27,28
108,2,10:29.0,,Turnover by T. Robinson (offensive foul),27,28
109,2,10:29.0,,Offensive foul by T. Robinson (drawn by T. Daniels),27,28
110,2,10:14.0,M. Gasol misses 2-pt jump shot from 12 ft,,27,28
111,2,10:09.0,,Defensive rebound by T. Black,27,28
112,2,10:02.0,,T. Robinson misses 2-pt jump shot from 18 ft,27,28
113,2,10:01.0,Defensive rebound by M. Gasol,,27,28
114,2,9:48.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by M. Gasol),,30,28
115,2,9:32.0,,B. Ingram misses 2-pt jump shot from 17 ft,30,28
116,2,9:29.0,Defensive rebound by M. Gasol,,30,28
117,2,9:24.0,Shooting foul by T. Black (drawn by A. Harrison),,30,28
118,2,9:24.0,A. Harrison makes free throw 1 of 2,,31,28
119,2,9:24.0,,N. Young enters the game for B. Ingram,31,28
120,2,9:24.0,,L. Deng enters the game for J. Clarkson,31,28
121,2,9:24.0,,T. Mozgov enters the game for L. Williams,31,28
122,2,9:24.0,,J. Randle enters the game for T. Black,31,28
123,2,9:24.0,,D. Russell enters the game for T. Robinson,31,28
124,2,9:24.0,A. Harrison makes free throw 2 of 2,,32,28
125,2,9:07.0,,J. Randle misses 2-pt jump shot from 19 ft,32,28
126,2,9:06.0,,Offensive rebound by L. Deng,32,28
127,2,8:59.0,,N. Young misses 3-pt jump shot from 26 ft,32,28
128,2,8:58.0,,Offensive rebound by J. Randle,32,28
129,2,8:52.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by J. Randle),32,31
130,2,8:34.0,Z. Randolph misses 2-pt hook shot from 8 ft,,32,31
131,2,8:31.0,,Defensive rebound by T. Mozgov,32,31
132,2,8:24.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),32,34
133,2,8:16.0,Memphis full timeout,,32,34
134,2,8:16.0,M. Conley enters the game for T. Daniels,,32,34
135,2,7:58.0,A. Harrison misses 3-pt jump shot from 24 ft,,32,34
136,2,7:56.0,Offensive rebound by Z. Randolph,,32,34
137,2,7:55.0,Z. Randolph makes 2-pt layup from 2 ft,,34,34
138,2,7:40.0,,N. Young makes 3-pt jump shot from 27 ft (assist by L. Deng),34,37
139,2,7:22.0,M. Conley makes 3-pt jump shot from 26 ft (assist by M. Gasol),,37,37
140,2,7:04.0,,N. Young makes 3-pt jump shot from 26 ft (assist by L. Deng),37,40
141,2,6:46.0,Z. Randolph misses 2-pt hook shot from 4 ft,,37,40
142,2,6:46.0,Offensive rebound by Team,,37,40
143,2,6:46.0,J. Green enters the game for Z. Randolph,,37,40
144,2,6:41.0,C. Parsons misses 2-pt jump shot from 14 ft,,37,40
145,2,6:40.0,,Defensive rebound by D. Russell,37,40
146,2,6:31.0,,J. Randle misses 2-pt layup from 3 ft,37,40
147,2,6:30.0,Defensive rebound by M. Gasol,,37,40
148,2,6:09.0,C. Parsons misses 3-pt jump shot from 26 ft,,37,40
149,2,6:08.0,,Defensive rebound by T. Mozgov,37,40
150,2,5:48.0,,N. Young makes 3-pt jump shot from 24 ft (assist by L. Deng),37,43
151,2,5:35.0,Memphis full timeout,,37,43
152,2,5:35.0,Official timeout,,37,43
153,2,5:35.0,T. Allen enters the game for C. Parsons,,37,43
154,2,5:35.0,V. Carter enters the game for A. Harrison,,37,43
155,2,5:24.0,V. Carter misses 2-pt jump shot from 23 ft,,37,43
156,2,5:24.0,,Defensive rebound by J. Randle,37,43
157,2,5:09.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by N. Young),37,46
158,2,4:53.0,Shooting foul by T. Mozgov (drawn by M. Gasol),,37,46
159,2,4:53.0,M. Gasol makes free throw 1 of 2,,38,46
160,2,4:53.0,M. Gasol makes free throw 2 of 2,,39,46
161,2,4:42.0,,N. Young misses 3-pt jump shot from 27 ft,39,46
162,2,4:40.0,,Offensive rebound by T. Mozgov,39,46
163,2,4:22.0,,D. Russell misses 2-pt jump shot from 16 ft,39,46
164,2,4:19.0,Defensive rebound by J. Green,,39,46
165,2,4:09.0,M. Gasol misses 3-pt jump shot from 26 ft,,39,46
166,2,4:08.0,,Defensive rebound by D. Russell,39,46
167,2,3:59.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. Deng),39,48
168,2,3:42.0,T. Allen makes 2-pt layup from 3 ft (assist by M. Gasol),,41,48
169,2,3:24.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by T. Mozgov),41,51
170,2,3:03.0,M. Gasol misses 2-pt jump shot from 9 ft,,41,51
171,2,3:03.0,Offensive rebound by Team,,41,51
172,2,3:03.0,,Loose ball foul by J. Randle (drawn by J. Green),41,51
173,2,2:57.0,M. Conley makes 2-pt jump shot from 4 ft,,43,51
174,2,2:47.0,,LA Lakers full timeout,43,51
175,2,2:47.0,Z. Randolph enters the game for M. Gasol,,43,51
176,2,2:41.0,,J. Randle misses 2-pt layup from 3 ft (block by V. Carter),43,51
177,2,2:39.0,,Offensive rebound by Team,43,51
178,2,2:34.0,,N. Young misses 3-pt jump shot from 26 ft,43,51
179,2,2:33.0,Defensive rebound by Z. Randolph,,43,51
180,2,2:17.0,M. Conley misses 2-pt jump shot from 16 ft,,43,51
181,2,2:15.0,,Defensive rebound by T. Mozgov,43,51
182,2,2:05.0,,T. Mozgov misses 2-pt layup from 1 ft,43,51
183,2,2:03.0,Defensive rebound by Z. Randolph,,43,51
184,2,1:55.0,V. Carter makes 2-pt layup from 2 ft,,45,51
185,2,1:41.0,,J. Randle makes 2-pt dunk at rim (assist by D. Russell),45,53
186,2,1:26.0,J. Green misses 3-pt jump shot from 27 ft,,45,53
187,2,1:22.0,Offensive rebound by Team,,45,53
188,2,1:14.0,Def 3 sec tech foul by J. Randle,,45,53
189,2,1:14.0,M. Conley makes technical free throw,,46,53
190,2,1:14.0,M. Gasol enters the game for J. Green,,46,53
191,2,1:00.0,M. Conley misses 3-pt jump shot from 24 ft,,46,53
192,2,0:59.0,Offensive rebound by V. Carter,,46,53
193,2,0:53.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,48,53
194,2,0:53.0,Violation by Team (jump ball),,48,53
195,2,0:32.0,,J. Randle makes 2-pt layup at rim,48,55
196,2,0:14.0,M. Conley misses 2-pt jump shot from 18 ft,,48,55
197,2,0:10.0,,Defensive rebound by J. Randle,48,55
198,2,0:04.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),48,57
199,2,0:00.0,M. Conley misses 3-pt jump shot from 25 ft,,48,57
200,2,0:00.0,Offensive rebound by Team,,48,57
201,3,11:37.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),,50,57
202,3,11:20.0,,T. Mozgov makes 2-pt jump shot from 20 ft (assist by L. Deng),50,59
203,3,11:09.0,Turnover by T. Allen (lost ball),,50,59
204,3,10:44.0,,J. Randle misses 2-pt jump shot from 22 ft,50,59
205,3,10:43.0,Defensive rebound by J. Green,,50,59
206,3,10:27.0,J. Green makes 2-pt layup from 3 ft (assist by M. Gasol),,52,59
207,3,10:27.0,Shooting foul by N. Young (drawn by J. Green),,52,59
208,3,10:27.0,J. Green makes free throw 1 of 1,,53,59
209,3,10:12.0,,D. Russell makes 3-pt jump shot from 23 ft (assist by L. Deng),53,62
210,3,9:55.0,M. Gasol makes 2-pt hook shot from 7 ft,,55,62
211,3,9:43.0,,N. Young makes 3-pt jump shot from 26 ft (assist by J. Randle),55,65
212,3,9:31.0,C. Parsons misses 3-pt jump shot from 24 ft,,55,65
213,3,9:30.0,,Defensive rebound by J. Randle,55,65
214,3,9:22.0,,D. Russell misses 3-pt jump shot from 25 ft,55,65
215,3,9:20.0,Defensive rebound by M. Gasol,,55,65
216,3,9:13.0,Shooting foul by T. Mozgov (drawn by M. Gasol),,55,65
217,3,9:13.0,M. Gasol makes free throw 1 of 2,,56,65
218,3,9:13.0,M. Gasol makes free throw 2 of 2,,57,65
219,3,8:48.0,,D. Russell misses 2-pt jump shot from 15 ft,57,65
220,3,8:46.0,Defensive rebound by M. Conley,,57,65
221,3,8:37.0,M. Conley misses 3-pt jump shot from 25 ft,,57,65
222,3,8:36.0,,Defensive rebound by J. Randle,57,65
223,3,8:28.0,,Personal foul by J. Green (drawn by J. Randle),57,65
224,3,8:17.0,,T. Mozgov misses 2-pt jump shot from 12 ft,57,65
225,3,8:16.0,Defensive rebound by C. Parsons,,57,65
226,3,8:00.0,C. Parsons misses 2-pt jump shot from 14 ft,,57,65
227,3,7:57.0,,Defensive rebound by J. Randle,57,65
228,3,7:48.0,,T. Mozgov makes 2-pt jump shot from 14 ft (assist by J. Randle),57,67
229,3,7:28.0,C. Parsons misses 2-pt jump shot from 14 ft,,57,67
230,3,7:27.0,,Defensive rebound by J. Randle,57,67
231,3,7:20.0,,T. Mozgov makes 2-pt jump shot from 14 ft (assist by J. Randle),57,69
232,3,7:20.0,Memphis full timeout,,57,69
233,3,7:20.0,A. Harrison enters the game for C. Parsons,,57,69
234,3,7:01.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,59,69
235,3,6:49.0,,Turnover by J. Randle (traveling),59,69
236,3,6:39.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,61,69
237,3,6:23.0,,Turnover by L. Deng (bad pass; steal by J. Green),61,69
238,3,6:11.0,J. Green misses 3-pt jump shot from 25 ft,,61,69
239,3,6:10.0,Offensive rebound by T. Allen,,61,69
240,3,6:09.0,Shooting foul by J. Randle (drawn by T. Allen),,61,69
241,3,6:09.0,T. Allen misses free throw 1 of 2,,61,69
242,3,6:09.0,Offensive rebound by Team,,61,69
243,3,6:09.0,,Violation by N. Young (lane),61,69
244,3,6:09.0,V. Carter enters the game for J. Green,,61,69
245,3,6:09.0,T. Allen makes free throw 2 of 2,,62,69
246,3,5:56.0,,J. Randle makes 2-pt layup from 1 ft (assist by D. Russell),62,71
247,3,5:43.0,M. Gasol misses 2-pt jump shot from 19 ft,,62,71
248,3,5:41.0,,Defensive rebound by D. Russell,62,71
249,3,5:37.0,,J. Randle makes 2-pt layup from 1 ft (assist by D. Russell),62,73
250,3,5:28.0,Personal foul by N. Young (drawn by M. Gasol),,62,73
251,3,5:28.0,Z. Randolph enters the game for T. Allen,,62,73
252,3,5:18.0,M. Conley makes 3-pt jump shot from 26 ft (assist by M. Gasol),,65,73
253,3,5:09.0,,Shooting foul by A. Harrison (drawn by N. Young),65,73
254,3,5:09.0,,N. Young makes free throw 1 of 2,65,74
255,3,5:09.0,,N. Young makes free throw 2 of 2,65,75
256,3,4:55.0,Shooting foul by N. Young (drawn by A. Harrison),,65,75
257,3,4:55.0,A. Harrison makes free throw 1 of 2,,66,75
258,3,4:55.0,A. Harrison misses free throw 2 of 2,,66,75
259,3,4:55.0,,B. Ingram enters the game for N. Young,66,75
260,3,4:55.0,,J. Clarkson enters the game for L. Deng,66,75
261,3,4:50.0,,Defensive rebound by B. Ingram,66,75
262,3,4:35.0,,Shooting foul by M. Gasol (drawn by B. Ingram),66,75
263,3,4:35.0,,B. Ingram makes free throw 1 of 2,66,76
264,3,4:35.0,,B. Ingram misses free throw 2 of 2,66,76
265,3,4:35.0,J. Ennis enters the game for M. Conley,,66,76
266,3,4:34.0,Defensive rebound by V. Carter,,66,76
267,3,4:10.0,M. Gasol misses 2-pt jump shot from 20 ft,,66,76
268,3,4:06.0,,Defensive rebound by J. Clarkson,66,76
269,3,3:55.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Randle),66,79
270,3,3:45.0,Turnover by A. Harrison (bad pass; steal by J. Randle),,66,79
271,3,3:41.0,,J. Randle makes 2-pt dunk at rim,66,81
272,3,3:41.0,Memphis full timeout,,66,81
273,3,3:41.0,W. Baldwin enters the game for A. Harrison,,66,81
274,3,3:26.0,V. Carter makes 3-pt jump shot from 28 ft (assist by W. Baldwin),,69,81
275,3,3:06.0,,Shooting foul by J. Ennis (drawn by J. Clarkson),69,81
276,3,3:06.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by J. Randle),69,84
277,3,3:06.0,,J. Clarkson misses free throw 1 of 1,69,84
278,3,3:06.0,,L. Williams enters the game for D. Russell,69,84
279,3,3:05.0,Defensive rebound by Team,,69,84
280,3,2:50.0,Z. Randolph misses 2-pt layup from 3 ft,,69,84
281,3,2:49.0,,Defensive rebound by B. Ingram,69,84
282,3,2:40.0,,J. Clarkson misses 3-pt jump shot from 27 ft,69,84
283,3,2:39.0,,Offensive rebound by J. Clarkson,69,84
284,3,2:38.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by J. Clarkson),69,86
285,3,2:26.0,Personal foul by J. Clarkson (drawn by W. Baldwin),,69,86
286,3,2:26.0,W. Baldwin makes free throw 1 of 2,,70,86
287,3,2:26.0,J. Martin enters the game for M. Gasol,,70,86
288,3,2:26.0,,T. Black enters the game for J. Randle,70,86
289,3,2:26.0,W. Baldwin makes free throw 2 of 2,,71,86
290,3,2:19.0,,Turnover by J. Clarkson (bad pass),71,86
291,3,2:07.0,Z. Randolph misses 2-pt jump shot from 18 ft,,71,86
292,3,2:07.0,,Defensive rebound by Team,71,86
293,3,2:07.0,Loose ball foul by J. Martin (drawn by T. Black),,71,86
294,3,2:07.0,,T. Black makes free throw 1 of 2,71,87
295,3,2:07.0,,T. Black misses free throw 2 of 2,71,87
296,3,2:05.0,Defensive rebound by Z. Randolph,,71,87
297,3,1:54.0,V. Carter misses 3-pt jump shot from 26 ft,,71,87
298,3,1:54.0,Offensive rebound by Team,,71,87
299,3,1:54.0,,Loose ball foul by B. Ingram (drawn by Z. Randolph),71,87
300,3,1:54.0,Z. Randolph makes free throw 1 of 2,,72,87
301,3,1:54.0,Z. Randolph makes free throw 2 of 2,,73,87
302,3,1:42.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by B. Ingram),73,90
303,3,1:27.0,Shooting foul by T. Mozgov (drawn by V. Carter),,73,90
304,3,1:27.0,V. Carter makes free throw 1 of 2,,74,90
305,3,1:27.0,,T. Robinson enters the game for T. Mozgov,74,90
306,3,1:27.0,V. Carter makes free throw 2 of 2,,75,90
307,3,1:10.0,,T. Robinson misses 2-pt jump shot from 9 ft,75,90
308,3,1:10.0,,Offensive rebound by Team,75,90
309,3,1:09.0,,Personal foul by J. Ennis (drawn by T. Black),75,90
310,3,1:09.0,,T. Black misses free throw 1 of 2,75,90
311,3,1:09.0,,Offensive rebound by Team,75,90
312,3,1:09.0,M. Conley enters the game for J. Ennis,,75,90
313,3,1:09.0,T. Daniels enters the game for J. Martin,,75,90
314,3,1:09.0,,L. Deng enters the game for T. Robinson,75,90
315,3,1:09.0,,T. Black makes free throw 2 of 2,75,91
316,3,0:52.0,Turnover by W. Baldwin (lost ball; steal by T. Black),,75,91
317,3,0:42.0,,T. Black misses 2-pt jump shot from 3 ft,75,91
318,3,0:41.0,Defensive rebound by T. Daniels,,75,91
319,3,0:32.0,Personal foul by J. Clarkson (drawn by V. Carter),,75,91
320,3,0:32.0,V. Carter makes free throw 1 of 2,,76,91
321,3,0:32.0,V. Carter makes free throw 2 of 2,,77,91
322,3,0:14.0,,L. Williams misses 3-pt jump shot from 24 ft,77,91
323,3,0:12.0,,Offensive rebound by J. Clarkson,77,91
324,3,0:07.0,,L. Deng misses 3-pt jump shot from 24 ft,77,91
325,3,0:06.0,Defensive rebound by Z. Randolph,,77,91
326,4,11:44.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),77,93
327,4,11:20.0,Z. Randolph misses 2-pt jump shot from 5 ft,,77,93
328,4,11:19.0,,Defensive rebound by T. Black,77,93
329,4,11:14.0,,J. Clarkson misses 3-pt jump shot from 26 ft,77,93
330,4,11:13.0,,Offensive rebound by T. Black,77,93
331,4,10:59.0,,Shooting foul by M. Conley (drawn by B. Ingram),77,93
332,4,10:59.0,,B. Ingram makes free throw 1 of 2,77,94
333,4,10:59.0,,B. Ingram misses free throw 2 of 2,77,94
334,4,10:57.0,Defensive rebound by J. Ennis,,77,94
335,4,10:47.0,T. Daniels misses 3-pt jump shot from 24 ft,,77,94
336,4,10:47.0,Offensive rebound by Z. Randolph,,77,94
337,4,10:46.0,Shooting foul by T. Black (drawn by Z. Randolph),,77,94
338,4,10:46.0,Z. Randolph makes free throw 1 of 2,,78,94
339,4,10:46.0,Z. Randolph makes free throw 2 of 2,,79,94
340,4,10:33.0,,T. Black misses 2-pt jump shot from 4 ft,79,94
341,4,10:30.0,Defensive rebound by J. Ennis,,79,94
342,4,10:26.0,Turnover by J. Ennis (lost ball),,79,94
343,4,10:18.0,,B. Ingram makes 2-pt layup from 2 ft,79,96
344,4,10:10.0,M. Conley makes 2-pt layup from 2 ft,,81,96
345,4,10:10.0,Shooting foul by T. Black (drawn by M. Conley),,81,96
346,4,10:10.0,M. Gasol enters the game for Z. Randolph,,81,96
347,4,10:10.0,M. Conley makes free throw 1 of 1,,82,96
348,4,9:57.0,,Shooting foul by V. Carter (drawn by T. Black),82,96
349,4,9:57.0,,T. Black makes free throw 1 of 2,82,97
350,4,9:57.0,,T. Black makes free throw 2 of 2,82,98
351,4,9:46.0,V. Carter misses 2-pt jump shot from 11 ft,,82,98
352,4,9:44.0,,Defensive rebound by L. Deng,82,98
353,4,9:36.0,,L. Williams makes 2-pt jump shot from 9 ft (assist by J. Clarkson),82,100
354,4,9:15.0,M. Conley misses 2-pt jump shot from 6 ft,,82,100
355,4,9:14.0,,Defensive rebound by L. Deng,82,100
356,4,9:08.0,,L. Williams misses 2-pt jump shot from 9 ft,82,100
357,4,9:07.0,Defensive rebound by M. Gasol,,82,100
358,4,9:01.0,T. Daniels misses 3-pt jump shot from 27 ft,,82,100
359,4,9:00.0,,Defensive rebound by Team,82,100
360,4,9:00.0,,T. Mozgov enters the game for T. Black,82,100
361,4,9:00.0,T. Allen enters the game for V. Carter,,82,100
362,4,8:51.0,Official timeout,,82,100
363,4,8:51.0,Z. Randolph enters the game for M. Conley,,82,100
364,4,8:43.0,,T. Mozgov misses 2-pt jump shot from 13 ft,82,100
365,4,8:40.0,Defensive rebound by T. Allen,,82,100
366,4,8:28.0,M. Gasol makes 2-pt jump shot from 11 ft,,84,100
367,4,8:03.0,,Turnover by T. Mozgov (bad pass; steal by T. Allen),84,100
368,4,7:55.0,J. Ennis misses 3-pt jump shot from 24 ft,,84,100
369,4,7:54.0,,Defensive rebound by B. Ingram,84,100
370,4,7:45.0,,L. Williams misses 2-pt jump shot from 20 ft,84,100
371,4,7:43.0,Defensive rebound by Z. Randolph,,84,100
372,4,7:35.0,,Violation by L. Williams (kicked ball),84,100
373,4,7:35.0,,J. Randle enters the game for L. Deng,84,100
374,4,7:35.0,M. Conley enters the game for J. Ennis,,84,100
375,4,7:29.0,M. Conley misses 3-pt jump shot from 26 ft,,84,100
376,4,7:27.0,,Defensive rebound by J. Clarkson,84,100
377,4,7:12.0,,Shooting foul by Z. Randolph (drawn by L. Williams),84,100
378,4,7:12.0,,L. Williams makes free throw 1 of 2,84,101
379,4,7:12.0,,L. Williams makes free throw 2 of 2,84,102
380,4,7:04.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),,87,102
381,4,6:38.0,,J. Clarkson misses 3-pt jump shot from 24 ft,87,102
382,4,6:37.0,,Offensive rebound by J. Clarkson,87,102
383,4,6:33.0,,J. Clarkson makes 2-pt jump shot from 6 ft,87,104
384,4,6:13.0,T. Daniels misses 3-pt jump shot from 29 ft,,87,104
385,4,6:12.0,,Defensive rebound by L. Williams,87,104
386,4,6:09.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by L. Williams),87,106
387,4,6:08.0,Memphis full timeout,,87,106
388,4,5:53.0,Z. Randolph misses 3-pt jump shot from 27 ft,,87,106
389,4,5:52.0,,Defensive rebound by J. Clarkson,87,106
390,4,5:30.0,,L. Williams misses 3-pt jump shot from 25 ft,87,106
391,4,5:28.0,Defensive rebound by T. Daniels,,87,106
