,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
38,1,7:11.0,,Loose ball foul by R. Hollis-Jefferson (drawn by W. Ellington),11,13
39,1,7:11.0,W. Reed enters the game for H. Whiteside,,11,13
40,1,7:11.0,T. Johnson enters the game for G. Dragić,,11,13
41,1,7:00.0,Turnover by T. Johnson (lost ball; steal by R. Hollis-Jefferson),,11,13
42,1,6:59.0,Loose ball foul by L. Babbitt (drawn by R. Hollis-Jefferson),,11,13
43,1,6:37.0,,B. Lopez misses 2-pt jump shot from 9 ft,11,13
44,1,6:36.0,Defensive rebound by W. Reed,,11,13
45,1,6:23.0,W. Reed misses 2-pt jump shot from 9 ft,,11,13
46,1,6:22.0,,Defensive rebound by B. Bogdanović,11,13
47,1,6:15.0,,Shooting foul by W. Reed (drawn by B. Lopez),11,13
48,1,6:15.0,,B. Lopez makes free throw 1 of 2,11,14
49,1,6:15.0,J. Johnson enters the game for L. Babbitt,,11,14
50,1,6:15.0,,B. Lopez makes free throw 2 of 2,11,15
51,1,5:57.0,J. Johnson misses 2-pt jump shot from 19 ft,,11,15
52,1,5:56.0,,Defensive rebound by B. Bogdanović,11,15
53,1,5:47.0,,B. Bogdanović misses 2-pt layup from 2 ft,11,15
54,1,5:46.0,,Offensive rebound by B. Lopez,11,15
55,1,5:45.0,,B. Lopez misses 2-pt layup from 2 ft,11,15
56,1,5:44.0,Defensive rebound by W. Reed,,11,15
57,1,5:36.0,T. Johnson misses 3-pt jump shot from 25 ft,,11,15
58,1,5:34.0,,Defensive rebound by R. Hollis-Jefferson,11,15
59,1,5:30.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by W. Ellington),11,15
60,1,5:23.0,W. Ellington misses 3-pt jump shot from 23 ft,,11,15
61,1,5:17.0,,Defensive rebound by S. Dinwiddie,11,15
62,1,5:01.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,11,15
63,1,5:00.0,Defensive rebound by R. McGruder,,11,15
64,1,4:57.0,Miami full timeout,,11,15
65,1,4:57.0,,S. Kilpatrick enters the game for B. Bogdanović,11,15
66,1,4:57.0,,I. Whitehead enters the game for S. Dinwiddie,11,15
67,1,4:57.0,,J. Harris enters the game for R. Hollis-Jefferson,11,15
68,1,4:57.0,,T. Booker enters the game for R. Foye,11,15
69,1,4:57.0,,J. Hamilton enters the game for B. Lopez,11,15
70,1,4:48.0,Turnover by T. Johnson (bad pass),,11,15
71,1,4:26.0,,J. Hamilton misses 2-pt jump shot from 14 ft,11,15
72,1,4:24.0,Defensive rebound by Team,,11,15
73,1,4:11.0,J. Johnson makes 2-pt layup from 2 ft,,13,15
74,1,3:56.0,,Turnover by I. Whitehead (lost ball),13,15
75,1,3:45.0,J. Johnson misses 2-pt jump shot from 12 ft,,13,15
76,1,3:44.0,,Defensive rebound by J. Harris,13,15
77,1,3:40.0,,J. Hamilton misses 2-pt jump shot from 8 ft (block by J. Johnson),13,15
78,1,3:38.0,,Offensive rebound by J. Hamilton,13,15
79,1,3:36.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,13,15
80,1,3:34.0,Defensive rebound by J. Johnson,,13,15
81,1,3:31.0,Turnover by J. Johnson (lost ball),,13,15
82,1,3:31.0,O. White enters the game for W. Ellington,,13,15
83,1,3:19.0,,T. Booker makes 2-pt jump shot from 16 ft,13,17
84,1,2:55.0,T. Johnson makes 2-pt layup from 2 ft,,15,17
85,1,2:55.0,Shooting foul by S. Kilpatrick (drawn by T. Johnson),,15,17
86,1,2:55.0,,Brooklyn full timeout,15,17
87,1,2:55.0,G. Dragić enters the game for R. McGruder,,15,17
88,1,2:55.0,T. Johnson makes free throw 1 of 1,,16,17
89,1,2:37.0,,J. Harris misses 2-pt jump shot from 18 ft,16,17
90,1,2:36.0,Defensive rebound by G. Dragić,,16,17
91,1,2:27.0,T. Johnson misses 2-pt jump shot from 14 ft,,16,17
92,1,2:26.0,,Defensive rebound by T. Booker,16,17
93,1,2:21.0,,Turnover by J. Harris (bad pass),16,17
94,1,1:56.0,W. Reed misses 2-pt jump shot from 15 ft,,16,17
95,1,1:55.0,,Defensive rebound by S. Kilpatrick,16,17
96,1,1:43.0,,J. Hamilton misses 2-pt jump shot from 9 ft,16,17
97,1,1:42.0,Defensive rebound by W. Reed,,16,17
98,1,1:32.0,G. Dragić makes 2-pt jump shot from 18 ft,,18,17
99,1,1:22.0,,Offensive foul by J. Harris (drawn by T. Johnson),18,17
100,1,1:22.0,,Turnover by J. Harris (offensive foul),18,17
101,1,1:22.0,H. Whiteside enters the game for W. Reed,,18,17
102,1,1:09.0,J. Johnson makes 2-pt jump shot from 9 ft,,20,17
103,1,0:52.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by J. Harris),20,20
104,1,0:35.0,Turnover by O. White (traveling),,20,20
105,1,0:25.0,,I. Whitehead makes 2-pt layup from 3 ft,20,22
106,1,0:05.0,G. Dragić misses 2-pt jump shot from 10 ft,,20,22
107,1,0:02.0,Offensive rebound by H. Whiteside,,20,22
108,1,0:02.0,H. Whiteside misses 2-pt layup from 3 ft,,20,22
109,1,0:00.0,,Defensive rebound by Team,20,22
110,2,11:54.0,Personal foul by J. Harris (drawn by G. Dragić),,20,22
111,2,11:54.0,G. Dragić misses free throw 1 of 3,,20,22
112,2,11:54.0,Offensive rebound by Team,,20,22
113,2,11:54.0,G. Dragić makes free throw 2 of 3,,21,22
114,2,11:54.0,G. Dragić makes free throw 3 of 3,,22,22
115,2,11:44.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by T. Booker),22,25
116,2,11:17.0,G. Dragić makes 2-pt hook shot from 5 ft,,24,25
117,2,11:01.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,24,28
118,2,10:49.0,Personal foul by I. Whitehead (drawn by T. Johnson),,24,28
119,2,10:49.0,,C. LeVert enters the game for S. Kilpatrick,24,28
120,2,10:41.0,T. Johnson misses 2-pt jump shot from 18 ft,,24,28
121,2,10:40.0,Offensive rebound by O. White,,24,28
122,2,10:34.0,J. Johnson misses 3-pt jump shot from 24 ft,,24,28
123,2,10:33.0,,Defensive rebound by J. Hamilton,24,28
124,2,10:24.0,,Personal foul by J. Johnson (drawn by J. Harris),24,28
125,2,10:20.0,,Shooting foul by O. White (drawn by J. Harris),24,28
126,2,10:20.0,,J. Harris makes free throw 1 of 2,24,29
127,2,10:20.0,,J. Harris misses free throw 2 of 2,24,29
128,2,10:19.0,Defensive rebound by H. Whiteside,,24,29
129,2,10:09.0,Turnover by J. Johnson (bad pass),,24,29
130,2,9:56.0,,C. LeVert makes 2-pt jump shot from 12 ft,24,31
131,2,9:38.0,J. Johnson misses 2-pt layup from 2 ft (block by J. Hamilton),,24,31
132,2,9:37.0,,Defensive rebound by C. LeVert,24,31
133,2,9:35.0,,Turnover by C. LeVert (step out of bounds),24,31
134,2,9:35.0,W. Ellington enters the game for T. Johnson,,24,31
135,2,9:19.0,O. White misses 2-pt jump shot from 7 ft,,24,31
136,2,9:18.0,,Defensive rebound by T. Booker,24,31
137,2,9:12.0,,Turnover by T. Booker (lost ball; steal by H. Whiteside),24,31
138,2,9:10.0,H. Whiteside makes 2-pt dunk at rim,,26,31
139,2,8:53.0,,J. Harris misses 2-pt layup from 3 ft,26,31
140,2,8:52.0,Defensive rebound by W. Ellington,,26,31
141,2,8:45.0,Shooting foul by C. LeVert (drawn by O. White),,26,31
142,2,8:45.0,Official timeout,,26,31
143,2,8:45.0,O. White makes free throw 1 of 2,,27,31
144,2,8:45.0,O. White makes free throw 2 of 2,,28,31
145,2,8:28.0,,I. Whitehead misses 2-pt layup from 3 ft,28,31
146,2,8:27.0,,Offensive rebound by I. Whitehead,28,31
147,2,8:26.0,,I. Whitehead misses 2-pt layup from 1 ft,28,31
148,2,8:25.0,,Offensive rebound by J. Hamilton,28,31
149,2,8:25.0,,J. Hamilton makes 2-pt layup from 1 ft,28,33
150,2,8:25.0,,Shooting foul by O. White (drawn by J. Hamilton),28,33
151,2,8:25.0,,J. Hamilton makes free throw 1 of 1,28,34
152,2,8:06.0,W. Ellington misses 2-pt jump shot from 19 ft,,28,34
153,2,8:05.0,Offensive rebound by J. Johnson,,28,34
154,2,7:55.0,H. Whiteside misses 2-pt hook shot from 6 ft,,28,34
155,2,7:53.0,Offensive rebound by H. Whiteside,,28,34
156,2,7:52.0,H. Whiteside misses 2-pt hook shot from 4 ft,,28,34
157,2,7:51.0,,Defensive rebound by T. Booker,28,34
158,2,7:38.0,,J. Harris misses 2-pt layup from 2 ft,28,34
159,2,7:37.0,,Offensive rebound by T. Booker,28,34
160,2,7:36.0,,T. Booker misses 2-pt layup from 1 ft,28,34
161,2,7:35.0,Defensive rebound by J. Johnson,,28,34
162,2,7:32.0,G. Dragić misses 3-pt jump shot from 25 ft,,28,34
163,2,7:30.0,Offensive rebound by O. White,,28,34
164,2,7:28.0,O. White misses 2-pt layup from 2 ft,,28,34
165,2,7:27.0,Offensive rebound by G. Dragić,,28,34
166,2,7:24.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),,31,34
167,2,7:13.0,,I. Whitehead makes 2-pt layup from 3 ft,31,36
168,2,6:59.0,Turnover by G. Dragić (lost ball),,31,36
169,2,6:59.0,R. McGruder enters the game for O. White,,31,36
170,2,6:59.0,,B. Lopez enters the game for J. Harris,31,36
171,2,6:59.0,,B. Bogdanović enters the game for J. Hamilton,31,36
172,2,6:50.0,,C. LeVert makes 2-pt jump shot from 10 ft,31,38
173,2,6:50.0,,Shooting foul by W. Ellington (drawn by C. LeVert),31,38
174,2,6:50.0,,C. LeVert misses free throw 1 of 1,31,38
175,2,6:50.0,W. Reed enters the game for H. Whiteside,,31,38
176,2,6:50.0,T. Johnson enters the game for G. Dragić,,31,38
177,2,6:49.0,Defensive rebound by J. Johnson,,31,38
178,2,6:33.0,W. Reed makes 2-pt dunk at rim (assist by W. Ellington),,33,38
179,2,6:15.0,,T. Booker makes 2-pt jump shot from 6 ft,33,40
180,2,5:56.0,,Violation by C. LeVert (kicked ball),33,40
181,2,5:56.0,,Brooklyn full timeout,33,40
182,2,5:56.0,,S. Dinwiddie enters the game for I. Whitehead,33,40
183,2,5:56.0,,R. Hollis-Jefferson enters the game for T. Booker,33,40
184,2,5:43.0,R. McGruder makes 2-pt jump shot from 6 ft,,35,40
185,2,5:27.0,,B. Lopez makes 2-pt jump shot from 6 ft,35,42
186,2,5:27.0,,Shooting foul by W. Reed (drawn by B. Lopez),35,42
187,2,5:27.0,,B. Lopez makes free throw 1 of 1,35,43
188,2,5:15.0,J. Johnson makes 2-pt layup from 2 ft,,37,43
189,2,5:15.0,Shooting foul by R. Hollis-Jefferson (drawn by J. Johnson),,37,43
190,2,5:15.0,H. Whiteside enters the game for W. Reed,,37,43
191,2,5:15.0,J. Johnson makes free throw 1 of 1,,38,43
192,2,4:58.0,,B. Lopez misses 2-pt hook shot from 9 ft,38,43
193,2,4:57.0,Defensive rebound by H. Whiteside,,38,43
194,2,4:43.0,H. Whiteside misses 2-pt jump shot from 19 ft,,38,43
195,2,4:42.0,,Defensive rebound by B. Lopez,38,43
196,2,4:30.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by S. Dinwiddie),38,45
197,2,4:21.0,Miami full timeout,,38,45
198,2,4:21.0,,S. Kilpatrick enters the game for C. LeVert,38,45
199,2,4:21.0,G. Dragić enters the game for W. Ellington,,38,45
200,2,4:06.0,Personal foul by R. Hollis-Jefferson (drawn by H. Whiteside),,38,45
201,2,4:06.0,H. Whiteside makes free throw 1 of 2,,39,45
202,2,4:06.0,,T. Booker enters the game for R. Hollis-Jefferson,39,45
203,2,4:06.0,O. White enters the game for J. Johnson,,39,45
204,2,4:06.0,H. Whiteside makes free throw 2 of 2,,40,45
205,2,3:53.0,,Shooting foul by H. Whiteside (drawn by B. Lopez),40,45
206,2,3:53.0,,B. Lopez makes free throw 1 of 2,40,46
207,2,3:53.0,,B. Lopez misses free throw 2 of 2,40,46
208,2,3:52.0,Defensive rebound by R. McGruder,,40,46
209,2,3:41.0,O. White misses 3-pt jump shot from 25 ft,,40,46
210,2,3:40.0,,Defensive rebound by S. Kilpatrick,40,46
211,2,3:21.0,,B. Lopez misses 2-pt jump shot from 9 ft,40,46
212,2,3:19.0,,Offensive rebound by B. Lopez,40,46
213,2,3:17.0,,Turnover by B. Lopez (lost ball; steal by T. Johnson),40,46
214,2,3:11.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),,43,46
215,2,3:03.0,,Personal foul by H. Whiteside (drawn by B. Lopez),43,46
216,2,3:03.0,,B. Lopez makes free throw 1 of 2,43,47
217,2,3:03.0,W. Reed enters the game for H. Whiteside,,43,46
218,2,3:03.0,,B. Lopez makes free throw 2 of 2,43,48
219,2,2:50.0,T. Johnson misses 2-pt hook shot from 7 ft,,43,48
220,2,2:49.0,,Defensive rebound by T. Booker,43,48
221,2,2:38.0,,Turnover by B. Bogdanović (bad pass; steal by R. McGruder),43,48
222,2,2:32.0,T. Johnson makes 2-pt layup from 3 ft (assist by R. McGruder),,45,48
223,2,2:21.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,45,48
224,2,2:20.0,Defensive rebound by R. McGruder,,45,48
225,2,2:09.0,G. Dragić makes 2-pt jump shot from 8 ft,,47,48
226,2,1:47.0,,Shooting foul by W. Reed (drawn by S. Kilpatrick),47,48
227,2,1:47.0,,S. Kilpatrick makes free throw 1 of 2,47,49
228,2,1:47.0,J. Johnson enters the game for W. Reed,,47,49
229,2,1:47.0,,S. Kilpatrick makes free throw 2 of 2,47,50
230,2,1:35.0,G. Dragić misses 2-pt jump shot from 18 ft,,47,50
231,2,1:34.0,,Defensive rebound by T. Booker,47,50
232,2,1:23.0,Violation by J. Johnson (kicked ball),,47,50
233,2,1:20.0,,Turnover by T. Booker (lost ball),47,50
234,2,1:08.0,J. Johnson makes 2-pt jump shot from 13 ft,,49,50
235,2,0:55.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,49,50
236,2,0:54.0,Defensive rebound by T. Johnson,,49,50
237,2,0:43.0,R. McGruder misses 3-pt jump shot from 24 ft,,49,50
238,2,0:42.0,Offensive rebound by T. Johnson,,49,50
239,2,0:41.0,T. Johnson misses 2-pt layup from 2 ft,,49,50
240,2,0:40.0,,Defensive rebound by T. Booker,49,50
241,2,0:33.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),49,53
242,2,0:10.0,R. McGruder misses 2-pt jump shot from 11 ft,,49,53
243,2,0:08.0,Offensive rebound by Team,,49,53
244,2,0:08.0,Miami full timeout,,49,53
245,2,0:08.0,,C. LeVert enters the game for B. Bogdanović,49,53
246,2,0:08.0,W. Ellington enters the game for T. Johnson,,49,53
247,2,0:06.0,O. White misses 2-pt jump shot from 18 ft,,49,53
248,2,0:05.0,,Defensive rebound by T. Booker,49,53
249,3,11:38.0,G. Dragić misses 3-pt jump shot from 25 ft,,49,53
250,3,11:37.0,,Defensive rebound by B. Bogdanović,49,53
251,3,11:16.0,,R. Foye makes 2-pt layup from 2 ft,49,55
252,3,11:04.0,R. McGruder misses 2-pt dunk at rim (block by B. Lopez),,49,55
253,3,11:02.0,Offensive rebound by Team,,49,55
254,3,10:52.0,Turnover by H. Whiteside (3 sec),,49,55
255,3,10:33.0,,B. Lopez misses 2-pt jump shot from 7 ft (block by H. Whiteside),49,55
256,3,10:31.0,Defensive rebound by H. Whiteside,,49,55
257,3,10:12.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by L. Babbitt),,52,55
258,3,10:00.0,,R. Foye makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),52,58
259,3,9:51.0,Personal foul by R. Foye (drawn by W. Ellington),,52,58
260,3,9:40.0,G. Dragić makes 2-pt jump shot from 10 ft,,54,58
261,3,9:27.0,,S. Dinwiddie misses 2-pt layup from 3 ft,54,58
262,3,9:26.0,Defensive rebound by L. Babbitt,,54,58
263,3,9:12.0,G. Dragić misses 3-pt jump shot from 25 ft,,54,58
264,3,9:11.0,,Defensive rebound by S. Dinwiddie,54,58
265,3,9:01.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Lopez),54,60
266,3,8:46.0,W. Ellington misses 3-pt jump shot from 27 ft,,54,60
267,3,8:45.0,,Defensive rebound by Team,54,60
268,3,8:31.0,,R. Foye misses 2-pt jump shot from 5 ft,54,60
269,3,8:30.0,Defensive rebound by H. Whiteside,,54,60
270,3,8:15.0,R. McGruder misses 3-pt jump shot from 25 ft,,54,60
271,3,8:14.0,,Defensive rebound by B. Lopez,54,60
272,3,8:07.0,,Shooting foul by G. Dragić (drawn by B. Lopez),54,60
273,3,8:07.0,,B. Lopez makes 2-pt dunk at rim (assist by S. Dinwiddie),54,62
274,3,8:07.0,,B. Lopez misses free throw 1 of 1,54,62
275,3,8:06.0,,Offensive rebound by B. Lopez,54,62
276,3,8:03.0,,Turnover by B. Lopez (lost ball; steal by R. McGruder),54,62
277,3,7:58.0,R. McGruder makes 2-pt dunk at rim,,56,62
278,3,7:55.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),56,65
279,3,7:55.0,Miami full timeout,,56,65
280,3,7:55.0,T. Johnson enters the game for W. Ellington,,56,65
281,3,7:55.0,J. Johnson enters the game for L. Babbitt,,56,65
282,3,7:41.0,G. Dragić misses 2-pt jump shot from 7 ft,,56,65
283,3,7:40.0,,Defensive rebound by S. Dinwiddie,56,65
284,3,7:35.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,56,65
285,3,7:33.0,,Offensive rebound by R. Hollis-Jefferson,56,65
286,3,7:24.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by R. Hollis-Jefferson),56,67
287,3,7:05.0,H. Whiteside makes 2-pt jump shot from 6 ft (assist by G. Dragić),,58,67
288,3,6:44.0,,Brooklyn full timeout,58,67
289,3,6:44.0,W. Reed enters the game for H. Whiteside,,58,67
290,3,6:44.0,,Turnover by S. Dinwiddie (bad pass),58,67
291,3,6:30.0,Turnover by T. Johnson (lost ball; steal by S. Dinwiddie),,58,67
292,3,6:20.0,,Turnover by R. Foye (bad pass),58,67
293,3,6:05.0,T. Johnson misses 2-pt jump shot from 10 ft,,58,67
294,3,6:04.0,,Defensive rebound by B. Lopez,58,67
295,3,5:58.0,,Personal foul by W. Reed (drawn by S. Dinwiddie),58,67
296,3,5:58.0,,I. Whitehead enters the game for R. Hollis-Jefferson,58,67
297,3,5:58.0,O. White enters the game for W. Reed,,58,67
298,3,5:58.0,,T. Booker enters the game for S. Dinwiddie,58,67
299,3,5:51.0,,Turnover by B. Bogdanović (bad pass; steal by J. Johnson),58,67
300,3,5:48.0,Turnover by J. Johnson (step out of bounds),,58,67
301,3,5:26.0,,Turnover by I. Whitehead (bad pass; steal by T. Johnson),58,67
302,3,5:17.0,T. Johnson makes 2-pt jump shot from 20 ft,,60,67
303,3,5:06.0,,Personal foul by G. Dragić (drawn by I. Whitehead),60,67
304,3,5:06.0,,J. Harris enters the game for B. Bogdanović,60,67
305,3,5:06.0,,S. Kilpatrick enters the game for R. Foye,60,67
306,3,4:59.0,,I. Whitehead misses 2-pt jump shot from 16 ft,60,67
307,3,4:58.0,Defensive rebound by G. Dragić,,60,67
308,3,4:52.0,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),,62,67
309,3,4:52.0,Shooting foul by J. Harris (drawn by J. Johnson),,62,67
310,3,4:52.0,J. Johnson makes free throw 1 of 1,,63,67
311,3,4:44.0,,Brooklyn full timeout,63,67
312,3,4:31.0,Violation by O. White (kicked ball),,63,67
313,3,4:26.0,,I. Whitehead misses 2-pt layup from 3 ft (block by J. Johnson),63,67
314,3,4:25.0,,Offensive rebound by I. Whitehead,63,67
315,3,4:24.0,,I. Whitehead makes 2-pt layup from 2 ft,63,69
316,3,4:22.0,,Technical foul by Team,63,69
317,3,4:22.0,T. Johnson makes technical free throw,,64,69
318,3,4:22.0,,J. Hamilton enters the game for B. Lopez,64,69
319,3,4:10.0,T. Johnson misses 2-pt layup from 3 ft (block by J. Hamilton),,64,69
320,3,4:09.0,Offensive rebound by O. White,,64,69
321,3,4:03.0,T. Johnson misses 3-pt jump shot from 23 ft,,64,69
322,3,4:00.0,Offensive rebound by T. Johnson,,64,69
323,3,3:55.0,J. Johnson misses 3-pt jump shot from 25 ft,,64,69
324,3,3:53.0,,Defensive rebound by S. Kilpatrick,64,69
325,3,3:27.0,,I. Whitehead misses 3-pt jump shot from 24 ft,64,69
326,3,3:25.0,,Offensive rebound by S. Kilpatrick,64,69
327,3,3:13.0,,T. Booker makes 2-pt layup from 3 ft (assist by S. Kilpatrick),64,71
328,3,2:52.0,J. Johnson makes 2-pt layup from 2 ft,,66,71
329,3,2:42.0,,I. Whitehead misses 3-pt jump shot from 27 ft,66,71
330,3,2:41.0,,Offensive rebound by Team,66,71
331,3,2:41.0,Loose ball foul by R. McGruder (drawn by T. Booker),,66,71
332,3,2:41.0,W. Ellington enters the game for G. Dragić,,66,71
333,3,2:36.0,,T. Booker misses 2-pt layup from 3 ft,66,71
334,3,2:35.0,Defensive rebound by J. Johnson,,66,71
335,3,2:25.0,J. Johnson makes 2-pt jump shot from 6 ft (assist by R. McGruder),,68,71
336,3,2:14.0,,Turnover by I. Whitehead (lost ball; steal by R. McGruder),68,71
337,3,2:09.0,R. McGruder makes 2-pt dunk at rim,,70,71
338,3,1:51.0,,T. Booker misses 2-pt jump shot from 17 ft,70,71
339,3,1:50.0,,Offensive rebound by J. Harris,70,71
340,3,1:49.0,,Shooting foul by T. Johnson (drawn by J. Harris),70,71
341,3,1:49.0,,J. Harris makes free throw 1 of 2,70,72
342,3,1:49.0,,J. Harris misses free throw 2 of 2,70,72
343,3,1:48.0,Defensive rebound by R. McGruder,,70,72
344,3,1:27.0,Turnover by O. White (lost ball),,70,72
345,3,1:27.0,H. Whiteside enters the game for R. McGruder,,70,72
346,3,1:27.0,,C. LeVert enters the game for I. Whitehead,70,72
347,3,1:15.0,,S. Kilpatrick misses 2-pt jump shot from 19 ft,70,72
348,3,1:14.0,Defensive rebound by T. Johnson,,70,72
349,3,1:08.0,W. Ellington misses 3-pt jump shot from 25 ft,,70,72
350,3,1:06.0,Offensive rebound by H. Whiteside,,70,72
351,3,1:03.0,H. Whiteside misses 2-pt hook shot from 5 ft,,70,72
352,3,1:03.0,Offensive rebound by T. Johnson,,70,72
353,3,1:01.0,T. Johnson makes 2-pt layup from 2 ft,,72,72
354,3,0:41.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,72,72
355,3,0:40.0,Defensive rebound by Team,,72,72
356,3,0:23.0,Shooting foul by C. LeVert (drawn by T. Johnson),,72,72
357,3,0:23.0,T. Johnson makes free throw 1 of 2,,73,72
358,3,0:23.0,T. Johnson makes free throw 2 of 2,,74,72
359,3,0:06.0,,C. LeVert misses 2-pt layup from 3 ft (block by H. Whiteside),74,72
360,3,0:04.0,,Offensive rebound by C. LeVert,74,72
361,3,0:04.0,,C. LeVert misses 2-pt layup from 2 ft,74,72
362,3,0:02.0,Defensive rebound by T. Johnson,,74,72
363,4,11:44.0,,C. LeVert misses 2-pt layup from 3 ft,74,72
364,4,11:43.0,Defensive rebound by O. White,,74,72
365,4,11:27.0,W. Ellington misses 3-pt jump shot from 25 ft,,74,72
366,4,11:26.0,,Defensive rebound by T. Booker,74,72
367,4,11:15.0,,Shooting foul by T. Johnson (drawn by R. Foye),74,72
368,4,11:15.0,,R. Foye makes free throw 1 of 2,74,73
369,4,11:15.0,,R. Foye makes free throw 2 of 2,74,74
370,4,11:03.0,J. Johnson misses 2-pt layup from 2 ft (block by J. Hamilton),,74,74
371,4,11:02.0,Offensive rebound by Team,,74,74
372,4,10:50.0,H. Whiteside makes 2-pt layup from 2 ft (assist by O. White),,76,74
373,4,10:38.0,,Offensive foul by C. LeVert (drawn by T. Johnson),76,74
374,4,10:38.0,,Turnover by C. LeVert (offensive foul),76,74
375,4,10:18.0,J. Johnson makes 2-pt jump shot from 17 ft,,78,74
376,4,10:05.0,,T. Booker makes 2-pt dunk at rim (assist by R. Foye),78,76
377,4,9:52.0,T. Johnson makes 2-pt jump shot from 19 ft,,80,76
378,4,9:40.0,,R. Foye misses 3-pt jump shot from 24 ft,80,76
379,4,9:39.0,,Offensive rebound by T. Booker,80,76
380,4,9:30.0,,J. Hamilton misses 3-pt jump shot from 25 ft,80,76
381,4,9:28.0,Defensive rebound by H. Whiteside,,80,76
382,4,9:21.0,Shooting foul by J. Harris (drawn by O. White),,80,76
