,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
105,1,0:00.0,,Defensive rebound by J. Parker,27,20
106,2,11:43.0,Shooting foul by M. Plumlee (drawn by A. Gordon),,27,20
107,2,11:43.0,A. Gordon misses free throw 1 of 2,,27,20
108,2,11:43.0,Offensive rebound by Team,,27,20
109,2,11:43.0,A. Gordon makes free throw 2 of 2,,28,20
110,2,11:33.0,,M. Dellavedova makes 2-pt jump shot from 15 ft,28,22
111,2,11:12.0,D. Augustin misses 2-pt jump shot from 6 ft,,28,22
112,2,11:11.0,,Defensive rebound by M. Plumlee,28,22
113,2,10:46.0,,M. Beasley misses 2-pt jump shot from 10 ft,28,22
114,2,10:45.0,Defensive rebound by D. Augustin,,28,22
115,2,10:45.0,Personal foul by M. Dellavedova (drawn by D. Augustin),,28,22
116,2,10:45.0,,J. Terry enters the game for M. Plumlee,28,22
117,2,10:45.0,C. Watson enters the game for J. Green,,28,22
118,2,10:22.0,A. Gordon misses 2-pt jump shot from 17 ft,,28,22
119,2,10:21.0,Offensive rebound by Team,,28,22
120,2,10:21.0,,Loose ball foul by J. Terry (drawn by B. Biyombo),28,22
121,2,10:06.0,D. Rudež misses 3-pt jump shot from 25 ft,,28,22
122,2,10:05.0,,Defensive rebound by J. Parker,28,22
123,2,10:01.0,,Shooting foul by B. Biyombo (drawn by G. Antetokounmpo),28,22
124,2,10:01.0,,G. Antetokounmpo makes free throw 1 of 2,28,23
125,2,10:01.0,,J. Henson enters the game for M. Beasley,28,23
126,2,10:01.0,,G. Antetokounmpo makes free throw 2 of 2,28,24
127,2,9:54.0,Personal foul by G. Antetokounmpo (drawn by C. Watson),,28,24
128,2,9:40.0,Turnover by D. Rudež (bad pass; steal by M. Dellavedova),,28,24
129,2,9:37.0,,Shooting foul by C. Watson (drawn by G. Antetokounmpo),28,24
130,2,9:37.0,,G. Antetokounmpo makes free throw 1 of 2,28,25
131,2,9:37.0,Orlando full timeout,,28,25
132,2,9:37.0,,G. Antetokounmpo makes free throw 2 of 2,28,26
133,2,9:20.0,D. Rudež misses 3-pt jump shot from 26 ft,,28,26
134,2,9:19.0,Offensive rebound by Team,,28,26
135,2,9:19.0,,Loose ball foul by J. Henson (drawn by B. Biyombo),28,26
136,2,9:19.0,B. Biyombo misses free throw 1 of 2,,28,26
137,2,9:19.0,Offensive rebound by Team,,28,26
138,2,9:19.0,B. Biyombo makes free throw 2 of 2,,29,26
139,2,9:10.0,,Turnover by M. Dellavedova (bad pass; steal by C. Watson),29,26
140,2,9:04.0,D. Augustin misses 3-pt jump shot from 26 ft,,29,26
141,2,9:03.0,Offensive rebound by B. Biyombo,,29,26
142,2,9:01.0,B. Biyombo misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,29,26
143,2,8:58.0,Offensive rebound by D. Augustin,,29,26
144,2,8:50.0,C. Watson makes 3-pt jump shot from 25 ft (assist by D. Augustin),,32,26
145,2,8:39.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),32,28
146,2,8:27.0,Turnover by D. Rudež (bad pass; steal by G. Antetokounmpo),,32,28
147,2,8:26.0,,Personal take foul by D. Augustin (drawn by G. Antetokounmpo),32,28
148,2,8:26.0,,G. Monroe enters the game for J. Henson,32,28
149,2,8:26.0,S. Ibaka enters the game for D. Rudež,,32,28
150,2,8:20.0,,Turnover by G. Antetokounmpo (palming),32,28
151,2,8:06.0,A. Gordon misses 3-pt jump shot from 26 ft,,32,28
152,2,8:04.0,Offensive rebound by B. Biyombo,,32,28
153,2,8:04.0,B. Biyombo makes 2-pt layup at rim,,34,28
154,2,7:48.0,,J. Parker misses 2-pt jump shot from 16 ft,34,28
155,2,7:47.0,Defensive rebound by A. Gordon,,34,28
156,2,7:39.0,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),,36,28
157,2,7:20.0,,M. Dellavedova makes 2-pt jump shot from 20 ft,36,30
158,2,6:52.0,Turnover by A. Gordon (bad pass; steal by J. Terry),,36,30
159,2,6:47.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Terry),36,32
160,2,6:32.0,S. Ibaka makes 2-pt jump shot from 11 ft (assist by C. Watson),,38,32
161,2,6:19.0,,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),38,34
162,2,5:56.0,S. Ibaka makes 2-pt layup from 1 ft,,40,34
163,2,5:36.0,,G. Antetokounmpo misses 2-pt jump shot from 4 ft (block by S. Ibaka),40,34
164,2,5:35.0,Defensive rebound by B. Biyombo,,40,34
165,2,5:29.0,A. Gordon misses 3-pt jump shot from 24 ft,,40,34
166,2,5:28.0,,Defensive rebound by J. Terry,40,34
167,2,5:11.0,,G. Monroe misses 2-pt hook shot from 1 ft,40,34
168,2,5:09.0,Defensive rebound by B. Biyombo,,40,34
169,2,5:04.0,Turnover by D. Augustin (bad pass; steal by G. Antetokounmpo),,40,34
170,2,4:58.0,,J. Terry makes 2-pt jump shot from 20 ft (assist by M. Dellavedova),40,36
171,2,4:58.0,Orlando full timeout,,40,36
172,2,4:58.0,Official timeout,,40,36
173,2,4:58.0,E. Fournier enters the game for B. Biyombo,,40,36
174,2,4:58.0,N. Vučević enters the game for D. Augustin,,40,36
175,2,4:58.0,E. Payton enters the game for C. Watson,,40,36
176,2,4:39.0,Turnover by E. Fournier (traveling),,40,36
177,2,4:39.0,,M. Brogdon enters the game for M. Dellavedova,40,36
178,2,4:24.0,,G. Monroe misses 2-pt hook shot from 3 ft,40,36
179,2,4:23.0,Defensive rebound by N. Vučević,,40,36
180,2,4:11.0,,Offensive charge foul by E. Fournier (drawn by G. Monroe),40,36
181,2,4:11.0,Turnover by E. Fournier (offensive foul),,40,36
182,2,4:11.0,J. Green enters the game for A. Gordon,,40,36
183,2,4:01.0,,J. Parker misses 2-pt jump shot from 14 ft,40,36
184,2,3:59.0,Defensive rebound by E. Fournier,,40,36
185,2,3:53.0,Personal foul by G. Monroe (drawn by S. Ibaka),,40,36
186,2,3:53.0,S. Ibaka makes free throw 1 of 2,,41,36
187,2,3:53.0,S. Ibaka makes free throw 2 of 2,,42,36
188,2,3:38.0,,M. Brogdon misses 3-pt jump shot from 26 ft,42,36
189,2,3:37.0,Defensive rebound by J. Green,,42,36
190,2,3:27.0,N. Vučević misses 2-pt jump shot from 5 ft (block by G. Monroe),,42,36
191,2,3:26.0,,Defensive rebound by J. Terry,42,36
192,2,3:21.0,,J. Parker misses 2-pt layup from 2 ft,42,36
193,2,3:20.0,Defensive rebound by S. Ibaka,,42,36
194,2,3:09.0,E. Fournier misses 3-pt jump shot from 25 ft,,42,36
195,2,3:08.0,,Defensive rebound by G. Monroe,42,36
196,2,2:53.0,,G. Monroe misses 2-pt hook shot from 4 ft,42,36
197,2,2:52.0,Defensive rebound by N. Vučević,,42,36
198,2,2:46.0,J. Green misses 3-pt jump shot from 24 ft,,42,36
199,2,2:45.0,,Defensive rebound by G. Antetokounmpo,42,36
200,2,2:35.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),42,39
201,2,2:21.0,S. Ibaka misses 2-pt jump shot from 14 ft,,42,39
202,2,2:20.0,,Defensive rebound by M. Brogdon,42,39
203,2,2:16.0,,G. Monroe makes 2-pt dunk at rim (assist by M. Brogdon),42,41
204,2,1:56.0,Turnover by E. Payton (bad pass; steal by G. Monroe),,42,41
205,2,1:51.0,,J. Parker misses 2-pt jump shot from 4 ft (block by S. Ibaka),42,41
206,2,1:48.0,,Offensive rebound by G. Antetokounmpo,42,41
207,2,1:48.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,42,43
208,2,1:48.0,Orlando full timeout,,42,43
209,2,1:25.0,Turnover by S. Ibaka (lost ball; steal by J. Terry),,42,43
210,2,1:23.0,,Shooting foul by S. Ibaka (drawn by G. Antetokounmpo),42,43
211,2,1:23.0,,G. Antetokounmpo makes free throw 1 of 2,42,44
212,2,1:23.0,,G. Antetokounmpo makes free throw 2 of 2,42,45
213,2,1:12.0,S. Ibaka misses 2-pt layup at rim (block by J. Terry),,42,45
214,2,1:12.0,Offensive rebound by Team,,42,45
215,2,1:09.0,E. Fournier misses 2-pt jump shot from 16 ft,,42,45
216,2,1:08.0,,Defensive rebound by G. Monroe,42,45
217,2,0:55.0,,J. Terry misses 3-pt jump shot from 25 ft,42,45
218,2,0:54.0,Defensive rebound by N. Vučević,,42,45
219,2,0:42.0,N. Vučević misses 2-pt jump shot from 5 ft,,42,45
220,2,0:40.0,Offensive rebound by N. Vučević,,42,45
221,2,0:39.0,N. Vučević makes 2-pt layup from 1 ft,,44,45
222,2,0:27.0,,Shooting block foul by N. Vučević (drawn by G. Antetokounmpo),44,45
223,2,0:27.0,,G. Antetokounmpo makes free throw 1 of 2,44,46
224,2,0:27.0,,T. Snell enters the game for J. Terry,44,46
225,2,0:27.0,,G. Antetokounmpo makes free throw 2 of 2,44,47
226,2,0:03.0,Turnover by E. Fournier (lost ball; steal by T. Snell),,44,47
227,2,0:00.0,,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),44,49
228,3,11:44.0,J. Green misses 2-pt layup at rim,,44,49
229,3,11:42.0,,Defensive rebound by G. Antetokounmpo,44,49
230,3,11:26.0,,G. Antetokounmpo misses 3-pt jump shot from 24 ft,44,49
231,3,11:24.0,Defensive rebound by N. Vučević,,44,49
232,3,11:13.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by J. Green),,46,49
233,3,10:57.0,,J. Parker misses 3-pt jump shot from 24 ft,46,49
234,3,10:55.0,Defensive rebound by J. Green,,46,49
235,3,10:53.0,Shooting foul by M. Dellavedova (drawn by S. Ibaka),,46,49
236,3,10:53.0,S. Ibaka makes free throw 1 of 2,,47,49
237,3,10:53.0,S. Ibaka makes free throw 2 of 2,,48,49
238,3,10:32.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,48,49
239,3,10:31.0,Defensive rebound by S. Ibaka,,48,49
240,3,10:20.0,Turnover by J. Green (lost ball; steal by G. Antetokounmpo),,48,49
241,3,10:12.0,,T. Snell misses 3-pt jump shot from 25 ft,48,49
242,3,10:11.0,Defensive rebound by S. Ibaka,,48,49
243,3,10:11.0,Personal foul by G. Antetokounmpo (drawn by S. Ibaka),,48,49
244,3,9:53.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by E. Payton),,51,49
245,3,9:40.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),51,52
246,3,9:26.0,E. Payton makes 2-pt layup at rim,,53,52
247,3,9:05.0,,J. Henson misses 2-pt hook shot from 10 ft,53,52
248,3,9:04.0,Defensive rebound by E. Payton,,53,52
249,3,8:57.0,Personal block foul by M. Dellavedova (drawn by S. Ibaka),,53,52
250,3,8:51.0,E. Payton misses 3-pt jump shot from 27 ft,,53,52
251,3,8:48.0,,Defensive rebound by G. Antetokounmpo,53,52
252,3,8:41.0,,Turnover by G. Antetokounmpo (bad pass),53,52
253,3,8:28.0,N. Vučević misses 2-pt jump shot from 18 ft,,53,52
254,3,8:27.0,,Defensive rebound by G. Antetokounmpo,53,52
255,3,8:14.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),53,55
256,3,7:51.0,E. Fournier makes 2-pt hook shot from 4 ft,,55,55
257,3,7:41.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),55,58
258,3,7:21.0,N. Vučević misses 2-pt jump shot from 6 ft (block by J. Henson),,55,58
259,3,7:20.0,,Defensive rebound by J. Parker,55,58
260,3,7:14.0,,G. Antetokounmpo makes 2-pt layup at rim,55,60
261,3,7:14.0,Orlando full timeout,,55,60
262,3,7:03.0,Shooting foul by M. Dellavedova (drawn by E. Fournier),,55,60
263,3,7:03.0,E. Fournier makes free throw 1 of 2,,56,60
264,3,7:03.0,,M. Brogdon enters the game for M. Dellavedova,56,60
265,3,7:03.0,E. Fournier makes free throw 2 of 2,,57,60
266,3,6:54.0,,Def 3 sec tech foul by N. Vučević,57,60
267,3,6:54.0,,G. Antetokounmpo makes technical free throw,57,61
268,3,6:38.0,,G. Antetokounmpo misses 2-pt hook shot from 4 ft,57,61
269,3,6:38.0,,Offensive rebound by Team,57,61
270,3,6:38.0,,Turnover by Team (shot clock),57,61
271,3,6:30.0,E. Payton makes 2-pt layup at rim (assist by J. Green),,59,61
272,3,6:02.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by T. Snell),59,64
273,3,5:50.0,J. Green makes 3-pt jump shot from 26 ft (assist by N. Vučević),,62,64
274,3,5:26.0,,J. Parker misses 3-pt jump shot from 25 ft,62,64
275,3,5:24.0,Defensive rebound by N. Vučević,,62,64
276,3,5:19.0,Turnover by J. Green (traveling),,62,64
277,3,5:07.0,,M. Brogdon misses 3-pt jump shot from 24 ft,62,64
278,3,5:04.0,Defensive rebound by J. Green,,62,64
279,3,4:55.0,S. Ibaka misses 2-pt hook shot from 6 ft,,62,64
280,3,4:54.0,,Defensive rebound by G. Antetokounmpo,62,64
281,3,4:43.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),62,67
282,3,4:23.0,E. Fournier misses 2-pt layup at rim (block by J. Henson),,62,67
283,3,4:19.0,Offensive rebound by N. Vučević,,62,67
284,3,4:16.0,Turnover by S. Ibaka (lost ball; steal by G. Antetokounmpo),,62,67
285,3,4:07.0,Violation by N. Vučević (kicked ball),,62,67
286,3,4:07.0,,M. Plumlee enters the game for J. Henson,62,67
287,3,4:07.0,,M. Beasley enters the game for G. Antetokounmpo,62,67
288,3,4:07.0,A. Gordon enters the game for J. Green,,62,67
289,3,4:07.0,B. Biyombo enters the game for N. Vučević,,62,67
290,3,3:53.0,,M. Brogdon misses 2-pt jump shot from 18 ft,62,67
291,3,3:52.0,,Offensive rebound by M. Beasley,62,67
292,3,3:49.0,,M. Beasley misses 2-pt jump shot from 14 ft,62,67
293,3,3:48.0,Defensive rebound by E. Payton,,62,67
294,3,3:32.0,Personal block foul by M. Beasley (drawn by E. Payton),,62,67
295,3,3:32.0,E. Payton misses free throw 1 of 2,,62,67
296,3,3:32.0,Offensive rebound by Team,,62,67
297,3,3:32.0,E. Payton misses free throw 2 of 2,,62,67
298,3,3:31.0,,Defensive rebound by T. Snell,62,67
299,3,3:14.0,,M. Beasley makes 2-pt layup from 1 ft,62,69
300,3,2:57.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by B. Biyombo),,65,69
301,3,2:42.0,,Turnover by M. Plumlee (lost ball),65,69
302,3,2:42.0,,Milwaukee full timeout,65,69
303,3,2:42.0,,J. Terry enters the game for T. Snell,65,69
304,3,2:23.0,B. Biyombo makes 2-pt dunk at rim (assist by E. Fournier),,67,69
305,3,2:02.0,,M. Beasley misses 2-pt layup from 3 ft,67,69
306,3,2:00.0,,Offensive rebound by M. Plumlee,67,69
307,3,2:00.0,,M. Plumlee misses 2-pt layup from 1 ft,67,69
308,3,1:58.0,Defensive rebound by A. Gordon,,67,69
309,3,1:45.0,B. Biyombo makes 2-pt layup from 1 ft (assist by E. Payton),,69,69
310,3,1:23.0,,J. Parker misses 2-pt jump shot from 16 ft,69,69
311,3,1:21.0,Defensive rebound by E. Payton,,69,69
312,3,1:13.0,S. Ibaka makes 2-pt jump shot from 11 ft (assist by E. Payton),,71,69
313,3,0:56.0,,M. Beasley misses 3-pt jump shot from 23 ft,71,69
314,3,0:54.0,Defensive rebound by B. Biyombo,,71,69
315,3,0:50.0,Shooting foul by M. Plumlee (drawn by A. Gordon),,71,69
316,3,0:50.0,A. Gordon misses free throw 1 of 2,,71,69
317,3,0:50.0,Offensive rebound by Team,,71,69
318,3,0:50.0,,M. Teletović enters the game for J. Parker,71,69
319,3,0:50.0,D. Augustin enters the game for E. Payton,,71,69
320,3,0:50.0,A. Gordon makes free throw 2 of 2,,72,69
321,3,0:33.0,,M. Plumlee misses 2-pt hook shot from 7 ft,72,69
322,3,0:31.0,Defensive rebound by A. Gordon,,72,69
323,3,0:16.0,Personal foul by M. Brogdon (drawn by D. Augustin),,72,69
324,3,0:16.0,D. Augustin makes free throw 1 of 2,,73,69
325,3,0:16.0,D. Augustin makes free throw 2 of 2,,74,69
326,3,0:05.0,,Personal foul by D. Augustin (drawn by M. Brogdon),74,69
327,3,0:01.0,,M. Brogdon misses 3-pt jump shot from 24 ft,74,69
328,3,0:00.0,Defensive rebound by D. Augustin,,74,69
329,4,11:52.0,,M. Brogdon makes 2-pt layup from 1 ft,74,71
330,4,11:52.0,,Shooting foul by A. Gordon (drawn by M. Brogdon),74,71
331,4,11:52.0,,M. Brogdon makes free throw 1 of 1,74,72
332,4,11:39.0,D. Augustin misses 3-pt jump shot from 23 ft,,74,72
333,4,11:38.0,,Defensive rebound by M. Teletović,74,72
334,4,11:32.0,,M. Teletović misses 3-pt jump shot from 25 ft,74,72
335,4,11:30.0,,Offensive rebound by M. Brogdon,74,72
336,4,11:26.0,,M. Beasley makes 2-pt layup from 1 ft (assist by M. Brogdon),74,74
337,4,10:57.0,A. Gordon makes 2-pt jump shot from 9 ft (assist by D. Augustin),,76,74
338,4,10:42.0,,G. Antetokounmpo misses 2-pt layup at rim,76,74
339,4,10:40.0,Defensive rebound by B. Biyombo,,76,74
340,4,10:35.0,D. Augustin misses 2-pt layup from 2 ft,,76,74
341,4,10:33.0,,Defensive rebound by M. Teletović,76,74
342,4,10:20.0,,M. Beasley misses 2-pt layup from 1 ft,76,74
343,4,10:18.0,Defensive rebound by A. Gordon,,76,74
344,4,10:04.0,Turnover by D. Augustin (bad pass; steal by G. Antetokounmpo),,76,74
345,4,10:00.0,,G. Antetokounmpo makes 2-pt dunk at rim,76,76
346,4,9:37.0,A. Gordon misses 3-pt jump shot from 24 ft,,76,76
347,4,9:37.0,Offensive rebound by Team,,76,76
348,4,9:37.0,,Loose ball foul by M. Teletović (drawn by B. Biyombo),76,76
349,4,9:22.0,J. Green misses 3-pt jump shot from 26 ft,,76,76
350,4,9:20.0,,Defensive rebound by M. Beasley,76,76
351,4,9:16.0,,M. Teletović makes 2-pt layup at rim (assist by G. Antetokounmpo),76,78
352,4,8:52.0,D. Augustin misses 2-pt jump shot from 6 ft,,76,78
353,4,8:51.0,Offensive rebound by B. Biyombo,,76,78
354,4,8:49.0,B. Biyombo misses 2-pt hook shot from 2 ft,,76,78
355,4,8:48.0,,Defensive rebound by M. Teletović,76,78
356,4,8:42.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),76,81
357,4,8:42.0,Orlando full timeout,,76,81
358,4,8:42.0,N. Vučević enters the game for J. Green,,76,81
359,4,8:42.0,E. Payton enters the game for D. Augustin,,76,81
360,4,8:34.0,Offensive foul by B. Biyombo (drawn by M. Brogdon),,76,81
361,4,8:34.0,Turnover by B. Biyombo (offensive foul),,76,81
362,4,8:22.0,,J. Terry makes 2-pt layup from 1 ft (assist by M. Brogdon),76,83
363,4,8:12.0,Personal foul by M. Beasley (drawn by E. Payton),,76,83
364,4,8:04.0,C. Watson misses 2-pt jump shot from 16 ft,,76,83
365,4,8:02.0,,Defensive rebound by M. Teletović,76,83
366,4,7:52.0,,Shooting foul by C. Watson (drawn by M. Brogdon),76,83
367,4,7:52.0,,M. Brogdon makes free throw 1 of 2,76,84
368,4,7:52.0,E. Fournier enters the game for C. Watson,,76,84
369,4,7:52.0,,M. Brogdon makes free throw 2 of 2,76,85
370,4,7:41.0,E. Payton misses 2-pt jump shot from 4 ft,,76,85
371,4,7:39.0,Offensive rebound by N. Vučević,,76,85
372,4,7:39.0,N. Vučević makes 2-pt layup from 1 ft,,78,85
373,4,7:16.0,,M. Beasley misses 2-pt jump shot from 14 ft,78,85
374,4,7:15.0,,Offensive rebound by G. Antetokounmpo,78,85
