,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
85,1,0:00.0,,P. Mills misses 3-pt jump shot from 27 ft,39,23
86,1,0:00.0,,Offensive rebound by Team,39,23
87,2,11:45.0,L. Williams misses 2-pt jump shot from 17 ft,,39,23
88,2,11:44.0,,Defensive rebound by P. Gasol,39,23
89,2,11:34.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),39,26
90,2,11:23.0,P. Beverley misses 2-pt layup at rim,,39,26
91,2,11:22.0,,Defensive rebound by P. Gasol,39,26
92,2,11:07.0,,T. Parker enters the game for P. Mills,39,26
93,2,11:04.0,,M. Ginóbili misses 2-pt jump shot from 8 ft,39,26
94,2,11:04.0,,Offensive rebound by J. Simmons,39,26
95,2,11:04.0,Loose ball foul by E. Gordon (drawn by J. Simmons),,39,26
96,2,10:57.0,,P. Gasol makes 2-pt dunk at rim (assist by T. Parker),39,28
97,2,10:35.0,S. Dekker misses 3-pt jump shot from 24 ft,,39,28
98,2,10:34.0,,Defensive rebound by P. Gasol,39,28
99,2,10:17.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,39,28
100,2,10:17.0,Defensive rebound by N. Hilário,,39,28
101,2,10:07.0,L. Williams misses 2-pt jump shot from 11 ft,,39,28
102,2,10:07.0,,Defensive rebound by P. Gasol,39,28
103,2,9:57.0,,T. Parker makes 2-pt layup from 1 ft,39,30
104,2,9:34.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by S. Dekker),,42,30
105,2,9:32.0,,San Antonio full timeout,42,30
106,2,9:32.0,,D. Green enters the game for M. Ginóbili,42,30
107,2,9:17.0,,P. Gasol misses 2-pt hook shot from 8 ft,42,30
108,2,9:15.0,Defensive rebound by S. Dekker,,42,30
109,2,9:08.0,S. Dekker misses 3-pt jump shot from 25 ft,,42,30
110,2,9:07.0,,Defensive rebound by T. Parker,42,30
111,2,9:02.0,,Offensive foul by D. Lee (drawn by S. Dekker),42,30
112,2,9:02.0,,Turnover by D. Lee (offensive foul),42,30
113,2,8:48.0,L. Williams misses 2-pt jump shot from 6 ft,,42,30
114,2,8:46.0,,Defensive rebound by D. Green,42,30
115,2,8:37.0,,P. Gasol misses 2-pt jump shot from 7 ft,42,30
116,2,8:36.0,Defensive rebound by S. Dekker,,42,30
117,2,8:31.0,S. Dekker misses 2-pt layup from 1 ft,,42,30
118,2,8:31.0,,Defensive rebound by T. Parker,42,30
119,2,8:31.0,Loose ball foul by P. Beverley (drawn by T. Parker),,42,30
120,2,8:31.0,,K. Leonard enters the game for P. Gasol,42,30
121,2,8:23.0,Loose ball foul by N. Hilário (drawn by D. Lee),,42,30
122,2,8:10.0,,J. Simmons misses 3-pt jump shot from 24 ft,42,30
123,2,8:09.0,Defensive rebound by L. Williams,,42,30
124,2,8:01.0,P. Beverley misses 3-pt jump shot from 25 ft,,42,30
125,2,8:00.0,,Defensive rebound by D. Green,42,30
126,2,7:53.0,,K. Leonard makes 2-pt jump shot from 9 ft (assist by D. Green),42,32
127,2,7:44.0,P. Beverley makes 3-pt jump shot from 24 ft,,45,32
128,2,7:31.0,,Offensive foul by T. Parker (drawn by P. Beverley),45,32
129,2,7:31.0,,Turnover by T. Parker (offensive foul),45,32
130,2,7:31.0,C. Capela enters the game for N. Hilário,,45,32
131,2,7:31.0,,L. Aldridge enters the game for D. Lee,45,32
132,2,7:20.0,E. Gordon makes 2-pt jump shot from 8 ft (assist by P. Beverley),,47,32
133,2,7:08.0,,Personal block foul by E. Gordon (drawn by J. Simmons),47,32
134,2,7:01.0,,K. Leonard misses 3-pt jump shot from 24 ft,47,32
135,2,7:00.0,Defensive rebound by P. Beverley,,47,32
136,2,6:53.0,E. Gordon misses 3-pt jump shot from 26 ft,,47,32
137,2,6:51.0,,Defensive rebound by T. Parker,47,32
138,2,6:47.0,,D. Green misses 3-pt jump shot from 25 ft,47,32
139,2,6:45.0,Defensive rebound by C. Capela,,47,32
140,2,6:39.0,L. Williams misses 2-pt layup at rim,,47,32
141,2,6:38.0,,Defensive rebound by K. Leonard,47,32
142,2,6:16.0,,K. Leonard makes 2-pt jump shot from 17 ft,47,34
143,2,6:16.0,Houston full timeout,,47,34
144,2,6:16.0,T. Ariza enters the game for P. Beverley,,47,34
145,2,6:16.0,R. Anderson enters the game for L. Williams,,47,34
146,2,6:16.0,J. Harden enters the game for S. Dekker,,47,34
147,2,6:02.0,Turnover by E. Gordon (bad pass),,47,34
148,2,5:52.0,,J. Simmons makes 2-pt layup from 1 ft,47,36
149,2,5:42.0,R. Anderson misses 3-pt jump shot from 25 ft,,47,36
150,2,5:41.0,,Defensive rebound by K. Leonard,47,36
151,2,5:29.0,,D. Green makes 2-pt jump shot from 20 ft (assist by L. Aldridge),47,38
152,2,5:20.0,,M. Ginóbili enters the game for T. Parker,47,38
153,2,5:04.0,T. Ariza misses 3-pt jump shot from 24 ft,,47,38
154,2,5:04.0,,Defensive rebound by Team,47,38
155,2,4:53.0,,K. Leonard misses 2-pt jump shot from 19 ft,47,38
156,2,4:53.0,Defensive rebound by J. Harden,,47,38
157,2,4:39.0,Turnover by J. Harden (bad pass),,47,38
158,2,4:23.0,,K. Leonard makes 2-pt hook shot from 8 ft (assist by D. Green),47,40
159,2,4:04.0,C. Capela misses 2-pt jump shot from 5 ft,,47,40
160,2,4:04.0,,Defensive rebound by Team,47,40
161,2,4:04.0,Loose ball foul by C. Capela (drawn by L. Aldridge),,47,40
162,2,4:04.0,,L. Aldridge makes free throw 1 of 2,47,41
163,2,4:04.0,,P. Mills enters the game for J. Simmons,47,41
164,2,4:04.0,P. Beverley enters the game for C. Capela,,47,41
165,2,4:04.0,,L. Aldridge makes free throw 2 of 2,47,42
166,2,3:43.0,J. Harden makes 3-pt jump shot from 25 ft,,50,42
167,2,3:30.0,,Shooting foul by R. Anderson (drawn by L. Aldridge),50,42
168,2,3:30.0,,L. Aldridge makes free throw 1 of 2,50,43
169,2,3:30.0,,L. Aldridge misses free throw 2 of 2,50,43
170,2,3:28.0,Defensive rebound by T. Ariza,,50,43
171,2,3:11.0,J. Harden makes 2-pt layup from 1 ft,,52,43
172,2,2:48.0,,P. Mills misses 3-pt jump shot from 23 ft,52,43
173,2,2:47.0,Defensive rebound by P. Beverley,,52,43
174,2,2:26.0,Turnover by J. Harden (lost ball; steal by M. Ginóbili),,52,43
175,2,2:19.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,52,43
176,2,2:17.0,Defensive rebound by R. Anderson,,52,43
177,2,2:03.0,E. Gordon misses 2-pt layup from 1 ft,,52,43
178,2,2:02.0,,Defensive rebound by D. Green,52,43
179,2,1:49.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Leonard),52,45
180,2,1:32.0,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),,54,45
181,2,1:31.0,,San Antonio full timeout,54,45
182,2,1:14.0,,P. Mills misses 2-pt jump shot from 19 ft,54,45
183,2,1:13.0,Defensive rebound by T. Ariza,,54,45
184,2,0:57.0,P. Beverley misses 2-pt jump shot from 8 ft,,54,45
185,2,0:56.0,,Defensive rebound by K. Leonard,54,45
186,2,0:43.0,,D. Green misses 3-pt jump shot from 23 ft,54,45
187,2,0:42.0,Defensive rebound by T. Ariza,,54,45
188,2,0:22.0,R. Anderson misses 3-pt jump shot from 26 ft,,54,45
189,2,0:21.0,,Defensive rebound by L. Aldridge,54,45
190,2,0:11.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by D. Green),54,47
191,2,0:07.0,Personal foul by M. Ginóbili (drawn by J. Harden),,54,47
192,2,0:07.0,,J. Simmons enters the game for L. Aldridge,54,47
193,2,0:02.0,Turnover by J. Harden (lost ball; steal by D. Green),,54,47
194,3,11:38.0,J. Harden makes 3-pt jump shot from 26 ft,,57,47
195,3,11:20.0,,T. Parker misses 3-pt jump shot from 24 ft,57,47
196,3,11:20.0,Defensive rebound by P. Beverley,,57,47
197,3,11:10.0,C. Capela misses 2-pt layup from 1 ft,,57,47
198,3,11:08.0,Offensive rebound by J. Harden,,57,47
199,3,11:06.0,J. Harden makes 2-pt layup from 2 ft,,59,47
200,3,10:51.0,,L. Aldridge misses 2-pt jump shot from 18 ft,59,47
201,3,10:50.0,Defensive rebound by P. Beverley,,59,47
202,3,10:40.0,J. Harden misses 2-pt jump shot from 9 ft,,59,47
203,3,10:40.0,,Defensive rebound by D. Dedmon,59,47
204,3,10:20.0,,K. Leonard makes 2-pt jump shot from 17 ft (assist by L. Aldridge),59,49
205,3,10:07.0,Shooting block foul by D. Dedmon (drawn by T. Ariza),,59,49
206,3,10:07.0,T. Ariza makes 2-pt jump shot from 7 ft (assist by J. Harden),,61,49
207,3,10:07.0,T. Ariza makes free throw 1 of 1,,62,49
208,3,9:49.0,,Shooting foul by C. Capela (drawn by L. Aldridge),62,49
209,3,9:49.0,,L. Aldridge makes free throw 1 of 2,62,50
210,3,9:49.0,,D. Lee enters the game for D. Dedmon,62,50
211,3,9:49.0,,L. Aldridge makes free throw 2 of 2,62,51
212,3,9:30.0,J. Harden makes 2-pt jump shot from 6 ft,,64,51
213,3,9:14.0,,L. Aldridge makes 2-pt layup from 2 ft,64,53
214,3,8:54.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),,67,53
215,3,8:27.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by K. Leonard),67,56
216,3,8:13.0,T. Ariza misses 3-pt jump shot from 25 ft,,67,56
217,3,8:13.0,,Defensive rebound by K. Leonard,67,56
218,3,8:01.0,,Turnover by K. Leonard (lost ball; steal by P. Beverley),67,56
219,3,7:45.0,Turnover by P. Beverley (step out of bounds),,67,56
220,3,7:24.0,,T. Parker misses 2-pt jump shot from 17 ft,67,56
221,3,7:23.0,Defensive rebound by T. Ariza,,67,56
222,3,7:15.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,69,56
223,3,7:15.0,,San Antonio full timeout,69,56
224,3,7:00.0,,D. Green makes 3-pt jump shot from 25 ft (assist by T. Parker),69,59
225,3,6:40.0,Turnover by J. Harden (bad pass; steal by D. Lee),,69,59
226,3,6:21.0,,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Leonard),69,62
227,3,6:10.0,Turnover by J. Harden (bad pass),,69,62
228,3,5:51.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Green),69,65
229,3,5:33.0,Turnover by J. Harden (bad pass; steal by K. Leonard),,69,65
230,3,5:23.0,,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),69,67
231,3,5:23.0,Houston full timeout,,69,67
232,3,5:23.0,E. Gordon enters the game for P. Beverley,,69,67
233,3,5:23.0,N. Hilário enters the game for C. Capela,,69,67
234,3,5:11.0,J. Harden makes 2-pt layup from 1 ft,,71,67
235,3,4:53.0,,K. Leonard makes 2-pt jump shot from 17 ft,71,69
236,3,4:31.0,N. Hilário misses 2-pt jump shot from 9 ft (block by D. Lee),,71,69
237,3,4:30.0,,Defensive rebound by D. Green,71,69
238,3,4:23.0,,Personal foul by J. Harden (drawn by K. Leonard),71,69
239,3,4:09.0,,T. Parker misses 3-pt jump shot from 29 ft,71,69
240,3,4:09.0,,Offensive rebound by Team,71,69
241,3,4:09.0,,Turnover by Team (shot clock),71,69
242,3,3:57.0,J. Harden misses 2-pt jump shot from 15 ft,,71,69
243,3,3:54.0,,Defensive rebound by T. Parker,71,69
244,3,3:51.0,,T. Parker makes 2-pt layup from 1 ft,71,71
245,3,3:46.0,Turnover by J. Harden (bad pass; steal by D. Green),,71,71
246,3,3:30.0,,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),71,73
247,3,3:30.0,Houston full timeout,,71,73
248,3,3:30.0,,P. Mills enters the game for T. Parker,71,73
249,3,3:30.0,,M. Ginóbili enters the game for D. Green,71,73
250,3,3:30.0,,P. Gasol enters the game for L. Aldridge,71,73
251,3,3:30.0,S. Dekker enters the game for R. Anderson,,71,73
252,3,3:20.0,E. Gordon misses 3-pt jump shot from 26 ft,,71,73
253,3,3:18.0,,Defensive rebound by P. Mills,71,73
254,3,3:02.0,,P. Gasol misses 2-pt layup at rim,71,73
255,3,3:01.0,Defensive rebound by N. Hilário,,71,73
256,3,2:53.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by E. Gordon),,74,73
257,3,2:42.0,,P. Mills makes 2-pt layup from 1 ft,74,75
258,3,2:24.0,Shooting foul by D. Lee (drawn by N. Hilário),,74,75
259,3,2:24.0,N. Hilário misses free throw 1 of 2,,74,75
260,3,2:24.0,Offensive rebound by Team,,74,75
261,3,2:24.0,N. Hilário misses free throw 2 of 2,,74,75
262,3,2:24.0,L. Williams enters the game for T. Ariza,,74,75
263,3,2:22.0,,Defensive rebound by P. Mills,74,75
264,3,2:09.0,,P. Gasol misses 2-pt jump shot from 15 ft,74,75
265,3,2:08.0,Defensive rebound by E. Gordon,,74,75
266,3,2:03.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,76,75
267,3,2:03.0,Shooting foul by D. Lee (drawn by N. Hilário),,76,75
268,3,2:03.0,N. Hilário makes free throw 1 of 1,,77,75
269,3,1:53.0,,P. Gasol misses 3-pt jump shot from 25 ft,77,75
270,3,1:51.0,,Offensive rebound by D. Lee,77,75
271,3,1:48.0,,D. Lee misses 2-pt layup from 2 ft,77,75
272,3,1:47.0,,Offensive rebound by M. Ginóbili,77,75
273,3,1:38.0,,Shooting foul by N. Hilário (drawn by K. Leonard),77,75
274,3,1:38.0,,K. Leonard makes free throw 1 of 2,77,76
275,3,1:38.0,,K. Leonard makes free throw 2 of 2,77,77
276,3,1:19.0,L. Williams misses 3-pt jump shot from 24 ft (block by K. Leonard),,77,77
277,3,1:17.0,,Defensive rebound by M. Ginóbili,77,77
278,3,1:10.0,,Turnover by M. Ginóbili (bad pass; steal by E. Gordon),77,77
279,3,1:08.0,Clear path foul by P. Mills,,77,77
280,3,1:08.0,E. Gordon makes clear path free throw 1 of 2,,78,77
281,3,1:08.0,E. Gordon makes clear path free throw 2 of 2,,79,77
282,3,1:03.0,S. Dekker misses 3-pt jump shot from 24 ft,,79,77
283,3,1:03.0,,Defensive rebound by K. Leonard,79,77
284,3,0:44.0,,K. Leonard misses 2-pt jump shot from 15 ft,79,77
285,3,0:42.0,,Offensive rebound by M. Ginóbili,79,77
286,3,0:38.0,,M. Ginóbili misses 2-pt jump shot from 10 ft,79,77
287,3,0:37.0,,Offensive rebound by D. Lee,79,77
288,3,0:37.0,,D. Lee makes 2-pt layup from 2 ft,79,79
289,3,0:30.0,Shooting foul by K. Leonard (drawn by J. Harden),,79,79
290,3,0:30.0,J. Harden makes free throw 1 of 3,,80,79
291,3,0:30.0,J. Harden makes free throw 2 of 3,,81,79
292,3,0:30.0,J. Harden makes free throw 3 of 3,,82,79
293,3,0:08.0,,Shooting foul by J. Harden (drawn by K. Leonard),82,79
294,3,0:08.0,,K. Leonard makes free throw 1 of 2,82,80
295,3,0:08.0,,J. Simmons enters the game for P. Gasol,82,80
296,3,0:08.0,,D. Green enters the game for D. Lee,82,80
297,3,0:08.0,,K. Leonard makes free throw 2 of 2,82,81
298,3,0:01.0,L. Williams misses 2-pt jump shot from 21 ft,,82,81
299,3,0:00.0,Offensive rebound by Team,,82,81
300,4,11:45.0,,M. Ginóbili makes 2-pt layup from 2 ft,82,83
301,4,11:31.0,L. Williams misses 3-pt jump shot from 26 ft (block by J. Simmons),,82,83
302,4,11:30.0,,Defensive rebound by Team,82,83
303,4,11:12.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by P. Gasol),82,86
304,4,10:57.0,P. Beverley makes 3-pt jump shot from 26 ft,,85,86
305,4,10:39.0,,P. Gasol misses 2-pt jump shot from 18 ft,85,86
306,4,10:38.0,Defensive rebound by P. Beverley,,85,86
307,4,10:21.0,E. Gordon misses 3-pt jump shot from 24 ft,,85,86
308,4,10:19.0,Offensive rebound by E. Gordon,,85,86
309,4,10:16.0,E. Gordon makes 2-pt layup from 1 ft,,87,86
310,4,10:05.0,,P. Gasol misses 2-pt layup from 1 ft,87,86
311,4,10:05.0,Defensive rebound by S. Dekker,,87,86
312,4,9:56.0,L. Williams misses 2-pt layup from 1 ft,,87,86
313,4,9:56.0,Offensive rebound by S. Dekker,,87,86
314,4,9:56.0,S. Dekker makes 2-pt layup at rim,,89,86
315,4,9:56.0,,San Antonio full timeout,89,86
316,4,9:56.0,,L. Aldridge enters the game for P. Gasol,89,86
317,4,9:43.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,89,86
318,4,9:42.0,Defensive rebound by P. Beverley,,89,86
319,4,9:22.0,P. Beverley misses 3-pt jump shot from 24 ft,,89,86
320,4,9:22.0,,Defensive rebound by J. Simmons,89,86
321,4,9:15.0,,J. Simmons makes 2-pt jump shot from 15 ft,89,88
322,4,9:03.0,Turnover by L. Williams (bad pass; steal by D. Lee),,89,88
323,4,8:59.0,,Offensive foul by J. Simmons (drawn by P. Beverley),89,88
324,4,8:59.0,,Turnover by J. Simmons (offensive foul),89,88
325,4,8:59.0,T. Ariza enters the game for S. Dekker,,89,88
326,4,8:59.0,,P. Gasol enters the game for D. Lee,89,88
327,4,8:47.0,P. Beverley misses 2-pt layup from 1 ft,,89,88
328,4,8:42.0,Offensive rebound by C. Capela,,89,88
329,4,8:42.0,C. Capela makes 2-pt layup at rim,,91,88
330,4,8:25.0,,P. Mills misses 3-pt jump shot from 25 ft,91,88
331,4,8:24.0,Defensive rebound by C. Capela,,91,88
332,4,8:18.0,E. Gordon misses 3-pt jump shot from 27 ft,,91,88
333,4,8:15.0,,Defensive rebound by P. Gasol,91,88
334,4,8:05.0,,L. Aldridge misses 2-pt jump shot from 12 ft,91,88
335,4,8:05.0,Defensive rebound by Team,,91,88
336,4,8:05.0,,K. Leonard enters the game for M. Ginóbili,91,88
337,4,8:05.0,,T. Parker enters the game for P. Mills,91,88
338,4,8:05.0,,D. Green enters the game for J. Simmons,91,88
339,4,7:52.0,C. Capela makes 2-pt dunk at rim (assist by L. Williams),,93,88
340,4,7:30.0,,Shooting foul by T. Ariza (drawn by P. Gasol),93,88
341,4,7:30.0,,P. Gasol makes free throw 1 of 2,93,89
342,4,7:30.0,,P. Gasol misses free throw 2 of 2,93,89
343,4,7:28.0,Defensive rebound by E. Gordon,,93,89
344,4,7:20.0,Shooting foul by T. Parker (drawn by L. Williams),,93,89
345,4,7:20.0,L. Williams makes free throw 1 of 3,,94,89
346,4,7:20.0,L. Williams makes free throw 2 of 3,,95,89
347,4,7:20.0,L. Williams makes free throw 3 of 3,,96,89
348,4,7:02.0,,Personal block foul by T. Ariza (drawn by P. Gasol),96,89
349,4,6:49.0,,K. Leonard makes 2-pt jump shot from 13 ft,96,91
350,4,6:37.0,L. Williams makes 2-pt jump shot from 6 ft,,98,91
351,4,6:20.0,,T. Parker misses 3-pt jump shot from 23 ft,98,91
352,4,6:19.0,Defensive rebound by C. Capela,,98,91
353,4,6:09.0,C. Capela misses 2-pt jump shot from 4 ft (block by P. Gasol),,98,91
354,4,6:07.0,,Defensive rebound by L. Aldridge,98,91
355,4,6:03.0,,T. Parker makes 2-pt layup from 1 ft (assist by L. Aldridge),98,93
356,4,5:44.0,L. Williams misses 3-pt jump shot from 26 ft,,98,93
357,4,5:44.0,,Defensive rebound by Team,98,93
358,4,5:44.0,Loose ball foul by C. Capela (drawn by P. Gasol),,98,93
359,4,5:44.0,Official timeout,,98,93
360,4,5:44.0,J. Harden enters the game for P. Beverley,,98,93
361,4,5:44.0,,D. Lee enters the game for P. Gasol,98,93
362,4,5:30.0,,D. Green misses 2-pt layup from 2 ft,98,93
363,4,5:29.0,,Offensive rebound by D. Lee,98,93
364,4,5:29.0,,D. Lee misses 2-pt layup from 1 ft,98,93
365,4,5:28.0,Defensive rebound by C. Capela,,98,93
366,4,5:12.0,T. Ariza misses 3-pt jump shot from 24 ft,,98,93
367,4,5:10.0,,Defensive rebound by D. Lee,98,93
368,4,5:00.0,,K. Leonard makes 3-pt jump shot from 25 ft,98,96
369,4,4:48.0,J. Harden misses 2-pt layup from 1 ft,,98,96
370,4,4:46.0,,Defensive rebound by T. Parker,98,96
371,4,4:43.0,,Shooting foul by E. Gordon (drawn by T. Parker),98,96
372,4,4:43.0,,T. Parker makes free throw 1 of 2,98,97
373,4,4:43.0,Violation by E. Gordon (lane),,98,97
374,4,4:43.0,N. Hilário enters the game for C. Capela,,98,97
375,4,4:43.0,,T. Parker makes free throw 2 of 2,98,98
376,4,4:33.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,101,98
377,4,4:13.0,,Turnover by T. Parker (lost ball),101,98
378,4,3:51.0,J. Harden makes 3-pt jump shot from 26 ft,,104,98
379,4,3:38.0,,Shooting foul by T. Ariza (drawn by K. Leonard),104,98
380,4,3:38.0,,K. Leonard makes free throw 1 of 3,104,99
381,4,3:38.0,,K. Leonard makes free throw 2 of 3,104,100
382,4,3:38.0,,K. Leonard makes free throw 3 of 3,104,101
383,4,3:29.0,Turnover by Team (back court),,104,101
384,4,3:15.0,,K. Leonard misses 2-pt jump shot from 9 ft,104,101
385,4,3:13.0,,Offensive rebound by D. Lee,104,101
386,4,3:12.0,,Personal foul by T. Ariza (drawn by K. Leonard),104,101
387,4,3:12.0,,K. Leonard makes free throw 1 of 2,104,102
388,4,3:12.0,P. Beverley enters the game for L. Williams,,104,102
