,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
162,2,4:35.0,J. Anderson enters the game for H. Barnes,,42,53
163,2,4:23.0,W. Matthews misses 3-pt jump shot from 25 ft,,42,53
164,2,4:21.0,,Defensive rebound by T. Ariza,42,53
165,2,4:13.0,D. Williams enters the game for S. Curry,,42,53
166,2,4:02.0,,R. Anderson misses 2-pt jump shot from 22 ft,42,53
167,2,4:01.0,Defensive rebound by J. Anderson,,42,53
168,2,3:48.0,W. Matthews misses 3-pt jump shot from 24 ft,,42,53
169,2,3:47.0,,Defensive rebound by J. Harden,42,53
170,2,3:38.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),42,55
171,2,3:38.0,,Shooting foul by D. Williams (drawn by C. Capela),42,55
172,2,3:38.0,,E. Gordon enters the game for S. Dekker,42,55
173,2,3:38.0,,C. Capela makes free throw 1 of 1,42,56
174,2,3:15.0,D. Finney-Smith makes 2-pt dunk at rim (assist by D. Williams),,44,56
175,2,3:04.0,,Turnover by J. Harden (bad pass; steal by D. Powell),44,56
176,2,2:58.0,W. Matthews misses 3-pt jump shot from 25 ft,,44,56
177,2,2:57.0,,Defensive rebound by R. Anderson,44,56
178,2,2:46.0,,Houston full timeout,44,56
179,2,2:46.0,,M. Harrell enters the game for C. Capela,44,56
180,2,2:35.0,,Shooting foul by J. Anderson (drawn by T. Ariza),44,56
181,2,2:35.0,,T. Ariza misses free throw 1 of 2,44,56
182,2,2:35.0,,Offensive rebound by Team,44,56
183,2,2:35.0,,T. Ariza makes free throw 2 of 2,44,57
184,2,2:22.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by D. Williams),,47,57
185,2,2:00.0,,E. Gordon misses 3-pt jump shot from 24 ft,47,57
186,2,1:59.0,Defensive rebound by D. Powell,,47,57
187,2,1:35.0,J. Anderson misses 3-pt jump shot from 23 ft,,47,57
188,2,1:34.0,,Defensive rebound by T. Ariza,47,57
189,2,1:17.0,,E. Gordon misses 2-pt layup from 2 ft,47,57
190,2,1:16.0,,Offensive rebound by E. Gordon,47,57
191,2,1:10.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),47,60
192,2,0:56.0,H. Barnes enters the game for J. Anderson,,47,60
193,2,0:56.0,S. Curry enters the game for D. Powell,,47,60
194,2,0:47.0,D. Williams misses 2-pt jump shot from 18 ft,,47,60
195,2,0:46.0,,Defensive rebound by R. Anderson,47,60
196,2,0:28.0,,J. Harden misses 3-pt jump shot from 26 ft,47,60
197,2,0:26.0,Defensive rebound by D. Williams,,47,60
198,2,0:04.0,H. Barnes makes 2-pt jump shot from 15 ft (assist by D. Williams),,49,60
199,3,11:51.0,,J. Harden misses 3-pt jump shot from 25 ft,49,60
200,3,11:50.0,Defensive rebound by D. Finney-Smith,,49,60
201,3,11:29.0,H. Barnes misses 2-pt jump shot from 10 ft,,49,60
202,3,11:28.0,,Defensive rebound by Team,49,60
203,3,11:07.0,,T. Ariza misses 2-pt jump shot from 5 ft,49,60
204,3,11:06.0,,Offensive rebound by C. Capela,49,60
205,3,10:59.0,,Personal foul by D. Finney-Smith (drawn by J. Harden),49,60
206,3,10:54.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),49,63
207,3,10:36.0,Offensive foul by S. Mejri (drawn by P. Beverley),,49,63
208,3,10:36.0,Turnover by S. Mejri (offensive foul),,49,63
209,3,10:13.0,,C. Capela misses 2-pt layup from 2 ft (block by S. Mejri),49,63
210,3,10:12.0,Defensive rebound by D. Williams,,49,63
211,3,10:06.0,Personal foul by C. Capela (drawn by S. Mejri),,49,63
212,3,9:59.0,D. Williams misses 2-pt jump shot from 20 ft,,49,63
213,3,9:58.0,,Defensive rebound by P. Beverley,49,63
214,3,9:45.0,,Shooting foul by S. Mejri (drawn by J. Harden),49,63
215,3,9:45.0,,J. Harden makes free throw 1 of 2,49,64
216,3,9:45.0,,J. Harden misses free throw 2 of 2,49,64
217,3,9:45.0,,Offensive rebound by C. Capela,49,64
218,3,9:45.0,S. Curry enters the game for S. Mejri,,49,64
219,3,9:44.0,,Shooting foul by W. Matthews (drawn by C. Capela),49,64
220,3,9:44.0,,C. Capela makes free throw 1 of 2,49,65
221,3,9:44.0,,C. Capela misses free throw 2 of 2,49,65
222,3,9:44.0,Defensive rebound by D. Finney-Smith,,49,65
223,3,9:35.0,W. Matthews misses 3-pt jump shot from 26 ft,,49,65
224,3,9:33.0,,Defensive rebound by P. Beverley,49,65
225,3,9:20.0,,T. Ariza misses 3-pt jump shot from 24 ft,49,65
226,3,9:18.0,Defensive rebound by W. Matthews,,49,65
227,3,9:07.0,H. Barnes makes 2-pt layup from 2 ft,,51,65
228,3,9:07.0,Shooting foul by C. Capela (drawn by H. Barnes),,51,65
229,3,9:07.0,H. Barnes makes free throw 1 of 1,,52,65
230,3,8:53.0,,Turnover by P. Beverley (traveling),52,65
231,3,8:29.0,D. Williams misses 2-pt layup from 2 ft,,52,65
232,3,8:28.0,,Defensive rebound by T. Ariza,52,65
233,3,8:18.0,,Turnover by J. Harden (bad pass; steal by H. Barnes),52,65
234,3,8:14.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by H. Barnes),,54,65
235,3,7:48.0,,Turnover by T. Ariza (traveling),54,65
236,3,7:29.0,H. Barnes misses 2-pt jump shot from 4 ft,,54,65
237,3,7:28.0,Offensive rebound by D. Finney-Smith,,54,65
238,3,7:27.0,D. Finney-Smith misses 2-pt layup from 1 ft,,54,65
239,3,7:27.0,Offensive rebound by H. Barnes,,54,65
240,3,7:11.0,W. Matthews misses 2-pt jump shot from 6 ft,,54,65
241,3,7:10.0,,Defensive rebound by J. Harden,54,65
242,3,7:10.0,Technical foul by W. Matthews,,54,65
243,3,7:10.0,,J. Harden makes technical free throw,54,66
244,3,6:57.0,,J. Harden misses 3-pt jump shot from 26 ft,54,66
245,3,6:54.0,Defensive rebound by S. Curry,,54,66
246,3,6:45.0,Shooting foul by C. Capela (drawn by W. Matthews),,54,66
247,3,6:45.0,W. Matthews misses free throw 1 of 2,,54,66
248,3,6:45.0,Offensive rebound by Team,,54,66
249,3,6:45.0,W. Matthews makes free throw 2 of 2,,55,66
250,3,6:26.0,,Turnover by R. Anderson (lost ball; steal by D. Finney-Smith),55,66
251,3,6:00.0,S. Curry makes 2-pt layup from 1 ft,,57,66
252,3,5:47.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),57,69
253,3,5:25.0,D. Finney-Smith makes 2-pt dunk at rim (assist by S. Curry),,59,69
254,3,5:03.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),59,72
255,3,4:48.0,W. Matthews makes 2-pt jump shot from 13 ft,,61,72
256,3,4:33.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),61,75
257,3,4:14.0,H. Barnes makes 2-pt jump shot from 19 ft,,63,75
258,3,4:14.0,,Houston full timeout,63,75
259,3,4:14.0,,M. Harrell enters the game for C. Capela,63,75
260,3,4:14.0,,E. Gordon enters the game for P. Beverley,63,75
261,3,4:14.0,D. Powell enters the game for D. Finney-Smith,,63,75
262,3,4:14.0,J. Gibson enters the game for D. Williams,,63,75
263,3,4:01.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),63,78
264,3,3:41.0,W. Matthews makes 3-pt jump shot from 25 ft,,66,78
265,3,3:28.0,,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),66,80
266,3,3:13.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Powell),,69,80
267,3,2:50.0,,E. Gordon misses 2-pt jump shot from 23 ft,69,80
268,3,2:49.0,Defensive rebound by W. Matthews,,69,80
269,3,2:31.0,W. Matthews misses 3-pt jump shot from 24 ft,,69,80
270,3,2:30.0,,Defensive rebound by J. Harden,69,80
271,3,2:19.0,,T. Ariza misses 3-pt jump shot from 24 ft,69,80
272,3,2:17.0,,Offensive rebound by M. Harrell,69,80
273,3,2:12.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by R. Anderson),69,83
274,3,1:47.0,Turnover by H. Barnes (lost ball; steal by J. Harden),,69,83
275,3,1:44.0,,Personal foul by S. Curry (drawn by J. Harden),69,83
276,3,1:44.0,Dallas full timeout,,69,83
277,3,1:44.0,,S. Dekker enters the game for M. Harrell,69,83
278,3,1:44.0,J. Anderson enters the game for H. Barnes,,69,83
279,3,1:26.0,,J. Harden misses 3-pt jump shot from 25 ft,69,83
280,3,1:25.0,,Offensive rebound by S. Dekker,69,83
281,3,1:18.0,,E. Gordon misses 3-pt jump shot from 26 ft,69,83
282,3,1:17.0,Defensive rebound by S. Curry,,69,83
283,3,0:57.0,W. Matthews misses 2-pt jump shot from 7 ft,,69,83
284,3,0:56.0,,Defensive rebound by J. Harden,69,83
285,3,0:48.0,,R. Anderson misses 3-pt jump shot from 26 ft,69,83
286,3,0:47.0,Defensive rebound by D. Powell,,69,83
287,3,0:36.0,S. Curry misses 2-pt jump shot from 23 ft,,69,83
288,3,0:35.0,,Defensive rebound by T. Ariza,69,83
289,3,0:21.0,,S. Dekker makes 3-pt jump shot from 23 ft (assist by J. Harden),69,86
290,3,0:02.0,J. Gibson misses 2-pt jump shot from 7 ft,,69,86
291,3,0:00.0,,Defensive rebound by R. Anderson,69,86
292,4,11:49.0,Turnover by J. Gibson (step out of bounds),,69,86
293,4,11:34.0,,Turnover by S. Dekker (bad pass; steal by D. Powell),69,86
294,4,11:19.0,Turnover by J. Anderson (offensive foul),,69,86
295,4,11:19.0,,Offensive charge foul by J. Anderson (drawn by M. Harrell),69,86
296,4,10:57.0,,E. Gordon misses 2-pt layup from 1 ft,69,86
297,4,10:56.0,Defensive rebound by D. Powell,,69,86
298,4,10:43.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Gibson),,71,86
299,4,10:30.0,,Turnover by E. Gordon (bad pass),71,86
300,4,10:19.0,J. Anderson misses 3-pt jump shot from 25 ft,,71,86
301,4,10:18.0,,Defensive rebound by C. Brewer,71,86
302,4,10:03.0,,E. Gordon misses 2-pt jump shot from 23 ft,71,86
303,4,10:02.0,Defensive rebound by J. Anderson,,71,86
304,4,9:47.0,,Offensive charge foul by J. Anderson (drawn by P. Beverley),71,86
305,4,9:47.0,Turnover by J. Anderson (offensive foul),,71,86
306,4,9:47.0,H. Barnes enters the game for J. Anderson,,71,86
307,4,9:27.0,,S. Dekker misses 2-pt layup from 1 ft,71,86
308,4,9:26.0,Defensive rebound by D. Powell,,71,86
309,4,9:19.0,D. Powell makes 2-pt jump shot from 6 ft,,73,86
310,4,9:07.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Beverley),73,89
311,4,8:51.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by D. Williams),,75,89
312,4,8:35.0,,M. Harrell makes 2-pt layup at rim (assist by C. Brewer),75,91
313,4,8:35.0,,Shooting foul by D. Powell (drawn by M. Harrell),75,91
314,4,8:35.0,Official timeout,,75,91
315,4,8:35.0,,M. Harrell makes free throw 1 of 1,75,92
316,4,8:21.0,J. Gibson misses 3-pt jump shot from 25 ft,,75,92
317,4,8:19.0,Offensive rebound by H. Barnes,,75,92
318,4,8:19.0,H. Barnes makes 2-pt dunk at rim,,77,92
319,4,7:57.0,,Personal foul by J. Gibson (drawn by E. Gordon),77,92
320,4,7:57.0,,J. Harden enters the game for C. Brewer,77,92
321,4,7:57.0,W. Matthews enters the game for N. Brussino,,77,92
322,4,7:49.0,,M. Harrell misses 2-pt layup from 3 ft,77,92
323,4,7:48.0,Defensive rebound by H. Barnes,,77,92
324,4,7:33.0,J. Gibson misses 3-pt jump shot from 25 ft,,77,92
325,4,7:31.0,,Defensive rebound by J. Harden,77,92
326,4,7:28.0,,Turnover by S. Dekker (lost ball),77,92
327,4,7:08.0,D. Williams misses 3-pt jump shot from 24 ft,,77,92
328,4,7:08.0,,Defensive rebound by P. Beverley,77,92
329,4,6:55.0,,S. Dekker misses 2-pt layup at rim,77,92
330,4,6:54.0,,Offensive rebound by M. Harrell,77,92
331,4,6:52.0,S. Curry enters the game for J. Gibson,,77,92
332,4,6:37.0,,P. Beverley misses 3-pt jump shot from 25 ft,77,92
333,4,6:35.0,Defensive rebound by D. Powell,,77,92
334,4,6:20.0,D. Powell makes 2-pt dunk at rim,,79,92
335,4,6:04.0,,M. Harrell makes 2-pt dunk at rim (assist by E. Gordon),79,94
336,4,5:51.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,82,94
337,4,5:28.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by M. Harrell),82,97
338,4,5:07.0,D. Williams misses 2-pt jump shot from 17 ft,,82,97
339,4,5:06.0,,Defensive rebound by S. Dekker,82,97
340,4,4:48.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by E. Gordon),82,100
341,4,4:46.0,Dallas full timeout,,82,100
342,4,4:46.0,,R. Anderson enters the game for E. Gordon,82,100
343,4,4:46.0,,C. Capela enters the game for S. Dekker,82,100
344,4,4:46.0,,T. Ariza enters the game for M. Harrell,82,100
345,4,4:46.0,J. Gibson enters the game for D. Williams,,82,100
346,4,4:39.0,Personal foul by P. Beverley (drawn by J. Gibson),,82,100
347,4,4:32.0,Shooting foul by R. Anderson (drawn by H. Barnes),,82,100
348,4,4:32.0,H. Barnes makes free throw 1 of 2,,83,100
349,4,4:32.0,H. Barnes makes free throw 2 of 2,,84,100
350,4,4:18.0,,P. Beverley misses 3-pt jump shot from 24 ft,84,100
351,4,4:17.0,Defensive rebound by H. Barnes,,84,100
352,4,4:03.0,Dallas full timeout,,84,100
353,4,3:59.0,Turnover by H. Barnes (offensive foul),,84,100
354,4,3:59.0,Offensive foul by H. Barnes (drawn by P. Beverley),,84,100
355,4,3:59.0,N. Brussino enters the game for H. Barnes,,84,100
356,4,3:59.0,J. Anderson enters the game for W. Matthews,,84,100
357,4,3:59.0,A. Hammons enters the game for D. Powell,,84,100
358,4,3:46.0,,J. Harden misses 3-pt jump shot from 25 ft,84,100
359,4,3:44.0,,Offensive rebound by P. Beverley,84,100
360,4,3:32.0,,J. Harden misses 2-pt jump shot from 15 ft,84,100
361,4,3:29.0,,Offensive rebound by C. Capela,84,100
362,4,3:24.0,,C. Capela makes 2-pt layup at rim,84,102
363,4,3:18.0,Dallas full timeout,,84,102
364,4,3:18.0,D. Finney-Smith enters the game for S. Curry,,84,102
365,4,3:10.0,J. Gibson misses 3-pt jump shot from 25 ft,,84,102
366,4,3:09.0,,Defensive rebound by R. Anderson,84,102
367,4,2:49.0,,R. Anderson misses 3-pt jump shot from 24 ft,84,102
368,4,2:47.0,Defensive rebound by A. Hammons,,84,102
369,4,2:37.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by J. Gibson),,87,102
370,4,2:27.0,,Shooting foul by J. Gibson (drawn by C. Capela),87,102
371,4,2:27.0,,C. Capela misses free throw 1 of 2,87,102
372,4,2:27.0,,Offensive rebound by Team,87,102
373,4,2:27.0,,C. Capela makes free throw 2 of 2,87,103
374,4,2:13.0,J. Anderson misses 3-pt jump shot from 25 ft,,87,103
375,4,2:12.0,,Defensive rebound by C. Capela,87,103
376,4,2:00.0,,T. Ariza misses 3-pt jump shot from 25 ft,87,103
377,4,1:59.0,Defensive rebound by Team,,87,103
378,4,1:59.0,,Loose ball foul by C. Capela (drawn by A. Hammons),87,103
379,4,1:48.0,J. Anderson misses 3-pt jump shot from 25 ft,,87,103
380,4,1:47.0,,Defensive rebound by J. Harden,87,103
381,4,1:33.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by T. Ariza),87,106
382,4,1:24.0,J. Gibson misses 2-pt jump shot from 20 ft,,87,106
383,4,1:23.0,,Defensive rebound by P. Beverley,87,106
384,4,1:16.0,,J. Harden misses 3-pt jump shot from 26 ft,87,106
385,4,1:15.0,Defensive rebound by J. Anderson,,87,106
386,4,1:05.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,87,106
