,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
249,3,11:14.0,,G. Henderson makes 2-pt layup from 2 ft,57,48
250,3,10:47.0,L. James misses 2-pt jump shot from 21 ft,,57,48
251,3,10:46.0,,Defensive rebound by J. Embiid,57,48
252,3,10:39.0,,J. Embiid makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),57,51
253,3,10:23.0,K. Irving misses 2-pt jump shot from 18 ft,,57,51
254,3,10:21.0,,Defensive rebound by R. Covington,57,51
255,3,10:20.0,,Turnover by S. Rodríguez (lost ball; steal by K. Irving),57,51
256,3,10:16.0,K. Irving misses 3-pt jump shot from 25 ft,,57,51
257,3,10:13.0,,Defensive rebound by J. Embiid,57,51
258,3,10:08.0,,D. Šarić makes 2-pt layup from 2 ft (assist by S. Rodríguez),57,53
259,3,10:05.0,Cleveland full timeout,,57,53
260,3,9:53.0,J. Smith misses 3-pt jump shot from 26 ft,,57,53
261,3,9:52.0,,Defensive rebound by S. Rodríguez,57,53
262,3,9:33.0,,J. Embiid misses 2-pt jump shot from 18 ft,57,53
263,3,9:33.0,Defensive rebound by Team,,57,53
264,3,9:33.0,,Loose ball foul by D. Šarić (drawn by T. Thompson),57,53
265,3,9:33.0,,E. İlyasova enters the game for D. Šarić,57,53
266,3,9:21.0,Def 3 sec tech foul by J. Embiid,,57,53
267,3,9:21.0,K. Irving misses technical free throw,,57,53
268,3,9:21.0,Offensive rebound by Team,,57,53
269,3,9:16.0,L. James makes 2-pt jump shot from 20 ft,,59,53
270,3,9:04.0,,Turnover by J. Embiid (bad pass; steal by L. James),59,53
271,3,9:01.0,L. James makes 2-pt dunk at rim,,61,53
272,3,9:01.0,Shooting foul by J. Embiid (drawn by L. James),,61,53
273,3,9:01.0,L. James makes free throw 1 of 1,,62,53
274,3,8:53.0,,G. Henderson makes 2-pt dunk at rim (assist by S. Rodríguez),62,55
275,3,8:38.0,K. Irving misses 2-pt jump shot from 16 ft (block by J. Embiid),,62,55
276,3,8:35.0,,Defensive rebound by R. Covington,62,55
277,3,8:30.0,,Turnover by S. Rodríguez (bad pass; steal by J. Smith),62,55
278,3,8:26.0,K. Irving misses 2-pt jump shot from 4 ft (block by R. Covington),,62,55
279,3,8:25.0,,Defensive rebound by Team,62,55
280,3,8:14.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),62,58
281,3,7:59.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,64,58
282,3,7:59.0,Shooting foul by G. Henderson (drawn by K. Love),,64,58
283,3,7:59.0,K. Love makes free throw 1 of 1,,65,58
284,3,7:49.0,,J. Embiid misses 2-pt layup from 1 ft (block by K. Irving),65,58
285,3,7:46.0,Defensive rebound by T. Thompson,,65,58
286,3,7:43.0,K. Love makes 2-pt layup at rim (assist by L. James),,67,58
287,3,7:19.0,,R. Covington misses 2-pt jump shot from 7 ft,67,58
288,3,7:18.0,Defensive rebound by L. James,,67,58
289,3,7:13.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,70,58
290,3,7:12.0,,Philadelphia full timeout,70,58
291,3,7:12.0,,J. Okafor enters the game for J. Embiid,70,58
292,3,7:12.0,,N. Stauskas enters the game for G. Henderson,70,58
293,3,6:58.0,,R. Covington misses 3-pt jump shot from 26 ft,70,58
294,3,6:57.0,,Offensive rebound by E. İlyasova,70,58
295,3,6:54.0,,E. İlyasova makes 2-pt layup from 3 ft,70,60
296,3,6:33.0,Personal foul by E. İlyasova (drawn by K. Love),,70,60
297,3,6:25.0,L. James misses 2-pt jump shot from 18 ft,,70,60
298,3,6:23.0,,Defensive rebound by J. Okafor,70,60
299,3,6:09.0,,J. Okafor makes 2-pt layup from 1 ft,70,62
300,3,5:58.0,K. Irving misses 2-pt jump shot from 9 ft,,70,62
301,3,5:56.0,Offensive rebound by T. Thompson,,70,62
302,3,5:56.0,T. Thompson makes 2-pt layup from 1 ft,,72,62
303,3,5:35.0,,Turnover by R. Covington (bad pass; steal by J. Smith),72,62
304,3,5:35.0,Clear path foul by S. Rodríguez,,72,62
305,3,5:35.0,J. Smith makes clear path free throw 1 of 2,,73,62
306,3,5:35.0,J. Smith makes clear path free throw 2 of 2,,74,62
307,3,5:35.0,I. Shumpert enters the game for K. Love,,74,62
308,3,5:35.0,,H. Thompson enters the game for R. Covington,74,62
309,3,5:24.0,J. Smith misses 3-pt jump shot from 26 ft,,74,62
310,3,5:21.0,,Defensive rebound by N. Stauskas,74,62
311,3,5:10.0,,E. İlyasova makes 3-pt jump shot from 28 ft (assist by S. Rodríguez),74,65
312,3,4:53.0,L. James misses 3-pt jump shot from 26 ft,,74,65
313,3,4:51.0,,Defensive rebound by J. Okafor,74,65
314,3,4:45.0,,E. İlyasova misses 3-pt jump shot from 27 ft,74,65
315,3,4:43.0,Defensive rebound by T. Thompson,,74,65
316,3,4:26.0,K. Irving misses 2-pt jump shot from 19 ft,,74,65
317,3,4:24.0,Offensive rebound by I. Shumpert,,74,65
318,3,4:19.0,J. Smith misses 3-pt jump shot from 25 ft,,74,65
319,3,4:17.0,,Defensive rebound by H. Thompson,74,65
320,3,4:07.0,,E. İlyasova misses 2-pt jump shot from 7 ft (block by T. Thompson),74,65
321,3,4:04.0,Defensive rebound by K. Irving,,74,65
322,3,3:52.0,Offensive foul by L. James (drawn by H. Thompson),,74,65
323,3,3:52.0,Turnover by L. James (offensive foul),,74,65
324,3,3:52.0,C. Frye enters the game for T. Thompson,,74,65
325,3,3:52.0,,D. Šarić enters the game for E. İlyasova,74,65
326,3,3:52.0,,T. McConnell enters the game for S. Rodríguez,74,65
327,3,3:52.0,R. Jefferson enters the game for K. Irving,,74,65
328,3,3:30.0,,J. Okafor makes 2-pt layup from 1 ft (assist by H. Thompson),74,67
329,3,3:23.0,R. Jefferson misses 3-pt jump shot from 26 ft,,74,67
330,3,3:21.0,,Defensive rebound by T. McConnell,74,67
331,3,3:09.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by T. McConnell),74,70
332,3,2:54.0,C. Frye misses 3-pt jump shot from 26 ft,,74,70
333,3,2:53.0,,Defensive rebound by T. McConnell,74,70
334,3,2:49.0,Violation by I. Shumpert (kicked ball),,74,70
335,3,2:49.0,,J. Embiid enters the game for J. Okafor,74,70
336,3,2:49.0,M. Dunleavy enters the game for J. Smith,,74,70
337,3,2:39.0,,Shooting foul by C. Frye (drawn by J. Embiid),74,70
338,3,2:39.0,,J. Embiid makes free throw 1 of 2,74,71
339,3,2:39.0,,J. Embiid makes free throw 2 of 2,74,72
340,3,2:18.0,L. James makes 2-pt layup from 2 ft (assist by C. Frye),,76,72
341,3,2:02.0,,D. Šarić misses 3-pt jump shot from 25 ft,76,72
342,3,2:00.0,,Offensive rebound by T. McConnell,76,72
343,3,1:45.0,,J. Embiid makes 2-pt jump shot from 16 ft,76,74
344,3,1:27.0,C. Frye makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,79,74
345,3,1:09.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Embiid),79,77
346,3,0:44.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,79,77
347,3,0:41.0,,Defensive rebound by J. Embiid,79,77
348,3,0:32.0,,Offensive foul by J. Embiid (drawn by I. Shumpert),79,77
349,3,0:32.0,,Turnover by J. Embiid (offensive foul),79,77
350,3,0:26.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,82,77
351,3,0:05.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. McConnell),82,80
352,4,11:52.0,,N. Stauskas misses 3-pt jump shot from 27 ft,82,80
353,4,11:50.0,Defensive rebound by C. Frye,,82,80
354,4,11:38.0,M. Dunleavy misses 2-pt layup from 3 ft,,82,80
355,4,11:36.0,,Defensive rebound by D. Šarić,82,80
356,4,11:30.0,,T. McConnell makes 2-pt jump shot from 17 ft,82,82
357,4,11:12.0,K. Love misses 2-pt jump shot from 14 ft,,82,82
358,4,11:10.0,Offensive rebound by M. Dunleavy,,82,82
359,4,11:04.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,85,82
360,4,10:50.0,,N. Stauskas makes 2-pt layup from 1 ft,85,84
361,4,10:37.0,Turnover by M. Dunleavy (step out of bounds),,85,84
362,4,10:24.0,,J. Okafor makes 2-pt jump shot from 5 ft,85,86
363,4,10:09.0,K. Love misses 2-pt layup from 3 ft,,85,86
364,4,10:07.0,,Defensive rebound by D. Šarić,85,86
365,4,9:55.0,,Shooting foul by C. Frye (drawn by D. Šarić),85,86
366,4,9:55.0,,D. Šarić makes free throw 1 of 2,85,87
367,4,9:55.0,,D. Šarić misses free throw 2 of 2,85,87
368,4,9:53.0,Defensive rebound by K. Love,,85,87
369,4,9:44.0,I. Shumpert makes 2-pt jump shot from 16 ft,,87,87
370,4,9:31.0,,D. Šarić misses 2-pt jump shot from 15 ft,87,87
371,4,9:29.0,Defensive rebound by R. Jefferson,,87,87
372,4,9:19.0,K. Love makes 2-pt hook shot from 10 ft (assist by C. Frye),,89,87
373,4,9:17.0,,Philadelphia full timeout,89,87
374,4,9:02.0,,J. Okafor makes 2-pt hook shot from 3 ft,89,89
375,4,8:45.0,Turnover by K. Love (bad pass; steal by J. Okafor),,89,89
376,4,8:32.0,,J. Okafor makes 2-pt jump shot from 2 ft,89,91
377,4,8:28.0,K. Love misses 2-pt layup from 2 ft,,89,91
378,4,8:27.0,Offensive rebound by K. Love,,89,91
379,4,8:23.0,K. Love makes 2-pt dunk at rim (assist by I. Shumpert),,91,91
380,4,8:15.0,K. Irving enters the game for M. Dunleavy,,91,91
381,4,8:15.0,,Personal foul by R. Jefferson (drawn by J. Okafor),91,91
382,4,8:03.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by N. Stauskas),91,94
383,4,7:52.0,Personal foul by H. Thompson (drawn by R. Jefferson),,91,94
384,4,7:37.0,Turnover by K. Love (bad pass),,91,94
385,4,7:25.0,,T. McConnell misses 2-pt jump shot from 17 ft,91,94
386,4,7:24.0,Defensive rebound by R. Jefferson,,91,94
