,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
71,1,2:41.0,K. Faried misses 2-pt layup from 2 ft,,14,30
72,1,2:39.0,Offensive rebound by K. Faried,,14,30
73,1,2:39.0,K. Faried makes 2-pt layup at rim,,16,30
74,1,2:28.0,,W. Johnson misses 3-pt jump shot from 25 ft,16,30
75,1,2:28.0,Defensive rebound by Team,,16,30
76,1,2:28.0,,A. Rivers enters the game for J. Redick,16,30
77,1,2:28.0,,J. Crawford enters the game for C. Paul,16,30
78,1,2:28.0,,LA Clippers full timeout,16,30
79,1,2:28.0,J. Murray enters the game for G. Harris,,16,30
80,1,2:06.0,J. Murray misses 3-pt jump shot from 24 ft,,16,30
81,1,2:06.0,Offensive rebound by K. Faried,,16,30
82,1,2:06.0,Shooting foul by A. Rivers (drawn by K. Faried),,16,30
83,1,2:06.0,K. Faried makes free throw 1 of 2,,17,30
84,1,2:06.0,K. Faried makes free throw 2 of 2,,18,30
85,1,1:47.0,,Shooting foul by J. Nelson (drawn by A. Rivers),18,30
86,1,1:47.0,,A. Rivers makes free throw 1 of 2,18,31
87,1,1:47.0,,A. Rivers misses free throw 2 of 2,18,31
88,1,1:47.0,,M. Speights enters the game for D. Jordan,18,31
89,1,1:47.0,D. Gallinari enters the game for W. Chandler,,18,31
90,1,1:46.0,Defensive rebound by K. Faried,,18,31
91,1,1:34.0,J. Nelson misses 3-pt jump shot from 25 ft,,18,31
92,1,1:33.0,,Defensive rebound by W. Johnson,18,31
93,1,1:25.0,,A. Rivers misses 2-pt jump shot from 13 ft,18,31
94,1,1:22.0,Defensive rebound by K. Faried,,18,31
95,1,1:18.0,W. Barton makes 2-pt jump shot from 7 ft,,20,31
96,1,1:18.0,Shooting block foul by M. Speights (drawn by W. Barton),,20,31
97,1,1:18.0,W. Barton makes free throw 1 of 1,,21,31
98,1,1:00.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by J. Crawford),21,33
99,1,0:51.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,24,33
100,1,0:40.0,,W. Johnson misses 3-pt jump shot from 23 ft,24,33
101,1,0:39.0,Defensive rebound by D. Gallinari,,24,33
102,1,0:25.0,D. Gallinari makes 2-pt jump shot from 3 ft,,26,33
103,1,0:03.0,,J. Crawford makes 3-pt jump shot from 26 ft,26,36
104,1,0:00.0,K. Faried misses 3-pt jump shot from 26 ft,,26,36
105,1,0:00.0,Offensive rebound by Team,,26,36
106,2,11:37.0,J. Nelson makes 2-pt jump shot from 20 ft,,28,36
107,2,11:23.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by A. Rivers),28,38
108,2,11:04.0,J. Murray makes 3-pt jump shot from 23 ft (assist by J. Nelson),,31,38
109,2,10:42.0,,J. Crawford misses 2-pt jump shot from 4 ft,31,38
110,2,10:41.0,Defensive rebound by K. Faried,,31,38
111,2,10:37.0,J. Murray makes 2-pt layup from 2 ft (assist by K. Faried),,33,38
112,2,10:37.0,,LA Clippers full timeout,33,38
113,2,10:16.0,,A. Rivers misses 3-pt jump shot from 26 ft,33,38
114,2,10:15.0,Defensive rebound by J. Murray,,33,38
115,2,10:07.0,K. Faried makes 2-pt hook shot from 2 ft (assist by J. Murray),,35,38
116,2,9:50.0,,R. Felton makes 2-pt layup from 3 ft,35,40
117,2,9:31.0,Personal foul by R. Felton (drawn by D. Gallinari),,35,40
118,2,9:18.0,W. Barton misses 3-pt jump shot from 24 ft,,35,40
119,2,9:18.0,Offensive rebound by D. Gallinari,,35,40
120,2,9:15.0,Turnover by D. Gallinari (lost ball; steal by A. Rivers),,35,40
121,2,9:10.0,,R. Felton makes 2-pt layup from 2 ft (assist by A. Rivers),35,42
122,2,8:52.0,Shooting foul by W. Johnson (drawn by D. Gallinari),,35,42
123,2,8:52.0,Official timeout,,35,42
124,2,8:52.0,D. Gallinari misses free throw 1 of 2,,35,42
125,2,8:52.0,Offensive rebound by Team,,35,42
126,2,8:52.0,D. Gallinari makes free throw 2 of 2,,36,42
127,2,8:36.0,,M. Speights makes 2-pt layup from 1 ft (assist by J. Crawford),36,44
128,2,8:36.0,,Shooting foul by K. Faried (drawn by M. Speights),36,44
129,2,8:36.0,,M. Speights misses free throw 1 of 1,36,44
130,2,8:35.0,Defensive rebound by K. Faried,,36,44
131,2,8:23.0,Shooting foul by M. Speights (drawn by K. Faried),,36,44
132,2,8:23.0,K. Faried makes free throw 1 of 2,,37,44
133,2,8:23.0,K. Faried makes free throw 2 of 2,,38,44
134,2,8:00.0,,W. Johnson misses 3-pt jump shot from 23 ft,38,44
135,2,7:58.0,,Offensive rebound by R. Felton,38,44
136,2,7:50.0,,R. Felton makes 2-pt jump shot from 16 ft,38,46
137,2,7:40.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Nelson),,41,46
138,2,7:20.0,,Turnover by R. Felton (bad pass; steal by K. Faried),41,46
139,2,7:14.0,W. Barton misses 3-pt jump shot from 25 ft,,41,46
140,2,7:12.0,Offensive rebound by W. Barton,,41,46
141,2,7:12.0,Shooting foul by R. Felton (drawn by K. Faried),,41,46
142,2,7:12.0,K. Faried misses free throw 1 of 2,,41,46
143,2,7:12.0,Offensive rebound by Team,,41,46
144,2,7:12.0,,L. Mbah a Moute enters the game for W. Johnson,41,46
145,2,7:12.0,,J. Redick enters the game for J. Crawford,41,46
146,2,7:12.0,,C. Paul enters the game for A. Rivers,41,46
147,2,7:12.0,,D. Jordan enters the game for M. Speights,41,46
148,2,7:12.0,K. Faried makes free throw 2 of 2,,42,46
149,2,6:57.0,,J. Redick misses 2-pt jump shot from 23 ft,42,46
150,2,6:57.0,Defensive rebound by W. Barton,,42,46
151,2,6:40.0,W. Barton makes 2-pt jump shot from 7 ft,,44,46
152,2,6:27.0,,C. Paul misses 3-pt jump shot from 25 ft,44,46
153,2,6:25.0,Defensive rebound by J. Nelson,,44,46
154,2,6:16.0,W. Barton misses 2-pt jump shot from 14 ft,,44,46
155,2,6:15.0,,Defensive rebound by C. Paul,44,46
156,2,5:56.0,,C. Paul makes 2-pt jump shot from 16 ft,44,48
157,2,5:45.0,Turnover by J. Nelson (lost ball; steal by R. Felton),,44,48
158,2,5:32.0,,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),44,50
159,2,5:32.0,,Shooting foul by D. Gallinari (drawn by D. Jordan),44,50
160,2,5:32.0,,LA Clippers full timeout,44,50
161,2,5:32.0,,P. Pierce enters the game for R. Felton,44,50
162,2,5:32.0,E. Mudiay enters the game for K. Faried,,44,50
163,2,5:32.0,N. Jokić enters the game for W. Barton,,44,50
164,2,5:32.0,W. Chandler enters the game for J. Nelson,,44,50
165,2,5:32.0,G. Harris enters the game for J. Murray,,44,50
166,2,5:32.0,,D. Jordan makes free throw 1 of 1,44,51
167,2,5:15.0,Turnover by E. Mudiay (bad pass),,44,51
168,2,5:06.0,,C. Paul misses 2-pt jump shot from 20 ft,44,51
169,2,5:06.0,,Offensive rebound by Team,44,51
170,2,5:06.0,Loose ball foul by N. Jokić (drawn by D. Jordan),,44,51
171,2,4:57.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Jordan),44,54
172,2,4:48.0,Personal foul by P. Pierce (drawn by W. Chandler),,44,54
173,2,4:48.0,W. Chandler misses free throw 1 of 2,,44,54
174,2,4:48.0,Offensive rebound by Team,,44,54
175,2,4:48.0,W. Chandler makes free throw 2 of 2,,45,54
176,2,4:31.0,,J. Redick makes 2-pt layup from 2 ft (assist by C. Paul),45,56
177,2,4:15.0,G. Harris misses 2-pt layup from 1 ft,,45,56
178,2,4:15.0,,Defensive rebound by J. Redick,45,56
179,2,3:59.0,,Personal foul by E. Mudiay (drawn by D. Jordan),45,56
180,2,3:46.0,,Shooting foul by N. Jokić (drawn by L. Mbah a Moute),45,56
181,2,3:46.0,,L. Mbah a Moute makes free throw 1 of 2,45,57
182,2,3:46.0,,L. Mbah a Moute makes free throw 2 of 2,45,58
183,2,3:37.0,Offensive foul by N. Jokić (drawn by J. Redick),,45,58
184,2,3:37.0,Turnover by N. Jokić (offensive foul),,45,58
185,2,3:37.0,K. Faried enters the game for N. Jokić,,45,58
186,2,3:23.0,,C. Paul misses 2-pt jump shot from 14 ft,45,58
187,2,3:22.0,Defensive rebound by E. Mudiay,,45,58
188,2,3:12.0,D. Gallinari makes 2-pt jump shot from 19 ft (assist by E. Mudiay),,47,58
189,2,2:56.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),47,61
190,2,2:42.0,Turnover by G. Harris (bad pass; steal by C. Paul),,47,61
191,2,2:34.0,,Turnover by L. Mbah a Moute (traveling),47,61
192,2,2:34.0,Denver full timeout,,47,61
193,2,2:34.0,W. Barton enters the game for G. Harris,,47,61
194,2,2:12.0,W. Chandler misses 2-pt jump shot from 21 ft,,47,61
195,2,2:11.0,,Defensive rebound by C. Paul,47,61
196,2,1:53.0,,C. Paul makes 2-pt layup from 1 ft,47,63
197,2,1:37.0,W. Barton makes 2-pt jump shot from 14 ft,,49,63
198,2,1:11.0,,C. Paul makes 3-pt jump shot from 24 ft,49,66
199,2,0:55.0,W. Chandler misses 3-pt jump shot from 24 ft,,49,66
200,2,0:54.0,Offensive rebound by E. Mudiay,,49,66
201,2,0:46.0,E. Mudiay misses 2-pt layup from 1 ft,,49,66
202,2,0:45.0,,Defensive rebound by D. Jordan,49,66
203,2,0:39.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,49,66
204,2,0:37.0,,Offensive rebound by L. Mbah a Moute,49,66
205,2,0:37.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,49,68
206,2,0:27.0,W. Chandler makes 2-pt layup from 1 ft,,51,68
207,2,0:07.0,,J. Redick misses 2-pt jump shot from 20 ft,51,68
208,2,0:06.0,Defensive rebound by W. Chandler,,51,68
209,2,0:02.0,W. Chandler makes 2-pt dunk at rim,,53,68
210,2,0:00.0,,Turnover by P. Pierce (bad pass; steal by E. Mudiay),53,68
211,3,11:44.0,G. Harris misses 3-pt jump shot from 25 ft,,53,68
212,3,11:43.0,,Defensive rebound by C. Paul,53,68
213,3,11:33.0,,Turnover by C. Paul (bad pass; steal by G. Harris),53,68
214,3,11:28.0,G. Harris misses 2-pt layup from 1 ft,,53,68
215,3,11:24.0,Offensive rebound by E. Mudiay,,53,68
216,3,11:24.0,E. Mudiay misses 2-pt layup from 1 ft,,53,68
217,3,11:22.0,,Defensive rebound by C. Paul,53,68
218,3,11:21.0,,J. Redick misses 2-pt jump shot from 16 ft,53,68
219,3,11:21.0,Defensive rebound by Team,,53,68
220,3,11:21.0,,Loose ball foul by D. Jordan (drawn by N. Jokić),53,68
221,3,11:09.0,W. Chandler misses 3-pt jump shot from 25 ft,,53,68
222,3,11:08.0,,Defensive rebound by D. Jordan,53,68
223,3,10:51.0,,J. Redick makes 2-pt layup from 2 ft (assist by C. Paul),53,70
224,3,10:36.0,N. Jokić misses 3-pt jump shot from 25 ft,,53,70
225,3,10:35.0,,Defensive rebound by J. Redick,53,70
226,3,10:22.0,,P. Pierce misses 3-pt jump shot from 25 ft,53,70
227,3,10:21.0,Defensive rebound by W. Chandler,,53,70
228,3,10:13.0,G. Harris makes 3-pt jump shot from 26 ft (assist by W. Chandler),,56,70
229,3,9:52.0,,Personal foul by E. Mudiay (drawn by C. Paul),56,70
230,3,9:45.0,,C. Paul makes 2-pt jump shot from 15 ft,56,72
231,3,9:32.0,E. Mudiay misses 3-pt jump shot from 25 ft,,56,72
232,3,9:31.0,,Defensive rebound by L. Mbah a Moute,56,72
233,3,9:13.0,,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),56,75
234,3,9:12.0,Denver full timeout,,56,75
235,3,8:59.0,E. Mudiay misses 2-pt layup from 2 ft (block by D. Jordan),,56,75
236,3,8:57.0,,Defensive rebound by L. Mbah a Moute,56,75
237,3,8:48.0,,C. Paul makes 3-pt jump shot from 25 ft,56,78
238,3,8:39.0,D. Gallinari misses 2-pt jump shot from 12 ft,,56,78
239,3,8:39.0,,Defensive rebound by Team,56,78
240,3,8:20.0,,P. Pierce misses 3-pt jump shot from 25 ft,56,78
241,3,8:19.0,Defensive rebound by G. Harris,,56,78
242,3,8:15.0,Turnover by W. Chandler (lost ball),,56,78
243,3,7:52.0,,C. Paul misses 3-pt jump shot from 24 ft,56,78
244,3,7:51.0,Defensive rebound by D. Gallinari,,56,78
245,3,7:51.0,Personal block foul by C. Paul (drawn by D. Gallinari),,56,78
246,3,7:38.0,,Violation by D. Jordan (kicked ball),56,78
247,3,7:34.0,N. Jokić makes 2-pt jump shot from 18 ft (assist by D. Gallinari),,58,78
248,3,7:21.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),58,81
249,3,7:13.0,Shooting foul by P. Pierce (drawn by W. Chandler),,58,81
250,3,7:13.0,W. Chandler makes free throw 1 of 2,,59,81
251,3,7:13.0,W. Chandler misses free throw 2 of 2,,59,81
252,3,7:11.0,,Defensive rebound by C. Paul,59,81
253,3,6:55.0,,Turnover by P. Pierce (traveling),59,81
254,3,6:37.0,W. Chandler misses 2-pt jump shot from 19 ft,,59,81
255,3,6:36.0,,Defensive rebound by D. Jordan,59,81
256,3,6:29.0,,P. Pierce misses 3-pt jump shot from 24 ft,59,81
257,3,6:28.0,Defensive rebound by E. Mudiay,,59,81
258,3,6:20.0,D. Gallinari misses 3-pt jump shot from 25 ft,,59,81
259,3,6:16.0,,Defensive rebound by C. Paul,59,81
260,3,6:10.0,,J. Redick misses 3-pt jump shot from 25 ft,59,81
261,3,6:09.0,Defensive rebound by D. Gallinari,,59,81
262,3,5:59.0,Turnover by E. Mudiay (bad pass; steal by J. Redick),,59,81
263,3,5:59.0,,LA Clippers full timeout,59,81
264,3,5:59.0,,A. Anderson enters the game for P. Pierce,59,81
265,3,5:59.0,J. Nelson enters the game for W. Chandler,,59,81
266,3,5:59.0,J. Murray enters the game for N. Jokić,,59,81
267,3,5:59.0,W. Barton enters the game for G. Harris,,59,81
268,3,5:59.0,K. Faried enters the game for E. Mudiay,,59,81
269,3,5:39.0,,C. Paul makes 2-pt jump shot from 19 ft,59,83
270,3,5:19.0,Turnover by J. Nelson (bad pass),,59,83
271,3,5:12.0,,C. Paul makes 2-pt jump shot from 14 ft,59,85
272,3,5:11.0,Denver full timeout,,59,85
273,3,5:01.0,J. Nelson misses 3-pt jump shot from 25 ft,,59,85
274,3,5:00.0,,Defensive rebound by D. Jordan,59,85
275,3,4:47.0,,J. Redick misses 3-pt jump shot from 24 ft,59,85
276,3,4:45.0,,Offensive rebound by D. Jordan,59,85
277,3,4:40.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),59,88
278,3,4:24.0,W. Barton makes 2-pt jump shot from 19 ft,,61,88
279,3,3:59.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),61,90
280,3,3:42.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Murray),,64,90
281,3,3:30.0,,Turnover by C. Paul (traveling),64,90
282,3,3:19.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),,66,90
283,3,2:57.0,,C. Paul misses 3-pt jump shot from 27 ft,66,90
284,3,2:56.0,Defensive rebound by W. Barton,,66,90
285,3,2:47.0,,J. Crawford enters the game for J. Redick,66,90
286,3,2:40.0,W. Barton misses 2-pt layup from 1 ft,,66,90
287,3,2:38.0,Offensive rebound by K. Faried,,66,90
288,3,2:37.0,K. Faried misses 2-pt layup from 1 ft (block by L. Mbah a Moute),,66,90
289,3,2:35.0,Offensive rebound by J. Murray,,66,90
290,3,2:33.0,Turnover by Team (shot clock),,66,90
291,3,2:16.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by C. Paul),66,92
292,3,2:16.0,,Shooting foul by J. Nelson (drawn by L. Mbah a Moute),66,92
293,3,2:16.0,,A. Rivers enters the game for C. Paul,66,92
294,3,2:16.0,,L. Mbah a Moute makes free throw 1 of 1,66,93
295,3,2:04.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Nelson),,69,93
296,3,1:44.0,,A. Anderson misses 2-pt jump shot from 10 ft,69,93
297,3,1:42.0,,Offensive rebound by D. Jordan,69,93
298,3,1:42.0,,D. Jordan misses 2-pt layup from 1 ft,69,93
299,3,1:40.0,Defensive rebound by K. Faried,,69,93
300,3,1:32.0,J. Murray misses 3-pt jump shot from 24 ft,,69,93
301,3,1:32.0,,Defensive rebound by A. Anderson,69,93
302,3,1:20.0,,A. Anderson misses 3-pt jump shot from 24 ft,69,93
303,3,1:19.0,Defensive rebound by W. Barton,,69,93
304,3,1:09.0,K. Faried misses 2-pt layup from 2 ft,,69,93
305,3,1:09.0,,Defensive rebound by D. Jordan,69,93
306,3,0:54.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,69,93
307,3,0:52.0,Defensive rebound by K. Faried,,69,93
308,3,0:47.0,D. Gallinari misses 3-pt jump shot from 25 ft,,69,93
309,3,0:47.0,,Defensive rebound by D. Jordan,69,93
310,3,0:36.0,,Personal foul by J. Nelson (drawn by A. Rivers),69,93
311,3,0:36.0,,R. Felton enters the game for L. Mbah a Moute,69,93
312,3,0:36.0,W. Chandler enters the game for D. Gallinari,,69,93
313,3,0:31.0,,A. Rivers makes 2-pt jump shot from 12 ft,69,95
314,3,0:22.0,J. Murray makes 3-pt jump shot from 24 ft (assist by J. Nelson),,72,95
315,3,0:04.0,,A. Rivers misses 2-pt jump shot from 16 ft,72,95
316,3,0:02.0,Defensive rebound by J. Murray,,72,95
317,3,0:01.0,J. Murray misses 3-pt jump shot from 29 ft,,72,95
318,3,0:00.0,Offensive rebound by Team,,72,95
319,4,11:47.0,,Personal foul by W. Barton (drawn by J. Crawford),72,95
320,4,11:33.0,,R. Felton misses 3-pt jump shot from 24 ft,72,95
321,4,11:32.0,Defensive rebound by K. Faried,,72,95
322,4,11:24.0,Def 3 sec tech foul by M. Speights,,72,95
323,4,11:24.0,J. Murray misses technical free throw,,72,95
324,4,11:24.0,Offensive rebound by Team,,72,95
325,4,11:17.0,J. Nelson makes 2-pt jump shot from 18 ft,,74,95
326,4,11:02.0,,Turnover by J. Crawford (step out of bounds),74,95
327,4,11:02.0,,B. Bass enters the game for A. Anderson,74,95
328,4,10:50.0,W. Barton misses 3-pt jump shot from 23 ft,,74,95
329,4,10:50.0,,Defensive rebound by J. Crawford,74,95
330,4,10:45.0,,Turnover by J. Crawford (lost ball; steal by W. Barton),74,95
331,4,10:41.0,W. Chandler makes 2-pt layup from 1 ft,,76,95
332,4,10:25.0,,B. Bass makes 2-pt jump shot from 14 ft (assist by J. Crawford),76,97
333,4,10:08.0,J. Murray misses 3-pt jump shot from 25 ft,,76,97
334,4,10:07.0,,Defensive rebound by R. Felton,76,97
335,4,10:00.0,,R. Felton misses 2-pt layup from 2 ft,76,97
336,4,10:00.0,,Offensive rebound by B. Bass,76,97
337,4,10:00.0,,Shooting foul by W. Chandler (drawn by B. Bass),76,97
338,4,10:00.0,,B. Bass makes free throw 1 of 2,76,98
339,4,10:00.0,,B. Bass makes free throw 2 of 2,76,99
340,4,9:36.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by W. Chandler),,79,99
341,4,9:14.0,,Turnover by M. Speights (3 sec),79,99
342,4,8:58.0,K. Faried makes 2-pt layup from 2 ft (assist by W. Barton),,81,99
343,4,8:40.0,,M. Speights makes 3-pt jump shot from 22 ft (assist by A. Rivers),81,102
344,4,8:34.0,J. Nelson makes 2-pt layup from 2 ft,,83,102
345,4,8:14.0,Official timeout,,83,102
346,4,8:13.0,,Shooting foul by J. Nelson (drawn by A. Rivers),83,102
347,4,8:13.0,,A. Rivers misses free throw 1 of 2,83,102
348,4,8:13.0,,Offensive rebound by Team,83,102
349,4,8:13.0,,A. Rivers makes free throw 2 of 2,83,103
350,4,8:06.0,Turnover by J. Nelson (bad pass; steal by R. Felton),,83,103
351,4,8:00.0,,B. Bass makes 2-pt dunk at rim (assist by R. Felton),83,105
352,4,7:48.0,Turnover by W. Barton (lost ball; steal by A. Rivers),,83,105
353,4,7:37.0,,A. Rivers misses 3-pt jump shot from 25 ft,83,105
354,4,7:37.0,Defensive rebound by J. Murray,,83,105
355,4,7:31.0,Shooting foul by R. Felton (drawn by W. Barton),,83,105
356,4,7:31.0,W. Barton misses free throw 1 of 2,,83,105
357,4,7:31.0,Offensive rebound by Team,,83,105
358,4,7:31.0,W. Barton makes free throw 2 of 2,,84,105
359,4,7:19.0,,Turnover by R. Felton (lost ball; steal by W. Barton),84,105
360,4,7:14.0,W. Barton makes 2-pt dunk at rim (assist by J. Murray),,86,105
361,4,6:48.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Rivers),86,108
362,4,6:34.0,K. Faried makes 2-pt dunk at rim,,88,108
363,4,6:13.0,,A. Rivers makes 2-pt layup from 2 ft (assist by R. Felton),88,110
364,4,6:13.0,Denver full timeout,,88,110
365,4,6:13.0,J. Hernangómez enters the game for W. Chandler,,88,110
366,4,6:13.0,E. Mudiay enters the game for K. Faried,,88,110
367,4,6:13.0,N. Jokić enters the game for J. Nelson,,88,110
368,4,6:01.0,J. Murray misses 3-pt jump shot from 25 ft,,88,110
369,4,6:00.0,,Defensive rebound by M. Speights,88,110
370,4,5:40.0,,M. Speights makes 2-pt jump shot from 23 ft (assist by A. Rivers),88,112
371,4,5:23.0,N. Jokić makes 2-pt jump shot from 11 ft (assist by J. Murray),,90,112
372,4,5:00.0,,B. Bass makes 2-pt dunk at rim (assist by A. Rivers),90,114
373,4,4:51.0,W. Barton misses 2-pt layup from 2 ft,,90,114
374,4,4:50.0,,Defensive rebound by M. Speights,90,114
375,4,4:44.0,,Turnover by B. Bass (lost ball),90,114
376,4,4:33.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,92,114
377,4,4:13.0,,J. Crawford misses 3-pt jump shot from 32 ft,92,114
378,4,4:12.0,Defensive rebound by N. Jokić,,92,114
379,4,3:58.0,J. Hernangómez makes 2-pt layup from 1 ft (assist by J. Murray),,94,114
380,4,3:37.0,,R. Felton misses 3-pt jump shot from 27 ft,94,114
381,4,3:35.0,Defensive rebound by N. Jokić,,94,114
382,4,3:26.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,94,114
383,4,3:24.0,,Defensive rebound by Team,94,114
384,4,3:24.0,,W. Johnson enters the game for J. Crawford,94,114
