,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
39,1,6:09.0,Turnover by D. Favors (bad pass; steal by M. Gasol),,6,10
40,1,5:53.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by C. Parsons),6,12
41,1,5:35.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Favors),,9,12
42,1,5:11.0,,Offensive foul by M. Gasol (drawn by R. Gobert),9,12
43,1,5:11.0,,Turnover by M. Gasol (offensive foul),9,12
44,1,5:11.0,B. Diaw enters the game for D. Favors,,9,12
45,1,5:11.0,,Z. Randolph enters the game for M. Gasol,9,12
46,1,4:52.0,Shooting foul by J. Green (drawn by G. Hayward),,9,12
47,1,4:52.0,G. Hayward makes free throw 1 of 2,,10,12
48,1,4:52.0,S. Mack enters the game for G. Hill,,10,12
49,1,4:52.0,G. Hayward makes free throw 2 of 2,,11,12
50,1,4:37.0,,T. Allen misses 2-pt jump shot from 20 ft,11,12
51,1,4:36.0,,Offensive rebound by J. Green,11,12
52,1,4:35.0,,J. Green makes 2-pt layup from 2 ft,11,14
53,1,4:21.0,G. Hayward misses 3-pt jump shot from 25 ft,,11,14
54,1,4:20.0,,Defensive rebound by Z. Randolph,11,14
55,1,4:08.0,,C. Parsons makes 3-pt jump shot from 25 ft,11,17
56,1,3:44.0,G. Hayward misses 2-pt jump shot from 22 ft,,11,17
57,1,3:42.0,,Defensive rebound by M. Conley,11,17
58,1,3:34.0,,M. Conley makes 2-pt layup from 4 ft,11,19
59,1,3:08.0,R. Hood makes 2-pt hook shot from 8 ft,,13,19
60,1,2:58.0,,Memphis full timeout,13,19
61,1,2:58.0,J. Ingles enters the game for R. Hood,,13,19
62,1,2:58.0,,J. Ennis enters the game for C. Parsons,13,19
63,1,2:58.0,,V. Carter enters the game for T. Allen,13,19
64,1,2:49.0,,V. Carter misses 3-pt jump shot from 25 ft,13,19
65,1,2:48.0,Defensive rebound by S. Mack,,13,19
66,1,2:33.0,Turnover by S. Mack (bad pass; steal by Z. Randolph),,13,19
67,1,2:26.0,,M. Conley misses 3-pt jump shot from 24 ft,13,19
68,1,2:22.0,Defensive rebound by R. Gobert,,13,19
69,1,2:11.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),,16,19
70,1,1:50.0,,J. Green misses 2-pt layup from 2 ft,16,19
71,1,1:49.0,,Offensive rebound by Team,16,19
72,1,1:49.0,,A. Harrison enters the game for M. Conley,16,19
73,1,1:49.0,J. Johnson enters the game for G. Hayward,,16,19
74,1,1:49.0,D. Favors enters the game for R. Gobert,,16,19
75,1,1:49.0,,M. Gasol enters the game for J. Green,16,19
76,1,1:36.0,,J. Ennis misses 3-pt jump shot from 24 ft,16,19
77,1,1:35.0,Defensive rebound by B. Diaw,,16,19
78,1,1:21.0,B. Diaw misses 2-pt jump shot from 23 ft,,16,19
79,1,1:20.0,Offensive rebound by J. Ingles,,16,19
80,1,1:07.0,S. Mack misses 3-pt jump shot from 24 ft,,16,19
81,1,1:06.0,,Defensive rebound by Team,16,19
82,1,0:57.0,,Personal foul by S. Mack (drawn by A. Harrison),16,19
83,1,0:48.0,,M. Gasol misses 2-pt jump shot from 13 ft,16,19
84,1,0:47.0,Defensive rebound by D. Favors,,16,19
85,1,0:32.0,J. Ingles misses 3-pt jump shot from 24 ft,,16,19
86,1,0:30.0,Offensive rebound by D. Favors,,16,19
87,1,0:18.0,J. Johnson makes 2-pt jump shot from 6 ft,,18,19
88,1,0:00.0,,A. Harrison misses 2-pt jump shot from 17 ft,18,19
89,1,0:00.0,,Offensive rebound by Team,18,19
90,2,11:42.0,B. Diaw makes 2-pt layup from 2 ft,,20,19
91,2,11:23.0,,Z. Randolph makes 2-pt jump shot from 13 ft,20,21
92,2,10:56.0,J. Johnson makes 2-pt jump shot from 18 ft,,22,21
93,2,10:45.0,,Personal foul by S. Mack (drawn by A. Harrison),22,21
94,2,10:45.0,G. Hill enters the game for S. Mack,,22,21
95,2,10:33.0,,Z. Randolph misses 2-pt jump shot from 9 ft,22,21
96,2,10:31.0,Defensive rebound by G. Hill,,22,21
97,2,10:11.0,G. Hill misses 3-pt jump shot from 25 ft,,22,21
98,2,10:10.0,,Defensive rebound by Z. Randolph,22,21
99,2,9:52.0,,J. Ennis makes 2-pt jump shot from 8 ft,22,23
100,2,9:52.0,,Shooting foul by B. Diaw (drawn by J. Ennis),22,23
101,2,9:52.0,,J. Ennis makes free throw 1 of 1,22,24
102,2,9:31.0,J. Johnson makes 2-pt jump shot from 20 ft,,24,24
103,2,9:05.0,,A. Harrison makes 3-pt jump shot from 24 ft (assist by V. Carter),24,27
104,2,8:39.0,J. Johnson misses 2-pt jump shot from 7 ft,,24,27
105,2,8:36.0,,Defensive rebound by M. Gasol,24,27
106,2,8:28.0,,A. Harrison misses 3-pt jump shot from 25 ft,24,27
107,2,8:27.0,Defensive rebound by J. Ingles,,24,27
108,2,8:13.0,G. Hill misses 2-pt jump shot from 14 ft,,24,27
109,2,8:12.0,,Defensive rebound by M. Gasol,24,27
110,2,7:56.0,,Z. Randolph misses 2-pt hook shot from 4 ft,24,27
111,2,7:55.0,Defensive rebound by J. Ingles,,24,27
112,2,7:44.0,D. Favors makes 2-pt jump shot from 19 ft (assist by J. Ingles),,26,27
113,2,7:43.0,,Memphis full timeout,26,27
114,2,7:43.0,,J. Green enters the game for Z. Randolph,26,27
115,2,7:43.0,,M. Conley enters the game for A. Harrison,26,27
116,2,7:43.0,T. Lyles enters the game for D. Favors,,26,27
117,2,7:43.0,R. Gobert enters the game for B. Diaw,,26,27
118,2,7:43.0,R. Hood enters the game for J. Ingles,,26,27
119,2,7:28.0,,M. Gasol misses 2-pt hook shot from 4 ft,26,27
120,2,7:26.0,Defensive rebound by J. Johnson,,26,27
121,2,7:15.0,R. Hood misses 3-pt jump shot from 25 ft,,26,27
122,2,7:13.0,Offensive rebound by T. Lyles,,26,27
123,2,7:08.0,Turnover by R. Gobert (bad pass; steal by M. Conley),,26,27
124,2,7:05.0,,M. Conley makes 2-pt layup from 1 ft,26,29
125,2,6:48.0,Turnover by R. Gobert (traveling),,26,29
126,2,6:48.0,S. Mack enters the game for G. Hill,,26,29
127,2,6:48.0,,C. Parsons enters the game for V. Carter,26,29
128,2,6:31.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by J. Ennis),26,32
129,2,6:13.0,R. Hood makes 2-pt layup from 1 ft,,28,32
130,2,6:03.0,,M. Conley misses 2-pt jump shot from 20 ft,28,32
131,2,6:01.0,,Offensive rebound by M. Gasol,28,32
132,2,5:48.0,,M. Gasol misses 2-pt layup from 3 ft,28,32
133,2,5:45.0,Defensive rebound by R. Gobert,,28,32
134,2,5:35.0,J. Johnson misses 3-pt jump shot from 25 ft,,28,32
135,2,5:34.0,,Defensive rebound by J. Green,28,32
136,2,5:17.0,,C. Parsons makes 2-pt jump shot from 16 ft (assist by M. Conley),28,34
137,2,5:17.0,,Shooting foul by T. Lyles (drawn by C. Parsons),28,34
138,2,5:17.0,,Memphis full timeout,28,34
139,2,5:17.0,,T. Allen enters the game for J. Ennis,28,34
140,2,5:17.0,G. Hayward enters the game for J. Johnson,,28,34
141,2,5:17.0,,C. Parsons makes free throw 1 of 1,28,35
142,2,5:04.0,R. Hood misses 3-pt jump shot from 25 ft,,28,35
143,2,5:02.0,Offensive rebound by S. Mack,,28,35
144,2,4:54.0,S. Mack makes 2-pt jump shot from 11 ft,,30,35
145,2,4:38.0,,Personal foul by R. Hood (drawn by C. Parsons),30,35
146,2,4:24.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by M. Conley),30,37
147,2,4:08.0,Personal foul by J. Green (drawn by R. Gobert),,30,37
148,2,4:01.0,Turnover by G. Hayward (offensive foul),,30,37
149,2,4:01.0,Offensive foul by G. Hayward (drawn by C. Parsons),,30,37
150,2,3:51.0,,Turnover by T. Allen (bad pass; steal by R. Gobert),30,37
151,2,3:47.0,Shooting foul by C. Parsons (drawn by G. Hayward),,30,37
152,2,3:47.0,G. Hayward misses free throw 1 of 2,,30,37
153,2,3:47.0,Offensive rebound by Team,,30,37
154,2,3:47.0,,Z. Randolph enters the game for M. Gasol,30,37
155,2,3:47.0,G. Hayward makes free throw 2 of 2,,31,37
156,2,3:32.0,,M. Conley misses 2-pt jump shot from 11 ft,31,37
157,2,3:30.0,Defensive rebound by S. Mack,,31,37
158,2,3:14.0,G. Hayward makes 2-pt layup from 2 ft (assist by S. Mack),,33,37
159,2,3:14.0,Shooting foul by M. Conley (drawn by G. Hayward),,33,37
160,2,3:14.0,G. Hayward misses free throw 1 of 1,,33,37
161,2,3:12.0,Offensive rebound by R. Gobert,,33,37
162,2,3:10.0,G. Hayward misses 2-pt jump shot from 19 ft,,33,37
163,2,3:10.0,,Defensive rebound by Team,33,37
164,2,2:47.0,,C. Parsons misses 3-pt jump shot from 25 ft,33,37
165,2,2:46.0,Defensive rebound by Team,,33,37
166,2,2:46.0,,Loose ball foul by J. Green (drawn by R. Gobert),33,37
167,2,2:46.0,Utah full timeout,,33,37
168,2,2:46.0,,V. Carter enters the game for J. Green,33,37
169,2,2:32.0,T. Lyles misses 2-pt jump shot from 14 ft,,33,37
170,2,2:30.0,Offensive rebound by R. Gobert,,33,37
171,2,2:26.0,S. Mack makes 2-pt jump shot from 10 ft,,35,37
172,2,2:04.0,,T. Allen makes 2-pt layup from 2 ft (assist by M. Conley),35,39
173,2,2:04.0,Utah full timeout,,35,39
174,2,2:04.0,J. Johnson enters the game for T. Lyles,,35,39
175,2,1:53.0,Turnover by S. Mack (lost ball; steal by Z. Randolph),,35,39
176,2,1:48.0,,M. Conley makes 2-pt layup from 2 ft,35,41
177,2,1:37.0,Turnover by G. Hayward (bad pass; steal by T. Allen),,35,41
178,2,1:31.0,,Personal foul by S. Mack (drawn by M. Conley),35,41
179,2,1:31.0,,M. Conley misses free throw 1 of 2,35,41
180,2,1:31.0,,Offensive rebound by Team,35,41
181,2,1:31.0,J. Ingles enters the game for R. Hood,,35,41
182,2,1:31.0,G. Hill enters the game for S. Mack,,35,41
183,2,1:31.0,,M. Conley makes free throw 2 of 2,35,42
184,2,1:08.0,G. Hill misses 2-pt jump shot from 21 ft,,35,42
185,2,1:07.0,,Defensive rebound by T. Allen,35,42
186,2,0:58.0,,Z. Randolph misses 3-pt jump shot from 25 ft,35,42
187,2,0:58.0,Defensive rebound by G. Hayward,,35,42
188,2,0:39.0,Turnover by J. Ingles (bad pass; steal by V. Carter),,35,42
189,2,0:21.0,,M. Conley misses 3-pt jump shot from 24 ft,35,42
190,2,0:19.0,Defensive rebound by J. Ingles,,35,42
191,2,0:02.0,G. Hill misses 2-pt layup from 1 ft (block by Z. Randolph),,35,42
192,2,0:00.0,,Defensive rebound by Z. Randolph,35,42
193,2,0:00.0,,Z. Randolph misses 3-pt jump shot from 48 ft,35,42
194,2,0:00.0,,Offensive rebound by Team,35,42
195,3,11:42.0,D. Favors misses 2-pt jump shot from 14 ft,,35,42
196,3,11:41.0,,Defensive rebound by J. Ennis,35,42
197,3,11:18.0,,M. Conley misses 2-pt jump shot from 5 ft,35,42
198,3,11:15.0,Defensive rebound by G. Hayward,,35,42
199,3,11:06.0,G. Hill makes 2-pt jump shot from 14 ft,,37,42
200,3,10:42.0,,M. Gasol makes 2-pt jump shot from 21 ft (assist by T. Allen),37,44
201,3,10:17.0,R. Hood misses 2-pt jump shot from 15 ft,,37,44
202,3,10:16.0,,Defensive rebound by J. Green,37,44
203,3,10:11.0,,M. Conley makes 2-pt layup from 2 ft,37,46
204,3,9:55.0,G. Hill makes 3-pt jump shot from 23 ft (assist by R. Hood),,40,46
205,3,9:41.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by M. Conley),40,48
206,3,9:34.0,Personal foul by M. Conley (drawn by G. Hill),,40,48
207,3,9:29.0,Personal foul by J. Ennis (drawn by R. Gobert),,40,48
208,3,9:23.0,G. Hayward misses 2-pt layup from 2 ft (block by J. Green),,40,48
209,3,9:22.0,,Defensive rebound by J. Ennis,40,48
210,3,9:15.0,,M. Gasol misses 3-pt jump shot from 25 ft,40,48
211,3,9:12.0,Defensive rebound by R. Hood,,40,48
212,3,9:05.0,G. Hill makes 3-pt jump shot from 25 ft (assist by R. Hood),,43,48
213,3,8:40.0,,M. Conley misses 3-pt jump shot from 26 ft,43,48
214,3,8:39.0,Defensive rebound by G. Hayward,,43,48
215,3,8:23.0,G. Hill misses 2-pt layup from 2 ft,,43,48
216,3,8:23.0,,Defensive rebound by Team,43,48
217,3,8:23.0,Loose ball foul by R. Gobert (drawn by M. Gasol),,43,48
218,3,8:23.0,,V. Carter enters the game for M. Conley,43,48
219,3,8:05.0,,M. Gasol misses 2-pt jump shot from 13 ft,43,48
220,3,8:03.0,Defensive rebound by D. Favors,,43,48
221,3,7:50.0,Turnover by G. Hill (bad pass; steal by M. Gasol),,43,48
222,3,7:41.0,,T. Allen misses 2-pt layup from 2 ft,43,48
223,3,7:38.0,Defensive rebound by G. Hayward,,43,48
224,3,7:21.0,D. Favors makes 2-pt jump shot from 20 ft (assist by G. Hill),,45,48
225,3,7:00.0,,J. Green makes 3-pt jump shot from 24 ft (assist by V. Carter),45,51
226,3,6:34.0,R. Hood misses 2-pt jump shot from 18 ft,,45,51
227,3,6:31.0,,Defensive rebound by T. Allen,45,51
228,3,6:15.0,,M. Gasol misses 2-pt hook shot from 7 ft,45,51
229,3,6:13.0,Defensive rebound by R. Hood,,45,51
230,3,6:04.0,D. Favors misses 2-pt jump shot from 18 ft,,45,51
231,3,6:03.0,,Defensive rebound by J. Green,45,51
232,3,5:56.0,,Memphis full timeout,45,51
233,3,5:56.0,J. Ingles enters the game for D. Favors,,45,51
234,3,5:56.0,B. Diaw enters the game for R. Hood,,45,51
235,3,5:51.0,,Turnover by T. Allen (bad pass; steal by G. Hayward),45,51
236,3,5:46.0,G. Hayward makes 2-pt layup from 1 ft,,47,51
237,3,5:33.0,,Turnover by T. Allen (lost ball; steal by G. Hill),47,51
238,3,5:26.0,,Violation by V. Carter (kicked ball),47,51
239,3,5:20.0,G. Hayward misses 2-pt jump shot from 18 ft,,47,51
240,3,5:19.0,,Defensive rebound by V. Carter,47,51
241,3,5:06.0,,M. Gasol misses 2-pt jump shot from 22 ft,47,51
242,3,5:06.0,Defensive rebound by G. Hayward,,47,51
243,3,4:45.0,Shooting foul by M. Gasol (drawn by R. Gobert),,47,51
244,3,4:45.0,R. Gobert makes free throw 1 of 2,,48,51
245,3,4:45.0,,Z. Randolph enters the game for J. Green,48,51
246,3,4:45.0,,T. Daniels enters the game for J. Ennis,48,51
247,3,4:45.0,R. Gobert makes free throw 2 of 2,,49,51
248,3,4:21.0,,Z. Randolph misses 2-pt jump shot from 16 ft,49,51
249,3,4:21.0,,Offensive rebound by T. Allen,49,51
250,3,4:21.0,,Turnover by Team (shot clock),49,51
251,3,4:07.0,G. Hayward misses 2-pt layup from 2 ft,,49,51
252,3,4:05.0,,Defensive rebound by Z. Randolph,49,51
253,3,3:48.0,,M. Gasol misses 2-pt jump shot from 4 ft (block by B. Diaw),49,51
254,3,3:46.0,,Offensive rebound by Z. Randolph,49,51
255,3,3:46.0,,Z. Randolph misses 2-pt layup from 1 ft,49,51
256,3,3:45.0,Defensive rebound by G. Hill,,49,51
257,3,3:31.0,Shooting foul by M. Gasol (drawn by R. Gobert),,49,51
258,3,3:31.0,R. Gobert misses free throw 1 of 2,,49,51
259,3,3:31.0,Offensive rebound by Team,,49,51
260,3,3:31.0,R. Gobert misses free throw 2 of 2,,49,51
261,3,3:31.0,,M. Conley enters the game for T. Allen,49,51
262,3,3:29.0,,Defensive rebound by M. Gasol,49,51
263,3,3:09.0,,T. Daniels misses 2-pt jump shot from 21 ft,49,51
264,3,3:08.0,Defensive rebound by R. Gobert,,49,51
265,3,2:44.0,G. Hill misses 3-pt jump shot from 23 ft,,49,51
266,3,2:43.0,,Defensive rebound by T. Daniels,49,51
267,3,2:32.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),49,53
268,3,2:26.0,Utah full timeout,,49,53
269,3,2:26.0,J. Johnson enters the game for G. Hayward,,49,53
270,3,2:11.0,Shooting foul by M. Conley (drawn by G. Hill),,49,53
271,3,2:11.0,G. Hill misses free throw 1 of 2,,49,53
272,3,2:11.0,Offensive rebound by Team,,49,53
273,3,2:11.0,G. Hill makes free throw 2 of 2,,50,53
274,3,1:51.0,,Z. Randolph misses 2-pt jump shot from 6 ft (block by R. Gobert),50,53
275,3,1:47.0,Defensive rebound by G. Hill,,50,53
276,3,1:43.0,G. Hill misses 2-pt layup from 3 ft,,50,53
277,3,1:39.0,Offensive rebound by R. Gobert,,50,53
278,3,1:39.0,R. Gobert misses 2-pt layup from 2 ft,,50,53
279,3,1:37.0,,Defensive rebound by T. Daniels,50,53
280,3,1:27.0,,Turnover by Z. Randolph (traveling),50,53
281,3,1:27.0,,J. Green enters the game for M. Gasol,50,53
282,3,1:27.0,D. Favors enters the game for R. Gobert,,50,53
283,3,1:27.0,S. Mack enters the game for G. Hill,,50,53
284,3,1:09.0,J. Johnson misses 2-pt jump shot from 8 ft,,50,53
285,3,1:08.0,,Defensive rebound by M. Conley,50,53
286,3,1:01.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),50,55
287,3,0:49.0,Shooting foul by T. Daniels (drawn by J. Ingles),,50,55
288,3,0:49.0,J. Ingles misses free throw 1 of 3,,50,55
289,3,0:49.0,Offensive rebound by Team,,50,55
290,3,0:49.0,J. Ingles misses free throw 2 of 3,,50,55
291,3,0:49.0,Offensive rebound by Team,,50,55
292,3,0:49.0,J. Ingles makes free throw 3 of 3,,51,55
293,3,0:39.0,Violation by D. Favors (def goaltending),,51,55
294,3,0:39.0,,M. Conley makes 2-pt layup from 2 ft,51,57
295,3,0:33.0,S. Mack misses 2-pt jump shot from 6 ft,,51,57
296,3,0:30.0,,Defensive rebound by Z. Randolph,51,57
297,3,0:15.0,,Personal foul by J. Ingles (drawn by T. Daniels),51,57
298,3,0:04.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by M. Conley),51,60
299,3,0:02.0,Turnover by D. Favors (lost ball; steal by Z. Randolph),,51,60
300,3,0:01.0,,V. Carter makes 3-pt jump shot from 27 ft,51,63
301,4,11:44.0,,Z. Randolph misses 2-pt jump shot from 5 ft,51,63
302,4,11:42.0,Defensive rebound by S. Mack,,51,63
303,4,11:36.0,R. Hood makes 3-pt jump shot from 23 ft (assist by S. Mack),,54,63
304,4,11:18.0,,V. Carter misses 3-pt jump shot from 24 ft,54,63
305,4,11:18.0,Defensive rebound by J. Johnson,,54,63
306,4,10:55.0,R. Hood misses 2-pt jump shot from 14 ft,,54,63
307,4,10:53.0,,Defensive rebound by Z. Randolph,54,63
308,4,10:36.0,,Turnover by M. Conley (bad pass; steal by D. Favors),54,63
309,4,10:30.0,Personal foul by J. Green (drawn by J. Johnson),,54,63
310,4,10:30.0,J. Ingles enters the game for J. Johnson,,54,63
311,4,10:30.0,,J. Ennis enters the game for V. Carter,54,63
312,4,10:21.0,Turnover by R. Hood (bad pass),,54,63
313,4,10:09.0,,Z. Randolph misses 2-pt jump shot from 21 ft,54,63
314,4,10:08.0,Defensive rebound by B. Diaw,,54,63
315,4,9:54.0,D. Favors misses 2-pt layup from 2 ft,,54,63
316,4,9:53.0,,Defensive rebound by Z. Randolph,54,63
317,4,9:34.0,,M. Conley misses 2-pt jump shot from 14 ft,54,63
318,4,9:33.0,Defensive rebound by B. Diaw,,54,63
319,4,9:23.0,S. Mack misses 2-pt layup from 3 ft (block by Z. Randolph),,54,63
320,4,9:22.0,,Defensive rebound by Team,54,63
321,4,9:22.0,G. Hill enters the game for S. Mack,,54,63
322,4,9:12.0,,Turnover by T. Daniels (bad pass),54,63
323,4,8:47.0,D. Favors misses 3-pt jump shot from 24 ft,,54,63
324,4,8:46.0,,Defensive rebound by J. Green,54,63
325,4,8:42.0,,Shooting foul by J. Ingles (drawn by J. Ennis),54,63
326,4,8:42.0,,Memphis full timeout,54,63
327,4,8:42.0,,J. Ennis makes free throw 1 of 2,54,64
328,4,8:42.0,,A. Harrison enters the game for M. Conley,54,63
329,4,8:42.0,G. Hayward enters the game for B. Diaw,,54,63
330,4,8:42.0,J. Johnson enters the game for J. Ingles,,54,63
331,4,8:42.0,,J. Ennis makes free throw 2 of 2,54,65
332,4,8:24.0,J. Johnson misses 2-pt jump shot from 22 ft,,54,65
333,4,8:22.0,,Defensive rebound by J. Ennis,54,65
334,4,8:06.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),54,68
335,4,7:58.0,Offensive foul by G. Hill (drawn by J. Ennis),,54,68
336,4,7:58.0,Turnover by G. Hill (offensive foul),,54,68
337,4,7:49.0,,Z. Randolph makes 2-pt jump shot from 6 ft,54,70
338,4,7:49.0,,Shooting foul by D. Favors (drawn by Z. Randolph),54,70
339,4,7:49.0,R. Gobert enters the game for D. Favors,,54,70
340,4,7:49.0,,Z. Randolph makes free throw 1 of 1,54,71
341,4,7:43.0,Personal foul by A. Harrison (drawn by G. Hill),,54,71
342,4,7:32.0,J. Johnson misses 2-pt jump shot from 10 ft,,54,71
343,4,7:31.0,Offensive rebound by R. Gobert,,54,71
344,4,7:31.0,Shooting foul by Z. Randolph (drawn by R. Gobert),,54,71
345,4,7:31.0,R. Gobert makes free throw 1 of 2,,55,71
346,4,7:31.0,R. Gobert misses free throw 2 of 2,,55,71
347,4,7:31.0,,Defensive rebound by Z. Randolph,55,71
348,4,7:15.0,,A. Harrison misses 3-pt jump shot from 25 ft,55,71
349,4,7:14.0,,Offensive rebound by Team,55,71
350,4,7:14.0,Loose ball foul by G. Hill (drawn by J. Ennis),,55,71
351,4,7:04.0,,T. Daniels misses 2-pt jump shot from 17 ft,55,71
352,4,7:02.0,Defensive rebound by J. Johnson,,55,71
353,4,6:56.0,R. Hood misses 3-pt jump shot from 23 ft,,55,71
354,4,6:53.0,Offensive rebound by R. Gobert,,55,71
355,4,6:53.0,R. Gobert misses 2-pt layup from 2 ft,,55,71
356,4,6:49.0,,Defensive rebound by Z. Randolph,55,71
357,4,6:36.0,,Turnover by Z. Randolph (lost ball; steal by R. Gobert),55,71
358,4,6:24.0,Personal foul by J. Green (drawn by R. Gobert),,55,71
359,4,6:24.0,T. Lyles enters the game for J. Johnson,,55,71
360,4,6:24.0,,M. Gasol enters the game for Z. Randolph,55,71
361,4,6:24.0,,M. Conley enters the game for A. Harrison,55,71
362,4,6:12.0,R. Hood misses 3-pt jump shot from 25 ft,,55,71
363,4,6:11.0,,Defensive rebound by J. Ennis,55,71
364,4,5:59.0,,Turnover by J. Ennis (bad pass; steal by G. Hayward),55,71
365,4,5:53.0,Turnover by G. Hayward (lost ball; steal by J. Ennis),,55,71
366,4,5:49.0,,Shooting foul by T. Lyles (drawn by J. Green),55,71
367,4,5:49.0,,Memphis full timeout,55,71
368,4,5:49.0,,J. Green misses free throw 1 of 2,55,71
369,4,5:49.0,,Offensive rebound by Team,55,71
370,4,5:49.0,,J. Green makes free throw 2 of 2,55,72
371,4,5:39.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,58,72
372,4,5:39.0,Shooting foul by J. Ennis (drawn by G. Hayward),,58,72
373,4,5:39.0,G. Hayward makes free throw 1 of 1,,59,72
374,4,5:18.0,,M. Conley misses 2-pt layup from 2 ft,59,72
375,4,5:18.0,Defensive rebound by Team,,59,72
376,4,5:07.0,G. Hayward misses 3-pt jump shot from 25 ft,,59,72
377,4,5:06.0,,Defensive rebound by J. Green,59,72
378,4,4:55.0,,M. Gasol misses 3-pt jump shot from 24 ft,59,72
379,4,4:54.0,Defensive rebound by R. Gobert,,59,72
380,4,4:54.0,Turnover by R. Gobert (lost ball),,59,72
381,4,4:44.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Gasol),59,75
382,4,4:23.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by G. Hayward),,62,75
383,4,4:01.0,,Offensive foul by J. Green (drawn by G. Hill),62,75
384,4,4:01.0,,Turnover by J. Green (offensive foul),62,75
385,4,4:01.0,,Technical foul by J. Green,62,75
386,4,4:01.0,A. Burks enters the game for R. Hood,,62,75
387,4,4:01.0,,Z. Randolph enters the game for J. Green,62,75
388,4,4:01.0,,V. Carter enters the game for T. Daniels,63,75
389,4,4:01.0,G. Hayward makes technical free throw,,63,75
390,4,3:50.0,,Violation by M. Gasol (kicked ball),63,75
391,4,3:40.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by G. Hayward),,66,75
392,4,3:18.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),66,78
393,4,2:59.0,Personal foul by M. Conley (drawn by G. Hayward),,66,78
