,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BOSTON_ACTION,NEW YORK_SCORE,BOSTON_SCORE
147,2,9:32.0,,A. Johnson enters the game for T. Zeller,31,33
148,2,9:26.0,,Offensive foul by A. Johnson (drawn by B. Jennings),31,33
149,2,9:26.0,,Turnover by A. Johnson (offensive foul),31,33
150,2,9:10.0,L. Thomas misses 2-pt hook shot from 3 ft,,31,33
151,2,9:09.0,,Defensive rebound by A. Johnson,31,33
152,2,8:54.0,,J. Brown makes 3-pt jump shot from 25 ft,31,36
153,2,8:31.0,Personal foul by T. Rozier (drawn by M. Kuzminskas),,31,36
154,2,8:31.0,Official timeout,,31,36
155,2,8:31.0,,M. Smart enters the game for T. Rozier,31,36
156,2,8:22.0,Turnover by M. Kuzminskas (traveling),,31,36
157,2,8:10.0,,Turnover by A. Bradley (bad pass; steal by W. Hernangómez),31,36
158,2,8:02.0,W. Hernangómez makes 2-pt dunk at rim (assist by M. Kuzminskas),,33,36
159,2,7:50.0,,Turnover by A. Johnson (lost ball),33,36
160,2,7:40.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,33,36
161,2,7:38.0,,Defensive rebound by A. Bradley,33,36
162,2,7:20.0,,A. Bradley misses 2-pt jump shot from 21 ft,33,36
163,2,7:19.0,Defensive rebound by B. Jennings,,33,36
164,2,7:11.0,M. Kuzminskas makes 2-pt layup from 2 ft (assist by B. Jennings),,35,36
165,2,6:52.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by M. Smart),35,39
166,2,6:35.0,W. Hernangómez misses 2-pt layup from 3 ft,,35,39
167,2,6:33.0,Offensive rebound by W. Hernangómez,,35,39
168,2,6:33.0,W. Hernangómez misses 2-pt layup from 1 ft,,35,39
169,2,6:32.0,Offensive rebound by W. Hernangómez,,35,39
170,2,6:32.0,W. Hernangómez misses 2-pt layup from 2 ft,,35,39
171,2,6:30.0,Offensive rebound by M. Kuzminskas,,35,39
172,2,6:23.0,Shooting foul by J. Brown (drawn by M. Kuzminskas),,35,39
173,2,6:23.0,M. Kuzminskas makes free throw 1 of 2,,36,39
174,2,6:23.0,M. Kuzminskas misses free throw 2 of 2,,36,39
175,2,6:23.0,Offensive rebound by W. Hernangómez,,36,39
176,2,6:23.0,,K. Olynyk enters the game for J. Jerebko,36,39
177,2,6:23.0,,I. Thomas enters the game for J. Brown,36,39
178,2,6:23.0,C. Lee enters the game for J. Holiday,,36,39
179,2,6:23.0,C. Anthony enters the game for L. Thomas,,36,39
180,2,6:22.0,W. Hernangómez makes 2-pt layup from 1 ft,,38,39
181,2,6:02.0,,I. Thomas misses 3-pt jump shot from 24 ft,38,39
182,2,6:01.0,Defensive rebound by W. Hernangómez,,38,39
183,2,5:47.0,C. Anthony misses 2-pt jump shot from 9 ft,,38,39
184,2,5:46.0,,Defensive rebound by K. Olynyk,38,39
185,2,5:39.0,,Shooting foul by C. Anthony (drawn by A. Bradley),38,39
186,2,5:39.0,,Boston full timeout,38,39
187,2,5:39.0,,A. Bradley makes free throw 1 of 2,38,40
188,2,5:39.0,K. Porziņģis enters the game for M. Kuzminskas,,38,39
189,2,5:39.0,,A. Bradley makes free throw 2 of 2,38,41
190,2,5:21.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,38,41
191,2,5:20.0,,Defensive rebound by Team,38,41
192,2,5:20.0,,T. Rozier enters the game for A. Bradley,38,41
193,2,5:08.0,,I. Thomas makes 2-pt layup from 2 ft,38,43
194,2,4:52.0,Turnover by W. Hernangómez (lost ball; steal by I. Thomas),,38,43
195,2,4:48.0,,Shooting foul by K. Porziņģis (drawn by T. Rozier),38,43
196,2,4:48.0,,T. Rozier makes free throw 1 of 2,38,44
197,2,4:48.0,,T. Rozier misses free throw 2 of 2,38,44
198,2,4:48.0,J. Noah enters the game for K. Porziņģis,,38,44
199,2,4:48.0,D. Rose enters the game for B. Jennings,,38,44
200,2,4:45.0,,Offensive rebound by A. Johnson,38,44
201,2,4:44.0,,Personal foul by C. Anthony (drawn by A. Johnson),38,44
202,2,4:44.0,Technical foul by C. Anthony,,38,44
203,2,4:44.0,Technical foul by C. Anthony,,38,44
204,2,4:44.0,,I. Thomas makes technical free throw,38,45
205,2,4:44.0,,I. Thomas makes technical free throw,38,46
206,2,4:44.0,,A. Johnson makes free throw 1 of 2,38,47
207,2,4:44.0,B. Jennings enters the game for C. Anthony,,38,44
208,2,4:44.0,,A. Johnson makes free throw 2 of 2,38,48
209,2,4:22.0,W. Hernangómez misses 2-pt jump shot from 14 ft,,38,48
210,2,4:21.0,,Defensive rebound by K. Olynyk,38,48
211,2,4:14.0,,I. Thomas misses 2-pt hook shot from 3 ft,38,48
212,2,4:13.0,Defensive rebound by J. Noah,,38,48
213,2,4:09.0,Personal foul by A. Johnson (drawn by D. Rose),,38,48
214,2,4:09.0,,A. Bradley enters the game for M. Smart,38,48
215,2,4:04.0,Turnover by W. Hernangómez (offensive goaltending),,38,48
216,2,3:44.0,,Turnover by I. Thomas (bad pass; steal by J. Noah),38,48
217,2,3:41.0,Turnover by D. Rose (lost ball),,38,48
218,2,3:29.0,,Personal foul by D. Rose (drawn by I. Thomas),38,48
219,2,3:29.0,,I. Thomas makes free throw 1 of 2,38,49
220,2,3:29.0,L. Thomas enters the game for W. Hernangómez,,38,49
221,2,3:29.0,,J. Jerebko enters the game for A. Johnson,38,49
222,2,3:29.0,,I. Thomas makes free throw 2 of 2,38,50
223,2,3:18.0,B. Jennings misses 3-pt jump shot from 24 ft,,38,50
224,2,3:17.0,,Defensive rebound by A. Bradley,38,50
225,2,3:08.0,,T. Rozier misses 2-pt jump shot from 19 ft,38,50
226,2,3:07.0,Defensive rebound by J. Noah,,38,50
227,2,2:58.0,Def 3 sec tech foul by J. Jerebko,,38,50
228,2,2:58.0,New York full timeout,,38,50
229,2,2:58.0,,M. Smart enters the game for T. Rozier,38,50
230,2,2:58.0,C. Lee makes technical free throw,,39,50
231,2,2:53.0,Shooting block foul by K. Olynyk (drawn by D. Rose),,39,50
232,2,2:53.0,D. Rose makes free throw 1 of 2,,40,50
233,2,2:53.0,D. Rose makes free throw 2 of 2,,41,50
234,2,2:35.0,,K. Olynyk misses 2-pt layup from 2 ft (block by J. Noah),41,50
235,2,2:34.0,Defensive rebound by J. Noah,,41,50
236,2,2:21.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by D. Rose),,44,50
237,2,2:05.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),44,53
238,2,1:51.0,D. Rose makes 2-pt layup from 1 ft,,46,53
239,2,1:31.0,,A. Bradley misses 3-pt jump shot from 26 ft,46,53
240,2,1:30.0,,Offensive rebound by A. Bradley,46,53
241,2,1:20.0,,M. Smart misses 2-pt jump shot from 10 ft,46,53
242,2,1:18.0,,Offensive rebound by K. Olynyk,46,53
243,2,1:15.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by M. Smart),46,56
244,2,1:01.0,Turnover by D. Rose (bad pass; steal by K. Olynyk),,46,56
245,2,0:58.0,,Turnover by K. Olynyk (bad pass),46,56
246,2,0:40.0,Turnover by D. Rose (bad pass; steal by J. Jerebko),,46,56
247,2,0:35.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Jerebko),46,59
248,2,0:29.0,C. Lee misses 2-pt jump shot from 14 ft,,46,59
249,2,0:28.0,Offensive rebound by J. Noah,,46,59
250,2,0:28.0,J. Noah makes 2-pt layup from 2 ft,,48,59
251,2,0:28.0,Shooting foul by K. Olynyk (drawn by J. Noah),,48,59
252,2,0:28.0,J. Noah makes free throw 1 of 1,,49,59
253,2,0:06.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by I. Thomas),49,61
254,2,0:00.0,Personal foul by A. Bradley (drawn by D. Rose),,49,61
255,2,0:00.0,D. Rose makes free throw 1 of 2,,50,61
256,2,0:00.0,,A. Johnson enters the game for K. Olynyk,50,61
257,2,0:00.0,,T. Zeller enters the game for J. Jerebko,50,61
258,2,0:00.0,D. Rose makes free throw 2 of 2,,51,61
259,3,11:44.0,,A. Bradley misses 3-pt jump shot from 25 ft,51,61
260,3,11:43.0,Defensive rebound by Team,,51,61
261,3,11:26.0,J. Noah makes 2-pt hook shot from 3 ft,,53,61
262,3,11:18.0,,Shooting foul by D. Rose (drawn by I. Thomas),53,61
263,3,11:18.0,,I. Thomas makes free throw 1 of 2,53,62
264,3,11:18.0,,I. Thomas makes free throw 2 of 2,53,63
265,3,11:01.0,C. Lee misses 2-pt jump shot from 19 ft,,53,63
266,3,11:01.0,,Defensive rebound by A. Bradley,53,63
267,3,10:49.0,,A. Bradley makes 2-pt layup from 3 ft,53,65
268,3,10:34.0,Shooting foul by K. Olynyk (drawn by K. Porziņģis),,53,65
269,3,10:34.0,K. Porziņģis makes free throw 1 of 2,,54,65
270,3,10:34.0,K. Porziņģis makes free throw 2 of 2,,55,65
271,3,10:22.0,,A. Bradley misses 2-pt layup from 2 ft (block by K. Porziņģis),55,65
272,3,10:22.0,,Offensive rebound by Team,55,65
273,3,10:17.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),55,68
274,3,10:00.0,D. Rose misses 2-pt jump shot from 16 ft,,55,68
275,3,9:59.0,,Defensive rebound by M. Smart,55,68
276,3,9:55.0,,A. Bradley misses 2-pt layup from 2 ft (block by C. Lee),55,68
277,3,9:54.0,,Offensive rebound by Team,55,68
278,3,9:50.0,,A. Bradley makes 2-pt layup from 1 ft,55,70
279,3,9:38.0,K. Porziņģis misses 2-pt jump shot from 6 ft,,55,70
280,3,9:37.0,Offensive rebound by K. Porziņģis,,55,70
281,3,9:37.0,K. Porziņģis misses 2-pt layup from 2 ft,,55,70
282,3,9:36.0,Offensive rebound by K. Porziņģis,,55,70
283,3,9:36.0,K. Porziņģis misses 2-pt layup from 1 ft,,55,70
284,3,9:35.0,Offensive rebound by C. Lee,,55,70
285,3,9:29.0,C. Lee misses 3-pt jump shot from 26 ft,,55,70
286,3,9:27.0,,Defensive rebound by I. Thomas,55,70
287,3,9:10.0,,M. Smart misses 3-pt jump shot from 25 ft,55,70
288,3,9:09.0,Defensive rebound by K. Porziņģis,,55,70
289,3,8:50.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Noah),,58,70
290,3,8:36.0,,Turnover by K. Olynyk (bad pass; steal by K. Porziņģis),58,70
291,3,8:31.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by C. Lee),,60,70
292,3,8:31.0,,Boston full timeout,60,70
293,3,8:17.0,,I. Thomas misses 3-pt jump shot from 24 ft,60,70
294,3,8:16.0,,Offensive rebound by A. Johnson,60,70
295,3,8:14.0,,Turnover by I. Thomas (traveling),60,70
296,3,7:59.0,D. Rose makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),,63,70
297,3,7:41.0,,K. Olynyk misses 2-pt layup from 1 ft (block by J. Noah),63,70
298,3,7:40.0,,Offensive rebound by A. Bradley,63,70
299,3,7:33.0,,M. Smart misses 3-pt jump shot from 25 ft,63,70
300,3,7:33.0,,Offensive rebound by Team,63,70
301,3,7:33.0,Loose ball foul by J. Holiday (drawn by A. Johnson),,63,70
302,3,7:25.0,,Turnover by A. Bradley (bad pass; steal by J. Holiday),63,70
303,3,7:20.0,Personal foul by I. Thomas (drawn by K. Porziņģis),,63,70
304,3,7:10.0,Personal foul by A. Bradley (drawn by D. Rose),,63,70
305,3,7:08.0,Offensive foul by D. Rose (drawn by M. Smart),,63,70
306,3,7:08.0,Turnover by D. Rose (offensive foul),,63,70
307,3,7:00.0,,I. Thomas misses 2-pt jump shot from 7 ft,63,70
308,3,6:59.0,Defensive rebound by J. Noah,,63,70
309,3,6:57.0,Turnover by J. Noah (bad pass; steal by M. Smart),,63,70
310,3,6:53.0,,Personal foul by C. Lee (drawn by K. Olynyk),63,70
311,3,6:53.0,B. Jennings enters the game for D. Rose,,63,70
312,3,6:46.0,,A. Bradley misses 2-pt jump shot from 21 ft,63,70
313,3,6:45.0,Defensive rebound by K. Porziņģis,,63,70
314,3,6:36.0,Turnover by C. Lee (bad pass; steal by A. Bradley),,63,70
315,3,6:17.0,,K. Olynyk misses 2-pt layup from 3 ft (block by J. Holiday),63,70
316,3,6:17.0,,Offensive rebound by K. Olynyk,63,70
317,3,6:16.0,,K. Olynyk makes 2-pt layup from 1 ft,63,72
318,3,6:01.0,J. Holiday misses 3-pt jump shot from 23 ft,,63,72
319,3,6:00.0,,Defensive rebound by M. Smart,63,72
320,3,5:55.0,,A. Bradley makes 2-pt layup from 3 ft (assist by M. Smart),63,74
321,3,5:55.0,New York full timeout,,63,74
322,3,5:55.0,M. Kuzminskas enters the game for J. Holiday,,63,74
323,3,5:55.0,,J. Jerebko enters the game for K. Olynyk,63,74
324,3,5:42.0,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by M. Kuzminskas),,65,74
325,3,5:17.0,,I. Thomas misses 2-pt layup from 2 ft (block by J. Noah),65,74
326,3,5:16.0,,Offensive rebound by J. Jerebko,65,74
327,3,4:56.0,,A. Johnson misses 2-pt hook shot from 7 ft,65,74
328,3,4:55.0,Defensive rebound by K. Porziņģis,,65,74
329,3,4:35.0,J. Noah makes 2-pt layup from 3 ft (assist by B. Jennings),,67,74
330,3,4:25.0,,Personal foul by B. Jennings (drawn by I. Thomas),67,74
331,3,4:25.0,,T. Rozier enters the game for A. Bradley,67,74
332,3,4:09.0,,J. Jerebko makes 2-pt jump shot from 9 ft (assist by T. Rozier),67,76
333,3,3:46.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,67,76
334,3,3:45.0,,Defensive rebound by J. Jerebko,67,76
335,3,3:24.0,,T. Rozier misses 2-pt layup from 2 ft,67,76
336,3,3:23.0,Defensive rebound by B. Jennings,,67,76
337,3,3:15.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,67,76
338,3,3:14.0,,Defensive rebound by M. Smart,67,76
339,3,3:07.0,,I. Thomas makes 2-pt layup from 2 ft,67,78
340,3,3:07.0,,Shooting foul by B. Jennings (drawn by I. Thomas),67,78
341,3,3:07.0,,J. Brown enters the game for M. Smart,67,78
342,3,3:07.0,S. Vujačić enters the game for C. Lee,,67,78
343,3,3:07.0,W. Hernangómez enters the game for J. Noah,,67,78
344,3,3:07.0,,T. Zeller enters the game for A. Johnson,67,78
345,3,3:07.0,,I. Thomas makes free throw 1 of 1,67,79
346,3,2:50.0,B. Jennings misses 3-pt jump shot from 23 ft,,67,79
347,3,2:49.0,Offensive rebound by Team,,67,79
348,3,2:46.0,Turnover by W. Hernangómez (lost ball; steal by T. Rozier),,67,79
349,3,2:40.0,,T. Rozier misses 2-pt layup from 2 ft,67,79
350,3,2:39.0,,Offensive rebound by J. Jerebko,67,79
351,3,2:39.0,,J. Jerebko makes 2-pt layup from 2 ft,67,81
352,3,2:31.0,M. Kuzminskas makes 2-pt layup from 1 ft,,69,81
353,3,2:17.0,,I. Thomas misses 2-pt layup from 3 ft,69,81
354,3,2:16.0,Defensive rebound by S. Vujačić,,69,81
355,3,2:07.0,M. Kuzminskas misses 2-pt layup from 2 ft (block by J. Jerebko),,69,81
356,3,2:06.0,,Defensive rebound by J. Brown,69,81
357,3,1:59.0,,Shooting block foul by W. Hernangómez (drawn by T. Rozier),69,81
358,3,1:59.0,Technical foul by J. Noah,,69,81
359,3,1:59.0,,I. Thomas makes technical free throw,69,82
360,3,1:59.0,,T. Rozier makes free throw 1 of 2,69,83
361,3,1:59.0,,A. Bradley enters the game for I. Thomas,69,83
362,3,1:59.0,D. Rose enters the game for K. Porziņģis,,69,83
363,3,1:59.0,,T. Rozier makes free throw 2 of 2,69,84
364,3,1:43.0,W. Hernangómez misses 2-pt jump shot from 5 ft,,69,84
365,3,1:43.0,Offensive rebound by W. Hernangómez,,69,84
366,3,1:36.0,Turnover by D. Rose (lost ball; steal by A. Bradley),,69,84
367,3,1:21.0,,J. Jerebko misses 2-pt layup from 2 ft,69,84
368,3,1:20.0,,Offensive rebound by T. Zeller,69,84
369,3,1:19.0,,Shooting foul by S. Vujačić (drawn by T. Zeller),69,84
370,3,1:19.0,,T. Zeller makes free throw 1 of 2,69,85
371,3,1:19.0,,T. Zeller makes free throw 2 of 2,69,86
372,3,1:10.0,Turnover by B. Jennings (bad pass; steal by T. Zeller),,69,86
373,3,1:03.0,,Offensive foul by T. Zeller (drawn by S. Vujačić),69,86
374,3,1:03.0,,Turnover by T. Zeller (offensive foul),69,86
375,3,0:54.0,W. Hernangómez makes 2-pt dunk at rim (assist by D. Rose),,71,86
376,3,0:30.0,,A. Bradley misses 2-pt jump shot from 21 ft,71,86
377,3,0:29.0,Defensive rebound by D. Rose,,71,86
378,3,0:23.0,Shooting block foul by T. Zeller (drawn by B. Jennings),,71,86
379,3,0:23.0,B. Jennings makes free throw 1 of 2,,72,86
380,3,0:23.0,C. Lee enters the game for D. Rose,,72,86
381,3,0:23.0,B. Jennings makes free throw 2 of 2,,73,86
382,3,0:07.0,,Turnover by T. Zeller (bad pass; steal by W. Hernangómez),73,86
383,3,0:01.0,B. Jennings misses 2-pt jump shot from 8 ft,,73,86
