,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
26,1,7:52.0,,Defensive rebound by J. Smith,11,11
27,1,7:39.0,,K. Irving misses 3-pt jump shot from 26 ft,11,11
28,1,7:39.0,,Offensive rebound by T. Thompson,11,11
29,1,7:30.0,,Shooting foul by J. Teague (drawn by T. Thompson),11,11
30,1,7:30.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),11,13
31,1,7:30.0,,T. Thompson misses free throw 1 of 1,11,13
32,1,7:29.0,Defensive rebound by T. Young,,11,13
33,1,7:13.0,M. Ellis makes 2-pt layup at rim,,13,13
34,1,6:54.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),13,16
35,1,6:41.0,Shooting block foul by K. Love (drawn by J. Teague),,13,16
36,1,6:41.0,J. Teague makes free throw 1 of 2,,14,16
37,1,6:41.0,J. Teague makes free throw 2 of 2,,15,16
38,1,6:27.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by L. James),15,18
39,1,6:13.0,Turnover by T. Young (bad pass),,15,18
40,1,6:10.0,,Turnover by L. James (bad pass; steal by P. George),15,18
41,1,6:04.0,P. George makes 3-pt jump shot from 25 ft,,18,18
42,1,5:55.0,,K. Irving misses 3-pt jump shot from 25 ft,18,18
43,1,5:54.0,Defensive rebound by M. Turner,,18,18
44,1,5:43.0,J. Teague misses 2-pt jump shot from 15 ft,,18,18
45,1,5:42.0,Offensive rebound by T. Young,,18,18
46,1,5:37.0,Turnover by P. George (lost ball),,18,18
47,1,5:37.0,,Cleveland full timeout,18,18
48,1,5:25.0,,Turnover by L. James (traveling),18,18
49,1,5:13.0,Offensive foul by P. George (drawn by J. Smith),,18,18
50,1,5:13.0,Turnover by P. George (offensive foul),,18,18
51,1,5:13.0,,R. Jefferson enters the game for K. Love,18,18
52,1,5:02.0,,Shooting foul by M. Turner (drawn by T. Thompson),18,18
53,1,5:02.0,,T. Thompson misses free throw 1 of 2,18,18
54,1,5:02.0,,Offensive rebound by Team,18,18
55,1,5:02.0,,T. Thompson misses free throw 2 of 2,18,18
56,1,5:00.0,Defensive rebound by M. Ellis,,18,18
57,1,4:37.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by P. George),,21,18
58,1,4:22.0,,Offensive foul by T. Thompson (drawn by J. Teague),21,18
59,1,4:22.0,,Turnover by T. Thompson (offensive foul),21,18
60,1,4:01.0,Turnover by J. Teague (bad pass; steal by R. Jefferson),,21,18
61,1,4:00.0,Violation by J. Teague (kicked ball),,21,18
62,1,3:49.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by L. James),21,21
63,1,3:36.0,P. George misses 2-pt jump shot from 11 ft,,21,21
64,1,3:35.0,,Defensive rebound by T. Thompson,21,21
65,1,3:23.0,,R. Jefferson misses 2-pt layup from 1 ft,21,21
66,1,3:23.0,,Offensive rebound by T. Thompson,21,21
67,1,3:23.0,,T. Thompson makes 2-pt layup from 1 ft,21,23
68,1,3:23.0,Indiana full timeout,,21,23
69,1,3:23.0,K. Séraphin enters the game for T. Young,,21,23
70,1,3:23.0,C. Miles enters the game for M. Turner,,21,23
71,1,3:08.0,Turnover by M. Ellis (lost ball),,21,23
72,1,2:52.0,,J. Smith misses 3-pt jump shot from 26 ft,21,23
73,1,2:52.0,Defensive rebound by J. Teague,,21,23
74,1,2:43.0,C. Miles misses 3-pt jump shot from 25 ft,,21,23
75,1,2:43.0,,Defensive rebound by L. James,21,23
76,1,2:33.0,,L. James misses 2-pt layup from 1 ft,21,23
77,1,2:30.0,,Offensive rebound by T. Thompson,21,23
78,1,2:20.0,,Shooting foul by K. Séraphin (drawn by L. James),21,23
79,1,2:20.0,,L. James makes free throw 1 of 2,21,24
80,1,2:20.0,A. Brooks enters the game for M. Ellis,,21,24
81,1,2:20.0,L. Stephenson enters the game for J. Teague,,21,24
82,1,2:20.0,,K. Korver enters the game for J. Smith,21,24
83,1,2:20.0,,L. James makes free throw 2 of 2,21,25
84,1,2:08.0,,Violation by L. James (def goaltending),21,25
85,1,2:08.0,C. Miles makes 2-pt layup at rim (assist by A. Brooks),,23,25
86,1,1:55.0,,K. Irving makes 2-pt jump shot from 5 ft,23,27
87,1,1:48.0,P. George misses 3-pt jump shot from 24 ft,,23,27
88,1,1:47.0,,Defensive rebound by T. Thompson,23,27
89,1,1:40.0,,L. James makes 2-pt layup from 1 ft,23,29
90,1,1:24.0,K. Séraphin makes 2-pt jump shot from 13 ft (assist by L. Stephenson),,25,29
91,1,1:22.0,,Cleveland full timeout,25,29
92,1,1:22.0,T. Young enters the game for P. George,,25,29
93,1,1:22.0,,D. Williams enters the game for L. James,25,29
94,1,1:09.0,,Shooting block foul by C. Miles (drawn by R. Jefferson),25,29
95,1,1:09.0,,R. Jefferson misses free throw 1 of 2,25,29
96,1,1:09.0,,Offensive rebound by Team,25,29
97,1,1:09.0,,R. Jefferson makes free throw 2 of 2,25,30
98,1,0:55.0,L. Stephenson makes 2-pt jump shot from 10 ft,,27,30
99,1,0:44.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),27,32
100,1,0:30.0,L. Stephenson misses 3-pt jump shot from 25 ft,,27,32
101,1,0:29.0,Offensive rebound by T. Young,,27,32
102,1,0:28.0,K. Séraphin makes 2-pt dunk at rim (assist by T. Young),,29,32
103,1,0:10.0,,K. Irving makes 2-pt layup at rim,29,34
104,1,0:04.0,Personal foul by D. Williams (drawn by L. Stephenson),,29,34
105,2,11:44.0,L. Stephenson misses 2-pt jump shot from 15 ft,,29,34
106,2,11:42.0,Offensive rebound by K. Séraphin,,29,34
107,2,11:35.0,A. Brooks misses 3-pt jump shot from 24 ft,,29,34
108,2,11:35.0,,Defensive rebound by L. James,29,34
109,2,11:16.0,,D. Williams misses 2-pt layup from 1 ft,29,34
110,2,11:14.0,Defensive rebound by A. Brooks,,29,34
111,2,11:09.0,A. Brooks makes 3-pt jump shot from 25 ft,,32,34
112,2,10:48.0,,L. James makes 2-pt layup at rim,32,36
113,2,10:48.0,,Shooting foul by L. Stephenson (drawn by L. James),32,36
114,2,10:48.0,,L. James makes free throw 1 of 1,32,37
115,2,10:26.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. George),,35,37
116,2,10:09.0,,D. Williams makes 2-pt layup from 1 ft (assist by C. Frye),35,39
117,2,9:52.0,L. Stephenson makes 2-pt jump shot from 4 ft (assist by P. George),,37,39
118,2,9:40.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by D. Williams),37,42
119,2,9:26.0,Shooting foul by R. Jefferson (drawn by P. George),,37,42
120,2,9:26.0,P. George misses free throw 1 of 3,,37,42
121,2,9:26.0,Offensive rebound by Team,,37,42
122,2,9:26.0,P. George makes free throw 2 of 3,,38,42
123,2,9:26.0,,K. Love enters the game for R. Jefferson,38,42
124,2,9:26.0,P. George makes free throw 3 of 3,,39,42
125,2,9:14.0,,L. James makes 2-pt layup at rim,39,44
126,2,9:14.0,,Shooting foul by C. Miles (drawn by L. James),39,44
127,2,9:14.0,M. Turner enters the game for K. Séraphin,,39,44
128,2,9:14.0,,L. James makes free throw 1 of 1,39,45
129,2,8:56.0,C. Miles misses 2-pt jump shot from 6 ft,,39,45
130,2,8:56.0,Offensive rebound by Team,,39,45
131,2,8:56.0,Official timeout,,39,45
132,2,8:51.0,Turnover by A. Brooks (bad pass; steal by K. Korver),,39,45
133,2,8:39.0,,K. Love makes 2-pt hook shot from 6 ft (assist by L. James),39,47
134,2,8:27.0,Personal foul by C. Frye (drawn by P. George),,39,47
135,2,8:15.0,A. Brooks makes 2-pt hook shot from 6 ft,,41,47
136,2,7:58.0,,C. Frye makes 2-pt layup from 2 ft (assist by L. James),41,49
137,2,7:36.0,P. George makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,44,49
138,2,7:19.0,,K. Love misses 3-pt jump shot from 24 ft,44,49
139,2,7:19.0,Defensive rebound by P. George,,44,49
140,2,7:11.0,P. George misses 2-pt jump shot from 11 ft,,44,49
141,2,7:10.0,Offensive rebound by M. Turner,,44,49
142,2,7:10.0,M. Turner misses 2-pt layup from 1 ft,,44,49
143,2,7:10.0,,Defensive rebound by K. Love,44,49
144,2,7:03.0,,Personal foul by C. Miles,44,49
145,2,7:03.0,J. Teague enters the game for A. Brooks,,44,49
146,2,7:03.0,T. Young enters the game for C. Miles,,44,49
147,2,7:03.0,,J. Smith enters the game for D. Williams,44,49
148,2,7:03.0,,K. Irving enters the game for C. Frye,44,49
149,2,6:59.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),44,52
150,2,6:41.0,L. Stephenson makes 2-pt layup from 1 ft (assist by M. Turner),,46,52
151,2,6:30.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),46,54
152,2,6:17.0,Shooting foul by L. James (drawn by J. Teague),,46,54
153,2,6:17.0,J. Teague makes free throw 1 of 2,,47,54
154,2,6:17.0,J. Teague makes free throw 2 of 2,,48,54
155,2,6:00.0,,K. Irving misses 2-pt jump shot from 7 ft,48,54
156,2,5:58.0,Defensive rebound by L. Stephenson,,48,54
157,2,5:51.0,M. Turner misses 2-pt hook shot from 6 ft,,48,54
158,2,5:51.0,,Defensive rebound by Team,48,54
159,2,5:51.0,Loose ball foul by T. Young (drawn by K. Love),,48,54
160,2,5:51.0,,Cleveland full timeout,48,54
161,2,5:51.0,,T. Thompson enters the game for K. Korver,48,54
162,2,5:35.0,,K. Irving makes 2-pt jump shot from 9 ft (assist by L. James),48,56
163,2,5:21.0,Personal foul by L. James (drawn by M. Turner),,48,56
164,2,5:09.0,P. George misses 2-pt jump shot from 16 ft,,48,56
165,2,5:06.0,,Defensive rebound by T. Thompson,48,56
166,2,4:59.0,,Turnover by K. Irving (bad pass; steal by M. Turner),48,56
167,2,4:49.0,P. George makes 2-pt jump shot from 13 ft,,50,56
168,2,4:31.0,,K. Love misses 3-pt jump shot from 24 ft,50,56
169,2,4:31.0,Defensive rebound by L. Stephenson,,50,56
170,2,4:22.0,J. Teague misses 3-pt jump shot from 26 ft,,50,56
171,2,4:21.0,,Defensive rebound by T. Thompson,50,56
172,2,4:12.0,,Personal block foul by T. Young (drawn by K. Love),50,56
173,2,4:12.0,,K. Love makes free throw 1 of 2,50,57
174,2,4:12.0,,K. Love misses free throw 2 of 2,50,57
175,2,4:12.0,M. Ellis enters the game for L. Stephenson,,50,57
176,2,4:12.0,,R. Jefferson enters the game for L. James,50,57
177,2,4:12.0,L. Allen enters the game for T. Young,,50,57
178,2,4:11.0,Defensive rebound by P. George,,50,57
179,2,4:00.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),,53,57
180,2,3:47.0,,K. Irving makes 3-pt jump shot from 25 ft,53,60
181,2,3:35.0,M. Turner misses 2-pt jump shot from 20 ft,,53,60
182,2,3:35.0,,Defensive rebound by T. Thompson,53,60
183,2,3:18.0,,K. Irving misses 2-pt layup from 1 ft,53,60
184,2,3:16.0,,Offensive rebound by T. Thompson,53,60
185,2,3:16.0,,R. Jefferson misses 2-pt jump shot from 6 ft,53,60
186,2,3:14.0,,Offensive rebound by K. Love,53,60
187,2,3:13.0,,Personal foul by M. Turner (drawn by K. Love),53,60
188,2,3:13.0,,K. Love misses free throw 1 of 2,53,60
189,2,3:13.0,,Offensive rebound by Team,53,60
190,2,3:13.0,,K. Love makes free throw 2 of 2,53,61
191,2,3:00.0,M. Turner misses 2-pt jump shot from 3 ft,,53,61
192,2,2:58.0,,Defensive rebound by K. Irving,53,61
193,2,2:54.0,Indiana full timeout,,53,61
194,2,2:54.0,K. Séraphin enters the game for M. Turner,,53,61
195,2,2:36.0,,K. Irving misses 3-pt jump shot from 28 ft,53,61
196,2,2:35.0,Defensive rebound by M. Ellis,,53,61
197,2,2:29.0,Shooting block foul by K. Irving (drawn by M. Ellis),,53,61
198,2,2:29.0,M. Ellis makes free throw 1 of 2,,54,61
199,2,2:29.0,,L. James enters the game for R. Jefferson,54,61
200,2,2:29.0,L. Stephenson enters the game for P. George,,54,61
201,2,2:29.0,M. Ellis makes free throw 2 of 2,,55,61
202,2,2:05.0,,Shooting foul by K. Séraphin (drawn by K. Love),55,61
203,2,2:05.0,,K. Love misses free throw 1 of 2,55,61
204,2,2:05.0,,Offensive rebound by Team,55,61
205,2,2:05.0,,K. Love makes free throw 2 of 2,55,62
206,2,1:53.0,M. Ellis misses 2-pt jump shot from 17 ft,,55,62
207,2,1:52.0,,Defensive rebound by L. James,55,62
208,2,1:43.0,,Turnover by K. Love (bad pass; steal by M. Ellis),55,62
209,2,1:22.0,M. Ellis makes 2-pt jump shot from 8 ft,,57,62
210,2,1:03.0,,K. Irving makes 2-pt jump shot from 15 ft (assist by L. James),57,64
211,2,1:03.0,,Shooting foul by J. Teague (drawn by K. Irving),57,64
212,2,1:03.0,,K. Irving misses free throw 1 of 1,57,64
213,2,1:02.0,Defensive rebound by L. Stephenson,,57,64
214,2,0:45.0,L. Stephenson misses 2-pt jump shot from 8 ft,,57,64
215,2,0:44.0,,Defensive rebound by K. Love,57,64
216,2,0:35.0,,K. Irving misses 2-pt layup at rim,57,64
217,2,0:34.0,Defensive rebound by L. Allen,,57,64
218,2,0:32.0,Turnover by L. Allen (bad pass; steal by L. James),,57,64
219,2,0:26.0,,K. Irving misses 3-pt jump shot from 24 ft,57,64
220,2,0:26.0,Defensive rebound by J. Teague,,57,64
221,2,0:22.0,J. Teague makes 2-pt jump shot from 7 ft,,59,64
222,2,0:01.0,,L. James makes 2-pt layup from 1 ft,59,66
223,2,0:01.0,,Shooting foul by K. Séraphin (drawn by L. James),59,66
224,2,0:01.0,,L. James misses free throw 1 of 1,59,66
225,2,0:01.0,Defensive rebound by M. Ellis,,59,66
226,2,0:01.0,,D. Williams enters the game for K. Irving,59,66
227,3,11:42.0,P. George makes 2-pt jump shot from 18 ft,,61,66
228,3,11:16.0,,L. James makes 2-pt jump shot from 8 ft,61,68
229,3,11:12.0,Shooting foul by K. Love (drawn by P. George),,61,68
230,3,11:12.0,P. George makes free throw 1 of 2,,62,68
231,3,11:12.0,P. George makes free throw 2 of 2,,63,68
232,3,10:50.0,,L. James makes 3-pt jump shot from 24 ft,63,71
233,3,10:31.0,J. Teague misses 2-pt layup from 2 ft,,63,71
234,3,10:29.0,Offensive rebound by T. Young,,63,71
235,3,10:22.0,J. Teague misses 3-pt jump shot from 25 ft,,63,71
236,3,10:22.0,,Defensive rebound by K. Love,63,71
237,3,10:08.0,,K. Irving misses 3-pt jump shot from 25 ft,63,71
238,3,10:08.0,Defensive rebound by P. George,,63,71
239,3,10:02.0,P. George makes 3-pt jump shot from 26 ft,,66,71
240,3,9:38.0,,K. Love makes 2-pt hook shot from 6 ft,66,73
241,3,9:23.0,M. Ellis makes 2-pt jump shot from 9 ft (assist by J. Teague),,68,73
242,3,9:04.0,,Personal foul by P. George (drawn by L. James),68,73
243,3,8:57.0,,Turnover by K. Irving (bad pass; steal by M. Turner),68,73
244,3,8:47.0,P. George makes 2-pt jump shot from 16 ft,,70,73
245,3,8:28.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),70,75
246,3,8:13.0,Personal foul by K. Love (drawn by T. Young),,70,75
247,3,8:06.0,M. Ellis misses 3-pt jump shot from 26 ft,,70,75
248,3,8:05.0,Offensive rebound by M. Turner,,70,75
249,3,7:56.0,J. Teague misses 3-pt jump shot from 25 ft,,70,75
250,3,7:56.0,,Defensive rebound by L. James,70,75
251,3,7:42.0,,Turnover by K. Love (lost ball; steal by M. Turner),70,75
252,3,7:30.0,M. Turner makes 2-pt dunk at rim (assist by J. Teague),,72,75
253,3,7:03.0,,L. James makes 3-pt jump shot from 26 ft,72,78
254,3,6:48.0,P. George misses 2-pt jump shot from 13 ft,,72,78
255,3,6:46.0,,Defensive rebound by T. Thompson,72,78
256,3,6:43.0,,Offensive foul by J. Smith (drawn by P. George),72,78
257,3,6:43.0,,Turnover by J. Smith (offensive foul),72,78
258,3,6:30.0,Turnover by T. Young (bad pass; steal by L. James),,72,78
259,3,6:26.0,Offensive charge foul by L. James (drawn by P. George),,72,78
260,3,6:26.0,,Turnover by L. James (offensive foul),72,78
261,3,6:15.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,74,78
262,3,6:15.0,,Cleveland full timeout,74,78
263,3,5:53.0,,K. Irving misses 2-pt jump shot from 8 ft,74,78
264,3,5:52.0,,Offensive rebound by T. Thompson,74,78
265,3,5:49.0,,K. Irving makes 2-pt jump shot from 20 ft (assist by T. Thompson),74,80
266,3,5:38.0,Shooting foul by K. Irving (drawn by J. Teague),,74,80
267,3,5:38.0,J. Teague makes free throw 1 of 3,,75,80
268,3,5:38.0,J. Teague makes free throw 2 of 3,,76,80
269,3,5:38.0,,R. Jefferson enters the game for K. Love,76,80
270,3,5:38.0,J. Teague makes free throw 3 of 3,,77,80
271,3,5:18.0,,K. Irving misses 2-pt jump shot from 4 ft,77,80
272,3,5:15.0,,Offensive rebound by T. Thompson,77,80
273,3,5:05.0,,L. James misses 2-pt jump shot from 12 ft,77,80
274,3,5:03.0,Defensive rebound by Team,,77,80
275,3,5:03.0,,Loose ball foul by T. Thompson (drawn by M. Turner),77,80
276,3,4:50.0,Shooting foul by R. Jefferson (drawn by M. Turner),,77,80
277,3,4:50.0,M. Turner misses free throw 1 of 2,,77,80
278,3,4:50.0,Offensive rebound by Team,,77,80
279,3,4:50.0,M. Turner makes free throw 2 of 2,,78,80
280,3,4:38.0,,Personal foul by M. Ellis (drawn by L. James),78,80
281,3,4:23.0,,K. Irving makes 2-pt jump shot from 17 ft,78,82
282,3,4:09.0,,Offensive charge foul by M. Ellis (drawn by T. Thompson),78,82
283,3,4:09.0,Turnover by M. Ellis (offensive foul),,78,82
284,3,3:43.0,,L. James misses 2-pt jump shot from 9 ft,78,82
285,3,3:42.0,Defensive rebound by P. George,,78,82
286,3,3:37.0,Turnover by P. George (lost ball; steal by K. Irving),,78,82
287,3,3:34.0,,Shooting foul by M. Turner (drawn by R. Jefferson),78,82
288,3,3:34.0,,R. Jefferson makes free throw 1 of 2,78,83
289,3,3:34.0,,R. Jefferson misses free throw 2 of 2,78,83
290,3,3:34.0,Defensive rebound by M. Ellis,,78,83
291,3,3:34.0,Indiana full timeout,,78,83
292,3,3:34.0,,C. Frye enters the game for T. Thompson,78,83
293,3,3:34.0,K. Séraphin enters the game for T. Young,,78,83
294,3,3:34.0,C. Miles enters the game for M. Turner,,78,83
295,3,3:27.0,Turnover by P. George (offensive foul),,78,83
296,3,3:27.0,Offensive foul by P. George (drawn by R. Jefferson),,78,83
297,3,3:12.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),78,85
298,3,2:55.0,M. Ellis misses 3-pt jump shot from 26 ft,,78,85
299,3,2:55.0,,Defensive rebound by J. Smith,78,85
300,3,2:37.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),78,88
301,3,2:20.0,P. George misses 2-pt jump shot from 11 ft,,78,88
302,3,2:18.0,Offensive rebound by K. Séraphin,,78,88
303,3,2:14.0,Turnover by K. Séraphin (lost ball; steal by L. James),,78,88
304,3,2:11.0,,L. James makes 2-pt dunk from 2 ft (assist by R. Jefferson),78,90
305,3,2:11.0,Indiana full timeout,,78,90
306,3,2:11.0,,K. Korver enters the game for L. James,78,90
307,3,2:11.0,L. Stephenson enters the game for M. Ellis,,78,90
308,3,2:11.0,T. Young enters the game for J. Teague,,78,90
309,3,1:54.0,K. Séraphin makes 2-pt hook shot from 6 ft (assist by P. George),,80,90
310,3,1:32.0,,K. Irving makes 2-pt jump shot from 16 ft,80,92
311,3,1:17.0,K. Séraphin makes 2-pt hook shot from 7 ft (assist by T. Young),,82,92
312,3,0:59.0,,K. Irving misses 3-pt jump shot from 24 ft,82,92
313,3,0:59.0,Defensive rebound by Team,,82,92
314,3,0:59.0,M. Ellis enters the game for P. George,,82,92
315,3,0:43.0,L. Stephenson makes 2-pt jump shot from 4 ft,,84,92
316,3,0:25.0,,C. Frye misses 3-pt jump shot from 25 ft,84,92
317,3,0:25.0,Defensive rebound by T. Young,,84,92
318,3,0:03.0,K. Séraphin misses 2-pt jump shot from 17 ft,,84,92
319,3,0:02.0,,Defensive rebound by R. Jefferson,84,92
320,3,0:00.0,,J. Smith misses 3-pt jump shot from 43 ft,84,92
321,3,0:00.0,,Offensive rebound by Team,84,92
322,4,11:44.0,,K. Korver makes 2-pt jump shot from 23 ft (assist by L. James),84,94
323,4,11:19.0,C. Miles misses 3-pt jump shot from 26 ft,,84,94
324,4,11:18.0,Offensive rebound by T. Young,,84,94
325,4,11:05.0,L. Stephenson makes 2-pt jump shot from 6 ft,,86,94
326,4,10:52.0,,Personal foul by C. Miles,86,94
327,4,10:37.0,,L. James misses 2-pt jump shot from 14 ft,86,94
328,4,10:36.0,Defensive rebound by L. Stephenson,,86,94
329,4,10:24.0,L. Stephenson makes 2-pt jump shot from 13 ft,,88,94
330,4,10:07.0,,Shooting foul by C. Miles (drawn by L. James),88,94
331,4,10:07.0,,L. James misses free throw 1 of 2,88,94
332,4,10:07.0,,Offensive rebound by Team,88,94
333,4,10:07.0,P. George enters the game for C. Miles,,88,94
334,4,10:07.0,,K. Love enters the game for R. Jefferson,88,94
335,4,10:07.0,,L. James makes free throw 2 of 2,88,95
336,4,9:51.0,M. Ellis misses 2-pt jump shot from 11 ft,,88,95
337,4,9:49.0,Offensive rebound by K. Séraphin,,88,95
338,4,9:46.0,K. Séraphin misses 2-pt layup from 2 ft (block by K. Love),,88,95
339,4,9:45.0,,Defensive rebound by K. Korver,88,95
340,4,9:30.0,,K. Love misses 3-pt jump shot from 23 ft,88,95
341,4,9:29.0,Defensive rebound by L. Stephenson,,88,95
342,4,9:17.0,L. Stephenson misses 2-pt jump shot from 10 ft,,88,95
343,4,9:15.0,,Defensive rebound by C. Frye,88,95
344,4,9:06.0,,D. Williams makes 3-pt jump shot from 26 ft (assist by L. James),88,98
345,4,9:04.0,Indiana full timeout,,88,98
346,4,9:04.0,M. Turner enters the game for M. Ellis,,88,98
347,4,9:04.0,J. Teague enters the game for K. Séraphin,,88,98
348,4,8:50.0,P. George misses 2-pt jump shot from 7 ft,,88,98
349,4,8:50.0,Offensive rebound by Team,,88,98
350,4,8:50.0,,Loose ball foul by K. Love (drawn by T. Young),88,98
351,4,8:35.0,L. Stephenson makes 2-pt jump shot from 15 ft,,90,98
352,4,8:27.0,,Personal foul by M. Turner (drawn by K. Korver),90,98
353,4,8:15.0,,D. Williams misses 3-pt jump shot from 25 ft,90,98
354,4,8:15.0,,Offensive rebound by K. Korver,90,98
355,4,8:01.0,,L. James misses 2-pt layup from 3 ft,90,98
356,4,8:00.0,Defensive rebound by L. Stephenson,,90,98
357,4,7:53.0,T. Young makes 2-pt layup from 3 ft (assist by L. Stephenson),,92,98
358,4,7:53.0,,Cleveland full timeout,92,98
359,4,7:53.0,,J. Smith enters the game for K. Korver,92,98
360,4,7:53.0,,K. Irving enters the game for D. Williams,92,98
361,4,7:29.0,,L. James makes 2-pt layup from 2 ft (assist by C. Frye),92,100
362,4,7:15.0,L. Stephenson makes 2-pt layup from 2 ft,,94,100
363,4,6:55.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Love),94,103
364,4,6:40.0,M. Turner misses 2-pt layup from 3 ft,,94,103
365,4,6:39.0,Offensive rebound by M. Turner,,94,103
366,4,6:39.0,M. Turner misses 2-pt layup from 1 ft,,94,103
367,4,6:38.0,Offensive rebound by M. Turner,,94,103
368,4,6:38.0,M. Turner makes 2-pt layup from 1 ft,,96,103
369,4,6:18.0,,L. James misses 2-pt layup from 1 ft,96,103
370,4,6:17.0,Defensive rebound by M. Turner,,96,103
371,4,5:56.0,P. George misses 3-pt jump shot from 26 ft,,96,103
372,4,5:56.0,,Defensive rebound by C. Frye,96,103
373,4,5:39.0,,K. Irving misses 2-pt layup from 1 ft,96,103
374,4,5:38.0,,Offensive rebound by L. James,96,103
375,4,5:20.0,,K. Love misses 3-pt jump shot from 22 ft,96,103
376,4,5:19.0,Defensive rebound by P. George,,96,103
377,4,4:52.0,J. Teague makes 3-pt jump shot from 24 ft (assist by P. George),,99,103
378,4,4:39.0,,K. Irving misses 2-pt jump shot from 18 ft,99,103
379,4,4:38.0,Defensive rebound by T. Young,,99,103
380,4,4:26.0,M. Turner makes 2-pt layup from 1 ft (assist by P. George),,101,103
381,4,4:26.0,,Cleveland full timeout,101,103
382,4,4:26.0,,T. Thompson enters the game for C. Frye,101,103
383,4,4:13.0,,L. James misses 2-pt jump shot from 5 ft,101,103
384,4,4:11.0,Defensive rebound by M. Turner,,101,103
385,4,3:59.0,Shooting foul by J. Smith (drawn by P. George),,101,103
386,4,3:59.0,P. George misses free throw 1 of 2,,101,103
387,4,3:59.0,Offensive rebound by Team,,101,103
388,4,3:59.0,P. George makes free throw 2 of 2,,102,103
389,4,3:45.0,,K. Irving misses 3-pt jump shot from 24 ft,102,103
390,4,3:45.0,Defensive rebound by Team,,102,103
391,4,3:31.0,J. Teague makes 3-pt jump shot from 25 ft,,105,103
392,4,3:04.0,,L. James makes 2-pt dunk at rim (assist by J. Smith),105,105
393,4,2:46.0,P. George misses 2-pt jump shot from 19 ft,,105,105
394,4,2:44.0,,Defensive rebound by K. Irving,105,105
395,4,2:34.0,,K. Irving makes 2-pt jump shot from 19 ft (assist by L. James),105,107
396,4,2:14.0,J. Teague misses 2-pt jump shot from 8 ft (block by K. Irving),,105,107
397,4,2:12.0,,Defensive rebound by K. Irving,105,107
398,4,1:58.0,,Shooting foul by J. Teague (drawn by J. Smith),105,107
399,4,1:58.0,,J. Smith makes free throw 1 of 2,105,108
400,4,1:58.0,,J. Smith misses free throw 2 of 2,105,108
