,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MIAMI_ACTION,HOUSTON_SCORE,MIAMI_SCORE
389,4,8:10.0,Offensive charge foul by J. Johnson (drawn by N. Hilário),,83,88
390,4,8:10.0,,Turnover by J. Johnson (offensive foul),83,88
391,4,7:50.0,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),,85,88
392,4,7:37.0,,Personal foul by C. Brewer (drawn by W. Ellington),85,88
393,4,7:37.0,,T. Johnson enters the game for R. McGruder,85,88
394,4,7:30.0,,Turnover by G. Dragić (bad pass; steal by C. Brewer),85,88
395,4,7:26.0,P. Beverley makes 2-pt layup from 2 ft (assist by C. Brewer),,87,88
396,4,7:13.0,,T. Johnson misses 3-pt jump shot from 23 ft,87,88
397,4,7:12.0,Defensive rebound by N. Hilário,,87,88
398,4,7:05.0,J. Harden makes 2-pt layup from 1 ft,,89,88
399,4,6:44.0,,W. Reed makes 2-pt layup from 2 ft (assist by G. Dragić),89,90
400,4,6:35.0,Personal foul by J. Johnson (drawn by T. Ariza),,89,90
401,4,6:35.0,,L. Babbitt enters the game for J. Johnson,89,90
402,4,6:35.0,,H. Whiteside enters the game for W. Reed,89,90
403,4,6:33.0,Personal foul by W. Ellington (drawn by C. Brewer),,89,90
404,4,6:27.0,J. Harden misses 2-pt layup from 2 ft,,89,90
405,4,6:26.0,,Defensive rebound by W. Ellington,89,90
406,4,6:21.0,,T. Johnson makes 2-pt dunk at rim (assist by G. Dragić),89,92
407,4,6:01.0,Turnover by C. Brewer (bad pass; steal by T. Johnson),,89,92
408,4,5:56.0,,T. Johnson makes 2-pt layup at rim,89,94
409,4,5:43.0,Turnover by J. Harden (lost ball; steal by W. Ellington),,89,94
410,4,5:40.0,,Shooting foul by T. Ariza (drawn by G. Dragić),89,94
411,4,5:40.0,Official timeout,,89,94
412,4,5:40.0,Technical foul by Team,,89,94
413,4,5:40.0,,W. Ellington makes technical free throw,89,95
414,4,5:40.0,,G. Dragić misses free throw 1 of 2,89,95
415,4,5:40.0,,Offensive rebound by Team,89,95
416,4,5:40.0,,G. Dragić makes free throw 2 of 2,89,96
417,4,5:24.0,J. Harden misses 3-pt jump shot from 25 ft,,89,96
418,4,5:23.0,Offensive rebound by N. Hilário,,89,96
419,4,5:19.0,J. Harden makes 2-pt layup from 2 ft (assist by P. Beverley),,91,96
420,4,5:19.0,Shooting foul by H. Whiteside (drawn by J. Harden),,91,96
421,4,5:19.0,J. Harden misses free throw 1 of 1,,91,96
422,4,5:18.0,Offensive rebound by J. Harden,,91,96
423,4,5:06.0,J. Harden misses 3-pt jump shot from 26 ft,,91,96
424,4,5:05.0,,Defensive rebound by T. Johnson,91,96
425,4,4:46.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),91,99
426,4,4:31.0,Turnover by T. Ariza (lost ball),,91,99
427,4,4:18.0,,Personal foul by J. Harden (drawn by G. Dragić),91,99
428,4,4:04.0,,G. Dragić misses 3-pt jump shot from 24 ft,91,99
429,4,4:03.0,Defensive rebound by T. Ariza,,91,99
430,4,3:54.0,Shooting foul by H. Whiteside (drawn by N. Hilário),,91,99
431,4,3:54.0,N. Hilário makes free throw 1 of 2,,92,99
432,4,3:54.0,N. Hilário misses free throw 2 of 2,,92,99
433,4,3:54.0,,J. Johnson enters the game for L. Babbitt,92,99
434,4,3:54.0,E. Gordon enters the game for C. Brewer,,92,99
435,4,3:53.0,,Defensive rebound by H. Whiteside,92,99
436,4,3:39.0,,Shooting foul by N. Hilário (drawn by H. Whiteside),92,99
437,4,3:39.0,,H. Whiteside misses free throw 1 of 2,92,99
438,4,3:39.0,,Offensive rebound by Team,92,99
439,4,3:39.0,,H. Whiteside makes free throw 2 of 2,92,100
440,4,3:30.0,E. Gordon misses 3-pt jump shot from 25 ft,,92,100
441,4,3:29.0,,Defensive rebound by H. Whiteside,92,100
442,4,3:15.0,,W. Ellington misses 3-pt jump shot from 26 ft,92,100
443,4,3:14.0,Defensive rebound by P. Beverley,,92,100
444,4,3:05.0,J. Harden makes 2-pt jump shot from 6 ft,,94,100
445,4,3:05.0,,Miami full timeout,94,100
446,4,2:45.0,,J. Johnson misses 2-pt jump shot from 6 ft,94,100
447,4,2:44.0,Defensive rebound by Team,,94,100
448,4,2:22.0,J. Harden misses 3-pt jump shot from 23 ft,,94,100
449,4,2:21.0,,Defensive rebound by G. Dragić,94,100
450,4,2:03.0,,G. Dragić makes 2-pt layup from 1 ft,94,102
451,4,1:54.0,T. Ariza misses 3-pt jump shot from 25 ft,,94,102
452,4,1:53.0,,Defensive rebound by G. Dragić,94,102
453,4,1:41.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by G. Dragić),94,105
454,4,1:41.0,Houston full timeout,,94,105
455,4,1:41.0,M. Harrell enters the game for N. Hilário,,94,105
456,4,1:24.0,Turnover by E. Gordon (bad pass; steal by J. Johnson),,94,105
457,4,1:21.0,,J. Johnson makes 2-pt dunk at rim,94,107
458,4,1:13.0,T. Ariza misses 3-pt jump shot from 25 ft,,94,107
459,4,1:12.0,Offensive rebound by Team,,94,107
460,4,1:12.0,,Loose ball foul by G. Dragić (drawn by P. Beverley),94,107
461,4,1:12.0,Technical foul by P. Beverley,,94,107
462,4,1:12.0,,T. Johnson makes technical free throw,94,108
463,4,1:12.0,P. Beverley makes free throw 1 of 2,,95,108
464,4,1:12.0,P. Beverley makes free throw 2 of 2,,96,108
465,4,1:01.0,,Miami full timeout,96,108
466,4,1:01.0,S. Dekker enters the game for E. Gordon,,96,108
467,4,0:54.0,,Turnover by J. Johnson (traveling),96,108
468,4,0:45.0,S. Dekker makes 2-pt layup from 2 ft,,98,108
469,4,0:20.0,,G. Dragić misses 3-pt jump shot from 33 ft,98,108
470,4,0:19.0,Defensive rebound by J. Harden,,98,108
471,4,0:13.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,100,108
472,4,0:12.0,,Personal foul by T. Ariza (drawn by T. Johnson),100,108
473,4,0:12.0,,T. Johnson misses free throw 1 of 2,100,108
474,4,0:12.0,,Offensive rebound by Team,100,108
475,4,0:12.0,,T. Johnson makes free throw 2 of 2,100,109
476,4,0:12.0,Houston full timeout,,100,109
477,4,0:08.0,J. Harden makes 3-pt jump shot from 27 ft (assist by T. Ariza),,103,109
478,4,0:08.0,,Miami full timeout,103,109
479,4,0:08.0,,R. McGruder enters the game for H. Whiteside,103,109
480,4,0:05.0,,Personal foul by T. Ariza (drawn by R. McGruder),103,109
481,4,0:05.0,,R. McGruder misses free throw 1 of 2,103,109
482,4,0:05.0,,Offensive rebound by Team,103,109
483,4,0:05.0,,R. McGruder misses free throw 2 of 2,103,109
484,4,0:04.0,Defensive rebound by J. Harden,,103,109
485,4,0:04.0,Houston full timeout,,103,109
486,4,0:01.0,J. Harden misses 3-pt jump shot from 24 ft,,103,109
487,4,0:00.0,Offensive rebound by Team,,103,109
