,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW ORLEANS_ACTION,ATLANTA_SCORE,NEW ORLEANS_SCORE
38,1,7:41.0,,J. Holiday makes free throw 1 of 2,9,7
39,1,7:41.0,,J. Holiday makes free throw 2 of 2,9,8
40,1,7:28.0,Turnover by D. Schröder (bad pass; steal by A. Davis),,9,8
41,1,7:25.0,,Offensive foul by J. Holiday (drawn by K. Bazemore),9,8
42,1,7:25.0,,Turnover by J. Holiday (offensive foul),9,8
43,1,7:25.0,,T. Jones enters the game for D. Cunningham,9,8
44,1,7:16.0,,Violation by J. Holiday (kicked ball),9,8
45,1,7:08.0,D. Schröder misses 2-pt layup from 1 ft (block by T. Jones),,9,8
46,1,7:06.0,Offensive rebound by D. Howard,,9,8
47,1,7:06.0,D. Howard makes 2-pt layup from 2 ft,,11,8
48,1,6:56.0,,Shooting foul by T. Sefolosha (drawn by J. Holiday),11,8
49,1,6:56.0,,J. Holiday makes free throw 1 of 2,11,9
50,1,6:56.0,,J. Holiday makes free throw 2 of 2,11,10
51,1,6:41.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by D. Schröder),,13,10
52,1,6:32.0,,J. Holiday makes 3-pt jump shot from 26 ft,13,13
53,1,6:18.0,D. Schröder makes 2-pt layup from 2 ft (assist by D. Howard),,15,13
54,1,6:04.0,,T. Jones makes 2-pt jump shot from 5 ft (assist by B. Hield),15,15
55,1,5:48.0,P. Millsap misses 2-pt jump shot from 11 ft,,15,15
56,1,5:48.0,,Defensive rebound by A. Davis,15,15
57,1,5:42.0,,Turnover by J. Holiday (bad pass; steal by P. Millsap),15,15
58,1,5:32.0,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by D. Schröder),,18,15
59,1,5:15.0,,A. Davis misses 2-pt jump shot from 14 ft,18,15
60,1,5:14.0,Defensive rebound by K. Bazemore,,18,15
61,1,5:00.0,Shooting foul by B. Hield (drawn by D. Howard),,18,15
62,1,5:00.0,,New Orleans full timeout,18,15
63,1,5:00.0,D. Howard misses free throw 1 of 2,,18,15
64,1,5:00.0,Offensive rebound by Team,,18,15
65,1,5:00.0,M. Muscala enters the game for K. Bazemore,,18,15
66,1,5:00.0,T. Hardaway enters the game for P. Millsap,,18,15
67,1,5:00.0,,E. Moore enters the game for B. Hield,18,15
68,1,5:00.0,D. Howard makes free throw 2 of 2,,19,15
69,1,4:37.0,,S. Hill misses 3-pt jump shot from 24 ft,19,15
70,1,4:36.0,Defensive rebound by T. Sefolosha,,19,15
71,1,4:25.0,D. Howard misses 2-pt hook shot from 5 ft,,19,15
72,1,4:22.0,,Defensive rebound by S. Hill,19,15
73,1,4:18.0,,A. Davis misses 2-pt layup from 2 ft,19,15
74,1,4:18.0,Defensive rebound by D. Schröder,,19,15
75,1,4:13.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,19,15
76,1,4:10.0,Offensive rebound by M. Muscala,,19,15
77,1,4:09.0,M. Muscala makes 2-pt layup from 2 ft,,21,15
78,1,4:00.0,,J. Holiday makes 3-pt jump shot from 26 ft,21,18
79,1,3:39.0,Offensive foul by D. Howard (drawn by A. Davis),,21,18
80,1,3:39.0,Turnover by D. Howard (offensive foul),,21,18
81,1,3:39.0,,L. Galloway enters the game for S. Hill,21,18
82,1,3:39.0,P. Millsap enters the game for D. Howard,,21,18
83,1,3:31.0,,L. Galloway misses 3-pt jump shot from 26 ft,21,18
84,1,3:30.0,Defensive rebound by T. Hardaway,,21,18
85,1,3:20.0,Personal foul by A. Davis (drawn by P. Millsap),,21,18
86,1,3:20.0,M. Delaney enters the game for D. Schröder,,21,18
87,1,3:20.0,D. Bembry enters the game for T. Sefolosha,,21,18
88,1,3:20.0,,D. Cunningham enters the game for A. Davis,21,18
89,1,3:13.0,P. Millsap misses 2-pt jump shot from 10 ft,,21,18
90,1,3:11.0,,Defensive rebound by Team,21,18
91,1,3:11.0,Loose ball foul by M. Muscala (drawn by T. Jones),,21,18
92,1,2:56.0,,T. Jones misses 2-pt layup from 2 ft (block by P. Millsap),21,18
93,1,2:55.0,Defensive rebound by P. Millsap,,21,18
94,1,2:41.0,P. Millsap misses 2-pt jump shot from 14 ft,,21,18
95,1,2:40.0,,Defensive rebound by D. Cunningham,21,18
96,1,2:31.0,,Turnover by T. Jones (lost ball),21,18
97,1,2:31.0,Atlanta full timeout,,21,18
98,1,2:31.0,,T. Evans enters the game for J. Holiday,21,18
99,1,2:19.0,Turnover by P. Millsap (lost ball; steal by D. Cunningham),,21,18
100,1,2:13.0,,Turnover by T. Evans (bad pass),21,18
101,1,2:02.0,P. Millsap misses 2-pt layup from 2 ft,,21,18
102,1,2:01.0,,Defensive rebound by D. Cunningham,21,18
103,1,1:55.0,,E. Moore misses 2-pt layup from 2 ft,21,18
104,1,1:53.0,Defensive rebound by M. Delaney,,21,18
105,1,1:46.0,D. Bembry makes 2-pt layup from 1 ft (assist by M. Delaney),,23,18
106,1,1:26.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by T. Evans),23,21
107,1,1:06.0,M. Delaney misses 3-pt jump shot from 26 ft,,23,21
108,1,1:04.0,Offensive rebound by M. Muscala,,23,21
109,1,0:53.0,Turnover by M. Delaney (lost ball; steal by T. Jones),,23,21
110,1,0:49.0,,T. Jones makes 2-pt dunk at rim (assist by L. Galloway),23,23
111,1,0:37.0,M. Muscala misses 2-pt jump shot from 15 ft,,23,23
112,1,0:37.0,,Defensive rebound by T. Evans,23,23
113,1,0:37.0,,T. Evans makes 2-pt layup from 2 ft,23,25
114,1,0:24.0,M. Muscala misses 2-pt jump shot from 5 ft,,23,25
115,1,0:23.0,Offensive rebound by M. Muscala,,23,25
116,1,0:05.0,T. Hardaway misses 2-pt layup from 2 ft,,23,25
117,1,0:04.0,,Defensive rebound by E. Moore,23,25
118,1,0:00.0,,T. Evans makes 3-pt jump shot from 34 ft,23,28
119,2,11:40.0,D. Bembry misses 3-pt jump shot from 25 ft,,23,28
120,2,11:40.0,,Defensive rebound by Team,23,28
121,2,11:39.0,Loose ball foul by K. Humphries (drawn by T. Jones),,23,28
122,2,11:17.0,,T. Jones misses 2-pt hook shot from 5 ft,23,28
123,2,11:15.0,Defensive rebound by D. Bembry,,23,28
124,2,11:00.0,T. Hardaway misses 3-pt jump shot from 27 ft,,23,28
125,2,10:59.0,Offensive rebound by M. Muscala,,23,28
126,2,10:58.0,M. Muscala misses 2-pt layup from 1 ft,,23,28
127,2,10:57.0,,Defensive rebound by D. Cunningham,23,28
128,2,10:47.0,,T. Evans misses 3-pt jump shot from 25 ft,23,28
129,2,10:45.0,Defensive rebound by K. Humphries,,23,28
130,2,10:23.0,K. Humphries misses 2-pt jump shot from 15 ft,,23,28
131,2,10:22.0,,Defensive rebound by T. Jones,23,28
132,2,10:12.0,,Turnover by D. Cunningham (bad pass; steal by M. Delaney),23,28
133,2,10:09.0,M. Delaney makes 2-pt dunk at rim,,25,28
134,2,9:54.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Evans),25,31
135,2,9:39.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Delaney),,28,31
136,2,9:27.0,,Turnover by E. Moore (step out of bounds),28,31
137,2,9:15.0,T. Hardaway misses 2-pt jump shot from 15 ft,,28,31
138,2,9:15.0,Offensive rebound by Team,,28,31
139,2,9:14.0,M. Muscala misses 2-pt hook shot from 4 ft,,28,31
140,2,9:13.0,,Defensive rebound by T. Jones,28,31
141,2,9:03.0,,Turnover by T. Evans (bad pass; steal by T. Hardaway),28,31
142,2,9:01.0,Personal foul by E. Moore (drawn by T. Hardaway),,28,31
143,2,8:48.0,K. Humphries misses 2-pt jump shot from 19 ft,,28,31
144,2,8:47.0,,Defensive rebound by T. Jones,28,31
145,2,8:24.0,,T. Evans misses 2-pt layup from 2 ft,28,31
146,2,8:23.0,Defensive rebound by M. Muscala,,28,31
147,2,8:19.0,Personal foul by L. Galloway (drawn by M. Delaney),,28,31
148,2,8:19.0,Official timeout,,28,31
149,2,8:19.0,D. Schröder enters the game for T. Hardaway,,28,31
150,2,8:19.0,T. Sefolosha enters the game for M. Muscala,,28,31
151,2,8:04.0,Shooting foul by D. Cunningham (drawn by D. Schröder),,28,31
152,2,8:04.0,D. Schröder makes free throw 1 of 2,,29,31
153,2,8:04.0,D. Schröder misses free throw 2 of 2,,29,31
154,2,8:04.0,,A. Davis enters the game for T. Jones,29,31
155,2,8:04.0,D. Howard enters the game for K. Humphries,,29,31
156,2,8:03.0,,Defensive rebound by D. Cunningham,29,31
157,2,7:42.0,,T. Evans makes 2-pt jump shot from 23 ft,29,33
158,2,7:21.0,M. Delaney misses 2-pt jump shot from 16 ft,,29,33
159,2,7:20.0,,Defensive rebound by L. Galloway,29,33
160,2,7:05.0,,L. Galloway misses 3-pt jump shot from 26 ft,29,33
161,2,7:04.0,Defensive rebound by D. Schröder,,29,33
162,2,6:56.0,D. Schröder makes 2-pt layup from 2 ft,,31,33
163,2,6:36.0,,Personal foul by D. Bembry,31,33
164,2,6:36.0,,T. Jones enters the game for D. Cunningham,31,33
165,2,6:36.0,K. Bazemore enters the game for D. Bembry,,31,33
166,2,6:29.0,,E. Moore makes 3-pt jump shot from 26 ft (assist by T. Evans),31,36
167,2,6:04.0,P. Millsap enters the game for M. Delaney,,31,36
168,2,6:04.0,,J. Holiday enters the game for T. Evans,31,36
169,2,5:59.0,P. Millsap misses 2-pt jump shot from 7 ft,,31,36
170,2,5:59.0,,Defensive rebound by T. Jones,31,36
171,2,5:50.0,,E. Moore misses 2-pt layup from 1 ft (block by T. Sefolosha),31,36
172,2,5:49.0,,Offensive rebound by E. Moore,31,36
173,2,5:48.0,,E. Moore makes 2-pt layup from 1 ft,31,38
174,2,5:46.0,Atlanta full timeout,,31,38
175,2,5:46.0,,B. Hield enters the game for E. Moore,31,38
176,2,5:34.0,Turnover by T. Sefolosha (bad pass; steal by A. Davis),,31,38
177,2,5:17.0,,Personal foul by D. Howard (drawn by A. Davis),31,38
178,2,5:06.0,,B. Hield misses 3-pt jump shot from 24 ft,31,38
179,2,5:05.0,Defensive rebound by P. Millsap,,31,38
180,2,4:51.0,T. Sefolosha misses 2-pt jump shot from 8 ft (block by T. Jones),,31,38
181,2,4:50.0,,Defensive rebound by J. Holiday,31,38
182,2,4:41.0,,B. Hield misses 2-pt layup from 2 ft,31,38
183,2,4:40.0,,Offensive rebound by T. Jones,31,38
184,2,4:40.0,,T. Jones makes 2-pt layup from 2 ft,31,40
185,2,4:21.0,D. Schröder misses 3-pt jump shot from 25 ft,,31,40
186,2,4:19.0,Offensive rebound by D. Schröder,,31,40
187,2,4:15.0,D. Howard misses 2-pt layup from 2 ft (block by T. Jones),,31,40
188,2,4:14.0,,Defensive rebound by B. Hield,31,40
189,2,4:04.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by A. Davis),31,43
190,2,3:53.0,Atlanta full timeout,,31,43
191,2,3:50.0,Turnover by D. Schröder (lost ball; steal by J. Holiday),,31,43
192,2,3:46.0,,Turnover by T. Jones (bad pass),31,43
193,2,3:31.0,P. Millsap makes 2-pt layup from 1 ft,,33,43
194,2,3:10.0,,A. Davis misses 2-pt dunk at rim,33,43
195,2,3:08.0,Defensive rebound by D. Howard,,33,43
196,2,2:59.0,D. Schröder misses 2-pt layup from 2 ft,,33,43
197,2,2:58.0,Offensive rebound by D. Howard,,33,43
198,2,2:56.0,D. Howard makes 2-pt dunk at rim,,35,43
199,2,2:33.0,,B. Hield makes 2-pt layup from 2 ft,35,45
200,2,2:15.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by P. Millsap),,38,45
201,2,2:06.0,,L. Galloway misses 3-pt jump shot from 23 ft,38,45
202,2,2:04.0,Defensive rebound by D. Howard,,38,45
203,2,1:54.0,Turnover by D. Schröder (bad pass; steal by L. Galloway),,38,45
204,2,1:49.0,,B. Hield misses 3-pt jump shot from 24 ft,38,45
205,2,1:48.0,Defensive rebound by T. Sefolosha,,38,45
206,2,1:26.0,P. Millsap misses 3-pt jump shot from 27 ft,,38,45
207,2,1:25.0,,Defensive rebound by Team,38,45
208,2,1:25.0,,New Orleans full timeout,38,45
209,2,1:25.0,T. Hardaway enters the game for D. Howard,,38,45
210,2,1:25.0,M. Muscala enters the game for K. Bazemore,,38,45
211,2,1:25.0,,D. Cunningham enters the game for A. Davis,38,45
212,2,1:25.0,,E. Moore enters the game for L. Galloway,38,45
213,2,1:07.0,,T. Jones misses 2-pt layup from 2 ft,38,45
214,2,1:06.0,Defensive rebound by T. Sefolosha,,38,45
215,2,0:57.0,M. Muscala makes 2-pt jump shot from 20 ft (assist by T. Sefolosha),,40,45
216,2,0:44.0,,T. Jones misses 2-pt jump shot from 14 ft,40,45
217,2,0:43.0,Defensive rebound by P. Millsap,,40,45
218,2,0:31.0,D. Schröder misses 2-pt jump shot from 15 ft,,40,45
219,2,0:30.0,Offensive rebound by D. Schröder,,40,45
220,2,0:26.0,P. Millsap misses 3-pt jump shot from 23 ft,,40,45
221,2,0:26.0,,Defensive rebound by T. Jones,40,45
222,2,0:04.0,,J. Holiday makes 2-pt layup from 2 ft,40,47
223,2,0:00.0,M. Muscala makes 2-pt jump shot from 15 ft (assist by T. Sefolosha),,42,47
224,3,11:47.0,P. Millsap makes 2-pt jump shot from 18 ft (assist by T. Sefolosha),,44,47
225,3,11:33.0,,Turnover by A. Davis (lost ball; steal by P. Millsap),44,47
226,3,11:25.0,Personal foul by A. Davis (drawn by D. Howard),,44,47
227,3,11:19.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),,47,47
228,3,11:02.0,,T. Jones makes 2-pt layup from 1 ft (assist by J. Holiday),47,49
229,3,11:02.0,,Shooting foul by K. Bazemore (drawn by T. Jones),47,49
230,3,11:02.0,,T. Jones misses free throw 1 of 1,47,49
231,3,11:01.0,Defensive rebound by P. Millsap,,47,49
232,3,10:52.0,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),,49,49
233,3,10:38.0,,Turnover by J. Holiday (bad pass; steal by D. Schröder),49,49
234,3,10:35.0,Personal foul by B. Hield (drawn by D. Schröder),,49,49
235,3,10:30.0,P. Millsap misses 2-pt layup from 1 ft,,49,49
236,3,10:29.0,,Defensive rebound by A. Davis,49,49
237,3,10:14.0,,B. Hield makes 3-pt jump shot from 27 ft (assist by T. Jones),49,52
238,3,9:55.0,Turnover by K. Bazemore (bad pass),,49,52
239,3,9:49.0,,New Orleans full timeout,49,52
240,3,9:38.0,,T. Jones makes 2-pt dunk at rim (assist by A. Davis),49,54
241,3,9:20.0,Shooting foul by J. Holiday (drawn by D. Schröder),,49,54
242,3,9:20.0,D. Schröder makes free throw 1 of 2,,50,54
243,3,9:20.0,D. Schröder makes free throw 2 of 2,,51,54
244,3,9:05.0,,Personal foul by K. Bazemore (drawn by A. Davis),51,54
245,3,9:00.0,,D. Cunningham misses 3-pt jump shot from 24 ft,51,54
246,3,8:59.0,Defensive rebound by D. Schröder,,51,54
247,3,8:53.0,D. Schröder makes 2-pt jump shot from 20 ft,,53,54
248,3,8:43.0,,J. Holiday misses 2-pt layup from 3 ft,53,54
249,3,8:42.0,Defensive rebound by T. Sefolosha,,53,54
250,3,8:34.0,D. Schröder misses 3-pt jump shot from 26 ft,,53,54
251,3,8:33.0,,Defensive rebound by A. Davis,53,54
252,3,8:10.0,,J. Holiday misses 2-pt jump shot from 16 ft,53,54
253,3,8:09.0,Defensive rebound by K. Bazemore,,53,54
254,3,7:54.0,K. Bazemore misses 2-pt layup from 2 ft,,53,54
255,3,7:53.0,Offensive rebound by D. Howard,,53,54
256,3,7:51.0,D. Howard misses 2-pt layup from 2 ft,,53,54
257,3,7:47.0,,Defensive rebound by A. Davis,53,54
258,3,7:43.0,,B. Hield misses 3-pt jump shot from 26 ft,53,54
259,3,7:39.0,Defensive rebound by D. Howard,,53,54
260,3,7:24.0,,S. Hill enters the game for D. Cunningham,53,54
261,3,7:21.0,D. Schröder misses 2-pt jump shot from 16 ft,,53,54
262,3,7:20.0,,Defensive rebound by B. Hield,53,54
263,3,7:15.0,,B. Hield misses 2-pt layup from 3 ft (block by T. Sefolosha),53,54
264,3,7:12.0,,Offensive rebound by T. Jones,53,54
265,3,7:01.0,,T. Jones misses 2-pt jump shot from 7 ft,53,54
266,3,7:00.0,Defensive rebound by D. Howard,,53,54
267,3,6:48.0,Turnover by T. Sefolosha (discontinued dribble),,53,54
268,3,6:40.0,,A. Davis misses 2-pt jump shot from 12 ft (block by T. Sefolosha),53,54
269,3,6:37.0,Defensive rebound by K. Bazemore,,53,54
270,3,6:33.0,K. Bazemore makes 2-pt jump shot from 15 ft,,55,54
271,3,6:17.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by J. Holiday),55,57
272,3,6:09.0,Atlanta full timeout,,55,57
273,3,6:09.0,T. Hardaway enters the game for T. Sefolosha,,55,57
274,3,6:05.0,,Violation by J. Holiday (kicked ball),55,57
275,3,5:51.0,P. Millsap misses 2-pt jump shot from 6 ft,,55,57
276,3,5:50.0,,Defensive rebound by A. Davis,55,57
277,3,5:40.0,,T. Jones misses 2-pt jump shot from 3 ft,55,57
278,3,5:39.0,,Offensive rebound by A. Davis,55,57
279,3,5:39.0,,A. Davis makes 2-pt dunk at rim,55,59
280,3,5:19.0,T. Hardaway makes 2-pt layup from 3 ft (assist by P. Millsap),,57,59
281,3,5:04.0,,J. Holiday makes 3-pt jump shot from 24 ft,57,62
282,3,4:48.0,K. Bazemore misses 2-pt layup from 2 ft,,57,62
283,3,4:46.0,,Defensive rebound by T. Jones,57,62
284,3,4:34.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by J. Holiday),57,65
285,3,4:18.0,D. Schröder makes 2-pt jump shot from 19 ft,,59,65
286,3,4:04.0,,A. Davis misses 2-pt jump shot from 18 ft,59,65
287,3,4:03.0,Defensive rebound by T. Hardaway,,59,65
288,3,3:58.0,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),,61,65
289,3,3:42.0,,A. Davis misses 2-pt layup from 1 ft,61,65
290,3,3:40.0,,Offensive rebound by T. Jones,61,65
291,3,3:38.0,,Personal foul by K. Bazemore (drawn by T. Jones),61,65
292,3,3:38.0,T. Sefolosha enters the game for K. Bazemore,,61,65
293,3,3:38.0,M. Delaney enters the game for D. Schröder,,61,65
294,3,3:38.0,M. Muscala enters the game for P. Millsap,,61,65
295,3,3:32.0,,J. Holiday misses 2-pt jump shot from 5 ft,61,65
296,3,3:31.0,Defensive rebound by T. Hardaway,,61,65
297,3,3:15.0,T. Sefolosha makes 2-pt jump shot from 18 ft (assist by M. Delaney),,63,65
298,3,3:04.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by S. Hill),63,67
299,3,2:35.0,T. Hardaway misses 3-pt jump shot from 26 ft,,63,67
300,3,2:35.0,,Defensive rebound by S. Hill,63,67
301,3,2:27.0,P. Millsap enters the game for D. Howard,,63,67
302,3,2:27.0,,E. Moore enters the game for A. Davis,63,67
303,3,2:13.0,,B. Hield misses 2-pt jump shot from 21 ft,63,67
304,3,2:10.0,,Offensive rebound by T. Jones,63,67
305,3,2:06.0,,Turnover by T. Jones (bad pass; steal by M. Delaney),63,67
306,3,1:57.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by M. Delaney),,66,67
307,3,1:40.0,,E. Moore misses 2-pt jump shot from 19 ft,66,67
308,3,1:39.0,Defensive rebound by P. Millsap,,66,67
309,3,1:31.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Delaney),,69,67
310,3,1:20.0,,Turnover by J. Holiday (lost ball; steal by M. Muscala),69,67
311,3,1:10.0,M. Muscala misses 2-pt jump shot from 17 ft,,69,67
312,3,1:08.0,,Defensive rebound by T. Jones,69,67
313,3,0:56.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by B. Hield),69,70
314,3,0:44.0,Turnover by M. Delaney (lost ball),,69,70
315,3,0:44.0,,T. Evans enters the game for J. Holiday,69,70
316,3,0:34.0,,T. Jones makes 2-pt jump shot from 17 ft (assist by B. Hield),69,72
317,3,0:28.0,T. Hardaway makes 3-pt jump shot from 24 ft,,72,72
318,3,0:06.0,,E. Moore misses 3-pt jump shot from 26 ft,72,72
319,3,0:04.0,Defensive rebound by M. Delaney,,72,72
320,3,0:01.0,Shooting foul by S. Hill (drawn by M. Delaney),,72,72
321,3,0:01.0,M. Delaney makes free throw 1 of 3,,73,72
322,3,0:01.0,M. Delaney makes free throw 2 of 3,,74,72
323,3,0:01.0,D. Bembry enters the game for T. Sefolosha,,74,72
324,3,0:01.0,K. Humphries enters the game for P. Millsap,,74,72
325,3,0:01.0,M. Delaney makes free throw 3 of 3,,75,72
326,4,11:38.0,,Turnover by S. Hill (lost ball; steal by M. Delaney),75,72
327,4,11:29.0,D. Bembry makes 2-pt layup at rim (assist by M. Delaney),,77,72
328,4,11:18.0,,L. Galloway misses 2-pt jump shot from 15 ft,77,72
329,4,11:17.0,Defensive rebound by T. Hardaway,,77,72
330,4,10:55.0,K. Humphries misses 3-pt jump shot from 27 ft,,77,72
331,4,10:54.0,,Defensive rebound by S. Hill,77,72
332,4,10:44.0,,L. Galloway misses 3-pt jump shot from 26 ft,77,72
333,4,10:43.0,Defensive rebound by Team,,77,72
334,4,10:34.0,Personal foul by L. Galloway (drawn by M. Delaney),,77,72
335,4,10:21.0,M. Delaney misses 2-pt layup from 3 ft,,77,72
336,4,10:17.0,,Defensive rebound by T. Evans,77,72
337,4,10:11.0,,T. Evans misses 2-pt layup from 1 ft,77,72
338,4,10:09.0,Defensive rebound by K. Humphries,,77,72
339,4,9:51.0,D. Bembry makes 2-pt layup from 1 ft (assist by M. Delaney),,79,72
340,4,9:45.0,,New Orleans full timeout,79,72
341,4,9:32.0,,A. Davis misses 2-pt hook shot from 5 ft,79,72
342,4,9:30.0,Defensive rebound by M. Muscala,,79,72
343,4,9:17.0,Turnover by M. Delaney (bad pass; steal by L. Galloway),,79,72
344,4,9:11.0,,E. Moore misses 3-pt jump shot from 25 ft,79,72
345,4,9:09.0,,Offensive rebound by A. Davis,79,72
346,4,9:09.0,,A. Davis makes 2-pt layup from 2 ft,79,74
347,4,8:51.0,Turnover by K. Humphries (turnover),,79,74
348,4,8:35.0,,A. Davis misses 2-pt jump shot from 5 ft,79,74
349,4,8:35.0,,Offensive rebound by A. Davis,79,74
350,4,8:35.0,,Shooting foul by K. Humphries (drawn by A. Davis),79,74
351,4,8:35.0,,A. Davis makes free throw 1 of 2,79,75
352,4,8:35.0,,J. Holiday enters the game for T. Evans,79,75
353,4,8:35.0,,D. Cunningham enters the game for L. Galloway,79,75
354,4,8:35.0,,A. Davis makes free throw 2 of 2,79,76
355,4,8:19.0,M. Delaney makes 2-pt jump shot from 18 ft,,81,76
356,4,8:00.0,,S. Hill misses 2-pt dunk at rim (block by M. Muscala),81,76
357,4,8:00.0,,Offensive rebound by Team,81,76
358,4,7:56.0,,A. Davis misses 2-pt jump shot from 21 ft,81,76
359,4,7:56.0,Defensive rebound by M. Delaney,,81,76
360,4,7:50.0,K. Humphries makes 2-pt layup from 2 ft (assist by M. Delaney),,83,76
361,4,7:39.0,Offensive charge foul by A. Davis (drawn by T. Hardaway),,83,76
362,4,7:39.0,,Turnover by A. Davis (offensive foul),83,76
363,4,7:39.0,,Violation by Team (jump ball),83,76
364,4,7:39.0,D. Schröder enters the game for M. Delaney,,83,76
365,4,7:23.0,T. Hardaway misses 2-pt jump shot from 22 ft,,83,76
366,4,7:22.0,,Defensive rebound by A. Davis,83,76
367,4,7:14.0,,A. Davis misses 2-pt jump shot from 15 ft,83,76
368,4,7:13.0,Defensive rebound by T. Hardaway,,83,76
369,4,6:55.0,T. Hardaway misses 2-pt jump shot from 7 ft,,83,76
370,4,6:53.0,,Defensive rebound by A. Davis,83,76
371,4,6:43.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),83,78
372,4,6:18.0,D. Schröder misses 2-pt jump shot from 23 ft,,83,78
373,4,6:17.0,Offensive rebound by D. Schröder,,83,78
374,4,6:07.0,T. Hardaway misses 3-pt jump shot from 24 ft,,83,78
375,4,6:06.0,,Defensive rebound by A. Davis,83,78
376,4,5:59.0,,J. Holiday makes 3-pt jump shot from 27 ft,83,81
377,4,5:56.0,Atlanta full timeout,,83,81
378,4,5:56.0,,B. Hield enters the game for S. Hill,83,81
379,4,5:56.0,T. Sefolosha enters the game for M. Muscala,,83,81
380,4,5:56.0,M. Delaney enters the game for T. Hardaway,,83,81
381,4,5:56.0,D. Howard enters the game for D. Bembry,,83,81
382,4,5:56.0,P. Millsap enters the game for K. Humphries,,83,81
383,4,5:39.0,Turnover by D. Schröder (traveling),,83,81
384,4,5:26.0,,Shooting foul by D. Howard (drawn by A. Davis),83,81
385,4,5:26.0,,A. Davis misses free throw 1 of 2,83,81
386,4,5:26.0,,Offensive rebound by Team,83,81
387,4,5:26.0,,A. Davis makes free throw 2 of 2,83,82
