,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
377,4,3:00.0,Offensive rebound by Team,,83,100
378,4,3:00.0,T. Prince misses free throw 2 of 2,,83,100
379,4,2:56.0,Offensive rebound by M. Muscala,,83,100
380,4,2:52.0,T. Prince misses 2-pt jump shot from 17 ft,,83,100
381,4,2:50.0,,Defensive rebound by K. Walker,83,100
382,4,2:42.0,,K. Walker makes 2-pt jump shot from 16 ft,83,102
383,4,2:29.0,T. Prince misses 2-pt jump shot from 4 ft (block by F. Kaminsky),,83,102
384,4,2:29.0,Offensive rebound by Team,,83,102
385,4,2:29.0,Atlanta full timeout,,83,102
386,4,2:29.0,,T. Graham enters the game for C. Zeller,83,102
387,4,2:29.0,,B. Roberts enters the game for N. Batum,83,102
388,4,2:29.0,,B. Weber enters the game for K. Walker,83,102
389,4,2:29.0,,C. Wood enters the game for J. Lamb,83,102
390,4,2:17.0,T. Prince misses 2-pt layup from 1 ft,,83,102
391,4,2:16.0,Offensive rebound by J. Calderón,,83,102
392,4,2:15.0,J. Calderón misses 3-pt jump shot from 25 ft (block by C. Wood),,83,102
393,4,2:15.0,Offensive rebound by Team,,83,102
394,4,2:15.0,Turnover by Team (shot clock),,83,102
395,4,1:58.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by B. Roberts),83,105
396,4,1:47.0,K. Humphries misses 3-pt jump shot from 25 ft,,83,105
397,4,1:46.0,,Defensive rebound by B. Weber,83,105
398,4,1:29.0,,Turnover by F. Kaminsky (traveling),83,105
399,4,1:21.0,M. Muscala makes 2-pt jump shot from 19 ft (assist by J. Calderón),,85,105
400,4,1:03.0,,Turnover by B. Roberts (bad pass; steal by D. Bembry),85,105
401,4,0:59.0,T. Prince makes 2-pt layup at rim (assist by D. Bembry),,87,105
402,4,0:35.0,,B. Roberts misses 3-pt jump shot from 25 ft,87,105
403,4,0:34.0,Defensive rebound by D. Bembry,,87,105
404,4,0:27.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Bembry),,90,105
405,4,0:03.0,,Turnover by Team (shot clock),90,105
