,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
386,4,11:48.0,T. Warren misses 2-pt jump shot from 20 ft,,80,107
387,4,11:47.0,,Defensive rebound by E. Gordon,80,107
388,4,11:31.0,,M. Harrell makes 2-pt layup from 3 ft (assist by E. Gordon),80,109
389,4,11:10.0,B. Knight misses 3-pt jump shot from 26 ft,,80,109
390,4,11:10.0,Offensive rebound by T. Warren,,80,109
391,4,11:09.0,T. Warren makes 2-pt layup from 2 ft,,82,109
392,4,10:54.0,,P. Beverley misses 2-pt layup from 2 ft,82,109
393,4,10:53.0,Defensive rebound by B. Knight,,82,109
394,4,10:41.0,T. Warren makes 2-pt layup from 2 ft (assist by D. Bender),,84,109
395,4,10:15.0,,S. Dekker misses 2-pt jump shot from 8 ft,84,109
396,4,10:14.0,Defensive rebound by D. Bender,,84,109
397,4,10:08.0,Shooting foul by P. Beverley (drawn by B. Knight),,84,109
398,4,10:08.0,B. Knight misses free throw 1 of 2,,84,109
399,4,10:08.0,Offensive rebound by Team,,84,109
400,4,10:08.0,B. Knight makes free throw 2 of 2,,85,109
401,4,9:57.0,,Offensive foul by M. Harrell (drawn by B. Knight),85,109
402,4,9:57.0,,Turnover by M. Harrell (offensive foul),85,109
403,4,9:40.0,T. Warren misses 2-pt layup from 2 ft (block by M. Harrell),,85,109
404,4,9:40.0,Offensive rebound by A. Len,,85,109
405,4,9:40.0,A. Len makes 2-pt layup from 2 ft,,87,109
406,4,9:40.0,,Loose ball foul by M. Harrell,87,109
407,4,9:40.0,T. Warren misses free throw 1 of 1,,87,109
408,4,9:40.0,,Defensive rebound by Team,87,109
409,4,9:25.0,,P. Beverley makes 2-pt jump shot from 3 ft,87,111
410,4,9:17.0,B. Knight misses 2-pt jump shot from 12 ft,,87,111
411,4,9:15.0,,Defensive rebound by P. Beverley,87,111
412,4,9:15.0,,Personal foul by A. Len (drawn by P. Beverley),87,111
413,4,8:53.0,,E. Gordon makes 2-pt dunk at rim,87,113
414,4,8:39.0,Offensive foul by A. Len (drawn by M. Harrell),,87,113
415,4,8:39.0,Turnover by A. Len (offensive foul),,87,113
416,4,8:39.0,,Houston full timeout,87,113
417,4,8:24.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),87,116
418,4,8:21.0,Personal take foul by P. Beverley (drawn by B. Knight),,87,116
419,4,8:21.0,,C. Onuaku enters the game for M. Harrell,87,116
420,4,8:08.0,D. Bender misses 3-pt jump shot from 25 ft,,87,116
421,4,8:06.0,,Defensive rebound by C. Onuaku,87,116
422,4,7:56.0,,P. Beverley misses 2-pt jump shot from 6 ft,87,116
423,4,7:55.0,Defensive rebound by D. Bender,,87,116
424,4,7:51.0,L. Barbosa makes 2-pt layup from 1 ft (assist by B. Knight),,89,116
425,4,7:41.0,,Turnover by E. Gordon (lost ball; steal by A. Len),89,116
426,4,7:35.0,D. Bender makes 2-pt dunk at rim (assist by L. Barbosa),,91,116
427,4,7:22.0,,S. Dekker misses 3-pt jump shot from 22 ft,91,116
428,4,7:21.0,Defensive rebound by A. Len,,91,116
429,4,7:14.0,D. Bender makes 3-pt jump shot from 25 ft (assist by L. Barbosa),,94,116
430,4,7:01.0,,Personal foul by L. Barbosa (drawn by E. Gordon),94,116
431,4,6:54.0,,C. Brewer makes 2-pt layup from 2 ft (assist by C. Onuaku),94,118
432,4,6:43.0,B. Knight makes 2-pt jump shot from 17 ft,,96,118
433,4,6:33.0,,E. Gordon misses 2-pt jump shot from 10 ft,96,118
434,4,6:29.0,Defensive rebound by D. Bender,,96,118
435,4,6:15.0,T. Warren misses 2-pt jump shot from 17 ft,,96,118
436,4,6:14.0,,Defensive rebound by S. Dekker,96,118
437,4,6:01.0,,C. Onuaku makes 2-pt layup from 3 ft (assist by E. Gordon),96,120
438,4,5:40.0,Turnover by D. Bender (bad pass),,96,120
439,4,5:40.0,,Houston full timeout,96,120
440,4,5:40.0,T. Ulis enters the game for A. Len,,96,120
441,4,5:40.0,A. Williams enters the game for L. Barbosa,,96,120
442,4,5:40.0,,T. Ennis enters the game for P. Beverley,96,120
443,4,5:40.0,,K. Wiltjer enters the game for E. Gordon,96,120
444,4,5:29.0,,K. Wiltjer misses 3-pt jump shot from 27 ft,96,120
445,4,5:29.0,Defensive rebound by T. Ulis,,96,120
446,4,5:14.0,B. Knight makes 2-pt jump shot from 17 ft,,98,120
447,4,4:50.0,,Turnover by K. Wiltjer (lost ball; steal by D. Bender),98,120
448,4,4:46.0,B. Knight makes 2-pt dunk at rim (assist by D. Bender),,100,120
449,4,4:30.0,,K. Wiltjer misses 3-pt jump shot from 27 ft,100,120
450,4,4:28.0,Defensive rebound by A. Williams,,100,120
451,4,4:18.0,Shooting foul by C. Onuaku (drawn by B. Knight),,100,120
452,4,4:18.0,B. Knight makes free throw 1 of 2,,101,120
453,4,4:18.0,,K. McDaniels enters the game for C. Brewer,101,120
454,4,4:18.0,B. Knight makes free throw 2 of 2,,102,120
455,4,4:10.0,,T. Ennis makes 2-pt layup from 2 ft,102,122
456,4,4:10.0,,Shooting foul by B. Knight (drawn by T. Ennis),102,122
457,4,4:10.0,,T. Ennis makes free throw 1 of 1,102,123
458,4,3:59.0,Shooting foul by K. McDaniels (drawn by B. Knight),,102,123
459,4,3:59.0,B. Knight makes free throw 1 of 2,,103,123
460,4,3:59.0,B. Knight makes free throw 2 of 2,,104,123
461,4,3:45.0,,S. Dekker misses 2-pt layup from 3 ft,104,123
462,4,3:45.0,,Offensive rebound by S. Dekker,104,123
463,4,3:45.0,,S. Dekker makes 2-pt layup from 3 ft,104,125
464,4,3:34.0,B. Knight makes 3-pt jump shot from 26 ft,,107,125
465,4,3:10.0,,T. Ennis misses 3-pt jump shot from 25 ft,107,125
466,4,3:09.0,,Offensive rebound by C. Onuaku,107,125
467,4,3:08.0,,C. Onuaku makes 2-pt layup from 2 ft,107,127
468,4,2:57.0,T. Ulis makes 2-pt jump shot from 15 ft,,109,127
469,4,2:46.0,,Shooting foul by A. Williams (drawn by C. Onuaku),109,127
470,4,2:46.0,Phoenix full timeout,,109,127
471,4,2:46.0,,C. Onuaku makes free throw 1 of 2,109,128
472,4,2:46.0,,C. Onuaku makes free throw 2 of 2,109,129
473,4,2:35.0,B. Knight misses 3-pt jump shot from 26 ft,,109,129
474,4,2:34.0,,Defensive rebound by C. Onuaku,109,129
475,4,2:16.0,,T. Ennis misses 2-pt jump shot from 6 ft (block by A. Williams),109,129
476,4,2:16.0,Defensive rebound by Team,,109,129
477,4,2:16.0,Personal foul by T. Ennis (drawn by A. Williams),,109,129
478,4,2:16.0,A. Williams makes free throw 1 of 2,,110,129
479,4,2:16.0,M. Chriss enters the game for B. Knight,,110,129
480,4,2:16.0,A. Williams makes free throw 2 of 2,,111,129
481,4,2:05.0,,K. McDaniels misses 3-pt jump shot from 24 ft,111,129
482,4,2:04.0,,Offensive rebound by K. Wiltjer,111,129
483,4,1:59.0,,Turnover by K. McDaniels (lost ball; steal by A. Williams),111,129
484,4,1:47.0,Turnover by M. Chriss (lost ball; steal by C. Onuaku),,111,129
485,4,1:41.0,,K. McDaniels misses 2-pt layup from 2 ft (block by M. Chriss),111,129
486,4,1:39.0,,Offensive rebound by K. McDaniels,111,129
487,4,1:35.0,,K. McDaniels makes 2-pt layup from 4 ft,111,131
488,4,1:24.0,D. Bender makes 2-pt layup from 2 ft,,113,131
489,4,1:08.0,,K. Wiltjer misses 3-pt jump shot from 25 ft,113,131
490,4,1:07.0,Defensive rebound by M. Chriss,,113,131
491,4,1:00.0,T. Ulis misses 2-pt jump shot from 19 ft,,113,131
492,4,0:59.0,,Defensive rebound by K. McDaniels,113,131
493,4,0:51.0,,Turnover by T. Ennis (bad pass; steal by A. Williams),113,131
494,4,0:46.0,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),,115,131
495,4,0:26.0,,Turnover by T. Ennis (bad pass; steal by D. Bender),115,131
496,4,0:13.0,T. Warren misses 3-pt jump shot from 24 ft,,115,131
497,4,0:12.0,,Defensive rebound by K. McDaniels,115,131
