,QUARTER,TIME_REMAINING,MIAMI_ACTION,OKLAHOMA CITY_ACTION,MIAMI_SCORE,OKLAHOMA CITY_SCORE
176,2,4:58.0,,Turnover by R. Westbrook (bad pass; steal by D. Waiters),41,52
177,2,4:45.0,Turnover by D. Waiters (bad pass; steal by S. Adams),,41,52
178,2,4:43.0,,Oklahoma City full timeout,41,52
179,2,4:43.0,J. Winslow enters the game for T. Johnson,,41,52
180,2,4:29.0,,R. Westbrook misses 2-pt jump shot from 10 ft,41,52
181,2,4:29.0,Defensive rebound by H. Whiteside,,41,52
182,2,4:10.0,H. Whiteside misses 2-pt hook shot from 4 ft,,41,52
183,2,4:10.0,,Defensive rebound by S. Adams,41,52
184,2,4:02.0,,D. Sabonis makes 3-pt jump shot from 22 ft (assist by R. Westbrook),41,55
185,2,3:42.0,G. Dragić misses 2-pt layup from 1 ft,,41,55
186,2,3:42.0,,Defensive rebound by S. Adams,41,55
187,2,3:30.0,,Turnover by R. Westbrook (discontinued dribble),41,55
188,2,3:30.0,,Violation by Team (jump ball),41,55
189,2,3:10.0,J. Winslow misses 2-pt layup from 1 ft,,41,55
190,2,3:07.0,Offensive rebound by J. Winslow,,41,55
191,2,3:07.0,J. Richardson enters the game for D. Waiters,,41,55
192,2,2:43.0,J. Winslow misses 3-pt jump shot from 23 ft,,41,55
193,2,2:42.0,,Defensive rebound by V. Oladipo,41,55
194,2,2:35.0,,V. Oladipo misses 2-pt layup from 1 ft,41,55
195,2,2:33.0,,Offensive rebound by R. Westbrook,41,55
196,2,2:30.0,,R. Westbrook misses 3-pt jump shot from 23 ft,41,55
197,2,2:29.0,Defensive rebound by H. Whiteside,,41,55
198,2,2:11.0,Shooting foul by D. Sabonis (drawn by L. Babbitt),,41,55
199,2,2:11.0,L. Babbitt makes free throw 1 of 2,,42,55
200,2,2:11.0,L. Babbitt makes free throw 2 of 2,,43,55
201,2,2:01.0,,R. Westbrook misses 2-pt layup from 1 ft (block by H. Whiteside),43,55
202,2,2:01.0,,Offensive rebound by Team,43,55
203,2,1:50.0,,D. Sabonis misses 3-pt jump shot from 24 ft,43,55
204,2,1:50.0,Defensive rebound by H. Whiteside,,43,55
205,2,1:41.0,L. Babbitt makes 2-pt jump shot from 21 ft (assist by G. Dragić),,45,55
206,2,1:19.0,,R. Westbrook misses 2-pt jump shot from 14 ft,45,55
207,2,1:19.0,Defensive rebound by H. Whiteside,,45,55
208,2,1:10.0,G. Dragić makes 2-pt layup from 1 ft,,47,55
209,2,0:43.0,,R. Westbrook misses 3-pt jump shot from 27 ft,47,55
210,2,0:43.0,,Offensive rebound by Team,47,55
211,2,0:43.0,,Turnover by Team (shot clock),47,55
212,2,0:19.0,G. Dragić misses 2-pt jump shot from 15 ft,,47,55
213,2,0:18.0,,Defensive rebound by D. Sabonis,47,55
214,2,0:02.0,,R. Westbrook misses 3-pt jump shot from 24 ft,47,55
215,2,0:02.0,Defensive rebound by H. Whiteside,,47,55
216,3,11:43.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Waiters),,49,55
217,3,11:29.0,,Turnover by D. Sabonis (traveling),49,55
218,3,11:12.0,D. Waiters misses 2-pt jump shot from 17 ft,,49,55
219,3,11:11.0,Offensive rebound by Team,,49,55
220,3,11:11.0,,Loose ball foul by D. Sabonis (drawn by H. Whiteside),49,55
221,3,10:52.0,L. Babbitt misses 3-pt jump shot from 24 ft,,49,55
222,3,10:52.0,,Defensive rebound by Team,49,55
223,3,10:52.0,Loose ball foul by H. Whiteside (drawn by S. Adams),,49,55
224,3,10:43.0,,S. Adams misses 2-pt hook shot from 6 ft,49,55
225,3,10:43.0,Defensive rebound by L. Babbitt,,49,55
226,3,10:30.0,G. Dragić makes 2-pt layup from 1 ft,,51,55
227,3,10:19.0,,R. Westbrook makes 2-pt jump shot from 13 ft,51,57
228,3,10:19.0,,Shooting foul by J. Winslow (drawn by R. Westbrook),51,57
229,3,10:19.0,,R. Westbrook makes free throw 1 of 1,51,58
230,3,10:06.0,H. Whiteside misses 2-pt jump shot from 6 ft,,51,58
231,3,10:05.0,,Defensive rebound by R. Westbrook,51,58
232,3,9:56.0,,S. Adams misses 2-pt jump shot from 7 ft,51,58
233,3,9:56.0,Defensive rebound by H. Whiteside,,51,58
234,3,9:47.0,L. Babbitt misses 3-pt jump shot from 25 ft,,51,58
235,3,9:47.0,,Defensive rebound by D. Sabonis,51,58
236,3,9:40.0,,R. Westbrook makes 2-pt jump shot from 13 ft,51,60
237,3,9:15.0,G. Dragić misses 2-pt layup from 2 ft,,51,60
238,3,9:14.0,,Defensive rebound by D. Sabonis,51,60
239,3,8:56.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by V. Oladipo),51,63
240,3,8:56.0,Miami full timeout,,51,63
241,3,8:33.0,J. Winslow misses 2-pt jump shot from 5 ft,,51,63
242,3,8:33.0,,Defensive rebound by D. Sabonis,51,63
243,3,8:19.0,,D. Sabonis makes 3-pt jump shot from 22 ft (assist by R. Westbrook),51,66
244,3,8:01.0,Turnover by H. Whiteside (lost ball; steal by S. Adams),,51,66
245,3,7:59.0,,Personal foul by G. Dragić (drawn by R. Westbrook),51,66
246,3,7:46.0,,R. Westbrook misses 3-pt jump shot from 25 ft,51,66
247,3,7:46.0,,Offensive rebound by A. Roberson,51,66
248,3,7:43.0,,A. Roberson misses 2-pt layup from 3 ft (block by H. Whiteside),51,66
249,3,7:43.0,,Offensive rebound by Team,51,66
250,3,7:36.0,,S. Adams makes 2-pt jump shot from 3 ft (assist by R. Westbrook),51,68
251,3,7:12.0,J. Winslow misses 2-pt jump shot from 23 ft,,51,68
252,3,7:11.0,Offensive rebound by Team,,51,68
253,3,7:11.0,T. Johnson enters the game for J. Winslow,,51,68
254,3,7:02.0,D. Waiters misses 2-pt jump shot from 9 ft (block by S. Adams),,51,68
255,3,7:00.0,Offensive rebound by L. Babbitt,,51,68
256,3,6:50.0,Turnover by L. Babbitt (bad pass),,51,68
257,3,6:39.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),51,71
258,3,6:19.0,,J. Lauvergne enters the game for D. Sabonis,51,71
259,3,6:19.0,J. Johnson enters the game for L. Babbitt,,51,71
260,3,6:09.0,J. Johnson misses 3-pt jump shot from 25 ft,,51,71
261,3,6:05.0,,Defensive rebound by V. Oladipo,51,71
262,3,5:55.0,,R. Westbrook misses 2-pt jump shot from 15 ft,51,71
263,3,5:55.0,Defensive rebound by G. Dragić,,51,71
264,3,5:52.0,Turnover by J. Johnson (bad pass),,51,71
265,3,5:52.0,,E. Freedom enters the game for J. Lauvergne,51,71
266,3,5:52.0,J. Richardson enters the game for D. Waiters,,51,71
267,3,5:42.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by R. Westbrook),51,73
268,3,5:31.0,Turnover by J. Johnson (bad pass; steal by A. Roberson),,51,73
269,3,5:26.0,,E. Freedom misses 2-pt layup from 1 ft (block by T. Johnson),51,73
270,3,5:25.0,Defensive rebound by J. Johnson,,51,73
271,3,5:12.0,G. Dragić misses 3-pt jump shot from 24 ft,,51,73
272,3,5:12.0,,Defensive rebound by R. Westbrook,51,73
273,3,5:07.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),51,75
274,3,5:07.0,Miami full timeout,,51,75
275,3,5:07.0,W. Reed enters the game for H. Whiteside,,51,75
276,3,4:50.0,J. Johnson misses 2-pt layup from 1 ft,,51,75
277,3,4:49.0,,Defensive rebound by A. Roberson,51,75
278,3,4:42.0,,R. Westbrook misses 2-pt layup from 3 ft (block by W. Reed),51,75
279,3,4:41.0,Defensive rebound by T. Johnson,,51,75
280,3,4:38.0,T. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,53,75
281,3,4:27.0,,Turnover by A. Roberson (lost ball; steal by T. Johnson),53,75
282,3,4:16.0,G. Dragić makes 2-pt jump shot from 13 ft,,55,75
283,3,4:16.0,,Oklahoma City full timeout,55,75
284,3,4:16.0,,Á. Abrines enters the game for V. Oladipo,55,75
285,3,3:57.0,,E. Freedom makes 2-pt layup from 2 ft (assist by A. Roberson),55,77
286,3,3:50.0,Turnover by G. Dragić (lost ball; steal by A. Roberson),,55,77
287,3,3:48.0,,Personal foul by J. Richardson (drawn by A. Roberson),55,77
288,3,3:48.0,,J. Lauvergne enters the game for S. Adams,55,77
289,3,3:48.0,J. Winslow enters the game for G. Dragić,,55,77
290,3,3:42.0,,Turnover by R. Westbrook (bad pass; steal by J. Johnson),55,77
291,3,3:30.0,J. Johnson makes 2-pt layup from 1 ft,,57,77
292,3,3:17.0,,Personal foul by J. Richardson (drawn by E. Freedom),57,77
293,3,3:17.0,,Technical foul by E. Freedom,57,77
294,3,3:17.0,Technical foul by J. Richardson,,57,77
295,3,3:17.0,,E. Freedom makes free throw 1 of 2,57,78
296,3,3:17.0,,J. Grant enters the game for A. Roberson,57,78
297,3,3:17.0,,E. Freedom makes free throw 2 of 2,57,79
298,3,3:02.0,T. Johnson misses 2-pt jump shot from 21 ft,,57,79
299,3,3:02.0,,Defensive rebound by E. Freedom,57,79
300,3,2:58.0,,Turnover by E. Freedom (dbl dribble),57,79
301,3,2:58.0,,S. Christon enters the game for R. Westbrook,57,79
302,3,2:50.0,Turnover by W. Reed (lost ball; steal by Á. Abrines),,57,79
303,3,2:45.0,,Á. Abrines misses 2-pt layup from 2 ft (block by W. Reed),57,79
304,3,2:45.0,,Offensive rebound by Team,57,79
305,3,2:34.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,57,79
306,3,2:34.0,Defensive rebound by J. Richardson,,57,79
307,3,2:14.0,J. Johnson misses 2-pt layup from 1 ft,,57,79
308,3,2:13.0,,Defensive rebound by E. Freedom,57,79
309,3,1:58.0,,E. Freedom makes 2-pt layup from 1 ft (assist by J. Grant),57,81
310,3,1:36.0,J. Winslow misses 2-pt layup from 2 ft (block by J. Grant),,57,81
311,3,1:35.0,Offensive rebound by W. Reed,,57,81
312,3,1:34.0,W. Reed makes 2-pt layup from 1 ft,,59,81
313,3,1:19.0,,J. Lauvergne misses 2-pt hook shot from 5 ft,59,81
314,3,1:19.0,,Offensive rebound by E. Freedom,59,81
315,3,1:17.0,,Flagrant foul type 1 by W. Reed (drawn by E. Freedom),59,81
316,3,1:17.0,,E. Freedom makes flagrant free throw 1 of 2,59,82
317,3,1:17.0,,E. Freedom makes flagrant free throw 2 of 2,59,83
318,3,1:06.0,,Turnover by E. Freedom (bad pass; steal by J. Winslow),59,83
319,3,0:48.0,T. Johnson misses 2-pt jump shot from 5 ft,,59,83
320,3,0:47.0,Offensive rebound by W. Reed,,59,83
321,3,0:47.0,W. Reed makes 2-pt layup from 2 ft,,61,83
322,3,0:32.0,,Á. Abrines misses 3-pt jump shot from 24 ft,61,83
323,3,0:31.0,Defensive rebound by Team,,61,83
324,3,0:17.0,J. Johnson misses 2-pt layup from 1 ft,,61,83
325,3,0:16.0,,Defensive rebound by E. Freedom,61,83
326,3,0:14.0,,Turnover by Á. Abrines (lost ball),61,83
327,3,0:07.0,Personal take foul by J. Grant (drawn by J. Winslow),,61,83
328,3,0:00.0,J. Winslow misses 2-pt jump shot from 5 ft,,61,83
329,3,0:00.0,Offensive rebound by Team,,61,83
330,4,11:49.0,,Á. Abrines misses 3-pt jump shot from 24 ft,61,83
331,4,11:48.0,Defensive rebound by J. Johnson,,61,83
332,4,11:29.0,J. Winslow misses 3-pt jump shot from 23 ft,,61,83
333,4,11:29.0,Offensive rebound by W. Reed,,61,83
334,4,11:23.0,Personal foul by E. Freedom (drawn by J. Johnson),,61,83
335,4,11:13.0,J. Richardson misses 3-pt jump shot from 22 ft,,61,83
336,4,11:12.0,,Defensive rebound by J. Lauvergne,61,83
337,4,11:03.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,61,83
338,4,11:03.0,Defensive rebound by J. Winslow,,61,83
339,4,10:55.0,J. Winslow misses 2-pt layup from 1 ft,,61,83
340,4,10:54.0,,Defensive rebound by J. Grant,61,83
341,4,10:45.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,61,83
342,4,10:45.0,,Offensive rebound by Team,61,83
343,4,10:35.0,,S. Christon misses 2-pt layup from 1 ft,61,83
344,4,10:35.0,Defensive rebound by Team,,61,83
345,4,10:35.0,,Loose ball foul by J. Lauvergne (drawn by W. Reed),61,83
346,4,10:22.0,T. Johnson makes 2-pt layup from 1 ft (assist by W. Reed),,63,83
347,4,10:02.0,,J. Lauvergne makes 3-pt jump shot from 25 ft (assist by E. Freedom),63,86
348,4,9:48.0,J. Johnson misses 3-pt jump shot from 24 ft,,63,86
349,4,9:47.0,,Defensive rebound by S. Christon,63,86
350,4,9:29.0,,Á. Abrines misses 3-pt jump shot from 25 ft,63,86
351,4,9:27.0,Defensive rebound by J. Johnson,,63,86
352,4,9:23.0,Shooting foul by J. Grant (drawn by J. Winslow),,63,86
353,4,9:23.0,J. Winslow makes free throw 1 of 2,,64,86
354,4,9:23.0,H. Whiteside enters the game for W. Reed,,64,86
355,4,9:23.0,J. Winslow makes free throw 2 of 2,,65,86
356,4,9:11.0,,S. Christon makes 2-pt jump shot from 17 ft,65,88
357,4,8:54.0,H. Whiteside makes 2-pt layup from 2 ft,,67,88
358,4,8:34.0,,E. Freedom makes 2-pt jump shot from 13 ft (assist by S. Christon),67,90
359,4,8:18.0,J. Johnson misses 2-pt layup from 2 ft,,67,90
360,4,8:17.0,Offensive rebound by J. Johnson,,67,90
361,4,8:16.0,J. Johnson misses 2-pt layup from 2 ft,,67,90
362,4,8:16.0,,Defensive rebound by E. Freedom,67,90
363,4,8:05.0,,Turnover by J. Lauvergne (3 sec),67,90
364,4,8:05.0,Official timeout,,67,90
365,4,8:05.0,,S. Adams enters the game for E. Freedom,67,90
366,4,8:05.0,,D. Sabonis enters the game for J. Lauvergne,67,90
367,4,7:46.0,J. Winslow misses 2-pt jump shot from 19 ft,,67,90
368,4,7:46.0,,Defensive rebound by D. Sabonis,67,90
369,4,7:30.0,,Turnover by Á. Abrines (bad pass; steal by H. Whiteside),67,90
370,4,7:20.0,Shooting foul by Á. Abrines (drawn by T. Johnson),,67,90
371,4,7:20.0,T. Johnson makes free throw 1 of 2,,68,90
372,4,7:20.0,D. Waiters enters the game for J. Winslow,,68,90
373,4,7:20.0,T. Johnson makes free throw 2 of 2,,69,90
374,4,7:08.0,,J. Grant misses 2-pt jump shot from 15 ft,69,90
375,4,7:08.0,Defensive rebound by H. Whiteside,,69,90
376,4,6:51.0,J. Richardson misses 2-pt jump shot from 4 ft,,69,90
377,4,6:51.0,,Defensive rebound by Á. Abrines,69,90
378,4,6:51.0,,Oklahoma City full timeout,69,90
379,4,6:51.0,,V. Oladipo enters the game for Á. Abrines,69,90
380,4,6:51.0,,A. Roberson enters the game for J. Grant,69,90
381,4,6:33.0,,S. Christon misses 2-pt jump shot from 9 ft,69,90
