,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
383,4,1:46.0,N. Jokić makes 2-pt layup at rim (assist by J. Hernangómez),,85,109
384,4,1:25.0,,J. Anderson misses 3-pt jump shot from 25 ft,85,109
385,4,1:24.0,Defensive rebound by J. Murray,,85,109
386,4,1:10.0,J. Murray makes 2-pt layup from 3 ft,,87,109
387,4,0:56.0,,A. Hammons makes 3-pt jump shot from 24 ft (assist by J. Gibson),87,112
388,4,0:50.0,Shooting foul by A. Hammons (drawn by N. Jokić),,87,112
389,4,0:50.0,N. Jokić makes free throw 1 of 2,,88,112
390,4,0:50.0,N. Jokić makes free throw 2 of 2,,89,112
391,4,0:30.0,,A. Hammons misses 2-pt jump shot from 23 ft,89,112
392,4,0:29.0,Defensive rebound by N. Jokić,,89,112
393,4,0:21.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by J. Murray),,92,112
