,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
32,1,7:06.0,R. McGruder misses 2-pt jump shot from 9 ft,,10,8
33,1,7:05.0,,Defensive rebound by C. Zeller,10,8
34,1,6:57.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 12 ft,10,8
35,1,6:56.0,Defensive rebound by H. Whiteside,,10,8
36,1,6:47.0,Turnover by G. Dragić (lost ball; steal by M. Kidd-Gilchrist),,10,8
37,1,6:47.0,,Personal foul by G. Dragić (drawn by M. Kidd-Gilchrist),10,8
38,1,6:24.0,,K. Walker misses 2-pt layup from 1 ft,10,8
39,1,6:23.0,Defensive rebound by Team,,10,8
40,1,6:08.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by R. McGruder),,13,8
41,1,5:41.0,,C. Zeller makes 2-pt layup from 2 ft,13,10
42,1,5:23.0,J. Johnson makes 2-pt layup from 2 ft,,15,10
43,1,5:17.0,,Charlotte full timeout,15,10
44,1,5:17.0,T. Johnson enters the game for G. Dragić,,15,10
45,1,5:08.0,,C. Zeller makes 2-pt jump shot from 7 ft (assist by N. Batum),15,12
46,1,4:52.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by J. Richardson),,18,12
47,1,4:36.0,,C. Zeller misses 2-pt jump shot from 7 ft,18,12
48,1,4:34.0,,Offensive rebound by M. Williams,18,12
49,1,4:34.0,,M. Williams makes 2-pt layup from 1 ft,18,14
50,1,4:20.0,Turnover by H. Whiteside (traveling),,18,14
51,1,4:17.0,,F. Kaminsky enters the game for C. Zeller,18,14
52,1,4:17.0,,M. Belinelli enters the game for N. Batum,18,14
53,1,4:02.0,,M. Belinelli misses 3-pt jump shot from 23 ft,18,14
54,1,4:01.0,,Offensive rebound by M. Williams,18,14
55,1,3:55.0,,Turnover by K. Walker (bad pass; steal by H. Whiteside),18,14
56,1,3:46.0,J. Johnson makes 2-pt jump shot from 18 ft (assist by T. Johnson),,20,14
57,1,3:24.0,,Shooting foul by H. Whiteside (drawn by M. Kidd-Gilchrist),20,14
58,1,3:24.0,,M. Kidd-Gilchrist makes free throw 1 of 2,20,15
59,1,3:24.0,W. Ellington enters the game for R. McGruder,,20,15
60,1,3:24.0,O. White enters the game for J. Johnson,,20,15
61,1,3:24.0,,M. Plumlee enters the game for M. Williams,20,15
62,1,3:24.0,,M. Kidd-Gilchrist makes free throw 2 of 2,20,16
63,1,3:13.0,Shooting foul by K. Walker (drawn by T. Johnson),,20,16
64,1,3:13.0,T. Johnson misses free throw 1 of 2,,20,16
65,1,3:13.0,Offensive rebound by Team,,20,16
66,1,3:13.0,T. Johnson makes free throw 2 of 2,,21,16
67,1,2:58.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 14 ft,21,16
68,1,2:56.0,Defensive rebound by H. Whiteside,,21,16
69,1,2:38.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by O. White),,24,16
70,1,2:22.0,,K. Walker makes 3-pt jump shot from 25 ft,24,19
71,1,2:14.0,Miami full timeout,,24,19
72,1,2:14.0,,J. Lamb enters the game for M. Kidd-Gilchrist,24,19
73,1,2:14.0,,B. Roberts enters the game for K. Walker,24,19
74,1,2:14.0,W. Reed enters the game for H. Whiteside,,24,19
75,1,2:06.0,T. Johnson misses 2-pt layup at rim (block by B. Roberts),,24,19
76,1,2:06.0,Offensive rebound by T. Johnson,,24,19
77,1,2:06.0,T. Johnson misses 2-pt layup at rim,,24,19
78,1,2:06.0,,Defensive rebound by Team,24,19
79,1,1:48.0,,J. Lamb misses 2-pt jump shot from 7 ft,24,19
80,1,1:46.0,Defensive rebound by J. Richardson,,24,19
81,1,1:37.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by O. White),,27,19
82,1,1:18.0,,F. Kaminsky makes 2-pt jump shot from 10 ft (assist by M. Belinelli),27,21
83,1,1:00.0,W. Ellington misses 3-pt jump shot from 26 ft,,27,21
84,1,0:59.0,Offensive rebound by W. Reed,,27,21
85,1,0:56.0,Personal foul by B. Roberts (drawn by J. Richardson),,27,21
86,1,0:56.0,G. Dragić enters the game for J. Richardson,,27,21
87,1,0:35.0,W. Reed misses 2-pt hook shot from 9 ft,,27,21
88,1,0:34.0,,Defensive rebound by M. Plumlee,27,21
89,1,0:18.0,,B. Roberts makes 2-pt jump shot from 19 ft,27,23
90,1,0:03.0,W. Ellington misses 3-pt jump shot from 25 ft,,27,23
91,1,0:02.0,,Defensive rebound by M. Belinelli,27,23
92,2,11:39.0,,B. Roberts makes 2-pt layup from 1 ft (assist by J. Lamb),27,25
93,2,11:21.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by W. Ellington),,30,25
94,2,10:56.0,,J. Lamb makes 2-pt jump shot from 12 ft,30,27
95,2,10:30.0,W. Reed misses 3-pt jump shot from 26 ft,,30,27
96,2,10:29.0,,Defensive rebound by F. Kaminsky,30,27
97,2,10:07.0,,Shooting foul by O. White (drawn by F. Kaminsky),30,27
98,2,10:07.0,,F. Kaminsky makes 2-pt layup from 2 ft,30,29
99,2,10:07.0,,F. Kaminsky makes free throw 1 of 1,30,30
100,2,9:45.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),,33,30
101,2,9:37.0,,Charlotte full timeout,33,30
102,2,9:30.0,,M. Belinelli misses 3-pt jump shot from 24 ft,33,30
103,2,9:30.0,Defensive rebound by Team,,33,30
104,2,9:30.0,,Loose ball foul by M. Plumlee (drawn by W. Reed),33,30
105,2,9:21.0,G. Dragić makes 2-pt layup at rim,,35,30
106,2,9:09.0,,B. Roberts misses 2-pt jump shot from 18 ft,35,30
107,2,9:07.0,,Offensive rebound by B. Roberts,35,30
108,2,9:07.0,,Turnover by B. Roberts (bad pass),35,30
109,2,8:53.0,T. Johnson misses 3-pt jump shot from 24 ft,,35,30
110,2,8:51.0,,Defensive rebound by B. Roberts,35,30
111,2,8:36.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,35,30
112,2,8:35.0,Defensive rebound by W. Reed,,35,30
113,2,8:15.0,G. Dragić misses 3-pt jump shot from 25 ft,,35,30
114,2,8:13.0,Offensive rebound by W. Reed,,35,30
115,2,8:04.0,Personal foul by J. Lamb (drawn by G. Dragić),,35,30
116,2,8:04.0,,N. Batum enters the game for M. Belinelli,35,30
117,2,8:04.0,,K. Walker enters the game for B. Roberts,35,30
118,2,7:50.0,W. Reed misses 2-pt jump shot from 15 ft,,35,30
119,2,7:49.0,,Defensive rebound by N. Batum,35,30
120,2,7:29.0,,F. Kaminsky makes 2-pt jump shot from 5 ft,35,32
121,2,7:14.0,W. Ellington misses 3-pt jump shot from 25 ft,,35,32
122,2,7:13.0,,Defensive rebound by J. Lamb,35,32
123,2,6:57.0,,Shooting foul by W. Ellington (drawn by K. Walker),35,32
124,2,6:57.0,,K. Walker makes free throw 1 of 3,35,33
125,2,6:57.0,,K. Walker misses free throw 2 of 3,35,33
126,2,6:57.0,,Offensive rebound by Team,35,33
127,2,6:57.0,H. Whiteside enters the game for W. Reed,,35,32
128,2,6:57.0,,M. Williams enters the game for F. Kaminsky,35,33
129,2,6:57.0,,C. Zeller enters the game for M. Plumlee,35,33
130,2,6:57.0,J. Richardson enters the game for T. Johnson,,35,33
131,2,6:57.0,R. McGruder enters the game for W. Ellington,,35,33
132,2,6:57.0,J. Johnson enters the game for O. White,,35,33
133,2,6:57.0,,K. Walker misses free throw 3 of 3,35,33
134,2,6:56.0,Defensive rebound by J. Johnson,,35,33
135,2,6:49.0,Personal foul by K. Walker (drawn by G. Dragić),,35,33
136,2,6:40.0,G. Dragić makes 2-pt jump shot from 17 ft,,37,33
137,2,6:17.0,,N. Batum misses 2-pt jump shot from 11 ft,37,33
138,2,6:15.0,Defensive rebound by H. Whiteside,,37,33
139,2,6:03.0,G. Dragić makes 2-pt jump shot from 9 ft,,39,33
140,2,5:49.0,,Shooting foul by H. Whiteside (drawn by K. Walker),39,33
141,2,5:49.0,Official timeout,,39,33
142,2,5:49.0,,K. Walker makes free throw 1 of 2,39,34
143,2,5:49.0,,M. Kidd-Gilchrist enters the game for J. Lamb,39,33
144,2,5:49.0,T. Johnson enters the game for G. Dragić,,39,33
145,2,5:49.0,,K. Walker makes free throw 2 of 2,39,35
146,2,5:26.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,42,35
147,2,5:06.0,,C. Zeller misses 2-pt layup from 2 ft,42,35
148,2,5:05.0,Defensive rebound by J. Johnson,,42,35
149,2,4:59.0,J. Johnson misses 3-pt jump shot from 23 ft,,42,35
150,2,4:58.0,,Defensive rebound by M. Williams,42,35
151,2,4:42.0,,N. Batum misses 3-pt jump shot from 25 ft,42,35
152,2,4:41.0,Defensive rebound by J. Richardson,,42,35
153,2,4:29.0,J. Richardson misses 3-pt jump shot from 25 ft,,42,35
154,2,4:28.0,,Defensive rebound by M. Kidd-Gilchrist,42,35
155,2,4:13.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),42,38
156,2,3:54.0,Turnover by R. McGruder (offensive goaltending),,42,38
157,2,3:34.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by K. Walker),42,40
158,2,3:27.0,Miami full timeout,,42,40
159,2,3:10.0,T. Johnson misses 2-pt jump shot from 10 ft,,42,40
160,2,3:10.0,,Defensive rebound by Team,42,40
161,2,3:10.0,Loose ball foul by H. Whiteside (drawn by C. Zeller),,42,40
162,2,3:10.0,W. Reed enters the game for H. Whiteside,,42,40
163,2,2:58.0,,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),42,42
164,2,2:42.0,J. Richardson makes 2-pt jump shot from 11 ft,,44,42
165,2,2:32.0,,K. Walker makes 3-pt jump shot from 25 ft,44,45
166,2,2:17.0,Personal foul by C. Zeller (drawn by J. Johnson),,44,45
167,2,2:17.0,,B. Roberts enters the game for K. Walker,44,45
168,2,2:17.0,G. Dragić enters the game for T. Johnson,,44,45
169,2,2:02.0,J. Johnson misses 2-pt jump shot from 11 ft (block by M. Williams),,44,45
170,2,2:02.0,Offensive rebound by Team,,44,45
171,2,2:02.0,Turnover by Team (shot clock),,44,45
172,2,1:48.0,,N. Batum misses 3-pt jump shot from 27 ft,44,45
173,2,1:47.0,Defensive rebound by G. Dragić,,44,45
174,2,1:37.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,47,45
175,2,1:11.0,,C. Zeller misses 2-pt jump shot from 21 ft,47,45
176,2,1:10.0,Defensive rebound by R. McGruder,,47,45
177,2,1:00.0,R. McGruder misses 3-pt jump shot from 24 ft,,47,45
178,2,0:58.0,,Defensive rebound by M. Williams,47,45
179,2,0:45.0,,N. Batum makes 2-pt jump shot from 13 ft,47,47
180,2,0:45.0,,Shooting foul by R. McGruder (drawn by N. Batum),47,47
181,2,0:45.0,,N. Batum makes free throw 1 of 1,47,48
182,2,0:26.0,G. Dragić makes 2-pt jump shot from 18 ft,,49,48
183,2,0:07.0,,N. Batum misses 2-pt layup from 2 ft (block by W. Reed),49,48
184,2,0:05.0,Defensive rebound by J. Richardson,,49,48
185,2,0:02.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,52,48
186,2,0:01.0,,M. Williams makes 3-pt jump shot from 54 ft,52,51
187,3,11:44.0,,N. Batum makes 2-pt jump shot from 20 ft,52,53
188,3,11:26.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,55,53
189,3,11:08.0,,N. Batum makes 2-pt jump shot from 8 ft,55,55
190,3,10:51.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by R. McGruder),,58,55
191,3,10:35.0,,M. Williams misses 3-pt jump shot from 25 ft,58,55
192,3,10:33.0,Defensive rebound by H. Whiteside,,58,55
193,3,10:25.0,J. Richardson makes 2-pt layup at rim (assist by R. McGruder),,60,55
194,3,10:25.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Richardson),,60,55
195,3,10:25.0,J. Richardson makes free throw 1 of 1,,61,55
196,3,10:11.0,,N. Batum makes 2-pt jump shot from 14 ft (assist by K. Walker),61,57
197,3,10:11.0,,Shooting foul by R. McGruder (drawn by N. Batum),61,57
198,3,10:11.0,,N. Batum makes free throw 1 of 1,61,58
199,3,9:55.0,J. Richardson misses 3-pt jump shot from 25 ft,,61,58
200,3,9:55.0,Offensive rebound by Team,,61,58
201,3,9:39.0,R. McGruder misses 2-pt jump shot from 9 ft,,61,58
202,3,9:37.0,,Defensive rebound by M. Kidd-Gilchrist,61,58
203,3,9:29.0,,M. Williams misses 3-pt jump shot from 25 ft,61,58
204,3,9:28.0,Defensive rebound by H. Whiteside,,61,58
205,3,9:17.0,H. Whiteside misses 2-pt layup from 2 ft,,61,58
206,3,9:14.0,Offensive rebound by H. Whiteside,,61,58
207,3,9:14.0,Personal foul by C. Zeller (drawn by H. Whiteside),,61,58
208,3,9:14.0,Technical foul by H. Whiteside,,61,58
209,3,9:14.0,,N. Batum makes technical free throw,61,59
210,3,8:57.0,J. Richardson misses 2-pt layup from 3 ft,,61,59
211,3,8:55.0,Offensive rebound by H. Whiteside,,61,59
212,3,8:55.0,H. Whiteside misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,61,59
213,3,8:53.0,Offensive rebound by H. Whiteside,,61,59
214,3,8:53.0,H. Whiteside makes 2-pt layup at rim,,63,59
215,3,8:26.0,,C. Zeller misses 2-pt jump shot from 19 ft,63,59
216,3,8:25.0,Defensive rebound by J. Johnson,,63,59
217,3,8:09.0,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Richardson),,65,59
218,3,7:56.0,,K. Walker misses 3-pt jump shot from 26 ft,65,59
219,3,7:55.0,Defensive rebound by H. Whiteside,,65,59
220,3,7:44.0,J. Richardson misses 3-pt jump shot from 23 ft,,65,59
221,3,7:42.0,,Defensive rebound by M. Williams,65,59
222,3,7:34.0,,N. Batum misses 3-pt jump shot from 25 ft,65,59
223,3,7:33.0,Defensive rebound by H. Whiteside,,65,59
224,3,7:18.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,67,59
225,3,7:04.0,,C. Zeller misses 2-pt dunk at rim (block by H. Whiteside),67,59
226,3,7:02.0,Defensive rebound by J. Richardson,,67,59
227,3,6:48.0,J. Johnson makes 3-pt jump shot from 25 ft,,70,59
228,3,6:48.0,,Charlotte full timeout,70,59
229,3,6:32.0,,C. Zeller misses 2-pt layup from 1 ft,70,59
230,3,6:31.0,Defensive rebound by H. Whiteside,,70,59
231,3,6:10.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Johnson),,73,59
232,3,5:55.0,,K. Walker misses 2-pt layup from 2 ft (block by H. Whiteside),73,59
233,3,5:55.0,,Offensive rebound by Team,73,59
234,3,5:47.0,,C. Zeller misses 2-pt layup from 1 ft (block by H. Whiteside),73,59
235,3,5:45.0,Defensive rebound by H. Whiteside,,73,59
236,3,5:29.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Richardson),,73,59
237,3,5:29.0,J. Richardson makes free throw 1 of 2,,74,59
238,3,5:29.0,,J. Lamb enters the game for M. Kidd-Gilchrist,74,59
239,3,5:29.0,T. Johnson enters the game for J. Johnson,,74,59
240,3,5:29.0,O. White enters the game for G. Dragić,,74,59
241,3,5:29.0,,F. Kaminsky enters the game for M. Williams,74,59
242,3,5:29.0,J. Richardson makes free throw 2 of 2,,75,59
243,3,5:14.0,,N. Batum makes 2-pt jump shot from 21 ft (assist by C. Zeller),75,61
244,3,4:55.0,O. White misses 3-pt jump shot from 25 ft,,75,61
245,3,4:55.0,Offensive rebound by Team,,75,61
246,3,4:54.0,,Loose ball foul by C. Zeller (drawn by H. Whiteside),75,61
247,3,4:54.0,Turnover by J. Richardson (offensive foul),,75,61
248,3,4:54.0,Offensive foul by J. Richardson (drawn by N. Batum),,75,61
249,3,4:40.0,,Shooting foul by J. Richardson (drawn by N. Batum),75,61
250,3,4:40.0,,N. Batum makes free throw 1 of 2,75,62
251,3,4:40.0,,N. Batum makes free throw 2 of 2,75,63
252,3,4:37.0,Miami full timeout,,75,63
253,3,4:17.0,O. White makes 3-pt jump shot from 26 ft (assist by J. Richardson),,78,63
254,3,3:56.0,,K. Walker misses 2-pt layup from 2 ft,78,63
255,3,3:55.0,Defensive rebound by H. Whiteside,,78,63
256,3,3:41.0,R. McGruder misses 2-pt jump shot from 9 ft,,78,63
257,3,3:41.0,Offensive rebound by H. Whiteside,,78,63
258,3,3:41.0,Shooting foul by N. Batum (drawn by H. Whiteside),,78,63
259,3,3:41.0,H. Whiteside makes free throw 1 of 2,,79,63
260,3,3:41.0,,M. Kidd-Gilchrist enters the game for N. Batum,79,63
261,3,3:41.0,H. Whiteside makes free throw 2 of 2,,80,63
262,3,3:23.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 14 ft (assist by F. Kaminsky),80,65
263,3,3:06.0,H. Whiteside misses 2-pt jump shot from 7 ft (block by M. Kidd-Gilchrist),,80,65
264,3,3:05.0,,Defensive rebound by M. Kidd-Gilchrist,80,65
265,3,2:52.0,,J. Lamb makes 2-pt jump shot from 16 ft,80,67
266,3,2:38.0,Shooting foul by K. Walker (drawn by T. Johnson),,80,67
267,3,2:38.0,T. Johnson makes free throw 1 of 2,,81,67
268,3,2:38.0,W. Reed enters the game for H. Whiteside,,81,67
269,3,2:38.0,G. Dragić enters the game for J. Richardson,,81,67
270,3,2:38.0,,M. Williams enters the game for C. Zeller,81,67
271,3,2:38.0,T. Johnson makes free throw 2 of 2,,82,67
272,3,2:24.0,,F. Kaminsky misses 2-pt jump shot from 10 ft,82,67
273,3,2:23.0,Defensive rebound by O. White,,82,67
274,3,2:09.0,T. Johnson misses 3-pt jump shot from 24 ft,,82,67
275,3,2:08.0,,Defensive rebound by K. Walker,82,67
276,3,2:03.0,,K. Walker misses 2-pt layup from 2 ft (block by W. Reed),82,67
277,3,2:03.0,,Offensive rebound by Team,82,67
278,3,1:58.0,,K. Walker misses 3-pt jump shot from 23 ft,82,67
279,3,1:57.0,Defensive rebound by R. McGruder,,82,67
280,3,1:49.0,G. Dragić makes 2-pt jump shot from 16 ft,,84,67
281,3,1:38.0,,Shooting foul by W. Reed (drawn by F. Kaminsky),84,67
282,3,1:38.0,,F. Kaminsky misses free throw 1 of 2,84,67
283,3,1:38.0,,Offensive rebound by Team,84,67
284,3,1:38.0,,F. Kaminsky makes free throw 2 of 2,84,68
285,3,1:24.0,G. Dragić misses 2-pt jump shot from 10 ft,,84,68
286,3,1:23.0,,Defensive rebound by M. Kidd-Gilchrist,84,68
287,3,1:21.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by G. Dragić),84,68
288,3,1:06.0,R. McGruder misses 3-pt jump shot from 23 ft,,84,68
289,3,1:05.0,,Defensive rebound by J. Lamb,84,68
290,3,1:00.0,,Shooting block foul by W. Reed (drawn by J. Lamb),84,68
291,3,1:00.0,,J. Lamb makes free throw 1 of 2,84,69
292,3,1:00.0,W. Ellington enters the game for R. McGruder,,84,69
293,3,1:00.0,,J. Lamb makes free throw 2 of 2,84,70
294,3,0:35.0,G. Dragić misses 3-pt jump shot from 25 ft,,84,70
295,3,0:34.0,,Defensive rebound by J. Lamb,84,70
296,3,0:19.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),84,73
297,3,0:04.0,G. Dragić makes 2-pt hook shot from 6 ft,,86,73
298,3,0:00.0,,J. Lamb misses 3-pt jump shot from 25 ft,86,73
299,3,0:00.0,,Offensive rebound by Team,86,73
300,4,11:37.0,G. Dragić makes 2-pt layup at rim (assist by W. Ellington),,88,73
301,4,11:22.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),88,76
302,4,11:03.0,G. Dragić misses 2-pt jump shot from 6 ft,,88,76
303,4,11:02.0,,Defensive rebound by M. Williams,88,76
304,4,10:42.0,,F. Kaminsky makes 2-pt jump shot from 11 ft,88,78
305,4,10:17.0,O. White misses 2-pt layup from 2 ft (block by N. Batum),,88,78
306,4,10:15.0,,Defensive rebound by M. Williams,88,78
307,4,10:11.0,,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),88,80
308,4,10:11.0,Miami full timeout,,88,80
309,4,10:11.0,H. Whiteside enters the game for O. White,,88,80
310,4,10:11.0,J. Johnson enters the game for W. Reed,,88,80
311,4,9:52.0,Turnover by J. Johnson (bad pass; steal by N. Batum),,88,80
312,4,9:46.0,,N. Batum misses 2-pt dunk at rim,88,80
313,4,9:44.0,Defensive rebound by W. Ellington,,88,80
314,4,9:34.0,H. Whiteside makes 2-pt dunk at rim,,90,80
315,4,9:24.0,,Turnover by N. Batum (bad pass; steal by J. Johnson),90,80
316,4,9:10.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,93,80
317,4,8:59.0,,Shooting foul by W. Ellington (drawn by N. Batum),93,80
318,4,8:59.0,,N. Batum makes free throw 1 of 3,93,81
319,4,8:59.0,,N. Batum makes free throw 2 of 3,93,82
320,4,8:59.0,,N. Batum makes free throw 3 of 3,93,83
321,4,8:44.0,Shooting foul by F. Kaminsky (drawn by H. Whiteside),,93,83
322,4,8:44.0,H. Whiteside makes 2-pt layup from 1 ft,,95,83
323,4,8:44.0,J. Richardson enters the game for W. Ellington,,95,83
324,4,8:44.0,H. Whiteside makes free throw 1 of 1,,96,83
325,4,8:32.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,96,83
326,4,8:30.0,Defensive rebound by H. Whiteside,,96,83
327,4,8:07.0,G. Dragić misses 2-pt jump shot from 11 ft,,96,83
328,4,8:05.0,,Defensive rebound by J. Lamb,96,83
329,4,7:54.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,96,83
330,4,7:52.0,Defensive rebound by H. Whiteside,,96,83
331,4,7:38.0,T. Johnson misses 2-pt jump shot from 13 ft (block by J. Lamb),,96,83
332,4,7:36.0,,Defensive rebound by M. Williams,96,83
333,4,7:26.0,,B. Roberts makes 3-pt jump shot from 26 ft (assist by N. Batum),96,86
334,4,7:00.0,J. Richardson misses 2-pt jump shot from 20 ft,,96,86
335,4,6:59.0,,Defensive rebound by J. Lamb,96,86
336,4,6:52.0,,B. Roberts misses 2-pt layup from 1 ft,96,86
337,4,6:51.0,Defensive rebound by H. Whiteside,,96,86
338,4,6:38.0,Turnover by J. Johnson (bad pass),,96,86
339,4,6:38.0,,K. Walker enters the game for B. Roberts,96,86
340,4,6:38.0,O. White enters the game for H. Whiteside,,96,86
341,4,6:38.0,R. McGruder enters the game for G. Dragić,,96,86
342,4,6:15.0,,J. Lamb misses 2-pt jump shot from 10 ft,96,86
343,4,6:14.0,Defensive rebound by T. Johnson,,96,86
344,4,5:59.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,99,86
345,4,5:59.0,,Charlotte full timeout,99,86
346,4,5:59.0,,C. Zeller enters the game for F. Kaminsky,99,86
347,4,5:34.0,,K. Walker misses 3-pt jump shot from 29 ft,99,86
348,4,5:32.0,Defensive rebound by J. Johnson,,99,86
349,4,5:08.0,R. McGruder misses 3-pt jump shot from 29 ft,,99,86
350,4,5:06.0,,Defensive rebound by C. Zeller,99,86
351,4,4:55.0,,Shooting foul by J. Richardson (drawn by N. Batum),99,86
352,4,4:55.0,,N. Batum makes free throw 1 of 2,99,87
353,4,4:55.0,H. Whiteside enters the game for O. White,,99,87
354,4,4:55.0,,N. Batum makes free throw 2 of 2,99,88
355,4,4:37.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by T. Johnson),,102,88
356,4,4:21.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),102,90
357,4,3:59.0,J. Johnson makes 2-pt jump shot from 9 ft,,104,90
358,4,3:49.0,,Turnover by K. Walker (lost ball; steal by J. Johnson),104,90
359,4,3:30.0,T. Johnson makes 3-pt jump shot from 27 ft (assist by J. Richardson),,107,90
360,4,3:13.0,,K. Walker makes 2-pt jump shot from 14 ft,107,92
361,4,2:51.0,J. Richardson misses 2-pt layup at rim,,107,92
362,4,2:50.0,,Defensive rebound by K. Walker,107,92
363,4,2:41.0,,K. Walker makes 2-pt layup from 2 ft,107,94
364,4,2:35.0,Miami full timeout,,107,94
365,4,2:35.0,Official timeout,,107,94
366,4,2:35.0,,M. Kidd-Gilchrist enters the game for J. Lamb,107,94
367,4,2:35.0,G. Dragić enters the game for T. Johnson,,107,94
368,4,2:20.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,110,94
369,4,2:04.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),110,96
370,4,1:40.0,R. McGruder misses 2-pt jump shot from 3 ft (block by C. Zeller),,110,96
371,4,1:39.0,,Defensive rebound by N. Batum,110,96
372,4,1:33.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by M. Kidd-Gilchrist),110,99
373,4,1:11.0,R. McGruder misses 3-pt jump shot from 25 ft,,110,99
374,4,1:10.0,,Defensive rebound by M. Williams,110,99
375,4,1:04.0,,M. Williams misses 3-pt jump shot from 30 ft,110,99
376,4,1:03.0,Defensive rebound by Team,,110,99
377,4,1:02.0,Personal foul by M. Williams (drawn by G. Dragić),,110,99
378,4,0:41.0,G. Dragić misses 3-pt jump shot from 27 ft,,110,99
379,4,0:41.0,,Defensive rebound by M. Williams,110,99
