,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
68,1,4:53.0,,H. Barnes misses 2-pt jump shot from 13 ft,11,9
69,1,4:53.0,Defensive rebound by G. Hayward,,11,9
70,1,4:39.0,G. Hayward misses 2-pt jump shot from 20 ft,,11,9
71,1,4:38.0,,Defensive rebound by H. Barnes,11,9
72,1,4:16.0,,S. Mejri misses 2-pt jump shot from 17 ft,11,9
73,1,4:15.0,,Offensive rebound by Team,11,9
74,1,4:15.0,,Turnover by Team (shot clock),11,9
75,1,4:15.0,A. Burks enters the game for J. Ingles,,11,9
76,1,4:04.0,R. Gobert makes 2-pt dunk at rim,,13,9
77,1,3:45.0,,W. Matthews misses 3-pt jump shot from 24 ft,13,9
78,1,3:44.0,Defensive rebound by T. Lyles,,13,9
79,1,3:32.0,A. Burks makes 3-pt jump shot from 22 ft (assist by G. Hayward),,16,9
80,1,3:32.0,,Dallas full timeout,16,9
81,1,3:32.0,,D. Harris enters the game for W. Matthews,16,9
82,1,3:32.0,,D. Finney-Smith enters the game for H. Barnes,16,9
83,1,3:32.0,,J. Barea enters the game for S. Curry,16,9
84,1,3:32.0,,D. Powell enters the game for D. Williams,16,9
85,1,3:32.0,,D. Nowitzki enters the game for S. Mejri,16,9
86,1,3:12.0,,D. Powell makes 2-pt jump shot from 16 ft (assist by D. Harris),16,11
87,1,2:55.0,G. Hayward makes 2-pt jump shot from 6 ft,,18,11
88,1,2:28.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,18,11
89,1,2:27.0,,Offensive rebound by D. Finney-Smith,18,11
90,1,2:27.0,,D. Finney-Smith misses 2-pt dunk at rim,18,11
91,1,2:26.0,Defensive rebound by T. Lyles,,18,11
92,1,2:17.0,G. Hayward misses 2-pt jump shot from 18 ft,,18,11
93,1,2:16.0,,Defensive rebound by J. Barea,18,11
94,1,2:07.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by D. Harris),18,14
95,1,2:06.0,Utah full timeout,,18,14
96,1,2:06.0,G. Hill enters the game for G. Hayward,,18,14
97,1,2:06.0,D. Favors enters the game for R. Gobert,,18,14
98,1,2:06.0,J. Johnson enters the game for R. Neto,,18,14
99,1,1:55.0,Shooting foul by D. Nowitzki (drawn by A. Burks),,18,14
100,1,1:55.0,A. Burks makes free throw 1 of 2,,19,14
101,1,1:55.0,A. Burks misses free throw 2 of 2,,19,14
102,1,1:54.0,,Defensive rebound by D. Nowitzki,19,14
103,1,1:39.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),19,17
104,1,1:23.0,T. Lyles misses 2-pt jump shot from 21 ft,,19,17
105,1,1:22.0,,Defensive rebound by D. Finney-Smith,19,17
106,1,1:08.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,19,17
107,1,1:07.0,Defensive rebound by A. Burks,,19,17
108,1,0:48.0,Turnover by J. Johnson (bad pass),,19,17
109,1,0:34.0,,D. Harris makes 3-pt jump shot from 25 ft,19,20
110,1,0:20.0,G. Hill misses 2-pt jump shot from 16 ft,,19,20
111,1,0:18.0,,Defensive rebound by J. Barea,19,20
112,1,0:03.0,,Shooting block foul by D. Favors (drawn by D. Harris),19,20
113,1,0:03.0,,D. Harris makes free throw 1 of 2,19,21
114,1,0:03.0,,J. Anderson enters the game for D. Nowitzki,19,21
115,1,0:03.0,,D. Harris makes free throw 2 of 2,19,22
116,1,0:00.0,A. Burks misses 3-pt jump shot from 28 ft,,19,22
117,1,0:00.0,Offensive rebound by Team,,19,22
118,2,11:48.0,J. Johnson makes 2-pt layup from 3 ft,,21,22
119,2,11:34.0,,J. Anderson makes 2-pt dunk at rim (assist by J. Barea),21,24
120,2,11:07.0,J. Johnson makes 2-pt jump shot from 22 ft,,23,24
121,2,10:46.0,,D. Harris misses 3-pt jump shot from 24 ft,23,24
122,2,10:45.0,Defensive rebound by T. Lyles,,23,24
123,2,10:37.0,,Violation by D. Finney-Smith (kicked ball),23,24
124,2,10:29.0,G. Hill makes 2-pt jump shot from 16 ft (assist by T. Lyles),,25,24
125,2,10:17.0,,J. Barea misses 2-pt jump shot from 8 ft,25,24
126,2,10:16.0,,Offensive rebound by D. Powell,25,24
127,2,10:06.0,,J. Barea misses 2-pt jump shot from 7 ft (block by J. Johnson),25,24
128,2,10:05.0,Defensive rebound by A. Burks,,25,24
129,2,9:54.0,D. Favors makes 2-pt layup from 2 ft,,27,24
130,2,9:53.0,,Dallas full timeout,27,24
131,2,9:53.0,,D. Nowitzki enters the game for J. Anderson,27,24
132,2,9:46.0,,D. Powell misses 2-pt jump shot from 19 ft,27,24
133,2,9:45.0,Defensive rebound by J. Johnson,,27,24
134,2,9:27.0,T. Lyles makes 2-pt layup from 1 ft (assist by J. Johnson),,29,24
135,2,9:07.0,,Turnover by D. Harris (lost ball; steal by T. Lyles),29,24
136,2,9:03.0,Shooting foul by D. Powell (drawn by A. Burks),,29,24
137,2,9:03.0,A. Burks misses free throw 1 of 2,,29,24
138,2,9:03.0,Offensive rebound by Team,,29,24
139,2,9:03.0,B. Diaw enters the game for T. Lyles,,29,24
140,2,9:03.0,R. Neto enters the game for G. Hill,,29,24
141,2,9:03.0,A. Burks makes free throw 2 of 2,,30,24
142,2,8:43.0,,D. Finney-Smith makes 2-pt layup from 1 ft,30,26
143,2,8:30.0,D. Favors makes 2-pt dunk at rim (assist by R. Neto),,32,26
144,2,8:06.0,R. Gobert enters the game for D. Favors,,32,26
145,2,8:06.0,J. Ingles enters the game for A. Burks,,32,26
146,2,8:03.0,,D. Powell makes 2-pt jump shot from 20 ft (assist by J. Barea),32,28
147,2,7:50.0,J. Ingles makes 2-pt layup from 2 ft (assist by B. Diaw),,34,28
148,2,7:37.0,,J. Barea makes 2-pt jump shot from 20 ft,34,30
149,2,7:18.0,,S. Curry enters the game for D. Nowitzki,34,30
150,2,7:18.0,,W. Matthews enters the game for J. Barea,34,30
151,2,7:18.0,,S. Mejri enters the game for D. Finney-Smith,34,30
152,2,7:18.0,,H. Barnes enters the game for D. Harris,34,30
153,2,7:18.0,,D. Williams enters the game for D. Powell,34,30
154,2,7:15.0,J. Ingles misses 2-pt jump shot from 19 ft,,34,30
155,2,7:14.0,Offensive rebound by R. Gobert,,34,30
156,2,7:12.0,Turnover by R. Gobert (lost ball; steal by W. Matthews),,34,30
157,2,6:55.0,,H. Barnes misses 2-pt jump shot from 19 ft,34,30
158,2,6:54.0,Defensive rebound by J. Johnson,,34,30
159,2,6:44.0,J. Johnson makes 2-pt jump shot from 7 ft,,36,30
160,2,6:31.0,,D. Williams makes 2-pt layup from 2 ft (assist by W. Matthews),36,32
161,2,6:03.0,J. Johnson makes 2-pt jump shot from 14 ft,,38,32
162,2,5:44.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by D. Williams),38,34
163,2,5:27.0,J. Johnson misses 3-pt jump shot from 24 ft,,38,34
164,2,5:26.0,,Defensive rebound by S. Curry,38,34
165,2,5:11.0,,D. Williams misses 2-pt jump shot from 16 ft,38,34
166,2,5:10.0,,Offensive rebound by S. Mejri,38,34
167,2,4:50.0,,S. Curry makes 2-pt jump shot from 16 ft,38,36
168,2,4:50.0,Utah full timeout,,38,36
169,2,4:50.0,G. Hayward enters the game for R. Neto,,38,36
170,2,4:50.0,G. Hill enters the game for J. Johnson,,38,36
171,2,4:37.0,Utah full timeout,,38,36
172,2,4:30.0,Shooting foul by W. Matthews (drawn by G. Hayward),,38,36
173,2,4:30.0,G. Hayward makes free throw 1 of 2,,39,36
174,2,4:30.0,G. Hayward misses free throw 2 of 2,,39,36
175,2,4:29.0,Offensive rebound by R. Gobert,,39,36
176,2,4:18.0,G. Hayward misses 3-pt jump shot from 23 ft,,39,36
177,2,4:17.0,,Defensive rebound by W. Matthews,39,36
178,2,3:55.0,,H. Barnes misses 2-pt jump shot from 13 ft,39,36
179,2,3:54.0,Defensive rebound by R. Gobert,,39,36
180,2,3:45.0,G. Hill misses 2-pt jump shot from 18 ft,,39,36
181,2,3:43.0,,Defensive rebound by W. Matthews,39,36
182,2,3:30.0,,W. Matthews makes 2-pt jump shot from 19 ft,39,38
183,2,3:08.0,G. Hayward makes 3-pt jump shot from 24 ft,,42,38
184,2,2:49.0,,H. Barnes misses 2-pt dunk at rim (block by R. Gobert),42,38
185,2,2:47.0,Defensive rebound by B. Diaw,,42,38
186,2,2:41.0,Personal foul by S. Mejri (drawn by R. Gobert),,42,38
187,2,2:41.0,Official timeout,,42,38
188,2,2:41.0,,D. Nowitzki enters the game for S. Mejri,42,38
189,2,2:41.0,D. Favors enters the game for B. Diaw,,42,38
190,2,2:38.0,Shooting foul by S. Curry (drawn by G. Hayward),,42,38
191,2,2:38.0,G. Hayward makes free throw 1 of 2,,43,38
192,2,2:38.0,G. Hayward makes free throw 2 of 2,,44,38
193,2,2:24.0,,S. Curry makes 2-pt layup from 2 ft,44,40
194,2,2:24.0,,Shooting foul by G. Hill (drawn by S. Curry),44,40
195,2,2:24.0,,S. Curry makes free throw 1 of 1,44,41
196,2,2:02.0,Offensive foul by G. Hayward (drawn by W. Matthews),,44,41
197,2,2:02.0,Turnover by G. Hayward (offensive foul),,44,41
198,2,2:02.0,J. Johnson enters the game for G. Hayward,,44,41
199,2,1:41.0,,D. Williams misses 3-pt jump shot from 25 ft,44,41
200,2,1:39.0,Defensive rebound by D. Favors,,44,41
201,2,1:16.0,R. Gobert misses 2-pt layup from 2 ft (block by H. Barnes),,44,41
202,2,1:14.0,,Defensive rebound by S. Curry,44,41
203,2,1:09.0,,Turnover by W. Matthews (bad pass; steal by J. Ingles),44,41
204,2,1:05.0,J. Ingles makes 2-pt dunk at rim,,46,41
205,2,0:47.0,,D. Williams misses 2-pt jump shot from 12 ft,46,41
206,2,0:46.0,Defensive rebound by R. Gobert,,46,41
207,2,0:27.0,J. Ingles misses 2-pt jump shot from 13 ft,,46,41
208,2,0:26.0,,Defensive rebound by D. Nowitzki,46,41
209,2,0:02.0,,S. Curry misses 3-pt jump shot from 27 ft,46,41
210,2,0:01.0,Defensive rebound by R. Gobert,,46,41
211,3,11:43.0,D. Favors misses 2-pt jump shot from 10 ft,,46,41
212,3,11:42.0,Offensive rebound by R. Gobert,,46,41
213,3,11:42.0,R. Gobert makes 2-pt layup at rim,,48,41
214,3,11:25.0,,D. Nowitzki makes 2-pt jump shot from 22 ft (assist by D. Williams),48,43
215,3,10:57.0,G. Hayward misses 2-pt jump shot from 22 ft,,48,43
216,3,10:56.0,,Defensive rebound by D. Nowitzki,48,43
217,3,10:42.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,48,43
218,3,10:41.0,Defensive rebound by R. Gobert,,48,43
219,3,10:33.0,Personal foul by S. Curry (drawn by G. Hill),,48,43
220,3,10:21.0,G. Hill misses 2-pt jump shot from 17 ft,,48,43
221,3,10:20.0,,Defensive rebound by W. Matthews,48,43
222,3,10:10.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by W. Matthews),48,46
223,3,9:55.0,G. Hayward misses 2-pt jump shot from 7 ft,,48,46
224,3,9:54.0,,Defensive rebound by H. Barnes,48,46
225,3,9:45.0,,H. Barnes misses 2-pt jump shot from 16 ft,48,46
226,3,9:43.0,Defensive rebound by J. Ingles,,48,46
227,3,9:32.0,G. Hill makes 3-pt jump shot from 24 ft (assist by J. Ingles),,51,46
228,3,9:18.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,51,46
229,3,9:17.0,,Offensive rebound by W. Matthews,51,46
230,3,9:02.0,,D. Williams makes 2-pt layup from 2 ft,51,48
231,3,8:43.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,53,48
232,3,8:43.0,Shooting foul by D. Nowitzki (drawn by R. Gobert),,53,48
233,3,8:43.0,R. Gobert makes free throw 1 of 1,,54,48
234,3,8:25.0,,D. Williams misses 2-pt jump shot from 20 ft,54,48
235,3,8:24.0,Defensive rebound by G. Hill,,54,48
236,3,8:15.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by G. Hayward),,57,48
237,3,8:14.0,,Dallas full timeout,57,48
238,3,7:55.0,,S. Curry makes 2-pt jump shot from 7 ft,57,50
239,3,7:40.0,G. Hill misses 2-pt jump shot from 17 ft,,57,50
240,3,7:39.0,,Defensive rebound by D. Nowitzki,57,50
241,3,7:28.0,,Turnover by W. Matthews (bad pass; steal by R. Gobert),57,50
242,3,7:27.0,Shooting foul by D. Nowitzki (drawn by R. Gobert),,57,50
243,3,7:27.0,R. Gobert makes free throw 1 of 2,,58,50
244,3,7:27.0,,S. Mejri enters the game for D. Nowitzki,58,50
245,3,7:27.0,R. Gobert makes free throw 2 of 2,,59,50
246,3,7:12.0,,Personal foul by G. Hayward (drawn by W. Matthews),59,50
247,3,7:05.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Williams),59,53
248,3,6:53.0,Turnover by G. Hayward (bad pass; steal by S. Curry),,59,53
249,3,6:48.0,,H. Barnes makes 2-pt dunk at rim (assist by D. Williams),59,55
250,3,6:18.0,G. Hayward misses 2-pt jump shot from 6 ft,,59,55
251,3,6:18.0,Offensive rebound by Team,,59,55
252,3,6:18.0,Turnover by Team (shot clock),,59,55
253,3,6:03.0,,Personal foul by G. Hill (drawn by W. Matthews),59,55
254,3,6:03.0,T. Lyles enters the game for D. Favors,,59,55
255,3,6:03.0,R. Neto enters the game for J. Ingles,,59,55
256,3,6:03.0,J. Johnson enters the game for G. Hill,,59,55
257,3,5:56.0,,D. Williams makes 2-pt jump shot from 4 ft,59,57
258,3,5:33.0,R. Gobert makes 2-pt layup from 2 ft (assist by R. Neto),,61,57
259,3,5:21.0,,D. Williams misses 3-pt jump shot from 25 ft,61,57
260,3,5:20.0,Defensive rebound by R. Gobert,,61,57
261,3,4:57.0,R. Neto misses 2-pt jump shot from 5 ft (block by S. Mejri),,61,57
262,3,4:55.0,,Defensive rebound by S. Curry,61,57
263,3,4:43.0,,Shooting foul by R. Gobert (drawn by W. Matthews),61,57
264,3,4:43.0,,W. Matthews makes free throw 1 of 2,61,58
265,3,4:43.0,,W. Matthews makes free throw 2 of 2,61,59
266,3,4:23.0,T. Lyles misses 3-pt jump shot from 25 ft,,61,59
267,3,4:22.0,,Defensive rebound by S. Mejri,61,59
268,3,4:06.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),61,62
269,3,4:05.0,Utah full timeout,,61,62
270,3,3:54.0,Flagrant foul type 1 by S. Mejri (drawn by R. Gobert),,61,62
271,3,3:54.0,R. Gobert makes flagrant free throw 1 of 2,,62,62
272,3,3:54.0,R. Gobert makes flagrant free throw 2 of 2,,63,62
273,3,3:46.0,Def 3 sec tech foul by S. Mejri,,63,62
274,3,3:46.0,G. Hayward makes technical free throw,,64,62
275,3,3:33.0,J. Johnson makes 2-pt hook shot from 6 ft,,66,62
276,3,3:17.0,,W. Matthews misses 3-pt jump shot from 25 ft,66,62
277,3,3:16.0,Defensive rebound by R. Gobert,,66,62
278,3,3:04.0,,Offensive charge foul by R. Neto (drawn by S. Mejri),66,62
279,3,3:04.0,Turnover by R. Neto (offensive foul),,66,62
280,3,3:04.0,,D. Harris enters the game for H. Barnes,66,62
281,3,3:04.0,,J. Barea enters the game for S. Curry,66,62
282,3,3:04.0,,D. Powell enters the game for D. Williams,66,62
283,3,3:04.0,,D. Nowitzki enters the game for S. Mejri,66,62
284,3,2:56.0,,Turnover by J. Barea (bad pass; steal by R. Neto),66,62
285,3,2:50.0,R. Neto misses 3-pt jump shot from 25 ft,,66,62
286,3,2:49.0,,Defensive rebound by W. Matthews,66,62
287,3,2:41.0,,W. Matthews makes 2-pt layup from 2 ft (assist by J. Barea),66,64
288,3,2:24.0,J. Johnson makes 2-pt jump shot from 11 ft,,68,64
289,3,2:03.0,,Personal block foul by R. Neto (drawn by W. Matthews),68,64
290,3,2:03.0,G. Hill enters the game for R. Neto,,68,64
291,3,2:03.0,D. Favors enters the game for R. Gobert,,68,64
292,3,1:52.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,68,64
293,3,1:51.0,Defensive rebound by G. Hayward,,68,64
294,3,1:41.0,G. Hayward misses 2-pt jump shot from 10 ft,,68,64
295,3,1:40.0,Offensive rebound by D. Favors,,68,64
296,3,1:35.0,Personal block foul by D. Powell (drawn by T. Lyles),,68,64
297,3,1:35.0,T. Lyles makes free throw 1 of 2,,69,64
298,3,1:35.0,T. Lyles misses free throw 2 of 2,,69,64
299,3,1:34.0,,Defensive rebound by D. Nowitzki,69,64
300,3,1:14.0,,J. Barea makes 2-pt jump shot from 16 ft (assist by D. Harris),69,66
301,3,0:58.0,G. Hayward misses 3-pt jump shot from 24 ft,,69,66
302,3,0:57.0,,Defensive rebound by J. Barea,69,66
303,3,0:39.0,,Shooting foul by D. Favors (drawn by D. Powell),69,66
304,3,0:39.0,,D. Powell makes free throw 1 of 2,69,67
305,3,0:39.0,,D. Powell makes free throw 2 of 2,69,68
306,3,0:32.0,Shooting foul by D. Harris (drawn by D. Favors),,69,68
307,3,0:32.0,D. Favors makes free throw 1 of 2,,70,68
308,3,0:32.0,D. Favors misses free throw 2 of 2,,70,68
309,3,0:31.0,Offensive rebound by J. Johnson,,70,68
310,3,0:11.0,G. Hill misses 3-pt jump shot from 25 ft,,70,68
311,3,0:09.0,Offensive rebound by G. Hayward,,70,68
312,3,0:01.0,T. Lyles misses 2-pt jump shot from 9 ft,,70,68
313,3,0:01.0,Offensive rebound by G. Hayward,,70,68
314,3,0:01.0,G. Hayward makes 2-pt layup at rim,,72,68
315,4,11:46.0,,Shooting block foul by T. Lyles (drawn by D. Harris),72,68
316,4,11:46.0,,D. Harris makes free throw 1 of 2,72,69
317,4,11:46.0,,D. Harris makes free throw 2 of 2,72,70
318,4,11:24.0,A. Burks misses 3-pt jump shot from 24 ft,,72,70
319,4,11:23.0,,Defensive rebound by D. Powell,72,70
320,4,11:11.0,,D. Nowitzki misses 2-pt layup from 1 ft,72,70
321,4,11:10.0,,Offensive rebound by D. Nowitzki,72,70
322,4,11:10.0,,D. Nowitzki misses 2-pt layup from 1 ft,72,70
323,4,11:09.0,,Offensive rebound by D. Nowitzki,72,70
324,4,11:08.0,,D. Nowitzki misses 2-pt layup at rim (block by D. Favors),72,70
325,4,11:04.0,Defensive rebound by D. Favors,,72,70
326,4,10:57.0,Turnover by D. Favors (offensive foul),,72,70
327,4,10:57.0,Offensive foul by D. Favors (drawn by D. Nowitzki),,72,70
328,4,10:57.0,B. Diaw enters the game for T. Lyles,,72,70
329,4,10:57.0,J. Ingles enters the game for J. Johnson,,72,70
330,4,10:50.0,,Turnover by J. Barea (bad pass),72,70
331,4,10:31.0,G. Hill makes 2-pt jump shot from 22 ft,,74,70
332,4,10:10.0,,J. Barea misses 3-pt jump shot from 24 ft,74,70
333,4,10:09.0,,Offensive rebound by D. Powell,74,70
334,4,10:06.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,74,70
335,4,10:05.0,,Offensive rebound by Team,74,70
336,4,10:05.0,,Shooting foul by D. Favors (drawn by D. Powell),74,70
337,4,10:05.0,,D. Powell makes free throw 1 of 2,74,71
338,4,10:05.0,,H. Barnes enters the game for D. Nowitzki,74,70
339,4,10:05.0,,D. Powell makes free throw 2 of 2,74,72
340,4,9:52.0,Personal foul by J. Barea,,74,72
341,4,9:52.0,Offensive foul by G. Hill (drawn by J. Barea),,74,72
342,4,9:52.0,Turnover by G. Hill (offensive foul),,74,72
343,4,9:47.0,,Personal foul by A. Burks (drawn by D. Harris),74,72
344,4,9:34.0,,J. Barea misses 2-pt jump shot from 7 ft,74,72
345,4,9:33.0,Defensive rebound by D. Favors,,74,72
346,4,9:27.0,Shooting foul by D. Powell (drawn by A. Burks),,74,72
347,4,9:27.0,A. Burks makes free throw 1 of 2,,75,72
348,4,9:27.0,A. Burks makes free throw 2 of 2,,76,72
349,4,9:17.0,,Personal foul by B. Diaw (drawn by H. Barnes),76,72
350,4,9:07.0,,D. Harris misses 3-pt jump shot from 25 ft,76,72
351,4,9:06.0,Defensive rebound by B. Diaw,,76,72
352,4,8:52.0,Turnover by D. Favors (traveling),,76,72
353,4,8:52.0,Official timeout,,76,72
354,4,8:45.0,,D. Finney-Smith makes 2-pt layup from 2 ft (assist by J. Barea),76,74
355,4,8:32.0,Offensive foul by G. Hill (drawn by J. Barea),,76,74
356,4,8:32.0,Turnover by G. Hill (offensive foul),,76,74
357,4,8:32.0,G. Hayward enters the game for G. Hill,,76,74
358,4,8:32.0,R. Gobert enters the game for D. Favors,,76,74
359,4,8:25.0,,D. Powell makes 2-pt dunk at rim,76,76
360,4,8:08.0,G. Hayward misses 3-pt jump shot from 25 ft,,76,76
361,4,8:06.0,Offensive rebound by R. Gobert,,76,76
362,4,8:05.0,Turnover by R. Gobert (lost ball; steal by D. Finney-Smith),,76,76
363,4,8:01.0,,Turnover by D. Harris (lost ball; steal by J. Ingles),76,76
364,4,8:00.0,Personal foul by D. Finney-Smith (drawn by J. Ingles),,76,76
365,4,8:00.0,J. Johnson enters the game for A. Burks,,76,76
366,4,8:00.0,R. Neto enters the game for B. Diaw,,76,76
367,4,7:51.0,R. Gobert makes 2-pt dunk at rim (assist by R. Neto),,78,76
368,4,7:34.0,,J. Barea makes 2-pt jump shot from 12 ft,78,78
369,4,7:19.0,Personal block foul by D. Harris (drawn by J. Ingles),,78,78
370,4,7:05.0,J. Ingles misses 2-pt jump shot from 13 ft,,78,78
371,4,7:03.0,,Defensive rebound by H. Barnes,78,78
372,4,6:47.0,,J. Barea makes 2-pt jump shot from 16 ft,78,80
373,4,6:44.0,Utah full timeout,,78,80
374,4,6:44.0,B. Diaw enters the game for R. Neto,,78,80
375,4,6:23.0,B. Diaw makes 2-pt jump shot from 8 ft,,80,80
376,4,6:13.0,,Personal block foul by B. Diaw (drawn by H. Barnes),80,80
377,4,6:13.0,,H. Barnes makes free throw 1 of 2,80,81
378,4,6:13.0,,H. Barnes misses free throw 2 of 2,80,81
379,4,6:13.0,,W. Matthews enters the game for D. Finney-Smith,80,81
380,4,6:11.0,Defensive rebound by R. Gobert,,80,81
381,4,6:01.0,Personal foul by D. Powell (drawn by R. Gobert),,80,81
382,4,6:01.0,R. Gobert makes free throw 1 of 2,,81,81
383,4,6:01.0,R. Gobert misses free throw 2 of 2,,81,81
384,4,6:00.0,,Defensive rebound by J. Barea,81,81
385,4,5:40.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by W. Matthews),81,83
386,4,5:26.0,G. Hayward makes 2-pt jump shot from 4 ft (assist by B. Diaw),,83,83
387,4,5:26.0,Shooting foul by D. Harris (drawn by G. Hayward),,83,83
388,4,5:26.0,G. Hill enters the game for B. Diaw,,83,83
389,4,5:26.0,,D. Williams enters the game for D. Harris,83,83
390,4,5:26.0,G. Hayward makes free throw 1 of 1,,84,83
391,4,5:06.0,Violation by R. Gobert (def goaltending),,84,83
