,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
86,1,2:54.0,,T. Frazier enters the game for J. Holiday,26,21
87,1,2:34.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by T. Evans),26,24
88,1,2:13.0,E. Freedom misses 2-pt hook shot from 7 ft,,26,24
89,1,2:12.0,,Defensive rebound by T. Jones,26,24
90,1,2:01.0,,T. Jones misses 2-pt jump shot from 5 ft,26,24
91,1,2:00.0,Defensive rebound by J. Lauvergne,,26,24
92,1,1:56.0,Personal block foul by T. Evans (drawn by E. Freedom),,26,24
93,1,1:56.0,J. Grant enters the game for A. Roberson,,26,24
94,1,1:50.0,S. Christon makes 2-pt layup from 1 ft,,28,24
95,1,1:29.0,,T. Frazier makes 2-pt jump shot from 17 ft (assist by T. Evans),28,26
96,1,1:09.0,E. Freedom makes 2-pt layup from 1 ft,,30,26
97,1,0:55.0,,T. Jones makes 2-pt layup from 2 ft (assist by T. Evans),30,28
98,1,0:34.0,J. Lauvergne makes 2-pt jump shot from 9 ft,,32,28
99,1,0:25.0,,A. Davis misses 2-pt layup from 3 ft,32,28
100,1,0:23.0,Defensive rebound by Á. Abrines,,32,28
101,1,0:03.0,S. Christon makes 2-pt layup from 2 ft,,34,28
102,1,0:00.0,,T. Evans misses 3-pt jump shot from 42 ft,34,28
103,1,0:00.0,,Offensive rebound by Team,34,28
104,2,11:45.0,,E. Moore misses 2-pt jump shot from 16 ft,34,28
105,2,11:45.0,,Offensive rebound by Team,34,28
106,2,11:45.0,Loose ball foul by J. Lauvergne (drawn by T. Jones),,34,28
107,2,11:41.0,,Personal foul by Á. Abrines (drawn by Ö. Aşık),34,28
108,2,11:26.0,,T. Frazier makes 2-pt jump shot from 7 ft,34,30
109,2,11:16.0,Personal foul by E. Moore (drawn by Á. Abrines),,34,30
110,2,11:08.0,Á. Abrines misses 3-pt jump shot from 26 ft,,34,30
111,2,11:07.0,,Defensive rebound by T. Evans,34,30
112,2,11:01.0,,Turnover by T. Jones (lost ball),34,30
113,2,10:41.0,S. Christon misses 2-pt jump shot from 18 ft,,34,30
114,2,10:40.0,,Defensive rebound by T. Frazier,34,30
115,2,10:29.0,,Personal foul by S. Christon (drawn by Ö. Aşık),34,30
116,2,10:24.0,,E. Moore misses 2-pt jump shot from 6 ft,34,30
117,2,10:23.0,,Offensive rebound by Ö. Aşık,34,30
118,2,10:21.0,,Ö. Aşık misses 2-pt layup from 2 ft (block by J. Grant),34,30
119,2,10:20.0,Defensive rebound by E. Freedom,,34,30
120,2,10:16.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by E. Freedom),,36,30
121,2,9:50.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by Ö. Aşık),36,33
122,2,9:48.0,Oklahoma City full timeout,,36,33
123,2,9:33.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by S. Christon),,39,33
124,2,9:10.0,,T. Frazier makes 2-pt jump shot from 20 ft,39,35
125,2,8:45.0,S. Christon misses 3-pt jump shot from 25 ft,,39,35
126,2,8:42.0,Offensive rebound by J. Grant,,39,35
127,2,8:35.0,Á. Abrines misses 3-pt jump shot from 25 ft,,39,35
128,2,8:35.0,Offensive rebound by E. Freedom,,39,35
129,2,8:28.0,J. Lauvergne makes 2-pt hook shot from 7 ft,,41,35
130,2,8:13.0,,T. Jones makes 2-pt jump shot from 3 ft (assist by T. Frazier),41,37
131,2,7:46.0,J. Grant makes 3-pt jump shot from 23 ft (assist by S. Christon),,44,37
132,2,7:24.0,,Turnover by T. Evans (lost ball; steal by Á. Abrines),44,37
133,2,7:21.0,E. Freedom makes 2-pt dunk at rim (assist by S. Christon),,46,37
134,2,7:14.0,,New Orleans full timeout,46,37
135,2,7:14.0,R. Westbrook enters the game for S. Christon,,46,37
136,2,7:14.0,,D. Cunningham enters the game for T. Jones,46,37
137,2,7:14.0,,A. Davis enters the game for T. Evans,46,37
138,2,7:14.0,,J. Holiday enters the game for Ö. Aşık,46,37
139,2,7:07.0,,Turnover by J. Holiday (lost ball; steal by R. Westbrook),46,37
140,2,6:46.0,E. Freedom misses 2-pt jump shot from 5 ft (block by A. Davis),,46,37
141,2,6:46.0,Offensive rebound by E. Freedom,,46,37
142,2,6:46.0,Personal foul by A. Davis (drawn by E. Freedom),,46,37
143,2,6:38.0,,S. Hill enters the game for E. Moore,46,37
144,2,6:35.0,Á. Abrines misses 3-pt jump shot from 24 ft,,46,37
145,2,6:34.0,,Defensive rebound by T. Frazier,46,37
146,2,6:21.0,,Turnover by A. Davis (bad pass; steal by J. Lauvergne),46,37
147,2,6:16.0,S. Adams enters the game for J. Lauvergne,,46,37
148,2,6:15.0,Turnover by Á. Abrines (traveling),,46,37
149,2,5:56.0,,Shooting foul by Á. Abrines (drawn by T. Frazier),46,37
150,2,5:56.0,,T. Frazier makes free throw 1 of 2,46,38
151,2,5:56.0,A. Morrow enters the game for Á. Abrines,,46,38
152,2,5:56.0,,T. Frazier makes free throw 2 of 2,46,39
153,2,5:42.0,R. Westbrook misses 2-pt jump shot from 8 ft,,46,39
154,2,5:41.0,,Defensive rebound by A. Davis,46,39
155,2,5:37.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Frazier),46,41
156,2,5:37.0,,Shooting foul by S. Adams (drawn by A. Davis),46,41
157,2,5:37.0,,A. Davis makes free throw 1 of 1,46,42
158,2,5:26.0,R. Westbrook misses 2-pt jump shot from 16 ft,,46,42
159,2,5:25.0,,Defensive rebound by T. Frazier,46,42
160,2,5:12.0,,A. Davis misses 2-pt jump shot from 11 ft,46,42
161,2,5:11.0,Defensive rebound by E. Freedom,,46,42
162,2,5:08.0,R. Westbrook makes 2-pt layup from 2 ft,,48,42
163,2,4:58.0,,A. Davis makes 2-pt jump shot from 20 ft (assist by T. Frazier),48,44
164,2,4:32.0,Turnover by R. Westbrook (lost ball; steal by J. Holiday),,48,44
165,2,4:32.0,,Personal foul by S. Adams (drawn by J. Holiday),48,44
166,2,4:32.0,,J. Holiday makes free throw 1 of 2,48,45
167,2,4:32.0,,J. Holiday makes free throw 2 of 2,48,46
168,2,4:23.0,R. Westbrook misses 3-pt jump shot from 26 ft,,48,46
169,2,4:23.0,,Defensive rebound by D. Cunningham,48,46
170,2,4:13.0,,J. Holiday makes 3-pt jump shot from 24 ft,48,49
171,2,3:52.0,Turnover by E. Freedom (3 sec),,48,49
172,2,3:43.0,,Personal block foul by J. Grant (drawn by A. Davis),48,49
173,2,3:43.0,,A. Davis makes free throw 1 of 2,48,50
174,2,3:43.0,J. Lauvergne enters the game for S. Adams,,48,50
175,2,3:43.0,,A. Davis makes free throw 2 of 2,48,51
176,2,3:28.0,Shooting foul by D. Cunningham (drawn by R. Westbrook),,48,51
177,2,3:28.0,R. Westbrook makes free throw 1 of 2,,49,51
178,2,3:28.0,R. Westbrook makes free throw 2 of 2,,50,51
179,2,3:23.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. Frazier),50,53
180,2,3:11.0,Shooting foul by A. Davis (drawn by R. Westbrook),,50,53
181,2,3:11.0,R. Westbrook makes free throw 1 of 2,,51,53
182,2,3:11.0,,T. Jones enters the game for A. Davis,51,53
183,2,3:11.0,A. Roberson enters the game for J. Grant,,51,53
184,2,3:11.0,R. Westbrook makes free throw 2 of 2,,52,53
185,2,3:02.0,,J. Holiday misses 2-pt layup from 2 ft,52,53
186,2,3:02.0,Defensive rebound by E. Freedom,,52,53
187,2,3:02.0,Personal foul by J. Holiday (drawn by E. Freedom),,52,53
188,2,3:02.0,E. Freedom makes free throw 1 of 2,,53,53
189,2,3:02.0,E. Freedom makes free throw 2 of 2,,54,53
190,2,2:49.0,,Turnover by J. Holiday (bad pass; steal by A. Roberson),54,53
191,2,2:44.0,R. Westbrook misses 2-pt layup from 2 ft,,54,53
192,2,2:44.0,,Defensive rebound by Team,54,53
193,2,2:44.0,Official timeout,,54,53
194,2,2:30.0,,J. Holiday makes 2-pt jump shot from 18 ft,54,55
195,2,2:11.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,57,55
196,2,1:50.0,,T. Jones misses 2-pt layup from 2 ft (block by E. Freedom),57,55
197,2,1:48.0,Defensive rebound by R. Westbrook,,57,55
198,2,1:46.0,Turnover by R. Westbrook (bad pass; steal by T. Frazier),,57,55
199,2,1:37.0,,D. Cunningham misses 3-pt jump shot from 26 ft,57,55
200,2,1:35.0,Defensive rebound by E. Freedom,,57,55
201,2,1:27.0,Oklahoma City full timeout,,57,55
202,2,1:20.0,Personal foul by J. Holiday (drawn by R. Westbrook),,57,55
203,2,1:20.0,R. Westbrook misses free throw 1 of 2,,57,55
204,2,1:20.0,Offensive rebound by Team,,57,55
205,2,1:20.0,,E. Moore enters the game for J. Holiday,57,55
206,2,1:20.0,R. Westbrook makes free throw 2 of 2,,58,55
207,2,1:08.0,,E. Moore misses 2-pt jump shot from 10 ft,58,55
208,2,1:07.0,Defensive rebound by A. Roberson,,58,55
209,2,1:02.0,R. Westbrook makes 2-pt layup from 2 ft,,60,55
210,2,0:48.0,,Shooting foul by E. Freedom (drawn by T. Jones),60,55
211,2,0:48.0,,T. Jones makes 2-pt layup from 2 ft,60,57
212,2,0:48.0,,T. Jones makes free throw 1 of 1,60,58
213,2,0:29.0,R. Westbrook makes 3-pt jump shot from 26 ft,,63,58
214,2,0:04.0,,T. Frazier misses 2-pt jump shot from 17 ft,63,58
215,2,0:04.0,Defensive rebound by A. Morrow,,63,58
216,3,11:51.0,,A. Davis makes 2-pt jump shot from 3 ft (assist by J. Holiday),63,60
217,3,11:23.0,S. Adams misses 2-pt hook shot from 5 ft,,63,60
218,3,11:22.0,,Defensive rebound by A. Davis,63,60
219,3,11:09.0,,J. Holiday makes 2-pt layup from 1 ft,63,62
220,3,10:58.0,Turnover by R. Westbrook (bad pass; steal by A. Davis),,63,62
221,3,10:53.0,,T. Jones makes 2-pt layup from 3 ft,63,64
222,3,10:52.0,Oklahoma City full timeout,,63,64
223,3,10:43.0,R. Westbrook misses 2-pt layup from 2 ft (block by T. Jones),,63,64
224,3,10:42.0,Offensive rebound by S. Adams,,63,64
225,3,10:41.0,S. Adams makes 2-pt layup from 2 ft,,65,64
226,3,10:37.0,,Inbound foul by R. Westbrook,65,64
227,3,10:37.0,,A. Davis misses free throw 1 of 1,65,64
228,3,10:25.0,,Offensive rebound by Team,65,64
229,3,10:25.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),65,66
230,3,10:14.0,A. Morrow misses 2-pt layup from 3 ft,,65,66
231,3,10:13.0,,Defensive rebound by A. Davis,65,66
232,3,9:53.0,,T. Jones makes 2-pt jump shot from 6 ft,65,68
233,3,9:38.0,R. Westbrook makes 2-pt layup from 1 ft,,67,68
234,3,9:17.0,,T. Jones misses 2-pt jump shot from 3 ft,67,68
235,3,9:16.0,Defensive rebound by D. Sabonis,,67,68
236,3,9:14.0,Shooting foul by B. Hield (drawn by R. Westbrook),,67,68
237,3,9:14.0,R. Westbrook makes free throw 1 of 2,,68,68
238,3,9:14.0,R. Westbrook makes free throw 2 of 2,,69,68
239,3,9:02.0,,T. Jones makes 2-pt dunk at rim (assist by J. Holiday),69,70
240,3,8:38.0,D. Sabonis misses 3-pt jump shot from 24 ft,,69,70
241,3,8:38.0,Offensive rebound by S. Adams,,69,70
242,3,8:29.0,R. Westbrook misses 3-pt jump shot from 25 ft,,69,70
243,3,8:28.0,Offensive rebound by R. Westbrook,,69,70
244,3,8:24.0,R. Westbrook makes 2-pt layup from 2 ft,,71,70
245,3,8:15.0,,Def 3 sec tech foul by A. Morrow,71,70
246,3,8:15.0,,A. Davis misses technical free throw,71,70
247,3,8:15.0,,Offensive rebound by Team,71,70
248,3,8:06.0,,Turnover by B. Hield (lost ball; steal by A. Roberson),71,70
249,3,8:03.0,Shooting foul by B. Hield (drawn by R. Westbrook),,71,70
250,3,8:03.0,R. Westbrook makes free throw 1 of 2,,72,70
251,3,8:03.0,R. Westbrook makes free throw 2 of 2,,73,70
252,3,7:51.0,,Turnover by A. Davis (lost ball; steal by A. Morrow),73,70
253,3,7:46.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,75,70
254,3,7:44.0,,New Orleans full timeout,75,70
255,3,7:25.0,,B. Hield misses 3-pt jump shot from 25 ft,75,70
256,3,7:24.0,Defensive rebound by D. Sabonis,,75,70
257,3,7:11.0,R. Westbrook misses 3-pt jump shot from 25 ft,,75,70
258,3,7:11.0,,Defensive rebound by S. Hill,75,70
259,3,6:55.0,,T. Jones makes 2-pt layup from 2 ft (assist by J. Holiday),75,72
260,3,6:39.0,Offensive foul by S. Adams (drawn by T. Jones),,75,72
261,3,6:39.0,Turnover by S. Adams (offensive foul),,75,72
262,3,6:39.0,E. Freedom enters the game for S. Adams,,75,72
263,3,6:31.0,,Turnover by J. Holiday (bad pass; steal by A. Morrow),75,72
264,3,6:14.0,A. Roberson misses 2-pt layup from 3 ft,,75,72
265,3,6:13.0,,Defensive rebound by B. Hield,75,72
266,3,5:59.0,,Personal foul by R. Westbrook (drawn by T. Jones),75,72
267,3,5:54.0,,Shooting foul by D. Sabonis (drawn by T. Jones),75,72
268,3,5:54.0,,T. Jones misses free throw 1 of 2,75,72
269,3,5:54.0,,Offensive rebound by Team,75,72
270,3,5:54.0,,T. Jones misses free throw 2 of 2,75,72
271,3,5:54.0,Á. Abrines enters the game for A. Morrow,,75,72
272,3,5:52.0,Defensive rebound by D. Sabonis,,75,72
273,3,5:38.0,Turnover by R. Westbrook (bad pass; steal by T. Jones),,75,72
274,3,5:33.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. Jones),75,74
275,3,5:12.0,R. Westbrook misses 3-pt jump shot from 25 ft,,75,74
276,3,5:11.0,,Defensive rebound by A. Davis,75,74
277,3,5:03.0,,S. Hill misses 2-pt jump shot from 17 ft,75,74
278,3,5:02.0,Defensive rebound by R. Westbrook,,75,74
279,3,4:58.0,Shooting block foul by A. Davis (drawn by R. Westbrook),,75,74
280,3,4:58.0,R. Westbrook makes free throw 1 of 2,,76,74
281,3,4:58.0,J. Lauvergne enters the game for D. Sabonis,,76,74
282,3,4:58.0,,E. Moore enters the game for B. Hield,76,74
283,3,4:58.0,R. Westbrook makes free throw 2 of 2,,77,74
284,3,4:49.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),77,76
285,3,4:34.0,R. Westbrook makes 2-pt jump shot from 17 ft,,79,76
286,3,4:26.0,,E. Moore misses 3-pt jump shot from 23 ft,79,76
287,3,4:24.0,Defensive rebound by J. Lauvergne,,79,76
288,3,4:18.0,R. Westbrook misses 2-pt layup from 2 ft,,79,76
289,3,4:17.0,,Defensive rebound by A. Davis,79,76
290,3,4:06.0,,E. Moore misses 3-pt jump shot from 25 ft,79,76
291,3,4:06.0,Defensive rebound by E. Freedom,,79,76
292,3,3:44.0,J. Lauvergne misses 2-pt layup from 3 ft (block by A. Davis),,79,76
293,3,3:41.0,Offensive rebound by J. Lauvergne,,79,76
294,3,3:32.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,81,76
295,3,3:12.0,,A. Davis misses 2-pt jump shot from 22 ft,81,76
296,3,3:09.0,Defensive rebound by R. Westbrook,,81,76
297,3,2:59.0,A. Roberson misses 3-pt jump shot from 26 ft,,81,76
298,3,2:58.0,,Defensive rebound by J. Holiday,81,76
299,3,2:54.0,,T. Jones misses 2-pt jump shot from 7 ft (block by E. Freedom),81,76
300,3,2:52.0,,Offensive rebound by S. Hill,81,76
301,3,2:48.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by J. Holiday),81,79
302,3,2:23.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by R. Westbrook),,83,79
303,3,2:14.0,,J. Holiday misses 2-pt layup from 2 ft,83,79
304,3,2:12.0,Defensive rebound by E. Freedom,,83,79
305,3,2:08.0,R. Westbrook misses 3-pt jump shot from 25 ft,,83,79
306,3,2:06.0,,Defensive rebound by J. Holiday,83,79
307,3,2:05.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),83,81
308,3,2:05.0,Oklahoma City full timeout,,83,81
309,3,2:05.0,S. Christon enters the game for R. Westbrook,,83,81
310,3,2:05.0,,T. Frazier enters the game for S. Hill,83,81
311,3,2:05.0,,D. Cunningham enters the game for A. Davis,83,81
312,3,2:05.0,,T. Evans enters the game for J. Holiday,83,81
313,3,1:51.0,,Ö. Aşık enters the game for T. Jones,83,81
314,3,1:43.0,E. Freedom misses 2-pt layup from 2 ft,,83,81
315,3,1:36.0,Offensive rebound by A. Roberson,,83,81
316,3,1:36.0,A. Roberson makes 2-pt layup from 2 ft,,85,81
317,3,1:17.0,,Turnover by T. Evans (bad pass; steal by J. Lauvergne),85,81
318,3,1:03.0,A. Roberson makes 2-pt layup from 2 ft (assist by J. Lauvergne),,87,81
319,3,0:51.0,J. Grant enters the game for A. Roberson,,87,81
320,3,0:40.0,,T. Evans misses 2-pt jump shot from 22 ft,87,81
321,3,0:39.0,Defensive rebound by Team,,87,81
322,3,0:33.0,S. Christon misses 2-pt jump shot from 10 ft,,87,81
323,3,0:33.0,,Defensive rebound by Ö. Aşık,87,81
324,3,0:16.0,,T. Frazier misses 2-pt jump shot from 16 ft,87,81
325,3,0:16.0,,Offensive rebound by E. Moore,87,81
326,3,0:04.0,,T. Evans makes 2-pt layup from 3 ft,87,83
327,3,0:04.0,,Shooting foul by E. Freedom (drawn by T. Evans),87,83
328,3,0:04.0,,T. Evans makes free throw 1 of 1,87,84
329,3,0:00.0,S. Christon misses 3-pt jump shot from 52 ft,,87,84
330,3,0:00.0,Offensive rebound by Team,,87,84
331,4,11:47.0,Def 3 sec tech foul by T. Evans,,87,84
332,4,11:47.0,Á. Abrines misses technical free throw,,87,84
333,4,11:47.0,Offensive rebound by Team,,87,84
334,4,11:41.0,Personal foul by Ö. Aşık (drawn by E. Freedom),,87,84
335,4,11:32.0,J. Lauvergne makes 2-pt dunk at rim (assist by S. Christon),,89,84
336,4,11:10.0,,T. Evans makes 3-pt jump shot from 27 ft (assist by L. Galloway),89,87
337,4,10:43.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by J. Lauvergne),,92,87
338,4,10:30.0,,T. Evans misses 2-pt jump shot from 19 ft,92,87
339,4,10:29.0,Defensive rebound by J. Lauvergne,,92,87
340,4,10:07.0,E. Freedom makes 2-pt hook shot from 8 ft,,94,87
341,4,9:58.0,,T. Frazier misses 3-pt jump shot from 25 ft,94,87
342,4,9:57.0,Defensive rebound by E. Freedom,,94,87
343,4,9:48.0,Shooting foul by L. Galloway (drawn by Á. Abrines),,94,87
344,4,9:48.0,Á. Abrines makes 2-pt layup from 2 ft,,96,87
345,4,9:48.0,,J. Holiday enters the game for L. Galloway,96,87
346,4,9:48.0,,A. Davis enters the game for Ö. Aşık,96,87
347,4,9:48.0,Á. Abrines makes free throw 1 of 1,,97,87
348,4,9:24.0,,T. Evans misses 2-pt jump shot from 5 ft (block by J. Grant),97,87
349,4,9:23.0,Defensive rebound by J. Lauvergne,,97,87
350,4,9:18.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by S. Christon),,100,87
351,4,9:07.0,,T. Frazier makes 2-pt layup from 1 ft (assist by A. Davis),100,89
352,4,8:47.0,Official timeout,,100,89
353,4,8:47.0,,T. Jones enters the game for D. Cunningham,100,89
354,4,8:43.0,S. Christon makes 2-pt layup from 2 ft (assist by J. Lauvergne),,102,89
355,4,8:23.0,,T. Jones misses 2-pt layup from 2 ft,102,89
356,4,8:19.0,Defensive rebound by Á. Abrines,,102,89
357,4,8:04.0,Á. Abrines makes 3-pt jump shot from 27 ft (assist by J. Grant),,105,89
358,4,7:43.0,,J. Holiday makes 3-pt jump shot from 25 ft,105,92
359,4,7:23.0,J. Lauvergne misses 3-pt jump shot from 26 ft,,105,92
360,4,7:22.0,Offensive rebound by E. Freedom,,105,92
361,4,7:21.0,E. Freedom misses 2-pt layup from 2 ft,,105,92
362,4,7:20.0,Offensive rebound by E. Freedom,,105,92
363,4,7:20.0,Turnover by E. Freedom (traveling),,105,92
364,4,7:20.0,R. Westbrook enters the game for S. Christon,,105,92
365,4,7:05.0,,Shooting foul by E. Freedom (drawn by T. Jones),105,92
366,4,7:05.0,,T. Jones makes free throw 1 of 2,105,93
367,4,7:05.0,,B. Hield enters the game for T. Evans,105,93
368,4,7:05.0,,T. Jones makes free throw 2 of 2,105,94
369,4,6:56.0,Á. Abrines misses 3-pt jump shot from 25 ft,,105,94
370,4,6:55.0,Offensive rebound by E. Freedom,,105,94
371,4,6:54.0,E. Freedom makes 2-pt layup from 2 ft,,107,94
372,4,6:41.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),107,97
373,4,6:24.0,Personal foul by J. Holiday (drawn by R. Westbrook),,107,97
374,4,6:24.0,S. Adams enters the game for E. Freedom,,107,97
375,4,6:16.0,R. Westbrook misses 2-pt jump shot from 17 ft,,107,97
376,4,6:14.0,,Defensive rebound by T. Jones,107,97
377,4,5:56.0,,A. Davis misses 2-pt jump shot from 8 ft,107,97
378,4,5:56.0,,Offensive rebound by A. Davis,107,97
379,4,5:49.0,,A. Davis makes 2-pt jump shot from 8 ft,107,99
380,4,5:30.0,Shooting block foul by A. Davis (drawn by J. Grant),,107,99
381,4,5:30.0,,New Orleans full timeout,107,99
382,4,5:30.0,J. Grant misses free throw 1 of 2,,107,99
