,QUARTER,TIME_REMAINING,PORTLAND_ACTION,TORONTO_ACTION,PORTLAND_SCORE,TORONTO_SCORE
120,2,10:29.0,Defensive rebound by A. Aminu,,32,27
121,2,10:06.0,Shooting foul by P. Patterson (drawn by M. Leonard),,32,27
122,2,10:06.0,M. Leonard makes free throw 1 of 2,,33,27
123,2,10:06.0,M. Leonard makes free throw 2 of 2,,34,27
124,2,9:57.0,,D. Wright misses 3-pt jump shot from 25 ft,34,27
125,2,9:56.0,Defensive rebound by M. Leonard,,34,27
126,2,9:50.0,A. Crabbe misses 3-pt jump shot from 24 ft,,34,27
127,2,9:49.0,,Defensive rebound by N. Powell,34,27
128,2,9:42.0,,N. Powell makes 2-pt layup from 1 ft,34,29
129,2,9:25.0,A. Aminu misses 3-pt jump shot from 25 ft,,34,29
130,2,9:24.0,,Defensive rebound by N. Powell,34,29
131,2,9:15.0,,N. Powell makes 2-pt layup from 2 ft,34,31
132,2,8:53.0,Official timeout,,34,31
133,2,8:53.0,,D. Carroll enters the game for P. Tucker,34,31
134,2,8:52.0,A. Crabbe makes 2-pt layup from 2 ft (assist by A. Aminu),,36,31
135,2,8:52.0,Shooting foul by N. Powell (drawn by A. Crabbe),,36,31
136,2,8:52.0,A. Crabbe makes free throw 1 of 1,,37,31
137,2,8:44.0,,Offensive foul by L. Nogueira (drawn by S. Napier),37,31
138,2,8:44.0,,Turnover by L. Nogueira (offensive foul),37,31
139,2,8:25.0,C. McCollum misses 2-pt jump shot from 20 ft,,37,31
140,2,8:24.0,Offensive rebound by A. Crabbe,,37,31
141,2,8:21.0,A. Crabbe misses 2-pt layup from 3 ft,,37,31
142,2,8:21.0,,Defensive rebound by L. Nogueira,37,31
143,2,8:13.0,,D. Wright misses 2-pt hook shot from 2 ft,37,31
144,2,8:13.0,Defensive rebound by A. Crabbe,,37,31
145,2,8:03.0,C. McCollum misses 3-pt jump shot from 24 ft (block by D. Carroll),,37,31
146,2,8:02.0,,Defensive rebound by L. Nogueira,37,31
147,2,7:43.0,,Turnover by N. Powell (lost ball),37,31
148,2,7:20.0,S. Napier makes 3-pt jump shot from 23 ft (assist by M. Leonard),,40,31
149,2,7:01.0,,D. Wright makes 2-pt jump shot from 5 ft,40,33
150,2,6:36.0,A. Aminu makes 2-pt jump shot from 5 ft,,42,33
151,2,6:25.0,,D. Wright makes 3-pt jump shot from 25 ft,42,36
152,2,6:07.0,C. McCollum makes 2-pt layup from 2 ft,,44,36
153,2,6:07.0,,Toronto full timeout,44,36
154,2,6:07.0,,D. DeRozan enters the game for L. Nogueira,44,36
155,2,6:07.0,,S. Ibaka enters the game for D. Wright,44,36
156,2,6:07.0,,C. Joseph enters the game for N. Powell,44,36
157,2,6:07.0,M. Harkless enters the game for C. McCollum,,44,36
158,2,6:07.0,D. Lillard enters the game for S. Napier,,44,36
159,2,5:55.0,,P. Patterson misses 3-pt jump shot from 25 ft,44,36
160,2,5:52.0,Defensive rebound by A. Aminu,,44,36
161,2,5:42.0,Shooting foul by S. Ibaka (drawn by M. Harkless),,44,36
162,2,5:42.0,M. Harkless misses free throw 1 of 2,,44,36
163,2,5:42.0,Offensive rebound by Team,,44,36
164,2,5:42.0,N. Vonleh enters the game for M. Leonard,,44,36
165,2,5:42.0,M. Harkless makes free throw 2 of 2,,45,36
166,2,5:30.0,,Personal foul by N. Vonleh (drawn by D. DeRozan),45,36
167,2,5:14.0,,D. DeRozan misses 3-pt jump shot from 27 ft,45,36
168,2,5:14.0,Defensive rebound by D. Lillard,,45,36
169,2,5:02.0,D. Lillard misses 2-pt jump shot from 3 ft (block by P. Patterson),,45,36
170,2,5:02.0,Offensive rebound by Team,,45,36
171,2,4:52.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),,48,36
172,2,4:31.0,,Shooting foul by M. Harkless (drawn by D. DeRozan),48,36
173,2,4:31.0,,D. DeRozan makes free throw 1 of 2,48,37
174,2,4:31.0,,D. DeRozan makes free throw 2 of 2,48,38
175,2,4:16.0,D. Lillard makes 2-pt jump shot from 19 ft,,50,38
176,2,3:58.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by C. Joseph),50,41
177,2,3:50.0,,Offensive charge foul by A. Aminu (drawn by P. Patterson),50,41
178,2,3:50.0,Turnover by A. Aminu (offensive foul),,50,41
179,2,3:50.0,,J. Valančiūnas enters the game for P. Patterson,50,41
180,2,3:50.0,J. Nurkić enters the game for N. Vonleh,,50,41
181,2,3:41.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),50,43
182,2,3:41.0,Portland full timeout,,50,43
183,2,3:22.0,J. Nurkić misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),,50,43
184,2,3:21.0,,Defensive rebound by D. Carroll,50,43
185,2,3:19.0,,Turnover by D. Carroll (bad pass; steal by D. Lillard),50,43
186,2,3:17.0,Turnover by D. Lillard (bad pass; steal by D. DeRozan),,50,43
187,2,3:02.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. Carroll),50,45
188,2,2:50.0,Personal foul by C. Joseph (drawn by D. Lillard),,50,45
189,2,2:50.0,D. Lillard misses free throw 1 of 2,,50,45
190,2,2:50.0,Offensive rebound by Team,,50,45
191,2,2:50.0,C. McCollum enters the game for A. Crabbe,,50,45
192,2,2:50.0,D. Lillard makes free throw 2 of 2,,51,45
193,2,2:31.0,,S. Ibaka misses 2-pt jump shot from 12 ft (block by A. Aminu),51,45
194,2,2:30.0,,Offensive rebound by J. Valančiūnas,51,45
195,2,2:30.0,,Shooting foul by J. Nurkić (drawn by J. Valančiūnas),51,45
196,2,2:30.0,,J. Valančiūnas makes free throw 1 of 2,51,46
197,2,2:30.0,,J. Valančiūnas misses free throw 2 of 2,51,46
198,2,2:30.0,M. Leonard enters the game for J. Nurkić,,51,46
199,2,2:29.0,Defensive rebound by M. Harkless,,51,46
200,2,2:10.0,M. Leonard misses 3-pt jump shot from 26 ft,,51,46
201,2,2:09.0,Offensive rebound by M. Harkless,,51,46
202,2,1:58.0,Turnover by M. Harkless (bad pass; steal by S. Ibaka),,51,46
203,2,1:53.0,,Personal foul by C. McCollum (drawn by D. DeRozan),51,46
204,2,1:38.0,,Shooting foul by C. McCollum (drawn by D. Carroll),51,46
205,2,1:38.0,,D. Carroll misses free throw 1 of 2,51,46
206,2,1:38.0,,Offensive rebound by Team,51,46
207,2,1:38.0,,D. Carroll makes free throw 2 of 2,51,47
208,2,1:27.0,Personal foul by J. Valančiūnas (drawn by M. Leonard),,51,47
209,2,1:27.0,M. Leonard makes free throw 1 of 2,,52,47
210,2,1:27.0,M. Leonard misses free throw 2 of 2,,52,47
211,2,1:26.0,,Defensive rebound by J. Valančiūnas,52,47
212,2,1:11.0,,C. Joseph makes 2-pt jump shot from 8 ft,52,49
213,2,1:01.0,C. McCollum misses 2-pt jump shot from 17 ft,,52,49
214,2,1:00.0,,Defensive rebound by D. Carroll,52,49
215,2,0:53.0,,D. DeRozan makes 2-pt jump shot from 7 ft,52,51
216,2,0:29.0,Turnover by Team (shot clock),,52,51
217,2,0:29.0,,Toronto full timeout,52,51
218,2,0:29.0,A. Crabbe enters the game for C. McCollum,,52,51
219,2,0:18.0,,C. Joseph makes 2-pt jump shot from 6 ft,52,53
220,2,0:18.0,Portland full timeout,,52,53
221,2,0:18.0,,P. Tucker enters the game for J. Valančiūnas,52,53
222,2,0:18.0,C. McCollum enters the game for M. Harkless,,52,53
223,2,0:18.0,J. Nurkić enters the game for M. Leonard,,52,53
224,2,0:02.0,C. McCollum misses 2-pt jump shot from 18 ft,,52,53
225,2,0:01.0,,Defensive rebound by S. Ibaka,52,53
226,3,11:42.0,D. Lillard misses 3-pt jump shot from 24 ft,,52,53
227,3,11:41.0,,Defensive rebound by D. DeRozan,52,53
228,3,11:31.0,,D. DeRozan makes 2-pt layup from 2 ft,52,55
229,3,11:05.0,J. Nurkić misses 2-pt hook shot from 7 ft,,52,55
230,3,11:02.0,,Defensive rebound by S. Ibaka,52,55
231,3,10:49.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by D. DeRozan),52,57
232,3,10:26.0,M. Harkless misses 2-pt jump shot from 14 ft (block by S. Ibaka),,52,57
233,3,10:25.0,,Defensive rebound by J. Valančiūnas,52,57
234,3,10:22.0,,Personal foul by C. McCollum (drawn by S. Ibaka),52,57
235,3,10:17.0,,D. DeRozan misses 2-pt jump shot from 22 ft,52,57
236,3,10:17.0,Defensive rebound by N. Vonleh,,52,57
237,3,10:07.0,D. Lillard misses 2-pt jump shot from 9 ft,,52,57
238,3,10:07.0,Offensive rebound by Team,,52,57
239,3,10:07.0,Personal foul by S. Ibaka (drawn by N. Vonleh),,52,57
240,3,9:59.0,C. McCollum misses 2-pt jump shot from 9 ft,,52,57
241,3,9:59.0,,Defensive rebound by J. Valančiūnas,52,57
242,3,9:51.0,,C. Joseph misses 2-pt layup from 2 ft (block by N. Vonleh),52,57
243,3,9:50.0,,Offensive rebound by S. Ibaka,52,57
244,3,9:48.0,,S. Ibaka makes 2-pt dunk at rim,52,59
245,3,9:48.0,Portland full timeout,,52,59
246,3,9:34.0,N. Vonleh misses 2-pt jump shot from 4 ft (block by D. DeRozan),,52,59
247,3,9:33.0,Offensive rebound by M. Harkless,,52,59
248,3,9:30.0,M. Harkless makes 2-pt layup at rim,,54,59
249,3,9:16.0,,J. Valančiūnas makes 2-pt jump shot from 16 ft (assist by C. Joseph),54,61
250,3,9:02.0,M. Harkless makes 2-pt hook shot from 5 ft,,56,61
251,3,8:45.0,,Turnover by D. DeRozan (bad pass; steal by D. Lillard),56,61
252,3,8:38.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,58,61
253,3,8:18.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by J. Valančiūnas),58,63
254,3,8:01.0,D. Lillard makes 3-pt jump shot from 25 ft,,61,63
255,3,7:46.0,,C. Joseph makes 2-pt jump shot from 10 ft,61,65
256,3,7:28.0,J. Nurkić makes 2-pt jump shot from 18 ft (assist by C. McCollum),,63,65
257,3,7:07.0,,S. Ibaka misses 2-pt hook shot from 9 ft,63,65
258,3,7:07.0,,Offensive rebound by S. Ibaka,63,65
259,3,7:03.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by S. Ibaka),63,68
260,3,6:51.0,D. Lillard misses 2-pt jump shot from 14 ft,,63,68
261,3,6:51.0,,Defensive rebound by J. Valančiūnas,63,68
262,3,6:41.0,,Personal foul by N. Vonleh (drawn by D. DeRozan),63,68
263,3,6:33.0,,D. Carroll misses 3-pt jump shot from 25 ft,63,68
264,3,6:32.0,Defensive rebound by D. Lillard,,63,68
265,3,6:27.0,C. McCollum misses 2-pt jump shot from 8 ft,,63,68
266,3,6:27.0,Offensive rebound by C. McCollum,,63,68
267,3,6:22.0,Shooting foul by D. Carroll (drawn by N. Vonleh),,63,68
268,3,6:22.0,N. Vonleh makes free throw 1 of 2,,64,68
269,3,6:22.0,N. Vonleh misses free throw 2 of 2,,64,68
270,3,6:21.0,,Defensive rebound by D. Carroll,64,68
271,3,6:07.0,,Personal block foul by M. Harkless (drawn by D. DeRozan),64,68
272,3,5:56.0,,D. DeRozan makes 2-pt jump shot from 20 ft,64,70
273,3,5:44.0,J. Nurkić misses 2-pt jump shot from 18 ft,,64,70
274,3,5:43.0,,Defensive rebound by S. Ibaka,64,70
275,3,5:18.0,,D. DeRozan makes 2-pt jump shot from 18 ft,64,72
276,3,4:59.0,C. McCollum makes 3-pt jump shot from 22 ft (assist by D. Lillard),,67,72
277,3,4:51.0,,Toronto full timeout,67,72
278,3,4:51.0,A. Crabbe enters the game for C. McCollum,,67,72
279,3,4:42.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft,67,74
280,3,4:22.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,69,74
281,3,4:12.0,,Turnover by C. Joseph (lost ball),69,74
282,3,3:56.0,D. Lillard makes 2-pt layup from 2 ft,,71,74
283,3,3:38.0,,Turnover by J. Valančiūnas (lost ball; steal by J. Nurkić),71,74
284,3,3:29.0,A. Crabbe misses 2-pt jump shot from 22 ft,,71,74
285,3,3:28.0,,Defensive rebound by J. Valančiūnas,71,74
286,3,3:15.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,71,74
287,3,3:15.0,Defensive rebound by J. Nurkić,,71,74
288,3,2:53.0,N. Vonleh makes 2-pt hook shot from 6 ft,,73,74
289,3,2:35.0,,S. Ibaka misses 3-pt jump shot from 26 ft,73,74
290,3,2:35.0,,Offensive rebound by J. Valančiūnas,73,74
291,3,2:32.0,,J. Valančiūnas makes 2-pt layup from 1 ft,73,76
292,3,2:17.0,D. Lillard makes 3-pt jump shot from 29 ft,,76,76
293,3,2:01.0,,Turnover by D. DeRozan (lost ball; steal by M. Harkless),76,76
294,3,1:47.0,D. Lillard makes 2-pt jump shot from 20 ft,,78,76
295,3,1:33.0,,Personal foul by N. Vonleh (drawn by C. Joseph),78,76
296,3,1:33.0,,P. Patterson enters the game for D. Carroll,78,76
297,3,1:33.0,,D. Wright enters the game for J. Valančiūnas,78,76
298,3,1:33.0,,P. Tucker enters the game for C. Joseph,78,76
299,3,1:33.0,M. Leonard enters the game for N. Vonleh,,78,76
300,3,1:33.0,A. Aminu enters the game for J. Nurkić,,78,76
301,3,1:26.0,,Personal foul by M. Leonard (drawn by D. DeRozan),78,76
302,3,1:26.0,,D. DeRozan makes free throw 1 of 2,78,77
303,3,1:26.0,,D. DeRozan makes free throw 2 of 2,78,78
304,3,1:18.0,Personal foul by D. Wright (drawn by D. Lillard),,78,78
305,3,1:02.0,M. Leonard misses 2-pt hook shot from 4 ft,,78,78
306,3,1:01.0,,Defensive rebound by D. DeRozan,78,78
307,3,0:57.0,,Shooting foul by M. Harkless (drawn by D. DeRozan),78,78
308,3,0:57.0,,D. DeRozan makes free throw 1 of 2,78,79
309,3,0:57.0,,J. Poeltl enters the game for S. Ibaka,78,79
310,3,0:57.0,C. McCollum enters the game for D. Lillard,,78,79
311,3,0:57.0,,D. DeRozan makes free throw 2 of 2,78,80
312,3,0:32.0,A. Crabbe misses 2-pt jump shot from 21 ft,,78,80
313,3,0:31.0,,Defensive rebound by P. Patterson,78,80
314,3,0:22.0,,D. DeRozan misses 2-pt jump shot from 18 ft (block by M. Harkless),78,80
315,3,0:22.0,Defensive rebound by M. Harkless,,78,80
316,3,0:19.0,M. Harkless makes 2-pt dunk at rim,,80,80
317,3,0:02.0,,D. Wright makes 2-pt layup at rim (assist by D. DeRozan),80,82
318,3,0:00.0,M. Harkless misses 3-pt jump shot from 45 ft,,80,82
319,3,0:00.0,Offensive rebound by Team,,80,82
320,4,12:00.0,,Violation by Team (jump ball),80,82
321,4,11:42.0,,J. Poeltl misses 2-pt layup from 4 ft (block by M. Leonard),80,82
322,4,11:41.0,Defensive rebound by S. Napier,,80,82
323,4,11:35.0,Shooting foul by J. Poeltl (drawn by C. McCollum),,80,82
324,4,11:35.0,C. McCollum misses free throw 1 of 2,,80,82
325,4,11:35.0,Offensive rebound by Team,,80,82
326,4,11:35.0,C. McCollum makes free throw 2 of 2,,81,82
327,4,11:24.0,,P. Tucker makes 2-pt jump shot from 6 ft (assist by N. Powell),81,84
328,4,11:08.0,Turnover by S. Napier (bad pass; steal by P. Patterson),,81,84
329,4,11:08.0,,Shooting foul by A. Aminu (drawn by J. Poeltl),81,84
330,4,11:08.0,,J. Poeltl misses free throw 1 of 2,81,84
331,4,11:08.0,,Offensive rebound by Team,81,84
332,4,11:08.0,,J. Poeltl misses free throw 2 of 2,81,84
333,4,11:07.0,Defensive rebound by A. Aminu,,81,84
334,4,10:43.0,A. Aminu makes 2-pt jump shot from 2 ft,,83,84
335,4,10:21.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. Wright),83,87
336,4,9:53.0,M. Leonard misses 3-pt jump shot from 27 ft,,83,87
337,4,9:53.0,Offensive rebound by Team,,83,87
338,4,9:53.0,Turnover by Team (shot clock),,83,87
339,4,9:35.0,,N. Powell misses 2-pt jump shot from 21 ft,83,87
340,4,9:34.0,,Offensive rebound by J. Poeltl,83,87
341,4,9:28.0,,N. Powell misses 3-pt jump shot from 24 ft,83,87
342,4,9:27.0,Defensive rebound by C. McCollum,,83,87
343,4,9:16.0,S. Napier misses 3-pt jump shot from 25 ft,,83,87
344,4,9:15.0,,Defensive rebound by P. Tucker,83,87
345,4,8:59.0,,D. Wright makes 2-pt layup from 2 ft,83,89
346,4,8:59.0,Portland full timeout,,83,89
347,4,8:59.0,D. Lillard enters the game for S. Napier,,83,89
348,4,8:45.0,D. Lillard makes 3-pt jump shot from 24 ft,,86,89
349,4,8:25.0,,Shooting foul by M. Leonard (drawn by N. Powell),86,89
350,4,8:25.0,,N. Powell makes free throw 1 of 2,86,90
351,4,8:25.0,,N. Powell makes free throw 2 of 2,86,91
352,4,8:07.0,A. Aminu misses 3-pt jump shot from 25 ft,,86,91
353,4,8:06.0,,Defensive rebound by D. Wright,86,91
354,4,7:52.0,,P. Patterson misses 3-pt jump shot from 24 ft,86,91
355,4,7:51.0,Defensive rebound by M. Leonard,,86,91
356,4,7:41.0,D. Lillard misses 3-pt jump shot from 25 ft,,86,91
357,4,7:41.0,,Defensive rebound by N. Powell,86,91
358,4,7:24.0,,D. Wright makes 2-pt layup from 2 ft,86,93
359,4,7:09.0,J. Nurkić enters the game for M. Leonard,,86,93
360,4,7:09.0,M. Harkless enters the game for C. McCollum,,86,93
361,4,7:07.0,Personal foul by J. Poeltl (drawn by J. Nurkić),,86,93
362,4,7:01.0,Personal block foul by J. Poeltl (drawn by D. Lillard),,86,93
363,4,7:01.0,,S. Ibaka enters the game for J. Poeltl,86,93
364,4,6:53.0,Shooting foul by D. Wright (drawn by A. Crabbe),,86,93
365,4,6:53.0,A. Crabbe makes free throw 1 of 2,,87,93
366,4,6:53.0,A. Crabbe makes free throw 2 of 2,,88,93
367,4,6:38.0,,D. Wright misses 3-pt jump shot from 25 ft,88,93
368,4,6:38.0,Defensive rebound by D. Lillard,,88,93
369,4,6:29.0,D. Lillard misses 2-pt jump shot from 21 ft,,88,93
370,4,6:26.0,,Defensive rebound by D. Wright,88,93
371,4,6:15.0,,P. Patterson misses 3-pt jump shot from 25 ft,88,93
372,4,6:15.0,,Offensive rebound by Team,88,93
373,4,6:15.0,Loose ball foul by J. Nurkić (drawn by P. Tucker),,88,93
374,4,6:15.0,,Technical foul by P. Tucker,88,93
375,4,6:15.0,D. Lillard makes technical free throw,,89,93
376,4,6:15.0,,D. DeRozan enters the game for D. Wright,89,93
377,4,6:15.0,,C. Joseph enters the game for N. Powell,89,93
378,4,6:02.0,,S. Ibaka makes 2-pt hook shot from 2 ft,89,95
379,4,5:47.0,A. Crabbe makes 2-pt jump shot from 21 ft (assist by D. Lillard),,91,95
380,4,5:25.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by C. Joseph),91,98
