,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
385,4,4:37.0,,Defensive rebound by Team,119,106
386,4,4:37.0,Loose ball foul by T. Thompson (drawn by E. İlyasova),,119,106
387,4,4:37.0,,E. İlyasova makes free throw 1 of 2,119,107
388,4,4:37.0,,E. İlyasova makes free throw 2 of 2,119,108
389,4,4:24.0,Turnover by D. Williams (lost ball),,119,108
390,4,4:17.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Bazemore),119,110
391,4,4:17.0,,Shooting foul by D. Williams (drawn by T. Hardaway),119,110
392,4,4:17.0,I. Shumpert enters the game for D. Williams,,119,110
393,4,4:17.0,,T. Hardaway makes free throw 1 of 1,119,111
394,4,4:07.0,Shooting foul by K. Bazemore (drawn by K. Irving),,119,111
395,4,4:07.0,K. Irving makes free throw 1 of 2,,120,111
396,4,4:07.0,K. Irving makes free throw 2 of 2,,121,111
397,4,3:54.0,,P. Millsap makes 2-pt jump shot from 12 ft,121,113
398,4,3:33.0,I. Shumpert misses 3-pt jump shot from 25 ft,,121,113
399,4,3:32.0,,Defensive rebound by E. İlyasova,121,113
400,4,3:27.0,,T. Hardaway makes 2-pt dunk at rim (assist by E. İlyasova),121,115
401,4,3:00.0,L. James makes 3-pt jump shot from 25 ft,,124,115
402,4,2:46.0,,P. Millsap makes 2-pt jump shot from 6 ft,124,117
403,4,2:46.0,,Shooting foul by T. Thompson (drawn by P. Millsap),124,117
404,4,2:46.0,Cleveland full timeout,,124,117
405,4,2:46.0,,P. Millsap makes free throw 1 of 1,124,118
406,4,2:28.0,L. James misses 3-pt jump shot from 24 ft,,124,118
407,4,2:26.0,,Defensive rebound by P. Millsap,124,118
408,4,2:21.0,,T. Hardaway misses 3-pt jump shot from 26 ft,124,118
409,4,2:20.0,,Offensive rebound by Team,124,118
410,4,2:16.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by E. İlyasova),124,121
411,4,1:47.0,K. Irving misses 2-pt jump shot from 16 ft (block by K. Bazemore),,124,121
412,4,1:44.0,,Defensive rebound by P. Millsap,124,121
413,4,1:32.0,,P. Millsap makes 2-pt jump shot from 14 ft (assist by K. Bazemore),124,123
414,4,1:17.0,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),,127,123
415,4,1:10.0,,T. Hardaway misses 3-pt jump shot from 25 ft,127,123
416,4,1:08.0,Defensive rebound by L. James,,127,123
417,4,0:45.0,L. James misses 2-pt jump shot from 21 ft,,127,123
418,4,0:43.0,,Defensive rebound by K. Bazemore,127,123
419,4,0:37.0,,K. Bazemore misses 2-pt layup at rim,127,123
420,4,0:34.0,Defensive rebound by L. James,,127,123
421,4,0:28.0,K. Irving makes 2-pt layup from 2 ft,,129,123
422,4,0:28.0,,Atlanta full timeout,129,123
423,4,0:28.0,,D. Schröder enters the game for T. Sefolosha,129,123
424,4,0:24.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by T. Hardaway),129,126
425,4,0:24.0,Personal take foul by D. Schröder (drawn by K. Irving),,129,126
426,4,0:23.0,Personal take foul by D. Schröder (drawn by K. Irving),,129,126
427,4,0:23.0,K. Irving makes free throw 1 of 2,,130,126
428,4,0:23.0,,T. Sefolosha enters the game for E. İlyasova,130,126
429,4,0:23.0,,E. İlyasova enters the game for T. Sefolosha,131,126
430,4,0:23.0,K. Irving makes free throw 2 of 2,,131,126
431,4,0:23.0,,Atlanta full timeout,131,126
432,4,0:20.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Bazemore),131,128
433,4,0:14.0,Personal take foul by E. İlyasova (drawn by K. Irving),,131,128
434,4,0:14.0,K. Irving makes free throw 1 of 2,,132,128
435,4,0:14.0,K. Irving makes free throw 2 of 2,,133,128
436,4,0:09.0,,D. Schröder makes 2-pt layup at rim,133,130
437,4,0:09.0,Cleveland full timeout,,133,130
438,4,0:09.0,,T. Sefolosha enters the game for E. İlyasova,133,130
439,4,0:09.0,C. Frye enters the game for T. Thompson,,133,130
440,4,0:08.0,Personal take foul by P. Millsap (drawn by K. Irving),,133,130
441,4,0:08.0,K. Irving makes free throw 1 of 2,,134,130
442,4,0:08.0,T. Thompson enters the game for C. Frye,,134,130
443,4,0:08.0,,E. İlyasova enters the game for T. Sefolosha,134,130
444,4,0:08.0,K. Irving makes free throw 2 of 2,,135,130
445,4,0:08.0,,Atlanta full timeout,135,130
446,4,0:02.0,,P. Millsap misses 3-pt jump shot from 24 ft,135,130
447,4,0:01.0,Defensive rebound by I. Shumpert,,135,130
