,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
52,1,6:21.0,,G. Antetokounmpo misses 2-pt layup at rim,14,17
53,1,6:20.0,Defensive rebound by R. Holmes,,14,17
54,1,6:03.0,E. İlyasova makes 3-pt jump shot from 23 ft (assist by R. Covington),,17,17
55,1,5:47.0,,Personal block foul by T. McConnell (drawn by M. Brogdon),17,17
56,1,5:47.0,,G. Monroe enters the game for M. Plumlee,17,17
57,1,5:47.0,G. Henderson enters the game for N. Stauskas,,17,17
58,1,5:47.0,S. Rodríguez enters the game for T. McConnell,,17,17
59,1,5:32.0,,Turnover by G. Monroe (lost ball; steal by R. Covington),17,17
60,1,5:26.0,G. Henderson makes 2-pt dunk at rim (assist by R. Covington),,19,17
61,1,5:10.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by T. Snell),19,19
62,1,4:52.0,G. Henderson misses 3-pt jump shot from 24 ft,,19,19
63,1,4:51.0,,Defensive rebound by G. Antetokounmpo,19,19
64,1,4:40.0,,G. Monroe misses 2-pt layup from 2 ft (block by R. Covington),19,19
65,1,4:40.0,,Offensive rebound by Team,19,19
66,1,4:40.0,,M. Teletović enters the game for G. Antetokounmpo,19,19
67,1,4:40.0,T. Luwawu-Cabarrot enters the game for R. Covington,,19,19
68,1,4:40.0,D. Šarić enters the game for E. İlyasova,,19,19
69,1,4:36.0,,Turnover by M. Brogdon (traveling),19,19
70,1,4:28.0,D. Šarić makes 2-pt layup from 2 ft (assist by S. Rodríguez),,21,19
71,1,4:15.0,,M. Brogdon misses 2-pt jump shot from 6 ft,21,19
72,1,4:14.0,,Offensive rebound by G. Monroe,21,19
73,1,4:14.0,,G. Monroe makes 2-pt layup from 2 ft,21,21
74,1,4:14.0,,Shooting foul by R. Holmes (drawn by G. Monroe),21,21
75,1,4:14.0,,G. Monroe makes free throw 1 of 1,21,22
76,1,4:07.0,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),,23,22
77,1,3:44.0,,G. Monroe misses 2-pt hook shot from 2 ft,23,22
78,1,3:42.0,Defensive rebound by G. Henderson,,23,22
79,1,3:25.0,D. Šarić misses 3-pt jump shot from 24 ft,,23,22
80,1,3:24.0,,Defensive rebound by T. Snell,23,22
81,1,3:11.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),23,24
82,1,3:02.0,D. Šarić makes 2-pt layup from 1 ft (assist by S. Rodríguez),,25,24
83,1,2:55.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Parker),25,24
84,1,2:55.0,,Milwaukee full timeout,25,24
85,1,2:55.0,,J. Parker misses free throw 1 of 2,25,24
86,1,2:55.0,,Offensive rebound by Team,25,24
87,1,2:55.0,,J. Terry enters the game for T. Snell,25,24
88,1,2:55.0,,J. Parker makes free throw 2 of 2,25,25
89,1,2:37.0,G. Henderson misses 2-pt layup from 1 ft (block by J. Parker),,25,25
90,1,2:32.0,,Defensive rebound by G. Monroe,25,25
91,1,2:27.0,,M. Teletović misses 3-pt jump shot from 26 ft,25,25
92,1,2:22.0,,Offensive rebound by G. Monroe,25,25
93,1,2:22.0,,G. Monroe makes 2-pt layup from 1 ft,25,27
94,1,2:17.0,Personal foul by M. Teletović (drawn by D. Šarić),,25,27
95,1,2:17.0,N. Noel enters the game for R. Holmes,,25,27
96,1,2:06.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by G. Henderson),,28,27
97,1,1:44.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by M. Brogdon),28,27
98,1,1:44.0,,M. Brogdon makes free throw 1 of 2,28,28
99,1,1:44.0,,M. Brogdon misses free throw 2 of 2,28,28
100,1,1:44.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,28,28
101,1,1:42.0,,Offensive rebound by J. Parker,28,28
102,1,1:41.0,,J. Parker makes 2-pt dunk at rim,28,30
103,1,1:18.0,Turnover by S. Rodríguez (traveling),,28,30
104,1,1:09.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by M. Brogdon),28,33
105,1,0:58.0,D. Šarić makes 2-pt hook shot from 6 ft (assist by S. Rodríguez),,30,33
106,1,0:43.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Teletović),30,35
107,1,0:38.0,Turnover by S. Rodríguez (bad pass; steal by M. Brogdon),,30,35
108,1,0:34.0,,Shooting foul by D. Šarić (drawn by J. Parker),30,35
109,1,0:34.0,,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),30,37
110,1,0:34.0,,Turnover by M. Teletović (lane violation.),30,37
111,1,0:27.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),,33,37
112,1,0:07.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Parker),33,39
113,1,0:07.0,,Shooting foul by N. Noel (drawn by G. Monroe),33,39
114,1,0:07.0,,G. Monroe misses free throw 1 of 1,33,39
115,1,0:06.0,Defensive rebound by N. Noel,,33,39
116,1,0:00.0,G. Henderson misses 2-pt jump shot from 6 ft,,33,39
117,1,0:00.0,Offensive rebound by Team,,33,39
118,2,11:46.0,,Turnover by J. Terry (bad pass; steal by T. McConnell),33,39
119,2,11:42.0,D. Šarić makes 2-pt dunk at rim (assist by T. McConnell),,35,39
120,2,11:26.0,,M. Brogdon makes 2-pt dunk at rim (assist by J. Terry),35,41
121,2,11:03.0,D. Šarić misses 2-pt hook shot from 1 ft,,35,41
122,2,11:00.0,,Defensive rebound by G. Monroe,35,41
123,2,10:54.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),35,44
124,2,10:54.0,Philadelphia full timeout,,35,44
125,2,10:54.0,E. İlyasova enters the game for D. Šarić,,35,44
126,2,10:38.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,37,44
127,2,10:33.0,,Turnover by J. Terry (bad pass; steal by T. McConnell),37,44
128,2,10:29.0,E. İlyasova makes 2-pt layup from 1 ft (assist by N. Stauskas),,39,44
129,2,10:05.0,,M. Brogdon misses 2-pt jump shot from 6 ft,39,44
130,2,10:03.0,Defensive rebound by N. Noel,,39,44
131,2,9:54.0,Turnover by N. Stauskas (bad pass; steal by G. Antetokounmpo),,39,44
132,2,9:45.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Brogdon),39,47
133,2,9:29.0,Turnover by R. Covington (lost ball; steal by G. Antetokounmpo),,39,47
134,2,9:24.0,,M. Dellavedova enters the game for M. Brogdon,39,47
135,2,9:24.0,R. Holmes enters the game for N. Noel,,39,47
136,2,9:22.0,,M. Dellavedova makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),39,49
137,2,9:10.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. McConnell),,41,49
138,2,8:56.0,,J. Terry makes 2-pt layup at rim,41,51
139,2,8:37.0,Shooting foul by J. Terry (drawn by R. Covington),,41,51
140,2,8:37.0,R. Covington makes free throw 1 of 2,,42,51
141,2,8:37.0,R. Covington makes free throw 2 of 2,,43,51
142,2,8:24.0,,Turnover by G. Monroe (bad pass),43,51
143,2,8:11.0,Turnover by E. İlyasova (bad pass; steal by M. Dellavedova),,43,51
144,2,8:06.0,,Turnover by J. Terry (bad pass; steal by T. McConnell),43,51
145,2,7:59.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),,46,51
146,2,7:42.0,,M. Teletović misses 3-pt jump shot from 26 ft,46,51
147,2,7:41.0,Defensive rebound by R. Holmes,,46,51
148,2,7:35.0,E. İlyasova misses 2-pt jump shot from 4 ft,,46,51
149,2,7:34.0,Offensive rebound by R. Holmes,,46,51
150,2,7:34.0,Turnover by R. Holmes (lost ball),,46,51
151,2,7:25.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,46,51
152,2,7:24.0,Defensive rebound by E. İlyasova,,46,51
153,2,7:19.0,R. Holmes makes 2-pt layup from 1 ft (assist by T. McConnell),,48,51
154,2,7:19.0,Shooting foul by J. Terry (drawn by R. Holmes),,48,51
155,2,7:19.0,,Milwaukee full timeout,48,51
156,2,7:19.0,,J. Parker enters the game for M. Teletović,48,51
157,2,7:19.0,,T. Snell enters the game for J. Terry,48,51
158,2,7:19.0,R. Holmes makes free throw 1 of 1,,49,51
159,2,7:01.0,,J. Parker misses 3-pt jump shot from 24 ft,49,51
160,2,7:00.0,Defensive rebound by T. McConnell,,49,51
161,2,6:52.0,R. Holmes makes 2-pt hook shot from 5 ft (assist by T. McConnell),,51,51
162,2,6:43.0,,M. Plumlee enters the game for G. Monroe,51,51
163,2,6:31.0,,M. Dellavedova makes 2-pt layup from 2 ft,51,53
164,2,6:15.0,T. McConnell misses 2-pt layup from 3 ft (block by J. Parker),,51,53
165,2,6:13.0,,Defensive rebound by M. Plumlee,51,53
166,2,6:05.0,,T. Snell misses 3-pt jump shot from 27 ft,51,53
167,2,6:04.0,Defensive rebound by R. Holmes,,51,53
168,2,5:57.0,E. İlyasova makes 3-pt jump shot from 27 ft (assist by T. McConnell),,54,53
169,2,5:40.0,,G. Antetokounmpo misses 2-pt jump shot from 10 ft,54,53
170,2,5:39.0,Defensive rebound by T. McConnell,,54,53
171,2,5:32.0,Turnover by T. McConnell (bad pass; steal by G. Antetokounmpo),,54,53
172,2,5:24.0,,Turnover by G. Antetokounmpo (lost ball; steal by E. İlyasova),54,53
173,2,5:18.0,N. Noel enters the game for R. Holmes,,54,53
174,2,5:18.0,G. Henderson enters the game for N. Stauskas,,54,53
175,2,5:00.0,R. Covington misses 2-pt jump shot from 19 ft,,54,53
176,2,4:59.0,Offensive rebound by N. Noel,,54,53
177,2,4:57.0,N. Noel makes 2-pt dunk at rim,,56,53
178,2,4:38.0,Offensive charge foul by J. Parker (drawn by E. İlyasova),,56,53
179,2,4:38.0,,Turnover by J. Parker (offensive foul),56,53
180,2,4:38.0,D. Šarić enters the game for E. İlyasova,,56,53
181,2,4:38.0,S. Rodríguez enters the game for T. McConnell,,56,53
182,2,4:23.0,R. Covington makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),,59,53
183,2,4:21.0,,Milwaukee full timeout,59,53
184,2,4:04.0,,G. Antetokounmpo misses 3-pt jump shot from 23 ft,59,53
185,2,4:03.0,Defensive rebound by D. Šarić,,59,53
186,2,3:40.0,Turnover by Team (shot clock),,59,53
187,2,3:21.0,,M. Dellavedova misses 2-pt layup at rim,59,53
188,2,3:19.0,,Offensive rebound by G. Antetokounmpo,59,53
189,2,3:17.0,,Turnover by G. Antetokounmpo (bad pass; steal by R. Covington),59,53
190,2,3:10.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by G. Henderson),,62,53
191,2,2:46.0,,J. Parker misses 3-pt jump shot from 26 ft,62,53
192,2,2:45.0,Defensive rebound by R. Covington,,62,53
193,2,2:36.0,Shooting block foul by M. Plumlee (drawn by G. Henderson),,62,53
194,2,2:36.0,G. Henderson makes free throw 1 of 2,,63,53
195,2,2:36.0,T. Luwawu-Cabarrot enters the game for R. Covington,,63,53
196,2,2:36.0,G. Henderson makes free throw 2 of 2,,64,53
197,2,2:13.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,64,55
198,2,1:56.0,D. Šarić misses 2-pt layup from 2 ft (block by J. Parker),,64,55
199,2,1:53.0,Offensive rebound by D. Šarić,,64,55
200,2,1:53.0,D. Šarić makes 2-pt layup from 1 ft,,66,55
201,2,1:44.0,,T. Snell misses 3-pt jump shot from 25 ft,66,55
202,2,1:42.0,Defensive rebound by N. Noel,,66,55
203,2,1:33.0,Turnover by G. Henderson (bad pass; steal by M. Dellavedova),,66,55
204,2,1:29.0,,Turnover by J. Parker (lost ball),66,55
205,2,1:15.0,G. Henderson makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),,68,55
206,2,1:15.0,Shooting foul by M. Plumlee (drawn by G. Henderson),,68,55
207,2,1:15.0,,T. Maker enters the game for M. Plumlee,68,55
208,2,1:15.0,Violation by Team (double lane),,68,55
209,2,1:10.0,Personal foul by T. Maker (drawn by N. Noel),,68,55
210,2,1:10.0,N. Noel makes free throw 1 of 2,,69,55
211,2,1:10.0,N. Noel makes free throw 2 of 2,,70,55
212,2,0:53.0,,Shooting foul by D. Šarić (drawn by J. Parker),70,55
213,2,0:53.0,,J. Parker makes 2-pt layup from 1 ft,70,57
214,2,0:53.0,,J. Parker makes free throw 1 of 1,70,58
215,2,0:43.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by G. Henderson),,72,58
216,2,0:29.0,,J. Parker misses 2-pt layup from 1 ft,72,58
217,2,0:28.0,Defensive rebound by N. Noel,,72,58
218,2,0:22.0,Philadelphia full timeout,,72,58
219,2,0:08.0,,Offensive charge foul by N. Noel (drawn by M. Dellavedova),72,58
220,2,0:08.0,Turnover by N. Noel (offensive foul),,72,58
221,2,0:08.0,E. İlyasova enters the game for N. Noel,,72,58
222,2,0:08.0,T. McConnell enters the game for S. Rodríguez,,72,58
223,2,0:00.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft,72,58
224,2,0:00.0,Defensive rebound by E. İlyasova,,72,58
225,3,11:41.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Parker),72,60
226,3,11:27.0,E. İlyasova misses 2-pt jump shot from 10 ft,,72,60
227,3,11:26.0,Offensive rebound by E. İlyasova,,72,60
228,3,11:26.0,E. İlyasova misses 2-pt jump shot from 4 ft,,72,60
229,3,11:24.0,,Defensive rebound by M. Plumlee,72,60
230,3,11:14.0,,J. Parker misses 2-pt layup from 2 ft,72,60
231,3,11:13.0,,Offensive rebound by G. Antetokounmpo,72,60
232,3,11:13.0,,G. Antetokounmpo makes 2-pt layup at rim,72,62
233,3,10:57.0,E. İlyasova misses 3-pt jump shot from 23 ft,,72,62
234,3,10:56.0,,Defensive rebound by T. Snell,72,62
235,3,10:42.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,72,62
236,3,10:41.0,,Offensive rebound by M. Plumlee,72,62
237,3,10:37.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,72,62
238,3,10:36.0,Defensive rebound by N. Noel,,72,62
239,3,10:31.0,Personal foul by M. Plumlee (drawn by N. Stauskas),,72,62
240,3,10:20.0,R. Covington misses 3-pt jump shot from 28 ft,,72,62
241,3,10:18.0,,Defensive rebound by G. Antetokounmpo,72,62
242,3,10:13.0,,Personal block foul by R. Covington (drawn by G. Antetokounmpo),72,62
243,3,10:02.0,,Turnover by J. Parker (lost ball; steal by N. Stauskas),72,62
244,3,9:55.0,E. İlyasova misses 3-pt jump shot from 24 ft,,72,62
245,3,9:54.0,,Defensive rebound by Team,72,62
246,3,9:54.0,Loose ball foul by R. Covington (drawn by M. Dellavedova),,72,62
247,3,9:39.0,,Turnover by M. Dellavedova (bad pass; steal by N. Noel),72,62
248,3,9:29.0,Turnover by T. McConnell (bad pass; steal by M. Plumlee),,72,62
249,3,9:10.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,72,62
250,3,9:09.0,Defensive rebound by N. Noel,,72,62
251,3,8:46.0,N. Stauskas misses 2-pt layup from 1 ft (block by M. Plumlee),,72,62
252,3,8:46.0,Offensive rebound by Team,,72,62
253,3,8:45.0,Turnover by Team (shot clock),,72,62
254,3,8:30.0,,J. Parker misses 2-pt jump shot from 16 ft,72,62
255,3,8:28.0,Defensive rebound by N. Noel,,72,62
256,3,8:10.0,N. Noel makes 2-pt hook shot from 5 ft (assist by T. McConnell),,74,62
257,3,7:54.0,,Turnover by M. Plumlee (lost ball),74,62
258,3,7:54.0,R. Holmes enters the game for N. Noel,,74,62
259,3,7:34.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),,77,62
260,3,7:10.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,77,62
261,3,7:09.0,Defensive rebound by E. İlyasova,,77,62
262,3,7:02.0,R. Covington misses 2-pt jump shot from 7 ft,,77,62
263,3,7:00.0,,Defensive rebound by J. Parker,77,62
264,3,6:46.0,,Shooting foul by N. Stauskas (drawn by T. Snell),77,62
265,3,6:46.0,,T. Snell makes free throw 1 of 2,77,63
266,3,6:46.0,,T. Snell misses free throw 2 of 2,77,63
267,3,6:46.0,Defensive rebound by E. İlyasova,,77,63
268,3,6:46.0,,M. Brogdon enters the game for M. Dellavedova,77,63
269,3,6:46.0,,G. Monroe enters the game for M. Plumlee,77,63
270,3,6:38.0,Turnover by R. Covington (bad pass),,77,63
271,3,6:16.0,,J. Parker makes 2-pt dunk at rim (assist by M. Brogdon),77,65
272,3,6:01.0,R. Covington misses 3-pt jump shot from 28 ft,,77,65
273,3,6:00.0,,Defensive rebound by J. Parker,77,65
274,3,5:55.0,,Personal foul by N. Stauskas (drawn by J. Parker),77,65
275,3,5:55.0,,Milwaukee full timeout,77,65
276,3,5:55.0,,J. Parker makes free throw 1 of 2,77,66
277,3,5:55.0,D. Šarić enters the game for E. İlyasova,,77,65
278,3,5:55.0,G. Henderson enters the game for N. Stauskas,,77,65
279,3,5:55.0,,J. Parker makes free throw 2 of 2,77,67
280,3,5:44.0,Shooting foul by T. Snell (drawn by R. Holmes),,77,67
281,3,5:44.0,R. Holmes makes free throw 1 of 2,,78,67
282,3,5:44.0,R. Holmes makes free throw 2 of 2,,79,67
283,3,5:28.0,,M. Brogdon misses 2-pt jump shot from 7 ft,79,67
284,3,5:28.0,,Offensive rebound by Team,79,67
285,3,5:28.0,Loose ball foul by R. Holmes (drawn by G. Monroe),,79,67
286,3,5:28.0,,G. Monroe makes free throw 1 of 2,79,68
287,3,5:28.0,,G. Monroe makes free throw 2 of 2,79,69
288,3,5:13.0,G. Henderson misses 3-pt jump shot from 24 ft,,79,69
289,3,5:11.0,Offensive rebound by R. Holmes,,79,69
290,3,5:07.0,G. Henderson makes 2-pt jump shot from 8 ft (assist by R. Holmes),,81,69
291,3,4:47.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),81,71
292,3,4:22.0,T. McConnell makes 3-pt jump shot from 27 ft (assist by G. Henderson),,84,71
293,3,4:00.0,,M. Brogdon misses 3-pt jump shot from 26 ft,84,71
294,3,3:59.0,,Offensive rebound by G. Antetokounmpo,84,71
295,3,3:55.0,,Shooting foul by R. Holmes (drawn by M. Brogdon),84,71
296,3,3:55.0,,M. Brogdon makes free throw 1 of 2,84,72
297,3,3:55.0,,M. Teletović enters the game for J. Parker,84,72
298,3,3:55.0,,M. Brogdon makes free throw 2 of 2,84,73
299,3,3:43.0,T. Luwawu-Cabarrot enters the game for R. Covington,,84,73
300,3,3:36.0,Turnover by T. McConnell (bad pass; steal by T. Snell),,84,73
301,3,3:29.0,,M. Teletović misses 3-pt jump shot from 24 ft,84,73
302,3,3:28.0,,Offensive rebound by G. Monroe,84,73
303,3,3:25.0,,G. Monroe misses 2-pt layup from 2 ft,84,73
304,3,3:24.0,,Offensive rebound by M. Brogdon,84,73
305,3,3:15.0,,G. Monroe makes 2-pt layup from 1 ft,84,75
306,3,3:06.0,Personal foul by M. Teletović (drawn by D. Šarić),,84,75
307,3,3:06.0,Philadelphia full timeout,,84,75
308,3,3:06.0,S. Rodríguez enters the game for T. McConnell,,84,75
309,3,2:57.0,Turnover by R. Holmes (bad pass; steal by G. Monroe),,84,75
310,3,2:42.0,,G. Monroe misses 2-pt layup from 1 ft,84,75
311,3,2:40.0,,Offensive rebound by G. Antetokounmpo,84,75
312,3,2:36.0,,T. Snell makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),84,77
313,3,2:23.0,Personal foul by G. Monroe (drawn by G. Henderson),,84,77
314,3,2:08.0,Turnover by Team (shot clock),,84,77
315,3,1:52.0,,T. Snell misses 3-pt jump shot from 24 ft,84,77
316,3,1:51.0,Defensive rebound by G. Henderson,,84,77
317,3,1:44.0,D. Šarić misses 3-pt jump shot from 26 ft,,84,77
318,3,1:43.0,Offensive rebound by D. Šarić,,84,77
319,3,1:36.0,G. Henderson makes 3-pt jump shot from 28 ft (assist by S. Rodríguez),,87,77
320,3,1:10.0,,M. Brogdon makes 2-pt layup at rim,87,79
321,3,0:54.0,D. Šarić misses 2-pt jump shot from 15 ft,,87,79
322,3,0:53.0,,Defensive rebound by G. Antetokounmpo,87,79
323,3,0:45.0,,M. Teletović misses 2-pt jump shot from 6 ft,87,79
324,3,0:43.0,Defensive rebound by R. Holmes,,87,79
325,3,0:34.0,Turnover by R. Holmes (lost ball),,87,79
326,3,0:34.0,,J. Terry enters the game for T. Snell,87,79
327,3,0:15.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),87,81
328,3,0:15.0,,Shooting foul by S. Rodríguez (drawn by G. Monroe),87,81
329,3,0:15.0,,G. Monroe makes free throw 1 of 1,87,82
330,3,0:05.0,Personal foul by G. Monroe (drawn by S. Rodríguez),,87,82
331,3,0:05.0,S. Rodríguez makes free throw 1 of 2,,88,82
332,3,0:05.0,S. Rodríguez misses free throw 2 of 2,,88,82
333,3,0:05.0,,Defensive rebound by G. Monroe,88,82
334,3,0:00.0,,Turnover by G. Monroe (bad pass),88,82
335,3,0:00.0,R. Covington enters the game for T. Luwawu-Cabarrot,,88,82
336,4,11:41.0,R. Covington makes 2-pt jump shot from 2 ft,,90,82
337,4,11:21.0,,G. Monroe misses 2-pt hook shot from 5 ft,90,82
338,4,11:20.0,Defensive rebound by N. Noel,,90,82
339,4,11:04.0,Personal foul by J. Terry (drawn by N. Noel),,90,82
340,4,10:56.0,Turnover by R. Covington (traveling),,90,82
341,4,10:33.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,90,82
342,4,10:32.0,Defensive rebound by T. McConnell,,90,82
343,4,10:24.0,E. İlyasova misses 2-pt jump shot from 18 ft,,90,82
344,4,10:23.0,Offensive rebound by N. Noel,,90,82
345,4,10:22.0,N. Noel misses 2-pt layup from 3 ft,,90,82
346,4,10:20.0,,Defensive rebound by G. Antetokounmpo,90,82
347,4,10:11.0,,M. Teletović misses 3-pt jump shot from 26 ft,90,82
348,4,10:10.0,,Offensive rebound by G. Monroe,90,82
349,4,10:10.0,,Shooting foul by N. Stauskas (drawn by G. Monroe),90,82
350,4,10:10.0,,G. Monroe makes free throw 1 of 2,90,83
351,4,10:10.0,,J. Parker enters the game for G. Antetokounmpo,90,83
352,4,10:10.0,,G. Monroe makes free throw 2 of 2,90,84
353,4,10:02.0,Shooting foul by M. Teletović (drawn by E. İlyasova),,90,84
354,4,10:02.0,E. İlyasova misses free throw 1 of 2,,90,84
355,4,10:02.0,Offensive rebound by Team,,90,84
356,4,10:02.0,E. İlyasova misses free throw 2 of 2,,90,84
357,4,10:02.0,,Defensive rebound by Team,90,84
358,4,9:52.0,,M. Teletović misses 3-pt jump shot from 27 ft,90,84
359,4,9:51.0,,Offensive rebound by G. Monroe,90,84
360,4,9:50.0,,Shooting foul by N. Stauskas (drawn by M. Teletović),90,84
361,4,9:50.0,,M. Teletović makes free throw 1 of 2,90,85
362,4,9:50.0,,M. Teletović misses free throw 2 of 2,90,85
363,4,9:50.0,G. Henderson enters the game for N. Stauskas,,90,85
364,4,9:50.0,,M. Dellavedova enters the game for J. Terry,90,85
365,4,9:48.0,Defensive rebound by E. İlyasova,,90,85
366,4,9:39.0,R. Covington misses 3-pt jump shot from 27 ft,,90,85
367,4,9:38.0,,Defensive rebound by M. Teletović,90,85
368,4,9:31.0,,J. Parker makes 2-pt layup at rim (assist by M. Teletović),90,87
369,4,9:30.0,Philadelphia full timeout,,90,87
370,4,9:30.0,S. Rodríguez enters the game for E. İlyasova,,90,87
371,4,9:30.0,D. Šarić enters the game for T. McConnell,,90,87
