,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
52,1,4:23.0,,E. Davis misses 2-pt layup from 2 ft (block by G. Hill),17,18
53,1,4:22.0,,Offensive rebound by Team,17,18
54,1,4:18.0,,D. Lillard makes 2-pt jump shot from 17 ft (assist by E. Turner),17,20
55,1,3:58.0,J. Ingles makes 2-pt jump shot from 3 ft (assist by S. Mack),,19,20
56,1,3:38.0,,A. Crabbe misses 2-pt jump shot from 11 ft,19,20
57,1,3:38.0,Defensive rebound by R. Gobert,,19,20
58,1,3:30.0,S. Mack makes 2-pt jump shot from 19 ft,,21,20
59,1,3:05.0,,A. Aminu misses 2-pt jump shot from 3 ft,21,20
60,1,3:05.0,,Offensive rebound by E. Davis,21,20
61,1,3:05.0,,E. Davis makes 2-pt layup from 1 ft,21,22
62,1,2:59.0,Utah full timeout,,21,22
63,1,2:59.0,,C. McCollum enters the game for D. Lillard,21,22
64,1,2:59.0,,N. Vonleh enters the game for A. Aminu,21,22
65,1,2:59.0,R. Hood enters the game for G. Hill,,21,22
66,1,2:55.0,R. Hood makes 2-pt layup from 1 ft,,23,22
67,1,2:55.0,Shooting block foul by E. Davis (drawn by R. Hood),,23,22
68,1,2:55.0,R. Hood makes free throw 1 of 1,,24,22
69,1,2:42.0,,E. Turner misses 2-pt jump shot from 13 ft,24,22
70,1,2:41.0,Defensive rebound by R. Hood,,24,22
71,1,2:33.0,R. Hood misses 2-pt layup from 2 ft (block by E. Davis),,24,22
72,1,2:33.0,Offensive rebound by Team,,24,22
73,1,2:26.0,S. Mack misses 2-pt jump shot from 20 ft,,24,22
74,1,2:26.0,,Defensive rebound by A. Crabbe,24,22
75,1,2:13.0,,N. Vonleh makes 2-pt jump shot from 22 ft (assist by A. Crabbe),24,24
76,1,1:52.0,R. Gobert makes 2-pt dunk at rim (assist by T. Lyles),,26,24
77,1,1:34.0,,E. Turner misses 2-pt jump shot from 16 ft,26,24
78,1,1:34.0,Defensive rebound by S. Mack,,26,24
79,1,1:21.0,T. Lyles misses 2-pt hook shot from 7 ft,,26,24
80,1,1:21.0,,Defensive rebound by Team,26,24
81,1,1:21.0,J. Withey enters the game for R. Gobert,,26,24
82,1,1:05.0,,N. Vonleh makes 2-pt jump shot from 21 ft (assist by E. Turner),26,26
83,1,0:40.0,D. Exum enters the game for J. Ingles,,26,26
84,1,0:40.0,Turnover by Team (shot clock),,26,26
85,1,0:29.0,,Turnover by C. McCollum (bad pass; steal by S. Mack),26,26
86,1,0:22.0,Turnover by T. Lyles (bad pass; steal by C. McCollum),,26,26
87,1,0:06.0,,C. McCollum misses 2-pt jump shot from 4 ft,26,26
88,1,0:06.0,Defensive rebound by J. Withey,,26,26
89,1,0:00.0,R. Hood misses 3-pt jump shot from 25 ft,,26,26
90,1,0:00.0,Offensive rebound by Team,,26,26
91,2,11:49.0,,C. McCollum makes 2-pt jump shot from 14 ft,26,28
92,2,11:49.0,,Shooting foul by J. Withey (drawn by C. McCollum),26,28
93,2,11:49.0,,C. McCollum makes free throw 1 of 1,26,29
94,2,11:32.0,J. Johnson misses 2-pt jump shot from 19 ft,,26,29
95,2,11:31.0,,Defensive rebound by N. Vonleh,26,29
96,2,11:19.0,,Turnover by C. McCollum (bad pass; steal by J. Withey),26,29
97,2,11:07.0,B. Diaw misses 2-pt layup from 1 ft,,26,29
98,2,11:07.0,,Defensive rebound by E. Turner,26,29
99,2,10:57.0,,E. Turner misses 2-pt jump shot from 10 ft,26,29
100,2,10:57.0,,Offensive rebound by E. Davis,26,29
101,2,10:57.0,,Shooting foul by B. Diaw (drawn by E. Davis),26,29
102,2,10:57.0,,E. Davis makes free throw 1 of 2,26,30
103,2,10:57.0,,E. Davis makes free throw 2 of 2,26,31
104,2,10:45.0,B. Diaw misses 3-pt jump shot from 24 ft,,26,31
105,2,10:44.0,,Defensive rebound by E. Davis,26,31
106,2,10:40.0,,Turnover by A. Crabbe (traveling),26,31
107,2,10:18.0,B. Diaw misses 3-pt jump shot from 24 ft,,26,31
108,2,10:16.0,,Defensive rebound by E. Turner,26,31
109,2,10:11.0,,E. Turner misses 2-pt layup from 3 ft (block by J. Withey),26,31
110,2,10:10.0,Defensive rebound by J. Johnson,,26,31
111,2,9:59.0,Turnover by J. Johnson (lost ball; steal by E. Turner),,26,31
112,2,9:41.0,,A. Crabbe misses 2-pt jump shot from 8 ft,26,31
113,2,9:41.0,,Offensive rebound by Team,26,31
114,2,9:41.0,Loose ball foul by D. Exum (drawn by E. Davis),,26,31
115,2,9:35.0,,Turnover by C. McCollum (lost ball; steal by S. Mack),26,31
116,2,9:30.0,S. Mack makes 2-pt layup from 1 ft,,28,31
117,2,9:16.0,,C. McCollum misses 2-pt jump shot from 4 ft,28,31
118,2,9:15.0,,Offensive rebound by C. McCollum,28,31
119,2,9:09.0,,N. Vonleh makes 3-pt jump shot from 25 ft (assist by E. Turner),28,34
120,2,8:43.0,B. Diaw misses 3-pt jump shot from 24 ft,,28,34
121,2,8:42.0,,Defensive rebound by A. Crabbe,28,34
122,2,8:30.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Turner),28,37
123,2,8:30.0,Utah full timeout,,28,37
124,2,8:30.0,G. Hill enters the game for S. Mack,,28,37
125,2,8:30.0,R. Gobert enters the game for J. Withey,,28,37
126,2,8:15.0,Personal foul by E. Turner (drawn by R. Gobert),,28,37
127,2,8:01.0,Turnover by Team (shot clock),,28,37
128,2,7:47.0,,A. Crabbe makes 2-pt jump shot from 18 ft (assist by E. Turner),28,39
129,2,7:28.0,J. Johnson misses 2-pt jump shot from 15 ft,,28,39
130,2,7:26.0,Offensive rebound by R. Gobert,,28,39
131,2,7:21.0,D. Exum misses 3-pt jump shot from 24 ft,,28,39
132,2,7:21.0,,Defensive rebound by Team,28,39
133,2,7:21.0,Loose ball foul by R. Gobert (drawn by E. Davis),,28,39
134,2,7:21.0,R. Hood enters the game for D. Exum,,28,39
135,2,7:21.0,,M. Harkless enters the game for C. McCollum,28,39
136,2,7:21.0,,D. Lillard enters the game for E. Davis,28,39
137,2,7:21.0,,M. Plumlee enters the game for N. Vonleh,28,39
138,2,7:04.0,,Turnover by A. Crabbe (lost ball; steal by R. Hood),28,39
139,2,6:55.0,R. Hood misses 3-pt jump shot from 27 ft,,28,39
140,2,6:55.0,,Defensive rebound by D. Lillard,28,39
141,2,6:43.0,,A. Crabbe makes 2-pt jump shot from 9 ft (assist by D. Lillard),28,41
142,2,6:22.0,R. Gobert misses 2-pt hook shot from 8 ft,,28,41
143,2,6:21.0,,Defensive rebound by M. Plumlee,28,41
144,2,6:18.0,,Turnover by D. Lillard (bad pass; steal by G. Hill),28,41
145,2,6:12.0,G. Hill makes 2-pt layup from 2 ft,,30,41
146,2,5:49.0,,M. Plumlee misses 2-pt hook shot from 7 ft,30,41
147,2,5:48.0,Defensive rebound by G. Hill,,30,41
148,2,5:37.0,R. Hood makes 2-pt jump shot from 15 ft (assist by G. Hill),,32,41
149,2,5:37.0,,Portland full timeout,32,41
150,2,5:37.0,J. Ingles enters the game for J. Johnson,,32,41
151,2,5:20.0,,M. Harkless misses 2-pt layup from 3 ft (block by R. Gobert),32,41
152,2,5:19.0,Defensive rebound by G. Hill,,32,41
153,2,5:13.0,G. Hill makes 2-pt layup from 1 ft,,34,41
154,2,4:55.0,,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),34,43
155,2,4:38.0,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hill),,37,43
156,2,4:15.0,,D. Lillard misses 2-pt jump shot from 19 ft,37,43
157,2,4:14.0,Defensive rebound by R. Gobert,,37,43
158,2,3:54.0,B. Diaw misses 2-pt jump shot from 3 ft,,37,43
159,2,3:53.0,Offensive rebound by B. Diaw,,37,43
160,2,3:52.0,B. Diaw misses 2-pt layup from 3 ft,,37,43
161,2,3:51.0,Offensive rebound by R. Gobert,,37,43
162,2,3:51.0,R. Gobert misses 2-pt layup from 2 ft (block by E. Turner),,37,43
163,2,3:51.0,Offensive rebound by Team,,37,43
164,2,3:51.0,,A. Aminu enters the game for E. Turner,37,43
165,2,3:51.0,,C. McCollum enters the game for A. Crabbe,37,43
166,2,3:51.0,T. Lyles enters the game for B. Diaw,,37,43
167,2,3:50.0,Turnover by Team (shot clock),,37,43
168,2,3:36.0,,Turnover by D. Lillard (bad pass; steal by J. Ingles),37,43
169,2,3:21.0,R. Hood misses 2-pt jump shot from 16 ft,,37,43
170,2,3:20.0,,Defensive rebound by A. Aminu,37,43
171,2,3:09.0,,C. McCollum makes 2-pt jump shot from 14 ft,37,45
172,2,2:49.0,R. Hood misses 3-pt jump shot from 23 ft,,37,45
173,2,2:48.0,Offensive rebound by Team,,37,45
174,2,2:48.0,,Loose ball foul by M. Plumlee (drawn by R. Gobert),37,45
175,2,2:48.0,Official timeout,,37,45
176,2,2:48.0,,M. Leonard enters the game for M. Plumlee,37,45
177,2,2:48.0,S. Mack enters the game for J. Ingles,,37,45
178,2,2:39.0,Def 3 sec tech foul by M. Leonard,,37,45
179,2,2:39.0,G. Hill makes technical free throw,,38,45
180,2,2:32.0,Personal foul by D. Lillard (drawn by G. Hill),,38,45
181,2,2:26.0,S. Mack misses 3-pt jump shot from 26 ft,,38,45
182,2,2:25.0,,Defensive rebound by D. Lillard,38,45
183,2,2:17.0,,D. Lillard makes 3-pt jump shot from 25 ft,38,48
184,2,1:57.0,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),,40,48
185,2,1:37.0,,D. Lillard misses 3-pt jump shot from 25 ft,40,48
186,2,1:37.0,Defensive rebound by Team,,40,48
187,2,1:25.0,G. Hill misses 3-pt jump shot from 25 ft,,40,48
188,2,1:24.0,,Defensive rebound by M. Leonard,40,48
189,2,1:09.0,,Turnover by D. Lillard (bad pass; steal by G. Hill),40,48
190,2,1:05.0,Turnover by G. Hill (lost ball; steal by M. Harkless),,40,48
191,2,1:03.0,,Personal foul by R. Hood (drawn by C. McCollum),40,48
192,2,1:03.0,,C. McCollum makes free throw 1 of 2,40,49
193,2,1:03.0,,C. McCollum makes free throw 2 of 2,40,50
194,2,0:53.0,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Lyles),,43,50
195,2,0:35.0,,D. Lillard makes 2-pt layup from 1 ft,43,52
196,2,0:18.0,G. Hill misses 3-pt jump shot from 24 ft,,43,52
197,2,0:17.0,,Defensive rebound by D. Lillard,43,52
198,2,0:05.0,,D. Lillard makes 2-pt layup from 2 ft,43,54
199,2,0:01.0,Personal foul by D. Lillard (drawn by S. Mack),,43,54
200,2,0:01.0,Utah full timeout,,43,54
201,2,0:01.0,,E. Turner enters the game for D. Lillard,43,54
202,2,0:01.0,,A. Crabbe enters the game for C. McCollum,43,54
203,2,0:00.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by S. Mack),,46,54
204,3,11:46.0,,C. McCollum makes 2-pt jump shot from 19 ft,46,56
205,3,11:25.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by R. Hood),,49,56
206,3,11:16.0,,Turnover by D. Lillard (bad pass),49,56
207,3,10:59.0,G. Hill misses 2-pt jump shot from 17 ft,,49,56
208,3,10:58.0,,Defensive rebound by D. Lillard,49,56
209,3,10:38.0,,A. Aminu makes 2-pt jump shot from 6 ft,49,58
210,3,10:38.0,,Shooting foul by B. Diaw (drawn by A. Aminu),49,58
211,3,10:38.0,,A. Aminu makes free throw 1 of 1,49,59
212,3,10:19.0,J. Johnson makes 2-pt jump shot from 5 ft (assist by G. Hill),,51,59
213,3,10:19.0,Shooting foul by M. Harkless (drawn by J. Johnson),,51,59
214,3,10:19.0,J. Johnson makes free throw 1 of 1,,52,59
215,3,10:05.0,,C. McCollum misses 2-pt jump shot from 16 ft,52,59
216,3,10:04.0,Defensive rebound by R. Gobert,,52,59
217,3,9:50.0,G. Hill makes 2-pt jump shot from 12 ft,,54,59
218,3,9:37.0,,A. Aminu misses 2-pt jump shot from 3 ft,54,59
219,3,9:36.0,Defensive rebound by R. Gobert,,54,59
220,3,9:24.0,Shooting foul by M. Plumlee (drawn by R. Gobert),,54,59
221,3,9:24.0,R. Gobert makes free throw 1 of 2,,55,59
222,3,9:24.0,,M. Leonard enters the game for M. Plumlee,55,59
223,3,9:24.0,R. Gobert makes free throw 2 of 2,,56,59
224,3,9:11.0,,D. Lillard makes 2-pt layup from 2 ft,56,61
225,3,9:02.0,Def 3 sec tech foul by M. Leonard,,56,61
226,3,9:02.0,G. Hill makes technical free throw,,57,61
227,3,8:54.0,R. Hood misses 2-pt jump shot from 15 ft,,57,61
228,3,8:53.0,,Defensive rebound by A. Aminu,57,61
229,3,8:42.0,,D. Lillard makes 2-pt layup from 1 ft (assist by A. Aminu),57,63
230,3,8:21.0,J. Johnson makes 2-pt jump shot from 18 ft,,59,63
231,3,8:14.0,,D. Lillard makes 2-pt layup from 1 ft,59,65
232,3,8:14.0,,Shooting foul by B. Diaw (drawn by D. Lillard),59,65
233,3,8:14.0,,D. Lillard makes free throw 1 of 1,59,66
234,3,7:58.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,61,66
235,3,7:45.0,,D. Lillard misses 3-pt jump shot from 27 ft,61,66
236,3,7:45.0,Defensive rebound by R. Gobert,,61,66
237,3,7:30.0,Turnover by B. Diaw (lost ball),,61,66
238,3,7:13.0,,C. McCollum misses 2-pt jump shot from 20 ft,61,66
239,3,7:13.0,Defensive rebound by J. Johnson,,61,66
240,3,7:03.0,J. Johnson makes 2-pt jump shot from 12 ft,,63,66
241,3,6:38.0,,C. McCollum makes 2-pt jump shot from 5 ft (assist by D. Lillard),63,68
242,3,6:13.0,R. Hood makes 3-pt jump shot from 26 ft (assist by J. Johnson),,66,68
243,3,5:55.0,,M. Harkless misses 3-pt jump shot from 25 ft,66,68
244,3,5:54.0,Defensive rebound by R. Gobert,,66,68
245,3,5:54.0,Personal foul by M. Leonard (drawn by R. Gobert),,66,68
246,3,5:54.0,,Portland full timeout,66,68
247,3,5:40.0,J. Johnson makes 2-pt jump shot from 3 ft,,68,68
248,3,5:18.0,,D. Lillard misses 2-pt layup from 2 ft (block by R. Gobert),68,68
249,3,5:18.0,Defensive rebound by B. Diaw,,68,68
250,3,5:11.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hill),,71,68
251,3,4:57.0,,Turnover by M. Harkless (bad pass; steal by J. Johnson),71,68
252,3,4:53.0,Turnover by J. Johnson (lost ball; steal by M. Harkless),,71,68
253,3,4:44.0,,M. Leonard misses 3-pt jump shot from 24 ft,71,68
254,3,4:44.0,,Offensive rebound by Team,71,68
255,3,4:44.0,Loose ball foul by G. Hill (drawn by M. Harkless),,71,68
256,3,4:44.0,T. Lyles enters the game for B. Diaw,,71,68
257,3,4:44.0,,E. Turner enters the game for M. Harkless,71,68
258,3,4:44.0,,A. Crabbe enters the game for C. McCollum,71,68
259,3,4:31.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Leonard),71,71
260,3,4:12.0,T. Lyles misses 3-pt jump shot from 23 ft,,71,71
261,3,4:12.0,,Defensive rebound by E. Turner,71,71
262,3,4:05.0,,A. Aminu misses 3-pt jump shot from 24 ft,71,71
263,3,4:05.0,Defensive rebound by J. Johnson,,71,71
264,3,3:53.0,G. Hill misses 2-pt layup from 3 ft,,71,71
265,3,3:52.0,Offensive rebound by R. Gobert,,71,71
266,3,3:52.0,R. Gobert makes 2-pt dunk at rim,,73,71
267,3,3:32.0,,D. Lillard misses 2-pt jump shot from 19 ft,73,71
268,3,3:31.0,Defensive rebound by R. Hood,,73,71
269,3,3:22.0,R. Hood makes 2-pt jump shot from 15 ft,,75,71
270,3,3:05.0,,M. Leonard misses 2-pt hook shot from 4 ft,75,71
271,3,3:04.0,Defensive rebound by T. Lyles,,75,71
272,3,2:57.0,Utah full timeout,,75,71
273,3,2:57.0,,N. Vonleh enters the game for A. Aminu,75,71
274,3,2:57.0,,E. Davis enters the game for M. Leonard,75,71
275,3,2:57.0,J. Ingles enters the game for J. Johnson,,75,71
276,3,2:47.0,R. Hood makes 2-pt jump shot from 13 ft,,77,71
277,3,2:31.0,,N. Vonleh makes 2-pt jump shot from 8 ft (assist by D. Lillard),77,73
278,3,2:11.0,G. Hill misses 2-pt jump shot from 15 ft,,77,73
279,3,2:10.0,,Defensive rebound by E. Turner,77,73
280,3,2:01.0,,N. Vonleh makes 2-pt hook shot from 5 ft,77,75
281,3,1:37.0,R. Hood makes 2-pt dunk at rim (assist by J. Ingles),,79,75
282,3,1:10.0,,E. Turner misses 2-pt jump shot from 7 ft,79,75
283,3,1:09.0,Defensive rebound by Team,,79,75
284,3,1:09.0,S. Mack enters the game for R. Hood,,79,75
285,3,1:09.0,,C. McCollum enters the game for D. Lillard,79,75
286,3,0:51.0,G. Hill makes 2-pt layup from 2 ft,,81,75
287,3,0:34.0,,Shooting foul by R. Gobert (drawn by C. McCollum),81,75
288,3,0:34.0,,C. McCollum makes free throw 1 of 2,81,76
289,3,0:34.0,,C. McCollum makes free throw 2 of 2,81,77
290,3,0:13.0,T. Lyles makes 2-pt jump shot from 6 ft (assist by S. Mack),,83,77
291,4,11:50.0,Turnover by J. Ingles (traveling),,83,77
292,4,11:35.0,,C. McCollum misses 2-pt jump shot from 11 ft,83,77
293,4,11:35.0,Defensive rebound by Team,,83,77
294,4,11:35.0,,Loose ball foul by N. Vonleh (drawn by T. Lyles),83,77
295,4,11:22.0,S. Mack misses 2-pt layup from 1 ft,,83,77
296,4,11:21.0,,Defensive rebound by E. Davis,83,77
297,4,11:14.0,,A. Crabbe misses 2-pt layup from 2 ft,83,77
298,4,11:14.0,Defensive rebound by D. Exum,,83,77
299,4,11:04.0,D. Exum misses 2-pt hook shot from 3 ft,,83,77
300,4,11:03.0,Offensive rebound by D. Exum,,83,77
301,4,11:03.0,D. Exum makes 2-pt layup from 2 ft,,85,77
302,4,10:48.0,,Personal foul by S. Mack (drawn by C. McCollum),85,77
303,4,10:42.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),85,80
304,4,10:20.0,Turnover by T. Lyles (traveling),,85,80
305,4,10:00.0,,E. Davis makes 2-pt layup from 2 ft (assist by A. Crabbe),85,82
306,4,9:52.0,Utah full timeout,,85,82
307,4,9:52.0,J. Johnson enters the game for J. Ingles,,85,82
308,4,9:52.0,R. Gobert enters the game for T. Lyles,,85,82
309,4,9:40.0,Turnover by R. Gobert (traveling),,85,82
310,4,9:26.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),85,85
311,4,9:14.0,D. Exum makes 2-pt layup from 2 ft,,87,85
312,4,9:14.0,Shooting foul by E. Davis (drawn by D. Exum),,87,85
313,4,9:14.0,G. Hill enters the game for S. Mack,,87,85
314,4,9:14.0,D. Exum makes free throw 1 of 1,,88,85
315,4,9:03.0,,Shooting foul by D. Exum (drawn by A. Crabbe),88,85
316,4,9:03.0,,A. Crabbe makes free throw 1 of 2,88,86
317,4,9:03.0,R. Hood enters the game for D. Exum,,88,86
318,4,9:03.0,,A. Crabbe makes free throw 2 of 2,88,87
319,4,8:48.0,J. Johnson makes 2-pt jump shot from 12 ft,,90,87
320,4,8:37.0,,C. McCollum misses 2-pt jump shot from 16 ft,90,87
321,4,8:35.0,Defensive rebound by R. Gobert,,90,87
322,4,8:30.0,G. Hill misses 2-pt layup from 1 ft (block by N. Vonleh),,90,87
323,4,8:30.0,Offensive rebound by Team,,90,87
324,4,8:26.0,Personal foul by C. McCollum (drawn by G. Hill),,90,87
325,4,8:13.0,Utah full timeout,,90,87
326,4,8:13.0,,D. Lillard enters the game for C. McCollum,90,87
327,4,8:10.0,B. Diaw misses 2-pt jump shot from 22 ft,,90,87
328,4,8:09.0,,Defensive rebound by D. Lillard,90,87
329,4,7:57.0,,D. Lillard makes 2-pt layup from 2 ft,90,89
330,4,7:31.0,J. Johnson makes 2-pt layup from 2 ft,,92,89
331,4,7:11.0,,D. Lillard makes 2-pt jump shot from 22 ft (assist by E. Davis),92,91
332,4,6:47.0,J. Johnson makes 2-pt jump shot from 5 ft,,94,91
333,4,6:29.0,,E. Turner makes 2-pt jump shot from 20 ft,94,93
334,4,6:29.0,,Shooting foul by B. Diaw (drawn by E. Turner),94,93
335,4,6:29.0,,A. Aminu enters the game for N. Vonleh,94,93
336,4,6:29.0,,E. Turner makes free throw 1 of 1,94,94
337,4,6:08.0,B. Diaw makes 2-pt hook shot from 5 ft,,96,94
338,4,5:55.0,,A. Crabbe misses 3-pt jump shot from 22 ft,96,94
339,4,5:55.0,,Offensive rebound by D. Lillard,96,94
340,4,5:50.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Crabbe),96,97
341,4,5:32.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hill),,99,97
342,4,5:08.0,,E. Turner misses 2-pt jump shot from 10 ft,99,97
343,4,5:06.0,Defensive rebound by B. Diaw,,99,97
344,4,4:55.0,R. Hood misses 3-pt jump shot from 25 ft,,99,97
345,4,4:54.0,,Defensive rebound by E. Davis,99,97
346,4,4:46.0,,Shooting foul by G. Hill (drawn by D. Lillard),99,97
347,4,4:46.0,Official timeout,,99,97
348,4,4:46.0,,D. Lillard makes free throw 1 of 2,99,98
349,4,4:46.0,,C. McCollum enters the game for E. Turner,99,97
350,4,4:46.0,,D. Lillard makes free throw 2 of 2,99,99
351,4,4:35.0,Personal foul by A. Crabbe (drawn by J. Johnson),,99,99
352,4,4:24.0,J. Johnson makes 2-pt hook shot from 3 ft,,101,99
353,4,4:24.0,Shooting foul by A. Crabbe (drawn by J. Johnson),,101,99
354,4,4:24.0,J. Johnson makes free throw 1 of 1,,102,99
355,4,4:09.0,,D. Lillard misses 2-pt jump shot from 9 ft,102,99
356,4,4:09.0,Defensive rebound by R. Gobert,,102,99
357,4,3:45.0,G. Hill misses 3-pt jump shot from 23 ft,,102,99
358,4,3:44.0,,Defensive rebound by E. Davis,102,99
359,4,3:36.0,,C. McCollum makes 2-pt jump shot from 18 ft (assist by D. Lillard),102,101
360,4,3:15.0,G. Hill misses 2-pt jump shot from 15 ft,,102,101
361,4,3:14.0,,Defensive rebound by A. Aminu,102,101
362,4,2:53.0,,C. McCollum makes 3-pt jump shot from 28 ft,102,104
363,4,2:26.0,J. Johnson misses 2-pt jump shot from 6 ft,,102,104
364,4,2:23.0,,Defensive rebound by A. Crabbe,102,104
365,4,2:21.0,,Portland full timeout,102,104
366,4,2:00.0,,C. McCollum misses 2-pt jump shot from 3 ft,102,104
367,4,2:00.0,,Offensive rebound by E. Davis,102,104
368,4,2:00.0,,Turnover by Team (shot clock),102,104
369,4,1:47.0,R. Hood misses 2-pt jump shot from 12 ft,,102,104
370,4,1:46.0,,Defensive rebound by A. Aminu,102,104
371,4,1:38.0,,Shooting foul by B. Diaw (drawn by D. Lillard),102,104
372,4,1:38.0,,D. Lillard makes free throw 1 of 2,102,105
373,4,1:38.0,,M. Harkless enters the game for A. Crabbe,102,105
374,4,1:38.0,,D. Lillard makes free throw 2 of 2,102,106
375,4,1:17.0,G. Hill misses 3-pt jump shot from 25 ft,,102,106
376,4,1:16.0,,Defensive rebound by C. McCollum,102,106
377,4,1:02.0,,D. Lillard makes 3-pt jump shot from 24 ft,102,109
378,4,1:02.0,Utah full timeout,,102,109
379,4,0:52.0,J. Johnson misses 3-pt jump shot from 25 ft,,102,109
380,4,0:52.0,,Defensive rebound by D. Lillard,102,109
381,4,0:31.0,,Turnover by A. Aminu (bad pass; steal by R. Hood),102,109
382,4,0:27.0,Personal foul by C. McCollum (drawn by R. Hood),,102,109
383,4,0:27.0,R. Hood makes free throw 1 of 2,,103,109
384,4,0:27.0,R. Hood makes free throw 2 of 2,,104,109
385,4,0:27.0,,Portland full timeout,104,109
386,4,0:27.0,,A. Crabbe enters the game for M. Harkless,104,109
