,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,CHARLOTTE_ACTION,MEMPHIS_SCORE,CHARLOTTE_SCORE
376,4,5:43.0,Z. Randolph makes 2-pt layup from 2 ft,,93,81
377,4,5:43.0,,Charlotte full timeout,93,81
378,4,5:43.0,T. Allen enters the game for V. Carter,,93,81
379,4,5:23.0,,K. Walker misses 3-pt jump shot from 25 ft (block by M. Gasol),93,81
380,4,5:21.0,Defensive rebound by M. Gasol,,93,81
381,4,5:16.0,M. Conley makes 2-pt layup from 1 ft,,95,81
382,4,4:55.0,,F. Kaminsky misses 3-pt jump shot from 27 ft,95,81
383,4,4:54.0,Defensive rebound by M. Gasol,,95,81
384,4,4:33.0,Z. Randolph makes 2-pt layup from 1 ft,,97,81
385,4,4:21.0,,S. Hawes makes 2-pt layup from 2 ft (assist by K. Walker),97,83
386,4,4:01.0,M. Conley makes 3-pt jump shot from 23 ft (assist by A. Harrison),,100,83
387,4,4:01.0,,Charlotte full timeout,100,83
388,4,3:46.0,,S. Hawes makes 2-pt jump shot from 9 ft (assist by N. Batum),100,85
389,4,3:29.0,M. Gasol misses 3-pt jump shot from 25 ft,,100,85
390,4,3:27.0,Offensive rebound by Z. Randolph,,100,85
391,4,3:27.0,Z. Randolph makes 2-pt layup from 1 ft,,102,85
392,4,3:14.0,,Shooting foul by M. Gasol (drawn by F. Kaminsky),102,85
393,4,3:14.0,,F. Kaminsky misses free throw 1 of 2,102,85
394,4,3:14.0,,Offensive rebound by Team,102,85
395,4,3:14.0,,A. Harrison enters the game for N. Batum,102,85
396,4,3:14.0,,B. Roberts enters the game for K. Walker,102,85
397,4,3:14.0,,F. Kaminsky makes free throw 2 of 2,102,86
398,4,3:12.0,Personal take foul by A. Harrison (drawn by A. Harrison),,102,86
399,4,3:12.0,J. Green enters the game for Z. Randolph,,102,86
400,4,3:12.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,102,86
401,4,2:51.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Green),,102,86
402,4,2:51.0,Memphis full timeout,,102,86
403,4,2:51.0,J. Green misses free throw 1 of 2,,102,86
404,4,2:51.0,Offensive rebound by Team,,102,86
405,4,2:51.0,J. Green makes free throw 2 of 2,,103,86
406,4,2:32.0,,S. Hawes makes 3-pt jump shot from 25 ft (assist by B. Roberts),103,89
407,4,2:11.0,M. Conley misses 2-pt jump shot from 19 ft,,103,89
408,4,2:09.0,,Defensive rebound by S. Hawes,103,89
409,4,1:55.0,,A. Harrison misses 3-pt jump shot from 25 ft,103,89
410,4,1:54.0,Defensive rebound by J. Green,,103,89
411,4,1:35.0,T. Allen makes 2-pt layup from 1 ft,,105,89
412,4,1:35.0,,Personal foul by M. Conley (drawn by B. Roberts),105,89
413,4,1:35.0,,B. Roberts misses free throw 1 of 2,105,89
414,4,1:35.0,,Offensive rebound by Team,105,89
415,4,1:35.0,D. Davis enters the game for J. Green,,105,89
416,4,1:35.0,T. Daniels enters the game for M. Gasol,,105,89
417,4,1:35.0,T. Williams enters the game for T. Allen,,105,89
418,4,1:35.0,J. Martin enters the game for M. Conley,,105,89
419,4,1:35.0,,B. Roberts makes free throw 2 of 2,105,90
420,4,1:09.0,J. Martin misses 3-pt jump shot from 23 ft,,105,90
421,4,1:08.0,Offensive rebound by D. Davis,,105,90
422,4,1:08.0,D. Davis misses 2-pt dunk at rim,,105,90
423,4,1:06.0,,Defensive rebound by B. Roberts,105,90
424,4,1:01.0,,B. Roberts misses 2-pt layup from 2 ft (block by D. Davis),105,90
425,4,0:59.0,,Offensive rebound by M. Kidd-Gilchrist,105,90
426,4,0:49.0,,B. Roberts misses 3-pt jump shot from 24 ft,105,90
427,4,0:48.0,Defensive rebound by A. Harrison,,105,90
428,4,0:30.0,T. Daniels misses 3-pt jump shot from 30 ft,,105,90
429,4,0:28.0,,Defensive rebound by M. Kidd-Gilchrist,105,90
430,4,0:14.0,,S. Hawes misses 2-pt jump shot from 18 ft,105,90
431,4,0:12.0,,Offensive rebound by B. Roberts,105,90
