,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
60,1,3:42.0,,Defensive rebound by N. Jokić,16,17
61,1,3:38.0,,G. Harris misses 3-pt jump shot from 25 ft,16,17
62,1,3:37.0,Defensive rebound by A. Roberson,,16,17
63,1,3:33.0,Shooting foul by M. Plumlee (drawn by E. Freedom),,16,17
64,1,3:33.0,E. Freedom makes free throw 1 of 2,,17,17
65,1,3:33.0,E. Freedom makes free throw 2 of 2,,18,17
66,1,3:18.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by M. Plumlee),18,20
67,1,3:04.0,R. Westbrook misses 2-pt jump shot from 15 ft,,18,20
68,1,3:03.0,,Defensive rebound by N. Jokić,18,20
69,1,2:57.0,,D. Gallinari misses 3-pt jump shot from 26 ft,18,20
70,1,2:56.0,Defensive rebound by R. Westbrook,,18,20
71,1,2:50.0,R. Westbrook misses 2-pt layup from 2 ft,,18,20
72,1,2:49.0,Offensive rebound by E. Freedom,,18,20
73,1,2:49.0,E. Freedom makes 2-pt layup from 2 ft,,20,20
74,1,2:47.0,Violation by Team (jump ball),,20,20
75,1,2:33.0,,D. Gallinari makes 2-pt dunk at rim (assist by N. Jokić),20,22
76,1,2:33.0,Oklahoma City full timeout,,20,22
77,1,2:33.0,D. Sabonis enters the game for A. Roberson,,20,22
78,1,2:33.0,V. Oladipo enters the game for T. Gibson,,20,22
79,1,2:33.0,K. Singler enters the game for R. Westbrook,,20,22
80,1,2:17.0,Turnover by D. Sabonis (lost ball; steal by M. Plumlee),,20,22
81,1,2:08.0,,Turnover by G. Harris (bad pass; steal by D. Sabonis),20,22
82,1,1:54.0,Shooting foul by E. Mudiay (drawn by E. Freedom),,20,22
83,1,1:54.0,E. Freedom makes free throw 1 of 2,,21,22
84,1,1:54.0,E. Freedom misses free throw 2 of 2,,21,22
85,1,1:54.0,,J. Murray enters the game for N. Jokić,21,22
86,1,1:54.0,,W. Chandler enters the game for G. Harris,21,22
87,1,1:52.0,,Defensive rebound by D. Gallinari,21,22
88,1,1:52.0,,Personal foul by K. Singler (drawn by D. Gallinari),21,22
89,1,1:34.0,,E. Mudiay misses 2-pt jump shot from 17 ft,21,22
90,1,1:34.0,Defensive rebound by D. Sabonis,,21,22
91,1,1:17.0,V. Oladipo misses 3-pt jump shot from 25 ft,,21,22
92,1,1:14.0,Offensive rebound by E. Freedom,,21,22
93,1,1:14.0,E. Freedom makes 2-pt layup from 1 ft,,23,22
94,1,1:01.0,,Turnover by E. Mudiay (bad pass),23,22
95,1,0:56.0,,J. Hernangómez enters the game for D. Gallinari,23,22
96,1,0:53.0,E. Freedom makes 2-pt hook shot from 4 ft (assist by K. Singler),,25,22
97,1,0:43.0,,M. Plumlee makes 2-pt hook shot from 3 ft,25,24
98,1,0:31.0,V. Oladipo misses 2-pt jump shot from 15 ft,,25,24
99,1,0:31.0,,Defensive rebound by W. Chandler,25,24
100,1,0:10.0,,E. Mudiay makes 2-pt layup from 2 ft,25,26
101,1,0:02.0,Personal block foul by M. Plumlee (drawn by V. Oladipo),,25,26
102,1,0:02.0,V. Oladipo makes free throw 1 of 2,,26,26
103,1,0:02.0,V. Oladipo makes free throw 2 of 2,,27,26
104,2,11:43.0,,E. Mudiay misses 3-pt jump shot from 26 ft,27,26
105,2,11:42.0,Defensive rebound by V. Oladipo,,27,26
106,2,11:30.0,E. Freedom misses 2-pt jump shot from 5 ft,,27,26
107,2,11:29.0,Offensive rebound by D. Sabonis,,27,26
108,2,11:26.0,D. Sabonis misses 2-pt layup from 1 ft,,27,26
109,2,11:25.0,,Defensive rebound by J. Murray,27,26
110,2,11:13.0,,E. Mudiay misses 2-pt layup from 1 ft,27,26
111,2,11:11.0,Defensive rebound by V. Oladipo,,27,26
112,2,11:08.0,,Offensive charge foul by V. Oladipo (drawn by J. Murray),27,26
113,2,11:08.0,Turnover by V. Oladipo (offensive foul),,27,26
114,2,10:51.0,,W. Chandler misses 3-pt jump shot from 26 ft,27,26
115,2,10:51.0,Defensive rebound by D. Sabonis,,27,26
116,2,10:37.0,V. Oladipo misses 3-pt jump shot from 23 ft,,27,26
117,2,10:36.0,,Defensive rebound by W. Chandler,27,26
118,2,10:16.0,,M. Plumlee misses 2-pt jump shot from 15 ft (block by D. Sabonis),27,26
119,2,10:15.0,,Offensive rebound by Team,27,26
120,2,10:13.0,,M. Plumlee misses 2-pt jump shot from 14 ft,27,26
121,2,10:12.0,Defensive rebound by E. Freedom,,27,26
122,2,10:03.0,S. Christon misses 2-pt layup from 1 ft,,27,26
123,2,10:02.0,,Defensive rebound by E. Mudiay,27,26
124,2,9:56.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by E. Mudiay),27,29
125,2,9:56.0,Oklahoma City full timeout,,27,29
126,2,9:44.0,E. Freedom misses 2-pt jump shot from 5 ft,,27,29
127,2,9:44.0,,Defensive rebound by E. Mudiay,27,29
128,2,9:21.0,,E. Mudiay makes 2-pt jump shot from 3 ft (assist by J. Murray),27,31
129,2,9:07.0,Turnover by D. Sabonis (lost ball; steal by M. Plumlee),,27,31
130,2,9:02.0,,E. Mudiay makes 2-pt layup from 2 ft,27,33
131,2,8:51.0,Turnover by V. Oladipo (lost ball; steal by E. Mudiay),,27,33
132,2,8:35.0,,Shooting foul by D. Sabonis (drawn by M. Plumlee),27,33
133,2,8:35.0,,M. Plumlee makes free throw 1 of 2,27,34
134,2,8:35.0,R. Westbrook enters the game for V. Oladipo,,27,34
135,2,8:35.0,,M. Plumlee makes free throw 2 of 2,27,35
136,2,8:25.0,K. Singler misses 3-pt jump shot from 26 ft,,27,35
137,2,8:23.0,,Defensive rebound by J. Murray,27,35
138,2,8:13.0,,Turnover by E. Mudiay (traveling),27,35
139,2,8:00.0,R. Westbrook makes 2-pt jump shot from 17 ft,,29,35
140,2,7:47.0,,W. Chandler misses 3-pt jump shot from 26 ft,29,35
141,2,7:45.0,,Offensive rebound by E. Mudiay,29,35
142,2,7:33.0,,J. Murray makes 2-pt dunk at rim,29,37
143,2,7:20.0,D. Sabonis misses 3-pt jump shot from 26 ft,,29,37
144,2,7:18.0,,Defensive rebound by J. Hernangómez,29,37
145,2,7:10.0,,Turnover by J. Murray (bad pass; steal by K. Singler),29,37
146,2,7:06.0,K. Singler makes 2-pt layup from 2 ft,,31,37
147,2,7:05.0,,Denver full timeout,31,37
148,2,7:05.0,S. Adams enters the game for E. Freedom,,31,37
149,2,7:05.0,,N. Jokić enters the game for W. Chandler,31,37
150,2,7:05.0,,D. Gallinari enters the game for J. Murray,31,37
151,2,7:05.0,,G. Harris enters the game for M. Plumlee,31,37
152,2,6:48.0,,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by D. Gallinari),31,40
153,2,6:36.0,Shooting foul by N. Jokić (drawn by R. Westbrook),,31,40
154,2,6:36.0,R. Westbrook makes free throw 1 of 2,,32,40
155,2,6:36.0,J. Grant enters the game for D. Sabonis,,32,40
156,2,6:36.0,R. Westbrook makes free throw 2 of 2,,33,40
157,2,6:22.0,,G. Harris misses 3-pt jump shot from 26 ft,33,40
158,2,6:20.0,Defensive rebound by R. Westbrook,,33,40
159,2,6:15.0,Turnover by R. Westbrook (bad pass; steal by N. Jokić),,33,40
160,2,6:09.0,,G. Harris makes 2-pt jump shot from 3 ft,33,42
161,2,5:56.0,R. Westbrook makes 2-pt jump shot from 6 ft,,35,42
162,2,5:36.0,,J. Hernangómez misses 3-pt jump shot from 28 ft,35,42
163,2,5:35.0,Defensive rebound by Team,,35,42
164,2,5:35.0,V. Oladipo enters the game for S. Christon,,35,42
165,2,5:24.0,R. Westbrook makes 2-pt layup from 1 ft,,37,42
166,2,5:10.0,,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),37,44
167,2,5:05.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,39,44
168,2,5:01.0,,Denver full timeout,39,44
169,2,5:01.0,,J. Murray enters the game for E. Mudiay,39,44
170,2,5:01.0,,W. Chandler enters the game for J. Hernangómez,39,44
171,2,4:45.0,,J. Murray misses 2-pt jump shot from 6 ft,39,44
172,2,4:44.0,Defensive rebound by R. Westbrook,,39,44
173,2,4:38.0,K. Singler makes 2-pt layup from 2 ft (assist by R. Westbrook),,41,44
174,2,4:17.0,,N. Jokić misses 2-pt layup from 1 ft,41,44
175,2,4:14.0,Defensive rebound by R. Westbrook,,41,44
176,2,4:08.0,V. Oladipo misses 3-pt jump shot from 25 ft,,41,44
177,2,4:06.0,,Defensive rebound by W. Chandler,41,44
178,2,3:44.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),41,46
179,2,3:27.0,R. Westbrook makes 2-pt jump shot from 13 ft,,43,46
180,2,3:08.0,,D. Gallinari misses 2-pt jump shot from 13 ft,43,46
181,2,3:08.0,Defensive rebound by S. Adams,,43,46
182,2,2:44.0,S. Adams misses 2-pt jump shot from 13 ft,,43,46
183,2,2:44.0,,Defensive rebound by D. Gallinari,43,46
184,2,2:36.0,,W. Chandler misses 3-pt jump shot from 24 ft,43,46
185,2,2:35.0,Defensive rebound by R. Westbrook,,43,46
186,2,2:20.0,S. Adams misses 2-pt hook shot from 7 ft,,43,46
187,2,2:20.0,,Defensive rebound by W. Chandler,43,46
188,2,2:04.0,,Personal foul by K. Singler (drawn by W. Chandler),43,46
189,2,1:58.0,,J. Murray makes 2-pt layup from 2 ft,43,48
190,2,1:57.0,,Violation by Team (jump ball),43,48
191,2,1:46.0,R. Westbrook makes 3-pt jump shot from 25 ft,,46,48
192,2,1:30.0,,Shooting foul by S. Adams (drawn by N. Jokić),46,48
193,2,1:30.0,,N. Jokić makes free throw 1 of 2,46,49
194,2,1:30.0,,N. Jokić makes free throw 2 of 2,46,50
195,2,1:16.0,V. Oladipo misses 2-pt layup from 3 ft,,46,50
196,2,1:13.0,Offensive rebound by R. Westbrook,,46,50
197,2,1:13.0,R. Westbrook makes 2-pt layup from 3 ft,,48,50
198,2,1:02.0,Personal foul by N. Jokić (drawn by S. Adams),,48,50
199,2,1:02.0,,Personal foul by S. Adams,48,50
200,2,0:59.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by D. Gallinari),48,53
201,2,0:49.0,Shooting foul by N. Jokić (drawn by R. Westbrook),,48,53
202,2,0:49.0,R. Westbrook makes free throw 1 of 2,,49,53
203,2,0:49.0,,M. Plumlee enters the game for N. Jokić,49,53
204,2,0:49.0,R. Westbrook makes free throw 2 of 2,,50,53
205,2,0:30.0,,J. Murray misses 2-pt jump shot from 16 ft (block by K. Singler),50,53
206,2,0:29.0,Defensive rebound by R. Westbrook,,50,53
207,2,0:26.0,K. Singler makes 2-pt layup from 3 ft (assist by R. Westbrook),,52,53
208,2,0:02.0,,J. Murray misses 3-pt jump shot from 26 ft,52,53
209,2,0:01.0,Defensive rebound by R. Westbrook,,52,53
210,3,11:48.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by N. Jokić),52,55
211,3,11:35.0,Shooting foul by D. Gallinari (drawn by S. Adams),,52,55
212,3,11:35.0,S. Adams makes free throw 1 of 2,,53,55
213,3,11:35.0,S. Adams makes free throw 2 of 2,,54,55
214,3,11:24.0,,D. Gallinari makes 2-pt jump shot from 3 ft,54,57
215,3,11:24.0,,Shooting foul by A. Roberson (drawn by D. Gallinari),54,57
216,3,11:24.0,,D. Gallinari makes free throw 1 of 1,54,58
217,3,11:04.0,V. Oladipo misses 2-pt jump shot from 19 ft,,54,58
218,3,11:01.0,Offensive rebound by S. Adams,,54,58
219,3,10:53.0,S. Adams misses 2-pt hook shot from 4 ft,,54,58
220,3,10:53.0,Offensive rebound by S. Adams,,54,58
221,3,10:47.0,S. Adams makes 2-pt layup from 2 ft,,56,58
222,3,10:34.0,,N. Jokić misses 3-pt jump shot from 26 ft,56,58
223,3,10:34.0,Defensive rebound by T. Gibson,,56,58
224,3,10:20.0,T. Gibson misses 2-pt jump shot from 9 ft,,56,58
225,3,10:20.0,,Defensive rebound by N. Jokić,56,58
226,3,10:11.0,,D. Gallinari misses 2-pt jump shot from 12 ft,56,58
227,3,10:10.0,,Offensive rebound by N. Jokić,56,58
228,3,10:08.0,,Turnover by N. Jokić (lost ball; steal by R. Westbrook),56,58
229,3,10:02.0,T. Gibson makes 2-pt dunk at rim (assist by S. Adams),,58,58
230,3,9:45.0,,N. Jokić makes 2-pt jump shot from 22 ft (assist by J. Murray),58,60
231,3,9:27.0,T. Gibson misses 2-pt layup from 1 ft,,58,60
232,3,9:26.0,,Defensive rebound by D. Gallinari,58,60
233,3,9:19.0,,G. Harris misses 3-pt jump shot from 24 ft,58,60
234,3,9:18.0,Defensive rebound by S. Adams,,58,60
235,3,9:18.0,Oklahoma City full timeout,,58,60
236,3,8:54.0,R. Westbrook misses 2-pt jump shot from 15 ft,,58,60
237,3,8:53.0,Offensive rebound by S. Adams,,58,60
238,3,8:50.0,S. Adams misses 2-pt layup from 1 ft,,58,60
239,3,8:49.0,,Defensive rebound by W. Chandler,58,60
240,3,8:43.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by W. Chandler),58,63
241,3,8:27.0,V. Oladipo misses 3-pt jump shot from 25 ft,,58,63
242,3,8:26.0,Offensive rebound by T. Gibson,,58,63
243,3,8:16.0,R. Westbrook misses 2-pt jump shot from 19 ft,,58,63
244,3,8:15.0,,Defensive rebound by D. Gallinari,58,63
245,3,8:06.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by G. Harris),58,65
246,3,7:52.0,T. Gibson makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,60,65
247,3,7:37.0,,D. Gallinari makes 2-pt jump shot from 7 ft (assist by W. Chandler),60,67
248,3,7:37.0,,Shooting foul by A. Roberson (drawn by D. Gallinari),60,67
249,3,7:37.0,K. Singler enters the game for A. Roberson,,60,67
250,3,7:37.0,,D. Gallinari makes free throw 1 of 1,60,68
251,3,7:25.0,R. Westbrook makes 3-pt jump shot from 24 ft,,63,68
252,3,7:10.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by G. Harris),63,71
253,3,6:56.0,K. Singler misses 3-pt jump shot from 23 ft,,63,71
254,3,6:55.0,,Defensive rebound by D. Gallinari,63,71
255,3,6:53.0,Offensive charge foul by D. Gallinari (drawn by V. Oladipo),,63,71
256,3,6:53.0,,Turnover by D. Gallinari (offensive foul),63,71
257,3,6:44.0,T. Gibson misses 2-pt jump shot from 7 ft,,63,71
258,3,6:44.0,,Defensive rebound by J. Murray,63,71
259,3,6:30.0,,W. Chandler makes 2-pt layup from 2 ft,63,73
260,3,6:16.0,R. Westbrook misses 3-pt jump shot from 26 ft,,63,73
261,3,6:13.0,Offensive rebound by K. Singler,,63,73
262,3,6:09.0,Shooting foul by W. Chandler (drawn by T. Gibson),,63,73
263,3,6:09.0,T. Gibson makes free throw 1 of 2,,64,73
264,3,6:09.0,A. Roberson enters the game for V. Oladipo,,64,73
265,3,6:09.0,T. Gibson makes free throw 2 of 2,,65,73
266,3,5:56.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Murray),65,75
267,3,5:44.0,T. Gibson makes 2-pt layup from 2 ft (assist by R. Westbrook),,67,75
268,3,5:26.0,,W. Chandler misses 3-pt jump shot from 24 ft,67,75
269,3,5:25.0,Defensive rebound by S. Adams,,67,75
270,3,5:16.0,R. Westbrook misses 2-pt jump shot from 14 ft,,67,75
271,3,5:15.0,,Defensive rebound by D. Gallinari,67,75
272,3,4:58.0,,D. Gallinari makes 2-pt layup from 2 ft,67,77
273,3,4:35.0,R. Westbrook misses 3-pt jump shot from 31 ft,,67,77
274,3,4:34.0,Offensive rebound by K. Singler,,67,77
275,3,4:29.0,K. Singler makes 2-pt hook shot from 5 ft,,69,77
276,3,4:08.0,,D. Gallinari makes 3-pt jump shot from 25 ft,69,80
277,3,3:54.0,T. Gibson misses 2-pt jump shot from 16 ft,,69,80
278,3,3:53.0,,Defensive rebound by N. Jokić,69,80
279,3,3:42.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by J. Murray),69,82
280,3,3:42.0,Oklahoma City full timeout,,69,82
281,3,3:42.0,E. Freedom enters the game for T. Gibson,,69,82
282,3,3:42.0,J. Grant enters the game for S. Adams,,69,82
283,3,3:42.0,,M. Plumlee enters the game for W. Chandler,69,82
284,3,3:42.0,,E. Mudiay enters the game for J. Murray,69,82
285,3,3:36.0,R. Westbrook makes 2-pt layup from 3 ft,,71,82
286,3,3:36.0,Shooting block foul by M. Plumlee (drawn by R. Westbrook),,71,82
287,3,3:36.0,R. Westbrook makes free throw 1 of 1,,72,82
288,3,3:23.0,,D. Gallinari misses 3-pt jump shot from 25 ft,72,82
289,3,3:23.0,Defensive rebound by Team,,72,82
290,3,3:23.0,,Loose ball foul by N. Jokić (drawn by J. Grant),72,82
291,3,3:23.0,,W. Chandler enters the game for N. Jokić,72,82
292,3,3:10.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by A. Roberson),,75,82
293,3,2:45.0,,M. Plumlee misses 2-pt layup from 2 ft (block by J. Grant),75,82
294,3,2:44.0,,Offensive rebound by M. Plumlee,75,82
295,3,2:44.0,,M. Plumlee makes 2-pt layup from 3 ft,75,84
296,3,2:44.0,,Shooting foul by A. Roberson (drawn by M. Plumlee),75,84
297,3,2:44.0,,Denver full timeout,75,84
298,3,2:44.0,,M. Plumlee misses free throw 1 of 1,75,84
299,3,2:43.0,Defensive rebound by R. Westbrook,,75,84
300,3,2:31.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,77,84
301,3,2:18.0,,M. Plumlee misses 2-pt layup from 2 ft,77,84
302,3,2:17.0,Defensive rebound by Team,,77,84
303,3,2:17.0,,J. Murray enters the game for G. Harris,77,84
304,3,2:17.0,V. Oladipo enters the game for A. Roberson,,77,84
305,3,2:02.0,S. Christon enters the game for R. Westbrook,,77,84
306,3,1:55.0,J. Grant misses 2-pt layup from 3 ft,,77,84
307,3,1:54.0,Offensive rebound by E. Freedom,,77,84
308,3,1:53.0,E. Freedom makes 2-pt layup from 2 ft,,79,84
309,3,1:53.0,Shooting foul by M. Plumlee (drawn by E. Freedom),,79,84
310,3,1:53.0,E. Freedom misses free throw 1 of 1,,79,84
311,3,1:51.0,,Defensive rebound by W. Chandler,79,84
312,3,1:26.0,,W. Chandler makes 3-pt jump shot from 25 ft,79,87
313,3,1:09.0,E. Freedom misses 2-pt layup from 3 ft (block by M. Plumlee),,79,87
314,3,1:08.0,,Defensive rebound by D. Gallinari,79,87
315,3,1:06.0,,Shooting foul by K. Singler (drawn by D. Gallinari),79,87
316,3,1:06.0,,D. Gallinari makes free throw 1 of 2,79,88
317,3,1:06.0,,J. Hernangómez enters the game for W. Chandler,79,88
318,3,1:06.0,,R. Hibbert enters the game for M. Plumlee,79,88
319,3,1:06.0,,D. Gallinari makes free throw 2 of 2,79,89
320,3,0:55.0,V. Oladipo misses 2-pt jump shot from 15 ft,,79,89
321,3,0:54.0,,Defensive rebound by J. Murray,79,89
322,3,0:44.0,,Shooting foul by J. Grant (drawn by D. Gallinari),79,89
323,3,0:44.0,,D. Gallinari makes free throw 1 of 2,79,90
324,3,0:44.0,,D. Gallinari makes free throw 2 of 2,79,91
325,3,0:26.0,E. Freedom makes 2-pt layup from 1 ft,,81,91
326,3,0:04.0,,J. Murray misses 2-pt jump shot from 20 ft,81,91
327,3,0:02.0,Defensive rebound by E. Freedom,,81,91
328,4,11:43.0,V. Oladipo misses 2-pt layup from 2 ft (block by W. Chandler),,81,91
329,4,11:42.0,Offensive rebound by E. Freedom,,81,91
330,4,11:41.0,E. Freedom misses 2-pt layup from 1 ft (block by M. Plumlee),,81,91
331,4,11:40.0,Offensive rebound by E. Freedom,,81,91
332,4,11:39.0,E. Freedom misses 2-pt layup from 3 ft,,81,91
333,4,11:38.0,,Defensive rebound by E. Mudiay,81,91
334,4,11:14.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,81,91
335,4,11:12.0,Defensive rebound by S. Christon,,81,91
336,4,10:47.0,S. Christon misses 3-pt jump shot from 25 ft,,81,91
337,4,10:46.0,,Defensive rebound by M. Plumlee,81,91
338,4,10:23.0,,J. Murray misses 3-pt jump shot from 24 ft,81,91
339,4,10:22.0,Defensive rebound by K. Singler,,81,91
340,4,10:16.0,E. Freedom misses 2-pt layup from 2 ft,,81,91
341,4,10:15.0,,Defensive rebound by E. Mudiay,81,91
342,4,10:14.0,,Turnover by E. Mudiay (lost ball; steal by K. Singler),81,91
343,4,10:10.0,K. Singler misses 3-pt jump shot from 24 ft,,81,91
344,4,10:08.0,Offensive rebound by E. Freedom,,81,91
345,4,10:00.0,V. Oladipo makes 2-pt jump shot from 16 ft (assist by E. Freedom),,83,91
346,4,9:33.0,,W. Chandler misses 3-pt jump shot from 26 ft,83,91
347,4,9:31.0,,Offensive rebound by J. Hernangómez,83,91
348,4,9:29.0,,J. Hernangómez misses 2-pt layup from 1 ft,83,91
349,4,9:28.0,Defensive rebound by V. Oladipo,,83,91
350,4,9:26.0,Turnover by V. Oladipo (lost ball),,83,91
351,4,9:10.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by J. Murray),83,93
352,4,8:58.0,Offensive foul by E. Freedom (drawn by M. Plumlee),,83,93
353,4,8:58.0,Turnover by E. Freedom (offensive foul),,83,93
354,4,8:58.0,Official timeout,,83,93
355,4,8:58.0,,G. Harris enters the game for J. Murray,83,93
356,4,8:57.0,R. Westbrook enters the game for V. Oladipo,,83,93
357,4,8:44.0,,Personal foul by J. Grant (drawn by M. Plumlee),83,93
358,4,8:31.0,,G. Harris misses 2-pt jump shot from 15 ft,83,93
359,4,8:30.0,Defensive rebound by J. Grant,,83,93
360,4,8:20.0,Turnover by E. Freedom (traveling),,83,93
361,4,8:20.0,D. Sabonis enters the game for E. Freedom,,83,93
362,4,8:10.0,,Turnover by M. Plumlee (lost ball; steal by K. Singler),83,93
363,4,8:04.0,J. Grant makes 2-pt layup from 1 ft (assist by K. Singler),,85,93
364,4,7:43.0,,Personal foul by S. Christon (drawn by E. Mudiay),85,93
365,4,7:43.0,,D. Gallinari enters the game for J. Hernangómez,85,93
366,4,7:31.0,,E. Mudiay makes 2-pt jump shot from 6 ft,85,95
367,4,7:16.0,D. Sabonis misses 2-pt jump shot from 20 ft,,85,95
368,4,7:15.0,,Defensive rebound by W. Chandler,85,95
369,4,7:02.0,,D. Gallinari misses 3-pt jump shot from 25 ft,85,95
370,4,7:02.0,Defensive rebound by Team,,85,95
371,4,6:49.0,K. Singler misses 3-pt jump shot from 24 ft,,85,95
372,4,6:48.0,,Defensive rebound by M. Plumlee,85,95
373,4,6:32.0,,E. Mudiay makes 2-pt layup from 2 ft,85,97
374,4,6:32.0,Oklahoma City full timeout,,85,97
375,4,6:32.0,,N. Jokić enters the game for M. Plumlee,85,97
376,4,6:20.0,R. Westbrook misses 2-pt dunk at rim,,85,97
377,4,6:18.0,,Defensive rebound by D. Gallinari,85,97
378,4,5:56.0,,N. Jokić makes 2-pt hook shot from 6 ft (assist by G. Harris),85,99
379,4,5:39.0,D. Sabonis misses 2-pt jump shot from 3 ft,,85,99
