,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
89,1,1:28.0,,N. Noel makes 2-pt layup from 4 ft (assist by Y. Ferrell),16,20
90,1,1:28.0,,Shooting foul by Z. Randolph (drawn by N. Noel),16,20
91,1,1:28.0,,N. Noel misses free throw 1 of 1,16,20
92,1,1:27.0,Defensive rebound by Z. Randolph,,16,20
93,1,1:09.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),,18,20
94,1,1:07.0,Violation by Team (jump ball),,18,20
95,1,0:50.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,18,20
96,1,0:49.0,Defensive rebound by M. Gasol,,18,20
97,1,0:34.0,Shooting foul by N. Noel (drawn by Z. Randolph),,18,20
98,1,0:34.0,Z. Randolph makes free throw 1 of 2,,19,20
99,1,0:34.0,Z. Randolph misses free throw 2 of 2,,19,20
100,1,0:34.0,,S. Mejri enters the game for N. Noel,19,20
101,1,0:33.0,,Defensive rebound by S. Mejri,19,20
102,1,0:16.0,,Offensive foul by S. Mejri (drawn by T. Douglas),19,20
103,1,0:16.0,,Turnover by S. Mejri (offensive foul),19,20
104,1,0:04.0,V. Carter makes 3-pt jump shot from 24 ft (assist by T. Douglas),,22,20
105,1,0:00.0,,D. Finney-Smith misses 3-pt jump shot from 28 ft,22,20
106,1,0:00.0,,Offensive rebound by Team,22,20
107,2,11:42.0,M. Gasol misses 2-pt jump shot from 14 ft,,22,20
108,2,11:41.0,Offensive rebound by Z. Randolph,,22,20
109,2,11:39.0,Z. Randolph makes 2-pt hook shot from 1 ft,,24,20
110,2,11:25.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),24,22
111,2,11:04.0,Z. Randolph misses 2-pt jump shot from 20 ft,,24,22
112,2,11:03.0,,Defensive rebound by D. Nowitzki,24,22
113,2,10:55.0,,D. Harris misses 3-pt jump shot from 24 ft,24,22
114,2,10:55.0,Defensive rebound by M. Gasol,,24,22
115,2,10:44.0,M. Gasol misses 3-pt jump shot from 24 ft,,24,22
116,2,10:43.0,,Defensive rebound by D. Finney-Smith,24,22
117,2,10:30.0,,Y. Ferrell makes 2-pt jump shot from 3 ft,24,24
118,2,10:30.0,,Shooting foul by V. Carter (drawn by Y. Ferrell),24,24
119,2,10:30.0,,Y. Ferrell makes free throw 1 of 1,24,25
120,2,10:14.0,V. Carter makes 3-pt jump shot from 24 ft (assist by T. Douglas),,27,25
121,2,9:54.0,,Y. Ferrell makes 2-pt jump shot from 19 ft (assist by D. Finney-Smith),27,27
122,2,9:36.0,Shooting foul by D. Harris (drawn by Z. Randolph),,27,27
123,2,9:36.0,Z. Randolph misses free throw 1 of 2,,27,27
124,2,9:36.0,Offensive rebound by Team,,27,27
125,2,9:36.0,C. Parsons enters the game for V. Carter,,27,27
126,2,9:36.0,T. Allen enters the game for T. Daniels,,27,27
127,2,9:36.0,Z. Randolph makes free throw 2 of 2,,28,27
128,2,9:21.0,,S. Mejri makes 2-pt dunk at rim (assist by D. Harris),28,29
129,2,9:01.0,M. Gasol makes 2-pt hook shot from 6 ft (assist by T. Douglas),,30,29
130,2,8:47.0,,D. Harris makes 2-pt layup from 1 ft (assist by Y. Ferrell),30,31
131,2,8:39.0,Memphis full timeout,,30,31
132,2,8:39.0,M. Conley enters the game for Z. Randolph,,30,31
133,2,8:39.0,J. Green enters the game for T. Douglas,,30,31
134,2,8:30.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),,32,31
135,2,8:11.0,,Y. Ferrell misses 2-pt jump shot from 22 ft,32,31
136,2,8:10.0,Defensive rebound by J. Green,,32,31
137,2,8:01.0,Personal foul by S. Mejri (drawn by M. Gasol),,32,31
138,2,8:01.0,,N. Brussino enters the game for D. Finney-Smith,32,31
139,2,7:55.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,34,31
140,2,7:55.0,Shooting foul by S. Mejri (drawn by M. Gasol),,34,31
141,2,7:55.0,M. Gasol misses free throw 1 of 1,,34,31
142,2,7:55.0,,Q. Cook enters the game for D. Nowitzki,34,31
143,2,7:55.0,,H. Barnes enters the game for Y. Ferrell,34,31
144,2,7:55.0,,N. Noel enters the game for D. Harris,34,31
145,2,7:55.0,,S. Curry enters the game for S. Mejri,34,31
146,2,7:54.0,,Defensive rebound by N. Brussino,34,31
147,2,7:32.0,,H. Barnes makes 2-pt jump shot from 11 ft,34,33
148,2,7:06.0,T. Allen misses 2-pt layup from 1 ft,,34,33
149,2,7:04.0,,Defensive rebound by N. Noel,34,33
150,2,6:52.0,,N. Noel makes 2-pt layup from 1 ft (assist by Q. Cook),34,35
151,2,6:28.0,C. Parsons misses 2-pt layup from 2 ft (block by N. Noel),,34,35
152,2,6:26.0,,Defensive rebound by N. Brussino,34,35
153,2,6:19.0,,Shooting foul by M. Gasol (drawn by N. Noel),34,35
154,2,6:19.0,,N. Noel misses free throw 1 of 2,34,35
155,2,6:19.0,,Offensive rebound by Team,34,35
156,2,6:19.0,Z. Randolph enters the game for M. Gasol,,34,35
157,2,6:19.0,,N. Noel makes free throw 2 of 2,34,36
158,2,6:06.0,M. Conley makes 2-pt jump shot from 19 ft,,36,36
159,2,5:52.0,,N. Noel makes 2-pt hook shot from 7 ft (assist by N. Brussino),36,38
160,2,5:43.0,M. Conley makes 3-pt jump shot from 29 ft,,39,38
161,2,5:43.0,Shooting foul by Q. Cook (drawn by M. Conley),,39,38
162,2,5:43.0,Official timeout,,39,38
163,2,5:43.0,,Violation by Team (jump ball),39,38
164,2,5:43.0,M. Conley makes free throw 1 of 1,,40,38
165,2,5:24.0,,Def 3 sec tech foul by T. Allen,40,38
166,2,5:24.0,,S. Curry makes technical free throw,40,39
167,2,5:18.0,,S. Curry misses 3-pt jump shot from 26 ft,40,39
168,2,5:16.0,,Offensive rebound by H. Barnes,40,39
169,2,5:16.0,,Shooting foul by J. Green (drawn by H. Barnes),40,39
170,2,5:16.0,,H. Barnes makes free throw 1 of 2,40,40
171,2,5:16.0,,H. Barnes makes free throw 2 of 2,40,41
172,2,5:01.0,M. Conley misses 2-pt jump shot from 7 ft,,40,41
173,2,5:00.0,,Defensive rebound by N. Noel,40,41
174,2,4:53.0,,N. Noel makes 2-pt dunk at rim (assist by S. Curry),40,43
175,2,4:32.0,J. Green makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,43,43
176,2,4:18.0,,Q. Cook misses 3-pt jump shot from 23 ft,43,43
177,2,4:17.0,Defensive rebound by Z. Randolph,,43,43
178,2,4:05.0,Z. Randolph misses 3-pt jump shot from 25 ft,,43,43
179,2,4:03.0,Offensive rebound by Team,,43,43
180,2,4:03.0,,D. Harris enters the game for Q. Cook,43,43
181,2,4:03.0,,D. Nowitzki enters the game for N. Brussino,43,43
182,2,4:00.0,J. Green misses 2-pt layup from 2 ft,,43,43
183,2,3:58.0,,Defensive rebound by N. Noel,43,43
184,2,3:49.0,,S. Curry makes 2-pt jump shot from 16 ft,43,45
185,2,3:43.0,Memphis full timeout,,43,45
186,2,3:39.0,Offensive foul by C. Parsons (drawn by D. Harris),,43,45
187,2,3:39.0,Turnover by C. Parsons (offensive foul),,43,45
188,2,3:21.0,,D. Harris misses 3-pt jump shot from 26 ft,43,45
189,2,3:20.0,Defensive rebound by T. Allen,,43,45
190,2,3:07.0,T. Allen makes 3-pt jump shot from 22 ft (assist by Z. Randolph),,46,45
191,2,2:40.0,,N. Noel misses 2-pt jump shot from 14 ft,46,45
192,2,2:39.0,Defensive rebound by M. Conley,,46,45
193,2,2:19.0,Personal block foul by D. Harris (drawn by M. Conley),,46,45
194,2,2:19.0,M. Conley makes free throw 1 of 2,,47,45
195,2,2:19.0,M. Gasol enters the game for J. Green,,47,45
196,2,2:19.0,M. Conley makes free throw 2 of 2,,48,45
197,2,1:59.0,,S. Curry makes 2-pt jump shot from 18 ft (assist by D. Harris),48,47
198,2,1:40.0,M. Gasol misses 2-pt dunk at rim (block by N. Noel),,48,47
199,2,1:38.0,,Defensive rebound by D. Nowitzki,48,47
200,2,1:34.0,,Turnover by D. Harris (lost ball),48,47
201,2,1:26.0,M. Gasol misses 3-pt jump shot from 25 ft,,48,47
202,2,1:25.0,Offensive rebound by Z. Randolph,,48,47
203,2,1:23.0,Z. Randolph makes 2-pt layup from 3 ft,,50,47
204,2,1:01.0,,D. Harris misses 2-pt jump shot from 18 ft,50,47
205,2,0:59.0,,Offensive rebound by N. Noel,50,47
206,2,0:51.0,,D. Harris makes 2-pt layup from 1 ft,50,49
207,2,0:34.0,M. Gasol misses 2-pt jump shot from 7 ft,,50,49
208,2,0:33.0,,Defensive rebound by D. Nowitzki,50,49
209,2,0:15.0,,D. Harris makes 2-pt jump shot from 17 ft (assist by S. Curry),50,51
210,2,0:13.0,Memphis full timeout,,50,51
211,2,0:13.0,,Y. Ferrell enters the game for D. Harris,50,51
212,2,0:13.0,,D. Finney-Smith enters the game for D. Nowitzki,50,51
213,2,0:13.0,T. Daniels enters the game for T. Allen,,50,51
214,2,0:03.0,C. Parsons misses 3-pt jump shot from 28 ft,,50,51
215,2,0:00.0,Offensive rebound by M. Gasol,,50,51
216,3,11:45.0,C. Parsons makes 2-pt jump shot from 14 ft,,52,51
217,3,11:19.0,,N. Noel misses 2-pt jump shot from 14 ft,52,51
218,3,11:18.0,Defensive rebound by J. Green,,52,51
219,3,11:04.0,C. Parsons misses 2-pt jump shot from 8 ft,,52,51
220,3,11:03.0,,Defensive rebound by D. Nowitzki,52,51
221,3,10:57.0,,H. Barnes makes 2-pt dunk at rim (assist by Y. Ferrell),52,53
222,3,10:35.0,T. Allen misses 2-pt jump shot from 4 ft,,52,53
223,3,10:34.0,,Defensive rebound by N. Noel,52,53
224,3,10:24.0,,N. Noel misses 2-pt layup from 1 ft,52,53
225,3,10:21.0,,Offensive rebound by N. Noel,52,53
226,3,10:19.0,,H. Barnes misses 3-pt jump shot from 23 ft,52,53
227,3,10:18.0,Defensive rebound by C. Parsons,,52,53
228,3,10:11.0,M. Gasol misses 2-pt layup from 2 ft,,52,53
229,3,10:09.0,,Defensive rebound by H. Barnes,52,53
230,3,10:03.0,,Personal foul by C. Parsons (drawn by D. Nowitzki),52,53
231,3,9:58.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by H. Barnes),52,55
232,3,9:47.0,Shooting foul by Y. Ferrell (drawn by M. Conley),,52,55
233,3,9:47.0,M. Conley makes free throw 1 of 2,,53,55
234,3,9:47.0,M. Conley makes free throw 2 of 2,,54,55
235,3,9:26.0,,Turnover by Y. Ferrell (bad pass; steal by T. Allen),54,55
236,3,9:17.0,Turnover by M. Gasol (bad pass; steal by S. Curry),,54,55
237,3,9:12.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),54,58
238,3,9:08.0,Memphis full timeout,,54,58
239,3,8:54.0,M. Gasol misses 2-pt jump shot from 17 ft,,54,58
240,3,8:53.0,,Defensive rebound by Y. Ferrell,54,58
241,3,8:36.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,54,58
242,3,8:35.0,Defensive rebound by C. Parsons,,54,58
243,3,8:28.0,C. Parsons misses 3-pt jump shot from 24 ft,,54,58
244,3,8:27.0,,Defensive rebound by D. Nowitzki,54,58
245,3,8:22.0,,S. Curry makes 2-pt layup from 2 ft,54,60
246,3,8:00.0,J. Green misses 2-pt jump shot from 7 ft,,54,60
247,3,7:59.0,,Defensive rebound by S. Curry,54,60
248,3,7:49.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by N. Noel),54,63
249,3,7:32.0,M. Conley makes 2-pt layup from 2 ft,,56,63
250,3,7:15.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,56,63
251,3,7:14.0,Defensive rebound by C. Parsons,,56,63
252,3,7:00.0,C. Parsons misses 2-pt layup from 5 ft,,56,63
253,3,6:58.0,,Defensive rebound by S. Curry,56,63
254,3,6:46.0,,Y. Ferrell makes 2-pt layup at rim (assist by D. Nowitzki),56,65
255,3,6:28.0,M. Gasol makes 2-pt jump shot from 6 ft,,58,65
256,3,6:28.0,Shooting foul by D. Nowitzki (drawn by M. Gasol),,58,65
257,3,6:28.0,M. Gasol misses free throw 1 of 1,,58,65
258,3,6:28.0,V. Carter enters the game for C. Parsons,,58,65
259,3,6:28.0,T. Douglas enters the game for T. Allen,,58,65
260,3,6:28.0,Z. Randolph enters the game for J. Green,,58,65
261,3,6:28.0,,D. Finney-Smith enters the game for D. Nowitzki,58,65
262,3,6:28.0,,Q. Cook enters the game for Y. Ferrell,58,65
263,3,6:27.0,,Defensive rebound by N. Noel,58,65
264,3,6:04.0,,H. Barnes misses 2-pt jump shot from 8 ft,58,65
265,3,6:04.0,,Offensive rebound by Team,58,65
266,3,6:01.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by Q. Cook),58,67
267,3,5:40.0,M. Gasol misses 2-pt jump shot from 8 ft,,58,67
268,3,5:38.0,Offensive rebound by Z. Randolph,,58,67
269,3,5:37.0,Z. Randolph makes 2-pt layup from 1 ft,,60,67
270,3,5:20.0,,H. Barnes makes 2-pt layup from 2 ft,60,69
271,3,5:20.0,,Shooting foul by Z. Randolph (drawn by H. Barnes),60,69
272,3,5:20.0,,H. Barnes makes free throw 1 of 1,60,70
273,3,5:06.0,Shooting block foul by S. Curry (drawn by T. Douglas),,60,70
274,3,5:06.0,T. Douglas makes free throw 1 of 2,,61,70
275,3,5:06.0,J. Green enters the game for M. Gasol,,61,70
276,3,5:06.0,T. Douglas makes free throw 2 of 2,,62,70
277,3,4:48.0,,H. Barnes misses 2-pt jump shot from 16 ft,62,70
278,3,4:46.0,,Offensive rebound by D. Finney-Smith,62,70
279,3,4:46.0,,D. Finney-Smith misses 2-pt layup from 1 ft,62,70
280,3,4:45.0,Defensive rebound by J. Green,,62,70
281,3,4:39.0,M. Conley misses 3-pt jump shot from 24 ft,,62,70
282,3,4:38.0,,Defensive rebound by N. Noel,62,70
283,3,4:29.0,,Turnover by Q. Cook (bad pass; steal by M. Conley),62,70
284,3,4:25.0,M. Conley makes 2-pt layup from 2 ft,,64,70
285,3,4:25.0,,Dallas full timeout,64,70
286,3,4:09.0,,Personal block foul by V. Carter (drawn by D. Finney-Smith),64,70
287,3,3:55.0,,S. Curry misses 3-pt jump shot from 23 ft,64,70
288,3,3:54.0,Defensive rebound by Z. Randolph,,64,70
289,3,3:29.0,V. Carter misses 2-pt jump shot from 8 ft,,64,70
290,3,3:28.0,,Defensive rebound by N. Noel,64,70
291,3,3:15.0,,Q. Cook makes 2-pt jump shot from 19 ft,64,72
292,3,2:56.0,Z. Randolph makes 2-pt jump shot from 18 ft,,66,72
293,3,2:39.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by Q. Cook),66,75
294,3,2:19.0,J. Green makes 2-pt hook shot from 5 ft,,68,75
295,3,1:54.0,,Q. Cook misses 3-pt jump shot from 24 ft,68,75
296,3,1:53.0,,Offensive rebound by N. Noel,68,75
297,3,1:51.0,,N. Noel makes 2-pt layup from 2 ft,68,77
298,3,1:25.0,T. Douglas misses 3-pt jump shot from 24 ft,,68,77
299,3,1:25.0,,Defensive rebound by S. Curry,68,77
300,3,1:25.0,,Personal foul by T. Douglas (drawn by S. Curry),68,77
301,3,1:25.0,M. Gasol enters the game for J. Green,,68,77
302,3,1:25.0,T. Daniels enters the game for M. Conley,,68,77
303,3,1:25.0,,S. Mejri enters the game for N. Noel,68,77
304,3,1:09.0,,Turnover by S. Curry (bad pass; steal by Z. Randolph),68,77
305,3,0:54.0,Z. Randolph makes 2-pt hook shot from 4 ft (assist by V. Carter),,70,77
306,3,0:54.0,,Dallas full timeout,70,77
307,3,0:54.0,,D. Harris enters the game for H. Barnes,70,77
308,3,0:54.0,,D. Nowitzki enters the game for S. Curry,70,77
309,3,0:35.0,,S. Mejri makes 2-pt dunk at rim (assist by D. Harris),70,79
310,3,0:17.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by V. Carter),,72,79
311,3,0:01.0,,D. Harris misses 3-pt jump shot from 26 ft,72,79
312,3,0:00.0,,Offensive rebound by Team,72,79
313,4,11:53.0,Loose ball foul by T. Douglas (drawn by D. Harris),,72,79
314,4,11:30.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,72,79
315,4,11:29.0,,Offensive rebound by S. Mejri,72,79
316,4,11:27.0,,Turnover by S. Mejri (bad pass; steal by T. Daniels),72,79
317,4,11:07.0,Z. Randolph makes 2-pt jump shot from 18 ft,,74,79
318,4,10:59.0,,Offensive foul by D. Nowitzki (drawn by T. Daniels),74,79
319,4,10:59.0,,Turnover by D. Nowitzki (offensive foul),74,79
320,4,10:59.0,,Y. Ferrell enters the game for Q. Cook,74,79
321,4,10:48.0,Z. Randolph makes 2-pt hook shot from 2 ft,,76,79
322,4,10:36.0,,Y. Ferrell makes 2-pt jump shot from 19 ft,76,81
323,4,10:19.0,Personal foul by D. Harris (drawn by M. Gasol),,76,81
324,4,10:10.0,Turnover by T. Douglas (traveling),,76,81
325,4,9:57.0,,Y. Ferrell makes 2-pt jump shot from 9 ft,76,83
326,4,9:37.0,Z. Randolph misses 2-pt layup from 3 ft (block by S. Mejri),,76,83
327,4,9:35.0,,Defensive rebound by D. Harris,76,83
328,4,9:32.0,,D. Finney-Smith makes 2-pt dunk at rim (assist by D. Harris),76,85
329,4,9:17.0,T. Daniels misses 3-pt jump shot from 25 ft,,76,85
330,4,9:15.0,Offensive rebound by Team,,76,85
331,4,9:15.0,,Loose ball foul by S. Mejri (drawn by Z. Randolph),76,85
332,4,9:15.0,M. Conley enters the game for T. Douglas,,76,85
333,4,9:11.0,Personal block foul by Y. Ferrell (drawn by M. Conley),,76,85
334,4,8:55.0,M. Conley misses 2-pt jump shot from 17 ft,,76,85
335,4,8:54.0,,Defensive rebound by D. Finney-Smith,76,85
336,4,8:45.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),76,88
337,4,8:45.0,Memphis full timeout,,76,88
338,4,8:28.0,V. Carter misses 3-pt jump shot from 24 ft,,76,88
339,4,8:27.0,,Defensive rebound by S. Mejri,76,88
340,4,8:17.0,,Shooting foul by M. Gasol (drawn by D. Harris),76,88
341,4,8:17.0,,D. Harris misses free throw 1 of 2,76,88
342,4,8:17.0,,Offensive rebound by Team,76,88
343,4,8:17.0,,D. Harris misses free throw 2 of 2,76,88
344,4,8:17.0,J. Ennis enters the game for Z. Randolph,,76,88
345,4,8:15.0,Defensive rebound by J. Ennis,,76,88
346,4,8:03.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,78,88
347,4,7:50.0,,Shooting foul by M. Gasol (drawn by Y. Ferrell),78,88
348,4,7:50.0,,Y. Ferrell makes free throw 1 of 2,78,89
349,4,7:50.0,,H. Barnes enters the game for D. Nowitzki,78,89
350,4,7:50.0,,S. Curry enters the game for D. Harris,78,89
351,4,7:50.0,,N. Noel enters the game for S. Mejri,78,89
352,4,7:50.0,,Y. Ferrell makes free throw 2 of 2,78,90
353,4,7:44.0,Shooting foul by Y. Ferrell (drawn by M. Conley),,78,90
354,4,7:44.0,M. Conley misses free throw 1 of 3,,78,90
355,4,7:44.0,Offensive rebound by Team,,78,90
356,4,7:44.0,M. Conley makes free throw 2 of 3,,79,90
357,4,7:44.0,M. Conley makes free throw 3 of 3,,80,90
358,4,7:21.0,,H. Barnes misses 3-pt jump shot from 25 ft,80,90
359,4,7:21.0,Defensive rebound by T. Daniels,,80,90
360,4,7:15.0,Personal foul by N. Noel (drawn by M. Conley),,80,90
361,4,7:15.0,M. Conley makes free throw 1 of 2,,81,90
362,4,7:15.0,M. Conley makes free throw 2 of 2,,82,90
363,4,6:55.0,,H. Barnes makes 2-pt jump shot from 14 ft,82,92
364,4,6:44.0,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Gasol),,85,92
365,4,6:25.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,85,94
366,4,6:06.0,M. Gasol misses 2-pt jump shot from 9 ft,,85,94
367,4,6:05.0,Offensive rebound by J. Ennis,,85,94
368,4,5:59.0,Turnover by T. Daniels (bad pass; steal by Y. Ferrell),,85,94
369,4,5:37.0,,H. Barnes misses 2-pt jump shot from 14 ft,85,94
370,4,5:36.0,Defensive rebound by J. Ennis,,85,94
371,4,5:29.0,T. Daniels misses 3-pt jump shot from 24 ft,,85,94
372,4,5:28.0,,Defensive rebound by H. Barnes,85,94
373,4,5:11.0,,S. Curry misses 3-pt jump shot from 25 ft,85,94
374,4,5:10.0,Defensive rebound by Team,,85,94
375,4,5:10.0,Official timeout,,85,94
376,4,5:10.0,Z. Randolph enters the game for M. Gasol,,85,94
377,4,5:10.0,T. Douglas enters the game for T. Daniels,,85,94
378,4,5:00.0,M. Conley misses 2-pt layup from 2 ft,,85,94
379,4,4:59.0,,Defensive rebound by N. Noel,85,94
380,4,4:37.0,,Turnover by Team (shot clock),85,94
381,4,4:27.0,V. Carter misses 3-pt jump shot from 23 ft,,85,94
382,4,4:25.0,,Defensive rebound by N. Noel,85,94
383,4,4:07.0,,S. Curry misses 2-pt layup from 2 ft,85,94
384,4,4:06.0,,Offensive rebound by D. Finney-Smith,85,94
385,4,3:50.0,,S. Curry misses 3-pt jump shot from 25 ft,85,94
386,4,3:48.0,Defensive rebound by Z. Randolph,,85,94
