,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
78,1,3:31.0,Defensive rebound by J. Murray,,16,14
79,1,3:26.0,J. Murray misses 2-pt layup from 1 ft (block by R. Westbrook),,16,14
80,1,3:25.0,Offensive rebound by M. Miller,,16,14
81,1,3:23.0,M. Miller misses 3-pt jump shot from 24 ft,,16,14
82,1,3:22.0,Offensive rebound by N. Jokić,,16,14
83,1,3:22.0,Shooting foul by R. Westbrook (drawn by N. Jokić),,16,14
84,1,3:22.0,N. Jokić misses free throw 1 of 2,,16,14
85,1,3:22.0,Offensive rebound by Team,,16,14
86,1,3:22.0,N. Jokić makes free throw 2 of 2,,17,14
87,1,3:11.0,,D. Sabonis misses 3-pt jump shot from 22 ft,17,14
88,1,3:10.0,Defensive rebound by M. Miller,,17,14
89,1,3:00.0,Turnover by D. Arthur (bad pass),,17,14
90,1,3:00.0,M. Plumlee enters the game for N. Jokić,,17,14
91,1,3:00.0,,J. Huestis enters the game for K. Singler,17,14
92,1,3:00.0,,S. Christon enters the game for R. Westbrook,17,14
93,1,2:44.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by E. Freedom),17,17
94,1,2:33.0,Denver full timeout,,17,17
95,1,2:30.0,M. Beasley makes 2-pt jump shot from 15 ft (assist by J. Murray),,19,17
96,1,2:12.0,,E. Freedom makes 2-pt jump shot from 3 ft,19,19
97,1,2:01.0,Personal foul by S. Christon (drawn by D. Arthur),,19,19
98,1,2:01.0,J. Hernangómez enters the game for J. Murray,,19,19
99,1,1:51.0,J. Hernangómez misses 2-pt jump shot from 6 ft,,19,19
100,1,1:50.0,,Defensive rebound by E. Freedom,19,19
101,1,1:45.0,,Á. Abrines misses 3-pt jump shot from 26 ft,19,19
102,1,1:44.0,,Offensive rebound by J. Huestis,19,19
103,1,1:44.0,,J. Huestis makes 2-pt dunk at rim,19,21
104,1,1:20.0,M. Plumlee misses 2-pt layup from 2 ft,,19,21
105,1,1:19.0,,Defensive rebound by Á. Abrines,19,21
106,1,1:10.0,,Á. Abrines misses 2-pt layup from 1 ft (block by M. Plumlee),19,21
107,1,1:09.0,,Offensive rebound by Team,19,21
108,1,1:01.0,,D. Sabonis misses 2-pt jump shot from 14 ft,19,21
109,1,1:00.0,Defensive rebound by Team,,19,21
110,1,0:54.0,M. Beasley makes 2-pt layup from 3 ft,,21,21
111,1,0:36.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by S. Christon),21,24
112,1,0:24.0,Shooting foul by D. Sabonis (drawn by D. Arthur),,21,24
113,1,0:24.0,D. Arthur makes free throw 1 of 2,,22,24
114,1,0:24.0,D. Arthur makes free throw 2 of 2,,23,24
115,1,0:09.0,,Personal foul by M. Beasley (drawn by S. Christon),23,24
116,1,0:04.0,,E. Freedom makes 2-pt layup from 2 ft,23,26
117,1,0:00.0,Shooting foul by D. Sabonis (drawn by D. Arthur),,23,26
118,1,0:00.0,D. Arthur makes free throw 1 of 3,,24,26
119,1,0:00.0,D. Arthur makes free throw 2 of 3,,25,26
120,1,0:00.0,D. Arthur misses free throw 3 of 3,,25,26
121,1,0:00.0,Offensive rebound by Team,,25,26
122,2,11:47.0,,S. Christon misses 2-pt layup at rim,25,26
123,2,11:46.0,,Offensive rebound by E. Freedom,25,26
124,2,11:46.0,,E. Freedom makes 2-pt layup from 1 ft,25,28
125,2,11:24.0,N. Jokić makes 2-pt jump shot from 3 ft,,27,28
126,2,11:08.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),27,30
127,2,10:59.0,J. Murray misses 2-pt jump shot from 15 ft,,27,30
128,2,10:57.0,,Defensive rebound by D. Sabonis,27,30
129,2,10:56.0,,Turnover by D. Sabonis (lost ball; steal by D. Arthur),27,30
130,2,10:52.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,27,30
131,2,10:52.0,,Defensive rebound by D. Sabonis,27,30
132,2,10:37.0,,S. Christon makes 3-pt jump shot from 24 ft (assist by J. Huestis),27,33
133,2,10:27.0,Personal foul by E. Freedom (drawn by N. Jokić),,27,33
134,2,10:27.0,,V. Oladipo enters the game for Á. Abrines,27,33
135,2,10:27.0,,J. Grant enters the game for D. Sabonis,27,33
136,2,10:20.0,D. Arthur misses 3-pt jump shot from 23 ft,,27,33
137,2,10:19.0,,Defensive rebound by V. Oladipo,27,33
138,2,10:11.0,,S. Christon makes 2-pt jump shot from 6 ft (assist by V. Oladipo),27,35
139,2,10:00.0,Shooting foul by S. Christon (drawn by N. Jokić),,27,35
140,2,10:00.0,N. Jokić makes free throw 1 of 2,,28,35
141,2,10:00.0,N. Jokić makes free throw 2 of 2,,29,35
142,2,9:46.0,,J. Grant makes 2-pt layup from 1 ft,29,37
143,2,9:34.0,J. Hernangómez misses 2-pt layup from 1 ft (block by J. Huestis),,29,37
144,2,9:33.0,,Defensive rebound by Team,29,37
145,2,9:24.0,,J. Grant makes 2-pt jump shot from 13 ft,29,39
146,2,9:19.0,Denver full timeout,,29,39
147,2,9:19.0,,R. Westbrook enters the game for S. Christon,29,39
148,2,9:19.0,M. Beasley enters the game for J. Hernangómez,,29,39
149,2,9:06.0,M. Beasley misses 3-pt jump shot from 24 ft,,29,39
150,2,9:06.0,,Defensive rebound by J. Grant,29,39
151,2,8:52.0,,J. Huestis misses 2-pt jump shot from 4 ft,29,39
152,2,8:52.0,Defensive rebound by M. Miller,,29,39
153,2,8:39.0,N. Jokić makes 2-pt jump shot from 4 ft (assist by M. Miller),,31,39
154,2,8:27.0,,E. Freedom misses 2-pt jump shot from 3 ft (block by N. Jokić),31,39
155,2,8:26.0,Defensive rebound by N. Jokić,,31,39
156,2,8:14.0,J. Murray makes 2-pt jump shot from 14 ft,,33,39
157,2,8:01.0,,E. Freedom makes 2-pt jump shot from 13 ft (assist by R. Westbrook),33,41
158,2,7:46.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),,35,41
159,2,7:46.0,Shooting foul by J. Grant (drawn by N. Jokić),,35,41
160,2,7:46.0,,T. Gibson enters the game for E. Freedom,35,41
161,2,7:46.0,N. Jokić makes free throw 1 of 1,,36,41
162,2,7:38.0,,J. Huestis makes 2-pt dunk at rim (assist by J. Grant),36,43
163,2,7:38.0,,Shooting foul by D. Arthur (drawn by J. Huestis),36,43
164,2,7:38.0,,J. Huestis misses free throw 1 of 1,36,43
165,2,7:36.0,Defensive rebound by N. Jokić,,36,43
166,2,7:28.0,D. Arthur misses 2-pt layup from 1 ft,,36,43
167,2,7:28.0,,Defensive rebound by J. Huestis,36,43
168,2,7:20.0,,Shooting foul by D. Arthur (drawn by T. Gibson),36,43
169,2,7:20.0,,T. Gibson makes free throw 1 of 2,36,44
170,2,7:20.0,,T. Gibson makes free throw 2 of 2,36,45
171,2,7:08.0,Shooting foul by T. Gibson (drawn by N. Jokić),,36,45
172,2,7:08.0,N. Jokić misses free throw 1 of 2,,36,45
173,2,7:08.0,Offensive rebound by Team,,36,45
174,2,7:08.0,N. Jokić misses free throw 2 of 2,,36,45
175,2,7:07.0,,Defensive rebound by R. Westbrook,36,45
176,2,6:47.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by J. Huestis),36,48
177,2,6:31.0,M. Miller misses 3-pt jump shot from 25 ft,,36,48
178,2,6:30.0,,Defensive rebound by J. Grant,36,48
179,2,6:25.0,,Turnover by V. Oladipo (bad pass; steal by D. Arthur),36,48
180,2,6:21.0,M. Beasley misses 2-pt dunk at rim (block by T. Gibson),,36,48
181,2,6:21.0,Offensive rebound by Team,,36,48
182,2,6:21.0,M. Plumlee enters the game for N. Jokić,,36,48
183,2,6:08.0,J. Murray makes 3-pt jump shot from 26 ft (assist by M. Miller),,39,48
184,2,5:48.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),39,50
185,2,5:36.0,M. Beasley misses 3-pt jump shot from 24 ft,,39,50
186,2,5:36.0,,Defensive rebound by R. Westbrook,39,50
187,2,5:26.0,,T. Gibson makes 2-pt dunk at rim (assist by R. Westbrook),39,52
188,2,5:25.0,Denver full timeout,,39,52
189,2,5:25.0,Official timeout,,39,52
190,2,5:25.0,J. Hernangómez enters the game for D. Arthur,,39,52
191,2,5:25.0,N. Jokić enters the game for M. Miller,,39,52
192,2,5:09.0,J. Hernangómez misses 2-pt layup at rim,,39,52
193,2,5:09.0,Offensive rebound by Team,,39,52
194,2,5:09.0,,S. Adams enters the game for J. Grant,39,52
195,2,5:05.0,M. Beasley makes 2-pt layup at rim (assist by J. Murray),,41,52
196,2,4:47.0,,J. Huestis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),41,55
197,2,4:33.0,M. Plumlee misses 2-pt jump shot from 18 ft,,41,55
198,2,4:31.0,,Defensive rebound by S. Adams,41,55
199,2,4:26.0,,Turnover by R. Westbrook (bad pass),41,55
200,2,4:14.0,J. Murray makes 2-pt jump shot from 12 ft,,43,55
201,2,3:56.0,,T. Gibson misses 2-pt layup from 1 ft (block by N. Jokić),43,55
202,2,3:55.0,Defensive rebound by N. Jokić,,43,55
203,2,3:49.0,N. Jokić makes 2-pt layup from 1 ft,,45,55
204,2,3:33.0,,Turnover by R. Westbrook (bad pass),45,55
205,2,3:33.0,,Á. Abrines enters the game for V. Oladipo,45,55
206,2,3:18.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,45,55
207,2,3:17.0,,Defensive rebound by Á. Abrines,45,55
208,2,3:09.0,,R. Westbrook makes 2-pt jump shot from 13 ft,45,57
209,2,2:50.0,M. Plumlee makes 2-pt dunk at rim (assist by N. Jokić),,47,57
210,2,2:41.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by R. Westbrook),47,60
211,2,2:40.0,Denver full timeout,,47,60
212,2,2:24.0,J. Hernangómez misses 2-pt jump shot from 6 ft (block by J. Huestis),,47,60
213,2,2:23.0,,Defensive rebound by R. Westbrook,47,60
214,2,2:09.0,,T. Gibson misses 2-pt jump shot from 9 ft,47,60
215,2,2:08.0,Defensive rebound by N. Jokić,,47,60
216,2,2:04.0,Turnover by N. Jokić (bad pass),,47,60
217,2,1:52.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),47,62
218,2,1:37.0,N. Jokić misses 2-pt jump shot from 9 ft (block by J. Huestis),,47,62
219,2,1:37.0,Offensive rebound by Team,,47,62
220,2,1:36.0,Shooting block foul by Á. Abrines (drawn by N. Jokić),,47,62
221,2,1:36.0,N. Jokić makes free throw 1 of 2,,48,62
222,2,1:36.0,N. Jokić makes free throw 2 of 2,,49,62
223,2,1:26.0,,J. Huestis misses 2-pt dunk at rim,49,62
224,2,1:26.0,Defensive rebound by J. Murray,,49,62
225,2,1:17.0,J. Murray misses 2-pt jump shot from 4 ft,,49,62
226,2,1:17.0,,Defensive rebound by R. Westbrook,49,62
227,2,1:12.0,,Turnover by T. Gibson (lost ball; steal by N. Jokić),49,62
228,2,1:04.0,J. Hernangómez makes 2-pt dunk at rim (assist by N. Jokić),,51,62
229,2,0:52.0,,R. Westbrook misses 3-pt jump shot from 27 ft,51,62
230,2,0:50.0,,Offensive rebound by Á. Abrines,51,62
231,2,0:50.0,,Á. Abrines misses 2-pt layup from 1 ft,51,62
232,2,0:50.0,,Offensive rebound by Á. Abrines,51,62
233,2,0:50.0,,Á. Abrines misses 2-pt layup from 1 ft,51,62
234,2,0:49.0,,Offensive rebound by Á. Abrines,51,62
235,2,0:49.0,,Á. Abrines makes 2-pt layup from 1 ft,51,64
236,2,0:41.0,J. Murray makes 3-pt jump shot from 24 ft,,54,64
237,2,0:37.0,,Offensive foul by S. Adams (drawn by M. Beasley),54,64
238,2,0:37.0,,Turnover by S. Adams (offensive foul),54,64
239,2,0:30.0,J. Murray misses 2-pt jump shot from 18 ft,,54,64
240,2,0:29.0,,Defensive rebound by R. Westbrook,54,64
241,2,0:08.0,,Turnover by R. Westbrook (lost ball; steal by M. Beasley),54,64
242,2,0:08.0,Personal foul by R. Westbrook (drawn by M. Plumlee),,54,64
243,2,0:08.0,M. Plumlee makes free throw 1 of 2,,55,64
244,2,0:08.0,D. Arthur enters the game for N. Jokić,,55,64
245,2,0:08.0,M. Plumlee makes free throw 2 of 2,,56,64
246,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 29 ft,56,64
247,2,0:00.0,,Offensive rebound by Team,56,64
248,3,11:45.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by V. Oladipo),56,66
249,3,11:32.0,Personal foul by S. Christon (drawn by J. Murray),,56,66
250,3,11:28.0,J. Murray makes 3-pt jump shot from 23 ft (assist by J. Hernangómez),,59,66
251,3,11:10.0,,V. Oladipo makes 2-pt jump shot from 20 ft,59,68
252,3,11:00.0,M. Beasley misses 2-pt jump shot from 15 ft,,59,68
253,3,11:00.0,,Defensive rebound by T. Gibson,59,68
254,3,10:54.0,,K. Singler misses 2-pt layup from 1 ft,59,68
255,3,10:53.0,Defensive rebound by J. Hernangómez,,59,68
256,3,10:40.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),,61,68
257,3,10:40.0,,Oklahoma City full timeout,61,68
258,3,10:25.0,,Personal foul by M. Plumlee (drawn by D. Sabonis),61,68
259,3,10:17.0,,V. Oladipo misses 2-pt jump shot from 11 ft,61,68
260,3,10:17.0,Defensive rebound by N. Jokić,,61,68
261,3,10:11.0,Turnover by J. Hernangómez (bad pass; steal by D. Sabonis),,61,68
262,3,9:59.0,,T. Gibson makes 2-pt layup from 1 ft,61,70
263,3,9:38.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by M. Beasley),,63,70
264,3,9:21.0,,D. Sabonis misses 2-pt jump shot from 14 ft,63,70
265,3,9:20.0,Defensive rebound by N. Jokić,,63,70
266,3,9:10.0,M. Plumlee makes 2-pt dunk at rim,,65,70
267,3,8:57.0,,Shooting foul by M. Plumlee (drawn by T. Gibson),65,70
268,3,8:57.0,,T. Gibson makes free throw 1 of 2,65,71
269,3,8:57.0,,T. Gibson makes free throw 2 of 2,65,72
270,3,8:41.0,J. Murray misses 3-pt jump shot from 24 ft,,65,72
271,3,8:41.0,,Defensive rebound by T. Gibson,65,72
272,3,8:41.0,,Personal foul by N. Jokić (drawn by T. Gibson),65,72
273,3,8:29.0,,D. Sabonis misses 3-pt jump shot from 24 ft,65,72
274,3,8:28.0,Defensive rebound by J. Hernangómez,,65,72
275,3,8:11.0,M. Beasley misses 3-pt jump shot from 25 ft,,65,72
276,3,8:10.0,,Defensive rebound by V. Oladipo,65,72
277,3,8:00.0,,Shooting foul by M. Plumlee (drawn by T. Gibson),65,72
278,3,8:00.0,,T. Gibson misses free throw 1 of 2,65,72
279,3,8:00.0,,Offensive rebound by Team,65,72
280,3,8:00.0,D. Arthur enters the game for M. Plumlee,,65,72
281,3,8:00.0,,T. Gibson makes free throw 2 of 2,65,73
282,3,7:43.0,N. Jokić misses 2-pt layup at rim (block by T. Gibson),,65,73
283,3,7:42.0,,Defensive rebound by K. Singler,65,73
284,3,7:33.0,,D. Sabonis misses 2-pt layup from 1 ft,65,73
285,3,7:33.0,,Offensive rebound by T. Gibson,65,73
286,3,7:33.0,,T. Gibson misses 2-pt layup at rim,65,73
287,3,7:32.0,Defensive rebound by N. Jokić,,65,73
288,3,7:26.0,M. Beasley misses 2-pt layup at rim,,65,73
289,3,7:26.0,,Defensive rebound by K. Singler,65,73
290,3,7:09.0,,K. Singler makes 2-pt layup from 2 ft,65,75
291,3,6:54.0,Turnover by N. Jokić (lost ball; steal by D. Sabonis),,65,75
292,3,6:47.0,,K. Singler misses 3-pt jump shot from 22 ft,65,75
293,3,6:46.0,Defensive rebound by N. Jokić,,65,75
294,3,6:37.0,D. Arthur makes 3-pt jump shot from 23 ft (assist by N. Jokić),,68,75
295,3,6:22.0,,Shooting block foul by J. Hernangómez (drawn by K. Singler),68,75
296,3,6:22.0,,K. Singler misses free throw 1 of 2,68,75
297,3,6:22.0,,Offensive rebound by Team,68,75
298,3,6:22.0,,Á. Abrines enters the game for V. Oladipo,68,75
299,3,6:22.0,,K. Singler makes free throw 2 of 2,68,76
300,3,6:02.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),,70,76
301,3,6:02.0,Shooting foul by K. Singler (drawn by N. Jokić),,70,76
302,3,6:02.0,M. Miller enters the game for J. Hernangómez,,70,76
303,3,6:02.0,N. Jokić makes free throw 1 of 1,,71,76
304,3,5:48.0,,D. Sabonis misses 2-pt jump shot from 2 ft (block by D. Arthur),71,76
305,3,5:48.0,Defensive rebound by Team,,71,76
306,3,5:32.0,Shooting foul by D. Sabonis (drawn by N. Jokić),,71,76
307,3,5:32.0,N. Jokić makes free throw 1 of 2,,72,76
308,3,5:32.0,N. Jokić makes free throw 2 of 2,,73,76
309,3,5:20.0,,T. Gibson makes 2-pt layup at rim,73,78
310,3,5:10.0,Shooting foul by D. Sabonis (drawn by N. Jokić),,73,78
311,3,5:10.0,N. Jokić makes free throw 1 of 2,,74,78
312,3,5:10.0,,E. Freedom enters the game for D. Sabonis,74,78
313,3,5:10.0,N. Jokić makes free throw 2 of 2,,75,78
314,3,4:53.0,,T. Gibson misses 2-pt layup from 1 ft,75,78
315,3,4:52.0,Defensive rebound by N. Jokić,,75,78
316,3,4:48.0,J. Murray misses 2-pt layup at rim (block by K. Singler),,75,78
317,3,4:48.0,Offensive rebound by Team,,75,78
318,3,4:37.0,J. Murray makes 2-pt jump shot from 12 ft,,77,78
319,3,4:21.0,,Á. Abrines misses 2-pt layup from 1 ft,77,78
320,3,4:20.0,,Offensive rebound by T. Gibson,77,78
321,3,4:20.0,,T. Gibson misses 2-pt layup from 1 ft,77,78
322,3,4:19.0,Defensive rebound by D. Arthur,,77,78
323,3,4:16.0,J. Murray makes 3-pt jump shot from 24 ft (assist by M. Beasley),,80,78
324,3,3:59.0,,Offensive foul by E. Freedom (drawn by D. Arthur),80,78
325,3,3:59.0,,Turnover by E. Freedom (offensive foul),80,78
326,3,3:59.0,,J. Grant enters the game for T. Gibson,80,78
327,3,3:59.0,,J. Huestis enters the game for K. Singler,80,78
328,3,3:46.0,M. Beasley makes 2-pt layup from 1 ft,,82,78
329,3,3:46.0,,Oklahoma City full timeout,82,78
330,3,3:34.0,,Á. Abrines misses 3-pt jump shot from 22 ft,82,78
331,3,3:34.0,Defensive rebound by M. Miller,,82,78
332,3,3:19.0,Turnover by J. Murray (bad pass; steal by E. Freedom),,82,78
333,3,3:08.0,,S. Christon misses 3-pt jump shot from 24 ft,82,78
334,3,3:07.0,,Offensive rebound by J. Huestis,82,78
335,3,3:02.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by Á. Abrines),82,81
336,3,2:49.0,,Violation by J. Huestis (def goaltending),82,81
337,3,2:49.0,D. Arthur makes 2-pt layup from 2 ft (assist by N. Jokić),,84,81
338,3,2:36.0,,Turnover by Á. Abrines (bad pass; steal by D. Arthur),84,81
339,3,2:36.0,Denver full timeout,,84,81
340,3,2:36.0,,N. Cole enters the game for S. Christon,84,81
341,3,2:36.0,J. Hernangómez enters the game for M. Beasley,,84,81
342,3,2:21.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,84,81
343,3,2:20.0,,Defensive rebound by J. Grant,84,81
344,3,2:10.0,,N. Cole makes 2-pt jump shot from 15 ft,84,83
345,3,1:55.0,J. Murray misses 2-pt jump shot from 12 ft,,84,83
346,3,1:54.0,,Defensive rebound by Á. Abrines,84,83
347,3,1:40.0,,Á. Abrines misses 3-pt jump shot from 24 ft,84,83
348,3,1:40.0,,Offensive rebound by E. Freedom,84,83
349,3,1:39.0,,E. Freedom misses 2-pt layup from 1 ft,84,83
350,3,1:37.0,Defensive rebound by D. Arthur,,84,83
351,3,1:27.0,D. Arthur misses 3-pt jump shot from 24 ft,,84,83
352,3,1:26.0,,Defensive rebound by J. Huestis,84,83
353,3,1:10.0,,N. Cole misses 2-pt jump shot from 17 ft,84,83
354,3,1:10.0,Defensive rebound by M. Miller,,84,83
355,3,1:01.0,N. Jokić misses 2-pt layup from 1 ft,,84,83
356,3,1:01.0,,Defensive rebound by Team,84,83
357,3,0:41.0,,E. Freedom makes 2-pt jump shot from 4 ft,84,85
358,3,0:31.0,Personal foul by N. Cole (drawn by D. Arthur),,84,85
359,3,0:31.0,D. Arthur makes free throw 1 of 2,,85,85
360,3,0:31.0,D. Arthur makes free throw 2 of 2,,86,85
361,3,0:19.0,,Turnover by E. Freedom (traveling),86,85
362,3,0:03.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,86,85
363,3,0:02.0,,Defensive rebound by N. Cole,86,85
364,4,11:47.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Beasley),,88,85
365,4,11:23.0,,N. Cole misses 3-pt jump shot from 24 ft,88,85
366,4,11:22.0,Defensive rebound by M. Plumlee,,88,85
367,4,11:00.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,88,85
368,4,11:00.0,,Defensive rebound by N. Cole,88,85
369,4,10:49.0,,Shooting foul by J. Hernangómez (drawn by J. Grant),88,85
370,4,10:49.0,,J. Grant makes free throw 1 of 2,88,86
371,4,10:49.0,,V. Oladipo enters the game for Á. Abrines,88,86
372,4,10:49.0,,D. Sabonis enters the game for E. Freedom,88,86
373,4,10:49.0,,J. Grant makes free throw 2 of 2,88,87
374,4,10:38.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,88,87
375,4,10:37.0,,Defensive rebound by J. Huestis,88,87
376,4,10:26.0,,D. Sabonis misses 2-pt jump shot from 17 ft,88,87
377,4,10:25.0,Defensive rebound by M. Miller,,88,87
378,4,10:06.0,D. Arthur misses 3-pt jump shot from 24 ft,,88,87
379,4,10:05.0,,Defensive rebound by V. Oladipo,88,87
380,4,10:02.0,,Turnover by V. Oladipo (bad pass; steal by D. Arthur),88,87
381,4,9:56.0,J. Hernangómez makes 2-pt dunk at rim (assist by M. Miller),,90,87
382,4,9:41.0,,V. Oladipo makes 2-pt jump shot from 16 ft,90,89
