,QUARTER,TIME_REMAINING,DENVER_ACTION,DETROIT_ACTION,DENVER_SCORE,DETROIT_SCORE
97,1,0:43.0,Shooting foul by A. Baynes (drawn by G. Harris),,11,29
98,1,0:43.0,G. Harris misses free throw 1 of 2,,11,29
99,1,0:43.0,Offensive rebound by Team,,11,29
100,1,0:43.0,G. Harris makes free throw 2 of 2,,12,29
101,1,0:27.0,,M. Morris misses 2-pt jump shot from 16 ft,12,29
102,1,0:25.0,Defensive rebound by G. Harris,,12,29
103,1,0:10.0,J. Nelson misses 3-pt jump shot from 26 ft,,12,29
104,1,0:09.0,Offensive rebound by W. Chandler,,12,29
105,1,0:04.0,W. Chandler misses 3-pt jump shot from 26 ft,,12,29
106,1,0:02.0,Offensive rebound by Team,,12,29
107,1,0:00.0,K. Faried misses 2-pt layup from 1 ft,,12,29
108,1,0:00.0,Offensive rebound by Team,,12,29
109,2,11:45.0,Shooting foul by A. Baynes (drawn by K. Faried),,12,29
110,2,11:45.0,K. Faried makes free throw 1 of 2,,13,29
111,2,11:45.0,K. Faried makes free throw 2 of 2,,14,29
112,2,11:32.0,,B. Udrih makes 2-pt layup from 1 ft,14,31
113,2,11:15.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by J. Nelson),,17,31
114,2,11:00.0,,Turnover by B. Udrih (lost ball; steal by J. Nelson),17,31
115,2,10:49.0,K. Faried misses 2-pt jump shot from 5 ft (block by A. Baynes),,17,31
116,2,10:48.0,Offensive rebound by K. Faried,,17,31
117,2,10:47.0,K. Faried misses 2-pt layup from 2 ft,,17,31
118,2,10:46.0,,Defensive rebound by B. Udrih,17,31
119,2,10:36.0,,Personal foul by K. Faried (drawn by A. Baynes),17,31
120,2,10:36.0,,Personal foul by J. Nelson (drawn by A. Baynes),17,31
121,2,10:36.0,J. Nurkić enters the game for K. Faried,,17,31
122,2,10:36.0,,A. Drummond enters the game for A. Baynes,17,31
123,2,10:26.0,,S. Johnson misses 3-pt jump shot from 25 ft,17,31
124,2,10:24.0,,Offensive rebound by A. Drummond,17,31
125,2,10:10.0,,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Udrih),17,34
126,2,9:55.0,G. Harris misses 2-pt jump shot from 11 ft,,17,34
127,2,9:53.0,Offensive rebound by W. Chandler,,17,34
128,2,9:52.0,W. Chandler makes 2-pt layup from 1 ft,,19,34
129,2,9:52.0,Shooting foul by M. Morris (drawn by W. Chandler),,19,34
130,2,9:52.0,E. Mudiay enters the game for G. Harris,,19,34
131,2,9:52.0,W. Chandler makes free throw 1 of 1,,20,34
132,2,9:26.0,,M. Morris makes 2-pt jump shot from 18 ft,20,36
133,2,9:19.0,E. Mudiay misses 2-pt jump shot from 3 ft,,20,36
134,2,9:18.0,Offensive rebound by J. Nurkić,,20,36
135,2,9:15.0,J. Nurkić makes 2-pt layup from 1 ft,,22,36
136,2,8:57.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by J. Leuer),22,38
137,2,8:52.0,Turnover by W. Chandler (palming),,22,38
138,2,8:52.0,,Detroit full timeout,22,38
139,2,8:52.0,N. Jokić enters the game for J. Hernangómez,,22,38
140,2,8:33.0,,M. Morris misses 2-pt jump shot from 17 ft,22,38
141,2,8:32.0,Defensive rebound by N. Jokić,,22,38
142,2,8:20.0,N. Jokić misses 2-pt jump shot from 8 ft,,22,38
143,2,8:20.0,,Defensive rebound by M. Morris,22,38
144,2,8:08.0,,A. Drummond misses 2-pt hook shot from 5 ft,22,38
145,2,8:07.0,Defensive rebound by J. Nurkić,,22,38
146,2,7:52.0,W. Chandler makes 2-pt layup at rim,,24,38
147,2,7:39.0,,Personal foul by N. Jokić (drawn by J. Leuer),24,38
148,2,7:39.0,D. Gallinari enters the game for W. Chandler,,24,38
149,2,7:29.0,,S. Johnson makes 2-pt jump shot from 20 ft (assist by J. Leuer),24,40
150,2,7:19.0,Personal foul by M. Morris (drawn by D. Gallinari),,24,40
151,2,7:19.0,,T. Harris enters the game for M. Morris,24,40
152,2,7:10.0,J. Nelson misses 2-pt jump shot from 17 ft,,24,40
153,2,7:08.0,,Defensive rebound by A. Drummond,24,40
154,2,6:59.0,,Turnover by A. Drummond (lost ball; steal by J. Nelson),24,40
155,2,6:46.0,E. Mudiay misses 2-pt jump shot from 12 ft,,24,40
156,2,6:46.0,Offensive rebound by J. Nurkić,,24,40
157,2,6:42.0,J. Nurkić makes 2-pt layup from 1 ft,,26,40
158,2,6:29.0,,B. Udrih misses 2-pt jump shot from 17 ft,26,40
159,2,6:29.0,Defensive rebound by D. Gallinari,,26,40
160,2,6:18.0,D. Gallinari misses 2-pt jump shot from 5 ft (block by A. Drummond),,26,40
161,2,6:17.0,,Defensive rebound by B. Udrih,26,40
162,2,6:13.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Udrih),26,42
163,2,5:57.0,N. Jokić misses 2-pt jump shot from 3 ft (block by J. Leuer),,26,42
164,2,5:55.0,,Defensive rebound by T. Harris,26,42
165,2,5:55.0,Technical foul by Team,,26,42
166,2,5:55.0,,Detroit full timeout,26,42
167,2,5:55.0,,I. Smith enters the game for B. Udrih,26,42
168,2,5:55.0,J. Murray enters the game for J. Nelson,,26,42
169,2,5:55.0,,T. Harris makes technical free throw,26,43
170,2,5:41.0,,T. Harris misses 2-pt jump shot from 18 ft,26,43
171,2,5:40.0,Defensive rebound by J. Nurkić,,26,43
172,2,5:31.0,Shooting foul by A. Drummond (drawn by E. Mudiay),,26,43
173,2,5:31.0,E. Mudiay makes free throw 1 of 2,,27,43
174,2,5:31.0,E. Mudiay makes free throw 2 of 2,,28,43
175,2,5:18.0,,Turnover by T. Harris (step out of bounds),28,43
176,2,5:04.0,E. Mudiay misses 2-pt jump shot from 3 ft (block by A. Drummond),,28,43
177,2,5:04.0,Offensive rebound by Team,,28,43
178,2,4:56.0,D. Gallinari misses 2-pt jump shot from 20 ft,,28,43
179,2,4:56.0,,Defensive rebound by Team,28,43
180,2,4:39.0,,J. Leuer misses 2-pt jump shot from 20 ft,28,43
181,2,4:39.0,Defensive rebound by J. Nurkić,,28,43
182,2,4:30.0,N. Jokić makes 2-pt layup at rim (assist by J. Nurkić),,30,43
183,2,4:16.0,,J. Leuer misses 3-pt jump shot from 27 ft,30,43
184,2,4:15.0,Defensive rebound by D. Gallinari,,30,43
185,2,4:04.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Gallinari),,32,43
186,2,3:59.0,,Detroit full timeout,32,43
187,2,3:58.0,,K. Caldwell-Pope enters the game for S. Johnson,32,43
188,2,3:58.0,W. Chandler enters the game for J. Nurkić,,32,43
189,2,3:46.0,,T. Harris misses 2-pt jump shot from 7 ft,32,43
190,2,3:45.0,,Offensive rebound by J. Leuer,32,43
191,2,3:43.0,,J. Leuer makes 2-pt dunk at rim,32,45
192,2,3:17.0,J. Murray misses 2-pt jump shot from 7 ft,,32,45
193,2,3:17.0,,Defensive rebound by J. Leuer,32,45
194,2,3:04.0,,J. Leuer makes 2-pt jump shot from 7 ft (assist by K. Caldwell-Pope),32,47
195,2,3:04.0,Denver full timeout,,32,47
196,2,2:50.0,W. Chandler makes 2-pt layup from 1 ft,,34,47
197,2,2:35.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,34,47
198,2,2:35.0,Defensive rebound by W. Chandler,,34,47
199,2,2:22.0,Shooting foul by J. Leuer (drawn by W. Chandler),,34,47
200,2,2:22.0,W. Chandler makes 2-pt jump shot from 9 ft,,36,47
201,2,2:22.0,W. Chandler makes free throw 1 of 1,,37,47
202,2,2:08.0,,T. Harris makes 2-pt layup at rim,37,49
203,2,1:58.0,N. Jokić misses 2-pt layup from 2 ft,,37,49
204,2,1:57.0,Offensive rebound by N. Jokić,,37,49
205,2,1:55.0,N. Jokić makes 2-pt layup at rim,,39,49
206,2,1:42.0,,T. Harris makes 2-pt jump shot from 6 ft,39,51
207,2,1:31.0,E. Mudiay misses 2-pt jump shot from 9 ft,,39,51
208,2,1:30.0,,Defensive rebound by A. Drummond,39,51
209,2,1:12.0,,I. Smith misses 2-pt jump shot from 18 ft,39,51
210,2,1:12.0,Defensive rebound by W. Chandler,,39,51
211,2,1:03.0,Shooting foul by J. Leuer (drawn by D. Gallinari),,39,51
212,2,1:03.0,D. Gallinari misses free throw 1 of 2,,39,51
213,2,1:03.0,Offensive rebound by Team,,39,51
214,2,1:03.0,,S. Johnson enters the game for J. Leuer,39,51
215,2,1:03.0,D. Gallinari makes free throw 2 of 2,,40,51
216,2,0:52.0,,Turnover by I. Smith (traveling),40,51
217,2,0:42.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,43,51
218,2,0:26.0,,Turnover by T. Harris (lost ball; steal by E. Mudiay),43,51
219,2,0:23.0,Shooting foul by S. Johnson (drawn by E. Mudiay),,43,51
220,2,0:23.0,E. Mudiay makes free throw 1 of 2,,44,51
221,2,0:23.0,E. Mudiay misses free throw 2 of 2,,44,51
222,2,0:23.0,G. Harris enters the game for J. Murray,,44,51
223,2,0:20.0,,Defensive rebound by A. Drummond,44,51
224,2,0:01.0,,I. Smith misses 2-pt jump shot from 20 ft,44,51
225,2,0:00.0,,Offensive rebound by Team,44,51
226,3,11:47.0,N. Jokić makes 2-pt jump shot from 16 ft (assist by E. Mudiay),,46,51
227,3,11:34.0,,Turnover by A. Drummond (bad pass),46,51
228,3,11:24.0,Turnover by E. Mudiay (lost ball; steal by I. Smith),,46,51
229,3,11:17.0,,Shooting foul by N. Jokić (drawn by A. Drummond),46,51
230,3,11:17.0,,A. Drummond misses free throw 1 of 2,46,51
231,3,11:17.0,,Offensive rebound by Team,46,51
232,3,11:17.0,,A. Drummond misses free throw 2 of 2,46,51
233,3,11:16.0,,Offensive rebound by M. Morris,46,51
234,3,11:12.0,,Shooting foul by D. Gallinari (drawn by A. Drummond),46,51
235,3,11:12.0,,A. Drummond makes 2-pt layup at rim,46,53
236,3,11:12.0,,A. Drummond misses free throw 1 of 1,46,53
237,3,11:10.0,Defensive rebound by N. Jokić,,46,53
238,3,10:58.0,J. Murray misses 3-pt jump shot from 26 ft,,46,53
239,3,10:58.0,,Defensive rebound by M. Morris,46,53
240,3,10:48.0,,M. Morris makes 2-pt jump shot from 16 ft,46,55
241,3,10:34.0,J. Murray misses 3-pt jump shot from 25 ft,,46,55
242,3,10:33.0,Offensive rebound by J. Nurkić,,46,55
243,3,10:24.0,Turnover by J. Murray (bad pass; steal by M. Morris),,46,55
244,3,10:14.0,,M. Morris misses 3-pt jump shot from 27 ft,46,55
245,3,10:14.0,Defensive rebound by E. Mudiay,,46,55
246,3,10:11.0,Turnover by E. Mudiay (bad pass; steal by I. Smith),,46,55
247,3,9:59.0,,I. Smith misses 2-pt jump shot from 22 ft,46,55
248,3,9:59.0,Defensive rebound by Team,,46,55
249,3,9:42.0,Personal foul by M. Morris (drawn by J. Nurkić),,46,55
250,3,9:37.0,D. Gallinari misses 3-pt jump shot from 26 ft,,46,55
251,3,9:36.0,,Defensive rebound by A. Drummond,46,55
252,3,9:17.0,,Turnover by T. Harris (bad pass; steal by J. Nurkić),46,55
253,3,9:07.0,Turnover by J. Murray (lost ball; steal by K. Caldwell-Pope),,46,55
254,3,9:03.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),46,57
255,3,9:03.0,Denver full timeout,,46,57
256,3,9:03.0,G. Harris enters the game for N. Jokić,,46,57
257,3,9:03.0,W. Chandler enters the game for J. Murray,,46,57
258,3,8:48.0,D. Gallinari misses 3-pt jump shot from 24 ft,,46,57
259,3,8:47.0,,Defensive rebound by K. Caldwell-Pope,46,57
260,3,8:29.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),46,60
261,3,8:09.0,W. Chandler makes 2-pt jump shot from 19 ft,,48,60
262,3,7:45.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,48,60
263,3,7:44.0,Defensive rebound by G. Harris,,48,60
264,3,7:38.0,D. Gallinari makes 2-pt jump shot from 19 ft (assist by G. Harris),,50,60
265,3,7:38.0,Shooting foul by M. Morris (drawn by D. Gallinari),,50,60
266,3,7:38.0,,J. Leuer enters the game for M. Morris,50,60
267,3,7:38.0,D. Gallinari makes free throw 1 of 1,,51,60
268,3,7:27.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft (block by J. Nurkić),51,60
269,3,7:27.0,,Offensive rebound by Team,51,60
270,3,7:18.0,,J. Leuer misses 2-pt jump shot from 16 ft,51,60
271,3,7:17.0,Defensive rebound by J. Nurkić,,51,60
272,3,7:02.0,,Flagrant foul type 1 by J. Nurkić (drawn by A. Drummond),51,60
273,3,7:02.0,Turnover by J. Nurkić (offensive foul),,51,60
274,3,7:02.0,,A. Drummond makes flagrant free throw 1 of 2,51,61
275,3,7:02.0,,A. Drummond makes flagrant free throw 2 of 2,51,62
276,3,6:50.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by I. Smith),51,64
277,3,6:39.0,Shooting foul by I. Smith (drawn by E. Mudiay),,51,64
278,3,6:39.0,E. Mudiay makes free throw 1 of 2,,52,64
279,3,6:39.0,E. Mudiay makes free throw 2 of 2,,53,64
280,3,6:13.0,,I. Smith misses 3-pt jump shot from 26 ft,53,64
281,3,6:13.0,Defensive rebound by J. Nurkić,,53,64
282,3,6:09.0,E. Mudiay misses 2-pt jump shot from 14 ft,,53,64
283,3,6:09.0,,Defensive rebound by A. Drummond,53,64
284,3,6:07.0,,Shooting foul by E. Mudiay (drawn by I. Smith),53,64
285,3,6:07.0,,I. Smith misses free throw 1 of 2,53,64
286,3,6:07.0,,Offensive rebound by Team,53,64
287,3,6:07.0,,I. Smith makes free throw 2 of 2,53,65
288,3,5:54.0,Shooting foul by T. Harris (drawn by D. Gallinari),,53,65
289,3,5:54.0,D. Gallinari makes free throw 1 of 2,,54,65
290,3,5:54.0,D. Gallinari makes free throw 2 of 2,,55,65
291,3,5:43.0,,I. Smith misses 2-pt layup from 2 ft,55,65
292,3,5:42.0,,Offensive rebound by A. Drummond,55,65
293,3,5:42.0,,A. Drummond misses 2-pt layup at rim,55,65
294,3,5:41.0,Defensive rebound by J. Nurkić,,55,65
295,3,5:30.0,G. Harris misses 2-pt jump shot from 19 ft,,55,65
296,3,5:29.0,Offensive rebound by J. Nurkić,,55,65
297,3,5:09.0,Turnover by W. Chandler (lost ball; steal by J. Leuer),,55,65
298,3,5:02.0,,I. Smith makes 2-pt jump shot from 16 ft,55,67
299,3,4:47.0,G. Harris misses 2-pt jump shot from 17 ft,,55,67
300,3,4:47.0,,Defensive rebound by A. Drummond,55,67
301,3,4:47.0,,Personal foul by J. Nurkić (drawn by A. Drummond),55,67
302,3,4:47.0,,A. Drummond makes free throw 1 of 2,55,68
303,3,4:47.0,J. Nelson enters the game for E. Mudiay,,55,68
304,3,4:47.0,K. Faried enters the game for J. Nurkić,,55,68
305,3,4:47.0,,A. Drummond makes free throw 2 of 2,55,69
306,3,4:33.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by J. Nelson),,58,69
307,3,4:18.0,,I. Smith makes 2-pt layup at rim,58,71
308,3,3:57.0,K. Faried misses 2-pt layup from 1 ft,,58,71
309,3,3:56.0,Offensive rebound by K. Faried,,58,71
310,3,3:56.0,K. Faried misses 2-pt layup from 1 ft,,58,71
311,3,3:55.0,,Defensive rebound by A. Drummond,58,71
312,3,3:46.0,,I. Smith misses 2-pt layup from 1 ft,58,71
313,3,3:46.0,,Offensive rebound by A. Drummond,58,71
314,3,3:45.0,,A. Drummond misses 2-pt layup from 1 ft,58,71
315,3,3:44.0,Defensive rebound by W. Chandler,,58,71
316,3,3:34.0,J. Nelson makes 3-pt jump shot from 25 ft (assist by K. Faried),,61,71
317,3,3:15.0,,J. Leuer makes 2-pt jump shot from 16 ft (assist by I. Smith),61,73
318,3,3:15.0,Denver full timeout,,61,73
319,3,3:15.0,,B. Udrih enters the game for A. Drummond,61,73
320,3,3:15.0,,A. Baynes enters the game for I. Smith,61,73
321,3,3:02.0,D. Gallinari makes 2-pt jump shot from 18 ft (assist by J. Nelson),,63,73
322,3,2:36.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,63,73
323,3,2:36.0,Defensive rebound by W. Chandler,,63,73
324,3,2:27.0,J. Nelson misses 2-pt layup from 1 ft (block by A. Baynes),,63,73
325,3,2:26.0,,Defensive rebound by B. Udrih,63,73
326,3,2:21.0,,J. Leuer makes 2-pt layup from 1 ft (assist by B. Udrih),63,75
327,3,1:54.0,W. Chandler misses 2-pt jump shot from 12 ft,,63,75
328,3,1:54.0,Offensive rebound by G. Harris,,63,75
329,3,1:48.0,G. Harris makes 2-pt layup from 1 ft,,65,75
330,3,1:28.0,,T. Harris misses 2-pt jump shot from 6 ft,65,75
331,3,1:28.0,Defensive rebound by W. Chandler,,65,75
332,3,1:08.0,G. Harris misses 3-pt jump shot from 24 ft,,65,75
333,3,1:07.0,,Defensive rebound by A. Baynes,65,75
334,3,0:53.0,,B. Udrih makes 2-pt jump shot from 15 ft,65,77
335,3,0:31.0,W. Chandler misses 2-pt jump shot from 3 ft,,65,77
336,3,0:31.0,Offensive rebound by W. Chandler,,65,77
337,3,0:31.0,W. Chandler makes 2-pt layup from 3 ft,,67,77
338,3,0:18.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,67,77
339,3,0:18.0,Defensive rebound by K. Faried,,67,77
340,3,0:01.0,D. Gallinari misses 2-pt jump shot from 21 ft,,67,77
341,3,0:00.0,Offensive rebound by Team,,67,77
342,4,11:47.0,,Shooting foul by J. Nelson (drawn by M. Morris),67,77
343,4,11:47.0,,M. Morris makes free throw 1 of 2,67,78
344,4,11:47.0,,M. Morris makes free throw 2 of 2,67,79
345,4,11:31.0,Turnover by W. Chandler (traveling),,67,79
346,4,11:19.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by B. Udrih),67,81
347,4,11:11.0,Personal foul by S. Johnson (drawn by J. Murray),,67,81
348,4,11:00.0,N. Jokić misses 2-pt jump shot from 6 ft (block by A. Baynes),,67,81
349,4,10:59.0,,Defensive rebound by S. Johnson,67,81
350,4,10:48.0,,B. Udrih misses 2-pt jump shot from 20 ft,67,81
351,4,10:48.0,,Offensive rebound by Team,67,81
352,4,10:38.0,,Turnover by B. Udrih (lost ball; steal by J. Nelson),67,81
353,4,10:29.0,Turnover by J. Murray (bad pass; steal by A. Baynes),,67,81
354,4,10:12.0,,S. Johnson makes 2-pt jump shot from 6 ft (assist by B. Udrih),67,83
355,4,10:12.0,Denver full timeout,,67,83
356,4,10:02.0,Turnover by J. Murray (step out of bounds),,67,83
357,4,9:49.0,,Offensive foul by A. Baynes (drawn by N. Jokić),67,83
358,4,9:49.0,,Turnover by A. Baynes (offensive foul),67,83
359,4,9:39.0,Turnover by N. Jokić (traveling),,67,83
360,4,9:20.0,,M. Morris misses 2-pt jump shot from 17 ft,67,83
361,4,9:19.0,Defensive rebound by N. Jokić,,67,83
362,4,9:08.0,K. Faried misses 2-pt hook shot from 4 ft,,67,83
363,4,9:06.0,Offensive rebound by K. Faried,,67,83
364,4,9:03.0,W. Chandler misses 3-pt jump shot from 27 ft,,67,83
365,4,9:03.0,,Defensive rebound by Team,67,83
366,4,9:03.0,Loose ball foul by N. Jokić (drawn by J. Leuer),,67,83
367,4,9:03.0,J. Nurkić enters the game for N. Jokić,,67,83
368,4,8:44.0,,S. Johnson makes 2-pt jump shot from 19 ft,67,85
369,4,8:31.0,Turnover by J. Nelson (lost ball; steal by S. Johnson),,67,85
370,4,8:15.0,,Shooting foul by J. Nelson (drawn by M. Morris),67,85
371,4,8:15.0,,M. Morris makes free throw 1 of 2,67,86
372,4,8:15.0,,M. Morris makes free throw 2 of 2,67,87
373,4,8:03.0,W. Chandler makes 2-pt jump shot from 7 ft (assist by J. Nelson),,69,87
374,4,7:45.0,,J. Leuer misses 2-pt jump shot from 19 ft,69,87
375,4,7:44.0,Defensive rebound by J. Murray,,69,87
376,4,7:36.0,J. Murray misses 2-pt jump shot from 13 ft,,69,87
377,4,7:35.0,,Defensive rebound by M. Morris,69,87
378,4,7:32.0,,Shooting foul by W. Chandler (drawn by S. Johnson),69,87
379,4,7:32.0,,S. Johnson misses free throw 1 of 2,69,87
380,4,7:32.0,,Offensive rebound by Team,69,87
381,4,7:32.0,E. Mudiay enters the game for J. Murray,,69,87
382,4,7:32.0,,A. Drummond enters the game for A. Baynes,69,87
383,4,7:32.0,,S. Johnson makes free throw 2 of 2,69,88
384,4,7:22.0,Personal foul by A. Drummond (drawn by J. Nurkić),,69,88
385,4,7:13.0,J. Nelson misses 3-pt jump shot from 26 ft,,69,88
386,4,7:13.0,,Defensive rebound by A. Drummond,69,88
387,4,6:54.0,,B. Udrih misses 3-pt jump shot from 25 ft,69,88
