,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
74,1,3:14.0,,T. Hardaway misses 2-pt layup from 1 ft,28,18
75,1,3:12.0,Defensive rebound by O. Porter,,28,18
76,1,3:06.0,M. Morris misses 3-pt jump shot from 24 ft,,28,18
77,1,3:05.0,Offensive rebound by M. Gortat,,28,18
78,1,3:01.0,Turnover by J. Wall (bad pass; steal by P. Millsap),,28,18
79,1,2:53.0,,T. Hardaway makes 2-pt jump shot from 17 ft (assist by M. Dunleavy),28,20
80,1,2:53.0,Washington full timeout,,28,20
81,1,2:53.0,,K. Humphries enters the game for D. Howard,28,20
82,1,2:53.0,K. Oubre enters the game for M. Morris,,28,20
83,1,2:53.0,T. Satoranský enters the game for B. Beal,,28,20
84,1,2:39.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,31,20
85,1,2:16.0,,Turnover by P. Millsap (lost ball; steal by K. Oubre),31,20
86,1,2:12.0,Turnover by J. Wall (bad pass; steal by M. Dunleavy),,31,20
87,1,1:57.0,,T. Hardaway misses 2-pt jump shot from 20 ft,31,20
88,1,1:54.0,Defensive rebound by M. Gortat,,31,20
89,1,1:46.0,J. Wall makes 2-pt jump shot from 17 ft,,33,20
90,1,1:33.0,,D. Schröder misses 2-pt layup from 2 ft (block by M. Gortat),33,20
91,1,1:31.0,Defensive rebound by T. Satoranský,,33,20
92,1,1:31.0,Shooting foul by M. Dunleavy (drawn by J. Wall),,33,20
93,1,1:31.0,J. Wall makes free throw 1 of 2,,34,20
94,1,1:31.0,,M. Delaney enters the game for D. Schröder,34,20
95,1,1:31.0,J. Wall makes free throw 2 of 2,,35,20
96,1,1:05.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Dunleavy),35,23
97,1,0:48.0,O. Porter misses 3-pt jump shot from 22 ft,,35,23
98,1,0:46.0,Offensive rebound by M. Gortat,,35,23
99,1,0:46.0,M. Gortat makes 2-pt layup from 1 ft,,37,23
100,1,0:36.0,,P. Millsap misses 3-pt jump shot from 25 ft,37,23
101,1,0:34.0,Defensive rebound by J. Wall,,37,23
102,1,0:26.0,Turnover by K. Oubre (kicked ball),,37,23
103,1,0:26.0,,K. Bazemore enters the game for K. Humphries,37,23
104,1,0:11.0,,Personal take foul by T. Satoranský (drawn by M. Delaney),37,23
105,1,0:11.0,J. Smith enters the game for O. Porter,,37,23
106,1,0:03.0,,K. Bazemore makes 2-pt jump shot from 22 ft,37,25
107,1,0:00.0,J. Wall misses 3-pt jump shot from 30 ft,,37,25
108,1,0:00.0,Offensive rebound by Team,,37,25
109,2,11:39.0,,T. Hardaway misses 3-pt jump shot from 25 ft,37,25
110,2,11:37.0,Defensive rebound by M. Morris,,37,25
111,2,11:20.0,T. Satoranský makes 2-pt hook shot from 6 ft,,39,25
112,2,10:57.0,,M. Muscala misses 2-pt jump shot from 19 ft,39,25
113,2,10:56.0,Defensive rebound by M. Morris,,39,25
114,2,10:46.0,T. Satoranský misses 2-pt jump shot from 19 ft,,39,25
115,2,10:44.0,,Defensive rebound by M. Delaney,39,25
116,2,10:40.0,,T. Hardaway misses 2-pt layup from 2 ft (block by K. Oubre),39,25
117,2,10:40.0,,Offensive rebound by Team,39,25
118,2,10:40.0,,D. Howard enters the game for M. Dunleavy,39,25
119,2,10:34.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by M. Delaney),39,28
120,2,10:17.0,Personal foul by M. Muscala (drawn by M. Morris),,39,28
121,2,10:11.0,T. Burke makes 2-pt jump shot from 21 ft,,41,28
122,2,10:02.0,,Turnover by D. Howard (bad pass; steal by K. Oubre),41,28
123,2,9:57.0,T. Satoranský makes 2-pt dunk at rim (assist by K. Oubre),,43,28
124,2,9:42.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by K. Bazemore),43,31
125,2,9:26.0,M. Morris misses 2-pt jump shot from 18 ft,,43,31
126,2,9:23.0,,Defensive rebound by T. Hardaway,43,31
127,2,9:21.0,,M. Muscala misses 2-pt layup from 3 ft,43,31
128,2,9:20.0,Defensive rebound by M. Morris,,43,31
129,2,9:08.0,K. Oubre makes 2-pt jump shot from 20 ft (assist by M. Morris),,45,31
130,2,8:57.0,Violation by M. Morris (kicked ball),,45,31
131,2,8:57.0,Official timeout,,45,31
132,2,8:57.0,B. Beal enters the game for T. Satoranský,,45,31
133,2,8:48.0,,T. Hardaway misses 3-pt jump shot from 25 ft,45,31
134,2,8:47.0,,Offensive rebound by D. Howard,45,31
135,2,8:47.0,,Shooting foul by B. Beal (drawn by D. Howard),45,31
136,2,8:47.0,,D. Howard makes free throw 1 of 2,45,32
137,2,8:47.0,,D. Howard misses free throw 2 of 2,45,32
138,2,8:45.0,,Offensive rebound by T. Hardaway,45,32
139,2,8:42.0,,Turnover by M. Delaney (bad pass),45,32
140,2,8:30.0,Turnover by M. Morris (bad pass; steal by D. Howard),,45,32
141,2,8:25.0,,K. Bazemore misses 3-pt jump shot from 25 ft,45,32
142,2,8:23.0,,Offensive rebound by D. Howard,45,32
143,2,8:23.0,,Shooting foul by K. Oubre (drawn by T. Hardaway),45,32
144,2,8:23.0,,T. Hardaway makes free throw 1 of 2,45,33
145,2,8:23.0,,T. Hardaway makes free throw 2 of 2,45,34
146,2,8:04.0,T. Burke makes 3-pt jump shot from 25 ft (assist by B. Beal),,48,34
147,2,7:50.0,,Turnover by K. Bazemore (bad pass; steal by T. Burke),48,34
148,2,7:44.0,K. Oubre misses 2-pt layup from 1 ft (block by M. Muscala),,48,34
149,2,7:42.0,,Defensive rebound by T. Hardaway,48,34
150,2,7:38.0,,Turnover by T. Hardaway (bad pass; steal by M. Morris),48,34
151,2,7:31.0,B. Beal makes 2-pt layup from 2 ft (assist by T. Burke),,50,34
152,2,7:06.0,,K. Bazemore misses 2-pt jump shot from 5 ft,50,34
153,2,7:06.0,,Offensive rebound by Team,50,34
154,2,7:06.0,Loose ball foul by J. Smith (drawn by D. Howard),,50,34
155,2,7:06.0,,T. Sefolosha enters the game for K. Bazemore,50,34
156,2,7:03.0,,T. Hardaway makes 2-pt layup at rim (assist by T. Sefolosha),50,36
157,2,6:50.0,Personal foul by T. Sefolosha (drawn by J. Smith),,50,36
158,2,6:42.0,M. Morris misses 2-pt jump shot from 17 ft,,50,36
159,2,6:36.0,,Defensive rebound by D. Howard,50,36
160,2,6:29.0,,M. Delaney misses 3-pt jump shot from 25 ft,50,36
161,2,6:26.0,Defensive rebound by J. Smith,,50,36
162,2,6:24.0,Offensive foul by J. Smith (drawn by M. Delaney),,50,36
163,2,6:24.0,Turnover by J. Smith (offensive foul),,50,36
164,2,6:24.0,M. Gortat enters the game for J. Smith,,50,36
165,2,6:24.0,J. Wall enters the game for T. Burke,,50,36
166,2,6:11.0,,Turnover by D. Howard (traveling),50,36
167,2,6:03.0,J. Wall misses 2-pt layup from 1 ft (block by T. Sefolosha),,50,36
168,2,6:03.0,Offensive rebound by Team,,50,36
169,2,6:03.0,,P. Millsap enters the game for M. Muscala,50,36
170,2,6:03.0,,D. Schröder enters the game for T. Hardaway,50,36
171,2,5:47.0,J. Wall misses 2-pt jump shot from 17 ft,,50,36
172,2,5:47.0,Offensive rebound by M. Morris,,50,36
173,2,5:47.0,Turnover by Team (shot clock),,50,36
174,2,5:47.0,,Atlanta full timeout,50,36
175,2,5:47.0,O. Porter enters the game for K. Oubre,,50,36
176,2,5:36.0,,Turnover by D. Schröder (bad pass; steal by M. Gortat),50,36
177,2,5:33.0,Shooting foul by P. Millsap (drawn by J. Wall),,50,36
178,2,5:33.0,J. Wall makes 2-pt layup from 1 ft,,52,36
179,2,5:33.0,J. Wall misses free throw 1 of 1,,52,36
180,2,5:31.0,,Defensive rebound by P. Millsap,52,36
181,2,5:19.0,,Shooting foul by M. Morris (drawn by P. Millsap),52,36
182,2,5:19.0,,P. Millsap makes free throw 1 of 2,52,37
183,2,5:19.0,,P. Millsap misses free throw 2 of 2,52,37
184,2,5:17.0,Defensive rebound by O. Porter,,52,37
185,2,5:01.0,Turnover by J. Wall (bad pass; steal by M. Delaney),,52,37
186,2,4:59.0,,Personal foul by B. Beal (drawn by M. Delaney),52,37
187,2,4:59.0,,M. Delaney misses free throw 1 of 2,52,37
188,2,4:59.0,,Offensive rebound by Team,52,37
189,2,4:59.0,,M. Delaney makes free throw 2 of 2,52,38
190,2,4:46.0,M. Morris makes 2-pt dunk at rim (assist by M. Gortat),,54,38
191,2,4:24.0,,Turnover by D. Schröder (bad pass; steal by B. Beal),54,38
192,2,4:12.0,B. Beal makes 2-pt jump shot from 7 ft (assist by O. Porter),,56,38
193,2,3:54.0,,M. Delaney makes 2-pt jump shot from 17 ft (assist by P. Millsap),56,40
194,2,3:49.0,,Loose ball foul by T. Sefolosha (drawn by M. Morris),56,40
195,2,3:49.0,,Technical foul by Team,56,40
196,2,3:49.0,,T. Hardaway enters the game for M. Delaney,56,40
197,2,3:49.0,B. Beal makes technical free throw,,57,40
198,2,3:36.0,Turnover by M. Morris (bad pass; steal by D. Howard),,57,40
199,2,3:30.0,,D. Schröder misses 3-pt jump shot from 25 ft,57,40
200,2,3:29.0,Defensive rebound by O. Porter,,57,40
201,2,3:06.0,M. Morris misses 3-pt jump shot from 24 ft,,57,40
202,2,3:04.0,Offensive rebound by M. Gortat,,57,40
203,2,3:02.0,Shooting foul by D. Schröder (drawn by J. Wall),,57,40
204,2,3:02.0,J. Wall makes free throw 1 of 3,,58,40
205,2,3:02.0,J. Wall makes free throw 2 of 3,,59,40
206,2,3:02.0,J. Wall misses free throw 3 of 3,,59,40
207,2,3:01.0,,Defensive rebound by D. Howard,59,40
208,2,2:43.0,,Turnover by D. Schröder (bad pass; steal by M. Morris),59,40
209,2,2:37.0,O. Porter misses 2-pt layup from 1 ft,,59,40
210,2,2:35.0,Offensive rebound by M. Morris,,59,40
211,2,2:34.0,M. Morris misses 2-pt layup from 2 ft (block by T. Sefolosha),,59,40
212,2,2:34.0,Offensive rebound by M. Morris,,59,40
213,2,2:34.0,Shooting foul by T. Hardaway (drawn by M. Morris),,59,40
214,2,2:34.0,Washington full timeout,,59,40
215,2,2:34.0,Violation by Team (jump ball),,59,40
216,2,2:34.0,,Violation by Team (jump ball),59,40
217,2,2:34.0,M. Morris makes free throw 1 of 2,,60,40
218,2,2:34.0,,M. Dunleavy enters the game for T. Sefolosha,59,40
219,2,2:34.0,,K. Bazemore enters the game for D. Howard,59,40
220,2,2:34.0,,K. Humphries enters the game for D. Schröder,59,40
221,2,2:34.0,M. Morris misses free throw 2 of 2,,60,40
222,2,2:32.0,,Defensive rebound by P. Millsap,60,40
223,2,2:17.0,,K. Bazemore misses 2-pt jump shot from 20 ft,60,40
224,2,2:16.0,Defensive rebound by J. Wall,,60,40
225,2,2:07.0,M. Morris misses 2-pt dunk at rim (block by K. Bazemore),,60,40
226,2,2:06.0,,Defensive rebound by M. Dunleavy,60,40
227,2,2:01.0,,T. Hardaway misses 2-pt layup from 2 ft (block by O. Porter),60,40
228,2,2:01.0,,Offensive rebound by Team,60,40
229,2,2:01.0,K. Oubre enters the game for B. Beal,,60,40
230,2,1:58.0,,K. Bazemore misses 2-pt jump shot from 19 ft,60,40
231,2,1:57.0,Defensive rebound by M. Morris,,60,40
232,2,1:57.0,Personal foul by P. Millsap (drawn by M. Morris),,60,40
233,2,1:57.0,M. Morris makes free throw 1 of 2,,61,40
234,2,1:57.0,M. Morris makes free throw 2 of 2,,62,40
235,2,1:41.0,,P. Millsap misses 2-pt jump shot from 19 ft,62,40
236,2,1:39.0,Defensive rebound by M. Gortat,,62,40
237,2,1:34.0,J. Wall misses 2-pt jump shot from 22 ft,,62,40
238,2,1:32.0,,Defensive rebound by K. Humphries,62,40
239,2,1:24.0,,P. Millsap makes 2-pt hook shot from 6 ft (assist by M. Dunleavy),62,42
240,2,0:54.0,J. Wall makes 2-pt layup from 1 ft,,64,42
241,2,0:30.0,,Turnover by Team (shot clock),64,42
242,2,0:06.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,67,42
243,2,0:02.0,,K. Bazemore makes 2-pt layup at rim,67,44
244,2,0:02.0,,Shooting foul by M. Morris (drawn by K. Bazemore),67,44
245,2,0:02.0,,K. Bazemore makes free throw 1 of 1,67,45
246,2,0:02.0,Turnover by M. Morris (bad pass),,67,45
247,2,0:00.0,,P. Millsap misses 2-pt jump shot from 20 ft,67,45
248,2,0:00.0,,Offensive rebound by Team,67,45
249,3,11:38.0,,Shooting foul by M. Gortat (drawn by D. Schröder),67,45
250,3,11:38.0,,D. Schröder makes free throw 1 of 2,67,46
251,3,11:38.0,,D. Schröder makes free throw 2 of 2,67,47
252,3,11:21.0,B. Beal misses 3-pt jump shot from 24 ft,,67,47
253,3,11:20.0,,Defensive rebound by P. Millsap,67,47
254,3,10:57.0,,K. Bazemore misses 2-pt jump shot from 19 ft (block by M. Morris),67,47
255,3,10:57.0,,Offensive rebound by Team,67,47
256,3,10:54.0,,P. Millsap misses 2-pt jump shot from 21 ft,67,47
257,3,10:53.0,Defensive rebound by M. Gortat,,67,47
258,3,10:34.0,B. Beal misses 3-pt jump shot from 24 ft,,67,47
259,3,10:32.0,Offensive rebound by M. Gortat,,67,47
260,3,10:28.0,M. Gortat makes 2-pt jump shot from 13 ft (assist by O. Porter),,69,47
261,3,10:11.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,69,47
262,3,10:10.0,Defensive rebound by J. Wall,,69,47
263,3,10:02.0,Shooting foul by D. Howard (drawn by M. Gortat),,69,47
264,3,10:02.0,M. Gortat makes free throw 1 of 2,,70,47
265,3,10:02.0,M. Gortat misses free throw 2 of 2,,70,47
266,3,10:01.0,,Defensive rebound by P. Millsap,70,47
267,3,9:49.0,,K. Bazemore makes 2-pt jump shot from 16 ft (assist by D. Schröder),70,49
268,3,9:34.0,J. Wall makes 2-pt jump shot from 15 ft,,72,49
269,3,9:23.0,,Turnover by D. Howard (traveling),72,49
270,3,9:11.0,J. Wall misses 2-pt jump shot from 18 ft,,72,49
271,3,9:09.0,Offensive rebound by J. Wall,,72,49
272,3,9:03.0,J. Wall misses 2-pt jump shot from 16 ft,,72,49
273,3,9:01.0,,Defensive rebound by D. Howard,72,49
274,3,8:53.0,,K. Bazemore misses 2-pt jump shot from 19 ft,72,49
275,3,8:52.0,,Offensive rebound by Team,72,49
276,3,8:47.0,,Shooting foul by M. Morris (drawn by T. Sefolosha),72,49
277,3,8:47.0,,T. Sefolosha makes free throw 1 of 2,72,50
278,3,8:47.0,,T. Sefolosha makes free throw 2 of 2,72,51
279,3,8:37.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,75,51
280,3,8:21.0,,Shooting foul by M. Morris (drawn by D. Howard),75,51
281,3,8:21.0,,D. Howard misses free throw 1 of 2,75,51
282,3,8:21.0,,Offensive rebound by Team,75,51
283,3,8:21.0,,D. Howard misses free throw 2 of 2,75,51
284,3,8:21.0,K. Oubre enters the game for M. Morris,,75,51
285,3,8:19.0,Defensive rebound by M. Gortat,,75,51
286,3,8:08.0,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),,77,51
287,3,8:08.0,Shooting foul by D. Howard (drawn by O. Porter),,77,51
288,3,8:08.0,O. Porter makes free throw 1 of 1,,78,51
289,3,8:02.0,,Turnover by K. Bazemore (bad pass),78,51
290,3,7:51.0,K. Oubre misses 3-pt jump shot from 22 ft,,78,51
291,3,7:50.0,,Defensive rebound by D. Howard,78,51
292,3,7:38.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,78,51
293,3,7:35.0,Defensive rebound by M. Gortat,,78,51
294,3,7:23.0,J. Wall misses 2-pt jump shot from 21 ft,,78,51
295,3,7:22.0,,Defensive rebound by T. Sefolosha,78,51
296,3,7:19.0,,Turnover by T. Sefolosha (bad pass; steal by M. Gortat),78,51
297,3,7:13.0,O. Porter misses 3-pt jump shot from 26 ft,,78,51
298,3,7:09.0,Offensive rebound by M. Gortat,,78,51
299,3,7:00.0,Shooting foul by D. Howard (drawn by O. Porter),,78,51
300,3,7:00.0,O. Porter misses free throw 1 of 2,,78,51
301,3,7:00.0,Offensive rebound by Team,,78,51
302,3,7:00.0,,T. Hardaway enters the game for T. Sefolosha,78,51
303,3,7:00.0,O. Porter makes free throw 2 of 2,,79,51
304,3,6:52.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,51
305,3,6:51.0,Defensive rebound by O. Porter,,79,51
306,3,6:39.0,B. Beal misses 3-pt jump shot from 25 ft,,79,51
307,3,6:36.0,,Defensive rebound by T. Hardaway,79,51
308,3,6:36.0,,Personal foul by K. Oubre (drawn by T. Hardaway),79,51
309,3,6:36.0,,M. Muscala enters the game for P. Millsap,79,51
310,3,6:28.0,,Turnover by T. Hardaway (step out of bounds),79,51
311,3,6:16.0,J. Wall makes 2-pt layup from 2 ft,,81,51
312,3,5:59.0,,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),81,53
313,3,5:31.0,Turnover by Team (shot clock),,81,53
314,3,5:31.0,,Atlanta full timeout,81,53
315,3,5:31.0,,M. Delaney enters the game for K. Bazemore,81,53
316,3,5:19.0,,T. Hardaway misses 2-pt layup from 1 ft (block by O. Porter),81,53
317,3,5:18.0,,Offensive rebound by M. Muscala,81,53
318,3,5:17.0,,M. Muscala makes 2-pt layup from 1 ft,81,55
319,3,5:04.0,Personal foul by T. Hardaway (drawn by B. Beal),,81,55
320,3,4:51.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,84,55
321,3,4:35.0,,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Schröder),84,58
322,3,4:19.0,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),,87,58
323,3,4:05.0,,D. Schröder makes 2-pt jump shot from 10 ft,87,60
324,3,3:45.0,B. Beal misses 3-pt jump shot from 25 ft,,87,60
325,3,3:43.0,,Defensive rebound by D. Howard,87,60
326,3,3:28.0,,D. Howard makes 2-pt dunk at rim (assist by M. Muscala),87,62
327,3,3:27.0,Washington full timeout,,87,62
328,3,3:27.0,,M. Dunleavy enters the game for D. Schröder,87,62
329,3,3:08.0,M. Gortat makes 2-pt jump shot from 14 ft,,89,62
330,3,2:47.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by M. Muscala),89,65
331,3,2:25.0,O. Porter makes 2-pt jump shot from 9 ft (assist by J. Wall),,91,65
332,3,2:10.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,91,65
333,3,2:08.0,Defensive rebound by K. Oubre,,91,65
334,3,1:59.0,J. Wall makes 2-pt jump shot from 18 ft,,93,65
335,3,1:44.0,,M. Delaney misses 2-pt jump shot from 20 ft,93,65
336,3,1:44.0,,Offensive rebound by Team,93,65
337,3,1:44.0,Loose ball foul by M. Gortat (drawn by D. Howard),,93,65
338,3,1:44.0,,D. Howard misses free throw 1 of 2,93,65
339,3,1:44.0,,Offensive rebound by Team,93,65
340,3,1:44.0,J. Smith enters the game for M. Gortat,,93,65
341,3,1:44.0,T. Burke enters the game for B. Beal,,93,65
342,3,1:44.0,,D. Howard makes free throw 2 of 2,93,66
343,3,1:27.0,Offensive foul by J. Smith (drawn by M. Muscala),,93,66
344,3,1:27.0,Turnover by J. Smith (offensive foul),,93,66
345,3,1:09.0,,D. Howard makes 2-pt layup from 2 ft (assist by M. Delaney),93,68
346,3,0:48.0,Turnover by J. Wall (bad pass; steal by T. Hardaway),,93,68
347,3,0:44.0,,Turnover by M. Dunleavy (bad pass),93,68
348,3,0:32.0,J. Wall misses 2-pt jump shot from 18 ft,,93,68
349,3,0:30.0,,Defensive rebound by D. Howard,93,68
350,3,0:22.0,,M. Delaney misses 3-pt jump shot from 24 ft (block by J. Smith),93,68
351,3,0:20.0,Defensive rebound by J. Wall,,93,68
352,3,0:00.0,K. Oubre misses 3-pt jump shot from 24 ft,,93,68
353,3,0:00.0,Offensive rebound by Team,,93,68
354,4,11:35.0,K. Oubre misses 2-pt layup from 3 ft (block by M. Muscala),,93,68
355,4,11:33.0,,Defensive rebound by M. Muscala,93,68
356,4,11:17.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by T. Prince),93,70
357,4,10:55.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Burke),,96,70
358,4,10:45.0,,Personal foul by K. Oubre (drawn by M. Muscala),96,70
359,4,10:45.0,,Atlanta full timeout,96,70
360,4,10:45.0,,M. Scott enters the game for M. Muscala,96,70
361,4,10:32.0,,Personal foul by T. Burke (drawn by M. Delaney),96,70
362,4,10:22.0,,Turnover by K. Humphries (bad pass; steal by J. Smith),96,70
363,4,10:00.0,Turnover by T. Burke (lost ball),,96,70
364,4,9:49.0,,Offensive foul by K. Humphries (drawn by T. Satoranský),96,70
365,4,9:49.0,,Turnover by K. Humphries (offensive foul),96,70
366,4,9:37.0,J. Smith misses 2-pt jump shot from 21 ft,,96,70
367,4,9:35.0,,Defensive rebound by Team,96,70
368,4,9:19.0,,M. Scott misses 2-pt jump shot from 16 ft,96,70
369,4,9:18.0,Defensive rebound by J. Smith,,96,70
370,4,9:08.0,T. Burke makes 2-pt jump shot from 14 ft,,98,70
371,4,9:08.0,Away from play foul by T. Prince (drawn by J. Smith),,98,70
372,4,9:08.0,J. Smith misses free throw 1 of 1,,98,70
373,4,9:07.0,,Defensive rebound by K. Humphries,98,70
374,4,8:54.0,,T. Prince misses 3-pt jump shot from 25 ft,98,70
375,4,8:53.0,Defensive rebound by O. Porter,,98,70
376,4,8:40.0,T. Burke misses 3-pt jump shot from 25 ft,,98,70
377,4,8:38.0,Offensive rebound by T. Satoranský,,98,70
378,4,8:38.0,Offensive foul by J. Smith (drawn by K. Humphries),,98,70
379,4,8:38.0,Turnover by J. Smith (offensive foul),,98,70
380,4,8:38.0,S. Mac enters the game for O. Porter,,98,70
381,4,8:29.0,,Turnover by M. Scott (lost ball; steal by K. Oubre),98,70
382,4,8:24.0,K. Oubre makes 2-pt dunk at rim,,100,70
383,4,8:02.0,,T. Prince misses 2-pt jump shot from 19 ft,100,70
384,4,8:02.0,,Offensive rebound by Team,100,70
385,4,8:02.0,Loose ball foul by S. Mac (drawn by M. Scott),,100,70
386,4,8:02.0,,D. Bembry enters the game for M. Delaney,100,70
