,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
60,1,4:27.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by E. Payton),13,12
61,1,4:12.0,R. Westbrook makes 2-pt jump shot from 19 ft,,15,12
62,1,3:59.0,,A. Gordon makes 2-pt jump shot from 15 ft (assist by E. Payton),15,14
63,1,3:46.0,R. Westbrook misses 2-pt jump shot from 11 ft (block by E. Payton),,15,14
64,1,3:44.0,Offensive rebound by R. Westbrook,,15,14
65,1,3:42.0,Personal foul by E. Payton (drawn by R. Westbrook),,15,14
66,1,3:42.0,D. Sabonis enters the game for T. Gibson,,15,14
67,1,3:42.0,,D. Augustin enters the game for E. Payton,15,14
68,1,3:29.0,R. Westbrook misses 2-pt jump shot from 21 ft,,15,14
69,1,3:27.0,,Defensive rebound by E. Fournier,15,14
70,1,3:12.0,,N. Vučević misses 2-pt jump shot from 6 ft (block by S. Adams),15,14
71,1,3:10.0,Defensive rebound by D. Sabonis,,15,14
72,1,3:01.0,Á. Abrines misses 3-pt jump shot from 26 ft,,15,14
73,1,3:00.0,Offensive rebound by S. Adams,,15,14
74,1,3:00.0,Shooting foul by N. Vučević (drawn by S. Adams),,15,14
75,1,3:00.0,S. Adams misses free throw 1 of 2,,15,14
76,1,3:00.0,Offensive rebound by Team,,15,14
77,1,3:00.0,S. Adams misses free throw 2 of 2,,15,14
78,1,3:00.0,,Defensive rebound by Team,15,14
79,1,3:00.0,S. Christon enters the game for R. Westbrook,,15,14
80,1,3:00.0,,B. Biyombo enters the game for N. Vučević,15,14
81,1,3:00.0,,M. Hezonja enters the game for E. Fournier,15,14
82,1,2:48.0,,T. Ross misses 3-pt jump shot from 25 ft,15,14
83,1,2:46.0,Defensive rebound by S. Christon,,15,14
84,1,2:26.0,S. Christon misses 3-pt jump shot from 26 ft,,15,14
85,1,2:25.0,,Defensive rebound by B. Biyombo,15,14
86,1,2:12.0,,B. Biyombo makes 2-pt hook shot from 8 ft,15,16
87,1,1:52.0,Shooting foul by B. Biyombo (drawn by S. Adams),,15,16
88,1,1:52.0,S. Adams makes 2-pt hook shot from 9 ft,,17,16
89,1,1:52.0,V. Oladipo enters the game for A. Roberson,,17,16
90,1,1:52.0,S. Adams makes free throw 1 of 1,,18,16
91,1,1:33.0,,Turnover by T. Ross (bad pass; steal by S. Christon),18,16
92,1,1:24.0,D. Sabonis misses 2-pt jump shot from 14 ft,,18,16
93,1,1:23.0,,Defensive rebound by M. Hezonja,18,16
94,1,1:14.0,,A. Gordon makes 2-pt dunk at rim (assist by M. Hezonja),18,18
95,1,1:00.0,V. Oladipo makes 2-pt jump shot from 18 ft,,20,18
96,1,0:42.0,,D. Augustin misses 3-pt jump shot from 25 ft,20,18
97,1,0:40.0,Defensive rebound by D. Sabonis,,20,18
98,1,0:27.0,Turnover by V. Oladipo (bad pass; steal by A. Gordon),,20,18
99,1,0:05.0,,Personal foul by D. Sabonis (drawn by D. Augustin),20,18
100,1,0:00.0,,T. Ross misses 3-pt jump shot from 25 ft,20,18
101,1,0:00.0,,Offensive rebound by Team,20,18
102,2,11:45.0,,M. Hezonja misses 3-pt jump shot from 26 ft,20,18
103,2,11:43.0,Defensive rebound by E. Freedom,,20,18
104,2,11:29.0,E. Freedom makes 2-pt hook shot from 7 ft,,22,18
105,2,11:13.0,,E. Fournier misses 2-pt layup from 3 ft,22,18
106,2,11:11.0,Defensive rebound by E. Freedom,,22,18
107,2,11:06.0,V. Oladipo misses 2-pt jump shot from 21 ft,,22,18
108,2,11:05.0,,Defensive rebound by B. Biyombo,22,18
109,2,10:57.0,,Turnover by D. Augustin (bad pass),22,18
110,2,10:42.0,Turnover by E. Freedom (lost ball; steal by J. Meeks),,22,18
111,2,10:26.0,,D. Augustin makes 2-pt layup from 3 ft (assist by B. Biyombo),22,20
112,2,10:09.0,V. Oladipo misses 2-pt jump shot from 11 ft,,22,20
113,2,10:07.0,,Defensive rebound by M. Hezonja,22,20
114,2,10:00.0,,M. Hezonja misses 2-pt hook shot from 6 ft,22,20
115,2,9:58.0,Defensive rebound by E. Freedom,,22,20
116,2,9:49.0,S. Christon makes 2-pt jump shot from 18 ft,,24,20
117,2,9:32.0,,Shooting foul by S. Christon (drawn by D. Augustin),24,20
118,2,9:32.0,,D. Augustin makes free throw 1 of 2,24,21
119,2,9:32.0,,D. Augustin makes free throw 2 of 2,24,22
120,2,9:09.0,E. Freedom misses 2-pt jump shot from 12 ft,,24,22
121,2,9:08.0,,Defensive rebound by B. Biyombo,24,22
122,2,8:52.0,,E. Fournier makes 2-pt jump shot from 10 ft (assist by D. Augustin),24,24
123,2,8:33.0,E. Freedom misses 2-pt hook shot from 10 ft,,24,24
124,2,8:31.0,,Defensive rebound by M. Hezonja,24,24
125,2,8:20.0,,E. Fournier misses 3-pt jump shot from 24 ft,24,24
126,2,8:19.0,,Offensive rebound by B. Biyombo,24,24
127,2,8:08.0,,Turnover by D. Augustin (bad pass; steal by Á. Abrines),24,24
128,2,8:04.0,Shooting foul by E. Fournier (drawn by D. Sabonis),,24,24
129,2,8:04.0,Official timeout,,24,24
130,2,8:04.0,D. Sabonis misses free throw 1 of 2,,24,24
131,2,8:04.0,Offensive rebound by Team,,24,24
132,2,8:04.0,R. Westbrook enters the game for V. Oladipo,,24,24
133,2,8:04.0,D. McDermott enters the game for Á. Abrines,,24,24
134,2,8:04.0,,T. Ross enters the game for E. Fournier,24,24
135,2,8:04.0,D. Sabonis makes free throw 2 of 2,,25,24
136,2,7:42.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by M. Hezonja),25,26
137,2,7:31.0,Turnover by R. Westbrook (bad pass),,25,26
138,2,7:19.0,,M. Hezonja makes 2-pt dunk at rim,25,28
139,2,6:58.0,D. Sabonis misses 2-pt jump shot from 6 ft (block by B. Biyombo),,25,28
140,2,6:57.0,,Defensive rebound by J. Meeks,25,28
141,2,6:48.0,,T. Ross makes 2-pt jump shot from 7 ft,25,30
142,2,6:35.0,E. Freedom misses 2-pt layup from 3 ft (block by B. Biyombo),,25,30
143,2,6:33.0,,Defensive rebound by D. Augustin,25,30
144,2,6:30.0,,J. Meeks misses 3-pt jump shot from 27 ft,25,30
145,2,6:28.0,,Offensive rebound by B. Biyombo,25,30
146,2,6:13.0,,D. Augustin makes 2-pt jump shot from 22 ft,25,32
147,2,5:58.0,D. Sabonis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,28,32
148,2,5:41.0,,T. Ross makes 2-pt dunk at rim (assist by D. Augustin),28,34
149,2,5:29.0,R. Westbrook makes 3-pt jump shot from 26 ft,,31,34
150,2,5:14.0,,M. Hezonja makes 2-pt jump shot from 20 ft (assist by T. Ross),31,36
151,2,5:04.0,Oklahoma City full timeout,,31,36
152,2,5:04.0,V. Oladipo enters the game for D. Sabonis,,31,36
153,2,5:04.0,T. Gibson enters the game for S. Christon,,31,36
154,2,5:04.0,A. Roberson enters the game for D. McDermott,,31,36
155,2,5:00.0,R. Westbrook misses 2-pt layup from 3 ft (block by M. Hezonja),,31,36
156,2,5:00.0,Offensive rebound by Team,,31,36
157,2,4:53.0,R. Westbrook makes 2-pt jump shot from 18 ft,,33,36
158,2,4:35.0,,J. Meeks misses 2-pt layup from 3 ft,33,36
159,2,4:34.0,Defensive rebound by V. Oladipo,,33,36
160,2,4:27.0,V. Oladipo makes 2-pt jump shot from 16 ft,,35,36
161,2,4:08.0,,M. Hezonja misses 3-pt jump shot from 25 ft,35,36
162,2,4:07.0,,Offensive rebound by B. Biyombo,35,36
163,2,4:05.0,,B. Biyombo makes 2-pt hook shot from 4 ft,35,38
164,2,3:53.0,Turnover by R. Westbrook (bad pass),,35,38
165,2,3:53.0,S. Adams enters the game for E. Freedom,,35,38
166,2,3:53.0,,E. Payton enters the game for D. Augustin,35,38
167,2,3:39.0,,T. Ross misses 2-pt jump shot from 20 ft,35,38
168,2,3:37.0,,Offensive rebound by E. Payton,35,38
169,2,3:36.0,,Shooting foul by A. Roberson (drawn by B. Biyombo),35,38
170,2,3:36.0,,B. Biyombo makes free throw 1 of 2,35,39
171,2,3:36.0,,E. Fournier enters the game for J. Meeks,35,39
172,2,3:36.0,,A. Gordon enters the game for M. Hezonja,35,39
173,2,3:36.0,,B. Biyombo makes free throw 2 of 2,35,40
174,2,3:21.0,Shooting foul by T. Ross (drawn by R. Westbrook),,35,40
175,2,3:21.0,R. Westbrook makes free throw 1 of 2,,36,40
176,2,3:21.0,R. Westbrook makes free throw 2 of 2,,37,40
177,2,3:11.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),37,42
178,2,2:52.0,T. Gibson misses 2-pt jump shot from 7 ft,,37,42
179,2,2:51.0,,Defensive rebound by B. Biyombo,37,42
180,2,2:45.0,,Orlando full timeout,37,42
181,2,2:34.0,,Turnover by E. Payton (lost ball; steal by R. Westbrook),37,42
182,2,2:30.0,,Violation by B. Biyombo (def goaltending),37,42
183,2,2:30.0,R. Westbrook makes 2-pt layup from 3 ft,,39,42
184,2,2:07.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by B. Biyombo),39,45
185,2,1:50.0,V. Oladipo misses 3-pt jump shot from 26 ft,,39,45
186,2,1:49.0,Offensive rebound by S. Adams,,39,45
187,2,1:31.0,R. Westbrook makes 3-pt jump shot from 25 ft,,42,45
188,2,1:23.0,,E. Fournier makes 2-pt layup from 1 ft,42,47
189,2,1:04.0,R. Westbrook misses 3-pt jump shot from 25 ft,,42,47
190,2,1:03.0,,Defensive rebound by B. Biyombo,42,47
191,2,0:54.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Fournier),42,49
192,2,0:35.0,S. Adams makes 2-pt hook shot from 7 ft (assist by R. Westbrook),,44,49
193,2,0:13.0,,E. Fournier misses 2-pt jump shot from 5 ft (block by A. Roberson),44,49
194,2,0:11.0,Defensive rebound by A. Roberson,,44,49
195,2,0:07.0,Oklahoma City full timeout,,44,49
196,2,0:07.0,D. McDermott enters the game for A. Roberson,,44,49
197,2,0:07.0,Á. Abrines enters the game for T. Gibson,,44,49
198,2,0:07.0,,M. Hezonja enters the game for E. Payton,44,49
199,2,0:01.0,R. Westbrook misses 2-pt layup from 1 ft,,44,49
200,2,0:00.0,,Defensive rebound by B. Biyombo,44,49
201,3,11:45.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by N. Vučević),44,52
202,3,11:32.0,Shooting foul by A. Gordon (drawn by R. Westbrook),,44,52
203,3,11:32.0,R. Westbrook makes free throw 1 of 2,,45,52
204,3,11:32.0,R. Westbrook makes free throw 2 of 2,,46,52
205,3,11:12.0,,T. Ross misses 2-pt jump shot from 10 ft,46,52
206,3,11:11.0,,Offensive rebound by N. Vučević,46,52
207,3,11:08.0,,E. Fournier makes 2-pt layup from 3 ft,46,54
208,3,11:08.0,,Shooting foul by A. Roberson (drawn by E. Fournier),46,54
209,3,11:08.0,Á. Abrines enters the game for A. Roberson,,46,54
210,3,11:08.0,,E. Fournier makes free throw 1 of 1,46,55
211,3,10:48.0,S. Adams makes 2-pt hook shot from 11 ft (assist by Á. Abrines),,48,55
212,3,10:25.0,,A. Gordon makes 2-pt jump shot from 16 ft,48,57
213,3,10:09.0,T. Gibson misses 2-pt hook shot from 3 ft,,48,57
214,3,10:08.0,,Defensive rebound by E. Payton,48,57
215,3,9:59.0,,A. Gordon misses 3-pt jump shot from 26 ft,48,57
216,3,9:57.0,Defensive rebound by R. Westbrook,,48,57
217,3,9:50.0,Á. Abrines misses 3-pt jump shot from 26 ft,,48,57
218,3,9:47.0,,Defensive rebound by N. Vučević,48,57
219,3,9:42.0,,E. Payton misses 2-pt jump shot from 7 ft,48,57
220,3,9:41.0,Defensive rebound by S. Adams,,48,57
221,3,9:27.0,Á. Abrines misses 2-pt jump shot from 8 ft,,48,57
222,3,9:26.0,,Defensive rebound by N. Vučević,48,57
223,3,9:13.0,,Turnover by T. Ross (bad pass; steal by T. Gibson),48,57
224,3,9:11.0,Personal foul by T. Ross (drawn by R. Westbrook),,48,57
225,3,9:11.0,A. Roberson enters the game for Á. Abrines,,48,57
226,3,8:59.0,V. Oladipo misses 2-pt jump shot from 7 ft (block by N. Vučević),,48,57
227,3,8:58.0,,Defensive rebound by A. Gordon,48,57
228,3,8:53.0,,Personal foul by R. Westbrook (drawn by E. Fournier),48,57
229,3,8:42.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Fournier),48,59
230,3,8:25.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by A. Roberson),,51,59
231,3,8:10.0,,E. Fournier makes 3-pt jump shot from 27 ft (assist by A. Gordon),51,62
232,3,7:55.0,T. Gibson misses 2-pt jump shot from 16 ft,,51,62
233,3,7:54.0,Offensive rebound by S. Adams,,51,62
234,3,7:53.0,Shooting foul by E. Fournier (drawn by S. Adams),,51,62
235,3,7:53.0,S. Adams misses free throw 1 of 2,,51,62
236,3,7:53.0,Offensive rebound by Team,,51,62
237,3,7:53.0,S. Adams misses free throw 2 of 2,,51,62
238,3,7:53.0,Offensive rebound by A. Roberson,,51,62
239,3,7:53.0,A. Roberson misses 2-pt layup from 3 ft,,51,62
240,3,7:51.0,,Defensive rebound by A. Gordon,51,62
241,3,7:37.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by E. Fournier),51,65
242,3,7:36.0,Oklahoma City full timeout,,51,65
243,3,7:27.0,R. Westbrook misses 2-pt jump shot from 17 ft,,51,65
244,3,7:25.0,,Defensive rebound by N. Vučević,51,65
245,3,7:04.0,,E. Payton misses 2-pt jump shot from 19 ft,51,65
246,3,7:03.0,Defensive rebound by V. Oladipo,,51,65
247,3,6:53.0,R. Westbrook misses 3-pt jump shot from 25 ft,,51,65
248,3,6:52.0,,Defensive rebound by N. Vučević,51,65
249,3,6:36.0,,E. Fournier makes 3-pt jump shot from 27 ft,51,68
250,3,6:26.0,Personal foul by E. Payton (drawn by R. Westbrook),,51,68
251,3,6:26.0,E. Freedom enters the game for T. Gibson,,51,68
252,3,6:21.0,Turnover by S. Adams (bad pass; steal by E. Fournier),,51,68
253,3,6:15.0,,Personal foul by V. Oladipo (drawn by A. Gordon),51,68
254,3,6:05.0,,E. Fournier misses 3-pt jump shot from 24 ft,51,68
255,3,6:04.0,,Offensive rebound by A. Gordon,51,68
256,3,6:02.0,,A. Gordon makes 2-pt layup from 2 ft,51,70
257,3,5:40.0,A. Roberson misses 3-pt jump shot from 25 ft,,51,70
258,3,5:35.0,,Defensive rebound by N. Vučević,51,70
259,3,5:23.0,,T. Ross misses 3-pt jump shot from 25 ft,51,70
260,3,5:22.0,Defensive rebound by E. Freedom,,51,70
261,3,5:14.0,R. Westbrook misses 3-pt jump shot from 25 ft,,51,70
262,3,5:13.0,,Defensive rebound by N. Vučević,51,70
263,3,5:06.0,,Shooting foul by V. Oladipo (drawn by E. Fournier),51,70
264,3,5:06.0,,E. Fournier makes free throw 1 of 2,51,71
265,3,5:06.0,Á. Abrines enters the game for V. Oladipo,,51,71
266,3,5:06.0,J. Grant enters the game for S. Adams,,51,71
267,3,5:06.0,,E. Fournier makes free throw 2 of 2,51,72
268,3,4:55.0,E. Freedom makes 2-pt layup from 3 ft (assist by R. Westbrook),,53,72
269,3,4:38.0,,Turnover by E. Fournier (bad pass; steal by A. Roberson),53,72
270,3,4:32.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,55,72
271,3,4:18.0,,N. Vučević misses 2-pt jump shot from 16 ft,55,72
272,3,4:17.0,Defensive rebound by E. Freedom,,55,72
273,3,4:09.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,58,72
274,3,4:09.0,,Orlando full timeout,58,72
275,3,3:59.0,,E. Fournier misses 2-pt layup from 2 ft,58,72
276,3,3:58.0,Defensive rebound by E. Freedom,,58,72
277,3,3:51.0,J. Grant misses 3-pt jump shot from 24 ft,,58,72
278,3,3:50.0,Offensive rebound by J. Grant,,58,72
279,3,3:47.0,J. Grant misses 2-pt layup from 2 ft (block by A. Gordon),,58,72
280,3,3:45.0,,Defensive rebound by E. Fournier,58,72
281,3,3:35.0,,Personal foul by R. Westbrook (drawn by E. Payton),58,72
282,3,3:35.0,,E. Payton misses free throw 1 of 2,58,72
283,3,3:35.0,,Offensive rebound by Team,58,72
284,3,3:35.0,V. Oladipo enters the game for A. Roberson,,58,72
285,3,3:35.0,,M. Hezonja enters the game for T. Ross,58,72
286,3,3:35.0,,E. Payton makes free throw 2 of 2,58,73
287,3,3:26.0,R. Westbrook makes 2-pt dunk at rim,,60,73
288,3,3:09.0,,E. Payton makes 2-pt layup from 3 ft,60,75
289,3,3:09.0,Oklahoma City full timeout,,60,75
290,3,3:05.0,R. Westbrook misses 2-pt layup from 3 ft,,60,75
291,3,3:04.0,,Defensive rebound by E. Payton,60,75
292,3,2:58.0,,E. Payton makes 2-pt layup from 2 ft,60,77
293,3,2:44.0,Á. Abrines makes 3-pt jump shot from 25 ft,,63,77
294,3,2:21.0,,E. Payton makes 2-pt layup from 3 ft,63,79
295,3,2:10.0,R. Westbrook misses 3-pt jump shot from 24 ft,,63,79
296,3,2:08.0,,Defensive rebound by E. Payton,63,79
297,3,2:05.0,,Shooting foul by Á. Abrines (drawn by E. Payton),63,79
298,3,2:05.0,,E. Payton misses free throw 1 of 2,63,79
299,3,2:05.0,,Offensive rebound by Team,63,79
300,3,2:05.0,,B. Biyombo enters the game for N. Vučević,63,79
301,3,2:05.0,,E. Payton makes free throw 2 of 2,63,80
302,3,1:59.0,E. Freedom makes 2-pt hook shot from 5 ft (assist by R. Westbrook),,65,80
303,3,1:59.0,Shooting foul by B. Biyombo (drawn by E. Freedom),,65,80
304,3,1:59.0,E. Freedom misses free throw 1 of 1,,65,80
305,3,1:58.0,,Defensive rebound by A. Gordon,65,80
306,3,1:49.0,,Turnover by E. Payton (lost ball; steal by R. Westbrook),65,80
307,3,1:42.0,Shooting foul by A. Gordon (drawn by R. Westbrook),,65,80
308,3,1:42.0,R. Westbrook makes free throw 1 of 2,,66,80
309,3,1:42.0,R. Westbrook makes free throw 2 of 2,,67,80
310,3,1:23.0,,E. Payton misses 2-pt layup from 1 ft,67,80
311,3,1:22.0,Defensive rebound by R. Westbrook,,67,80
312,3,1:11.0,E. Freedom makes 2-pt dunk at rim (assist by J. Grant),,69,80
313,3,0:51.0,,J. Meeks enters the game for A. Gordon,69,80
314,3,0:49.0,,Turnover by E. Fournier (bad pass; steal by Á. Abrines),69,80
315,3,0:49.0,Personal take foul by J. Meeks (drawn by R. Westbrook),,69,80
316,3,0:49.0,R. Westbrook misses free throw 1 of 2,,69,80
317,3,0:49.0,Offensive rebound by Team,,69,80
318,3,0:49.0,R. Westbrook makes free throw 2 of 2,,70,80
319,3,0:33.0,,E. Fournier makes 2-pt jump shot from 19 ft (assist by E. Payton),70,82
320,3,0:28.0,Shooting foul by B. Biyombo (drawn by E. Freedom),,70,82
321,3,0:28.0,E. Freedom makes free throw 1 of 2,,71,82
322,3,0:28.0,E. Freedom makes free throw 2 of 2,,72,82
323,3,0:08.0,,E. Fournier misses 3-pt jump shot from 25 ft,72,82
324,3,0:07.0,,Offensive rebound by M. Hezonja,72,82
325,3,0:02.0,,B. Biyombo misses 2-pt layup from 3 ft,72,82
326,3,0:01.0,,Offensive rebound by B. Biyombo,72,82
327,3,0:00.0,,E. Payton misses 2-pt jump shot from 12 ft,72,82
328,3,0:00.0,,Offensive rebound by Team,72,82
329,4,11:46.0,Shooting foul by J. Meeks (drawn by E. Freedom),,72,82
330,4,11:46.0,E. Freedom makes free throw 1 of 2,,73,82
331,4,11:46.0,E. Freedom makes free throw 2 of 2,,74,82
332,4,11:29.0,,J. Meeks misses 2-pt jump shot from 20 ft,74,82
333,4,11:28.0,Defensive rebound by E. Freedom,,74,82
334,4,11:17.0,Á. Abrines misses 3-pt jump shot from 25 ft,,74,82
335,4,11:16.0,,Defensive rebound by D. Augustin,74,82
336,4,11:10.0,,J. Meeks misses 3-pt jump shot from 25 ft,74,82
337,4,11:09.0,Defensive rebound by E. Freedom,,74,82
338,4,10:53.0,Turnover by E. Freedom (lost ball; steal by D. Augustin),,74,82
339,4,10:45.0,,D. Augustin misses 2-pt layup from 3 ft,74,82
340,4,10:44.0,Defensive rebound by J. Grant,,74,82
341,4,10:40.0,Shooting foul by B. Biyombo (drawn by J. Grant),,74,82
342,4,10:40.0,J. Grant misses free throw 1 of 2,,74,82
343,4,10:40.0,Offensive rebound by Team,,74,82
344,4,10:40.0,J. Grant misses free throw 2 of 2,,74,82
345,4,10:39.0,,Defensive rebound by M. Hezonja,74,82
346,4,10:15.0,,D. Augustin misses 3-pt jump shot from 25 ft,74,82
347,4,10:13.0,Defensive rebound by E. Freedom,,74,82
348,4,10:01.0,V. Oladipo misses 2-pt jump shot from 19 ft,,74,82
349,4,10:00.0,,Defensive rebound by B. Biyombo,74,82
350,4,9:45.0,,Turnover by D. Augustin (lost ball; steal by N. Cole),74,82
351,4,9:45.0,Personal foul by D. Augustin (drawn by N. Cole),,74,82
352,4,9:38.0,N. Cole misses 2-pt jump shot from 18 ft,,74,82
353,4,9:38.0,,Defensive rebound by Team,74,82
354,4,9:38.0,,Personal foul by E. Freedom (drawn by B. Biyombo),74,82
355,4,9:21.0,,Shooting foul by N. Cole (drawn by D. Augustin),74,82
356,4,9:21.0,,D. Augustin makes free throw 1 of 2,74,83
357,4,9:21.0,,D. Augustin makes free throw 2 of 2,74,84
358,4,9:08.0,V. Oladipo misses 2-pt jump shot from 15 ft,,74,84
359,4,9:08.0,,Defensive rebound by Team,74,84
360,4,8:53.0,,B. Biyombo misses 2-pt layup from 3 ft (block by J. Grant),74,84
361,4,8:51.0,Defensive rebound by V. Oladipo,,74,84
362,4,8:49.0,Shooting foul by J. Meeks (drawn by V. Oladipo),,74,84
363,4,8:49.0,Official timeout,,74,84
364,4,8:49.0,V. Oladipo makes free throw 1 of 2,,75,84
365,4,8:49.0,A. Roberson enters the game for J. Grant,,74,84
366,4,8:49.0,,N. Vučević enters the game for D. Augustin,74,84
367,4,8:49.0,,A. Gordon enters the game for B. Biyombo,74,84
368,4,8:49.0,,E. Payton enters the game for M. Hezonja,74,84
369,4,8:49.0,V. Oladipo makes free throw 2 of 2,,76,84
370,4,8:35.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by J. Meeks),76,87
371,4,8:20.0,E. Freedom makes 2-pt layup from 2 ft,,78,87
372,4,8:20.0,Shooting foul by N. Vučević (drawn by E. Freedom),,78,87
373,4,8:20.0,S. Christon enters the game for V. Oladipo,,78,87
374,4,8:20.0,E. Freedom makes free throw 1 of 1,,79,87
375,4,8:07.0,,T. Ross misses 3-pt jump shot from 26 ft,79,87
376,4,8:06.0,Defensive rebound by E. Freedom,,79,87
377,4,7:53.0,E. Freedom misses 2-pt jump shot from 14 ft,,79,87
378,4,7:52.0,,Defensive rebound by A. Gordon,79,87
379,4,7:45.0,,Shooting foul by A. Roberson (drawn by A. Gordon),79,87
380,4,7:45.0,,A. Gordon makes free throw 1 of 2,79,88
381,4,7:45.0,R. Westbrook enters the game for N. Cole,,79,88
