,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
63,1,3:30.0,J. Crawford enters the game for J. Redick,,21,17
64,1,3:30.0,A. Rivers enters the game for C. Paul,,21,17
65,1,3:30.0,,S. Muhammad enters the game for Z. LaVine,21,17
66,1,3:23.0,J. Crawford makes 2-pt jump shot from 22 ft (assist by B. Griffin),,23,17
67,1,3:00.0,,Turnover by G. Dieng (traveling),23,17
68,1,2:47.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by A. Rivers),,25,17
69,1,2:29.0,,A. Wiggins misses 2-pt jump shot from 11 ft,25,17
70,1,2:28.0,Defensive rebound by D. Jordan,,25,17
71,1,2:12.0,B. Griffin makes 2-pt jump shot from 16 ft,,27,17
72,1,1:54.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),27,19
73,1,1:31.0,J. Crawford makes 2-pt jump shot from 13 ft,,29,19
74,1,1:10.0,,A. Wiggins misses 2-pt jump shot from 11 ft,29,19
75,1,1:09.0,Defensive rebound by B. Griffin,,29,19
76,1,1:03.0,Personal foul by A. Wiggins (drawn by B. Griffin),,29,19
77,1,1:03.0,,C. Aldrich enters the game for G. Dieng,29,19
78,1,1:03.0,M. Speights enters the game for D. Jordan,,29,19
79,1,0:58.0,M. Speights makes 2-pt layup from 2 ft (assist by J. Crawford),,31,19
80,1,0:47.0,,C. Aldrich misses 2-pt jump shot from 5 ft,31,19
81,1,0:46.0,,Offensive rebound by K. Towns,31,19
82,1,0:44.0,,K. Towns makes 2-pt hook shot from 2 ft,31,21
83,1,0:32.0,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Rivers),,34,21
84,1,0:22.0,,K. Dunn misses 2-pt jump shot from 17 ft,34,21
85,1,0:20.0,Defensive rebound by J. Crawford,,34,21
86,1,0:02.0,J. Crawford misses 2-pt layup from 1 ft,,34,21
87,1,0:01.0,Offensive rebound by M. Speights,,34,21
88,2,11:43.0,,A. Wiggins misses 2-pt jump shot from 7 ft,34,21
89,2,11:42.0,,Offensive rebound by C. Aldrich,34,21
90,2,11:39.0,,C. Aldrich makes 2-pt dunk at rim (assist by K. Towns),34,23
91,2,11:21.0,B. Bass misses 2-pt layup from 2 ft (block by K. Towns),,34,23
92,2,11:19.0,Offensive rebound by Team,,34,23
93,2,11:19.0,,Loose ball foul by C. Aldrich (drawn by M. Speights),34,23
94,2,11:19.0,,Z. LaVine enters the game for A. Wiggins,34,23
95,2,11:19.0,,N. Bjelica enters the game for K. Towns,34,23
96,2,11:10.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Bass),,37,23
97,2,10:52.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by Z. LaVine),37,26
98,2,10:35.0,Turnover by A. Rivers (lost ball; steal by C. Aldrich),,37,26
99,2,10:32.0,,Z. LaVine makes 2-pt dunk at rim (assist by K. Dunn),37,28
100,2,10:32.0,LA Clippers full timeout,,37,28
101,2,10:24.0,Turnover by R. Felton (bad pass; steal by N. Bjelica),,37,28
102,2,10:23.0,,Personal foul by M. Speights (drawn by K. Dunn),37,28
103,2,10:08.0,,Z. LaVine makes 2-pt layup at rim,37,30
104,2,9:53.0,Turnover by R. Felton (bad pass),,37,30
105,2,9:42.0,,C. Aldrich makes 2-pt dunk at rim (assist by Z. LaVine),37,32
106,2,9:23.0,M. Speights misses 3-pt jump shot from 25 ft,,37,32
107,2,9:23.0,Offensive rebound by Team,,37,32
108,2,9:23.0,,Loose ball foul by N. Bjelica (drawn by B. Bass),37,32
109,2,9:18.0,R. Felton makes 2-pt layup from 1 ft,,39,32
110,2,8:59.0,,C. Aldrich misses 2-pt hook shot from 6 ft,39,32
111,2,8:58.0,,Offensive rebound by C. Aldrich,39,32
112,2,8:55.0,,Personal foul by A. Rivers (drawn by Z. LaVine),39,32
113,2,8:48.0,,Personal foul by A. Rivers (drawn by C. Aldrich),39,32
114,2,8:38.0,,Turnover by N. Bjelica (lost ball; steal by J. Crawford),39,32
115,2,8:33.0,B. Bass makes 2-pt dunk at rim (assist by J. Crawford),,41,32
116,2,8:18.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by N. Bjelica),41,34
117,2,7:55.0,J. Crawford misses 3-pt jump shot from 26 ft,,41,34
118,2,7:54.0,,Defensive rebound by S. Muhammad,41,34
119,2,7:44.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Dunn),41,37
120,2,7:23.0,A. Rivers misses 2-pt jump shot from 19 ft,,41,37
121,2,7:22.0,,Defensive rebound by Z. LaVine,41,37
122,2,7:14.0,,Personal foul by J. Crawford (drawn by S. Muhammad),41,37
123,2,7:14.0,C. Paul enters the game for A. Rivers,,41,37
124,2,7:14.0,B. Griffin enters the game for B. Bass,,41,37
125,2,7:14.0,D. Jordan enters the game for M. Speights,,41,37
126,2,7:14.0,,R. Rubio enters the game for K. Dunn,41,37
127,2,7:14.0,,A. Wiggins enters the game for S. Muhammad,41,37
128,2,7:14.0,,G. Dieng enters the game for C. Aldrich,41,37
129,2,7:08.0,,Z. LaVine misses 3-pt jump shot from 26 ft,41,37
130,2,7:07.0,Defensive rebound by D. Jordan,,41,37
131,2,6:59.0,J. Crawford misses 2-pt jump shot from 7 ft,,41,37
132,2,6:58.0,Offensive rebound by D. Jordan,,41,37
133,2,6:58.0,D. Jordan misses 2-pt layup from 1 ft,,41,37
134,2,6:57.0,,Defensive rebound by A. Wiggins,41,37
135,2,6:41.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),41,40
136,2,6:25.0,B. Griffin misses 2-pt jump shot from 18 ft,,41,40
137,2,6:24.0,Offensive rebound by R. Felton,,41,40
138,2,6:11.0,R. Felton makes 2-pt layup from 1 ft,,43,40
139,2,5:55.0,,A. Wiggins misses 2-pt jump shot from 21 ft,43,40
140,2,5:54.0,Defensive rebound by B. Griffin,,43,40
141,2,5:50.0,Personal foul by G. Dieng (drawn by D. Jordan),,43,40
142,2,5:50.0,LA Clippers full timeout,,43,40
143,2,5:50.0,J. Redick enters the game for R. Felton,,43,40
144,2,5:50.0,L. Mbah a Moute enters the game for J. Crawford,,43,40
145,2,5:50.0,,K. Towns enters the game for N. Bjelica,43,40
146,2,5:38.0,B. Griffin misses 2-pt jump shot from 7 ft (block by K. Towns),,43,40
147,2,5:38.0,Offensive rebound by Team,,43,40
148,2,5:35.0,B. Griffin misses 2-pt jump shot from 19 ft,,43,40
149,2,5:35.0,,Defensive rebound by G. Dieng,43,40
150,2,5:16.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),43,43
151,2,4:59.0,J. Redick makes 2-pt jump shot from 14 ft (assist by C. Paul),,45,43
152,2,4:36.0,,Personal foul by D. Jordan (drawn by R. Rubio),45,43
153,2,4:36.0,,R. Rubio misses free throw 1 of 2,45,43
154,2,4:36.0,,Offensive rebound by Team,45,43
155,2,4:36.0,,R. Rubio makes free throw 2 of 2,45,44
156,2,4:17.0,B. Griffin makes 2-pt jump shot from 4 ft,,47,44
157,2,4:06.0,,A. Wiggins misses 2-pt jump shot from 18 ft,47,44
158,2,4:05.0,Defensive rebound by D. Jordan,,47,44
159,2,4:01.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,50,44
160,2,3:52.0,,Minnesota full timeout,50,44
161,2,3:39.0,,Z. LaVine misses 2-pt jump shot from 13 ft,50,44
162,2,3:38.0,Defensive rebound by C. Paul,,50,44
163,2,3:33.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,52,44
164,2,3:21.0,,Offensive foul by K. Towns (drawn by J. Redick),52,44
165,2,3:21.0,,Turnover by K. Towns (offensive foul),52,44
166,2,3:21.0,,Violation by Team (jump ball),52,44
167,2,3:07.0,Turnover by J. Redick (bad pass; steal by A. Wiggins),,52,44
168,2,2:58.0,,A. Wiggins misses 2-pt layup from 3 ft,52,44
169,2,2:57.0,Defensive rebound by B. Griffin,,52,44
170,2,2:44.0,B. Griffin misses 2-pt jump shot from 6 ft,,52,44
171,2,2:43.0,Offensive rebound by L. Mbah a Moute,,52,44
172,2,2:43.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,54,44
173,2,2:24.0,,Def 3 sec tech foul by C. Paul,54,44
174,2,2:24.0,,R. Rubio makes technical free throw,54,45
175,2,2:16.0,,R. Rubio makes 2-pt layup from 2 ft,54,47
176,2,2:16.0,,Shooting foul by C. Paul (drawn by R. Rubio),54,47
177,2,2:16.0,,R. Rubio misses free throw 1 of 1,54,47
178,2,2:14.0,,Offensive rebound by R. Rubio,54,47
179,2,2:04.0,,A. Wiggins misses 2-pt jump shot from 15 ft,54,47
180,2,2:03.0,Defensive rebound by B. Griffin,,54,47
181,2,1:54.0,Personal foul by R. Rubio (drawn by C. Paul),,54,47
182,2,1:44.0,B. Griffin misses 2-pt jump shot from 19 ft,,54,47
183,2,1:43.0,,Defensive rebound by Z. LaVine,54,47
184,2,1:36.0,,Z. LaVine misses 2-pt layup at rim,54,47
185,2,1:35.0,Defensive rebound by B. Griffin,,54,47
186,2,1:29.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,56,47
187,2,1:07.0,,K. Towns makes 2-pt dunk at rim (assist by A. Wiggins),56,49
188,2,0:38.0,Shooting foul by Z. LaVine (drawn by C. Paul),,56,49
189,2,0:38.0,C. Paul makes free throw 1 of 2,,57,49
190,2,0:38.0,C. Paul makes free throw 2 of 2,,58,49
191,2,0:29.0,,Z. LaVine misses 3-pt jump shot from 25 ft,58,49
192,2,0:27.0,,Offensive rebound by G. Dieng,58,49
193,2,0:26.0,,G. Dieng makes 2-pt layup from 1 ft,58,51
194,2,0:20.0,LA Clippers full timeout,,58,51
195,2,0:20.0,,K. Dunn enters the game for Z. LaVine,58,51
196,2,0:20.0,J. Crawford enters the game for L. Mbah a Moute,,58,51
197,2,0:03.0,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Crawford),,60,51
198,2,0:01.0,,G. Dieng misses 3-pt jump shot from 40 ft,60,51
199,2,0:00.0,,Offensive rebound by Team,60,51
200,3,11:45.0,,K. Towns misses 3-pt jump shot from 25 ft,60,51
201,3,11:43.0,Defensive rebound by B. Griffin,,60,51
202,3,11:27.0,Turnover by B. Griffin (bad pass; steal by Z. LaVine),,60,51
203,3,11:23.0,,Shooting foul by L. Mbah a Moute (drawn by K. Towns),60,51
204,3,11:23.0,,K. Towns misses free throw 1 of 2,60,51
205,3,11:23.0,,Offensive rebound by Team,60,51
206,3,11:23.0,,K. Towns makes free throw 2 of 2,60,52
207,3,11:05.0,B. Griffin misses 2-pt jump shot from 19 ft,,60,52
208,3,11:03.0,Offensive rebound by D. Jordan,,60,52
209,3,11:00.0,Turnover by D. Jordan (bad pass; steal by K. Towns),,60,52
210,3,10:49.0,,A. Wiggins makes 2-pt layup from 2 ft,60,54
211,3,10:32.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Redick),,63,54
212,3,10:02.0,,Turnover by R. Rubio (bad pass; steal by D. Jordan),63,54
213,3,9:57.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,65,54
214,3,9:56.0,,Minnesota full timeout,65,54
215,3,9:50.0,,Turnover by R. Rubio (bad pass),65,54
216,3,9:42.0,Turnover by J. Redick (lost ball; steal by Z. LaVine),,65,54
217,3,9:37.0,,K. Towns misses 2-pt dunk at rim,65,54
218,3,9:36.0,,Offensive rebound by G. Dieng,65,54
219,3,9:23.0,,A. Wiggins misses 2-pt jump shot from 19 ft,65,54
220,3,9:22.0,Defensive rebound by D. Jordan,,65,54
221,3,9:11.0,Turnover by C. Paul (bad pass; steal by R. Rubio),,65,54
222,3,9:06.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Rubio),65,56
223,3,9:03.0,Turnover by B. Griffin (bad pass; steal by K. Towns),,65,56
224,3,9:02.0,,K. Towns makes 2-pt dunk at rim,65,58
225,3,8:33.0,J. Redick misses 3-pt jump shot from 24 ft,,65,58
226,3,8:32.0,Offensive rebound by D. Jordan,,65,58
227,3,8:29.0,C. Paul misses 2-pt jump shot from 18 ft,,65,58
228,3,8:28.0,,Defensive rebound by R. Rubio,65,58
229,3,8:21.0,,A. Wiggins misses 3-pt jump shot from 24 ft,65,58
230,3,8:20.0,Defensive rebound by D. Jordan,,65,58
231,3,8:20.0,LA Clippers full timeout,,65,58
232,3,8:03.0,J. Redick misses 3-pt jump shot from 25 ft,,65,58
233,3,8:02.0,,Defensive rebound by A. Wiggins,65,58
234,3,7:44.0,,G. Dieng misses 2-pt layup at rim,65,58
235,3,7:43.0,Defensive rebound by C. Paul,,65,58
236,3,7:23.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,68,58
237,3,7:11.0,,Personal block foul by B. Griffin (drawn by Z. LaVine),68,58
238,3,6:57.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by A. Wiggins),68,61
239,3,6:40.0,Shooting block foul by R. Rubio (drawn by J. Redick),,68,61
240,3,6:40.0,J. Redick makes free throw 1 of 2,,69,61
241,3,6:40.0,J. Redick makes free throw 2 of 2,,70,61
242,3,6:26.0,,A. Wiggins misses 3-pt jump shot from 25 ft,70,61
243,3,6:25.0,Defensive rebound by C. Paul,,70,61
244,3,6:21.0,L. Mbah a Moute misses 2-pt jump shot from 4 ft (block by Z. LaVine),,70,61
245,3,6:20.0,Offensive rebound by Team,,70,61
246,3,6:13.0,J. Redick misses 2-pt jump shot from 21 ft,,70,61
247,3,6:13.0,Offensive rebound by Team,,70,61
248,3,6:13.0,,Loose ball foul by G. Dieng (drawn by D. Jordan),70,61
249,3,6:05.0,Shooting foul by K. Towns (drawn by C. Paul),,70,61
250,3,6:05.0,C. Paul makes free throw 1 of 2,,71,61
251,3,6:05.0,C. Paul makes free throw 2 of 2,,72,61
252,3,5:51.0,,K. Towns misses 2-pt jump shot from 6 ft (block by B. Griffin),72,61
253,3,5:50.0,Defensive rebound by C. Paul,,72,61
254,3,5:46.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,74,61
255,3,5:46.0,,Minnesota full timeout,74,61
256,3,5:23.0,,K. Towns misses 2-pt jump shot from 20 ft,74,61
257,3,5:22.0,Defensive rebound by D. Jordan,,74,61
258,3,5:16.0,Turnover by C. Paul (bad pass; steal by G. Dieng),,74,61
259,3,5:15.0,,Personal foul by D. Jordan (drawn by Z. LaVine),74,61
260,3,5:06.0,,Shooting foul by B. Griffin (drawn by A. Wiggins),74,61
261,3,5:06.0,,A. Wiggins makes free throw 1 of 2,74,62
262,3,5:06.0,,A. Wiggins makes free throw 2 of 2,74,63
263,3,4:52.0,B. Griffin makes 2-pt layup from 1 ft (assist by J. Redick),,76,63
264,3,4:39.0,,A. Wiggins misses 2-pt jump shot from 3 ft (block by D. Jordan),76,63
265,3,4:38.0,Defensive rebound by D. Jordan,,76,63
266,3,4:33.0,C. Paul makes 3-pt jump shot from 25 ft,,79,63
267,3,4:06.0,,R. Rubio misses 2-pt jump shot from 19 ft,79,63
268,3,4:05.0,Defensive rebound by J. Redick,,79,63
269,3,3:55.0,J. Redick misses 3-pt jump shot from 24 ft,,79,63
270,3,3:54.0,,Defensive rebound by K. Towns,79,63
271,3,3:35.0,,A. Wiggins misses 2-pt jump shot from 19 ft,79,63
272,3,3:33.0,,Offensive rebound by R. Rubio,79,63
273,3,3:21.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),79,65
274,3,3:21.0,LA Clippers full timeout,,79,65
275,3,3:21.0,,K. Dunn enters the game for R. Rubio,79,65
276,3,3:21.0,J. Crawford enters the game for J. Redick,,79,65
277,3,3:11.0,Turnover by C. Paul (bad pass; steal by K. Dunn),,79,65
278,3,3:00.0,,K. Dunn misses 3-pt jump shot from 25 ft,79,65
279,3,2:58.0,Defensive rebound by B. Griffin,,79,65
280,3,2:53.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,81,65
281,3,2:31.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by K. Dunn),81,67
282,3,2:23.0,B. Griffin misses 2-pt layup from 1 ft,,81,67
283,3,2:22.0,,Defensive rebound by K. Dunn,81,67
284,3,2:17.0,,Z. LaVine makes 2-pt layup from 1 ft,81,69
285,3,1:57.0,Shooting foul by K. Dunn (drawn by C. Paul),,81,69
286,3,1:57.0,C. Paul makes free throw 1 of 2,,82,69
287,3,1:57.0,M. Speights enters the game for D. Jordan,,82,69
288,3,1:57.0,C. Paul makes free throw 2 of 2,,83,69
289,3,1:44.0,,Offensive foul by K. Towns (drawn by B. Griffin),83,69
290,3,1:44.0,,Turnover by K. Towns (offensive foul),83,69
291,3,1:44.0,A. Rivers enters the game for C. Paul,,83,69
292,3,1:38.0,Turnover by A. Rivers (lost ball; steal by K. Dunn),,83,69
293,3,1:35.0,,Personal foul by J. Crawford (drawn by K. Dunn),83,69
294,3,1:35.0,,K. Dunn makes free throw 1 of 2,83,70
295,3,1:35.0,,C. Aldrich enters the game for K. Towns,83,70
296,3,1:35.0,,K. Dunn makes free throw 2 of 2,83,71
297,3,1:18.0,L. Mbah a Moute makes 3-pt jump shot from 22 ft (assist by B. Griffin),,86,71
298,3,1:00.0,,Turnover by K. Dunn (bad pass; steal by L. Mbah a Moute),86,71
299,3,0:54.0,,N. Bjelica enters the game for G. Dieng,86,71
300,3,0:46.0,B. Griffin misses 2-pt layup from 2 ft,,86,71
301,3,0:45.0,Offensive rebound by B. Griffin,,86,71
302,3,0:45.0,Shooting foul by N. Bjelica (drawn by B. Griffin),,86,71
303,3,0:45.0,B. Griffin makes free throw 1 of 2,,87,71
304,3,0:45.0,B. Griffin makes free throw 2 of 2,,88,71
305,3,0:25.0,,Shooting foul by B. Griffin (drawn by A. Wiggins),88,71
306,3,0:25.0,,A. Wiggins makes free throw 1 of 2,88,72
307,3,0:25.0,B. Bass enters the game for B. Griffin,,88,72
308,3,0:25.0,R. Felton enters the game for L. Mbah a Moute,,88,72
309,3,0:25.0,,A. Wiggins makes free throw 2 of 2,88,73
310,3,0:04.0,M. Speights misses 3-pt jump shot from 25 ft,,88,73
311,3,0:03.0,,Defensive rebound by Z. LaVine,88,73
312,4,11:44.0,J. Crawford makes 2-pt jump shot from 18 ft (assist by A. Rivers),,90,73
313,4,11:17.0,,Z. LaVine misses 2-pt jump shot from 18 ft,90,73
314,4,11:16.0,Defensive rebound by M. Speights,,90,73
315,4,11:07.0,Personal foul by C. Aldrich (drawn by B. Bass),,90,73
316,4,10:52.0,A. Rivers makes 2-pt layup from 3 ft,,92,73
317,4,10:47.0,,Shooting block foul by M. Speights (drawn by K. Dunn),92,73
318,4,10:47.0,,K. Dunn makes free throw 1 of 2,92,74
319,4,10:47.0,,K. Dunn misses free throw 2 of 2,92,74
320,4,10:47.0,Defensive rebound by M. Speights,,92,74
321,4,10:32.0,M. Speights misses 3-pt jump shot from 25 ft,,92,74
322,4,10:31.0,,Defensive rebound by K. Dunn,92,74
323,4,10:21.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by N. Bjelica),92,76
324,4,9:55.0,A. Rivers misses 2-pt jump shot from 20 ft,,92,76
325,4,9:54.0,,Defensive rebound by K. Dunn,92,76
326,4,9:47.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by K. Dunn),92,78
327,4,9:20.0,B. Bass misses 2-pt jump shot from 12 ft,,92,78
328,4,9:19.0,,Defensive rebound by C. Aldrich,92,78
329,4,9:01.0,,K. Dunn misses 2-pt layup from 1 ft,92,78
330,4,9:00.0,Defensive rebound by B. Bass,,92,78
331,4,8:52.0,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Crawford),,95,78
332,4,8:36.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by Z. LaVine),95,81
333,4,8:18.0,Shooting foul by Z. LaVine (drawn by J. Crawford),,95,81
334,4,8:18.0,LA Clippers full timeout,,95,81
335,4,8:18.0,J. Crawford misses free throw 1 of 2,,95,81
336,4,8:18.0,Offensive rebound by Team,,95,81
337,4,8:18.0,,T. Jones enters the game for Z. LaVine,95,81
338,4,8:18.0,J. Crawford makes free throw 2 of 2,,96,81
339,4,7:58.0,,S. Muhammad misses 2-pt layup from 1 ft,96,81
340,4,7:57.0,Defensive rebound by B. Bass,,96,81
341,4,7:37.0,J. Crawford misses 2-pt jump shot from 17 ft,,96,81
342,4,7:35.0,Offensive rebound by B. Bass,,96,81
343,4,7:32.0,R. Felton makes 3-pt jump shot from 25 ft (assist by A. Rivers),,99,81
344,4,7:13.0,,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),99,83
345,4,6:58.0,Turnover by J. Crawford (bad pass),,99,83
346,4,6:49.0,,Personal foul by A. Rivers (drawn by S. Muhammad),99,83
347,4,6:45.0,,Personal foul by A. Rivers (drawn by S. Muhammad),99,83
348,4,6:37.0,,N. Bjelica misses 2-pt jump shot from 12 ft,99,83
349,4,6:36.0,Defensive rebound by R. Felton,,99,83
350,4,6:24.0,A. Rivers misses 3-pt jump shot from 26 ft,,99,83
351,4,6:23.0,,Defensive rebound by T. Jones,99,83
352,4,6:17.0,,Shooting foul by R. Felton (drawn by S. Muhammad),99,83
353,4,6:17.0,,S. Muhammad makes free throw 1 of 2,99,84
354,4,6:17.0,,S. Muhammad makes free throw 2 of 2,99,85
355,4,6:01.0,M. Speights misses 3-pt jump shot from 23 ft,,99,85
356,4,6:00.0,,Defensive rebound by K. Dunn,99,85
357,4,5:53.0,,T. Jones makes 3-pt jump shot from 23 ft (assist by N. Bjelica),99,88
358,4,5:52.0,LA Clippers full timeout,,99,88
359,4,5:52.0,D. Jordan enters the game for M. Speights,,99,88
360,4,5:52.0,J. Redick enters the game for A. Rivers,,99,88
361,4,5:52.0,C. Paul enters the game for R. Felton,,99,88
362,4,5:52.0,B. Griffin enters the game for B. Bass,,99,88
363,4,5:47.0,Personal take foul by C. Aldrich (drawn by D. Jordan),,99,88
364,4,5:45.0,Personal take foul by C. Aldrich (drawn by D. Jordan),,99,88
365,4,5:43.0,Personal take foul by C. Aldrich (drawn by D. Jordan),,99,88
366,4,5:43.0,D. Jordan makes free throw 1 of 2,,100,88
367,4,5:43.0,D. Jordan misses free throw 2 of 2,,100,88
368,4,5:43.0,,Defensive rebound by N. Bjelica,100,88
369,4,5:20.0,,K. Dunn misses 2-pt jump shot from 9 ft,100,88
370,4,5:18.0,Defensive rebound by B. Griffin,,100,88
371,4,5:17.0,Personal foul by C. Aldrich (drawn by B. Griffin),,100,88
372,4,5:17.0,B. Griffin misses free throw 1 of 2,,100,88
373,4,5:17.0,Offensive rebound by Team,,100,88
374,4,5:17.0,,K. Towns enters the game for C. Aldrich,100,88
375,4,5:17.0,B. Griffin makes free throw 2 of 2,,101,88
376,4,4:57.0,,Turnover by S. Muhammad (bad pass),101,88
377,4,4:51.0,Personal foul by N. Bjelica (drawn by B. Griffin),,101,88
378,4,4:51.0,B. Griffin makes free throw 1 of 2,,102,88
