,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
382,4,7:29.0,Shooting foul by B. Portis (drawn by S. Long),,101,90
383,4,7:29.0,S. Long misses free throw 1 of 2,,101,90
384,4,7:29.0,Offensive rebound by Team,,101,90
385,4,7:29.0,R. Covington enters the game for N. Stauskas,,101,90
386,4,7:29.0,S. Long makes free throw 2 of 2,,102,90
387,4,7:15.0,,B. Portis makes 2-pt jump shot from 16 ft (assist by J. Butler),102,92
388,4,6:51.0,S. Rodríguez misses 2-pt layup from 3 ft,,102,92
389,4,6:51.0,,Defensive rebound by Team,102,92
390,4,6:51.0,,Personal foul by R. Covington (drawn by B. Portis),102,92
391,4,6:31.0,,J. Butler misses 3-pt jump shot from 24 ft,102,92
392,4,6:30.0,Defensive rebound by G. Henderson,,102,92
393,4,6:17.0,S. Long misses 2-pt jump shot from 20 ft,,102,92
394,4,6:16.0,,Defensive rebound by J. Butler,102,92
395,4,6:07.0,,D. Valentine misses 3-pt jump shot from 24 ft,102,92
396,4,6:06.0,Defensive rebound by D. Šarić,,102,92
397,4,5:56.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),,105,92
398,4,5:55.0,,Chicago full timeout,105,92
399,4,5:55.0,T. McConnell enters the game for R. Covington,,105,92
400,4,5:55.0,N. Stauskas enters the game for S. Rodríguez,,105,92
401,4,5:55.0,R. Holmes enters the game for S. Long,,105,92
402,4,5:42.0,,J. Butler misses 2-pt jump shot from 14 ft,105,92
403,4,5:40.0,,Offensive rebound by J. Butler,105,92
404,4,5:35.0,,A. Morrow makes 2-pt jump shot from 13 ft (assist by J. Butler),105,94
405,4,5:27.0,D. Šarić misses 2-pt jump shot from 7 ft (block by M. Carter-Williams),,105,94
406,4,5:25.0,,Offensive rebound by Team,105,94
407,4,5:18.0,,A. Morrow misses 2-pt jump shot from 10 ft (block by G. Henderson),105,94
408,4,5:16.0,Defensive rebound by G. Henderson,,105,94
409,4,5:11.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by N. Stauskas),,108,94
410,4,4:57.0,,J. Butler makes 2-pt jump shot from 9 ft,108,96
411,4,4:38.0,Shooting foul by D. Valentine (drawn by D. Šarić),,108,96
412,4,4:38.0,D. Šarić makes free throw 1 of 2,,109,96
413,4,4:38.0,D. Šarić misses free throw 2 of 2,,109,96
414,4,4:38.0,R. Covington enters the game for N. Stauskas,,109,96
415,4,4:36.0,Offensive rebound by R. Holmes,,109,96
416,4,4:19.0,G. Henderson misses 3-pt jump shot from 24 ft,,109,96
417,4,4:18.0,,Defensive rebound by J. Butler,109,96
418,4,4:11.0,,J. Butler misses 2-pt jump shot from 4 ft,109,96
419,4,4:10.0,Defensive rebound by D. Šarić,,109,96
420,4,3:50.0,Shooting foul by M. Carter-Williams (drawn by T. McConnell),,109,96
421,4,3:50.0,T. McConnell makes free throw 1 of 2,,110,96
422,4,3:50.0,T. McConnell makes free throw 2 of 2,,111,96
423,4,3:35.0,,D. Valentine misses 3-pt jump shot from 26 ft,111,96
424,4,3:34.0,Defensive rebound by G. Henderson,,111,96
425,4,3:23.0,D. Šarić misses 2-pt hook shot from 4 ft,,111,96
426,4,3:22.0,,Defensive rebound by D. Valentine,111,96
427,4,3:14.0,,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by J. Butler),111,99
428,4,2:59.0,Turnover by R. Holmes (bad pass),,111,99
429,4,2:59.0,,Chicago full timeout,111,99
430,4,2:45.0,,J. Butler misses 2-pt layup from 2 ft,111,99
431,4,2:44.0,Defensive rebound by R. Covington,,111,99
432,4,2:31.0,Turnover by D. Šarić (lost ball),,111,99
433,4,2:23.0,,Shooting foul by R. Holmes (drawn by J. Butler),111,99
434,4,2:23.0,,J. Butler misses free throw 1 of 2,111,99
435,4,2:23.0,,Offensive rebound by Team,111,99
436,4,2:23.0,,J. Butler makes free throw 2 of 2,111,100
437,4,2:11.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. McConnell),,114,100
438,4,1:56.0,,B. Portis makes 2-pt jump shot from 21 ft (assist by J. Butler),114,102
439,4,1:50.0,Philadelphia full timeout,,114,102
440,4,1:35.0,Shooting foul by D. Valentine (drawn by G. Henderson),,114,102
441,4,1:35.0,G. Henderson misses free throw 1 of 2,,114,102
442,4,1:35.0,Offensive rebound by Team,,114,102
443,4,1:35.0,G. Henderson makes free throw 2 of 2,,115,102
444,4,1:18.0,,J. Butler misses 2-pt jump shot from 6 ft,115,102
445,4,1:17.0,Defensive rebound by T. McConnell,,115,102
446,4,1:08.0,Personal foul by B. Portis (drawn by D. Šarić),,115,102
447,4,1:08.0,D. Šarić makes free throw 1 of 2,,116,102
448,4,1:08.0,,P. Zipser enters the game for J. Butler,116,102
449,4,1:08.0,D. Šarić makes free throw 2 of 2,,117,102
450,4,1:00.0,,Shooting foul by D. Šarić (drawn by M. Carter-Williams),117,102
451,4,1:00.0,,M. Carter-Williams makes free throw 1 of 2,117,103
452,4,1:00.0,,M. Carter-Williams makes free throw 2 of 2,117,104
453,4,0:45.0,R. Holmes misses 2-pt jump shot from 6 ft,,117,104
454,4,0:44.0,,Defensive rebound by B. Portis,117,104
455,4,0:36.0,,Turnover by B. Portis (bad pass; steal by R. Covington),117,104
456,4,0:15.0,T. McConnell misses 2-pt layup from 2 ft (block by M. Carter-Williams),,117,104
457,4,0:13.0,Offensive rebound by T. McConnell,,117,104
458,4,0:12.0,Turnover by Team (shot clock),,117,104
459,4,0:04.0,,D. Valentine makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),117,107
