,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
82,1,1:59.0,,J. Lamb misses 2-pt jump shot from 11 ft,19,16
83,1,1:58.0,Defensive rebound by D. McDermott,,19,16
84,1,1:44.0,J. Butler makes 2-pt jump shot from 18 ft (assist by D. McDermott),,21,16
85,1,1:21.0,,F. Kaminsky makes 2-pt layup from 1 ft,21,18
86,1,1:14.0,D. McDermott misses 2-pt layup from 2 ft (block by R. Hibbert),,21,18
87,1,1:14.0,Offensive rebound by N. Mirotić,,21,18
88,1,1:14.0,N. Mirotić makes 2-pt layup from 1 ft,,23,18
89,1,1:14.0,,Charlotte full timeout,23,18
90,1,1:14.0,C. Felício enters the game for R. Lopez,,23,18
91,1,1:00.0,,J. Lamb makes 2-pt layup from 2 ft (assist by F. Kaminsky),23,20
92,1,0:43.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by J. Grant),,26,20
93,1,0:34.0,,R. Hibbert makes 2-pt layup from 1 ft (assist by R. Sessions),26,22
94,1,0:26.0,J. Butler misses 2-pt jump shot from 9 ft,,26,22
95,1,0:25.0,,Defensive rebound by R. Hibbert,26,22
96,1,0:07.0,,R. Sessions misses 3-pt jump shot from 24 ft,26,22
97,1,0:06.0,Defensive rebound by N. Mirotić,,26,22
98,1,0:00.0,J. Butler misses 3-pt jump shot from 28 ft,,26,22
99,1,0:00.0,Offensive rebound by Team,,26,22
100,2,11:49.0,N. Mirotić misses 3-pt jump shot from 29 ft,,26,22
101,2,11:48.0,,Defensive rebound by N. Batum,26,22
102,2,11:41.0,,Turnover by R. Hibbert (offensive foul),26,22
103,2,11:41.0,,Offensive foul by R. Hibbert (drawn by J. Grant),26,22
104,2,11:26.0,D. Wade misses 2-pt jump shot from 13 ft,,26,22
105,2,11:24.0,Offensive rebound by D. Wade,,26,22
106,2,11:19.0,D. McDermott misses 2-pt jump shot from 4 ft,,26,22
107,2,11:17.0,Offensive rebound by C. Felício,,26,22
108,2,11:17.0,C. Felício misses 2-pt layup from 1 ft,,26,22
109,2,11:16.0,Offensive rebound by N. Mirotić,,26,22
110,2,11:16.0,N. Mirotić makes 2-pt layup from 1 ft,,28,22
111,2,11:01.0,,Turnover by R. Sessions (bad pass),28,22
112,2,10:37.0,J. Grant makes 2-pt jump shot from 16 ft,,30,22
113,2,10:20.0,,M. Belinelli misses 2-pt jump shot from 20 ft,30,22
114,2,10:19.0,Defensive rebound by C. Felício,,30,22
115,2,10:03.0,C. Felício misses 2-pt jump shot from 6 ft (block by R. Hibbert),,30,22
116,2,10:03.0,Offensive rebound by C. Felício,,30,22
117,2,10:03.0,Shooting foul by M. Belinelli (drawn by C. Felício),,30,22
118,2,10:03.0,C. Felício misses free throw 1 of 2,,30,22
119,2,10:03.0,Offensive rebound by Team,,30,22
120,2,10:03.0,C. Felício misses free throw 2 of 2,,30,22
121,2,10:02.0,,Defensive rebound by N. Batum,30,22
122,2,9:41.0,,N. Batum misses 3-pt jump shot from 25 ft,30,22
123,2,9:40.0,Defensive rebound by C. Felício,,30,22
124,2,9:18.0,N. Mirotić misses 2-pt layup from 3 ft (block by R. Hibbert),,30,22
125,2,9:16.0,,Defensive rebound by R. Hibbert,30,22
126,2,9:14.0,,Personal foul by C. Felício (drawn by R. Sessions),30,22
127,2,9:14.0,,R. Sessions makes free throw 1 of 2,30,23
128,2,9:14.0,,R. Sessions misses free throw 2 of 2,30,23
129,2,9:13.0,Defensive rebound by N. Mirotić,,30,23
130,2,9:00.0,D. Wade misses 2-pt jump shot from 19 ft,,30,23
131,2,8:59.0,,Defensive rebound by R. Hibbert,30,23
132,2,8:48.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,30,23
133,2,8:46.0,Defensive rebound by D. Wade,,30,23
134,2,8:38.0,D. Wade misses 2-pt jump shot from 16 ft,,30,23
135,2,8:37.0,,Defensive rebound by F. Kaminsky,30,23
136,2,8:27.0,,F. Kaminsky misses 2-pt hook shot from 7 ft,30,23
137,2,8:26.0,Defensive rebound by D. Wade,,30,23
138,2,8:11.0,J. Grant misses 2-pt jump shot from 9 ft,,30,23
139,2,8:10.0,,Defensive rebound by R. Sessions,30,23
140,2,8:06.0,,R. Sessions makes 2-pt layup from 1 ft,30,25
141,2,8:06.0,Chicago full timeout,,30,25
142,2,8:06.0,,K. Walker enters the game for R. Sessions,30,25
143,2,7:50.0,N. Mirotić misses 2-pt jump shot from 6 ft (block by R. Hibbert),,30,25
144,2,7:48.0,,Defensive rebound by R. Hibbert,30,25
145,2,7:33.0,,R. Hibbert makes 2-pt hook shot from 5 ft,30,27
146,2,7:13.0,D. McDermott misses 2-pt layup from 2 ft,,30,27
147,2,7:10.0,,Defensive rebound by K. Walker,30,27
148,2,7:08.0,,Shooting foul by J. Grant (drawn by K. Walker),30,27
149,2,7:08.0,,K. Walker makes free throw 1 of 2,30,28
150,2,7:08.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,30,28
151,2,7:08.0,R. Rondo enters the game for D. McDermott,,30,28
152,2,7:08.0,J. Butler enters the game for J. Grant,,30,28
153,2,7:08.0,T. Gibson enters the game for C. Felício,,30,28
154,2,7:08.0,,K. Walker makes free throw 2 of 2,30,29
155,2,6:48.0,N. Mirotić misses 3-pt jump shot from 26 ft,,30,29
156,2,6:47.0,,Defensive rebound by M. Kidd-Gilchrist,30,29
157,2,6:36.0,,Turnover by K. Walker (lost ball; steal by D. Wade),30,29
158,2,6:31.0,N. Mirotić misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,30,29
159,2,6:29.0,,Defensive rebound by F. Kaminsky,30,29
160,2,6:24.0,,K. Walker misses 2-pt layup from 2 ft,30,29
161,2,6:23.0,,Offensive rebound by N. Batum,30,29
162,2,6:23.0,,N. Batum makes 2-pt layup from 1 ft,30,31
163,2,6:14.0,D. Wade misses 2-pt jump shot from 18 ft,,30,31
164,2,6:13.0,,Defensive rebound by M. Kidd-Gilchrist,30,31
165,2,5:58.0,,K. Walker misses 2-pt layup from 2 ft,30,31
166,2,5:57.0,Defensive rebound by N. Mirotić,,30,31
167,2,5:46.0,Turnover by R. Rondo (lost ball; steal by K. Walker),,30,31
168,2,5:44.0,,Personal foul by N. Mirotić (drawn by N. Batum),30,31
169,2,5:44.0,Official timeout,,30,31
170,2,5:44.0,D. McDermott enters the game for D. Wade,,30,31
171,2,5:44.0,R. Lopez enters the game for N. Mirotić,,30,31
172,2,5:44.0,,M. Williams enters the game for F. Kaminsky,30,31
173,2,5:30.0,,N. Batum makes 2-pt jump shot from 14 ft,30,33
174,2,5:03.0,R. Lopez misses 2-pt hook shot from 5 ft,,30,33
175,2,5:01.0,,Defensive rebound by N. Batum,30,33
176,2,4:45.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by K. Walker),30,36
177,2,4:35.0,Offensive foul by D. McDermott (drawn by N. Batum),,30,36
178,2,4:35.0,Turnover by D. McDermott (offensive foul),,30,36
179,2,4:29.0,,Shooting foul by R. Lopez (drawn by K. Walker),30,36
180,2,4:29.0,,K. Walker makes free throw 1 of 2,30,37
181,2,4:29.0,,K. Walker makes free throw 2 of 2,30,38
182,2,4:19.0,Shooting foul by R. Hibbert (drawn by J. Butler),,30,38
183,2,4:19.0,J. Butler makes free throw 1 of 2,,31,38
184,2,4:19.0,,C. Zeller enters the game for R. Hibbert,31,38
185,2,4:19.0,J. Butler makes free throw 2 of 2,,32,38
186,2,4:01.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,32,38
187,2,3:57.0,,Offensive rebound by C. Zeller,32,38
188,2,3:57.0,,C. Zeller makes 2-pt dunk at rim,32,40
189,2,3:41.0,R. Lopez makes 2-pt jump shot from 19 ft (assist by R. Rondo),,34,40
190,2,3:22.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by C. Zeller),34,42
191,2,3:22.0,,Shooting foul by T. Gibson (drawn by M. Kidd-Gilchrist),34,42
192,2,3:22.0,,M. Kidd-Gilchrist misses free throw 1 of 1,34,42
193,2,3:21.0,Defensive rebound by R. Rondo,,34,42
194,2,3:11.0,Turnover by J. Butler (bad pass; steal by M. Williams),,34,42
195,2,3:07.0,,K. Walker makes 2-pt layup from 2 ft (assist by M. Williams),34,44
196,2,3:07.0,Chicago full timeout,,34,44
197,2,3:07.0,D. Wade enters the game for D. McDermott,,34,44
198,2,2:52.0,J. Butler makes 2-pt jump shot from 18 ft (assist by R. Rondo),,36,44
199,2,2:39.0,,Turnover by M. Williams (traveling),36,44
200,2,2:39.0,,Charlotte full timeout,36,44
201,2,2:24.0,J. Butler misses 2-pt jump shot from 6 ft (block by M. Kidd-Gilchrist),,36,44
202,2,2:23.0,,Defensive rebound by K. Walker,36,44
203,2,2:06.0,,K. Walker misses 2-pt jump shot from 18 ft,36,44
204,2,2:04.0,,Offensive rebound by C. Zeller,36,44
205,2,1:56.0,,Shooting foul by R. Lopez (drawn by C. Zeller),36,44
206,2,1:56.0,,C. Zeller makes free throw 1 of 2,36,45
207,2,1:56.0,,C. Zeller makes free throw 2 of 2,36,46
208,2,1:36.0,Turnover by R. Rondo (bad pass; steal by M. Kidd-Gilchrist),,36,46
209,2,1:13.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,36,46
210,2,1:12.0,Defensive rebound by J. Butler,,36,46
211,2,1:03.0,D. Wade makes 2-pt jump shot from 16 ft (assist by J. Butler),,38,46
212,2,0:46.0,,N. Batum makes 2-pt jump shot from 19 ft (assist by M. Kidd-Gilchrist),38,48
213,2,0:32.0,D. Wade makes 2-pt jump shot from 16 ft,,40,48
214,2,0:09.0,,M. Williams misses 3-pt jump shot from 24 ft,40,48
215,2,0:08.0,Defensive rebound by R. Rondo,,40,48
216,2,0:00.0,R. Rondo misses 2-pt layup from 2 ft,,40,48
217,2,0:00.0,Offensive rebound by Team,,40,48
218,3,11:47.0,T. Gibson makes 2-pt layup from 1 ft (assist by R. Lopez),,42,48
219,3,11:28.0,,K. Walker misses 2-pt jump shot from 7 ft,42,48
220,3,11:27.0,Defensive rebound by D. Wade,,42,48
221,3,11:10.0,J. Butler makes 2-pt jump shot from 17 ft (assist by R. Rondo),,44,48
222,3,10:51.0,,Turnover by C. Zeller (bad pass; steal by R. Rondo),44,48
223,3,10:47.0,Shooting foul by C. Zeller (drawn by D. Wade),,44,48
224,3,10:47.0,D. Wade makes free throw 1 of 2,,45,48
225,3,10:47.0,D. Wade makes free throw 2 of 2,,46,48
226,3,10:27.0,,K. Walker misses 2-pt layup from 3 ft,46,48
227,3,10:26.0,Defensive rebound by R. Lopez,,46,48
228,3,10:21.0,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Wade),,49,48
229,3,10:21.0,,Charlotte full timeout,49,48
230,3,10:03.0,,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),49,50
231,3,9:51.0,Turnover by R. Rondo (bad pass; steal by M. Williams),,49,50
232,3,9:41.0,,K. Walker misses 2-pt layup from 1 ft,49,50
233,3,9:39.0,,Offensive rebound by K. Walker,49,50
234,3,9:36.0,,Turnover by M. Williams (lost ball; steal by R. Rondo),49,50
235,3,9:32.0,Turnover by R. Rondo (lost ball),,49,50
236,3,9:14.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),49,52
237,3,8:49.0,D. Wade misses 2-pt jump shot from 18 ft,,49,52
238,3,8:48.0,Offensive rebound by R. Lopez,,49,52
239,3,8:40.0,R. Lopez misses 2-pt layup from 1 ft,,49,52
240,3,8:40.0,Offensive rebound by R. Lopez,,49,52
241,3,8:40.0,R. Lopez misses 2-pt layup from 1 ft,,49,52
242,3,8:40.0,,Defensive rebound by Team,49,52
243,3,8:40.0,Loose ball foul by R. Lopez (drawn by M. Kidd-Gilchrist),,49,52
244,3,8:19.0,,N. Batum makes 2-pt jump shot from 21 ft,49,54
245,3,8:01.0,R. Rondo makes 2-pt layup from 1 ft,,51,54
246,3,7:41.0,,Turnover by N. Batum (bad pass),51,54
247,3,7:20.0,J. Butler misses 2-pt jump shot from 14 ft,,51,54
248,3,7:18.0,,Defensive rebound by N. Batum,51,54
249,3,7:11.0,,M. Williams misses 2-pt layup from 3 ft (block by R. Lopez),51,54
250,3,7:11.0,,Offensive rebound by Team,51,54
251,3,7:08.0,,K. Walker makes 2-pt jump shot from 19 ft (assist by N. Batum),51,56
252,3,6:53.0,D. Wade misses 3-pt jump shot from 25 ft,,51,56
253,3,6:52.0,,Defensive rebound by M. Kidd-Gilchrist,51,56
254,3,6:40.0,,N. Batum misses 2-pt jump shot from 8 ft,51,56
255,3,6:39.0,Defensive rebound by R. Lopez,,51,56
256,3,6:35.0,R. Rondo misses 2-pt layup from 1 ft (block by C. Zeller),,51,56
257,3,6:35.0,Offensive rebound by Team,,51,56
258,3,6:28.0,D. McDermott enters the game for D. Wade,,51,56
259,3,6:21.0,J. Butler makes 2-pt jump shot from 21 ft (assist by R. Rondo),,53,56
260,3,6:09.0,,N. Batum misses 2-pt jump shot from 9 ft (block by J. Butler),53,56
261,3,6:06.0,Defensive rebound by J. Butler,,53,56
262,3,6:04.0,J. Butler makes 2-pt layup from 1 ft (assist by R. Rondo),,55,56
263,3,5:44.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by C. Zeller),55,58
264,3,5:31.0,T. Gibson misses 2-pt layup from 2 ft (block by M. Williams),,55,58
265,3,5:29.0,,Defensive rebound by M. Kidd-Gilchrist,55,58
266,3,5:24.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),55,61
267,3,5:23.0,Chicago full timeout,,55,61
268,3,5:11.0,J. Butler makes 2-pt jump shot from 13 ft,,57,61
269,3,4:56.0,,Shooting foul by J. Butler (drawn by N. Batum),57,61
270,3,4:56.0,,N. Batum makes free throw 1 of 2,57,62
271,3,4:56.0,,N. Batum misses free throw 2 of 2,57,62
272,3,4:56.0,,F. Kaminsky enters the game for M. Williams,57,62
273,3,4:56.0,N. Mirotić enters the game for T. Gibson,,57,62
274,3,4:50.0,Defensive rebound by N. Mirotić,,57,62
275,3,4:33.0,R. Rondo misses 3-pt jump shot from 24 ft,,57,62
276,3,4:31.0,Offensive rebound by R. Lopez,,57,62
277,3,4:31.0,R. Lopez makes 2-pt layup at rim,,59,62
278,3,4:16.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by K. Walker),59,64
279,3,3:54.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),,62,64
280,3,3:42.0,,K. Walker misses 2-pt jump shot from 6 ft (block by N. Mirotić),62,64
281,3,3:40.0,,Offensive rebound by K. Walker,62,64
282,3,3:32.0,,Personal foul by R. Rondo (drawn by M. Kidd-Gilchrist),62,64
283,3,3:32.0,,R. Sessions enters the game for K. Walker,62,64
284,3,3:32.0,,J. Lamb enters the game for M. Kidd-Gilchrist,62,64
285,3,3:26.0,,Shooting foul by N. Mirotić (drawn by F. Kaminsky),62,64
286,3,3:26.0,,F. Kaminsky makes free throw 1 of 2,62,65
287,3,3:26.0,,F. Kaminsky makes free throw 2 of 2,62,66
288,3,3:15.0,N. Mirotić misses 3-pt jump shot from 24 ft (block by F. Kaminsky),,62,66
289,3,3:13.0,,Defensive rebound by J. Lamb,62,66
290,3,3:06.0,,R. Sessions misses 2-pt layup from 2 ft,62,66
291,3,3:04.0,,Offensive rebound by C. Zeller,62,66
292,3,2:59.0,,C. Zeller makes 2-pt layup at rim (assist by R. Sessions),62,68
293,3,2:50.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by R. Rondo),,65,68
294,3,2:29.0,,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by N. Batum),65,71
295,3,2:11.0,J. Butler misses 2-pt jump shot from 7 ft,,65,71
296,3,2:10.0,,Defensive rebound by N. Batum,65,71
297,3,2:01.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,65,71
298,3,1:59.0,,Offensive rebound by C. Zeller,65,71
299,3,1:45.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),65,73
300,3,1:22.0,J. Butler misses 2-pt jump shot from 14 ft,,65,73
301,3,1:21.0,,Defensive rebound by F. Kaminsky,65,73
302,3,1:08.0,,F. Kaminsky makes 2-pt jump shot from 9 ft (assist by R. Sessions),65,75
303,3,1:07.0,Chicago full timeout,,65,75
304,3,1:07.0,C. Felício enters the game for R. Lopez,,65,75
305,3,1:07.0,J. Grant enters the game for R. Rondo,,65,75
306,3,1:07.0,,R. Hibbert enters the game for C. Zeller,65,75
307,3,0:47.0,J. Grant makes 2-pt jump shot from 11 ft,,67,75
308,3,0:23.0,,N. Batum misses 3-pt jump shot from 25 ft,67,75
309,3,0:22.0,Defensive rebound by N. Mirotić,,67,75
310,4,11:47.0,,Turnover by R. Sessions (bad pass; steal by N. Mirotić),67,75
311,4,11:31.0,N. Mirotić misses 3-pt jump shot from 24 ft,,67,75
312,4,11:29.0,,Defensive rebound by R. Hibbert,67,75
313,4,11:21.0,,R. Sessions misses 2-pt layup from 1 ft,67,75
314,4,11:20.0,,Offensive rebound by F. Kaminsky,67,75
315,4,11:20.0,,F. Kaminsky makes 2-pt layup from 1 ft,67,77
316,4,11:04.0,N. Mirotić misses 3-pt jump shot from 26 ft,,67,77
317,4,11:02.0,Offensive rebound by C. Felício,,67,77
318,4,10:57.0,D. Wade misses 2-pt layup from 2 ft,,67,77
319,4,10:57.0,Offensive rebound by Team,,67,77
320,4,10:57.0,,Loose ball foul by R. Hibbert (drawn by D. Wade),67,77
321,4,10:57.0,Technical foul by T. Gibson,,67,77
322,4,10:57.0,,J. Lamb makes technical free throw,67,78
323,4,10:50.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by D. Wade),,70,78
324,4,10:30.0,,Turnover by R. Hibbert (bad pass; steal by D. Wade),70,78
325,4,10:22.0,N. Mirotić misses 2-pt layup from 3 ft,,70,78
326,4,10:20.0,Offensive rebound by C. Felício,,70,78
327,4,10:15.0,D. McDermott misses 3-pt jump shot from 25 ft,,70,78
328,4,10:14.0,Offensive rebound by N. Mirotić,,70,78
329,4,10:14.0,N. Mirotić makes 2-pt layup from 1 ft,,72,78
330,4,9:59.0,,Personal foul by D. McDermott (drawn by R. Hibbert),72,78
331,4,9:44.0,,J. Lamb makes 2-pt jump shot from 22 ft,72,80
332,4,9:28.0,D. Wade misses 2-pt jump shot from 4 ft (block by M. Kidd-Gilchrist),,72,80
333,4,9:26.0,,Defensive rebound by M. Kidd-Gilchrist,72,80
334,4,9:23.0,,R. Sessions makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),72,82
335,4,9:05.0,D. Wade makes 2-pt jump shot from 13 ft (assist by J. Grant),,74,82
336,4,8:45.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,74,82
337,4,8:45.0,,Offensive rebound by Team,74,82
338,4,8:45.0,Loose ball foul by C. Felício (drawn by R. Hibbert),,74,82
339,4,8:45.0,Official timeout,,74,82
340,4,8:45.0,,N. Batum enters the game for M. Kidd-Gilchrist,74,82
341,4,8:27.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,74,82
342,4,8:26.0,Defensive rebound by D. Wade,,74,82
343,4,8:16.0,D. Wade misses 2-pt layup from 1 ft,,74,82
344,4,8:15.0,,Defensive rebound by N. Batum,74,82
345,4,8:09.0,,Personal foul by C. Felício (drawn by F. Kaminsky),74,82
346,4,8:04.0,,Shooting foul by C. Felício (drawn by J. Lamb),74,82
347,4,8:04.0,,J. Lamb makes free throw 1 of 2,74,83
348,4,8:04.0,J. Butler enters the game for J. Grant,,74,83
349,4,8:04.0,,K. Walker enters the game for R. Sessions,74,83
350,4,8:04.0,,J. Lamb makes free throw 2 of 2,74,84
351,4,7:49.0,Turnover by J. Butler (bad pass; steal by N. Batum),,74,84
352,4,7:24.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,74,84
353,4,7:23.0,Defensive rebound by D. McDermott,,74,84
354,4,7:18.0,D. Wade misses 2-pt jump shot from 17 ft,,74,84
355,4,7:15.0,Offensive rebound by N. Mirotić,,74,84
356,4,7:15.0,N. Mirotić misses 2-pt layup at rim,,74,84
357,4,7:13.0,Offensive rebound by N. Mirotić,,74,84
358,4,7:13.0,N. Mirotić makes 2-pt layup from 1 ft,,76,84
359,4,7:03.0,,Shooting foul by J. Butler (drawn by K. Walker),76,84
360,4,7:03.0,,K. Walker makes free throw 1 of 2,76,85
361,4,7:03.0,R. Rondo enters the game for D. Wade,,76,85
362,4,7:03.0,,C. Zeller enters the game for R. Hibbert,76,85
363,4,7:03.0,,K. Walker makes free throw 2 of 2,76,86
364,4,6:48.0,N. Mirotić misses 3-pt jump shot from 26 ft,,76,86
365,4,6:47.0,,Defensive rebound by J. Lamb,76,86
366,4,6:36.0,,J. Lamb misses 3-pt jump shot from 26 ft,76,86
367,4,6:35.0,Defensive rebound by J. Butler,,76,86
368,4,6:28.0,Personal foul by F. Kaminsky (drawn by J. Butler),,76,86
369,4,6:28.0,T. Gibson enters the game for N. Mirotić,,76,86
370,4,6:12.0,D. McDermott misses 3-pt jump shot from 29 ft,,76,86
371,4,6:12.0,,Defensive rebound by Team,76,86
372,4,5:59.0,,F. Kaminsky makes 2-pt hook shot from 6 ft (assist by C. Zeller),76,88
373,4,5:59.0,Chicago full timeout,,76,88
374,4,5:59.0,R. Lopez enters the game for C. Felício,,76,88
375,4,5:48.0,T. Gibson misses 2-pt jump shot from 10 ft,,76,88
376,4,5:47.0,Offensive rebound by T. Gibson,,76,88
377,4,5:45.0,T. Gibson makes 2-pt layup from 1 ft,,78,88
378,4,5:28.0,,C. Zeller misses 2-pt layup from 2 ft (block by T. Gibson),78,88
379,4,5:26.0,,Offensive rebound by C. Zeller,78,88
