,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
59,1,4:04.0,K. Séraphin misses 2-pt jump shot from 21 ft,,12,20
60,1,4:03.0,,Defensive rebound by D. Howard,12,20
61,1,3:48.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by D. Schröder),12,23
62,1,3:41.0,Indiana full timeout,,12,23
63,1,3:41.0,,E. İlyasova enters the game for D. Howard,12,23
64,1,3:24.0,M. Ellis misses 3-pt jump shot from 24 ft,,12,23
65,1,3:22.0,,Defensive rebound by T. Sefolosha,12,23
66,1,3:09.0,,Turnover by P. Millsap (traveling),12,23
67,1,3:09.0,R. Stuckey enters the game for J. Teague,,12,23
68,1,3:09.0,,T. Prince enters the game for T. Sefolosha,12,23
69,1,2:48.0,K. Séraphin makes 2-pt hook shot from 5 ft (assist by R. Stuckey),,14,23
70,1,2:35.0,,Personal foul by M. Ellis (drawn by D. Schröder),14,23
71,1,2:35.0,,M. Delaney enters the game for D. Schröder,14,23
72,1,2:35.0,R. Christmas enters the game for M. Turner,,14,23
73,1,2:26.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by P. Millsap),14,26
74,1,2:14.0,Shooting foul by M. Delaney (drawn by M. Ellis),,14,26
75,1,2:14.0,M. Ellis misses free throw 1 of 2,,14,26
76,1,2:14.0,Offensive rebound by Team,,14,26
77,1,2:14.0,M. Ellis misses free throw 2 of 2,,14,26
78,1,2:12.0,Offensive rebound by K. Séraphin,,14,26
79,1,2:12.0,K. Séraphin misses 2-pt layup at rim,,14,26
80,1,2:11.0,Offensive rebound by R. Christmas,,14,26
81,1,2:11.0,R. Christmas makes 2-pt layup from 1 ft,,16,26
82,1,1:57.0,,P. Millsap misses 2-pt jump shot from 17 ft,16,26
83,1,1:53.0,Defensive rebound by R. Stuckey,,16,26
84,1,1:42.0,K. Séraphin misses 2-pt jump shot from 11 ft,,16,26
85,1,1:38.0,,Defensive rebound by P. Millsap,16,26
86,1,1:32.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by P. Millsap),16,29
87,1,1:13.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Stuckey),,19,29
88,1,0:59.0,,P. Millsap misses 3-pt jump shot from 25 ft,19,29
89,1,0:57.0,Defensive rebound by M. Ellis,,19,29
90,1,0:50.0,Turnover by M. Ellis (bad pass),,19,29
91,1,0:50.0,G. Robinson enters the game for P. George,,19,29
92,1,0:50.0,C. Miles enters the game for K. Séraphin,,19,29
93,1,0:37.0,,Shooting foul by G. Robinson (drawn by T. Prince),19,29
94,1,0:37.0,,T. Prince misses free throw 1 of 2,19,29
95,1,0:37.0,,Offensive rebound by Team,19,29
96,1,0:37.0,,T. Prince makes free throw 2 of 2,19,30
97,1,0:25.0,Turnover by M. Ellis (lost ball),,19,30
98,1,0:07.0,,E. İlyasova misses 3-pt jump shot from 25 ft,19,30
99,1,0:05.0,Defensive rebound by R. Stuckey,,19,30
100,1,0:04.0,Personal foul by T. Prince (drawn by C. Miles),,19,30
101,1,0:04.0,,K. Bazemore enters the game for P. Millsap,19,30
102,2,11:52.0,R. Stuckey misses 2-pt jump shot from 9 ft,,19,30
103,2,11:51.0,,Defensive rebound by D. Howard,19,30
104,2,11:34.0,,Shooting foul by R. Christmas (drawn by D. Howard),19,30
105,2,11:34.0,,D. Howard misses free throw 1 of 2,19,30
106,2,11:34.0,,Offensive rebound by Team,19,30
107,2,11:34.0,,D. Howard misses free throw 2 of 2,19,30
108,2,11:33.0,,Offensive rebound by Team,19,30
109,2,11:33.0,Loose ball foul by C. Miles (drawn by T. Prince),,19,30
110,2,11:20.0,,T. Prince misses 2-pt layup from 4 ft,19,30
111,2,11:18.0,Defensive rebound by R. Christmas,,19,30
112,2,11:04.0,C. Miles misses 3-pt jump shot from 24 ft,,19,30
113,2,11:03.0,,Defensive rebound by E. İlyasova,19,30
114,2,10:57.0,,Personal foul by R. Christmas (drawn by D. Howard),19,30
115,2,10:45.0,,Shooting foul by R. Christmas (drawn by D. Howard),19,30
116,2,10:45.0,,D. Howard makes free throw 1 of 2,19,31
117,2,10:45.0,A. Jefferson enters the game for R. Christmas,,19,31
118,2,10:45.0,,D. Howard makes free throw 2 of 2,19,32
119,2,10:27.0,Turnover by C. Miles (bad pass; steal by D. Howard),,19,32
120,2,10:19.0,,D. Howard misses 2-pt jump shot from 9 ft,19,32
121,2,10:17.0,Defensive rebound by G. Robinson,,19,32
122,2,10:12.0,Personal foul by T. Hardaway (drawn by C. Miles),,19,32
123,2,10:12.0,,K. Bazemore enters the game for E. İlyasova,19,32
124,2,10:08.0,R. Stuckey misses 2-pt jump shot from 17 ft,,19,32
125,2,10:06.0,,Defensive rebound by T. Prince,19,32
126,2,10:01.0,,Turnover by M. Delaney (bad pass; steal by M. Ellis),19,32
127,2,9:49.0,G. Robinson makes 3-pt jump shot from 22 ft (assist by R. Stuckey),,22,32
128,2,9:34.0,,M. Delaney misses 2-pt jump shot from 18 ft,22,32
129,2,9:33.0,Defensive rebound by A. Jefferson,,22,32
130,2,9:20.0,R. Stuckey misses 2-pt jump shot from 12 ft,,22,32
131,2,9:17.0,,Defensive rebound by D. Howard,22,32
132,2,9:05.0,,Turnover by D. Howard (lost ball),22,32
133,2,8:50.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,25,32
134,2,8:49.0,,Atlanta full timeout,25,32
135,2,8:49.0,,D. Schröder enters the game for M. Delaney,25,32
136,2,8:49.0,P. George enters the game for C. Miles,,25,32
137,2,8:35.0,,Turnover by T. Prince (bad pass; steal by R. Stuckey),25,32
138,2,8:27.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by P. George),,28,32
139,2,8:11.0,,T. Sefolosha enters the game for T. Prince,28,32
140,2,8:00.0,,K. Bazemore misses 2-pt jump shot from 8 ft,28,32
141,2,7:59.0,Defensive rebound by P. George,,28,32
142,2,7:46.0,Personal foul by D. Howard (drawn by A. Jefferson),,28,32
143,2,7:34.0,A. Jefferson makes 2-pt layup at rim (assist by P. George),,30,32
144,2,7:22.0,,D. Schröder misses 2-pt jump shot from 15 ft,30,32
145,2,7:21.0,Defensive rebound by P. George,,30,32
146,2,7:16.0,Personal foul by K. Bazemore (drawn by P. George),,30,32
147,2,7:16.0,,P. Millsap enters the game for T. Hardaway,30,32
148,2,7:08.0,G. Robinson misses 3-pt jump shot from 23 ft,,30,32
149,2,7:06.0,,Defensive rebound by P. Millsap,30,32
150,2,6:59.0,,D. Schröder misses 3-pt jump shot from 25 ft,30,32
151,2,6:57.0,,Offensive rebound by Team,30,32
152,2,6:56.0,,P. Millsap makes 2-pt jump shot from 9 ft (assist by K. Bazemore),30,34
153,2,6:56.0,,Shooting foul by P. George (drawn by P. Millsap),30,34
154,2,6:56.0,,P. Millsap makes free throw 1 of 1,30,35
155,2,6:38.0,A. Jefferson makes 2-pt jump shot from 19 ft (assist by G. Robinson),,32,35
156,2,6:31.0,,Shooting foul by A. Jefferson (drawn by D. Howard),32,35
157,2,6:31.0,,D. Howard misses free throw 1 of 2,32,35
158,2,6:31.0,,Offensive rebound by Team,32,35
159,2,6:31.0,,D. Howard misses free throw 2 of 2,32,35
160,2,6:31.0,M. Turner enters the game for G. Robinson,,32,35
161,2,6:30.0,Defensive rebound by A. Jefferson,,32,35
162,2,6:20.0,M. Ellis misses 3-pt jump shot from 23 ft,,32,35
163,2,6:19.0,,Defensive rebound by D. Howard,32,35
164,2,6:03.0,,K. Bazemore misses 3-pt jump shot from 24 ft,32,35
165,2,6:02.0,Defensive rebound by A. Jefferson,,32,35
166,2,6:00.0,Turnover by A. Jefferson (bad pass; steal by K. Bazemore),,32,35
167,2,5:54.0,,K. Bazemore misses 3-pt jump shot from 24 ft,32,35
168,2,5:52.0,Defensive rebound by M. Ellis,,32,35
169,2,5:45.0,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),,35,35
170,2,5:32.0,,P. Millsap misses 2-pt layup from 2 ft,35,35
171,2,5:30.0,Defensive rebound by A. Jefferson,,35,35
172,2,5:25.0,Turnover by R. Stuckey (bad pass; steal by T. Sefolosha),,35,35
173,2,5:05.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,35,35
174,2,5:04.0,Defensive rebound by A. Jefferson,,35,35
175,2,4:59.0,Indiana full timeout,,35,35
176,2,4:59.0,J. Teague enters the game for M. Ellis,,35,35
177,2,4:59.0,G. Robinson enters the game for R. Stuckey,,35,35
178,2,4:59.0,,E. İlyasova enters the game for D. Howard,35,35
179,2,4:46.0,P. George misses 2-pt jump shot from 12 ft,,35,35
180,2,4:45.0,Offensive rebound by A. Jefferson,,35,35
181,2,4:45.0,Shooting foul by D. Schröder (drawn by A. Jefferson),,35,35
182,2,4:45.0,A. Jefferson misses free throw 1 of 2,,35,35
183,2,4:45.0,Offensive rebound by Team,,35,35
184,2,4:45.0,A. Jefferson misses free throw 2 of 2,,35,35
185,2,4:44.0,,Defensive rebound by P. Millsap,35,35
186,2,4:44.0,,Personal foul by M. Turner (drawn by P. Millsap),35,35
187,2,4:44.0,,P. Millsap makes free throw 1 of 2,35,36
188,2,4:44.0,,P. Millsap misses free throw 2 of 2,35,36
189,2,4:44.0,T. Young enters the game for A. Jefferson,,35,36
190,2,4:43.0,,Offensive rebound by P. Millsap,35,36
191,2,4:41.0,,Turnover by P. Millsap (bad pass; steal by G. Robinson),35,36
192,2,4:34.0,Shooting foul by K. Bazemore (drawn by P. George),,35,36
193,2,4:34.0,P. George makes free throw 1 of 2,,36,36
194,2,4:34.0,P. George makes free throw 2 of 2,,37,36
195,2,4:19.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,37,36
196,2,4:18.0,Defensive rebound by T. Young,,37,36
197,2,4:08.0,J. Teague makes 2-pt jump shot from 8 ft,,39,36
198,2,3:54.0,,P. Millsap makes 2-pt layup from 2 ft (assist by E. İlyasova),39,38
199,2,3:54.0,,Shooting foul by M. Turner (drawn by P. Millsap),39,38
200,2,3:54.0,,T. Hardaway enters the game for K. Bazemore,39,38
201,2,3:54.0,,P. Millsap makes free throw 1 of 1,39,39
202,2,3:40.0,P. George makes 2-pt jump shot from 18 ft,,41,39
203,2,3:28.0,,D. Schröder makes 2-pt layup from 2 ft,41,41
204,2,3:21.0,Shooting foul by D. Schröder (drawn by J. Teague),,41,41
205,2,3:21.0,J. Teague makes free throw 1 of 3,,42,41
206,2,3:21.0,J. Teague makes free throw 2 of 3,,43,41
207,2,3:21.0,C. Miles enters the game for M. Turner,,43,41
208,2,3:21.0,J. Teague makes free throw 3 of 3,,44,41
209,2,3:04.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,44,41
210,2,3:02.0,Defensive rebound by G. Robinson,,44,41
211,2,2:54.0,P. George makes 2-pt jump shot from 16 ft,,46,41
212,2,2:38.0,,Shooting foul by T. Young (drawn by P. Millsap),46,41
213,2,2:38.0,Official timeout,,46,41
214,2,2:38.0,,P. Millsap makes free throw 1 of 2,46,42
215,2,2:38.0,,P. Millsap misses free throw 2 of 2,46,42
216,2,2:36.0,Defensive rebound by G. Robinson,,46,42
217,2,2:21.0,J. Teague makes 2-pt jump shot from 18 ft,,48,42
218,2,2:01.0,,T. Hardaway misses 2-pt jump shot from 10 ft,48,42
219,2,2:00.0,,Offensive rebound by T. Hardaway,48,42
220,2,1:59.0,,T. Hardaway makes 2-pt jump shot from 6 ft,48,44
221,2,1:50.0,Turnover by J. Teague (lost ball; steal by D. Schröder),,48,44
222,2,1:40.0,,D. Schröder misses 2-pt jump shot from 17 ft,48,44
223,2,1:37.0,,Offensive rebound by T. Sefolosha,48,44
224,2,1:29.0,,P. Millsap makes 2-pt layup at rim (assist by T. Hardaway),48,46
225,2,1:05.0,P. George makes 2-pt dunk at rim (assist by J. Teague),,50,46
226,2,0:43.0,,D. Schröder makes 2-pt layup from 2 ft,50,48
227,2,0:26.0,J. Teague misses 3-pt jump shot from 24 ft,,50,48
228,2,0:24.0,,Defensive rebound by T. Sefolosha,50,48
229,2,0:03.0,,D. Schröder makes 2-pt jump shot from 22 ft,50,50
230,2,0:00.0,P. George misses 3-pt jump shot from 39 ft,,50,50
231,2,0:00.0,Offensive rebound by Team,,50,50
232,3,11:42.0,Turnover by M. Turner (bad pass; steal by D. Howard),,50,50
233,3,11:31.0,,Turnover by P. Millsap (traveling),50,50
234,3,11:20.0,C. Miles misses 3-pt jump shot from 25 ft,,50,50
235,3,11:19.0,,Defensive rebound by D. Howard,50,50
236,3,11:02.0,,T. Sefolosha misses 2-pt jump shot from 10 ft,50,50
237,3,10:59.0,Defensive rebound by P. George,,50,50
238,3,10:55.0,P. George makes 3-pt jump shot from 25 ft,,53,50
239,3,10:55.0,Away from play foul by K. Bazemore (drawn by M. Turner),,53,50
240,3,10:55.0,M. Turner makes free throw 1 of 1,,54,50
241,3,10:43.0,,Shooting foul by T. Young (drawn by D. Schröder),54,50
242,3,10:43.0,,D. Schröder makes free throw 1 of 2,54,51
243,3,10:43.0,,D. Schröder makes free throw 2 of 2,54,52
244,3,10:32.0,Turnover by P. George (lost ball; steal by P. Millsap),,54,52
245,3,10:26.0,,D. Schröder misses 3-pt jump shot from 25 ft,54,52
246,3,10:21.0,Defensive rebound by C. Miles,,54,52
247,3,10:16.0,T. Young makes 2-pt layup from 1 ft (assist by J. Teague),,56,52
248,3,10:06.0,,K. Bazemore misses 3-pt jump shot from 24 ft,56,52
249,3,10:04.0,Defensive rebound by T. Young,,56,52
250,3,9:45.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),,59,52
251,3,9:43.0,,Atlanta full timeout,59,52
252,3,9:27.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),59,55
253,3,9:13.0,C. Miles makes 2-pt layup from 1 ft (assist by J. Teague),,61,55
254,3,8:48.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,61,55
255,3,8:47.0,Defensive rebound by P. George,,61,55
256,3,8:42.0,J. Teague makes 3-pt jump shot from 25 ft (assist by P. George),,64,55
257,3,8:13.0,,Turnover by Team (shot clock),64,55
258,3,8:13.0,,E. İlyasova enters the game for D. Howard,64,55
259,3,8:13.0,,T. Hardaway enters the game for K. Bazemore,64,55
260,3,7:57.0,J. Teague makes 2-pt layup from 2 ft,,66,55
261,3,7:44.0,,P. Millsap makes 2-pt layup at rim (assist by D. Schröder),66,57
262,3,7:30.0,M. Turner misses 2-pt jump shot from 19 ft,,66,57
263,3,7:29.0,,Defensive rebound by E. İlyasova,66,57
264,3,7:21.0,G. Robinson enters the game for C. Miles,,66,57
265,3,7:19.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by T. Sefolosha),66,59
266,3,7:05.0,Shooting foul by T. Sefolosha (drawn by P. George),,66,59
267,3,7:05.0,P. George makes free throw 1 of 3,,67,59
268,3,7:05.0,P. George makes free throw 2 of 3,,68,59
269,3,7:05.0,P. George misses free throw 3 of 3,,68,59
270,3,7:04.0,,Defensive rebound by T. Sefolosha,68,59
271,3,6:51.0,,D. Schröder misses 2-pt layup from 2 ft (block by M. Turner),68,59
272,3,6:48.0,Defensive rebound by T. Young,,68,59
273,3,6:37.0,Shooting foul by D. Schröder (drawn by T. Young),,68,59
274,3,6:37.0,T. Young misses free throw 1 of 2,,68,59
275,3,6:37.0,Offensive rebound by Team,,68,59
276,3,6:37.0,T. Young misses free throw 2 of 2,,68,59
277,3,6:35.0,Offensive rebound by M. Turner,,68,59
278,3,6:17.0,P. George makes 2-pt layup from 2 ft (assist by T. Young),,70,59
279,3,6:01.0,,E. İlyasova misses 3-pt jump shot from 25 ft,70,59
280,3,6:00.0,,Offensive rebound by P. Millsap,70,59
281,3,5:57.0,,Shooting foul by P. George (drawn by T. Hardaway),70,59
282,3,5:57.0,,T. Hardaway makes free throw 1 of 2,70,60
283,3,5:57.0,,T. Hardaway makes free throw 2 of 2,70,61
284,3,5:34.0,P. George misses 2-pt jump shot from 13 ft,,70,61
285,3,5:32.0,,Defensive rebound by E. İlyasova,70,61
286,3,5:28.0,,D. Schröder makes 2-pt jump shot from 22 ft (assist by T. Sefolosha),70,63
287,3,5:13.0,Personal foul by T. Sefolosha (drawn by P. George),,70,63
288,3,4:58.0,M. Turner misses 3-pt jump shot from 24 ft,,70,63
289,3,4:56.0,,Defensive rebound by T. Hardaway,70,63
290,3,4:46.0,,Shooting foul by G. Robinson (drawn by P. Millsap),70,63
291,3,4:46.0,,P. Millsap misses free throw 1 of 2,70,63
292,3,4:46.0,,Offensive rebound by Team,70,63
293,3,4:46.0,,P. Millsap makes free throw 2 of 2,70,64
294,3,4:27.0,J. Teague misses 2-pt jump shot from 12 ft,,70,64
295,3,4:24.0,,Defensive rebound by P. Millsap,70,64
296,3,4:16.0,,Shooting foul by M. Turner (drawn by P. Millsap),70,64
297,3,4:16.0,,P. Millsap makes free throw 1 of 2,70,65
298,3,4:16.0,A. Jefferson enters the game for M. Turner,,70,65
299,3,4:16.0,,P. Millsap makes free throw 2 of 2,70,66
300,3,4:02.0,Turnover by P. George (bad pass; steal by P. Millsap),,70,66
301,3,3:59.0,,Shooting foul by P. George (drawn by T. Sefolosha),70,66
302,3,3:59.0,,T. Sefolosha makes free throw 1 of 2,70,67
303,3,3:59.0,,D. Howard enters the game for P. Millsap,70,67
304,3,3:59.0,M. Ellis enters the game for T. Young,,70,67
305,3,3:59.0,,T. Sefolosha makes free throw 2 of 2,70,68
306,3,3:39.0,M. Ellis makes 3-pt jump shot from 23 ft (assist by A. Jefferson),,73,68
307,3,3:24.0,,D. Schröder misses 2-pt jump shot from 17 ft,73,68
308,3,3:23.0,,Offensive rebound by D. Howard,73,68
309,3,3:23.0,,Shooting foul by A. Jefferson (drawn by D. Howard),73,68
310,3,3:23.0,,D. Howard makes free throw 1 of 2,73,69
311,3,3:23.0,,D. Howard misses free throw 2 of 2,73,69
312,3,3:22.0,,Offensive rebound by E. İlyasova,73,69
313,3,3:17.0,,Turnover by D. Howard (offensive goaltending),73,69
314,3,2:55.0,J. Teague misses 3-pt jump shot from 25 ft,,73,69
315,3,2:54.0,,Defensive rebound by Team,73,69
316,3,2:54.0,Indiana full timeout,,73,69
317,3,2:54.0,,M. Delaney enters the game for D. Schröder,73,69
318,3,2:54.0,R. Stuckey enters the game for P. George,,73,69
319,3,2:54.0,C. Miles enters the game for J. Teague,,73,69
320,3,2:36.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by T. Hardaway),73,71
321,3,2:25.0,Personal foul by D. Howard (drawn by G. Robinson),,73,71
322,3,2:25.0,G. Robinson makes free throw 1 of 2,,74,71
323,3,2:25.0,,T. Prince enters the game for T. Sefolosha,74,71
324,3,2:25.0,G. Robinson makes free throw 2 of 2,,75,71
325,3,2:04.0,,T. Hardaway misses 2-pt jump shot from 4 ft,75,71
326,3,2:03.0,Defensive rebound by G. Robinson,,75,71
327,3,1:45.0,C. Miles makes 3-pt jump shot from 24 ft (assist by A. Jefferson),,78,71
328,3,1:24.0,,Turnover by D. Howard (bad pass),78,71
329,3,1:00.0,A. Jefferson misses 2-pt jump shot from 10 ft,,78,71
330,3,1:00.0,,Defensive rebound by Team,78,71
331,3,1:00.0,Loose ball foul by A. Jefferson (drawn by D. Howard),,78,71
332,3,1:00.0,,D. Howard misses free throw 1 of 2,78,71
333,3,1:00.0,,Offensive rebound by Team,78,71
334,3,1:00.0,,D. Howard makes free throw 2 of 2,78,72
335,3,0:47.0,M. Ellis misses 2-pt jump shot from 15 ft,,78,72
336,3,0:44.0,Offensive rebound by M. Ellis,,78,72
337,3,0:37.0,M. Ellis misses 2-pt jump shot from 20 ft,,78,72
338,3,0:35.0,,Defensive rebound by T. Prince,78,72
339,3,0:30.0,,T. Hardaway misses 3-pt jump shot from 25 ft,78,72
340,3,0:27.0,Defensive rebound by A. Jefferson,,78,72
341,3,0:05.0,R. Stuckey makes 3-pt jump shot from 24 ft (assist by M. Ellis),,81,72
342,3,0:01.0,,M. Delaney makes 2-pt jump shot from 19 ft,81,74
343,4,11:46.0,,T. Hardaway misses 2-pt hook shot from 10 ft,81,74
344,4,11:43.0,Defensive rebound by A. Jefferson,,81,74
345,4,11:31.0,A. Jefferson misses 2-pt jump shot from 9 ft,,81,74
346,4,11:29.0,,Defensive rebound by T. Hardaway,81,74
347,4,11:12.0,,T. Hardaway makes 2-pt jump shot from 20 ft (assist by D. Howard),81,76
348,4,10:52.0,M. Ellis misses 2-pt jump shot from 10 ft (block by D. Howard),,81,76
349,4,10:52.0,Offensive rebound by Team,,81,76
350,4,10:49.0,R. Stuckey misses 2-pt jump shot from 22 ft,,81,76
351,4,10:48.0,,Defensive rebound by K. Bazemore,81,76
352,4,10:39.0,,Turnover by K. Bazemore (bad pass; steal by R. Stuckey),81,76
353,4,10:35.0,Shooting foul by T. Hardaway (drawn by R. Stuckey),,81,76
354,4,10:35.0,R. Stuckey misses free throw 1 of 2,,81,76
355,4,10:35.0,Offensive rebound by Team,,81,76
356,4,10:35.0,R. Stuckey misses free throw 2 of 2,,81,76
357,4,10:34.0,,Defensive rebound by Team,81,76
358,4,10:34.0,Loose ball foul by A. Jefferson (drawn by D. Howard),,81,76
359,4,10:23.0,,E. İlyasova makes 2-pt jump shot from 11 ft (assist by M. Delaney),81,78
360,4,9:59.0,G. Robinson misses 3-pt jump shot from 24 ft,,81,78
361,4,9:57.0,,Defensive rebound by D. Howard,81,78
362,4,9:44.0,,Turnover by K. Bazemore (lost ball),81,78
363,4,9:44.0,,P. Millsap enters the game for E. İlyasova,81,78
364,4,9:25.0,Turnover by R. Stuckey (lost ball; steal by M. Delaney),,81,78
365,4,9:21.0,,T. Hardaway misses 2-pt layup from 1 ft (block by G. Robinson),81,78
366,4,9:21.0,,Offensive rebound by Team,81,78
367,4,9:21.0,,T. Sefolosha enters the game for K. Bazemore,81,78
368,4,9:21.0,,D. Schröder enters the game for M. Delaney,81,78
369,4,9:21.0,M. Turner enters the game for G. Robinson,,81,78
370,4,9:21.0,P. George enters the game for A. Jefferson,,81,78
371,4,9:11.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,81,78
372,4,9:10.0,Defensive rebound by P. George,,81,78
373,4,9:01.0,Turnover by P. George (bad pass; steal by D. Schröder),,81,78
374,4,8:56.0,,T. Hardaway makes 2-pt dunk from 1 ft (assist by D. Schröder),81,80
375,4,8:56.0,Indiana full timeout,,81,80
376,4,8:56.0,J. Teague enters the game for R. Stuckey,,81,80
377,4,8:38.0,P. George misses 2-pt jump shot from 16 ft,,81,80
378,4,8:35.0,,Defensive rebound by T. Hardaway,81,80
379,4,8:26.0,,P. Millsap misses 2-pt jump shot from 17 ft,81,80
380,4,8:23.0,Defensive rebound by J. Teague,,81,80
381,4,8:18.0,J. Teague misses 2-pt jump shot from 7 ft,,81,80
382,4,8:15.0,,Defensive rebound by T. Sefolosha,81,80
383,4,8:01.0,,D. Schröder misses 2-pt jump shot from 5 ft (block by J. Teague),81,80
384,4,7:59.0,Defensive rebound by J. Teague,,81,80
385,4,7:44.0,C. Miles makes 3-pt jump shot from 23 ft (assist by M. Turner),,84,80
386,4,7:25.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by T. Sefolosha),84,83
387,4,7:02.0,M. Turner makes 2-pt jump shot from 19 ft (assist by P. George),,86,83
388,4,6:44.0,,Personal foul by C. Miles (drawn by D. Schröder),86,83
389,4,6:44.0,T. Young enters the game for M. Ellis,,86,83
