,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
64,1,3:46.0,,J. Lauvergne makes 2-pt hook shot from 5 ft,6,18
65,1,3:29.0,M. Morris makes 2-pt layup from 2 ft,,8,18
66,1,3:20.0,,A. Morrow makes 2-pt jump shot from 4 ft (assist by R. Westbrook),8,20
67,1,3:03.0,M. Morris makes 2-pt jump shot from 19 ft,,10,20
68,1,2:51.0,,R. Westbrook makes 2-pt jump shot from 10 ft,10,22
69,1,2:31.0,M. Morris misses 2-pt jump shot from 16 ft,,10,22
70,1,2:31.0,,Defensive rebound by J. Lauvergne,10,22
71,1,2:18.0,,J. Lauvergne misses 2-pt jump shot from 7 ft,10,22
72,1,2:17.0,,Offensive rebound by S. Adams,10,22
73,1,2:17.0,,S. Adams misses 2-pt layup from 3 ft,10,22
74,1,2:14.0,Defensive rebound by A. Drummond,,10,22
75,1,2:10.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by A. Drummond),,12,22
76,1,2:04.0,,Oklahoma City full timeout,12,22
77,1,2:04.0,,S. Christon enters the game for A. Roberson,12,22
78,1,2:04.0,,J. Grant enters the game for S. Adams,12,22
79,1,2:04.0,,E. Freedom enters the game for R. Westbrook,12,22
80,1,2:04.0,A. Baynes enters the game for A. Drummond,,12,22
81,1,2:04.0,D. Hilliard enters the game for K. Caldwell-Pope,,12,22
82,1,2:04.0,B. Udrih enters the game for I. Smith,,12,22
83,1,1:55.0,,J. Grant makes 2-pt hook shot from 5 ft,12,24
84,1,1:39.0,Shooting foul by E. Freedom (drawn by A. Baynes),,12,24
85,1,1:39.0,A. Baynes makes free throw 1 of 2,,13,24
86,1,1:39.0,A. Baynes makes free throw 2 of 2,,14,24
87,1,1:30.0,,Shooting block foul by A. Baynes (drawn by E. Freedom),14,24
88,1,1:30.0,,E. Freedom makes free throw 1 of 2,14,25
89,1,1:30.0,,E. Freedom misses free throw 2 of 2,14,25
90,1,1:30.0,,Offensive rebound by Team,14,25
91,1,1:30.0,Loose ball foul by M. Morris (drawn by J. Lauvergne),,14,25
92,1,1:30.0,,J. Lauvergne makes free throw 1 of 2,14,26
93,1,1:30.0,,J. Lauvergne misses free throw 2 of 2,14,26
94,1,1:29.0,Defensive rebound by M. Morris,,14,26
95,1,1:08.0,M. Morris makes 2-pt jump shot from 10 ft,,16,26
96,1,0:53.0,,A. Morrow misses 2-pt jump shot from 11 ft,16,26
97,1,0:52.0,Defensive rebound by A. Baynes,,16,26
98,1,0:41.0,J. Leuer misses 3-pt jump shot from 23 ft,,16,26
99,1,0:39.0,Offensive rebound by B. Udrih,,16,26
100,1,0:35.0,J. Leuer makes 2-pt layup from 2 ft (assist by B. Udrih),,18,26
101,1,0:20.0,,S. Christon misses 2-pt jump shot from 15 ft,18,26
102,1,0:19.0,,Offensive rebound by Team,18,26
103,1,0:18.0,Loose ball foul by D. Hilliard (drawn by J. Lauvergne),,18,26
104,1,0:18.0,,J. Lauvergne makes free throw 1 of 2,18,27
105,1,0:18.0,,J. Lauvergne misses free throw 2 of 2,18,27
106,1,0:18.0,Defensive rebound by Team,,18,27
107,1,0:18.0,,Loose ball foul by E. Freedom (drawn by A. Baynes),18,27
108,1,0:18.0,A. Baynes makes free throw 1 of 2,,19,27
109,1,0:18.0,,A. Roberson enters the game for A. Morrow,18,27
110,1,0:18.0,,A. Morrow enters the game for A. Roberson,19,27
111,1,0:18.0,A. Baynes misses free throw 2 of 2,,19,27
112,1,0:18.0,,Defensive rebound by J. Lauvergne,19,27
113,1,0:02.0,,S. Christon misses 2-pt jump shot from 11 ft,19,27
114,1,0:02.0,,Offensive rebound by Team,19,27
115,1,0:02.0,Loose ball foul by D. Hilliard (drawn by A. Morrow),,19,27
116,1,0:02.0,,A. Morrow makes free throw 1 of 2,19,28
117,1,0:02.0,,A. Morrow makes free throw 2 of 2,19,29
118,1,0:00.0,M. Morris misses 3-pt jump shot from 57 ft,,19,29
119,1,0:00.0,Offensive rebound by Team,,19,29
120,2,11:40.0,,A. Morrow makes 2-pt layup from 2 ft (assist by J. Lauvergne),19,31
121,2,11:23.0,D. Hilliard makes 2-pt jump shot from 13 ft,,21,31
122,2,11:11.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),21,33
123,2,11:11.0,,Shooting foul by A. Baynes (drawn by E. Freedom),21,33
124,2,11:11.0,,V. Oladipo enters the game for S. Christon,21,33
125,2,11:11.0,S. Johnson enters the game for D. Hilliard,,21,33
126,2,11:11.0,,E. Freedom makes free throw 1 of 1,21,34
127,2,10:55.0,T. Harris makes 2-pt layup from 1 ft,,23,34
128,2,10:32.0,,J. Grant misses 2-pt jump shot from 4 ft,23,34
129,2,10:32.0,,Offensive rebound by J. Grant,23,34
130,2,10:28.0,,A. Morrow misses 3-pt jump shot from 25 ft,23,34
131,2,10:28.0,,Offensive rebound by J. Lauvergne,23,34
132,2,10:28.0,,Shooting foul by T. Harris (drawn by J. Lauvergne),23,34
133,2,10:28.0,,J. Lauvergne makes free throw 1 of 2,23,35
134,2,10:28.0,,J. Lauvergne misses free throw 2 of 2,23,35
135,2,10:27.0,Defensive rebound by S. Johnson,,23,35
136,2,10:08.0,Shooting foul by J. Grant (drawn by T. Harris),,23,35
137,2,10:08.0,T. Harris misses free throw 1 of 2,,23,35
138,2,10:08.0,Offensive rebound by Team,,23,35
139,2,10:08.0,T. Harris makes free throw 2 of 2,,24,35
140,2,9:52.0,,E. Freedom misses 2-pt jump shot from 9 ft,24,35
141,2,9:52.0,Defensive rebound by T. Harris,,24,35
142,2,9:44.0,Turnover by A. Baynes (lost ball),,24,35
143,2,9:30.0,,J. Grant misses 3-pt jump shot from 22 ft,24,35
144,2,9:30.0,Defensive rebound by S. Johnson,,24,35
145,2,9:20.0,T. Harris misses 3-pt jump shot from 25 ft,,24,35
146,2,9:17.0,Offensive rebound by A. Baynes,,24,35
147,2,9:14.0,A. Baynes misses 2-pt layup from 2 ft,,24,35
148,2,9:14.0,Offensive rebound by A. Baynes,,24,35
149,2,9:13.0,A. Baynes makes 2-pt layup from 1 ft,,26,35
150,2,9:02.0,,Shooting foul by S. Johnson (drawn by V. Oladipo),26,35
151,2,9:02.0,,V. Oladipo makes free throw 1 of 2,26,36
152,2,9:02.0,,V. Oladipo misses free throw 2 of 2,26,36
153,2,9:02.0,,R. Westbrook enters the game for A. Morrow,26,36
154,2,9:02.0,,S. Adams enters the game for J. Lauvergne,26,36
155,2,9:02.0,,A. Roberson enters the game for E. Freedom,26,36
156,2,9:02.0,K. Caldwell-Pope enters the game for S. Johnson,,26,36
157,2,9:01.0,,Offensive rebound by V. Oladipo,26,36
158,2,8:50.0,,Personal foul by J. Leuer (drawn by J. Grant),26,36
159,2,8:50.0,Official timeout,,26,36
160,2,8:50.0,A. Drummond enters the game for A. Baynes,,26,36
161,2,8:43.0,,Turnover by R. Westbrook (bad pass; steal by A. Drummond),26,36
162,2,8:23.0,B. Udrih makes 2-pt jump shot from 9 ft,,28,36
163,2,8:10.0,,S. Adams makes 2-pt layup from 3 ft (assist by R. Westbrook),28,38
164,2,7:53.0,B. Udrih makes 2-pt jump shot from 9 ft,,30,38
165,2,7:36.0,,Turnover by J. Grant (lost ball; steal by A. Drummond),30,38
166,2,7:23.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,30,38
167,2,7:22.0,,Defensive rebound by R. Westbrook,30,38
168,2,7:16.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),30,40
169,2,7:04.0,J. Leuer misses 3-pt jump shot from 24 ft,,30,40
170,2,7:04.0,,Defensive rebound by S. Adams,30,40
171,2,6:48.0,,A. Roberson misses 3-pt jump shot from 22 ft,30,40
172,2,6:48.0,Defensive rebound by J. Leuer,,30,40
173,2,6:39.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Udrih),,32,40
174,2,6:21.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),32,43
175,2,6:07.0,T. Harris misses 3-pt jump shot from 23 ft,,32,43
176,2,6:06.0,,Defensive rebound by A. Roberson,32,43
177,2,5:58.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),32,45
178,2,5:49.0,Detroit full timeout,,32,45
179,2,5:49.0,I. Smith enters the game for J. Leuer,,32,45
180,2,5:49.0,M. Morris enters the game for B. Udrih,,32,45
181,2,5:49.0,,D. Sabonis enters the game for J. Grant,32,45
182,2,5:38.0,T. Harris makes 2-pt jump shot from 13 ft,,34,45
183,2,5:14.0,,D. Sabonis misses 2-pt jump shot from 5 ft,34,45
184,2,5:14.0,Defensive rebound by A. Drummond,,34,45
185,2,4:55.0,T. Harris misses 3-pt jump shot from 26 ft,,34,45
186,2,4:55.0,Offensive rebound by Team,,34,45
187,2,4:55.0,,Loose ball foul by D. Sabonis (drawn by A. Drummond),34,45
188,2,4:44.0,Turnover by M. Morris (lost ball; steal by R. Westbrook),,34,45
189,2,4:39.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),34,47
190,2,4:22.0,I. Smith misses 2-pt jump shot from 16 ft,,34,47
191,2,4:21.0,,Defensive rebound by R. Westbrook,34,47
192,2,4:17.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),34,49
193,2,3:51.0,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),,36,49
194,2,3:28.0,,S. Adams makes 2-pt hook shot from 4 ft,36,51
195,2,3:07.0,I. Smith makes 2-pt layup from 1 ft,,38,51
196,2,2:56.0,,Shooting foul by I. Smith (drawn by V. Oladipo),38,51
197,2,2:56.0,,Oklahoma City full timeout,38,51
198,2,2:56.0,,V. Oladipo misses free throw 1 of 2,38,51
199,2,2:56.0,,Offensive rebound by Team,38,51
200,2,2:56.0,,V. Oladipo makes free throw 2 of 2,38,52
201,2,2:43.0,M. Morris misses 2-pt jump shot from 19 ft,,38,52
202,2,2:42.0,,Defensive rebound by D. Sabonis,38,52
203,2,2:38.0,,Shooting foul by A. Drummond (drawn by S. Adams),38,52
204,2,2:38.0,,S. Adams misses free throw 1 of 2,38,52
205,2,2:38.0,,Offensive rebound by Team,38,52
206,2,2:38.0,,S. Adams makes free throw 2 of 2,38,53
207,2,2:14.0,A. Drummond misses 2-pt jump shot from 6 ft,,38,53
208,2,2:13.0,Offensive rebound by Team,,38,53
209,2,2:13.0,,Loose ball foul by D. Sabonis (drawn by T. Harris),38,53
210,2,2:05.0,M. Morris misses 3-pt jump shot from 23 ft,,38,53
211,2,2:05.0,,Defensive rebound by R. Westbrook,38,53
212,2,1:56.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),38,55
213,2,1:56.0,,Shooting foul by M. Morris (drawn by S. Adams),38,55
214,2,1:56.0,J. Leuer enters the game for M. Morris,,38,55
215,2,1:56.0,B. Udrih enters the game for I. Smith,,38,55
216,2,1:56.0,,S. Adams makes free throw 1 of 1,38,56
217,2,1:40.0,Turnover by J. Leuer (lost ball),,38,56
218,2,1:24.0,,Shooting foul by A. Drummond (drawn by S. Adams),38,56
219,2,1:24.0,,S. Adams misses free throw 1 of 2,38,56
220,2,1:24.0,,Offensive rebound by Team,38,56
221,2,1:24.0,,S. Adams misses free throw 2 of 2,38,56
222,2,1:24.0,Defensive rebound by J. Leuer,,38,56
223,2,1:24.0,A. Baynes enters the game for A. Drummond,,38,56
224,2,1:03.0,Shooting foul by D. Sabonis (drawn by A. Baynes),,38,56
225,2,1:03.0,A. Baynes makes free throw 1 of 2,,39,56
226,2,1:03.0,,J. Lauvergne enters the game for D. Sabonis,39,56
227,2,1:03.0,A. Baynes makes free throw 2 of 2,,40,56
228,2,0:54.0,,Turnover by R. Westbrook (bad pass; steal by T. Harris),40,56
229,2,0:45.0,Personal foul by V. Oladipo (drawn by T. Harris),,40,56
230,2,0:45.0,T. Harris makes free throw 1 of 2,,41,56
231,2,0:45.0,,Oklahoma City full timeout,41,56
232,2,0:45.0,,A. Morrow enters the game for A. Roberson,41,56
233,2,0:45.0,T. Harris makes free throw 2 of 2,,42,56
234,2,0:38.0,,A. Morrow misses 3-pt jump shot from 24 ft,42,56
235,2,0:36.0,Defensive rebound by J. Leuer,,42,56
236,2,0:28.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,44,56
237,2,0:12.0,,Turnover by R. Westbrook (bad pass; steal by T. Harris),44,56
238,2,0:08.0,J. Leuer makes 2-pt dunk at rim (assist by T. Harris),,46,56
239,2,0:00.0,,R. Westbrook misses 2-pt layup from 2 ft,46,56
240,2,0:00.0,,Offensive rebound by Team,46,56
241,3,11:50.0,,R. Westbrook misses 2-pt jump shot from 14 ft,46,56
242,3,11:49.0,,Offensive rebound by R. Westbrook,46,56
243,3,11:46.0,,R. Westbrook misses 2-pt layup from 2 ft,46,56
244,3,11:46.0,,Offensive rebound by R. Westbrook,46,56
245,3,11:46.0,,R. Westbrook misses 2-pt layup from 2 ft,46,56
246,3,11:44.0,Defensive rebound by I. Smith,,46,56
247,3,11:38.0,I. Smith misses 2-pt jump shot from 4 ft,,46,56
248,3,11:36.0,Offensive rebound by A. Drummond,,46,56
249,3,11:36.0,A. Drummond makes 2-pt layup from 2 ft,,48,56
250,3,11:20.0,,R. Westbrook misses 3-pt jump shot from 24 ft,48,56
251,3,11:19.0,Defensive rebound by A. Drummond,,48,56
252,3,11:05.0,Personal foul by R. Westbrook (drawn by A. Drummond),,48,56
253,3,10:55.0,M. Morris misses 3-pt jump shot from 25 ft,,48,56
254,3,10:55.0,,Defensive rebound by S. Adams,48,56
255,3,10:31.0,,A. Roberson misses 2-pt jump shot from 17 ft,48,56
256,3,10:31.0,,Offensive rebound by Team,48,56
257,3,10:31.0,,Turnover by Team (shot clock),48,56
258,3,10:08.0,T. Harris misses 2-pt jump shot from 14 ft,,48,56
259,3,10:08.0,,Defensive rebound by S. Adams,48,56
260,3,10:00.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by A. Roberson),48,59
261,3,9:33.0,Turnover by Team (shot clock),,48,59
262,3,9:33.0,K. Caldwell-Pope enters the game for D. Hilliard,,48,59
263,3,9:10.0,,Turnover by R. Westbrook (bad pass; steal by T. Harris),48,59
264,3,9:06.0,Personal foul by D. Sabonis (drawn by A. Drummond),,48,59
265,3,9:06.0,,J. Lauvergne enters the game for D. Sabonis,48,59
266,3,8:49.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,48,59
267,3,8:49.0,,Defensive rebound by R. Westbrook,48,59
268,3,8:46.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Lauvergne),48,59
269,3,8:46.0,,J. Lauvergne misses free throw 1 of 2,48,59
270,3,8:46.0,,Offensive rebound by Team,48,59
271,3,8:46.0,,J. Lauvergne makes free throw 2 of 2,48,60
272,3,8:43.0,Detroit full timeout,,48,60
273,3,8:25.0,A. Drummond makes 2-pt hook shot from 4 ft (assist by M. Morris),,50,60
274,3,8:09.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),50,63
275,3,7:46.0,T. Harris makes 2-pt layup from 2 ft,,52,63
276,3,7:29.0,,V. Oladipo misses 3-pt jump shot from 25 ft,52,63
277,3,7:28.0,Defensive rebound by M. Morris,,52,63
278,3,7:14.0,I. Smith makes 2-pt layup at rim,,54,63
279,3,7:14.0,,Oklahoma City full timeout,54,63
280,3,7:02.0,,R. Westbrook misses 2-pt jump shot from 18 ft,54,63
281,3,7:01.0,Defensive rebound by K. Caldwell-Pope,,54,63
282,3,6:55.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,54,63
283,3,6:53.0,,Defensive rebound by J. Lauvergne,54,63
284,3,6:44.0,,J. Lauvergne misses 2-pt jump shot from 10 ft,54,63
285,3,6:43.0,Defensive rebound by M. Morris,,54,63
286,3,6:36.0,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),,57,63
287,3,6:20.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,57,63
288,3,6:19.0,Defensive rebound by K. Caldwell-Pope,,57,63
289,3,6:10.0,I. Smith makes 2-pt layup from 1 ft,,59,63
290,3,5:53.0,,R. Westbrook makes 2-pt layup from 1 ft,59,65
291,3,5:31.0,Personal foul by V. Oladipo (drawn by K. Caldwell-Pope),,59,65
292,3,5:31.0,,A. Morrow enters the game for V. Oladipo,59,65
293,3,5:31.0,,J. Grant enters the game for J. Lauvergne,59,65
294,3,5:21.0,I. Smith misses 2-pt jump shot from 6 ft,,59,65
295,3,5:20.0,Offensive rebound by A. Drummond,,59,65
296,3,5:16.0,A. Drummond makes 2-pt hook shot from 5 ft,,61,65
297,3,4:58.0,,Turnover by S. Adams (3 sec),61,65
298,3,4:58.0,,E. Freedom enters the game for S. Adams,61,65
299,3,4:47.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,61,65
300,3,4:46.0,,Defensive rebound by J. Grant,61,65
301,3,4:38.0,,R. Westbrook misses 2-pt layup from 2 ft,61,65
302,3,4:38.0,Defensive rebound by Team,,61,65
303,3,4:31.0,,Technical foul by R. Westbrook,61,65
304,3,4:31.0,T. Harris makes technical free throw,,62,65
305,3,4:17.0,Offensive foul by T. Harris (drawn by R. Westbrook),,62,65
306,3,4:17.0,Turnover by T. Harris (offensive foul),,62,65
307,3,4:07.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),62,68
308,3,3:51.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by M. Morris),,64,68
309,3,3:37.0,,A. Morrow makes 2-pt jump shot from 11 ft (assist by R. Westbrook),64,70
310,3,3:22.0,Shooting foul by A. Morrow (drawn by K. Caldwell-Pope),,64,70
311,3,3:22.0,K. Caldwell-Pope makes free throw 1 of 2,,65,70
312,3,3:22.0,J. Leuer enters the game for T. Harris,,65,70
313,3,3:22.0,K. Caldwell-Pope makes free throw 2 of 2,,66,70
314,3,3:04.0,,A. Morrow makes 2-pt jump shot from 7 ft,66,72
315,3,2:34.0,I. Smith misses 2-pt jump shot from 6 ft (block by J. Grant),,66,72
316,3,2:33.0,,Defensive rebound by J. Grant,66,72
317,3,2:29.0,,R. Westbrook makes 2-pt layup from 1 ft,66,74
318,3,2:05.0,J. Leuer makes 2-pt jump shot from 11 ft (assist by I. Smith),,68,74
319,3,1:50.0,,Personal foul by J. Leuer (drawn by A. Roberson),68,74
320,3,1:50.0,,V. Oladipo enters the game for R. Westbrook,68,74
321,3,1:44.0,,Turnover by E. Freedom (traveling),68,74
322,3,1:44.0,D. Hilliard enters the game for K. Caldwell-Pope,,68,74
323,3,1:44.0,A. Baynes enters the game for A. Drummond,,68,74
324,3,1:24.0,M. Morris misses 2-pt jump shot from 11 ft,,68,74
325,3,1:24.0,,Defensive rebound by Team,68,74
326,3,1:06.0,,A. Morrow makes 3-pt jump shot from 27 ft (assist by V. Oladipo),68,77
327,3,0:48.0,M. Morris misses 2-pt jump shot from 8 ft,,68,77
328,3,0:47.0,Offensive rebound by M. Morris,,68,77
329,3,0:47.0,Shooting foul by E. Freedom (drawn by M. Morris),,68,77
330,3,0:47.0,M. Morris misses free throw 1 of 2,,68,77
331,3,0:47.0,Offensive rebound by Team,,68,77
332,3,0:47.0,,Oklahoma City full timeout,68,77
333,3,0:47.0,M. Morris misses free throw 2 of 2,,68,77
334,3,0:46.0,,Defensive rebound by E. Freedom,68,77
335,3,0:32.0,,E. Freedom misses 2-pt jump shot from 3 ft (block by A. Baynes),68,77
336,3,0:31.0,Defensive rebound by D. Hilliard,,68,77
337,3,0:23.0,M. Morris misses 2-pt jump shot from 16 ft,,68,77
338,3,0:23.0,,Defensive rebound by V. Oladipo,68,77
339,3,0:00.0,,V. Oladipo misses 2-pt jump shot from 12 ft,68,77
340,3,0:00.0,,Offensive rebound by Team,68,77
341,4,11:36.0,T. Harris makes 2-pt jump shot from 5 ft,,70,77
342,4,11:16.0,,A. Morrow misses 3-pt jump shot from 23 ft,70,77
343,4,11:16.0,,Offensive rebound by Team,70,77
344,4,10:56.0,,Personal foul by T. Harris (drawn by J. Grant),70,77
345,4,10:47.0,,V. Oladipo makes 3-pt jump shot from 25 ft,70,80
346,4,10:30.0,Offensive foul by A. Baynes (drawn by J. Grant),,70,80
347,4,10:30.0,Turnover by A. Baynes (offensive foul),,70,80
348,4,10:19.0,,J. Grant misses 2-pt jump shot from 19 ft,70,80
349,4,10:18.0,Defensive rebound by A. Baynes,,70,80
350,4,10:03.0,J. Leuer makes 2-pt layup from 1 ft (assist by A. Baynes),,72,80
351,4,9:40.0,,E. Freedom makes 2-pt layup from 1 ft,72,82
352,4,9:11.0,J. Leuer misses 3-pt jump shot from 25 ft,,72,82
353,4,9:11.0,,Defensive rebound by E. Freedom,72,82
354,4,9:00.0,,Turnover by E. Freedom (lost ball),72,82
355,4,9:00.0,,R. Westbrook enters the game for A. Morrow,72,82
356,4,8:44.0,D. Hilliard misses 2-pt layup from 3 ft,,72,82
357,4,8:44.0,,Defensive rebound by E. Freedom,72,82
358,4,8:38.0,,R. Westbrook misses 3-pt jump shot from 25 ft,72,82
359,4,8:38.0,Defensive rebound by B. Udrih,,72,82
360,4,8:32.0,D. Hilliard misses 3-pt jump shot from 25 ft,,72,82
361,4,8:31.0,,Defensive rebound by V. Oladipo,72,82
362,4,8:15.0,,R. Westbrook misses 2-pt jump shot from 17 ft,72,82
363,4,8:14.0,Defensive rebound by T. Harris,,72,82
364,4,8:04.0,T. Harris misses 2-pt jump shot from 4 ft (block by E. Freedom),,72,82
365,4,8:04.0,Offensive rebound by Team,,72,82
366,4,8:04.0,Official timeout,,72,82
367,4,8:04.0,,A. Morrow enters the game for V. Oladipo,72,82
368,4,8:04.0,K. Caldwell-Pope enters the game for A. Baynes,,72,82
369,4,8:04.0,A. Drummond enters the game for D. Hilliard,,72,82
370,4,7:54.0,T. Harris misses 2-pt jump shot from 14 ft,,72,82
371,4,7:53.0,,Defensive rebound by R. Westbrook,72,82
372,4,7:41.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),72,84
373,4,7:24.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,72,84
374,4,7:24.0,,Defensive rebound by R. Westbrook,72,84
375,4,7:09.0,,A. Morrow makes 2-pt jump shot from 9 ft,72,86
376,4,7:08.0,Detroit full timeout,,72,86
377,4,7:08.0,M. Morris enters the game for J. Leuer,,72,86
378,4,6:56.0,Personal foul by J. Grant (drawn by M. Morris),,72,86
379,4,6:46.0,T. Harris makes 2-pt jump shot from 5 ft,,74,86
380,4,6:33.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),74,88
381,4,6:18.0,T. Harris makes 2-pt jump shot from 5 ft,,76,88
382,4,6:04.0,,E. Freedom makes 2-pt jump shot from 12 ft (assist by R. Westbrook),76,90
383,4,5:43.0,M. Morris misses 3-pt jump shot from 25 ft,,76,90
384,4,5:43.0,,Defensive rebound by D. Sabonis,76,90
385,4,5:29.0,,R. Westbrook makes 2-pt layup from 1 ft,76,92
386,4,5:17.0,B. Udrih makes 2-pt jump shot from 15 ft,,78,92
