,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
34,1,6:15.0,,Offensive rebound by S. Curry,9,9
35,1,6:11.0,,W. Matthews misses 3-pt jump shot from 25 ft,9,9
36,1,6:11.0,Defensive rebound by J. Green,,9,9
37,1,5:58.0,J. Green misses 3-pt jump shot from 24 ft,,9,9
38,1,5:58.0,Offensive rebound by J. Ennis,,9,9
39,1,5:55.0,J. Ennis misses 2-pt layup from 2 ft (block by D. Powell),,9,9
40,1,5:54.0,,Defensive rebound by D. Powell,9,9
41,1,5:39.0,,H. Barnes misses 2-pt jump shot from 17 ft,9,9
42,1,5:38.0,Defensive rebound by J. Ennis,,9,9
43,1,5:25.0,Personal foul by D. Powell (drawn by M. Conley),,9,9
44,1,5:25.0,,Dallas full timeout,9,9
45,1,5:25.0,A. Harrison enters the game for M. Gasol,,9,9
46,1,5:25.0,Z. Randolph enters the game for M. Conley,,9,9
47,1,5:24.0,,J. Anderson enters the game for H. Barnes,9,9
48,1,5:24.0,,A. Bogut enters the game for D. Finney-Smith,9,9
49,1,5:17.0,Z. Randolph misses 2-pt jump shot from 22 ft,,9,9
50,1,5:16.0,,Defensive rebound by W. Matthews,9,9
51,1,4:52.0,,S. Curry misses 2-pt jump shot from 20 ft,9,9
52,1,4:52.0,,Offensive rebound by A. Bogut,9,9
53,1,4:41.0,,J. Anderson misses 3-pt jump shot from 25 ft,9,9
54,1,4:40.0,Defensive rebound by Z. Randolph,,9,9
55,1,4:24.0,Turnover by C. Parsons (lost ball; steal by J. Anderson),,9,9
56,1,4:19.0,,Turnover by J. Anderson (bad pass),9,9
57,1,4:19.0,V. Carter enters the game for C. Parsons,,9,9
58,1,4:04.0,J. Ennis misses 3-pt jump shot from 25 ft,,9,9
59,1,4:03.0,,Defensive rebound by J. Anderson,9,9
60,1,3:56.0,,Dallas full timeout,9,9
61,1,3:56.0,,J. Gibson enters the game for S. Curry,9,9
62,1,3:40.0,,A. Bogut misses 2-pt hook shot from 11 ft,9,9
63,1,3:38.0,Defensive rebound by Z. Randolph,,9,9
64,1,3:25.0,V. Carter misses 3-pt jump shot from 25 ft,,9,9
65,1,3:22.0,,Defensive rebound by A. Bogut,9,9
66,1,3:14.0,,D. Powell misses 2-pt jump shot from 19 ft,9,9
67,1,3:13.0,Defensive rebound by J. Ennis,,9,9
68,1,3:09.0,Shooting foul by J. Gibson (drawn by A. Harrison),,9,9
69,1,3:09.0,A. Harrison makes free throw 1 of 2,,10,9
70,1,3:09.0,A. Harrison misses free throw 2 of 2,,10,9
71,1,3:09.0,T. Allen enters the game for J. Ennis,,10,9
72,1,3:09.0,M. Conley enters the game for J. Green,,10,9
73,1,3:07.0,,Defensive rebound by A. Bogut,10,9
74,1,2:50.0,Memphis full timeout,,10,9
75,1,2:50.0,,Inbound foul by A. Harrison,10,9
76,1,2:50.0,,H. Barnes enters the game for A. Bogut,10,9
77,1,2:50.0,,W. Matthews makes free throw 1 of 1,10,10
78,1,2:44.0,,H. Barnes misses 2-pt jump shot from 17 ft,10,10
79,1,2:42.0,Defensive rebound by Z. Randolph,,10,10
80,1,2:28.0,M. Conley misses 3-pt jump shot from 27 ft,,10,10
81,1,2:28.0,,Defensive rebound by J. Anderson,10,10
82,1,2:20.0,,J. Gibson misses 3-pt jump shot from 27 ft,10,10
83,1,2:19.0,Defensive rebound by Team,,10,10
84,1,2:00.0,A. Harrison misses 2-pt jump shot from 3 ft,,10,10
85,1,1:58.0,,Defensive rebound by H. Barnes,10,10
86,1,1:56.0,,Turnover by H. Barnes (bad pass; steal by M. Conley),10,10
87,1,1:51.0,T. Allen misses 2-pt layup from 1 ft (block by D. Powell),,10,10
88,1,1:50.0,,Defensive rebound by H. Barnes,10,10
89,1,1:45.0,,W. Matthews makes 3-pt jump shot from 26 ft,10,13
90,1,1:28.0,V. Carter makes 2-pt jump shot from 3 ft,,12,13
91,1,1:22.0,,J. Anderson makes 2-pt layup from 1 ft (assist by J. Gibson),12,15
92,1,1:08.0,,Loose ball foul by J. Gibson (drawn by M. Conley),12,15
93,1,1:08.0,,N. Brussino enters the game for W. Matthews,12,15
94,1,1:01.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by M. Conley),,14,15
95,1,0:49.0,,J. Gibson makes 2-pt jump shot from 12 ft,14,17
96,1,0:43.0,,Offensive charge foul by M. Conley (drawn by J. Gibson),14,17
97,1,0:43.0,Turnover by M. Conley (offensive foul),,14,17
98,1,0:43.0,,S. Curry enters the game for J. Gibson,14,17
99,1,0:31.0,,S. Curry makes 2-pt jump shot from 9 ft,14,19
100,1,0:28.0,Shooting foul by S. Curry (drawn by M. Conley),,14,19
101,1,0:28.0,M. Conley makes free throw 1 of 2,,15,19
102,1,0:28.0,J. Green enters the game for Z. Randolph,,15,19
103,1,0:28.0,M. Conley makes free throw 2 of 2,,16,19
104,1,0:14.0,,Turnover by N. Brussino (step out of bounds),16,19
105,1,0:14.0,Z. Randolph enters the game for J. Green,,16,19
106,1,0:14.0,,D. Finney-Smith enters the game for N. Brussino,16,19
107,1,0:02.0,M. Conley makes 3-pt jump shot from 29 ft,,19,19
108,1,0:01.0,,J. Anderson misses 3-pt jump shot from 59 ft,19,19
109,1,0:00.0,,Offensive rebound by Team,19,19
110,2,11:43.0,,H. Barnes misses 2-pt jump shot from 5 ft (block by T. Allen),19,19
111,2,11:42.0,Defensive rebound by V. Carter,,19,19
112,2,11:36.0,A. Harrison makes 2-pt jump shot from 1 ft,,21,19
113,2,11:27.0,,J. Anderson makes 2-pt layup from 3 ft (assist by S. Curry),21,21
114,2,11:08.0,C. Parsons enters the game for A. Harrison,,21,21
115,2,10:59.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),,23,21
116,2,10:50.0,,S. Curry misses 2-pt jump shot from 15 ft,23,21
117,2,10:47.0,Defensive rebound by T. Allen,,23,21
118,2,10:33.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by J. Anderson),,23,21
119,2,10:32.0,,Defensive rebound by J. Anderson,23,21
120,2,10:32.0,,Personal take foul by T. Allen (drawn by J. Anderson),23,21
121,2,10:10.0,,H. Barnes misses 2-pt jump shot from 5 ft,23,21
122,2,10:08.0,,Offensive rebound by H. Barnes,23,21
123,2,10:01.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by J. Anderson),23,24
124,2,9:43.0,M. Conley misses 2-pt jump shot from 12 ft,,23,24
125,2,9:42.0,,Defensive rebound by J. Anderson,23,24
126,2,9:30.0,,S. Curry makes 2-pt layup from 2 ft,23,26
127,2,9:30.0,,Shooting foul by V. Carter (drawn by S. Curry),23,26
128,2,9:30.0,,S. Curry makes free throw 1 of 1,23,27
129,2,9:26.0,Memphis full timeout,,23,27
130,2,9:26.0,,J. Gibson enters the game for S. Curry,23,27
131,2,9:26.0,J. Green enters the game for T. Allen,,23,27
132,2,9:14.0,V. Carter misses 3-pt jump shot from 25 ft,,23,27
133,2,9:14.0,,Defensive rebound by S. Mejri,23,27
134,2,8:57.0,,N. Brussino misses 3-pt jump shot from 27 ft,23,27
135,2,8:57.0,Defensive rebound by J. Green,,23,27
136,2,8:35.0,Z. Randolph misses 2-pt layup from 1 ft (block by S. Mejri),,23,27
137,2,8:34.0,,Defensive rebound by J. Gibson,23,27
138,2,8:26.0,,Offensive foul by J. Gibson (drawn by J. Green),23,27
139,2,8:26.0,,Turnover by J. Gibson (offensive foul),23,27
140,2,8:26.0,M. Gasol enters the game for Z. Randolph,,23,27
141,2,8:26.0,,S. Curry enters the game for J. Gibson,23,27
142,2,8:25.0,,D. Powell enters the game for H. Barnes,23,27
143,2,8:08.0,J. Green misses 2-pt jump shot from 13 ft,,23,27
144,2,8:07.0,Offensive rebound by C. Parsons,,23,27
145,2,7:51.0,M. Gasol makes 2-pt hook shot from 7 ft,,25,27
146,2,7:42.0,,Turnover by S. Curry (offensive foul),25,27
147,2,7:42.0,,Offensive foul by S. Curry (drawn by M. Conley),25,27
148,2,7:30.0,C. Parsons misses 3-pt jump shot from 25 ft,,25,27
149,2,7:28.0,,Defensive rebound by N. Brussino,25,27
150,2,7:05.0,,J. Anderson misses 3-pt jump shot from 27 ft,25,27
151,2,7:05.0,Defensive rebound by M. Conley,,25,27
152,2,6:53.0,Shooting foul by S. Mejri (drawn by J. Green),,25,27
153,2,6:53.0,J. Green misses free throw 1 of 2,,25,27
154,2,6:53.0,Offensive rebound by Team,,25,27
155,2,6:53.0,A. Harrison enters the game for V. Carter,,25,27
156,2,6:53.0,J. Ennis enters the game for M. Conley,,25,27
157,2,6:53.0,,W. Matthews enters the game for N. Brussino,25,27
158,2,6:53.0,J. Green makes free throw 2 of 2,,26,27
159,2,6:34.0,,Personal foul by A. Harrison (drawn by W. Matthews),26,27
160,2,6:22.0,,D. Powell misses 2-pt jump shot from 17 ft,26,27
161,2,6:21.0,Defensive rebound by A. Harrison,,26,27
162,2,6:10.0,J. Green makes 2-pt hook shot from 4 ft (assist by M. Gasol),,28,27
163,2,6:09.0,,Dallas full timeout,28,27
164,2,6:09.0,,A. Bogut enters the game for D. Powell,28,27
165,2,6:09.0,,H. Barnes enters the game for S. Mejri,28,27
166,2,5:50.0,,H. Barnes misses 2-pt jump shot from 15 ft,28,27
167,2,5:50.0,,Offensive rebound by S. Curry,28,27
168,2,5:46.0,,S. Curry misses 2-pt jump shot from 19 ft,28,27
169,2,5:45.0,Defensive rebound by A. Harrison,,28,27
170,2,5:32.0,Turnover by C. Parsons (lost ball),,28,27
171,2,5:13.0,,Turnover by H. Barnes (lost ball; steal by A. Harrison),28,27
172,2,5:10.0,Shooting foul by J. Anderson (drawn by C. Parsons),,28,27
173,2,5:10.0,C. Parsons makes free throw 1 of 2,,29,27
174,2,5:10.0,C. Parsons misses free throw 2 of 2,,29,27
175,2,5:09.0,,Defensive rebound by J. Anderson,29,27
176,2,4:48.0,,H. Barnes misses 3-pt jump shot from 23 ft,29,27
177,2,4:48.0,Defensive rebound by M. Gasol,,29,27
178,2,4:27.0,A. Harrison misses 3-pt jump shot from 26 ft,,29,27
179,2,4:25.0,,Defensive rebound by Team,29,27
180,2,4:06.0,,S. Curry misses 2-pt jump shot from 18 ft,29,27
181,2,4:05.0,Defensive rebound by J. Green,,29,27
182,2,3:49.0,M. Gasol makes 2-pt hook shot from 10 ft,,31,27
183,2,3:23.0,,W. Matthews misses 3-pt jump shot from 26 ft,31,27
184,2,3:21.0,Defensive rebound by M. Gasol,,31,27
185,2,3:16.0,,Offensive charge foul by J. Green (drawn by W. Matthews),31,27
186,2,3:16.0,Turnover by J. Green (offensive foul),,31,27
187,2,3:16.0,M. Conley enters the game for C. Parsons,,31,27
188,2,3:16.0,,D. Finney-Smith enters the game for J. Anderson,31,27
189,2,2:59.0,,S. Curry misses 2-pt layup from 1 ft (block by M. Conley),31,27
190,2,2:58.0,,Offensive rebound by Team,31,27
191,2,2:58.0,Official timeout,,31,27
192,2,2:56.0,,H. Barnes misses 2-pt jump shot from 17 ft,31,27
193,2,2:55.0,Defensive rebound by J. Green,,31,27
194,2,2:41.0,Personal foul by A. Bogut (drawn by M. Gasol),,31,27
195,2,2:39.0,Offensive foul by M. Conley (drawn by D. Finney-Smith),,31,27
196,2,2:39.0,Turnover by M. Conley (offensive foul),,31,27
197,2,2:30.0,,Offensive foul by A. Bogut (drawn by M. Conley),31,27
198,2,2:30.0,,Turnover by A. Bogut (offensive foul),31,27
199,2,2:22.0,Personal foul by A. Bogut (drawn by M. Gasol),,31,27
200,2,2:22.0,,S. Mejri enters the game for A. Bogut,31,27
201,2,2:10.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by M. Conley),,34,27
202,2,1:53.0,,Personal foul by J. Ennis (drawn by W. Matthews),34,27
203,2,1:41.0,,S. Curry misses 3-pt jump shot from 27 ft,34,27
204,2,1:40.0,Defensive rebound by A. Harrison,,34,27
205,2,1:26.0,M. Gasol misses 2-pt jump shot from 8 ft,,34,27
206,2,1:24.0,,Defensive rebound by H. Barnes,34,27
207,2,1:06.0,,D. Finney-Smith makes 2-pt jump shot from 19 ft (assist by W. Matthews),34,29
208,2,0:44.0,A. Harrison misses 3-pt jump shot from 26 ft,,34,29
209,2,0:44.0,,Defensive rebound by S. Mejri,34,29
210,2,0:32.0,,Turnover by H. Barnes (lost ball),34,29
211,2,0:32.0,V. Carter enters the game for M. Conley,,34,29
212,2,0:29.0,Memphis full timeout,,34,29
213,2,0:13.0,M. Gasol makes 2-pt layup from 2 ft (assist by V. Carter),,36,29
214,2,0:03.0,,Personal foul by A. Harrison (drawn by S. Mejri),36,29
215,2,0:03.0,,S. Mejri misses free throw 1 of 2,36,29
216,2,0:03.0,,Offensive rebound by Team,36,29
217,2,0:03.0,,S. Mejri misses free throw 2 of 2,36,29
218,2,0:03.0,,Offensive rebound by S. Mejri,36,29
219,2,0:03.0,,J. Anderson enters the game for S. Curry,36,29
220,2,0:03.0,M. Conley enters the game for A. Harrison,,36,29
221,2,0:00.0,,S. Mejri misses 2-pt jump shot from 16 ft,36,29
222,2,0:00.0,,Offensive rebound by Team,36,29
223,3,11:39.0,,W. Matthews misses 3-pt jump shot from 26 ft,36,29
224,3,11:38.0,Defensive rebound by J. Green,,36,29
225,3,11:25.0,M. Gasol misses 2-pt hook shot from 9 ft,,36,29
226,3,11:24.0,,Defensive rebound by H. Barnes,36,29
227,3,11:03.0,,S. Curry misses 2-pt jump shot from 14 ft,36,29
228,3,11:01.0,Defensive rebound by J. Green,,36,29
229,3,10:43.0,J. Green makes 3-pt jump shot from 23 ft (assist by J. Ennis),,39,29
230,3,10:29.0,,Shooting foul by J. Green (drawn by H. Barnes),39,29
231,3,10:29.0,,H. Barnes makes free throw 1 of 2,39,30
232,3,10:29.0,,H. Barnes makes free throw 2 of 2,39,31
233,3,10:18.0,M. Gasol misses 2-pt jump shot from 14 ft,,39,31
234,3,10:17.0,,Defensive rebound by D. Finney-Smith,39,31
235,3,10:09.0,,Personal foul by J. Ennis (drawn by W. Matthews),39,31
236,3,9:58.0,,H. Barnes misses 2-pt jump shot from 19 ft,39,31
237,3,9:57.0,Defensive rebound by J. Ennis,,39,31
238,3,9:43.0,J. Ennis makes 2-pt jump shot from 18 ft (assist by J. Green),,41,31
239,3,9:19.0,,H. Barnes makes 2-pt hook shot from 4 ft,41,33
240,3,9:08.0,J. Green misses 3-pt jump shot from 25 ft,,41,33
241,3,9:07.0,,Defensive rebound by A. Bogut,41,33
242,3,8:53.0,,H. Barnes misses 2-pt jump shot from 20 ft,41,33
243,3,8:53.0,Defensive rebound by J. Ennis,,41,33
244,3,8:44.0,M. Conley makes 2-pt jump shot from 3 ft,,43,33
245,3,8:30.0,,S. Curry misses 3-pt jump shot from 25 ft,43,33
246,3,8:29.0,Defensive rebound by J. Green,,43,33
247,3,8:08.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Gasol),,46,33
248,3,8:01.0,,Dallas full timeout,46,33
249,3,7:55.0,,W. Matthews misses 3-pt jump shot from 25 ft,46,33
250,3,7:54.0,Defensive rebound by M. Conley,,46,33
251,3,7:39.0,C. Parsons misses 3-pt jump shot from 28 ft,,46,33
252,3,7:36.0,,Defensive rebound by Team,46,33
253,3,7:19.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,46,33
254,3,7:18.0,Defensive rebound by J. Green,,46,33
255,3,7:05.0,Turnover by J. Green (bad pass; steal by W. Matthews),,46,33
256,3,6:45.0,,D. Finney-Smith misses 2-pt layup from 2 ft,46,33
257,3,6:44.0,Defensive rebound by J. Green,,46,33
258,3,6:32.0,J. Ennis misses 2-pt jump shot from 2 ft,,46,33
259,3,6:30.0,,Defensive rebound by D. Finney-Smith,46,33
260,3,6:21.0,,A. Bogut misses 2-pt hook shot from 3 ft,46,33
261,3,6:18.0,,Offensive rebound by A. Bogut,46,33
262,3,6:06.0,,Turnover by W. Matthews (step out of bounds),46,33
263,3,6:06.0,,J. Gibson enters the game for S. Curry,46,33
264,3,6:06.0,,J. Anderson enters the game for D. Finney-Smith,46,33
265,3,6:06.0,V. Carter enters the game for J. Green,,46,33
266,3,5:49.0,M. Gasol makes 2-pt hook shot from 6 ft,,48,33
267,3,5:40.0,,Personal foul by V. Carter (drawn by H. Barnes),48,33
268,3,5:40.0,A. Harrison enters the game for M. Conley,,48,33
269,3,5:40.0,,D. Powell enters the game for A. Bogut,48,33
270,3,5:31.0,,Turnover by J. Anderson (lost ball),48,33
271,3,5:13.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by J. Ennis),,51,33
272,3,5:06.0,,Dallas full timeout,51,33
273,3,4:59.0,,W. Matthews misses 2-pt jump shot from 5 ft,51,33
274,3,4:57.0,Defensive rebound by C. Parsons,,51,33
275,3,4:40.0,A. Harrison misses 2-pt jump shot from 16 ft,,51,33
276,3,4:39.0,,Defensive rebound by J. Gibson,51,33
277,3,4:27.0,,Shooting foul by V. Carter (drawn by J. Gibson),51,33
278,3,4:27.0,,J. Gibson makes free throw 1 of 2,51,34
279,3,4:27.0,T. Allen enters the game for C. Parsons,,51,34
280,3,4:27.0,,N. Brussino enters the game for H. Barnes,51,34
281,3,4:27.0,,J. Gibson makes free throw 2 of 2,51,35
282,3,4:07.0,V. Carter misses 3-pt jump shot from 24 ft,,51,35
283,3,4:06.0,,Defensive rebound by J. Gibson,51,35
284,3,4:06.0,Loose ball foul by T. Allen (drawn by J. Gibson),,51,35
285,3,4:06.0,,J. Gibson makes free throw 1 of 2,51,36
286,3,4:06.0,,J. Gibson makes free throw 2 of 2,51,37
287,3,3:53.0,Turnover by A. Harrison (lost ball; steal by J. Gibson),,51,37
288,3,3:42.0,,Turnover by J. Gibson (traveling),51,37
289,3,3:20.0,M. Gasol misses 2-pt jump shot from 22 ft,,51,37
290,3,3:18.0,Offensive rebound by T. Allen,,51,37
291,3,3:18.0,Turnover by V. Carter (offensive goaltending),,51,37
292,3,3:02.0,,J. Gibson misses 3-pt jump shot from 27 ft,51,37
293,3,3:01.0,Defensive rebound by V. Carter,,51,37
294,3,2:45.0,Turnover by A. Harrison (step out of bounds),,51,37
295,3,2:45.0,J. Green enters the game for J. Ennis,,51,37
296,3,2:45.0,Z. Randolph enters the game for M. Gasol,,51,37
297,3,2:27.0,,J. Gibson makes 2-pt layup from 1 ft,51,39
298,3,2:27.0,Memphis full timeout,,51,39
299,3,2:27.0,,S. Curry enters the game for W. Matthews,51,39
300,3,2:27.0,,H. Barnes enters the game for N. Brussino,51,39
301,3,2:04.0,V. Carter misses 2-pt jump shot from 12 ft (block by D. Powell),,51,39
302,3,2:02.0,,Defensive rebound by J. Anderson,51,39
303,3,1:39.0,,H. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),51,41
304,3,1:17.0,V. Carter makes 2-pt layup from 2 ft,,53,41
305,3,1:03.0,,H. Barnes misses 2-pt jump shot from 20 ft,53,41
306,3,1:02.0,Defensive rebound by J. Green,,53,41
307,3,0:56.0,Turnover by A. Harrison (offensive foul),,53,41
308,3,0:56.0,,Offensive charge foul by A. Harrison (drawn by J. Gibson),53,41
309,3,0:56.0,M. Conley enters the game for A. Harrison,,53,41
310,3,0:43.0,,J. Gibson misses 3-pt jump shot from 25 ft,53,41
311,3,0:42.0,Defensive rebound by V. Carter,,53,41
312,3,0:29.0,T. Allen makes 2-pt layup from 1 ft (assist by Z. Randolph),,55,41
313,3,0:29.0,Shooting foul by D. Powell (drawn by T. Allen),,55,41
314,3,0:29.0,T. Allen makes free throw 1 of 1,,56,41
315,3,0:11.0,,D. Powell misses 2-pt jump shot from 20 ft,56,41
316,3,0:10.0,Defensive rebound by M. Conley,,56,41
317,3,0:02.0,M. Conley misses 3-pt jump shot from 26 ft,,56,41
318,3,0:00.0,,Defensive rebound by H. Barnes,56,41
319,4,11:42.0,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,59,41
320,4,11:27.0,,J. Anderson misses 2-pt layup from 1 ft,59,41
321,4,11:26.0,Defensive rebound by Z. Randolph,,59,41
322,4,11:15.0,Z. Randolph misses 3-pt jump shot from 26 ft,,59,41
323,4,11:14.0,,Defensive rebound by Team,59,41
324,4,10:51.0,,Personal foul by T. Allen (drawn by H. Barnes),59,41
325,4,10:45.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by J. Gibson),59,44
326,4,10:24.0,T. Allen makes 2-pt layup from 2 ft (assist by Z. Randolph),,61,44
327,4,10:12.0,,Turnover by J. Anderson (bad pass; steal by T. Allen),61,44
328,4,10:11.0,Personal take foul by S. Curry (drawn by T. Allen),,61,44
329,4,10:11.0,,W. Matthews enters the game for J. Gibson,61,44
330,4,9:57.0,Shooting foul by D. Powell (drawn by Z. Randolph),,61,44
331,4,9:57.0,Z. Randolph makes free throw 1 of 2,,62,44
332,4,9:57.0,,A. Bogut enters the game for D. Powell,62,44
333,4,9:57.0,Z. Randolph makes free throw 2 of 2,,63,44
334,4,9:38.0,,H. Barnes makes 2-pt dunk at rim (assist by J. Anderson),63,46
335,4,9:17.0,M. Conley misses 2-pt jump shot from 19 ft,,63,46
336,4,9:16.0,Offensive rebound by Z. Randolph,,63,46
337,4,9:15.0,Z. Randolph misses 2-pt layup from 2 ft,,63,46
338,4,9:14.0,Offensive rebound by T. Allen,,63,46
339,4,9:13.0,T. Allen makes 2-pt layup from 1 ft,,65,46
340,4,9:03.0,,Personal foul by T. Allen (drawn by H. Barnes),65,46
341,4,8:51.0,,H. Barnes makes 2-pt layup from 1 ft,65,48
342,4,8:51.0,,Shooting block foul by J. Green (drawn by H. Barnes),65,48
343,4,8:51.0,Official timeout,,65,48
344,4,8:51.0,,H. Barnes makes free throw 1 of 1,65,49
345,4,8:37.0,V. Carter misses 3-pt jump shot from 26 ft,,65,49
346,4,8:36.0,,Defensive rebound by Team,65,49
347,4,8:23.0,,Shooting foul by J. Green (drawn by H. Barnes),65,49
348,4,8:23.0,,H. Barnes makes free throw 1 of 2,65,50
349,4,8:23.0,A. Harrison enters the game for M. Conley,,65,50
350,4,8:23.0,,H. Barnes makes free throw 2 of 2,65,51
351,4,8:05.0,V. Carter makes 2-pt jump shot from 10 ft,,67,51
352,4,7:47.0,,Turnover by H. Barnes (lost ball; steal by J. Green),67,51
353,4,7:43.0,T. Allen makes 2-pt layup from 1 ft (assist by A. Harrison),,69,51
354,4,7:37.0,,Dallas full timeout,69,51
355,4,7:37.0,,J. Gibson enters the game for H. Barnes,69,51
356,4,7:27.0,,J. Anderson misses 2-pt layup from 2 ft,69,51
357,4,7:26.0,,Offensive rebound by A. Bogut,69,51
358,4,7:26.0,,A. Bogut misses 2-pt layup from 1 ft,69,51
359,4,7:25.0,,Offensive rebound by A. Bogut,69,51
360,4,7:17.0,J. Ennis enters the game for J. Green,,69,51
361,4,7:10.0,,Turnover by A. Bogut (bad pass; steal by J. Ennis),69,51
362,4,6:57.0,Z. Randolph makes 2-pt jump shot from 16 ft (assist by J. Ennis),,71,51
363,4,6:39.0,,W. Matthews misses 3-pt jump shot from 25 ft,71,51
364,4,6:37.0,Defensive rebound by J. Ennis,,71,51
365,4,6:21.0,V. Carter misses 2-pt jump shot from 13 ft,,71,51
366,4,6:20.0,,Defensive rebound by Team,71,51
367,4,6:20.0,,S. Mejri enters the game for A. Bogut,71,51
368,4,6:12.0,,Turnover by J. Gibson (bad pass; steal by T. Allen),71,51
369,4,6:09.0,T. Allen makes 2-pt layup from 1 ft,,73,51
370,4,6:03.0,,Dallas full timeout,73,51
371,4,6:03.0,,N. Brussino enters the game for W. Matthews,73,51
372,4,6:03.0,,D. Finney-Smith enters the game for S. Curry,73,51
373,4,5:50.0,,Shooting foul by V. Carter (drawn by J. Anderson),73,51
374,4,5:50.0,,J. Anderson makes free throw 1 of 2,73,52
375,4,5:50.0,,J. Anderson makes free throw 2 of 2,73,53
376,4,5:40.0,Turnover by Z. Randolph (traveling),,73,53
377,4,5:26.0,,D. Finney-Smith makes 2-pt jump shot from 3 ft,73,55
378,4,5:26.0,,Shooting foul by J. Ennis (drawn by D. Finney-Smith),73,55
379,4,5:26.0,,D. Finney-Smith makes free throw 1 of 1,73,56
380,4,5:08.0,Z. Randolph makes 2-pt hook shot from 3 ft,,75,56
381,4,4:54.0,,J. Anderson misses 2-pt jump shot from 3 ft,75,56
382,4,4:52.0,Defensive rebound by Z. Randolph,,75,56
383,4,4:43.0,Z. Randolph misses 3-pt jump shot from 26 ft,,75,56
384,4,4:42.0,,Defensive rebound by N. Brussino,75,56
385,4,4:21.0,,J. Gibson makes 2-pt jump shot from 8 ft,75,58
386,4,4:02.0,V. Carter misses 2-pt layup from 3 ft,,75,58
387,4,4:00.0,,Defensive rebound by D. Finney-Smith,75,58
388,4,4:00.0,,Personal take foul by T. Allen (drawn by J. Gibson),75,58
389,4,4:00.0,,J. Gibson makes free throw 1 of 2,75,59
390,4,4:00.0,,J. Gibson misses free throw 2 of 2,75,59
391,4,4:00.0,W. Baldwin enters the game for V. Carter,,75,59
392,4,4:00.0,J. Martin enters the game for T. Allen,,75,59
393,4,3:59.0,Defensive rebound by J. Martin,,75,59
394,4,3:41.0,A. Harrison misses 2-pt jump shot from 9 ft,,75,59
