,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
25,1,8:34.0,,B. Lopez misses 2-pt hook shot from 6 ft,9,2
26,1,8:33.0,Defensive rebound by J. Crowder,,9,2
27,1,8:20.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by I. Thomas),,11,2
28,1,8:11.0,,I. Whitehead makes 2-pt jump shot from 13 ft,11,4
29,1,8:00.0,I. Thomas misses 2-pt layup from 2 ft,,11,4
30,1,7:59.0,Offensive rebound by A. Johnson,,11,4
31,1,7:58.0,A. Johnson misses 2-pt layup from 2 ft,,11,4
32,1,7:57.0,Offensive rebound by J. Crowder,,11,4
33,1,7:56.0,J. Crowder makes 2-pt layup from 3 ft,,13,4
34,1,7:56.0,Shooting foul by R. Hollis-Jefferson (drawn by J. Crowder),,13,4
35,1,7:56.0,J. Crowder misses free throw 1 of 1,,13,4
36,1,7:56.0,,J. Hamilton enters the game for T. Booker,13,4
37,1,7:56.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,13,4
38,1,7:56.0,A. Bradley enters the game for M. Smart,,13,4
39,1,7:54.0,,Defensive rebound by B. Bogdanović,13,4
40,1,7:40.0,,Turnover by I. Whitehead (bad pass; steal by A. Horford),13,4
41,1,7:34.0,J. Crowder misses 3-pt jump shot from 24 ft,,13,4
42,1,7:33.0,,Defensive rebound by I. Whitehead,13,4
43,1,7:20.0,,Turnover by I. Whitehead (bad pass),13,4
44,1,7:03.0,A. Horford misses 2-pt hook shot from 8 ft,,13,4
45,1,7:02.0,,Defensive rebound by B. Bogdanović,13,4
46,1,6:54.0,,Personal foul by A. Horford (drawn by B. Bogdanović),13,4
47,1,6:46.0,,Shooting foul by J. Crowder (drawn by B. Lopez),13,4
48,1,6:46.0,,B. Lopez makes free throw 1 of 2,13,5
49,1,6:46.0,M. Smart enters the game for J. Crowder,,13,5
50,1,6:46.0,,B. Lopez makes free throw 2 of 2,13,6
51,1,6:28.0,A. Bradley misses 3-pt jump shot from 23 ft,,13,6
52,1,6:27.0,,Defensive rebound by B. Bogdanović,13,6
53,1,6:15.0,,B. Lopez misses 3-pt jump shot from 26 ft,13,6
54,1,6:13.0,Defensive rebound by A. Johnson,,13,6
55,1,6:06.0,I. Thomas misses 2-pt jump shot from 10 ft (block by I. Whitehead),,13,6
56,1,6:04.0,,Defensive rebound by I. Whitehead,13,6
57,1,6:01.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by I. Whitehead),13,8
58,1,5:58.0,Boston full timeout,,13,8
59,1,5:58.0,,Y. Ferrell enters the game for I. Whitehead,13,8
60,1,5:58.0,,J. Harris enters the game for B. Bogdanović,13,8
61,1,5:41.0,M. Smart makes 2-pt layup from 3 ft (assist by A. Horford),,15,8
62,1,5:20.0,,B. Lopez misses 2-pt jump shot from 10 ft,15,8
63,1,5:19.0,Defensive rebound by A. Bradley,,15,8
64,1,5:05.0,M. Smart misses 3-pt jump shot from 24 ft,,15,8
65,1,5:04.0,,Defensive rebound by J. Harris,15,8
66,1,5:00.0,,Personal foul by A. Bradley (drawn by J. Harris),15,8
67,1,5:00.0,K. Olynyk enters the game for A. Horford,,15,8
68,1,5:00.0,,T. Booker enters the game for B. Lopez,15,8
69,1,4:50.0,,J. Harris misses 3-pt jump shot from 25 ft,15,8
70,1,4:49.0,Defensive rebound by Team,,15,8
71,1,4:34.0,Shooting foul by T. Booker (drawn by K. Olynyk),,15,8
72,1,4:34.0,K. Olynyk makes free throw 1 of 2,,16,8
73,1,4:34.0,K. Olynyk makes free throw 2 of 2,,17,8
74,1,4:18.0,,J. Hamilton misses 3-pt jump shot from 23 ft,17,8
75,1,4:17.0,,Offensive rebound by T. Booker,17,8
76,1,4:11.0,,S. Kilpatrick misses 2-pt jump shot from 20 ft,17,8
77,1,4:10.0,Defensive rebound by A. Johnson,,17,8
78,1,4:05.0,Turnover by M. Smart (bad pass; steal by T. Booker),,17,8
79,1,3:59.0,,Turnover by J. Harris (bad pass; steal by M. Smart),17,8
80,1,3:56.0,I. Thomas makes 2-pt layup from 1 ft (assist by M. Smart),,19,8
81,1,3:43.0,,T. Booker makes 3-pt jump shot from 24 ft,19,11
82,1,3:20.0,I. Thomas misses 3-pt jump shot from 25 ft,,19,11
83,1,3:19.0,,Defensive rebound by Team,19,11
84,1,3:19.0,Loose ball foul by K. Olynyk (drawn by T. Booker),,19,11
85,1,3:19.0,T. Rozier enters the game for I. Thomas,,19,11
86,1,3:05.0,,Turnover by T. Booker (lost ball; steal by A. Bradley),19,11
87,1,2:49.0,M. Smart misses 2-pt jump shot from 9 ft,,19,11
88,1,2:48.0,,Defensive rebound by J. Harris,19,11
89,1,2:45.0,,Turnover by J. Harris (bad pass; steal by K. Olynyk),19,11
90,1,2:41.0,K. Olynyk misses 3-pt jump shot from 24 ft,,19,11
91,1,2:39.0,Offensive rebound by M. Smart,,19,11
92,1,2:32.0,A. Bradley makes 2-pt jump shot from 7 ft (assist by M. Smart),,21,11
93,1,2:23.0,,S. Kilpatrick misses 2-pt jump shot from 8 ft,21,11
94,1,2:22.0,Defensive rebound by A. Bradley,,21,11
95,1,2:15.0,T. Rozier makes 2-pt jump shot from 20 ft,,23,11
96,1,2:11.0,,Turnover by J. Harris (bad pass; steal by A. Bradley),23,11
97,1,2:09.0,A. Bradley makes 2-pt layup from 2 ft,,25,11
98,1,2:09.0,,Brooklyn full timeout,25,11
99,1,2:09.0,,L. Scola enters the game for J. Hamilton,25,11
100,1,2:09.0,J. Jerebko enters the game for A. Johnson,,25,11
101,1,1:49.0,,T. Booker misses 2-pt hook shot from 6 ft,25,11
102,1,1:47.0,,Offensive rebound by T. Booker,25,11
103,1,1:44.0,,T. Booker makes 2-pt jump shot from 4 ft,25,13
104,1,1:22.0,A. Bradley makes 2-pt layup from 1 ft,,27,13
105,1,1:12.0,,Turnover by S. Kilpatrick (lost ball; steal by A. Bradley),27,13
106,1,1:00.0,A. Bradley misses 2-pt layup from 2 ft,,27,13
107,1,1:00.0,,Defensive rebound by L. Scola,27,13
108,1,0:51.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,27,13
109,1,0:50.0,Defensive rebound by M. Smart,,27,13
110,1,0:45.0,J. Jerebko makes 2-pt layup from 3 ft (assist by M. Smart),,29,13
111,1,0:45.0,Shooting foul by J. Harris (drawn by J. Jerebko),,29,13
112,1,0:45.0,J. Brown enters the game for A. Bradley,,29,13
113,1,0:45.0,J. Jerebko makes free throw 1 of 1,,30,13
114,1,0:36.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),30,16
115,1,0:12.0,K. Olynyk misses 3-pt jump shot from 26 ft,,30,16
116,1,0:12.0,Offensive rebound by Team,,30,16
117,1,0:12.0,Turnover by Team (shot clock),,30,16
118,1,0:03.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,30,16
119,1,0:01.0,Defensive rebound by M. Smart,,30,16
120,2,11:43.0,K. Olynyk misses 2-pt layup from 3 ft,,30,16
121,2,11:42.0,,Defensive rebound by S. Kilpatrick,30,16
122,2,11:32.0,,R. Foye makes 2-pt layup from 2 ft,30,18
123,2,11:20.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),,33,18
124,2,11:07.0,,Turnover by B. Bogdanović (lost ball),33,18
125,2,11:07.0,A. Horford enters the game for K. Olynyk,,33,18
126,2,10:46.0,T. Rozier makes 2-pt jump shot from 15 ft,,35,18
127,2,10:33.0,,T. Booker misses 2-pt jump shot from 16 ft,35,18
128,2,10:32.0,Defensive rebound by J. Brown,,35,18
129,2,10:26.0,Turnover by J. Brown (bad pass; steal by L. Scola),,35,18
130,2,10:15.0,,B. Bogdanović makes 2-pt jump shot from 6 ft (assist by R. Foye),35,20
131,2,9:54.0,T. Rozier makes 2-pt layup from 2 ft (assist by A. Horford),,37,20
132,2,9:31.0,,R. Foye misses 3-pt jump shot from 27 ft,37,20
133,2,9:31.0,Defensive rebound by J. Brown,,37,20
134,2,9:24.0,,Offensive charge foul by J. Brown (drawn by R. Foye),37,20
135,2,9:24.0,Turnover by J. Brown (offensive foul),,37,20
136,2,9:24.0,,Brooklyn full timeout,37,20
137,2,9:24.0,,J. Hamilton enters the game for T. Booker,37,20
138,2,9:02.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,37,20
139,2,9:00.0,Defensive rebound by T. Rozier,,37,20
140,2,8:55.0,M. Smart misses 3-pt jump shot from 25 ft,,37,20
141,2,8:54.0,,Defensive rebound by S. Kilpatrick,37,20
142,2,8:48.0,,S. Kilpatrick makes 2-pt jump shot from 17 ft,37,22
143,2,8:23.0,A. Horford misses 2-pt jump shot from 10 ft,,37,22
144,2,8:22.0,Offensive rebound by J. Brown,,37,22
145,2,8:19.0,J. Brown misses 2-pt hook shot from 6 ft,,37,22
146,2,8:17.0,,Defensive rebound by Team,37,22
147,2,8:17.0,J. Crowder enters the game for J. Brown,,37,22
148,2,8:10.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by R. Foye),37,24
149,2,7:52.0,J. Crowder misses 3-pt jump shot from 25 ft,,37,24
150,2,7:51.0,,Defensive rebound by L. Scola,37,24
151,2,7:46.0,,S. Kilpatrick misses 2-pt layup from 2 ft,37,24
152,2,7:43.0,Defensive rebound by J. Crowder,,37,24
153,2,7:36.0,J. Crowder misses 3-pt jump shot from 25 ft,,37,24
154,2,7:35.0,,Defensive rebound by B. Bogdanović,37,24
155,2,7:31.0,,Personal foul by M. Smart (drawn by B. Bogdanović),37,24
156,2,7:31.0,,B. Lopez enters the game for L. Scola,37,24
157,2,7:31.0,I. Thomas enters the game for M. Smart,,37,24
158,2,7:27.0,,Offensive foul by R. Foye (drawn by T. Rozier),37,24
159,2,7:27.0,,Turnover by R. Foye (offensive foul),37,24
160,2,7:14.0,A. Horford misses 2-pt jump shot from 16 ft,,37,24
161,2,7:13.0,,Defensive rebound by B. Bogdanović,37,24
162,2,7:08.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),37,27
163,2,6:51.0,I. Thomas makes 2-pt jump shot from 6 ft (assist by A. Horford),,39,27
164,2,6:39.0,,B. Lopez makes 2-pt jump shot from 4 ft (assist by S. Kilpatrick),39,29
165,2,6:39.0,,Shooting foul by T. Rozier (drawn by B. Lopez),39,29
166,2,6:39.0,A. Johnson enters the game for J. Jerebko,,39,29
167,2,6:39.0,,B. Lopez makes free throw 1 of 1,39,30
168,2,6:20.0,I. Thomas misses 3-pt jump shot from 24 ft,,39,30
169,2,6:19.0,,Defensive rebound by B. Lopez,39,30
170,2,6:09.0,,B. Lopez misses 3-pt jump shot from 25 ft,39,30
171,2,6:08.0,Defensive rebound by J. Crowder,,39,30
172,2,5:44.0,A. Horford makes 2-pt jump shot from 17 ft (assist by I. Thomas),,41,30
173,2,5:35.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,41,30
174,2,5:34.0,Defensive rebound by T. Rozier,,41,30
175,2,5:23.0,I. Thomas misses 2-pt jump shot from 8 ft (block by B. Lopez),,41,30
176,2,5:22.0,,Defensive rebound by R. Foye,41,30
177,2,5:10.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Lopez),41,32
178,2,5:10.0,Boston full timeout,,41,32
179,2,5:10.0,,I. Whitehead enters the game for S. Kilpatrick,41,32
180,2,5:10.0,,R. Hollis-Jefferson enters the game for R. Foye,41,32
181,2,5:07.0,K. Olynyk enters the game for A. Horford,,41,32
182,2,5:07.0,A. Bradley enters the game for T. Rozier,,41,32
183,2,4:55.0,A. Bradley misses 2-pt jump shot from 6 ft,,41,32
184,2,4:53.0,Offensive rebound by A. Johnson,,41,32
185,2,4:51.0,I. Thomas misses 2-pt jump shot from 24 ft,,41,32
186,2,4:51.0,,Defensive rebound by B. Bogdanović,41,32
187,2,4:35.0,,B. Lopez misses 2-pt jump shot from 14 ft,41,32
188,2,4:33.0,Defensive rebound by K. Olynyk,,41,32
189,2,4:21.0,Turnover by I. Thomas (step out of bounds),,41,32
190,2,4:15.0,,I. Whitehead misses 2-pt layup from 2 ft (block by I. Thomas),41,32
191,2,4:14.0,,Offensive rebound by Team,41,32
192,2,4:06.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),41,35
193,2,3:49.0,A. Bradley makes 2-pt jump shot from 18 ft,,43,35
194,2,3:31.0,,Shooting foul by K. Olynyk (drawn by B. Lopez),43,35
195,2,3:31.0,,B. Lopez misses free throw 1 of 2,43,35
196,2,3:31.0,,Offensive rebound by Team,43,35
197,2,3:31.0,,T. Booker enters the game for J. Hamilton,43,35
198,2,3:31.0,M. Smart enters the game for J. Crowder,,43,35
199,2,3:31.0,,B. Lopez makes free throw 2 of 2,43,36
200,2,3:20.0,Turnover by A. Bradley (bad pass; steal by B. Lopez),,43,36
201,2,3:20.0,Loose ball foul by A. Johnson (drawn by B. Lopez),,43,36
202,2,3:00.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),43,39
203,2,2:50.0,Turnover by I. Thomas (lost ball; steal by B. Lopez),,43,39
204,2,2:42.0,,I. Whitehead misses 2-pt layup from 3 ft,43,39
205,2,2:41.0,Defensive rebound by A. Johnson,,43,39
206,2,2:29.0,Turnover by A. Johnson (bad pass; steal by T. Booker),,43,39
207,2,2:24.0,,T. Booker makes 2-pt layup from 2 ft,43,41
208,2,2:24.0,Boston full timeout,,43,41
209,2,2:24.0,Official timeout,,43,41
210,2,2:24.0,,J. Harris enters the game for B. Bogdanović,43,41
211,2,2:24.0,A. Horford enters the game for A. Johnson,,43,41
212,2,2:03.0,A. Horford makes 2-pt jump shot from 22 ft (assist by M. Smart),,45,41
213,2,1:44.0,,T. Booker makes 2-pt jump shot from 6 ft,45,43
214,2,1:25.0,A. Horford makes 3-pt jump shot from 24 ft (assist by I. Thomas),,48,43
215,2,1:11.0,,Offensive foul by T. Booker (drawn by K. Olynyk),48,43
216,2,1:11.0,,Turnover by T. Booker (offensive foul),48,43
217,2,0:57.0,Turnover by A. Horford (lost ball; steal by T. Booker),,48,43
218,2,0:53.0,,I. Whitehead misses 2-pt layup from 2 ft,48,43
219,2,0:52.0,,Offensive rebound by R. Hollis-Jefferson,48,43
220,2,0:51.0,,Shooting foul by I. Thomas (drawn by R. Hollis-Jefferson),48,43
221,2,0:51.0,,R. Hollis-Jefferson misses free throw 1 of 2,48,43
222,2,0:51.0,,Offensive rebound by Team,48,43
223,2,0:51.0,,R. Hollis-Jefferson misses free throw 2 of 2,48,43
224,2,0:50.0,,Offensive rebound by B. Lopez,48,43
225,2,0:43.0,,R. Hollis-Jefferson makes 3-pt jump shot from 23 ft,48,46
226,2,0:28.0,I. Thomas makes 3-pt jump shot from 25 ft,,51,46
227,2,0:03.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),51,49
228,2,0:03.0,M. Smart misses 3-pt jump shot from 56 ft,,51,49
229,2,0:00.0,,Defensive rebound by Team,51,49
230,3,11:38.0,A. Johnson makes 2-pt layup from 1 ft (assist by A. Horford),,53,49
231,3,11:20.0,,B. Lopez makes 2-pt jump shot from 6 ft,53,51
232,3,11:10.0,Personal foul by B. Lopez (drawn by A. Johnson),,53,51
233,3,11:02.0,A. Horford makes 2-pt layup from 3 ft (assist by A. Johnson),,55,51
234,3,10:39.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,55,51
235,3,10:38.0,Defensive rebound by A. Johnson,,55,51
236,3,10:23.0,I. Thomas misses 3-pt jump shot from 25 ft,,55,51
237,3,10:22.0,,Defensive rebound by B. Bogdanović,55,51
238,3,10:16.0,,B. Bogdanović makes 2-pt layup from 1 ft,55,53
239,3,10:10.0,Personal foul by I. Whitehead (drawn by I. Thomas),,55,53
240,3,10:00.0,A. Bradley makes 2-pt jump shot from 7 ft,,57,53
241,3,9:44.0,,Shooting foul by A. Bradley (drawn by R. Hollis-Jefferson),57,53
242,3,9:44.0,,R. Hollis-Jefferson misses free throw 1 of 2,57,53
243,3,9:44.0,,Offensive rebound by Team,57,53
244,3,9:44.0,,R. Hollis-Jefferson makes free throw 2 of 2,57,54
245,3,9:21.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Horford),,60,54
246,3,8:57.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,60,54
247,3,8:56.0,Defensive rebound by A. Johnson,,60,54
248,3,8:46.0,J. Crowder misses 3-pt jump shot from 24 ft,,60,54
249,3,8:45.0,,Defensive rebound by T. Booker,60,54
250,3,8:31.0,,I. Whitehead misses 2-pt jump shot from 18 ft,60,54
251,3,8:30.0,Defensive rebound by A. Horford,,60,54
252,3,8:19.0,A. Bradley misses 3-pt jump shot from 24 ft,,60,54
253,3,8:18.0,,Defensive rebound by T. Booker,60,54
254,3,8:06.0,,T. Booker makes 2-pt jump shot from 23 ft (assist by I. Whitehead),60,56
255,3,7:40.0,J. Crowder misses 2-pt jump shot from 22 ft,,60,56
256,3,7:39.0,,Defensive rebound by R. Hollis-Jefferson,60,56
257,3,7:30.0,,T. Booker misses 3-pt jump shot from 25 ft,60,56
258,3,7:29.0,Defensive rebound by A. Johnson,,60,56
259,3,7:20.0,A. Bradley misses 3-pt jump shot from 25 ft,,60,56
260,3,7:18.0,,Defensive rebound by I. Whitehead,60,56
261,3,7:16.0,,Personal foul by A. Johnson (drawn by R. Hollis-Jefferson),60,56
262,3,7:16.0,,J. Hamilton enters the game for T. Booker,60,56
263,3,7:16.0,T. Zeller enters the game for A. Johnson,,60,56
264,3,7:02.0,,B. Lopez misses 2-pt jump shot from 6 ft,60,56
265,3,7:00.0,Defensive rebound by T. Zeller,,60,56
266,3,6:54.0,I. Thomas misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,60,56
267,3,6:53.0,Offensive rebound by A. Horford,,60,56
268,3,6:44.0,Turnover by A. Bradley (lost ball),,60,56
269,3,6:44.0,,Brooklyn full timeout,60,56
270,3,6:44.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,60,56
271,3,6:29.0,,S. Kilpatrick makes 2-pt jump shot from 6 ft (assist by B. Bogdanović),60,58
272,3,6:09.0,I. Thomas misses 2-pt jump shot from 7 ft,,60,58
273,3,6:08.0,,Defensive rebound by I. Whitehead,60,58
274,3,5:59.0,,B. Lopez makes 2-pt jump shot from 7 ft (assist by S. Kilpatrick),60,60
275,3,5:37.0,A. Horford makes 3-pt jump shot from 24 ft (assist by I. Thomas),,63,60
276,3,5:20.0,,I. Whitehead misses 2-pt layup from 2 ft,63,60
277,3,5:19.0,,Offensive rebound by Team,63,60
278,3,5:19.0,,J. Harris enters the game for B. Bogdanović,63,60
279,3,5:19.0,M. Smart enters the game for J. Crowder,,63,60
280,3,5:08.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Lopez),63,62
281,3,4:56.0,Def 3 sec tech foul by B. Lopez,,63,62
282,3,4:56.0,I. Thomas makes technical free throw,,64,62
283,3,4:56.0,,T. Booker enters the game for B. Lopez,64,62
284,3,4:56.0,,R. Foye enters the game for I. Whitehead,64,62
285,3,4:46.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by A. Horford),,67,62
286,3,4:22.0,,Shooting foul by A. Horford (drawn by J. Hamilton),67,62
287,3,4:22.0,,J. Hamilton makes free throw 1 of 3,67,63
288,3,4:22.0,,J. Hamilton misses free throw 2 of 3,67,63
289,3,4:22.0,,Offensive rebound by Team,67,63
290,3,4:22.0,,J. Hamilton makes free throw 3 of 3,67,64
291,3,4:11.0,I. Thomas misses 2-pt layup from 2 ft,,67,64
292,3,4:10.0,Offensive rebound by T. Zeller,,67,64
293,3,4:09.0,T. Zeller misses 2-pt layup from 2 ft (block by J. Hamilton),,67,64
294,3,4:07.0,,Defensive rebound by T. Booker,67,64
295,3,4:05.0,,Offensive foul by T. Booker (drawn by A. Bradley),67,64
296,3,4:05.0,,Turnover by T. Booker (offensive foul),67,64
297,3,3:57.0,A. Horford makes 3-pt jump shot from 24 ft (assist by I. Thomas),,70,64
298,3,3:57.0,,Technical foul by Team,70,64
299,3,3:57.0,I. Thomas makes technical free throw,,71,64
300,3,3:44.0,,J. Harris misses 2-pt layup from 3 ft (block by M. Smart),71,64
301,3,3:43.0,Defensive rebound by M. Smart,,71,64
302,3,3:42.0,Personal foul by J. Harris (drawn by M. Smart),,71,64
303,3,3:42.0,T. Rozier enters the game for A. Bradley,,71,64
304,3,3:23.0,A. Horford misses 2-pt jump shot from 8 ft,,71,64
305,3,3:22.0,,Defensive rebound by T. Booker,71,64
306,3,3:17.0,,J. Hamilton misses 2-pt layup from 2 ft,71,64
307,3,3:14.0,Defensive rebound by T. Zeller,,71,64
308,3,3:09.0,T. Zeller makes 2-pt layup from 3 ft (assist by M. Smart),,73,64
309,3,2:59.0,,R. Foye misses 2-pt jump shot from 4 ft (block by T. Zeller),73,64
310,3,2:57.0,Defensive rebound by I. Thomas,,73,64
311,3,2:36.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Horford),,76,64
312,3,2:36.0,,Brooklyn full timeout,76,64
313,3,2:36.0,Boston full timeout,,76,64
314,3,2:20.0,,S. Kilpatrick misses 2-pt jump shot from 16 ft,76,64
315,3,2:19.0,,Offensive rebound by T. Booker,76,64
316,3,2:15.0,,T. Booker misses 2-pt layup from 3 ft,76,64
317,3,2:14.0,Defensive rebound by M. Smart,,76,64
318,3,2:02.0,I. Thomas misses 2-pt jump shot from 13 ft (block by S. Kilpatrick),,76,64
319,3,2:00.0,,Defensive rebound by R. Foye,76,64
320,3,1:48.0,,J. Harris misses 3-pt jump shot from 25 ft,76,64
321,3,1:47.0,Defensive rebound by T. Zeller,,76,64
322,3,1:36.0,A. Horford misses 3-pt jump shot from 24 ft,,76,64
323,3,1:35.0,,Defensive rebound by Team,76,64
324,3,1:35.0,,L. Scola enters the game for J. Hamilton,76,64
325,3,1:23.0,,S. Kilpatrick makes 2-pt jump shot from 8 ft,76,66
326,3,1:23.0,,Shooting foul by T. Zeller (drawn by S. Kilpatrick),76,66
327,3,1:23.0,,S. Kilpatrick misses free throw 1 of 1,76,66
328,3,1:23.0,J. Jerebko enters the game for A. Horford,,76,66
329,3,1:23.0,K. Olynyk enters the game for T. Zeller,,76,66
330,3,1:22.0,Defensive rebound by T. Rozier,,76,66
331,3,1:05.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by M. Smart),,79,66
332,3,0:54.0,,Turnover by R. Foye (lost ball),79,66
333,3,0:36.0,Turnover by J. Jerebko (traveling),,79,66
334,3,0:25.0,,T. Booker misses 2-pt layup from 3 ft,79,66
335,3,0:24.0,,Offensive rebound by L. Scola,79,66
336,3,0:23.0,,L. Scola misses 2-pt layup from 2 ft,79,66
337,3,0:22.0,,Offensive rebound by L. Scola,79,66
338,3,0:21.0,,Turnover by L. Scola (lost ball; steal by T. Rozier),79,66
339,3,0:02.0,Offensive foul by K. Olynyk (drawn by T. Booker),,79,66
340,3,0:02.0,Turnover by K. Olynyk (offensive foul),,79,66
341,3,0:01.0,,L. Scola misses 3-pt jump shot from 34 ft,79,66
342,3,0:00.0,,Offensive rebound by Team,79,66
343,4,11:46.0,,I. Whitehead makes 2-pt jump shot from 8 ft,79,68
344,4,11:33.0,A. Bradley misses 3-pt jump shot from 24 ft,,79,68
345,4,11:31.0,Offensive rebound by T. Rozier,,79,68
346,4,11:27.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by T. Rozier),,82,68
347,4,11:06.0,,S. Kilpatrick makes 2-pt layup from 3 ft (assist by I. Whitehead),82,70
348,4,10:47.0,K. Olynyk misses 3-pt jump shot from 24 ft,,82,70
349,4,10:46.0,,Defensive rebound by T. Booker,82,70
350,4,10:40.0,,T. Booker makes 2-pt jump shot from 5 ft,82,72
351,4,10:19.0,J. Jerebko makes 2-pt jump shot from 19 ft,,84,72
352,4,10:03.0,,Turnover by L. Scola (bad pass; steal by M. Smart),84,72
353,4,9:53.0,T. Rozier misses 3-pt jump shot from 25 ft,,84,72
354,4,9:52.0,Offensive rebound by K. Olynyk,,84,72
355,4,9:45.0,K. Olynyk misses 2-pt layup from 3 ft (block by S. Kilpatrick),,84,72
356,4,9:44.0,,Defensive rebound by T. Booker,84,72
357,4,9:43.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by T. Booker),84,74
358,4,9:43.0,,Shooting foul by M. Smart (drawn by S. Kilpatrick),84,74
359,4,9:43.0,,Technical foul by T. Booker,84,74
360,4,9:43.0,Technical foul by M. Smart,,84,74
361,4,9:43.0,,S. Kilpatrick makes free throw 1 of 1,84,75
362,4,9:23.0,J. Jerebko makes 2-pt jump shot from 19 ft,,86,75
363,4,9:13.0,,Turnover by L. Scola (lost ball; steal by J. Jerebko),86,75
364,4,9:03.0,A. Bradley misses 3-pt jump shot from 24 ft,,86,75
365,4,9:02.0,,Defensive rebound by T. Booker,86,75
366,4,8:54.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by T. Booker),86,78
367,4,8:32.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,89,78
368,4,8:16.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,89,81
369,4,8:05.0,Offensive foul by T. Rozier (drawn by S. Kilpatrick),,89,81
370,4,8:05.0,Turnover by T. Rozier (offensive foul),,89,81
371,4,8:05.0,Official timeout,,89,81
372,4,8:05.0,,B. Lopez enters the game for T. Booker,89,81
373,4,8:05.0,,B. Bogdanović enters the game for J. Harris,89,81
374,4,8:05.0,,J. Hamilton enters the game for L. Scola,89,81
375,4,7:55.0,,Shooting block foul by J. Jerebko (drawn by S. Kilpatrick),89,81
376,4,7:55.0,,S. Kilpatrick makes free throw 1 of 2,89,82
377,4,7:55.0,,S. Kilpatrick misses free throw 2 of 2,89,82
