,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
72,1,3:59.0,,Turnover by J. Redick (lost ball; steal by S. Curry),13,18
73,1,3:53.0,D. Harris makes 2-pt layup from 1 ft (assist by S. Curry),,15,18
74,1,3:36.0,,A. Rivers makes 3-pt jump shot from 24 ft (assist by R. Felton),15,21
75,1,3:14.0,H. Barnes makes 2-pt jump shot from 20 ft (assist by S. Curry),,17,21
76,1,2:56.0,,D. Jordan misses 2-pt hook shot from 5 ft,17,21
77,1,2:55.0,Defensive rebound by D. Harris,,17,21
78,1,2:50.0,Turnover by D. Harris (bad pass; steal by A. Rivers),,17,21
79,1,2:35.0,,J. Redick misses 3-pt jump shot from 24 ft,17,21
80,1,2:35.0,Defensive rebound by W. Matthews,,17,21
81,1,2:34.0,Dallas full timeout,,17,21
82,1,2:34.0,D. Finney-Smith enters the game for W. Matthews,,17,21
83,1,2:34.0,D. Nowitzki enters the game for H. Barnes,,17,21
84,1,2:34.0,,J. Crawford enters the game for J. Redick,17,21
85,1,2:34.0,,W. Johnson enters the game for L. Mbah a Moute,17,21
86,1,2:22.0,D. Harris misses 2-pt jump shot from 16 ft,,17,21
87,1,2:22.0,Offensive rebound by Team,,17,21
88,1,2:22.0,,Loose ball foul by A. Rivers (drawn by S. Mejri),17,21
89,1,2:09.0,Turnover by D. Harris (bad pass; steal by W. Johnson),,17,21
90,1,2:03.0,,A. Rivers misses 2-pt dunk from 1 ft (block by S. Mejri),17,21
91,1,2:00.0,Defensive rebound by D. Nowitzki,,17,21
92,1,1:45.0,D. Harris makes 2-pt jump shot from 18 ft,,19,21
93,1,1:20.0,,A. Rivers misses 2-pt jump shot from 16 ft,19,21
94,1,1:19.0,Defensive rebound by D. Finney-Smith,,19,21
95,1,1:05.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by S. Curry),,21,21
96,1,0:52.0,,J. Crawford misses 2-pt jump shot from 19 ft,21,21
97,1,0:52.0,Defensive rebound by S. Mejri,,21,21
98,1,0:33.0,,M. Speights enters the game for D. Jordan,21,21
99,1,0:33.0,,A. Anderson enters the game for R. Felton,21,21
100,1,0:33.0,D. Williams enters the game for D. Harris,,21,21
101,1,0:27.0,S. Curry misses 2-pt layup from 2 ft,,21,21
102,1,0:25.0,,Defensive rebound by M. Speights,21,21
103,1,0:07.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Crawford),21,24
104,2,11:36.0,D. Nowitzki misses 2-pt jump shot from 2 ft,,21,24
105,2,11:35.0,Offensive rebound by D. Nowitzki,,21,24
106,2,11:35.0,D. Nowitzki misses 2-pt layup from 2 ft,,21,24
107,2,11:32.0,Offensive rebound by D. Nowitzki,,21,24
108,2,11:32.0,D. Nowitzki makes 2-pt layup from 1 ft,,23,24
109,2,11:09.0,,M. Speights misses 2-pt jump shot from 19 ft,23,24
110,2,11:09.0,Defensive rebound by Team,,23,24
111,2,10:58.0,Turnover by D. Nowitzki (bad pass; steal by A. Rivers),,23,24
112,2,10:58.0,,Personal foul by D. Williams (drawn by W. Johnson),23,24
113,2,10:45.0,,A. Rivers misses 2-pt layup from 2 ft,23,24
114,2,10:44.0,Defensive rebound by D. Powell,,23,24
115,2,10:42.0,Turnover by D. Powell (bad pass; steal by M. Speights),,23,24
116,2,10:35.0,,Personal foul by D. Nowitzki (drawn by M. Speights),23,24
117,2,10:23.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by A. Rivers),23,27
118,2,10:07.0,D. Nowitzki makes 2-pt layup from 1 ft (assist by D. Williams),,25,27
119,2,9:54.0,,A. Rivers misses 3-pt jump shot from 24 ft,25,27
120,2,9:53.0,Defensive rebound by Team,,25,27
121,2,9:53.0,,L. Mbah a Moute enters the game for W. Johnson,25,27
122,2,9:37.0,D. Williams misses 2-pt jump shot from 22 ft,,25,27
123,2,9:36.0,,Defensive rebound by L. Mbah a Moute,25,27
124,2,9:26.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Crawford),25,29
125,2,9:14.0,Personal foul by A. Rivers (drawn by D. Nowitzki),,25,29
126,2,9:14.0,H. Barnes enters the game for D. Nowitzki,,25,29
127,2,9:06.0,D. Williams makes 2-pt jump shot from 12 ft,,27,29
128,2,8:47.0,,J. Crawford makes 2-pt jump shot from 17 ft,27,31
129,2,8:35.0,D. Harris misses 3-pt jump shot from 23 ft,,27,31
130,2,8:32.0,,Defensive rebound by J. Crawford,27,31
131,2,8:26.0,,Turnover by A. Anderson (lost ball),27,31
132,2,8:26.0,Official timeout,,27,31
133,2,8:26.0,,R. Felton enters the game for A. Rivers,27,31
134,2,8:26.0,W. Matthews enters the game for D. Finney-Smith,,27,31
135,2,8:11.0,Turnover by D. Williams (bad pass; steal by L. Mbah a Moute),,27,31
136,2,8:04.0,,J. Crawford misses 2-pt layup from 2 ft,27,31
137,2,8:00.0,,Offensive rebound by M. Speights,27,31
138,2,8:00.0,,M. Speights misses 2-pt layup at rim (block by D. Harris),27,31
139,2,7:59.0,Defensive rebound by D. Williams,,27,31
140,2,7:54.0,H. Barnes misses 2-pt layup from 1 ft,,27,31
141,2,7:53.0,,Defensive rebound by L. Mbah a Moute,27,31
142,2,7:38.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Crawford),27,34
143,2,7:24.0,Dallas full timeout,,27,34
144,2,7:24.0,,J. Redick enters the game for A. Anderson,27,34
145,2,7:15.0,H. Barnes makes 2-pt jump shot from 9 ft (assist by D. Williams),,29,34
146,2,6:51.0,,Turnover by J. Crawford (lost ball; steal by D. Powell),29,34
147,2,6:46.0,W. Matthews makes 2-pt layup from 1 ft,,31,34
148,2,6:26.0,,M. Speights makes 2-pt jump shot from 16 ft,31,36
149,2,6:07.0,D. Powell misses 2-pt jump shot from 19 ft,,31,36
150,2,6:07.0,,Defensive rebound by R. Felton,31,36
151,2,6:03.0,,Turnover by R. Felton (bad pass),31,36
152,2,6:03.0,,D. Jordan enters the game for M. Speights,31,36
153,2,6:03.0,D. Nowitzki enters the game for D. Powell,,31,36
154,2,5:38.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,31,36
155,2,5:38.0,,Defensive rebound by L. Mbah a Moute,31,36
156,2,5:33.0,,Shooting foul by D. Harris (drawn by J. Crawford),31,36
157,2,5:33.0,,LA Clippers full timeout,31,36
158,2,5:33.0,,J. Crawford makes free throw 1 of 2,31,37
159,2,5:33.0,S. Curry enters the game for D. Harris,,31,36
160,2,5:33.0,,J. Crawford makes free throw 2 of 2,31,38
161,2,5:22.0,Turnover by D. Williams (bad pass; steal by R. Felton),,31,38
162,2,5:19.0,,Turnover by R. Felton (lost ball; steal by D. Williams),31,38
163,2,5:14.0,D. Williams misses 2-pt jump shot from 15 ft,,31,38
164,2,5:13.0,Offensive rebound by H. Barnes,,31,38
165,2,5:04.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by W. Matthews),,34,38
166,2,4:51.0,,Personal foul by D. Nowitzki (drawn by D. Jordan),34,38
167,2,4:43.0,,J. Crawford makes 2-pt jump shot from 18 ft,34,40
168,2,4:30.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),,37,40
169,2,4:05.0,,Turnover by D. Jordan (bad pass; steal by H. Barnes),37,40
170,2,3:59.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Williams),,40,40
171,2,3:41.0,,J. Redick misses 3-pt jump shot from 24 ft,40,40
172,2,3:41.0,Defensive rebound by D. Williams,,40,40
173,2,3:26.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,42,40
174,2,3:12.0,,R. Felton misses 2-pt jump shot from 7 ft (block by W. Matthews),42,40
175,2,3:10.0,Defensive rebound by W. Matthews,,42,40
176,2,3:05.0,Turnover by H. Barnes (lost ball),,42,40
177,2,3:05.0,,A. Rivers enters the game for J. Crawford,42,40
178,2,2:54.0,,Offensive foul by D. Jordan (drawn by W. Matthews),42,40
179,2,2:54.0,,Turnover by D. Jordan (offensive foul),42,40
180,2,2:54.0,Dallas full timeout,,42,40
181,2,2:54.0,,Technical foul by D. Jordan,42,40
182,2,2:54.0,D. Finney-Smith enters the game for D. Williams,,42,40
183,2,2:54.0,S. Mejri enters the game for D. Nowitzki,,43,40
184,2,2:54.0,D. Nowitzki makes technical free throw,,43,40
185,2,2:38.0,H. Barnes misses 3-pt jump shot from 24 ft,,43,40
186,2,2:38.0,,Defensive rebound by Team,43,40
187,2,2:19.0,,R. Felton misses 2-pt jump shot from 8 ft,43,40
188,2,2:18.0,,Offensive rebound by D. Jordan,43,40
189,2,2:18.0,,D. Jordan misses 2-pt dunk at rim (block by H. Barnes),43,40
190,2,2:18.0,Defensive rebound by Team,,43,40
191,2,2:02.0,H. Barnes makes 2-pt jump shot from 7 ft,,45,40
192,2,1:44.0,,A. Rivers misses 3-pt jump shot from 26 ft,45,40
193,2,1:43.0,,Offensive rebound by D. Jordan,45,40
194,2,1:38.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),45,43
195,2,1:17.0,Turnover by H. Barnes (lost ball; steal by L. Mbah a Moute),,45,43
196,2,1:09.0,,R. Felton makes 3-pt jump shot from 25 ft (assist by J. Redick),45,46
197,2,0:43.0,W. Matthews makes 3-pt jump shot from 24 ft,,48,46
198,2,0:34.0,,A. Rivers makes 2-pt hook shot from 7 ft,48,48
199,2,0:18.0,H. Barnes makes 2-pt jump shot from 15 ft,,50,48
200,2,0:18.0,,LA Clippers full timeout,50,48
201,2,0:18.0,,J. Crawford enters the game for L. Mbah a Moute,50,48
202,2,0:02.0,,A. Rivers makes 3-pt jump shot from 26 ft,50,51
203,3,11:34.0,D. Finney-Smith misses 2-pt layup from 2 ft (block by D. Jordan),,50,51
204,3,11:33.0,,Defensive rebound by D. Jordan,50,51
205,3,11:18.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by R. Felton),50,53
206,3,10:52.0,D. Williams misses 2-pt jump shot from 13 ft,,50,53
207,3,10:52.0,,Defensive rebound by D. Jordan,50,53
208,3,10:38.0,,J. Redick makes 2-pt jump shot from 20 ft,50,55
209,3,10:15.0,H. Barnes misses 2-pt jump shot from 13 ft (block by L. Mbah a Moute),,50,55
210,3,10:13.0,Offensive rebound by S. Mejri,,50,55
211,3,10:09.0,D. Williams misses 3-pt jump shot from 35 ft,,50,55
212,3,10:09.0,,Defensive rebound by D. Jordan,50,55
213,3,9:58.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,50,55
214,3,9:56.0,Defensive rebound by W. Matthews,,50,55
215,3,9:44.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,50,55
216,3,9:43.0,,Defensive rebound by D. Jordan,50,55
217,3,9:32.0,,R. Felton makes 2-pt layup from 2 ft,50,57
218,3,9:15.0,D. Williams misses 2-pt layup from 2 ft,,50,57
219,3,9:14.0,Offensive rebound by S. Mejri,,50,57
220,3,9:14.0,Shooting foul by L. Mbah a Moute (drawn by S. Mejri),,50,57
221,3,9:14.0,S. Mejri makes free throw 1 of 2,,51,57
222,3,9:14.0,S. Mejri makes free throw 2 of 2,,52,57
223,3,8:51.0,,J. Redick misses 3-pt jump shot from 25 ft,52,57
224,3,8:51.0,Defensive rebound by S. Mejri,,52,57
225,3,8:41.0,W. Matthews misses 3-pt jump shot from 26 ft,,52,57
226,3,8:39.0,,Defensive rebound by P. Pierce,52,57
227,3,8:37.0,,Personal block foul by W. Matthews (drawn by L. Mbah a Moute),52,57
228,3,8:18.0,,R. Felton misses 2-pt jump shot from 14 ft,52,57
229,3,8:17.0,Defensive rebound by W. Matthews,,52,57
230,3,8:07.0,W. Matthews makes 2-pt jump shot from 14 ft,,54,57
231,3,7:43.0,,Turnover by J. Redick (lost ball; steal by D. Finney-Smith),54,57
232,3,7:36.0,W. Matthews misses 3-pt jump shot from 25 ft,,54,57
233,3,7:36.0,Offensive rebound by D. Finney-Smith,,54,57
234,3,7:32.0,W. Matthews misses 3-pt jump shot from 23 ft,,54,57
235,3,7:31.0,Offensive rebound by S. Mejri,,54,57
236,3,7:29.0,Turnover by S. Mejri (discontinued dribble),,54,57
237,3,7:29.0,,A. Rivers enters the game for P. Pierce,54,57
238,3,7:13.0,,J. Redick misses 2-pt jump shot from 22 ft,54,57
239,3,7:12.0,Defensive rebound by H. Barnes,,54,57
240,3,6:54.0,W. Matthews misses 3-pt jump shot from 24 ft,,54,57
241,3,6:51.0,Offensive rebound by S. Mejri,,54,57
242,3,6:47.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,54,57
243,3,6:46.0,,Defensive rebound by D. Jordan,54,57
244,3,6:32.0,,LA Clippers full timeout,54,57
245,3,6:32.0,,J. Crawford enters the game for J. Redick,54,57
246,3,6:32.0,S. Curry enters the game for H. Barnes,,54,57
247,3,6:23.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),54,59
248,3,5:56.0,D. Williams misses 2-pt jump shot from 5 ft,,54,59
249,3,5:56.0,,Defensive rebound by D. Jordan,54,59
250,3,5:51.0,,Personal foul by W. Matthews (drawn by L. Mbah a Moute),54,59
251,3,5:43.0,,J. Crawford misses 3-pt jump shot from 24 ft,54,59
252,3,5:41.0,,Offensive rebound by Team,54,59
253,3,5:31.0,,A. Rivers misses 2-pt hook shot from 6 ft,54,59
254,3,5:28.0,,Offensive rebound by D. Jordan,54,59
255,3,5:28.0,,D. Jordan misses 2-pt layup from 1 ft,54,59
256,3,5:26.0,Defensive rebound by W. Matthews,,54,59
257,3,5:16.0,W. Matthews makes 2-pt jump shot from 20 ft (assist by S. Mejri),,56,59
258,3,4:51.0,,J. Crawford makes 2-pt jump shot from 10 ft,56,61
259,3,4:35.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,61
260,3,4:34.0,,Defensive rebound by R. Felton,56,61
261,3,4:32.0,,Shooting foul by D. Finney-Smith (drawn by D. Jordan),56,61
262,3,4:32.0,,D. Jordan misses free throw 1 of 2,56,61
263,3,4:32.0,,Offensive rebound by Team,56,61
264,3,4:32.0,J. Anderson enters the game for D. Finney-Smith,,56,61
265,3,4:32.0,D. Powell enters the game for W. Matthews,,56,61
266,3,4:32.0,H. Barnes enters the game for S. Mejri,,56,61
267,3,4:32.0,,D. Jordan makes free throw 2 of 2,56,62
268,3,4:21.0,Turnover by H. Barnes (bad pass; steal by L. Mbah a Moute),,56,62
269,3,4:12.0,,J. Crawford misses 2-pt jump shot from 19 ft,56,62
270,3,4:12.0,Defensive rebound by H. Barnes,,56,62
271,3,4:01.0,D. Powell makes 2-pt dunk at rim (assist by D. Williams),,58,62
272,3,3:37.0,,R. Felton misses 3-pt jump shot from 25 ft,58,62
273,3,3:36.0,Defensive rebound by Team,,58,62
274,3,3:19.0,J. Anderson makes 3-pt jump shot from 24 ft (assist by D. Williams),,61,62
275,3,2:54.0,,J. Crawford makes 3-pt jump shot from 24 ft,61,65
276,3,2:33.0,H. Barnes misses 2-pt jump shot from 15 ft,,61,65
277,3,2:33.0,,Defensive rebound by L. Mbah a Moute,61,65
278,3,2:22.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),61,67
279,3,2:22.0,Dallas full timeout,,61,67
280,3,2:22.0,W. Matthews enters the game for D. Williams,,61,67
281,3,2:22.0,,M. Speights enters the game for D. Jordan,61,67
282,3,2:22.0,,B. Bass enters the game for R. Felton,61,67
283,3,2:08.0,J. Anderson makes 2-pt hook shot from 6 ft (assist by S. Curry),,63,67
284,3,1:48.0,,Turnover by A. Rivers (bad pass; steal by D. Powell),63,67
285,3,1:32.0,W. Matthews misses 2-pt layup from 3 ft,,63,67
286,3,1:31.0,,Defensive rebound by Team,63,67
287,3,1:17.0,,B. Bass makes 2-pt jump shot from 15 ft,63,69
288,3,1:03.0,Shooting foul by L. Mbah a Moute (drawn by H. Barnes),,63,69
289,3,1:03.0,H. Barnes makes free throw 1 of 2,,64,69
290,3,1:03.0,H. Barnes misses free throw 2 of 2,,64,69
291,3,1:02.0,,Defensive rebound by B. Bass,64,69
292,3,0:46.0,,J. Crawford makes 2-pt jump shot from 11 ft,64,71
293,3,0:46.0,,Shooting foul by J. Anderson (drawn by J. Crawford),64,71
294,3,0:46.0,,J. Crawford makes free throw 1 of 1,64,72
295,3,0:36.0,H. Barnes makes 2-pt jump shot from 11 ft (assist by S. Curry),,66,72
296,3,0:25.0,,M. Speights misses 3-pt jump shot from 25 ft,66,72
297,3,0:24.0,Defensive rebound by W. Matthews,,66,72
298,3,0:03.0,H. Barnes makes 2-pt jump shot from 7 ft,,68,72
299,3,0:01.0,,L. Mbah a Moute misses 3-pt jump shot from 45 ft,68,72
300,3,0:00.0,,Offensive rebound by Team,68,72
301,4,11:41.0,,A. Anderson misses 3-pt jump shot from 25 ft,68,72
302,4,11:40.0,Defensive rebound by J. Anderson,,68,72
303,4,11:29.0,J. Anderson misses 3-pt jump shot from 25 ft,,68,72
304,4,11:28.0,,Defensive rebound by B. Bass,68,72
305,4,11:20.0,Offensive charge foul by A. Rivers (drawn by W. Matthews),,68,72
306,4,11:20.0,,Turnover by A. Rivers (offensive foul),68,72
307,4,11:01.0,Shooting block foul by M. Speights (drawn by W. Matthews),,68,72
308,4,11:01.0,W. Matthews makes free throw 1 of 2,,69,72
309,4,11:01.0,W. Matthews misses free throw 2 of 2,,69,72
310,4,11:00.0,,Defensive rebound by M. Speights,69,72
311,4,10:40.0,,J. Crawford makes 2-pt jump shot from 12 ft,69,74
312,4,10:24.0,S. Curry misses 3-pt jump shot from 27 ft,,69,74
313,4,10:23.0,Offensive rebound by D. Powell,,69,74
314,4,10:18.0,W. Matthews misses 3-pt jump shot from 25 ft,,69,74
315,4,10:17.0,Offensive rebound by Team,,69,74
316,4,10:08.0,W. Matthews makes 2-pt layup from 2 ft (assist by S. Curry),,71,74
317,4,10:00.0,,J. Crawford makes 2-pt jump shot from 19 ft,71,76
318,4,9:31.0,J. Anderson misses 2-pt jump shot from 19 ft,,71,76
319,4,9:29.0,,Defensive rebound by M. Speights,71,76
320,4,9:26.0,,Personal foul by J. Anderson (drawn by J. Crawford),71,76
321,4,9:26.0,D. Williams enters the game for S. Curry,,71,76
322,4,9:26.0,D. Finney-Smith enters the game for J. Anderson,,71,76
323,4,9:20.0,,A. Rivers misses 2-pt layup from 2 ft,71,76
324,4,9:18.0,,Offensive rebound by B. Bass,71,76
325,4,9:18.0,,B. Bass misses 2-pt layup from 2 ft,71,76
326,4,9:16.0,Defensive rebound by D. Finney-Smith,,71,76
327,4,9:02.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,71,76
328,4,9:01.0,Offensive rebound by H. Barnes,,71,76
329,4,8:57.0,W. Matthews misses 3-pt jump shot from 25 ft,,71,76
330,4,8:55.0,Offensive rebound by D. Powell,,71,76
331,4,8:47.0,W. Matthews makes 2-pt layup from 1 ft (assist by D. Williams),,73,76
332,4,8:47.0,,LA Clippers full timeout,73,76
333,4,8:47.0,,J. Redick enters the game for A. Anderson,73,76
334,4,8:47.0,S. Curry enters the game for H. Barnes,,73,76
335,4,8:34.0,,A. Rivers makes 2-pt layup from 2 ft (assist by J. Crawford),73,78
336,4,8:07.0,D. Williams misses 2-pt layup from 2 ft,,73,78
337,4,8:06.0,Offensive rebound by D. Finney-Smith,,73,78
338,4,8:06.0,D. Finney-Smith misses 2-pt layup from 2 ft,,73,78
339,4,8:05.0,Offensive rebound by S. Curry,,73,78
340,4,8:02.0,D. Williams makes 3-pt jump shot from 24 ft (assist by S. Curry),,76,78
341,4,7:40.0,,Turnover by J. Crawford (bad pass; steal by D. Powell),76,78
342,4,7:29.0,D. Williams misses 2-pt jump shot from 18 ft,,76,78
343,4,7:28.0,,Defensive rebound by J. Redick,76,78
344,4,7:09.0,,M. Speights makes 2-pt jump shot from 11 ft (assist by J. Crawford),76,80
345,4,6:42.0,D. Williams makes 2-pt jump shot from 7 ft (assist by W. Matthews),,78,80
346,4,6:37.0,,LA Clippers full timeout,78,80
347,4,6:37.0,,D. Jordan enters the game for A. Rivers,78,80
348,4,6:37.0,,L. Mbah a Moute enters the game for M. Speights,78,80
349,4,6:37.0,,R. Felton enters the game for B. Bass,78,80
350,4,6:37.0,S. Mejri enters the game for D. Powell,,78,80
351,4,6:29.0,,Offensive foul by D. Jordan (drawn by W. Matthews),78,80
352,4,6:29.0,,Turnover by D. Jordan (offensive foul),78,80
353,4,6:29.0,H. Barnes enters the game for S. Curry,,78,80
354,4,6:12.0,W. Matthews misses 2-pt jump shot from 23 ft (block by L. Mbah a Moute),,78,80
355,4,6:12.0,,Defensive rebound by R. Felton,78,80
356,4,6:02.0,,Turnover by J. Redick (bad pass),78,80
357,4,5:43.0,H. Barnes makes 2-pt jump shot from 12 ft,,80,80
358,4,5:17.0,,J. Crawford makes 3-pt jump shot from 29 ft,80,83
359,4,4:50.0,H. Barnes makes 2-pt jump shot from 14 ft,,82,83
360,4,4:32.0,,J. Redick misses 3-pt jump shot from 26 ft,82,83
361,4,4:32.0,Defensive rebound by D. Finney-Smith,,82,83
362,4,4:25.0,Personal foul by R. Felton (drawn by S. Mejri),,82,83
363,4,4:25.0,Official timeout,,82,83
364,4,4:13.0,Turnover by D. Williams (traveling),,82,83
365,4,3:51.0,,R. Felton misses 3-pt jump shot from 25 ft,82,83
366,4,3:50.0,Defensive rebound by D. Finney-Smith,,82,83
367,4,3:32.0,Shooting foul by J. Redick (drawn by S. Mejri),,82,83
368,4,3:32.0,S. Mejri makes 2-pt jump shot from 10 ft (assist by H. Barnes),,84,83
369,4,3:32.0,,Violation by D. Jordan (def goaltending),84,83
370,4,3:32.0,S. Mejri misses free throw 1 of 1,,84,83
371,4,3:32.0,,A. Rivers enters the game for R. Felton,84,83
372,4,3:31.0,,Defensive rebound by D. Jordan,84,83
373,4,3:18.0,,J. Crawford makes 2-pt jump shot from 7 ft,84,85
374,4,3:02.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,84,85
375,4,3:02.0,,Defensive rebound by D. Jordan,84,85
376,4,2:47.0,,Turnover by J. Crawford (bad pass; steal by W. Matthews),84,85
377,4,2:46.0,Dallas full timeout,,84,85
378,4,2:46.0,S. Curry enters the game for D. Finney-Smith,,84,85
379,4,2:32.0,H. Barnes misses 2-pt jump shot from 13 ft,,84,85
380,4,2:31.0,,Defensive rebound by D. Jordan,84,85
