,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
208,2,2:40.0,Offensive rebound by H. Whiteside,,44,41
209,2,2:38.0,Turnover by H. Whiteside (bad pass; steal by T. McConnell),,44,41
210,2,2:33.0,,Personal foul by H. Whiteside (drawn by J. Okafor),44,41
211,2,2:33.0,,Philadelphia full timeout,44,41
212,2,2:33.0,,J. Okafor misses free throw 1 of 2,44,41
213,2,2:33.0,,Offensive rebound by Team,44,41
214,2,2:33.0,U. Haslem enters the game for H. Whiteside,,44,41
215,2,2:33.0,,D. Šarić enters the game for E. İlyasova,44,41
216,2,2:33.0,,J. Okafor makes free throw 2 of 2,44,42
217,2,2:18.0,J. Richardson misses 2-pt jump shot from 19 ft,,44,42
218,2,2:16.0,,Defensive rebound by J. Okafor,44,42
219,2,2:11.0,,R. Covington misses 2-pt jump shot from 4 ft,44,42
220,2,2:06.0,,Offensive rebound by R. Covington,44,42
221,2,2:02.0,,N. Stauskas misses 3-pt jump shot from 28 ft,44,42
222,2,2:00.0,,Offensive rebound by R. Covington,44,42
223,2,1:57.0,,N. Stauskas misses 3-pt jump shot from 26 ft,44,42
224,2,1:55.0,Defensive rebound by U. Haslem,,44,42
225,2,1:45.0,Shooting block foul by R. Covington (drawn by D. Waiters),,44,42
226,2,1:45.0,D. Waiters misses free throw 1 of 2,,44,42
227,2,1:45.0,Offensive rebound by Team,,44,42
228,2,1:45.0,D. Waiters makes free throw 2 of 2,,45,42
229,2,1:24.0,,Turnover by N. Stauskas (bad pass),45,42
230,2,1:11.0,D. Waiters misses 2-pt jump shot from 20 ft,,45,42
231,2,1:08.0,,Defensive rebound by N. Stauskas,45,42
232,2,0:55.0,,J. Okafor misses 2-pt jump shot from 4 ft,45,42
233,2,0:53.0,Defensive rebound by U. Haslem,,45,42
234,2,0:37.0,G. Dragić misses 3-pt jump shot from 26 ft,,45,42
235,2,0:35.0,,Defensive rebound by D. Šarić,45,42
236,2,0:30.0,,J. Okafor makes 2-pt layup from 1 ft (assist by T. McConnell),45,44
237,2,0:30.0,,Shooting foul by U. Haslem (drawn by J. Okafor),45,44
238,2,0:30.0,,J. Okafor misses free throw 1 of 1,45,44
239,2,0:29.0,,Offensive rebound by Team,45,44
240,2,0:29.0,,Philadelphia full timeout,45,44
241,2,0:05.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),45,46
242,2,0:02.0,D. Waiters misses 3-pt jump shot from 26 ft,,45,46
243,2,0:00.0,Offensive rebound by Team,,45,46
244,3,11:47.0,,J. Embiid misses 3-pt jump shot from 25 ft,45,46
245,3,11:45.0,Defensive rebound by G. Dragić,,45,46
246,3,11:38.0,D. Waiters misses 3-pt jump shot from 27 ft,,45,46
247,3,11:37.0,,Defensive rebound by E. İlyasova,45,46
248,3,11:31.0,,G. Henderson makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),45,49
249,3,11:11.0,J. Richardson misses 3-pt jump shot from 24 ft,,45,49
250,3,11:09.0,Offensive rebound by G. Dragić,,45,49
251,3,10:57.0,Shooting foul by R. Covington (drawn by H. Whiteside),,45,49
252,3,10:57.0,H. Whiteside makes free throw 1 of 2,,46,49
253,3,10:57.0,H. Whiteside makes free throw 2 of 2,,47,49
254,3,10:48.0,,S. Rodríguez makes 2-pt jump shot from 8 ft,47,51
255,3,10:21.0,H. Whiteside misses 2-pt jump shot from 8 ft,,47,51
256,3,10:20.0,,Defensive rebound by E. İlyasova,47,51
257,3,10:07.0,,J. Embiid misses 2-pt hook shot from 11 ft,47,51
258,3,10:05.0,Defensive rebound by D. Waiters,,47,51
259,3,9:58.0,D. Williams misses 2-pt layup from 2 ft,,47,51
260,3,9:56.0,,Defensive rebound by E. İlyasova,47,51
261,3,9:50.0,,J. Embiid makes 2-pt layup from 1 ft (assist by S. Rodríguez),47,53
262,3,9:26.0,D. Waiters makes 2-pt layup from 3 ft,,49,53
263,3,9:26.0,Shooting foul by E. İlyasova (drawn by D. Waiters),,49,53
264,3,9:26.0,D. Waiters makes free throw 1 of 1,,50,53
265,3,9:06.0,,E. İlyasova makes 3-pt jump shot from 23 ft,50,56
266,3,8:37.0,Turnover by Team (shot clock),,50,56
267,3,8:26.0,,Turnover by S. Rodríguez (lost ball; steal by G. Dragić),50,56
268,3,8:18.0,H. Whiteside misses 2-pt jump shot from 5 ft (block by J. Embiid),,50,56
269,3,8:16.0,,Defensive rebound by J. Embiid,50,56
270,3,8:11.0,,Turnover by R. Covington (lost ball; steal by G. Dragić),50,56
271,3,8:02.0,D. Williams makes 3-pt jump shot from 27 ft (assist by G. Dragić),,53,56
272,3,7:50.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),53,59
273,3,7:38.0,Personal foul by S. Rodríguez (drawn by J. Richardson),,53,59
274,3,7:38.0,,J. Okafor enters the game for J. Embiid,53,59
275,3,7:28.0,D. Waiters makes 2-pt layup from 3 ft,,55,59
276,3,7:07.0,,R. Covington misses 2-pt layup from 2 ft,55,59
277,3,7:05.0,,Offensive rebound by R. Covington,55,59
278,3,6:55.0,,J. Okafor misses 2-pt jump shot from 18 ft,55,59
279,3,6:54.0,Defensive rebound by H. Whiteside,,55,59
280,3,6:46.0,Personal foul by G. Henderson (drawn by D. Williams),,55,59
281,3,6:46.0,,J. Bayless enters the game for S. Rodríguez,55,59
282,3,6:39.0,G. Dragić misses 2-pt layup from 2 ft,,55,59
283,3,6:37.0,,Defensive rebound by J. Okafor,55,59
284,3,6:22.0,,Personal foul by J. Richardson (drawn by G. Henderson),55,59
285,3,6:22.0,,N. Stauskas enters the game for G. Henderson,55,59
286,3,6:16.0,,R. Covington misses 3-pt jump shot from 27 ft,55,59
287,3,6:14.0,Defensive rebound by D. Waiters,,55,59
288,3,6:11.0,D. Waiters makes 2-pt layup from 2 ft,,57,59
289,3,6:11.0,Shooting foul by R. Covington (drawn by D. Waiters),,57,59
290,3,6:11.0,T. Johnson enters the game for J. Richardson,,57,59
291,3,6:11.0,,H. Thompson enters the game for R. Covington,57,59
292,3,6:11.0,D. Waiters makes free throw 1 of 1,,58,59
293,3,6:11.0,,Philadelphia full timeout,58,59
294,3,5:56.0,,N. Stauskas makes 3-pt jump shot from 28 ft (assist by J. Okafor),58,62
295,3,5:56.0,,Shooting foul by T. Johnson (drawn by N. Stauskas),58,62
296,3,5:56.0,,N. Stauskas makes free throw 1 of 1,58,63
297,3,5:40.0,H. Whiteside makes 2-pt jump shot from 6 ft,,60,63
298,3,5:24.0,,Turnover by N. Stauskas (step out of bounds),60,63
299,3,5:10.0,Turnover by H. Whiteside (3 sec),,60,63
300,3,5:10.0,,D. Šarić enters the game for E. İlyasova,60,63
301,3,4:59.0,,Personal foul by D. Waiters (drawn by J. Okafor),60,63
302,3,4:52.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Bayless),60,66
303,3,4:37.0,Shooting foul by J. Okafor (drawn by D. Waiters),,60,66
304,3,4:37.0,D. Waiters makes free throw 1 of 2,,61,66
305,3,4:37.0,J. Johnson enters the game for D. Williams,,61,66
306,3,4:37.0,D. Waiters makes free throw 2 of 2,,62,66
307,3,4:22.0,,D. Šarić misses 3-pt jump shot from 25 ft,62,66
308,3,4:22.0,Defensive rebound by Team,,62,66
309,3,4:09.0,H. Whiteside makes 2-pt layup from 3 ft (assist by G. Dragić),,64,66
310,3,4:09.0,Shooting foul by J. Okafor (drawn by H. Whiteside),,64,66
311,3,4:09.0,H. Whiteside makes free throw 1 of 1,,65,66
312,3,4:00.0,,J. Bayless makes 2-pt layup from 1 ft,65,68
313,3,3:44.0,H. Whiteside makes 2-pt layup from 3 ft (assist by G. Dragić),,67,68
314,3,3:44.0,Shooting foul by N. Stauskas (drawn by H. Whiteside),,67,68
315,3,3:44.0,H. Whiteside makes free throw 1 of 1,,68,68
316,3,3:34.0,,J. Bayless misses 2-pt jump shot from 10 ft,68,68
317,3,3:32.0,Defensive rebound by H. Whiteside,,68,68
318,3,3:19.0,D. Waiters misses 2-pt jump shot from 19 ft,,68,68
319,3,3:18.0,,Defensive rebound by J. Bayless,68,68
320,3,3:06.0,,J. Okafor makes 2-pt jump shot from 10 ft (assist by J. Bayless),68,70
321,3,3:06.0,Miami full timeout,,68,70
322,3,2:53.0,J. Johnson misses 3-pt jump shot from 27 ft,,68,70
323,3,2:51.0,Offensive rebound by T. Johnson,,68,70
324,3,2:50.0,G. Dragić misses 3-pt jump shot from 27 ft,,68,70
325,3,2:47.0,,Defensive rebound by N. Stauskas,68,70
326,3,2:31.0,,J. Okafor makes 2-pt hook shot from 4 ft (assist by J. Bayless),68,72
327,3,2:14.0,H. Whiteside misses 2-pt jump shot from 4 ft,,68,72
328,3,2:10.0,Offensive rebound by H. Whiteside,,68,72
329,3,2:10.0,H. Whiteside makes 2-pt layup from 2 ft,,70,72
330,3,1:55.0,,J. Okafor makes 2-pt layup from 3 ft (assist by J. Bayless),70,74
331,3,1:43.0,G. Dragić makes 2-pt layup from 1 ft,,72,74
332,3,1:27.0,,Shooting foul by G. Dragić (drawn by J. Bayless),72,74
333,3,1:27.0,,J. Bayless makes free throw 1 of 2,72,75
334,3,1:27.0,,J. Embiid enters the game for J. Okafor,72,75
335,3,1:27.0,,T. McConnell enters the game for H. Thompson,72,75
336,3,1:27.0,R. McGruder enters the game for H. Whiteside,,72,75
337,3,1:27.0,J. McRoberts enters the game for D. Waiters,,72,75
338,3,1:27.0,J. Richardson enters the game for G. Dragić,,72,75
339,3,1:27.0,,J. Bayless makes free throw 2 of 2,72,76
340,3,1:10.0,J. Johnson makes 2-pt dunk at rim,,74,76
341,3,0:54.0,,Turnover by J. Bayless (lost ball; steal by J. Richardson),74,76
342,3,0:51.0,Shooting foul by T. McConnell (drawn by R. McGruder),,74,76
343,3,0:51.0,R. McGruder misses free throw 1 of 2,,74,76
344,3,0:51.0,Offensive rebound by Team,,74,76
345,3,0:51.0,R. McGruder misses free throw 2 of 2,,74,76
346,3,0:51.0,,G. Henderson enters the game for J. Bayless,74,76
347,3,0:49.0,,Defensive rebound by G. Henderson,74,76
348,3,0:38.0,,J. Embiid makes 2-pt jump shot from 4 ft (assist by T. McConnell),74,78
349,3,0:18.0,J. Johnson makes 2-pt layup from 1 ft,,76,78
350,3,0:00.0,,J. Embiid misses 2-pt jump shot from 18 ft,76,78
351,3,0:00.0,,Offensive rebound by Team,76,78
352,4,11:39.0,J. Johnson misses 2-pt jump shot from 8 ft,,76,78
353,4,11:37.0,Offensive rebound by J. Johnson,,76,78
354,4,11:28.0,J. Richardson misses 2-pt jump shot from 16 ft,,76,78
355,4,11:26.0,Offensive rebound by J. McRoberts,,76,78
356,4,11:22.0,J. Richardson misses 3-pt jump shot from 28 ft,,76,78
357,4,11:20.0,Offensive rebound by J. McRoberts,,76,78
358,4,11:07.0,T. Johnson misses 2-pt layup from 3 ft,,76,78
359,4,11:05.0,Offensive rebound by R. McGruder,,76,78
360,4,11:05.0,R. McGruder makes 2-pt layup from 2 ft,,78,78
361,4,10:54.0,,Personal foul by J. Johnson (drawn by N. Stauskas),78,78
362,4,10:38.0,,Turnover by Team (shot clock),78,78
363,4,10:38.0,,E. İlyasova enters the game for D. Šarić,78,78
364,4,10:22.0,,Offensive charge foul by R. McGruder (drawn by E. İlyasova),78,78
365,4,10:22.0,Turnover by R. McGruder (offensive foul),,78,78
366,4,10:22.0,,R. Covington enters the game for N. Stauskas,78,78
367,4,10:03.0,,J. Embiid misses 2-pt jump shot from 5 ft (block by J. McRoberts),78,78
368,4,10:01.0,Defensive rebound by R. McGruder,,78,78
369,4,9:55.0,J. McRoberts misses 3-pt jump shot from 25 ft,,78,78
370,4,9:53.0,,Defensive rebound by E. İlyasova,78,78
371,4,9:39.0,,G. Henderson misses 2-pt jump shot from 14 ft (block by J. Richardson),78,78
372,4,9:37.0,,Offensive rebound by Team,78,78
373,4,9:37.0,Loose ball foul by T. Johnson (drawn by E. İlyasova),,78,78
374,4,9:37.0,,J. Okafor enters the game for J. Embiid,78,78
375,4,9:28.0,,T. McConnell makes 2-pt layup from 1 ft,78,80
376,4,9:08.0,J. Richardson misses 3-pt jump shot from 27 ft,,78,80
377,4,9:06.0,Offensive rebound by R. McGruder,,78,80
378,4,9:00.0,J. McRoberts makes 2-pt layup from 2 ft (assist by T. Johnson),,80,80
379,4,8:42.0,,G. Henderson makes 2-pt layup from 3 ft (assist by E. İlyasova),80,82
380,4,8:24.0,J. McRoberts misses 2-pt jump shot from 12 ft (block by J. Okafor),,80,82
381,4,8:22.0,,Defensive rebound by R. Covington,80,82
382,4,8:16.0,,G. Henderson makes 3-pt jump shot from 25 ft (assist by E. İlyasova),80,85
