,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
39,1,6:56.0,Z. LaVine misses 2-pt jump shot from 18 ft,,15,8
40,1,6:54.0,,Defensive rebound by R. Felton,15,8
41,1,6:46.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by R. Felton),15,11
42,1,6:29.0,K. Towns misses 2-pt jump shot from 10 ft,,15,11
43,1,6:27.0,,Defensive rebound by D. Jordan,15,11
44,1,6:17.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,15,11
45,1,6:17.0,Defensive rebound by R. Rubio,,15,11
46,1,6:12.0,Shooting foul by L. Mbah a Moute (drawn by A. Wiggins),,15,11
47,1,6:12.0,A. Wiggins makes free throw 1 of 2,,16,11
48,1,6:12.0,A. Wiggins makes free throw 2 of 2,,17,11
49,1,5:59.0,,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),17,13
50,1,5:47.0,Turnover by R. Rubio (bad pass; steal by M. Speights),,17,13
51,1,5:37.0,,L. Mbah a Moute makes 2-pt jump shot from 21 ft (assist by M. Speights),17,15
52,1,5:24.0,Turnover by K. Towns (bad pass),,17,15
53,1,5:24.0,,LA Clippers full timeout,17,15
54,1,5:09.0,,M. Speights misses 3-pt jump shot from 24 ft,17,15
55,1,5:08.0,Defensive rebound by Team,,17,15
56,1,4:45.0,G. Dieng makes 2-pt jump shot from 13 ft (assist by Z. LaVine),,19,15
57,1,4:29.0,,M. Speights makes 3-pt jump shot from 24 ft (assist by R. Felton),19,18
58,1,4:13.0,Personal foul by D. Jordan (drawn by G. Dieng),,19,18
59,1,4:13.0,S. Muhammad enters the game for Z. LaVine,,19,18
60,1,4:06.0,K. Towns makes 2-pt jump shot from 21 ft (assist by A. Wiggins),,21,18
61,1,3:57.0,,J. Redick misses 2-pt jump shot from 18 ft,21,18
62,1,3:56.0,,Offensive rebound by D. Jordan,21,18
63,1,3:54.0,,D. Jordan makes 2-pt dunk at rim,21,20
64,1,3:39.0,R. Rubio misses 2-pt jump shot from 17 ft,,21,20
65,1,3:37.0,Offensive rebound by R. Rubio,,21,20
66,1,3:32.0,G. Dieng misses 2-pt jump shot from 17 ft,,21,20
67,1,3:32.0,,Defensive rebound by Team,21,20
68,1,3:32.0,,J. Crawford enters the game for J. Redick,21,20
69,1,3:22.0,,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),21,22
70,1,3:03.0,K. Towns misses 2-pt jump shot from 15 ft,,21,22
71,1,3:03.0,,Defensive rebound by D. Jordan,21,22
72,1,3:00.0,,Turnover by M. Speights (traveling),21,22
73,1,2:48.0,R. Rubio misses 2-pt jump shot from 16 ft,,21,22
74,1,2:48.0,,Defensive rebound by Team,21,22
75,1,2:48.0,Loose ball foul by G. Dieng (drawn by M. Speights),,21,22
76,1,2:48.0,Minnesota full timeout,,21,22
77,1,2:48.0,C. Aldrich enters the game for G. Dieng,,21,22
78,1,2:48.0,N. Bjelica enters the game for K. Towns,,21,22
79,1,2:48.0,,A. Rivers enters the game for R. Felton,21,22
80,1,2:27.0,,J. Crawford misses 2-pt jump shot from 19 ft,21,22
81,1,2:26.0,Defensive rebound by S. Muhammad,,21,22
82,1,2:11.0,A. Wiggins makes 2-pt jump shot from 18 ft,,23,22
83,1,1:46.0,,M. Speights misses 3-pt jump shot from 25 ft,23,22
84,1,1:45.0,,Offensive rebound by D. Jordan,23,22
85,1,1:44.0,,Turnover by D. Jordan (bad pass),23,22
86,1,1:31.0,A. Wiggins makes 2-pt jump shot from 16 ft,,25,22
87,1,1:15.0,,J. Crawford misses 3-pt jump shot from 25 ft,25,22
88,1,1:14.0,Defensive rebound by S. Muhammad,,25,22
89,1,1:03.0,A. Wiggins misses 2-pt jump shot from 14 ft,,25,22
90,1,1:00.0,,Defensive rebound by M. Speights,25,22
91,1,0:58.0,,Personal foul by C. Aldrich (drawn by D. Jordan),25,22
92,1,0:58.0,,W. Johnson enters the game for L. Mbah a Moute,25,22
93,1,0:58.0,,B. Bass enters the game for D. Jordan,25,22
94,1,0:55.0,,Turnover by B. Bass (bad pass),25,22
95,1,0:37.0,R. Rubio misses 3-pt jump shot from 24 ft,,25,22
96,1,0:36.0,,Defensive rebound by B. Bass,25,22
97,1,0:25.0,,A. Rivers misses 2-pt layup from 1 ft (block by A. Wiggins),25,22
98,1,0:24.0,Defensive rebound by A. Wiggins,,25,22
99,1,0:02.0,C. Aldrich misses 2-pt layup from 1 ft (block by J. Crawford),,25,22
100,1,0:01.0,,Defensive rebound by J. Crawford,25,22
101,2,11:40.0,Z. LaVine misses 2-pt layup from 2 ft,,25,22
102,2,11:39.0,,Defensive rebound by W. Johnson,25,22
103,2,11:30.0,,W. Johnson misses 3-pt jump shot from 24 ft,25,22
104,2,11:29.0,Defensive rebound by C. Aldrich,,25,22
105,2,11:11.0,S. Muhammad misses 2-pt hook shot from 14 ft,,25,22
106,2,11:09.0,,Defensive rebound by A. Rivers,25,22
107,2,11:06.0,,Shooting foul by K. Dunn (drawn by A. Rivers),25,22
108,2,11:06.0,,A. Rivers makes free throw 1 of 2,25,23
109,2,11:06.0,,A. Rivers makes free throw 2 of 2,25,24
110,2,10:57.0,S. Muhammad makes 3-pt jump shot from 25 ft (assist by C. Aldrich),,28,24
111,2,10:36.0,,M. Speights makes 2-pt dunk at rim (assist by B. Bass),28,26
112,2,10:28.0,Turnover by K. Dunn (bad pass),,28,26
113,2,10:16.0,,B. Bass makes 2-pt layup from 2 ft (assist by M. Speights),28,28
114,2,10:16.0,,Shooting foul by C. Aldrich (drawn by B. Bass),28,28
115,2,10:16.0,,B. Bass misses free throw 1 of 1,28,28
116,2,10:16.0,K. Towns enters the game for C. Aldrich,,28,28
117,2,10:15.0,Defensive rebound by K. Towns,,28,28
118,2,10:05.0,N. Bjelica misses 3-pt jump shot from 25 ft,,28,28
119,2,10:05.0,,Defensive rebound by Team,28,28
120,2,9:54.0,,M. Speights misses 3-pt jump shot from 25 ft,28,28
121,2,9:53.0,Defensive rebound by K. Towns,,28,28
122,2,9:43.0,Z. LaVine makes 2-pt layup from 2 ft,,30,28
123,2,9:35.0,,Turnover by J. Crawford (bad pass),30,28
124,2,9:22.0,Turnover by N. Bjelica (bad pass; steal by W. Johnson),,30,28
125,2,9:20.0,,Personal foul by N. Bjelica (drawn by J. Crawford),30,28
126,2,9:06.0,,M. Speights misses 2-pt layup at rim (block by K. Dunn),30,28
127,2,9:05.0,,Offensive rebound by M. Speights,30,28
128,2,9:03.0,,M. Speights misses 2-pt jump shot from 12 ft,30,28
129,2,9:03.0,Defensive rebound by K. Towns,,30,28
130,2,8:51.0,N. Bjelica misses 3-pt jump shot from 25 ft,,30,28
131,2,8:51.0,Offensive rebound by S. Muhammad,,30,28
132,2,8:34.0,Turnover by K. Towns (bad pass; steal by W. Johnson),,30,28
133,2,8:24.0,,A. Rivers misses 2-pt layup from 2 ft,30,28
134,2,8:23.0,,Offensive rebound by B. Bass,30,28
135,2,8:23.0,,B. Bass makes 2-pt dunk at rim,30,30
136,2,8:18.0,Minnesota full timeout,,30,30
137,2,8:18.0,,D. Jordan enters the game for M. Speights,30,30
138,2,8:18.0,G. Dieng enters the game for N. Bjelica,,30,30
139,2,8:02.0,Turnover by Z. LaVine (step out of bounds),,30,30
140,2,7:50.0,Violation by K. Towns (kicked ball),,30,30
141,2,7:50.0,,J. Redick enters the game for W. Johnson,30,30
142,2,7:45.0,Violation by G. Dieng (kicked ball),,30,30
143,2,7:45.0,A. Wiggins enters the game for S. Muhammad,,30,30
144,2,7:39.0,,J. Crawford misses 2-pt jump shot from 14 ft,30,30
145,2,7:38.0,Defensive rebound by Z. LaVine,,30,30
146,2,7:31.0,K. Dunn misses 3-pt jump shot from 26 ft,,30,30
147,2,7:30.0,,Defensive rebound by D. Jordan,30,30
148,2,7:22.0,,Personal foul by G. Dieng (drawn by D. Jordan),30,30
149,2,7:11.0,,B. Bass makes 2-pt jump shot from 14 ft (assist by A. Rivers),30,32
150,2,6:58.0,A. Wiggins misses 2-pt jump shot from 6 ft (block by D. Jordan),,30,32
151,2,6:58.0,Offensive rebound by Team,,30,32
152,2,6:52.0,Z. LaVine misses 3-pt jump shot from 24 ft,,30,32
153,2,6:51.0,Offensive rebound by K. Towns,,30,32
154,2,6:40.0,K. Dunn makes 2-pt jump shot from 19 ft,,32,32
155,2,6:22.0,,J. Crawford misses 3-pt jump shot from 25 ft,32,32
156,2,6:22.0,,Offensive rebound by Team,32,32
157,2,6:22.0,Loose ball foul by G. Dieng (drawn by D. Jordan),,32,32
158,2,6:22.0,,D. Jordan makes free throw 1 of 2,32,33
159,2,6:22.0,,D. Jordan misses free throw 2 of 2,32,33
160,2,6:22.0,N. Bjelica enters the game for G. Dieng,,32,33
161,2,6:22.0,,R. Felton enters the game for J. Crawford,32,33
162,2,6:21.0,Defensive rebound by K. Towns,,32,33
163,2,6:08.0,A. Wiggins misses 2-pt jump shot from 11 ft (block by A. Rivers),,32,33
164,2,6:06.0,,Defensive rebound by R. Felton,32,33
165,2,5:58.0,,A. Rivers makes 2-pt layup from 2 ft,32,35
166,2,5:39.0,Z. LaVine makes 3-pt jump shot from 22 ft (assist by K. Dunn),,35,35
167,2,5:16.0,,B. Bass makes 2-pt layup from 1 ft,35,37
168,2,4:55.0,Official timeout,,35,37
169,2,4:55.0,R. Rubio enters the game for K. Dunn,,35,37
170,2,4:51.0,Turnover by Team (shot clock),,35,37
171,2,4:32.0,,R. Felton makes 2-pt layup from 2 ft,35,39
172,2,4:22.0,Personal foul by R. Felton (drawn by R. Rubio),,35,39
173,2,4:17.0,K. Towns misses 2-pt jump shot from 20 ft,,35,39
174,2,4:16.0,,Defensive rebound by B. Bass,35,39
175,2,4:01.0,,D. Jordan makes 2-pt hook shot from 4 ft (assist by B. Bass),35,41
176,2,3:42.0,Turnover by A. Wiggins (lost ball; steal by R. Felton),,35,41
177,2,3:36.0,,J. Redick makes 2-pt jump shot from 20 ft,35,43
178,2,3:21.0,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Towns),,37,43
179,2,3:21.0,Shooting foul by A. Rivers (drawn by A. Wiggins),,37,43
180,2,3:21.0,A. Wiggins misses free throw 1 of 1,,37,43
181,2,3:19.0,,Defensive rebound by Team,37,43
182,2,2:59.0,,A. Rivers misses 3-pt jump shot from 25 ft,37,43
183,2,2:58.0,,Offensive rebound by D. Jordan,37,43
184,2,2:48.0,,D. Jordan makes 2-pt hook shot from 5 ft (assist by B. Bass),37,45
185,2,2:30.0,K. Towns misses 2-pt hook shot from 6 ft,,37,45
186,2,2:28.0,,Defensive rebound by D. Jordan,37,45
187,2,2:20.0,,R. Felton makes 2-pt layup from 2 ft,37,47
188,2,2:12.0,Minnesota full timeout,,37,47
189,2,2:12.0,,LA Clippers full timeout,37,47
190,2,2:12.0,,L. Mbah a Moute enters the game for A. Rivers,37,47
191,2,1:53.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by K. Towns),,40,47
192,2,1:34.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by R. Felton),40,49
193,2,1:13.0,Z. LaVine misses 2-pt jump shot from 18 ft,,40,49
194,2,1:10.0,Offensive rebound by K. Towns,,40,49
195,2,1:03.0,K. Towns makes 2-pt hook shot from 9 ft (assist by R. Rubio),,42,49
196,2,0:42.0,,B. Bass makes 2-pt layup at rim,42,51
197,2,0:25.0,Personal foul by R. Felton (drawn by R. Rubio),,42,51
198,2,0:25.0,,J. Crawford enters the game for R. Felton,42,51
199,2,0:20.0,A. Wiggins makes 2-pt jump shot from 5 ft,,44,51
200,2,0:20.0,,LA Clippers full timeout,44,51
201,2,0:20.0,,A. Rivers enters the game for L. Mbah a Moute,44,51
202,2,0:20.0,,R. Felton enters the game for B. Bass,44,51
203,2,0:20.0,T. Jones enters the game for R. Rubio,,44,51
204,2,0:20.0,K. Dunn enters the game for N. Bjelica,,44,51
205,2,0:03.0,,R. Felton misses 2-pt jump shot from 20 ft,44,51
206,2,0:01.0,,Offensive rebound by D. Jordan,44,51
207,2,0:01.0,,D. Jordan misses 2-pt layup from 2 ft,44,51
208,2,0:00.0,,Offensive rebound by Team,44,51
209,3,11:40.0,K. Towns makes 2-pt jump shot from 7 ft (assist by A. Wiggins),,46,51
210,3,11:24.0,,A. Rivers makes 2-pt jump shot from 9 ft (assist by D. Jordan),46,53
211,3,11:24.0,,Shooting foul by A. Wiggins (drawn by A. Rivers),46,53
212,3,11:24.0,,A. Rivers makes free throw 1 of 1,46,54
213,3,11:11.0,G. Dieng misses 2-pt jump shot from 15 ft,,46,54
214,3,11:10.0,,Defensive rebound by R. Felton,46,54
215,3,10:55.0,,R. Felton misses 2-pt layup from 2 ft,46,54
216,3,10:55.0,,Offensive rebound by J. Redick,46,54
217,3,10:50.0,,L. Mbah a Moute makes 2-pt layup from 3 ft (assist by J. Redick),46,56
218,3,10:35.0,A. Wiggins misses 2-pt hook shot from 8 ft,,46,56
219,3,10:35.0,,Defensive rebound by Team,46,56
220,3,10:25.0,,A. Rivers makes 2-pt jump shot from 20 ft,46,58
221,3,10:01.0,K. Dunn misses 2-pt jump shot from 20 ft,,46,58
222,3,9:59.0,Offensive rebound by G. Dieng,,46,58
223,3,9:54.0,K. Towns makes 2-pt hook shot from 3 ft (assist by G. Dieng),,48,58
224,3,9:33.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,48,58
225,3,9:32.0,Defensive rebound by A. Wiggins,,48,58
226,3,9:21.0,Shooting foul by D. Jordan (drawn by G. Dieng),,48,58
227,3,9:21.0,G. Dieng makes free throw 1 of 2,,49,58
228,3,9:21.0,G. Dieng makes free throw 2 of 2,,50,58
229,3,9:05.0,,A. Rivers makes 3-pt jump shot from 25 ft,50,61
230,3,8:48.0,A. Wiggins misses 2-pt layup from 3 ft,,50,61
231,3,8:48.0,Offensive rebound by G. Dieng,,50,61
232,3,8:45.0,G. Dieng makes 2-pt layup from 1 ft,,52,61
233,3,8:30.0,,J. Redick misses 2-pt jump shot from 22 ft,52,61
234,3,8:28.0,Defensive rebound by K. Dunn,,52,61
235,3,8:21.0,K. Dunn makes 2-pt jump shot from 20 ft,,54,61
236,3,7:59.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by D. Jordan),54,63
237,3,7:49.0,Turnover by K. Dunn (bad pass; steal by J. Redick),,54,63
238,3,7:45.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Redick),54,65
239,3,7:45.0,Minnesota full timeout,,54,65
240,3,7:23.0,K. Towns makes 2-pt hook shot from 5 ft,,56,65
241,3,6:56.0,,A. Rivers misses 2-pt jump shot from 17 ft,56,65
242,3,6:55.0,Defensive rebound by A. Wiggins,,56,65
243,3,6:49.0,Turnover by K. Dunn (traveling),,56,65
244,3,6:28.0,,D. Jordan makes 2-pt layup from 1 ft (assist by R. Felton),56,67
245,3,6:06.0,K. Towns makes 2-pt hook shot from 8 ft (assist by Z. LaVine),,58,67
246,3,5:44.0,,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),58,69
247,3,5:21.0,Z. LaVine makes 2-pt jump shot from 15 ft,,60,69
248,3,5:03.0,,R. Felton makes 2-pt jump shot from 15 ft,60,71
249,3,4:46.0,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Dunn),,62,71
250,3,4:31.0,,Turnover by A. Rivers (lost ball),62,71
251,3,4:17.0,Z. LaVine misses 2-pt jump shot from 19 ft,,62,71
252,3,4:17.0,Offensive rebound by G. Dieng,,62,71
253,3,4:17.0,G. Dieng makes 2-pt layup from 1 ft,,64,71
254,3,4:17.0,Shooting foul by L. Mbah a Moute (drawn by G. Dieng),,64,71
255,3,4:17.0,,M. Speights enters the game for A. Rivers,64,71
256,3,4:17.0,S. Muhammad enters the game for Z. LaVine,,64,71
257,3,4:17.0,G. Dieng makes free throw 1 of 1,,65,71
258,3,4:08.0,,Turnover by J. Redick (bad pass; steal by K. Towns),65,71
259,3,4:02.0,S. Muhammad makes 2-pt layup from 2 ft (assist by K. Towns),,67,71
260,3,4:00.0,,LA Clippers full timeout,67,71
261,3,4:00.0,,J. Crawford enters the game for J. Redick,67,71
262,3,3:53.0,,Personal foul by K. Dunn (drawn by R. Felton),67,71
263,3,3:41.0,,R. Felton misses 3-pt jump shot from 25 ft,67,71
264,3,3:41.0,Defensive rebound by Team,,67,71
265,3,3:31.0,Turnover by A. Wiggins (bad pass; steal by R. Felton),,67,71
266,3,3:25.0,,J. Crawford misses 2-pt jump shot from 15 ft,67,71
267,3,3:22.0,,Offensive rebound by R. Felton,67,71
268,3,3:14.0,,J. Crawford makes 2-pt jump shot from 18 ft,67,73
269,3,2:53.0,Shooting foul by J. Crawford (drawn by S. Muhammad),,67,73
270,3,2:53.0,S. Muhammad makes free throw 1 of 2,,68,73
271,3,2:53.0,S. Muhammad misses free throw 2 of 2,,68,73
272,3,2:51.0,,Defensive rebound by D. Jordan,68,73
273,3,2:37.0,,Turnover by M. Speights (bad pass; steal by K. Dunn),68,73
274,3,2:31.0,S. Muhammad misses 2-pt layup from 1 ft,,68,73
275,3,2:29.0,,Defensive rebound by M. Speights,68,73
276,3,2:19.0,,M. Speights misses 2-pt jump shot from 19 ft,68,73
277,3,2:18.0,Defensive rebound by G. Dieng,,68,73
278,3,2:08.0,A. Wiggins misses 3-pt jump shot from 27 ft,,68,73
279,3,2:08.0,Offensive rebound by Team,,68,73
280,3,2:08.0,,Loose ball foul by J. Crawford (drawn by G. Dieng),68,73
281,3,2:08.0,,A. Rivers enters the game for R. Felton,68,73
282,3,2:08.0,,W. Johnson enters the game for L. Mbah a Moute,68,73
283,3,1:55.0,K. Towns makes 2-pt layup from 1 ft (assist by K. Dunn),,70,73
284,3,1:34.0,,D. Jordan makes 2-pt hook shot from 1 ft (assist by J. Crawford),70,75
285,3,1:18.0,A. Wiggins misses 2-pt jump shot from 14 ft,,70,75
286,3,1:16.0,,Defensive rebound by D. Jordan,70,75
287,3,1:06.0,,A. Rivers makes 2-pt layup from 2 ft,70,77
288,3,1:05.0,Minnesota full timeout,,70,77
289,3,0:54.0,A. Wiggins makes 2-pt jump shot from 6 ft,,72,77
290,3,0:54.0,Shooting foul by D. Jordan (drawn by A. Wiggins),,72,77
291,3,0:54.0,,B. Bass enters the game for D. Jordan,72,77
292,3,0:54.0,A. Wiggins makes free throw 1 of 1,,73,77
293,3,0:46.0,,J. Crawford makes 2-pt layup from 3 ft,73,79
294,3,0:33.0,A. Wiggins misses 2-pt layup from 1 ft,,73,79
295,3,0:33.0,Offensive rebound by G. Dieng,,73,79
296,3,0:30.0,G. Dieng misses 2-pt layup from 1 ft (block by M. Speights),,73,79
297,3,0:30.0,Offensive rebound by K. Towns,,73,79
298,3,0:30.0,K. Towns makes 2-pt dunk at rim,,75,79
299,3,0:08.0,,J. Crawford misses 2-pt jump shot from 19 ft,75,79
300,3,0:08.0,Defensive rebound by Team,,75,79
301,3,0:08.0,,Loose ball foul by B. Bass (drawn by A. Wiggins),75,79
302,3,0:08.0,A. Wiggins makes free throw 1 of 2,,76,79
303,3,0:08.0,,J. Redick enters the game for B. Bass,76,79
304,3,0:08.0,T. Jones enters the game for K. Towns,,76,79
305,3,0:08.0,A. Wiggins makes free throw 2 of 2,,77,79
306,3,0:03.0,,Personal take foul by A. Wiggins (drawn by J. Crawford),77,79
307,3,0:02.0,,J. Crawford misses 3-pt jump shot from 34 ft,77,79
308,3,0:00.0,,Offensive rebound by Team,77,79
309,4,11:42.0,,J. Crawford misses 2-pt jump shot from 12 ft,77,79
310,4,11:41.0,Defensive rebound by N. Bjelica,,77,79
311,4,11:34.0,T. Jones misses 2-pt jump shot from 8 ft,,77,79
312,4,11:32.0,,Defensive rebound by M. Speights,77,79
313,4,11:23.0,,Personal foul by Z. LaVine (drawn by J. Crawford),77,79
314,4,11:17.0,,Personal foul by Z. LaVine (drawn by A. Rivers),77,79
315,4,11:09.0,,Shooting foul by N. Bjelica (drawn by M. Speights),77,79
316,4,11:09.0,,M. Speights misses free throw 1 of 2,77,79
317,4,11:09.0,,Offensive rebound by Team,77,79
318,4,11:09.0,,M. Speights makes free throw 2 of 2,77,80
319,4,10:55.0,Turnover by Z. LaVine (lost ball; steal by B. Bass),,77,80
320,4,10:37.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Bass),77,83
321,4,10:25.0,Personal foul by M. Speights (drawn by G. Dieng),,77,83
322,4,10:18.0,Z. LaVine misses 3-pt jump shot from 25 ft,,77,83
323,4,10:17.0,,Defensive rebound by B. Bass,77,83
324,4,10:06.0,,M. Speights misses 3-pt jump shot from 26 ft,77,83
325,4,10:05.0,Defensive rebound by S. Muhammad,,77,83
326,4,9:51.0,T. Jones makes 3-pt jump shot from 24 ft,,80,83
327,4,9:37.0,,Shooting foul by G. Dieng (drawn by A. Rivers),80,83
328,4,9:37.0,,A. Rivers misses free throw 1 of 2,80,83
329,4,9:37.0,,Offensive rebound by Team,80,83
330,4,9:37.0,,A. Rivers makes free throw 2 of 2,80,84
331,4,9:21.0,Z. LaVine misses 3-pt jump shot from 23 ft (block by M. Speights),,80,84
332,4,9:20.0,,Defensive rebound by J. Crawford,80,84
333,4,9:16.0,,J. Crawford misses 2-pt jump shot from 18 ft,80,84
334,4,9:14.0,,Offensive rebound by J. Crawford,80,84
335,4,9:14.0,,Shooting foul by G. Dieng (drawn by J. Crawford),80,84
336,4,9:14.0,,J. Crawford misses free throw 1 of 2,80,84
337,4,9:14.0,,Offensive rebound by Team,80,84
338,4,9:14.0,K. Towns enters the game for G. Dieng,,80,84
339,4,9:14.0,,J. Crawford makes free throw 2 of 2,80,85
340,4,8:59.0,N. Bjelica makes 2-pt layup from 1 ft (assist by T. Jones),,82,85
341,4,8:48.0,Offensive charge foul by A. Rivers (drawn by T. Jones),,82,85
342,4,8:48.0,,Turnover by A. Rivers (offensive foul),82,85
343,4,8:48.0,Official timeout,,82,85
344,4,8:48.0,,R. Felton enters the game for M. Speights,82,85
345,4,8:48.0,,D. Jordan enters the game for W. Johnson,82,85
346,4,8:34.0,K. Towns misses 2-pt jump shot from 17 ft,,82,85
347,4,8:32.0,,Defensive rebound by D. Jordan,82,85
348,4,8:10.0,,A. Rivers misses 2-pt jump shot from 19 ft,82,85
349,4,8:09.0,Defensive rebound by Z. LaVine,,82,85
350,4,7:55.0,Z. LaVine misses 3-pt jump shot from 28 ft,,82,85
351,4,7:50.0,,Defensive rebound by J. Crawford,82,85
352,4,7:45.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),82,87
353,4,7:24.0,Shooting foul by B. Bass (drawn by S. Muhammad),,82,87
354,4,7:24.0,S. Muhammad makes free throw 1 of 2,,83,87
355,4,7:24.0,S. Muhammad misses free throw 2 of 2,,83,87
356,4,7:23.0,,Defensive rebound by D. Jordan,83,87
357,4,7:04.0,,R. Felton misses 2-pt jump shot from 3 ft,83,87
358,4,7:00.0,,Offensive rebound by D. Jordan,83,87
359,4,7:00.0,,D. Jordan misses 2-pt layup from 3 ft,83,87
360,4,6:56.0,,Offensive rebound by D. Jordan,83,87
361,4,6:56.0,,D. Jordan makes 2-pt dunk at rim,83,89
362,4,6:40.0,S. Muhammad misses 2-pt jump shot from 6 ft,,83,89
363,4,6:39.0,Offensive rebound by K. Towns,,83,89
364,4,6:39.0,K. Towns makes 2-pt dunk at rim,,85,89
365,4,6:21.0,,Turnover by B. Bass (lost ball; steal by Z. LaVine),85,89
366,4,6:18.0,Shooting foul by A. Rivers (drawn by Z. LaVine),,85,89
367,4,6:18.0,Z. LaVine makes free throw 1 of 2,,86,89
368,4,6:18.0,,J. Redick enters the game for B. Bass,86,89
369,4,6:18.0,A. Wiggins enters the game for S. Muhammad,,86,89
370,4,6:18.0,Z. LaVine makes free throw 2 of 2,,87,89
371,4,6:05.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),87,91
372,4,6:00.0,Minnesota full timeout,,87,91
373,4,6:00.0,,L. Mbah a Moute enters the game for A. Rivers,87,91
374,4,6:00.0,K. Dunn enters the game for N. Bjelica,,87,91
375,4,5:48.0,A. Wiggins misses 2-pt layup from 3 ft (block by D. Jordan),,87,91
376,4,5:47.0,,Defensive rebound by J. Redick,87,91
377,4,5:37.0,,Turnover by L. Mbah a Moute (offensive foul),87,91
378,4,5:37.0,Offensive charge foul by L. Mbah a Moute (drawn by T. Jones),,87,91
379,4,5:26.0,Shooting foul by D. Jordan (drawn by K. Towns),,87,91
380,4,5:26.0,K. Towns makes free throw 1 of 2,,88,91
381,4,5:26.0,K. Towns makes free throw 2 of 2,,89,91
382,4,5:10.0,,J. Redick misses 3-pt jump shot from 25 ft,89,91
