,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
46,1,5:48.0,,D. Russell makes 3-pt jump shot from 22 ft (assist by N. Young),14,13
47,1,5:35.0,Shooting foul by T. Mozgov (drawn by D. Cousins),,14,13
48,1,5:35.0,D. Cousins misses free throw 1 of 2,,14,13
49,1,5:35.0,Offensive rebound by Team,,14,13
50,1,5:35.0,D. Cousins makes free throw 2 of 2,,15,13
51,1,5:25.0,,D. Russell misses 2-pt jump shot from 18 ft,15,13
52,1,5:22.0,Defensive rebound by B. McLemore,,15,13
53,1,5:17.0,Turnover by D. Cousins (traveling),,15,13
54,1,5:03.0,,T. Mozgov makes 2-pt layup from 4 ft (assist by B. Ingram),15,15
55,1,4:48.0,D. Cousins misses 2-pt jump shot from 20 ft,,15,15
56,1,4:47.0,,Defensive rebound by J. Randle,15,15
57,1,4:39.0,,J. Randle misses 2-pt jump shot from 3 ft,15,15
58,1,4:37.0,Defensive rebound by D. Collison,,15,15
59,1,4:31.0,D. Collison makes 2-pt jump shot from 8 ft,,17,15
60,1,4:19.0,,N. Young makes 3-pt jump shot from 26 ft,17,18
61,1,4:03.0,A. Afflalo makes 2-pt layup from 1 ft,,19,18
62,1,4:03.0,,LA Lakers full timeout,19,18
63,1,4:03.0,,J. Clarkson enters the game for J. Randle,19,18
64,1,4:03.0,,L. Nance enters the game for N. Young,19,18
65,1,3:46.0,,B. Ingram misses 2-pt layup from 2 ft,19,18
66,1,3:45.0,,Offensive rebound by T. Mozgov,19,18
67,1,3:37.0,,Turnover by D. Russell (bad pass; steal by D. Cousins),19,18
68,1,3:32.0,D. Cousins makes 2-pt dunk at rim,,21,18
69,1,3:09.0,,B. Ingram misses 2-pt jump shot from 10 ft,21,18
70,1,3:06.0,Defensive rebound by D. Cousins,,21,18
71,1,2:58.0,D. Cousins makes 2-pt jump shot from 5 ft,,23,18
72,1,2:42.0,,T. Mozgov makes 2-pt jump shot from 19 ft (assist by J. Clarkson),23,20
73,1,2:24.0,D. Cousins misses 3-pt jump shot from 25 ft,,23,20
74,1,2:23.0,,Defensive rebound by J. Clarkson,23,20
75,1,2:09.0,,L. Nance makes 2-pt jump shot from 12 ft (assist by J. Clarkson),23,22
76,1,2:01.0,Sacramento full timeout,,23,22
77,1,2:01.0,,L. Williams enters the game for B. Ingram,23,22
78,1,2:01.0,,I. Zubac enters the game for D. Russell,23,22
79,1,2:01.0,,L. Deng enters the game for T. Mozgov,23,22
80,1,2:01.0,M. Barnes enters the game for K. Koufos,,23,22
81,1,2:01.0,W. Cauley-Stein enters the game for D. Collison,,23,22
82,1,1:52.0,Turnover by D. Cousins (bad pass; steal by L. Nance),,23,22
83,1,1:44.0,,L. Williams misses 3-pt jump shot from 25 ft,23,22
84,1,1:43.0,Defensive rebound by A. Afflalo,,23,22
85,1,1:30.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Cousins),,25,22
86,1,1:06.0,,Shooting foul by A. Afflalo (drawn by J. Clarkson),25,22
87,1,1:06.0,,J. Clarkson misses free throw 1 of 2,25,22
88,1,1:06.0,,Offensive rebound by Team,25,22
89,1,1:06.0,,J. Clarkson makes free throw 2 of 2,25,23
90,1,0:48.0,B. McLemore makes 2-pt layup from 1 ft (assist by M. Barnes),,27,23
91,1,0:39.0,,J. Clarkson misses 2-pt jump shot from 4 ft (block by D. Cousins),27,23
92,1,0:37.0,Defensive rebound by D. Cousins,,27,23
93,1,0:29.0,D. Cousins makes 2-pt layup from 4 ft,,29,23
94,1,0:07.0,,L. Williams misses 3-pt jump shot from 28 ft,29,23
95,1,0:06.0,Defensive rebound by A. Afflalo,,29,23
96,1,0:01.0,A. Afflalo misses 2-pt jump shot from 21 ft (block by J. Clarkson),,29,23
97,1,0:00.0,Offensive rebound by Team,,29,23
98,2,11:37.0,,L. Deng misses 2-pt jump shot from 18 ft,29,23
99,2,11:34.0,,Offensive rebound by J. Clarkson,29,23
100,2,11:22.0,,L. Nance misses 2-pt layup from 1 ft (block by M. Barnes),29,23
101,2,11:21.0,Defensive rebound by M. Barnes,,29,23
102,2,11:04.0,M. Barnes makes 2-pt dunk at rim (assist by A. Tolliver),,31,23
103,2,10:51.0,,L. Deng makes 2-pt jump shot from 12 ft,31,25
104,2,10:37.0,Turnover by A. Tolliver (lost ball; steal by L. Nance),,31,25
105,2,10:31.0,,J. Clarkson makes 2-pt dunk at rim (assist by L. Nance),31,27
106,2,10:09.0,M. Barnes misses 3-pt jump shot from 24 ft,,31,27
107,2,10:08.0,,Defensive rebound by I. Zubac,31,27
108,2,10:03.0,,L. Deng misses 2-pt layup from 1 ft,31,27
109,2,10:02.0,,Offensive rebound by L. Nance,31,27
110,2,10:00.0,,Turnover by L. Nance (lost ball; steal by W. Cauley-Stein),31,27
111,2,9:52.0,A. Tolliver misses 3-pt jump shot from 28 ft,,31,27
112,2,9:51.0,,Defensive rebound by I. Zubac,31,27
113,2,9:43.0,,L. Williams misses 2-pt jump shot from 14 ft,31,27
114,2,9:42.0,Defensive rebound by A. Tolliver,,31,27
115,2,9:26.0,Personal foul by J. Clarkson (drawn by A. Afflalo),,31,27
116,2,9:26.0,D. Collison enters the game for A. Afflalo,,31,27
117,2,9:18.0,A. Tolliver misses 3-pt jump shot from 26 ft,,31,27
118,2,9:17.0,,Defensive rebound by I. Zubac,31,27
119,2,9:16.0,,Turnover by I. Zubac (bad pass; steal by M. Barnes),31,27
120,2,9:12.0,M. Barnes misses 3-pt jump shot from 25 ft,,31,27
121,2,9:11.0,Offensive rebound by W. Cauley-Stein,,31,27
122,2,9:02.0,D. Collison misses 2-pt jump shot from 19 ft,,31,27
123,2,9:00.0,,Defensive rebound by J. Clarkson,31,27
124,2,8:53.0,,Turnover by J. Clarkson (lost ball),31,27
125,2,8:53.0,Official timeout,,31,27
126,2,8:53.0,,T. Black enters the game for I. Zubac,31,27
127,2,8:36.0,Turnover by M. Richardson (bad pass),,31,27
128,2,8:21.0,,Personal foul by M. Richardson (drawn by T. Black),31,27
129,2,8:09.0,,J. Clarkson misses 2-pt jump shot from 16 ft,31,27
130,2,8:08.0,Defensive rebound by M. Barnes,,31,27
131,2,7:58.0,M. Richardson misses 3-pt jump shot from 26 ft,,31,27
132,2,7:57.0,,Defensive rebound by J. Clarkson,31,27
133,2,7:51.0,,L. Williams misses 3-pt jump shot from 25 ft,31,27
134,2,7:50.0,Defensive rebound by M. Richardson,,31,27
135,2,7:28.0,M. Barnes misses 3-pt jump shot from 26 ft,,31,27
136,2,7:27.0,,Defensive rebound by J. Clarkson,31,27
137,2,7:18.0,,J. Clarkson makes 2-pt jump shot from 5 ft,31,29
138,2,6:58.0,A. Tolliver makes 2-pt layup from 2 ft (assist by M. Barnes),,33,29
139,2,6:48.0,,L. Williams makes 2-pt layup from 2 ft,33,31
140,2,6:30.0,M. Barnes misses 3-pt jump shot from 25 ft,,33,31
141,2,6:29.0,,Defensive rebound by J. Clarkson,33,31
142,2,6:19.0,,Shooting foul by M. Richardson (drawn by L. Williams),33,31
143,2,6:19.0,,L. Williams makes free throw 1 of 3,33,32
144,2,6:19.0,,L. Williams makes free throw 2 of 3,33,33
145,2,6:19.0,,L. Williams makes free throw 3 of 3,33,34
146,2,6:09.0,Turnover by M. Barnes (bad pass; steal by T. Black),,33,34
147,2,6:04.0,,J. Clarkson misses 2-pt layup from 3 ft,33,34
148,2,6:03.0,,Offensive rebound by T. Black,33,34
149,2,6:03.0,,T. Black makes 2-pt dunk at rim,33,36
150,2,6:02.0,Sacramento full timeout,,33,36
151,2,6:02.0,B. McLemore enters the game for M. Richardson,,33,36
152,2,5:49.0,B. McLemore misses 2-pt jump shot from 21 ft,,33,36
153,2,5:48.0,,Defensive rebound by L. Nance,33,36
154,2,5:32.0,,L. Deng misses 3-pt jump shot from 25 ft,33,36
155,2,5:31.0,,Offensive rebound by T. Black,33,36
156,2,5:27.0,,Personal foul by B. McLemore,33,36
157,2,5:20.0,,Turnover by L. Deng (bad pass),33,36
158,2,5:01.0,A. Tolliver makes 2-pt hook shot from 4 ft (assist by D. Collison),,35,36
159,2,4:51.0,,Turnover by J. Clarkson (lost ball),35,36
160,2,4:51.0,,B. Ingram enters the game for L. Deng,35,36
161,2,4:35.0,D. Collison misses 2-pt jump shot from 4 ft,,35,36
162,2,4:33.0,Offensive rebound by W. Cauley-Stein,,35,36
163,2,4:33.0,W. Cauley-Stein misses 2-pt layup from 3 ft (block by L. Williams),,35,36
164,2,4:31.0,,Defensive rebound by T. Black,35,36
165,2,4:23.0,,L. Nance misses 3-pt jump shot from 25 ft,35,36
166,2,4:23.0,Defensive rebound by W. Cauley-Stein,,35,36
167,2,4:23.0,,J. Randle enters the game for J. Clarkson,35,36
168,2,4:23.0,,D. Russell enters the game for L. Nance,35,36
169,2,4:23.0,,N. Young enters the game for L. Williams,35,36
170,2,4:23.0,D. Cousins enters the game for A. Tolliver,,35,36
171,2,4:04.0,Shooting foul by T. Black (drawn by D. Cousins),,35,36
172,2,4:04.0,D. Cousins misses free throw 1 of 2,,35,36
173,2,4:04.0,Offensive rebound by Team,,35,36
174,2,4:04.0,,T. Mozgov enters the game for T. Black,35,36
175,2,4:04.0,K. Koufos enters the game for W. Cauley-Stein,,35,36
176,2,4:04.0,D. Cousins makes free throw 2 of 2,,36,36
177,2,3:52.0,,Turnover by D. Russell (discontinued dribble),36,36
178,2,3:35.0,D. Collison makes 2-pt jump shot from 20 ft (assist by D. Cousins),,38,36
179,2,3:22.0,,J. Randle misses 2-pt jump shot from 3 ft,38,36
180,2,3:20.0,Defensive rebound by B. McLemore,,38,36
181,2,3:11.0,Turnover by D. Cousins (discontinued dribble),,38,36
182,2,2:47.0,,N. Young misses 3-pt jump shot from 26 ft,38,36
183,2,2:46.0,Defensive rebound by D. Collison,,38,36
184,2,2:41.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Collison),,41,36
185,2,2:28.0,,J. Randle misses 2-pt hook shot from 8 ft,41,36
186,2,2:25.0,Defensive rebound by K. Koufos,,41,36
187,2,2:18.0,Shooting foul by D. Russell (drawn by D. Collison),,41,36
188,2,2:18.0,,LA Lakers full timeout,41,36
189,2,2:18.0,D. Collison makes free throw 1 of 2,,42,36
190,2,2:18.0,A. Afflalo enters the game for M. Barnes,,41,36
191,2,2:18.0,D. Collison makes free throw 2 of 2,,43,36
192,2,1:53.0,,J. Randle makes 2-pt jump shot from 13 ft (assist by B. Ingram),43,38
193,2,1:34.0,Turnover by D. Collison (bad pass; steal by D. Russell),,43,38
194,2,1:28.0,,N. Young makes 3-pt jump shot from 24 ft (assist by J. Randle),43,41
195,2,1:04.0,D. Cousins misses 2-pt jump shot from 9 ft,,43,41
196,2,1:01.0,,Defensive rebound by T. Mozgov,43,41
197,2,0:48.0,,N. Young misses 2-pt jump shot from 20 ft,43,41
198,2,0:44.0,Defensive rebound by D. Cousins,,43,41
199,2,0:41.0,Turnover by D. Collison (lost ball),,43,41
200,2,0:17.0,,J. Randle misses 2-pt hook shot from 8 ft,43,41
201,2,0:15.0,,Offensive rebound by T. Mozgov,43,41
202,2,0:11.0,,Shooting foul by K. Koufos (drawn by B. Ingram),43,41
203,2,0:11.0,,B. Ingram misses free throw 1 of 2,43,41
204,2,0:11.0,,Offensive rebound by Team,43,41
205,2,0:11.0,,B. Ingram misses free throw 2 of 2,43,41
206,2,0:11.0,Defensive rebound by Team,,43,41
207,2,0:11.0,A. Tolliver enters the game for K. Koufos,,43,41
208,2,0:11.0,,J. Clarkson enters the game for D. Russell,43,41
209,2,0:08.0,Personal take foul by J. Clarkson (drawn by D. Collison),,43,41
210,2,0:08.0,Sacramento full timeout,,43,41
211,2,0:08.0,,L. Nance enters the game for T. Mozgov,43,41
212,2,0:00.0,B. McLemore misses 3-pt jump shot from 25 ft,,43,41
213,2,0:00.0,Offensive rebound by Team,,43,41
214,3,12:00.0,,LA Lakers full timeout,43,41
215,3,11:45.0,,N. Young misses 3-pt jump shot from 27 ft,43,41
216,3,11:44.0,Defensive rebound by D. Cousins,,43,41
217,3,11:22.0,D. Cousins makes 3-pt jump shot from 28 ft (assist by D. Collison),,46,41
218,3,11:12.0,,D. Russell misses 2-pt jump shot from 13 ft,46,41
219,3,11:11.0,Defensive rebound by B. McLemore,,46,41
220,3,11:07.0,Turnover by D. Collison (bad pass),,46,41
221,3,10:52.0,,D. Russell makes 2-pt jump shot from 19 ft,46,43
222,3,10:37.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Collison),,49,43
223,3,10:10.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by B. Ingram),49,46
224,3,9:56.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by K. Koufos),,51,46
225,3,9:43.0,,J. Randle misses 2-pt jump shot from 19 ft,51,46
226,3,9:42.0,,Offensive rebound by B. Ingram,51,46
227,3,9:30.0,,J. Randle makes 2-pt layup from 3 ft (assist by N. Young),51,48
228,3,9:16.0,K. Koufos makes 2-pt dunk at rim (assist by D. Cousins),,53,48
229,3,9:03.0,,N. Young misses 3-pt jump shot from 27 ft,53,48
230,3,9:02.0,Defensive rebound by D. Cousins,,53,48
231,3,8:54.0,D. Cousins makes 2-pt jump shot from 18 ft,,55,48
232,3,8:41.0,,D. Russell misses 2-pt jump shot from 13 ft,55,48
233,3,8:38.0,,Offensive rebound by J. Randle,55,48
234,3,8:32.0,,T. Black misses 2-pt hook shot from 7 ft,55,48
235,3,8:31.0,Defensive rebound by D. Cousins,,55,48
236,3,8:27.0,Shooting foul by N. Young (drawn by B. McLemore),,55,48
237,3,8:27.0,B. McLemore makes free throw 1 of 2,,56,48
238,3,8:27.0,B. McLemore makes free throw 2 of 2,,57,48
239,3,8:13.0,,T. Black makes 2-pt layup from 2 ft (assist by J. Randle),57,50
240,3,7:50.0,D. Collison misses 3-pt jump shot from 26 ft,,57,50
241,3,7:49.0,Offensive rebound by D. Cousins,,57,50
242,3,7:47.0,K. Koufos makes 2-pt dunk at rim (assist by D. Cousins),,59,50
243,3,7:30.0,,N. Young makes 3-pt jump shot from 23 ft (assist by D. Russell),59,53
244,3,7:07.0,D. Cousins misses 3-pt jump shot from 25 ft,,59,53
245,3,7:06.0,,Defensive rebound by B. Ingram,59,53
246,3,6:45.0,,B. Ingram misses 2-pt layup from 2 ft,59,53
247,3,6:44.0,,Offensive rebound by J. Randle,59,53
248,3,6:43.0,,J. Randle makes 2-pt dunk at rim,59,55
249,3,6:16.0,D. Collison misses 3-pt jump shot from 26 ft,,59,55
250,3,6:15.0,,Defensive rebound by B. Ingram,59,55
251,3,6:07.0,,D. Russell misses 3-pt jump shot from 26 ft,59,55
252,3,6:06.0,Defensive rebound by K. Koufos,,59,55
253,3,5:52.0,B. McLemore misses 2-pt layup from 2 ft,,59,55
254,3,5:51.0,,Defensive rebound by J. Randle,59,55
255,3,5:45.0,,Shooting foul by K. Koufos (drawn by N. Young),59,55
256,3,5:45.0,,N. Young makes free throw 1 of 2,59,56
257,3,5:45.0,,N. Young misses free throw 2 of 2,59,56
258,3,5:43.0,Defensive rebound by K. Koufos,,59,56
259,3,5:20.0,D. Cousins misses 2-pt layup from 1 ft,,59,56
260,3,5:19.0,,Defensive rebound by J. Randle,59,56
261,3,5:13.0,,Shooting foul by D. Cousins (drawn by B. Ingram),59,56
262,3,5:13.0,,B. Ingram misses free throw 1 of 2,59,56
263,3,5:13.0,,Offensive rebound by Team,59,56
264,3,5:13.0,,B. Ingram makes free throw 2 of 2,59,57
265,3,4:53.0,,Violation by J. Randle (def goaltending),59,57
266,3,4:53.0,D. Cousins makes 2-pt layup from 3 ft,,61,57
267,3,4:36.0,,N. Young misses 2-pt jump shot from 13 ft,61,57
268,3,4:34.0,Defensive rebound by D. Cousins,,61,57
269,3,4:27.0,Turnover by D. Cousins (bad pass),,61,57
270,3,4:27.0,,J. Clarkson enters the game for N. Young,61,57
271,3,4:18.0,,Turnover by D. Russell (bad pass; steal by A. Afflalo),61,57
272,3,4:08.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by A. Afflalo),,64,57
273,3,3:53.0,,B. Ingram misses 2-pt jump shot from 15 ft,64,57
274,3,3:50.0,Defensive rebound by D. Cousins,,64,57
275,3,3:40.0,D. Cousins misses 3-pt jump shot from 27 ft,,64,57
276,3,3:39.0,,Defensive rebound by D. Russell,64,57
277,3,3:31.0,,T. Black misses 2-pt hook shot from 5 ft,64,57
278,3,3:31.0,Defensive rebound by Team,,64,57
279,3,3:31.0,,Loose ball foul by J. Randle (drawn by K. Koufos),64,57
280,3,3:31.0,M. Barnes enters the game for D. Collison,,64,57
281,3,3:31.0,,L. Nance enters the game for B. Ingram,64,57
282,3,3:31.0,,L. Deng enters the game for J. Randle,64,57
283,3,3:15.0,A. Afflalo makes 2-pt jump shot from 14 ft,,66,57
284,3,2:56.0,,D. Russell misses 2-pt jump shot from 7 ft,66,57
285,3,2:54.0,Defensive rebound by D. Cousins,,66,57
286,3,2:49.0,Personal foul by J. Clarkson (drawn by A. Afflalo),,66,57
287,3,2:49.0,Sacramento full timeout,,66,57
288,3,2:49.0,,I. Zubac enters the game for D. Russell,66,57
289,3,2:49.0,,L. Williams enters the game for T. Black,66,57
290,3,2:39.0,D. Cousins makes 2-pt jump shot from 19 ft,,68,57
291,3,2:24.0,,Personal foul by M. Barnes (drawn by L. Deng),68,57
292,3,2:09.0,,L. Williams makes 3-pt jump shot from 25 ft,68,60
293,3,1:43.0,Turnover by B. McLemore (lost ball; steal by L. Nance),,68,60
294,3,1:39.0,,L. Williams makes 2-pt layup from 3 ft (assist by L. Nance),68,62
295,3,1:21.0,D. Cousins misses 2-pt jump shot from 14 ft,,68,62
296,3,1:20.0,,Defensive rebound by L. Deng,68,62
297,3,1:08.0,,Turnover by J. Clarkson (bad pass; steal by K. Koufos),68,62
298,3,0:58.0,D. Cousins makes 2-pt layup from 2 ft,,70,62
299,3,0:39.0,,L. Nance makes 2-pt jump shot from 11 ft (assist by L. Williams),70,64
300,3,0:30.0,D. Cousins misses 3-pt jump shot from 29 ft,,70,64
301,3,0:28.0,,Defensive rebound by L. Nance,70,64
302,3,0:08.0,,L. Williams misses 3-pt jump shot from 30 ft,70,64
303,3,0:07.0,Defensive rebound by M. Barnes,,70,64
304,3,0:03.0,K. Koufos misses 2-pt hook shot from 6 ft,,70,64
305,3,0:02.0,Offensive rebound by A. Afflalo,,70,64
306,4,11:49.0,D. Cousins makes 2-pt layup from 4 ft (assist by M. Barnes),,72,64
307,4,11:49.0,Shooting foul by I. Zubac (drawn by D. Cousins),,72,64
308,4,11:49.0,D. Cousins makes free throw 1 of 1,,73,64
309,4,11:38.0,,Turnover by L. Deng (bad pass; steal by W. Cauley-Stein),73,64
310,4,11:30.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Cousins),,75,64
311,4,11:15.0,,L. Williams misses 3-pt jump shot from 25 ft,75,64
312,4,11:13.0,,Offensive rebound by L. Deng,75,64
313,4,11:10.0,,I. Zubac misses 2-pt jump shot from 8 ft (block by W. Cauley-Stein),75,64
314,4,11:08.0,Defensive rebound by D. Collison,,75,64
315,4,11:00.0,Turnover by B. McLemore (bad pass; steal by L. Williams),,75,64
316,4,10:55.0,,Shooting foul by M. Barnes (drawn by L. Nance),75,64
317,4,10:55.0,,L. Nance misses free throw 1 of 2,75,64
318,4,10:55.0,,Offensive rebound by Team,75,64
319,4,10:55.0,,L. Nance misses free throw 2 of 2,75,64
320,4,10:55.0,A. Tolliver enters the game for D. Cousins,,75,64
321,4,10:54.0,Defensive rebound by A. Tolliver,,75,64
322,4,10:39.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),,77,64
323,4,10:18.0,,Turnover by L. Nance (bad pass; steal by W. Cauley-Stein),77,64
324,4,10:12.0,B. McLemore misses 3-pt jump shot from 28 ft,,77,64
325,4,10:11.0,,Defensive rebound by I. Zubac,77,64
326,4,10:05.0,,L. Williams makes 2-pt layup from 2 ft,77,66
327,4,9:46.0,Shooting foul by I. Zubac (drawn by W. Cauley-Stein),,77,66
328,4,9:46.0,W. Cauley-Stein makes free throw 1 of 2,,78,66
329,4,9:46.0,,N. Young enters the game for I. Zubac,78,66
330,4,9:46.0,W. Cauley-Stein makes free throw 2 of 2,,79,66
331,4,9:37.0,,L. Nance makes 2-pt jump shot from 4 ft (assist by L. Williams),79,68
332,4,9:25.0,Turnover by D. Collison (bad pass; steal by L. Deng),,79,68
333,4,9:19.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Williams),79,70
334,4,8:51.0,M. Barnes misses 2-pt jump shot from 5 ft,,79,70
335,4,8:50.0,,Defensive rebound by L. Deng,79,70
336,4,8:35.0,,L. Williams makes 2-pt jump shot from 7 ft (assist by N. Young),79,72
337,4,8:27.0,Sacramento full timeout,,79,72
338,4,8:27.0,A. Afflalo enters the game for B. McLemore,,79,72
339,4,8:20.0,Turnover by M. Barnes (bad pass; steal by L. Williams),,79,72
340,4,8:15.0,,L. Deng makes 2-pt dunk at rim (assist by L. Williams),79,74
341,4,7:50.0,D. Collison misses 2-pt jump shot from 5 ft,,79,74
342,4,7:46.0,,Defensive rebound by L. Nance,79,74
343,4,7:44.0,,Personal foul by A. Afflalo (drawn by N. Young),79,74
344,4,7:36.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by L. Nance),79,77
345,4,7:13.0,A. Afflalo misses 2-pt jump shot from 11 ft,,79,77
346,4,7:10.0,,Defensive rebound by J. Clarkson,79,77
347,4,7:04.0,,L. Williams makes 2-pt jump shot from 6 ft,79,79
348,4,6:41.0,W. Cauley-Stein misses 2-pt layup from 2 ft (block by L. Nance),,79,79
349,4,6:39.0,,Defensive rebound by L. Nance,79,79
350,4,6:31.0,,Turnover by L. Williams (bad pass),79,79
351,4,6:31.0,D. Cousins enters the game for W. Cauley-Stein,,79,79
352,4,6:24.0,Personal foul by L. Nance (drawn by D. Cousins),,79,79
353,4,6:14.0,D. Cousins makes 2-pt dunk at rim,,81,79
354,4,5:57.0,,L. Williams misses 3-pt jump shot from 27 ft,81,79
355,4,5:56.0,Defensive rebound by M. Barnes,,81,79
356,4,5:49.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by D. Collison),,83,79
357,4,5:49.0,,LA Lakers full timeout,83,79
358,4,5:23.0,,J. Clarkson misses 3-pt jump shot from 26 ft,83,79
359,4,5:23.0,,Offensive rebound by L. Nance,83,79
360,4,5:14.0,,Turnover by L. Nance (bad pass; steal by A. Tolliver),83,79
361,4,4:54.0,Shooting foul by L. Nance (drawn by D. Cousins),,83,79
362,4,4:54.0,D. Cousins misses free throw 1 of 2,,83,79
363,4,4:54.0,Offensive rebound by Team,,83,79
364,4,4:54.0,,T. Black enters the game for L. Nance,83,79
365,4,4:54.0,D. Cousins makes free throw 2 of 2,,84,79
366,4,4:51.0,,Shooting foul by A. Afflalo (drawn by L. Williams),84,79
367,4,4:51.0,,L. Williams makes free throw 1 of 2,84,80
368,4,4:51.0,,L. Williams makes free throw 2 of 2,84,81
369,4,4:35.0,D. Collison makes 3-pt jump shot from 22 ft (assist by D. Cousins),,87,81
370,4,4:20.0,Offensive charge foul by T. Black (drawn by A. Tolliver),,87,81
371,4,4:20.0,,Turnover by T. Black (offensive foul),87,81
372,4,3:59.0,D. Cousins misses 2-pt jump shot from 14 ft,,87,81
373,4,3:56.0,Offensive rebound by M. Barnes,,87,81
374,4,3:48.0,Shooting foul by T. Black (drawn by D. Cousins),,87,81
375,4,3:48.0,D. Cousins makes free throw 1 of 2,,88,81
376,4,3:48.0,D. Cousins misses free throw 2 of 2,,88,81
377,4,3:48.0,,B. Ingram enters the game for L. Deng,88,81
378,4,3:47.0,,Defensive rebound by Team,88,81
379,4,3:21.0,Violation by D. Cousins (def goaltending),,88,81
380,4,3:21.0,,T. Black makes 3-pt jump shot from 25 ft,88,84
381,4,2:59.0,D. Cousins makes 3-pt jump shot from 27 ft (assist by D. Collison),,91,84
382,4,2:48.0,,L. Williams makes 2-pt layup from 3 ft,91,86
383,4,2:26.0,Turnover by D. Collison (bad pass; steal by J. Clarkson),,91,86
384,4,2:23.0,,J. Clarkson makes 2-pt layup from 1 ft,91,88
385,4,2:09.0,Sacramento full timeout,,91,88
