,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
28,1,8:55.0,Defensive rebound by G. Antetokounmpo,,8,10
29,1,8:32.0,T. Snell misses 2-pt jump shot from 15 ft,,8,10
30,1,8:32.0,,Defensive rebound by D. DeRozan,8,10
31,1,8:21.0,,D. Carroll misses 3-pt jump shot from 25 ft,8,10
32,1,8:21.0,Defensive rebound by G. Antetokounmpo,,8,10
33,1,8:12.0,Personal foul by K. Lowry (drawn by G. Antetokounmpo),,8,10
34,1,7:59.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,8,10
35,1,7:58.0,,Defensive rebound by S. Ibaka,8,10
36,1,7:40.0,,Shooting foul by K. Middleton (drawn by S. Ibaka),8,10
37,1,7:40.0,,S. Ibaka makes free throw 1 of 2,8,11
38,1,7:40.0,,S. Ibaka misses free throw 2 of 2,8,11
39,1,7:38.0,,Offensive rebound by Team,8,11
40,1,7:28.0,,D. DeRozan misses 2-pt dunk at rim,8,11
41,1,7:28.0,Defensive rebound by Team,,8,11
42,1,7:20.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,10,11
43,1,7:05.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,10,11
44,1,7:04.0,Defensive rebound by K. Middleton,,10,11
45,1,6:57.0,T. Snell makes 3-pt jump shot from 27 ft (assist by K. Middleton),,13,11
46,1,6:41.0,,D. Carroll makes 2-pt jump shot from 3 ft (assist by K. Lowry),13,13
47,1,6:32.0,M. Brogdon makes 2-pt dunk at rim,,15,13
48,1,6:26.0,,Toronto full timeout,15,13
49,1,6:26.0,,P. Tucker enters the game for J. Valančiūnas,15,13
50,1,6:12.0,,S. Ibaka makes 2-pt dunk at rim,15,15
51,1,5:51.0,G. Antetokounmpo makes 2-pt dunk at rim,,17,15
52,1,5:33.0,,S. Ibaka misses 3-pt jump shot from 25 ft,17,15
53,1,5:32.0,Defensive rebound by T. Maker,,17,15
54,1,5:24.0,Personal foul by P. Tucker,,17,15
55,1,5:24.0,G. Monroe enters the game for T. Maker,,17,15
56,1,5:13.0,K. Middleton misses 2-pt jump shot from 10 ft,,17,15
57,1,5:12.0,,Defensive rebound by S. Ibaka,17,15
58,1,4:49.0,,K. Lowry misses 3-pt jump shot from 26 ft,17,15
59,1,4:49.0,Defensive rebound by G. Monroe,,17,15
60,1,4:29.0,K. Middleton misses 3-pt jump shot from 25 ft,,17,15
61,1,4:27.0,Offensive rebound by Team,,17,15
62,1,4:24.0,T. Snell makes 3-pt jump shot from 24 ft (assist by K. Middleton),,20,15
63,1,4:06.0,,Offensive foul by S. Ibaka (drawn by M. Brogdon),20,15
64,1,4:06.0,,Turnover by S. Ibaka (offensive foul),20,15
65,1,4:06.0,M. Dellavedova enters the game for M. Brogdon,,20,15
66,1,4:06.0,,C. Joseph enters the game for K. Lowry,20,15
67,1,4:06.0,,J. Valančiūnas enters the game for D. Carroll,20,15
68,1,3:49.0,M. Dellavedova makes 2-pt jump shot from 20 ft,,22,15
69,1,3:41.0,,D. DeRozan makes 2-pt jump shot from 5 ft,22,17
70,1,3:41.0,,Shooting foul by T. Snell (drawn by D. DeRozan),22,17
71,1,3:41.0,,D. DeRozan misses free throw 1 of 1,22,17
72,1,3:39.0,Defensive rebound by Team,,22,17
73,1,3:21.0,Shooting foul by J. Valančiūnas (drawn by G. Monroe),,22,17
74,1,3:21.0,G. Monroe makes free throw 1 of 2,,23,17
75,1,3:21.0,M. Teletović enters the game for G. Antetokounmpo,,23,17
76,1,3:21.0,G. Monroe makes free throw 2 of 2,,24,17
77,1,3:04.0,,D. DeRozan makes 2-pt layup from 4 ft (assist by C. Joseph),24,19
78,1,2:44.0,G. Monroe makes 2-pt jump shot from 3 ft (assist by K. Middleton),,26,19
79,1,2:25.0,Milwaukee full timeout,,26,19
80,1,2:22.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Tucker),26,22
81,1,1:53.0,T. Snell misses 3-pt jump shot from 23 ft,,26,22
82,1,1:53.0,Offensive rebound by G. Monroe,,26,22
83,1,1:49.0,G. Monroe makes 2-pt layup from 1 ft,,28,22
84,1,1:33.0,,P. Tucker misses 2-pt jump shot from 13 ft,28,22
85,1,1:33.0,,Offensive rebound by Team,28,22
86,1,1:33.0,Loose ball foul by M. Teletović (drawn by J. Valančiūnas),,28,22
87,1,1:33.0,,P. Patterson enters the game for S. Ibaka,28,22
88,1,1:28.0,Offensive charge foul by C. Joseph (drawn by G. Monroe),,28,22
89,1,1:28.0,,Turnover by C. Joseph (offensive foul),28,22
90,1,1:17.0,K. Middleton makes 2-pt dunk at rim (assist by G. Monroe),,30,22
91,1,0:52.0,,C. Joseph misses 2-pt layup from 4 ft,30,22
92,1,0:52.0,Defensive rebound by Team,,30,22
93,1,0:38.0,M. Teletović misses 3-pt jump shot from 24 ft,,30,22
94,1,0:37.0,,Defensive rebound by J. Valančiūnas,30,22
95,1,0:30.0,,C. Joseph misses 2-pt jump shot from 16 ft,30,22
96,1,0:29.0,Defensive rebound by G. Monroe,,30,22
97,1,0:07.0,G. Monroe misses 2-pt jump shot from 15 ft,,30,22
98,1,0:07.0,,Defensive rebound by J. Valančiūnas,30,22
99,1,0:00.0,,D. DeRozan misses 3-pt jump shot from 30 ft,30,22
100,1,0:00.0,,Offensive rebound by Team,30,22
101,2,11:39.0,M. Teletović misses 2-pt jump shot from 22 ft,,30,22
102,2,11:39.0,,Defensive rebound by P. Tucker,30,22
103,2,11:22.0,,P. Tucker misses 2-pt jump shot from 22 ft,30,22
104,2,11:21.0,Defensive rebound by J. Terry,,30,22
105,2,11:18.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Terry),,32,22
106,2,11:18.0,Shooting foul by K. Lowry (drawn by G. Antetokounmpo),,32,22
107,2,11:18.0,G. Antetokounmpo misses free throw 1 of 1,,32,22
108,2,11:17.0,,Defensive rebound by P. Tucker,32,22
109,2,11:02.0,,C. Joseph makes 3-pt jump shot from 23 ft (assist by K. Lowry),32,25
110,2,10:40.0,J. Terry misses 2-pt jump shot from 17 ft,,32,25
111,2,10:39.0,,Defensive rebound by J. Valančiūnas,32,25
112,2,10:30.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by P. Patterson),32,27
113,2,10:30.0,,Shooting foul by M. Teletović (drawn by J. Valančiūnas),32,27
114,2,10:30.0,,J. Valančiūnas makes free throw 1 of 1,32,28
115,2,10:13.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft,,34,28
116,2,9:54.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),34,31
117,2,9:36.0,Turnover by G. Monroe (lost ball; steal by K. Lowry),,34,31
118,2,9:15.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft,34,33
119,2,9:15.0,Milwaukee full timeout,,34,33
120,2,9:15.0,M. Beasley enters the game for M. Teletović,,34,33
121,2,9:04.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,34,33
122,2,9:03.0,,Defensive rebound by J. Valančiūnas,34,33
123,2,8:52.0,,Turnover by Team (back court),34,33
124,2,8:31.0,M. Dellavedova misses 2-pt jump shot from 19 ft,,34,33
125,2,8:31.0,Offensive rebound by G. Monroe,,34,33
126,2,8:27.0,G. Monroe misses 2-pt hook shot from 4 ft,,34,33
127,2,8:27.0,,Defensive rebound by J. Valančiūnas,34,33
128,2,8:19.0,,J. Valančiūnas misses 2-pt layup from 2 ft,34,33
129,2,8:19.0,Defensive rebound by G. Monroe,,34,33
130,2,8:03.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Beasley),,36,33
131,2,7:48.0,,Personal foul by G. Monroe (drawn by K. Lowry),36,33
132,2,7:48.0,,D. DeRozan enters the game for K. Lowry,36,33
133,2,7:48.0,,S. Ibaka enters the game for J. Valančiūnas,36,33
134,2,7:41.0,,P. Tucker makes 2-pt layup from 4 ft (assist by C. Joseph),36,35
135,2,7:19.0,G. Monroe misses 2-pt jump shot from 4 ft (block by S. Ibaka),,36,35
136,2,7:18.0,,Defensive rebound by D. DeRozan,36,35
137,2,7:11.0,,D. DeRozan misses 2-pt layup from 2 ft,36,35
138,2,7:11.0,,Offensive rebound by S. Ibaka,36,35
139,2,7:09.0,,S. Ibaka misses 2-pt hook shot from 2 ft,36,35
140,2,7:08.0,,Offensive rebound by Team,36,35
141,2,7:06.0,,Shooting foul by T. Snell (drawn by D. DeRozan),36,35
142,2,7:06.0,,D. DeRozan makes free throw 1 of 2,36,36
143,2,7:06.0,K. Middleton enters the game for J. Terry,,36,35
144,2,7:06.0,T. Snell enters the game for M. Dellavedova,,36,35
145,2,7:06.0,,D. DeRozan makes free throw 2 of 2,36,37
146,2,6:54.0,Personal foul by D. DeRozan (drawn by K. Middleton),,36,37
147,2,6:54.0,S. Hawes enters the game for G. Monroe,,36,37
148,2,6:54.0,,D. Carroll enters the game for P. Tucker,36,37
149,2,6:54.0,M. Brogdon enters the game for T. Snell,,36,37
150,2,6:49.0,K. Middleton misses 2-pt jump shot from 19 ft,,36,37
151,2,6:48.0,,Defensive rebound by P. Patterson,36,37
152,2,6:38.0,,D. DeRozan makes 2-pt layup from 2 ft,36,39
153,2,6:27.0,G. Antetokounmpo makes 2-pt dunk at rim,,38,39
154,2,6:10.0,,Turnover by P. Patterson (bad pass),38,39
155,2,5:50.0,M. Brogdon makes 2-pt jump shot from 19 ft,,40,39
156,2,5:43.0,,S. Ibaka makes 2-pt dunk at rim (assist by D. DeRozan),40,41
157,2,5:25.0,Personal foul by D. Carroll (drawn by G. Antetokounmpo),,40,41
158,2,5:25.0,Official timeout,,40,41
159,2,5:25.0,,K. Lowry enters the game for C. Joseph,40,41
160,2,5:25.0,M. Dellavedova enters the game for M. Beasley,,40,41
161,2,5:12.0,M. Brogdon misses 2-pt layup from 1 ft,,40,41
162,2,5:11.0,Offensive rebound by S. Hawes,,40,41
163,2,5:10.0,S. Hawes misses 2-pt dunk from 2 ft (block by D. Carroll),,40,41
164,2,5:10.0,,Defensive rebound by D. DeRozan,40,41
165,2,4:52.0,,P. Patterson misses 3-pt jump shot from 25 ft,40,41
166,2,4:51.0,Defensive rebound by G. Antetokounmpo,,40,41
167,2,4:32.0,S. Hawes makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,43,41
168,2,4:03.0,,K. Lowry misses 3-pt jump shot from 25 ft,43,41
169,2,4:03.0,Defensive rebound by S. Hawes,,43,41
170,2,3:40.0,M. Brogdon misses 2-pt jump shot from 17 ft,,43,41
171,2,3:40.0,,Defensive rebound by P. Patterson,43,41
172,2,3:25.0,,D. Carroll makes 2-pt dunk at rim (assist by K. Lowry),43,43
173,2,3:08.0,Personal foul by K. Lowry (drawn by S. Hawes),,43,43
174,2,3:08.0,,C. Joseph enters the game for K. Lowry,43,43
175,2,3:08.0,,P. Tucker enters the game for P. Patterson,43,43
176,2,3:00.0,K. Middleton misses 2-pt hook shot from 5 ft,,43,43
177,2,2:59.0,,Defensive rebound by S. Ibaka,43,43
178,2,2:48.0,,Shooting foul by G. Antetokounmpo (drawn by D. DeRozan),43,43
179,2,2:48.0,,Toronto full timeout,43,43
180,2,2:48.0,,D. DeRozan makes free throw 1 of 2,43,44
181,2,2:48.0,,D. DeRozan makes free throw 2 of 2,43,45
182,2,2:31.0,Turnover by M. Dellavedova (bad pass),,43,45
183,2,2:13.0,,D. DeRozan misses 2-pt jump shot from 14 ft,43,45
184,2,2:13.0,Defensive rebound by K. Middleton,,43,45
185,2,1:51.0,K. Middleton misses 2-pt jump shot from 19 ft,,43,45
186,2,1:51.0,,Defensive rebound by D. Carroll,43,45
187,2,1:42.0,,D. DeRozan makes 2-pt layup from 4 ft,43,47
188,2,1:25.0,M. Brogdon makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,46,47
189,2,1:06.0,,Personal foul by M. Brogdon (drawn by D. DeRozan),46,47
190,2,1:06.0,,D. DeRozan makes free throw 1 of 2,46,48
191,2,1:06.0,,D. DeRozan makes free throw 2 of 2,46,49
192,2,0:49.0,S. Hawes misses 2-pt layup from 4 ft,,46,49
193,2,0:48.0,,Defensive rebound by S. Ibaka,46,49
194,2,0:34.0,,S. Ibaka makes 2-pt hook shot from 4 ft (assist by C. Joseph),46,51
195,2,0:12.0,M. Brogdon misses 2-pt jump shot from 12 ft,,46,51
196,2,0:11.0,,Defensive rebound by S. Ibaka,46,51
197,2,0:01.0,,D. DeRozan misses 2-pt jump shot from 18 ft,46,51
198,2,0:00.0,,Offensive rebound by P. Tucker,46,51
199,3,11:43.0,K. Middleton misses 2-pt jump shot from 16 ft,,46,51
200,3,11:42.0,,Defensive rebound by S. Ibaka,46,51
201,3,11:25.0,,Shooting foul by T. Maker (drawn by J. Valančiūnas),46,51
202,3,11:25.0,,J. Valančiūnas makes free throw 1 of 2,46,52
203,3,11:25.0,,J. Valančiūnas makes free throw 2 of 2,46,53
204,3,11:11.0,T. Snell misses 2-pt jump shot from 20 ft,,46,53
205,3,11:11.0,Offensive rebound by M. Brogdon,,46,53
206,3,11:03.0,T. Snell misses 3-pt jump shot from 26 ft,,46,53
207,3,11:02.0,,Defensive rebound by D. DeRozan,46,53
208,3,10:52.0,,Personal foul by K. Middleton (drawn by D. Carroll),46,53
209,3,10:37.0,,K. Lowry misses 2-pt layup from 4 ft (block by T. Maker),46,53
210,3,10:36.0,Defensive rebound by M. Brogdon,,46,53
211,3,10:30.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Brogdon),,48,53
212,3,10:08.0,,D. DeRozan misses 2-pt layup from 3 ft,48,53
213,3,10:08.0,Defensive rebound by M. Brogdon,,48,53
214,3,10:02.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,50,53
215,3,9:33.0,,S. Ibaka misses 3-pt jump shot from 26 ft,50,53
216,3,9:32.0,Defensive rebound by T. Snell,,50,53
217,3,9:24.0,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,53,53
218,3,9:24.0,,Toronto full timeout,53,53
219,3,9:03.0,,Shooting foul by G. Antetokounmpo (drawn by J. Valančiūnas),53,53
220,3,9:03.0,,J. Valančiūnas makes free throw 1 of 2,53,54
221,3,9:03.0,,J. Valančiūnas makes free throw 2 of 2,53,55
222,3,8:44.0,T. Maker makes 2-pt jump shot from 15 ft (assist by T. Snell),,55,55
223,3,8:29.0,,Turnover by D. DeRozan (bad pass; steal by T. Maker),55,55
224,3,8:16.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),,58,55
225,3,7:59.0,,Shooting foul by T. Maker (drawn by D. DeRozan),58,55
226,3,7:59.0,,D. DeRozan makes free throw 1 of 2,58,56
227,3,7:59.0,,D. DeRozan makes free throw 2 of 2,58,57
228,3,7:50.0,Personal foul by D. Carroll (drawn by G. Antetokounmpo),,58,57
229,3,7:40.0,Personal block foul by D. DeRozan (drawn by T. Snell),,58,57
230,3,7:24.0,M. Brogdon misses 3-pt jump shot from 35 ft,,58,57
231,3,7:24.0,,Defensive rebound by D. Carroll,58,57
232,3,7:16.0,,D. DeRozan misses 2-pt layup from 1 ft (block by T. Maker),58,57
233,3,7:15.0,Defensive rebound by T. Snell,,58,57
234,3,7:14.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,60,57
235,3,7:14.0,Shooting foul by J. Valančiūnas (drawn by G. Antetokounmpo),,60,57
236,3,7:14.0,,P. Tucker enters the game for J. Valančiūnas,60,57
237,3,7:14.0,G. Antetokounmpo makes free throw 1 of 1,,61,57
238,3,6:48.0,,K. Lowry makes 2-pt jump shot from 20 ft,61,59
239,3,6:26.0,,Offensive charge foul by G. Antetokounmpo (drawn by D. Carroll),61,59
240,3,6:26.0,Turnover by G. Antetokounmpo (offensive foul),,61,59
241,3,6:26.0,,C. Joseph enters the game for D. Carroll,61,59
242,3,6:16.0,,D. DeRozan makes 2-pt layup at rim,61,61
243,3,5:58.0,Turnover by M. Brogdon (bad pass; steal by K. Lowry),,61,61
244,3,5:48.0,,D. DeRozan misses 2-pt layup from 1 ft,61,61
245,3,5:48.0,Defensive rebound by G. Antetokounmpo,,61,61
246,3,5:43.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by T. Snell),,64,61
247,3,5:27.0,,K. Lowry misses 3-pt jump shot from 25 ft,64,61
248,3,5:26.0,Defensive rebound by G. Antetokounmpo,,64,61
249,3,5:19.0,T. Snell misses 3-pt jump shot from 24 ft,,64,61
250,3,5:18.0,,Defensive rebound by S. Ibaka,64,61
251,3,5:10.0,,S. Ibaka misses 3-pt jump shot from 27 ft,64,61
252,3,5:10.0,,Offensive rebound by K. Lowry,64,61
253,3,5:06.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by K. Lowry),64,64
254,3,5:06.0,Milwaukee full timeout,,64,64
255,3,5:06.0,G. Monroe enters the game for K. Middleton,,64,64
256,3,5:06.0,M. Dellavedova enters the game for T. Maker,,64,64
257,3,4:50.0,G. Monroe misses 2-pt jump shot from 4 ft,,64,64
258,3,4:49.0,,Defensive rebound by S. Ibaka,64,64
259,3,4:33.0,,D. DeRozan misses 2-pt jump shot from 18 ft,64,64
260,3,4:33.0,,Offensive rebound by Team,64,64
261,3,4:33.0,Loose ball foul by G. Antetokounmpo,,64,64
262,3,4:33.0,,P. Tucker makes free throw 1 of 2,64,65
263,3,4:33.0,K. Middleton enters the game for G. Antetokounmpo,,64,65
264,3,4:33.0,,P. Tucker makes free throw 2 of 2,64,66
265,3,4:16.0,K. Middleton misses 2-pt jump shot from 16 ft,,64,66
266,3,4:16.0,,Defensive rebound by D. DeRozan,64,66
267,3,4:08.0,,Shooting foul by G. Monroe (drawn by D. DeRozan),64,66
268,3,4:08.0,,D. DeRozan makes free throw 1 of 2,64,67
269,3,4:08.0,,D. DeRozan makes free throw 2 of 2,64,68
270,3,3:49.0,Shooting foul by D. DeRozan (drawn by M. Dellavedova),,64,68
271,3,3:49.0,M. Dellavedova makes free throw 1 of 2,,65,68
272,3,3:49.0,M. Dellavedova makes free throw 2 of 2,,66,68
273,3,3:35.0,,K. Lowry misses 3-pt jump shot from 27 ft,66,68
274,3,3:35.0,Defensive rebound by T. Snell,,66,68
275,3,3:26.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,68,68
276,3,3:04.0,,S. Ibaka misses 2-pt jump shot from 8 ft,68,68
277,3,3:03.0,Defensive rebound by G. Monroe,,68,68
278,3,2:46.0,M. Dellavedova makes 3-pt jump shot from 28 ft (assist by M. Brogdon),,71,68
279,3,2:45.0,,Toronto full timeout,71,68
280,3,2:45.0,,P. Patterson enters the game for S. Ibaka,71,68
281,3,2:45.0,,J. Valančiūnas enters the game for K. Lowry,71,68
282,3,2:22.0,,D. DeRozan misses 3-pt jump shot from 26 ft,71,68
283,3,2:22.0,Defensive rebound by G. Monroe,,71,68
284,3,1:57.0,G. Monroe misses 2-pt hook shot from 5 ft,,71,68
285,3,1:56.0,,Defensive rebound by J. Valančiūnas,71,68
286,3,1:49.0,,Shooting block foul by T. Snell (drawn by D. DeRozan),71,68
287,3,1:49.0,,D. DeRozan makes free throw 1 of 2,71,69
288,3,1:49.0,,D. DeRozan makes free throw 2 of 2,71,70
289,3,1:34.0,M. Brogdon misses 3-pt jump shot from 24 ft,,71,70
290,3,1:34.0,,Defensive rebound by P. Patterson,71,70
291,3,1:26.0,,C. Joseph misses 2-pt jump shot from 21 ft,71,70
292,3,1:25.0,Defensive rebound by G. Monroe,,71,70
293,3,1:15.0,M. Dellavedova misses 2-pt hook shot from 7 ft,,71,70
294,3,1:14.0,Offensive rebound by G. Monroe,,71,70
295,3,1:07.0,T. Snell misses 3-pt jump shot from 27 ft,,71,70
296,3,1:06.0,,Defensive rebound by J. Valančiūnas,71,70
297,3,0:57.0,,Turnover by J. Valančiūnas (bad pass; steal by K. Middleton),71,70
298,3,0:52.0,T. Snell makes 2-pt dunk at rim (assist by K. Middleton),,73,70
299,3,0:35.0,,P. Patterson misses 3-pt jump shot from 23 ft,73,70
300,3,0:34.0,Defensive rebound by M. Brogdon,,73,70
301,3,0:15.0,Shooting foul by C. Joseph (drawn by K. Middleton),,73,70
302,3,0:15.0,K. Middleton makes free throw 1 of 2,,74,70
303,3,0:15.0,K. Middleton makes free throw 2 of 2,,75,70
304,3,0:01.0,,P. Tucker misses 3-pt jump shot from 26 ft (block by M. Brogdon),75,70
305,3,0:01.0,,Offensive rebound by P. Tucker,75,70
306,3,0:00.0,,P. Tucker misses 3-pt jump shot from 25 ft,75,70
307,3,0:00.0,,Offensive rebound by Team,75,70
308,4,11:45.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,75,70
309,4,11:45.0,Defensive rebound by Team,,75,70
310,4,11:45.0,,Loose ball foul by J. Valančiūnas (drawn by G. Monroe),75,70
311,4,11:28.0,K. Middleton misses 2-pt jump shot from 16 ft,,75,70
312,4,11:27.0,,Defensive rebound by J. Valančiūnas,75,70
313,4,11:14.0,Offensive charge foul by D. Carroll (drawn by G. Monroe),,75,70
314,4,11:14.0,,Turnover by D. Carroll (offensive foul),75,70
315,4,11:01.0,G. Monroe makes 2-pt layup from 2 ft (assist by J. Terry),,77,70
316,4,10:47.0,,Shooting foul by K. Middleton (drawn by J. Valančiūnas),77,70
317,4,10:47.0,,J. Valančiūnas misses free throw 1 of 2,77,70
318,4,10:47.0,,Offensive rebound by Team,77,70
319,4,10:47.0,,J. Valančiūnas misses free throw 2 of 2,77,70
320,4,10:46.0,Defensive rebound by G. Monroe,,77,70
321,4,10:23.0,M. Dellavedova misses 3-pt jump shot from 27 ft,,77,70
322,4,10:23.0,,Defensive rebound by D. Carroll,77,70
323,4,10:15.0,,Shooting foul by K. Middleton (drawn by D. Carroll),77,70
324,4,10:15.0,,D. Carroll misses free throw 1 of 3,77,70
325,4,10:15.0,,Offensive rebound by Team,77,70
326,4,10:15.0,,D. Carroll misses free throw 2 of 3,77,70
327,4,10:15.0,,Offensive rebound by Team,77,70
328,4,10:15.0,,D. Carroll makes free throw 3 of 3,77,71
329,4,10:01.0,M. Dellavedova makes 2-pt hook shot from 7 ft,,79,71
330,4,9:50.0,,Turnover by C. Joseph (bad pass; steal by G. Antetokounmpo),79,71
331,4,9:49.0,Personal block foul by K. Lowry (drawn by G. Antetokounmpo),,79,71
332,4,9:49.0,,S. Ibaka enters the game for J. Valančiūnas,79,71
333,4,9:33.0,K. Middleton makes 2-pt jump shot from 17 ft,,81,71
334,4,9:05.0,,C. Joseph misses 2-pt jump shot from 18 ft,81,71
335,4,9:04.0,Defensive rebound by G. Monroe,,81,71
336,4,8:56.0,G. Antetokounmpo misses 2-pt layup from 5 ft,,81,71
337,4,8:56.0,,Defensive rebound by D. Carroll,81,71
338,4,8:49.0,,Turnover by K. Lowry (lost ball; steal by G. Monroe),81,71
339,4,8:47.0,Shooting foul by S. Ibaka (drawn by G. Monroe),,81,71
340,4,8:47.0,Official timeout,,81,71
341,4,8:47.0,G. Monroe makes free throw 1 of 2,,82,71
342,4,8:47.0,,D. DeRozan enters the game for D. Carroll,81,71
343,4,8:47.0,,P. Tucker enters the game for P. Patterson,81,71
344,4,8:47.0,M. Brogdon enters the game for J. Terry,,82,71
345,4,8:47.0,G. Monroe makes free throw 2 of 2,,83,71
346,4,8:35.0,,K. Lowry misses 3-pt jump shot from 27 ft,83,71
347,4,8:35.0,Defensive rebound by M. Dellavedova,,83,71
348,4,8:13.0,K. Middleton makes 2-pt jump shot from 15 ft,,85,71
349,4,7:49.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by C. Joseph),85,73
350,4,7:29.0,K. Middleton misses 2-pt jump shot from 18 ft,,85,73
351,4,7:28.0,,Defensive rebound by S. Ibaka,85,73
352,4,7:20.0,,Personal block foul by G. Monroe (drawn by D. DeRozan),85,73
353,4,7:09.0,,Turnover by C. Joseph (bad pass; steal by G. Antetokounmpo),85,73
354,4,6:55.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,85,73
355,4,6:55.0,,Defensive rebound by K. Lowry,85,73
356,4,6:49.0,Violation by K. Middleton (kicked ball),,85,73
357,4,6:39.0,,S. Ibaka misses 2-pt jump shot from 22 ft,85,73
358,4,6:39.0,Defensive rebound by M. Brogdon,,85,73
359,4,6:17.0,K. Middleton misses 2-pt layup from 4 ft (block by S. Ibaka),,85,73
360,4,6:16.0,,Defensive rebound by S. Ibaka,85,73
361,4,6:10.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),85,75
362,4,5:45.0,,Violation by S. Ibaka (def goaltending),85,75
363,4,5:45.0,G. Antetokounmpo makes 2-pt hook shot from 12 ft,,87,75
364,4,5:45.0,Shooting foul by P. Tucker (drawn by G. Antetokounmpo),,87,75
365,4,5:45.0,,Toronto full timeout,87,75
366,4,5:45.0,G. Antetokounmpo misses free throw 1 of 1,,87,75
367,4,5:45.0,,N. Powell enters the game for C. Joseph,87,75
368,4,5:44.0,,Defensive rebound by S. Ibaka,87,75
369,4,5:24.0,,D. DeRozan misses 2-pt jump shot from 24 ft,87,75
370,4,5:24.0,Defensive rebound by G. Antetokounmpo,,87,75
371,4,5:05.0,M. Dellavedova misses 2-pt jump shot from 6 ft,,87,75
372,4,5:04.0,Offensive rebound by G. Monroe,,87,75
373,4,5:03.0,G. Monroe misses 2-pt layup from 2 ft,,87,75
374,4,5:03.0,,Defensive rebound by D. DeRozan,87,75
375,4,4:52.0,,K. Lowry misses 2-pt layup from 3 ft,87,75
