,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
54,1,4:46.0,Turnover by D. Exum (lost ball; steal by J. Wall),,10,11
55,1,4:33.0,,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by J. Wall),10,14
56,1,4:11.0,Shooting foul by B. Beal (drawn by R. Hood),,10,14
57,1,4:11.0,R. Hood makes free throw 1 of 3,,11,14
58,1,4:11.0,R. Hood makes free throw 2 of 3,,12,14
59,1,4:11.0,,K. Oubre enters the game for B. Beal,12,14
60,1,4:11.0,R. Hood makes free throw 3 of 3,,13,14
61,1,4:00.0,,K. Oubre misses 3-pt jump shot from 23 ft,13,14
62,1,3:59.0,Defensive rebound by R. Hood,,13,14
63,1,3:51.0,R. Hood makes 3-pt jump shot from 30 ft,,16,14
64,1,3:36.0,,Turnover by J. Wall (bad pass),16,14
65,1,3:36.0,J. Ingles enters the game for R. Hood,,16,14
66,1,3:36.0,Utah full timeout,,16,14
67,1,3:36.0,,I. Mahinmi enters the game for M. Gortat,16,14
68,1,3:21.0,G. Hayward misses 2-pt jump shot from 5 ft,,16,14
69,1,3:19.0,,Defensive rebound by Team,16,14
70,1,3:01.0,,K. Oubre makes 2-pt layup from 1 ft (assist by I. Mahinmi),16,16
71,1,2:48.0,J. Ingles makes 2-pt layup at rim,,18,16
72,1,2:39.0,,O. Porter makes 2-pt jump shot from 23 ft (assist by J. Wall),18,18
73,1,2:14.0,D. Exum misses 3-pt jump shot from 25 ft,,18,18
74,1,2:13.0,,Defensive rebound by O. Porter,18,18
75,1,2:04.0,,O. Porter makes 2-pt jump shot from 8 ft (assist by J. Wall),18,20
76,1,1:47.0,G. Hayward makes 2-pt dunk at rim (assist by R. Gobert),,20,20
77,1,1:29.0,,B. Bogdanović misses 2-pt jump shot from 14 ft (block by D. Exum),20,20
78,1,1:27.0,Defensive rebound by R. Gobert,,20,20
79,1,1:16.0,Turnover by D. Exum (lost ball; steal by K. Oubre),,20,20
80,1,1:12.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),20,22
81,1,1:01.0,J. Ingles misses 3-pt jump shot from 26 ft,,20,22
82,1,1:00.0,,Defensive rebound by J. Wall,20,22
83,1,0:56.0,,J. Wall misses 2-pt layup from 1 ft,20,22
84,1,0:54.0,Defensive rebound by R. Gobert,,20,22
85,1,0:48.0,R. Gobert misses 2-pt layup at rim,,20,22
86,1,0:48.0,Offensive rebound by R. Gobert,,20,22
87,1,0:48.0,Shooting foul by K. Oubre (drawn by R. Gobert),,20,22
88,1,0:48.0,R. Gobert makes free throw 1 of 2,,21,22
89,1,0:48.0,,T. Burke enters the game for J. Wall,21,22
90,1,0:48.0,G. Hill enters the game for G. Hayward,,21,22
91,1,0:48.0,A. Burks enters the game for D. Exum,,21,22
92,1,0:48.0,R. Gobert makes free throw 2 of 2,,22,22
93,1,0:39.0,,Personal foul by J. Ingles (drawn by O. Porter),22,22
94,1,0:39.0,D. Favors enters the game for R. Gobert,,22,22
95,1,0:27.0,,O. Porter misses 2-pt jump shot from 10 ft,22,22
96,1,0:26.0,,Offensive rebound by I. Mahinmi,22,22
97,1,0:25.0,,I. Mahinmi makes 2-pt layup from 2 ft,22,24
98,1,0:06.0,G. Hill makes 2-pt jump shot from 15 ft,,24,24
99,1,0:00.0,,T. Burke misses 2-pt jump shot from 17 ft,24,24
100,1,0:00.0,,Offensive rebound by Team,24,24
101,2,11:38.0,Turnover by J. Ingles (bad pass; steal by I. Mahinmi),,24,24
102,2,11:19.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,24,24
103,2,11:18.0,Defensive rebound by J. Ingles,,24,24
104,2,11:06.0,D. Favors misses 2-pt jump shot from 7 ft,,24,24
105,2,11:05.0,,Defensive rebound by Team,24,24
106,2,11:05.0,,Personal foul by D. Favors (drawn by I. Mahinmi),24,24
107,2,10:43.0,,Turnover by I. Mahinmi (3 sec),24,24
108,2,10:36.0,Offensive foul by D. Favors (drawn by T. Burke),,24,24
109,2,10:36.0,Turnover by D. Favors (offensive foul),,24,24
110,2,10:22.0,,T. Burke misses 2-pt jump shot from 5 ft (block by D. Favors),24,24
111,2,10:20.0,Defensive rebound by A. Burks,,24,24
112,2,10:13.0,A. Burks makes 2-pt jump shot from 20 ft,,26,24
113,2,9:50.0,,K. Oubre misses 2-pt jump shot from 20 ft,26,24
114,2,9:48.0,Defensive rebound by J. Ingles,,26,24
115,2,9:25.0,G. Hill makes 2-pt jump shot from 17 ft,,28,24
116,2,9:03.0,,M. Morris misses 2-pt jump shot from 17 ft,28,24
117,2,9:02.0,Defensive rebound by D. Favors,,28,24
118,2,8:51.0,Personal foul by M. Morris (drawn by B. Diaw),,28,24
119,2,8:51.0,Official timeout,,28,24
120,2,8:51.0,R. Hood enters the game for J. Ingles,,28,24
121,2,8:46.0,D. Favors makes 2-pt dunk at rim (assist by B. Diaw),,30,24
122,2,8:26.0,,B. Bogdanović misses 2-pt jump shot from 6 ft,30,24
123,2,8:25.0,,Offensive rebound by I. Mahinmi,30,24
124,2,8:20.0,,Turnover by B. Bogdanović (offensive goaltending),30,24
125,2,8:15.0,Personal foul by I. Mahinmi (drawn by G. Hill),,30,24
126,2,8:15.0,,J. Wall enters the game for T. Burke,30,24
127,2,8:07.0,Shooting foul by K. Oubre (drawn by R. Hood),,30,24
128,2,8:07.0,R. Hood makes free throw 1 of 2,,31,24
129,2,8:07.0,,B. Beal enters the game for K. Oubre,31,24
130,2,8:07.0,D. Exum enters the game for G. Hill,,31,24
131,2,8:07.0,R. Hood makes free throw 2 of 2,,32,24
132,2,7:49.0,,I. Mahinmi misses 2-pt layup from 1 ft (block by R. Hood),32,24
133,2,7:49.0,,Offensive rebound by Team,32,24
134,2,7:49.0,,M. Gortat enters the game for I. Mahinmi,32,24
135,2,7:47.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),32,26
136,2,7:23.0,A. Burks makes 2-pt jump shot from 20 ft (assist by R. Hood),,34,26
137,2,7:02.0,,M. Morris makes 2-pt jump shot from 3 ft,34,28
138,2,7:02.0,,Shooting foul by D. Favors (drawn by M. Morris),34,28
139,2,7:02.0,,O. Porter enters the game for B. Bogdanović,34,28
140,2,7:02.0,R. Gobert enters the game for D. Favors,,34,28
141,2,7:02.0,,M. Morris makes free throw 1 of 1,34,29
142,2,6:45.0,A. Burks misses 3-pt jump shot from 26 ft,,34,29
143,2,6:45.0,,Defensive rebound by O. Porter,34,29
144,2,6:35.0,,J. Wall makes 2-pt layup from 1 ft,34,31
145,2,6:29.0,Turnover by D. Exum (lost ball; steal by J. Wall),,34,31
146,2,6:25.0,,J. Wall makes 2-pt dunk at rim (assist by O. Porter),34,33
147,2,6:25.0,Utah full timeout,,34,33
148,2,6:24.0,G. Hayward enters the game for R. Hood,,34,33
149,2,6:24.0,G. Hill enters the game for D. Exum,,34,33
150,2,6:24.0,J. Johnson enters the game for A. Burks,,34,33
151,2,6:24.0,J. Ingles enters the game for B. Diaw,,34,33
152,2,6:08.0,Shooting foul by J. Wall (drawn by G. Hill),,34,33
153,2,6:08.0,G. Hill misses free throw 1 of 2,,34,33
154,2,6:08.0,Offensive rebound by Team,,34,33
155,2,6:08.0,G. Hill makes free throw 2 of 2,,35,33
156,2,5:56.0,,B. Beal misses 3-pt jump shot from 27 ft,35,33
157,2,5:54.0,Defensive rebound by J. Ingles,,35,33
158,2,5:45.0,G. Hill misses 2-pt jump shot from 18 ft,,35,33
159,2,5:44.0,,Defensive rebound by O. Porter,35,33
160,2,5:34.0,,J. Wall misses 2-pt jump shot from 19 ft,35,33
161,2,5:33.0,Defensive rebound by J. Ingles,,35,33
162,2,5:11.0,G. Hill misses 3-pt jump shot from 25 ft,,35,33
163,2,5:10.0,Offensive rebound by Team,,35,33
164,2,5:09.0,,Loose ball foul by B. Beal (drawn by R. Gobert),35,33
165,2,5:09.0,R. Gobert misses free throw 1 of 2,,35,33
166,2,5:09.0,Offensive rebound by Team,,35,33
167,2,5:09.0,,B. Bogdanović enters the game for B. Beal,35,33
168,2,5:09.0,R. Gobert makes free throw 2 of 2,,36,33
169,2,4:56.0,,M. Morris misses 2-pt layup from 3 ft,36,33
170,2,4:55.0,Defensive rebound by R. Gobert,,36,33
171,2,4:51.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by G. Hill),,39,33
172,2,4:40.0,,Personal foul by R. Gobert (drawn by M. Gortat),39,33
173,2,4:28.0,,J. Wall misses 2-pt layup from 2 ft,39,33
174,2,4:27.0,,Offensive rebound by M. Gortat,39,33
175,2,4:25.0,,M. Gortat misses 2-pt layup from 1 ft,39,33
176,2,4:25.0,Defensive rebound by G. Hill,,39,33
177,2,4:19.0,Turnover by G. Hill (bad pass; steal by M. Morris),,39,33
178,2,4:15.0,,J. Wall makes 2-pt dunk at rim (assist by M. Morris),39,35
179,2,3:55.0,G. Hayward misses 2-pt jump shot from 17 ft,,39,35
180,2,3:54.0,,Defensive rebound by B. Bogdanović,39,35
181,2,3:46.0,,Turnover by B. Bogdanović (bad pass; steal by J. Johnson),39,35
182,2,3:39.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,41,35
183,2,3:18.0,,Turnover by J. Wall (bad pass; steal by J. Ingles),41,35
184,2,3:13.0,Shooting foul by J. Wall (drawn by G. Hayward),,41,35
185,2,3:13.0,G. Hayward misses free throw 1 of 2,,41,35
186,2,3:13.0,Offensive rebound by Team,,41,35
187,2,3:13.0,,Washington full timeout,41,35
188,2,3:13.0,R. Hood enters the game for J. Ingles,,41,35
189,2,3:13.0,G. Hayward makes free throw 2 of 2,,42,35
190,2,2:56.0,,M. Morris misses 2-pt jump shot from 4 ft,42,35
191,2,2:54.0,Defensive rebound by G. Hayward,,42,35
192,2,2:50.0,Shooting foul by B. Bogdanović (drawn by R. Gobert),,42,35
193,2,2:50.0,R. Gobert makes free throw 1 of 2,,43,35
194,2,2:50.0,R. Gobert makes free throw 2 of 2,,44,35
195,2,2:42.0,,Turnover by J. Wall (bad pass),44,35
196,2,2:30.0,Turnover by R. Gobert (3 sec),,44,35
197,2,2:15.0,,M. Morris misses 2-pt jump shot from 10 ft (block by R. Gobert),44,35
198,2,2:15.0,,Offensive rebound by Team,44,35
199,2,2:07.0,,J. Wall misses 2-pt jump shot from 16 ft,44,35
200,2,2:06.0,Defensive rebound by J. Johnson,,44,35
201,2,2:01.0,Turnover by R. Hood (lost ball; steal by B. Bogdanović),,44,35
202,2,1:48.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),44,37
203,2,1:32.0,Turnover by G. Hill (bad pass; steal by M. Morris),,44,37
204,2,1:27.0,,B. Bogdanović makes 2-pt layup at rim (assist by J. Wall),44,39
205,2,1:27.0,Utah full timeout,,44,39
206,2,1:05.0,G. Hayward makes 3-pt jump shot from 26 ft,,47,39
207,2,0:52.0,,Turnover by J. Wall (bad pass; steal by J. Johnson),47,39
208,2,0:37.0,R. Gobert misses 2-pt jump shot from 5 ft,,47,39
209,2,0:36.0,Offensive rebound by R. Gobert,,47,39
210,2,0:27.0,G. Hayward misses 2-pt layup from 2 ft,,47,39
211,2,0:26.0,,Defensive rebound by M. Gortat,47,39
212,2,0:22.0,,J. Wall misses 2-pt layup from 1 ft (block by R. Gobert),47,39
213,2,0:22.0,,Offensive rebound by Team,47,39
214,2,0:22.0,,Technical foul by J. Wall,47,39
215,2,0:22.0,G. Hayward misses technical free throw,,47,39
216,2,0:22.0,,Offensive rebound by Team,47,39
217,2,0:22.0,J. Ingles enters the game for R. Hood,,47,39
218,2,0:04.0,,Turnover by J. Wall (lost ball; steal by G. Hill),47,39
219,2,0:01.0,G. Hayward makes 2-pt dunk at rim (assist by G. Hill),,49,39
220,2,0:00.0,,O. Porter misses 3-pt jump shot from 34 ft,49,39
221,2,0:00.0,,Offensive rebound by Team,49,39
222,3,11:49.0,G. Hayward misses 3-pt jump shot from 26 ft,,49,39
223,3,11:48.0,Offensive rebound by D. Favors,,49,39
224,3,11:39.0,Flagrant foul type 1 by M. Morris (drawn by R. Gobert),,49,39
225,3,11:39.0,R. Gobert makes flagrant free throw 1 of 2,,50,39
226,3,11:39.0,R. Gobert makes flagrant free throw 2 of 2,,51,39
227,3,11:22.0,G. Hill misses 2-pt jump shot from 13 ft,,51,39
228,3,11:20.0,,Defensive rebound by M. Gortat,51,39
229,3,11:10.0,,M. Gortat misses 2-pt hook shot from 12 ft,51,39
230,3,11:09.0,Defensive rebound by R. Gobert,,51,39
231,3,10:46.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by G. Hill),,54,39
232,3,10:24.0,,M. Morris makes 2-pt jump shot from 14 ft,54,41
233,3,10:10.0,Turnover by D. Favors (bad pass; steal by O. Porter),,54,41
234,3,9:49.0,,J. Wall misses 3-pt jump shot from 26 ft,54,41
235,3,9:48.0,Defensive rebound by G. Hayward,,54,41
236,3,9:39.0,R. Hood misses 2-pt jump shot from 11 ft,,54,41
237,3,9:38.0,Offensive rebound by R. Gobert,,54,41
238,3,9:34.0,R. Gobert misses 2-pt jump shot from 4 ft,,54,41
239,3,9:33.0,Offensive rebound by D. Favors,,54,41
240,3,9:31.0,D. Favors misses 2-pt layup from 2 ft,,54,41
241,3,9:31.0,,Defensive rebound by B. Beal,54,41
242,3,9:22.0,,Turnover by M. Gortat (lost ball; steal by R. Gobert),54,41
243,3,9:20.0,Personal foul by M. Morris (drawn by G. Hayward),,54,41
244,3,9:08.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,56,41
245,3,8:56.0,,B. Beal makes 2-pt jump shot from 13 ft,56,43
246,3,8:32.0,D. Favors misses 2-pt jump shot from 9 ft,,56,43
247,3,8:31.0,,Defensive rebound by M. Gortat,56,43
248,3,8:16.0,,O. Porter misses 2-pt jump shot from 19 ft,56,43
249,3,8:15.0,Defensive rebound by R. Hood,,56,43
250,3,8:04.0,R. Hood misses 2-pt jump shot from 17 ft,,56,43
251,3,8:03.0,Offensive rebound by D. Favors,,56,43
252,3,8:02.0,D. Favors makes 2-pt dunk at rim,,58,43
253,3,8:02.0,,Washington full timeout,58,43
254,3,7:42.0,,M. Gortat misses 2-pt layup from 3 ft (block by D. Favors),58,43
255,3,7:40.0,Defensive rebound by R. Gobert,,58,43
256,3,7:38.0,Personal foul by M. Gortat (drawn by R. Gobert),,58,43
257,3,7:26.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,60,43
258,3,7:18.0,,Personal foul by R. Hood (drawn by B. Beal),60,43
259,3,7:16.0,,Turnover by J. Wall (bad pass; steal by R. Hood),60,43
260,3,7:12.0,G. Hayward misses 2-pt layup from 2 ft,,60,43
261,3,7:09.0,,Defensive rebound by B. Beal,60,43
262,3,6:59.0,,O. Porter misses 2-pt jump shot from 21 ft,60,43
263,3,6:59.0,Defensive rebound by R. Gobert,,60,43
264,3,6:50.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,62,43
265,3,6:48.0,,Washington full timeout,62,43
266,3,6:48.0,,B. Bogdanović enters the game for M. Gortat,62,43
267,3,6:38.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Wall),62,46
268,3,6:13.0,G. Hayward misses 2-pt jump shot from 16 ft,,62,46
269,3,6:13.0,Offensive rebound by Team,,62,46
270,3,6:13.0,,Loose ball foul by M. Morris (drawn by R. Gobert),62,46
271,3,6:13.0,J. Johnson enters the game for D. Favors,,62,46
272,3,6:01.0,J. Johnson makes 2-pt jump shot from 15 ft,,64,46
273,3,5:52.0,,Personal foul by R. Hood (drawn by B. Beal),64,46
274,3,5:52.0,J. Ingles enters the game for R. Hood,,64,46
275,3,5:48.0,,B. Beal misses 2-pt jump shot from 20 ft,64,46
276,3,5:47.0,Defensive rebound by R. Gobert,,64,46
277,3,5:38.0,G. Hill makes 3-pt jump shot from 26 ft,,67,46
278,3,5:11.0,,Turnover by J. Wall (bad pass; steal by J. Ingles),67,46
279,3,5:04.0,G. Hill makes 3-pt jump shot from 26 ft (assist by R. Gobert),,70,46
280,3,4:53.0,,Shooting foul by R. Gobert (drawn by J. Wall),70,46
281,3,4:53.0,,J. Wall makes free throw 1 of 2,70,47
282,3,4:53.0,,J. Wall misses free throw 2 of 2,70,47
283,3,4:53.0,Defensive rebound by R. Gobert,,70,47
284,3,4:32.0,Shooting foul by O. Porter (drawn by R. Gobert),,70,47
285,3,4:32.0,R. Gobert misses free throw 1 of 2,,70,47
286,3,4:32.0,Offensive rebound by Team,,70,47
287,3,4:32.0,R. Gobert misses free throw 2 of 2,,70,47
288,3,4:31.0,,Defensive rebound by M. Morris,70,47
289,3,4:20.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),70,50
290,3,4:01.0,G. Hill misses 3-pt jump shot from 27 ft,,70,50
291,3,4:01.0,,Defensive rebound by Team,70,50
292,3,3:50.0,,Turnover by J. Wall (lost ball; steal by J. Johnson),70,50
293,3,3:45.0,,I. Mahinmi enters the game for M. Morris,70,50
294,3,3:36.0,J. Johnson misses 2-pt jump shot from 10 ft,,70,50
295,3,3:35.0,Offensive rebound by R. Gobert,,70,50
296,3,3:20.0,J. Johnson misses 3-pt jump shot from 28 ft,,70,50
297,3,3:19.0,,Defensive rebound by J. Wall,70,50
298,3,3:13.0,,B. Beal misses 3-pt jump shot from 29 ft,70,50
299,3,3:12.0,Defensive rebound by G. Hill,,70,50
300,3,3:05.0,Utah full timeout,,70,50
301,3,3:05.0,D. Favors enters the game for R. Gobert,,70,50
302,3,2:52.0,J. Johnson makes 2-pt jump shot from 20 ft,,72,50
303,3,2:32.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,72,50
304,3,2:32.0,Defensive rebound by J. Ingles,,72,50
305,3,2:22.0,Turnover by J. Ingles (lost ball),,72,50
306,3,2:13.0,,B. Beal makes 2-pt jump shot from 13 ft (assist by J. Wall),72,52
307,3,1:50.0,G. Hayward misses 2-pt jump shot from 8 ft,,72,52
308,3,1:49.0,,Defensive rebound by Team,72,52
309,3,1:49.0,,T. Satoranský enters the game for J. Wall,72,52
310,3,1:49.0,D. Exum enters the game for G. Hill,,72,52
311,3,1:49.0,A. Burks enters the game for G. Hayward,,72,52
312,3,1:32.0,,B. Beal misses 3-pt jump shot from 24 ft,72,52
313,3,1:30.0,,Offensive rebound by B. Beal,72,52
314,3,1:26.0,,Shooting foul by A. Burks (drawn by B. Beal),72,52
315,3,1:26.0,,B. Beal makes free throw 1 of 2,72,53
316,3,1:26.0,,B. Beal misses free throw 2 of 2,72,53
317,3,1:25.0,Defensive rebound by D. Favors,,72,53
318,3,1:11.0,Turnover by D. Exum (bad pass; steal by I. Mahinmi),,72,53
319,3,1:06.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by B. Beal),72,55
320,3,0:37.0,J. Johnson misses 3-pt jump shot from 30 ft (block by B. Bogdanović),,72,55
321,3,0:37.0,Offensive rebound by D. Exum,,72,55
322,3,0:37.0,Turnover by Team (shot clock),,72,55
323,3,0:37.0,B. Diaw enters the game for D. Exum,,72,55
324,3,0:24.0,,Shooting foul by J. Johnson (drawn by I. Mahinmi),72,55
325,3,0:24.0,,I. Mahinmi makes free throw 1 of 2,72,56
326,3,0:24.0,G. Hill enters the game for B. Diaw,,72,56
327,3,0:24.0,G. Hayward enters the game for A. Burks,,72,56
328,3,0:24.0,,I. Mahinmi makes free throw 2 of 2,72,57
329,3,0:05.0,Personal foul by T. Satoranský (drawn by G. Hill),,72,57
330,3,0:05.0,G. Hill misses free throw 1 of 2,,72,57
331,3,0:05.0,Offensive rebound by Team,,72,57
332,3,0:05.0,B. Diaw enters the game for D. Favors,,72,57
333,3,0:05.0,G. Hill makes free throw 2 of 2,,73,57
334,3,0:01.0,,B. Bogdanović makes 3-pt jump shot from 33 ft,73,60
335,4,11:47.0,,B. Beal misses 2-pt jump shot from 19 ft,73,60
336,4,11:46.0,Defensive rebound by G. Hayward,,73,60
337,4,11:41.0,Personal foul by T. Satoranský (drawn by D. Exum),,73,60
338,4,11:25.0,G. Hayward misses 3-pt jump shot from 29 ft,,73,60
339,4,11:24.0,Offensive rebound by D. Favors,,73,60
340,4,11:23.0,D. Favors makes 2-pt dunk at rim,,75,60
341,4,11:01.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),75,62
342,4,11:01.0,,Shooting foul by A. Burks (drawn by I. Mahinmi),75,62
343,4,11:01.0,,I. Mahinmi makes free throw 1 of 1,75,63
344,4,10:49.0,G. Hayward makes 2-pt jump shot from 19 ft,,77,63
345,4,10:32.0,,B. Beal makes 2-pt layup from 2 ft (assist by T. Satoranský),77,65
346,4,10:19.0,D. Favors misses 2-pt layup from 1 ft,,77,65
347,4,10:17.0,Offensive rebound by G. Hayward,,77,65
348,4,10:15.0,A. Burks misses 2-pt jump shot from 10 ft,,77,65
349,4,10:14.0,Offensive rebound by Team,,77,65
350,4,10:10.0,D. Favors makes 2-pt dunk at rim (assist by D. Exum),,79,65
351,4,9:55.0,,T. Satoranský misses 2-pt jump shot from 17 ft,79,65
352,4,9:55.0,Defensive rebound by D. Exum,,79,65
353,4,9:39.0,Personal foul by T. Satoranský (drawn by G. Hayward),,79,65
354,4,9:39.0,,M. Morris enters the game for O. Porter,79,65
355,4,9:39.0,R. Hood enters the game for A. Burks,,79,65
356,4,9:36.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Diaw),,81,65
357,4,9:36.0,Shooting foul by B. Bogdanović (drawn by G. Hayward),,81,65
358,4,9:36.0,G. Hayward makes free throw 1 of 1,,82,65
359,4,9:20.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),82,68
360,4,9:09.0,Turnover by B. Diaw (bad pass),,82,68
361,4,9:02.0,,T. Satoranský makes 2-pt jump shot from 8 ft (assist by B. Beal),82,70
362,4,8:52.0,,Violation by I. Mahinmi (kicked ball),82,70
363,4,8:52.0,Official timeout,,82,70
364,4,8:52.0,R. Gobert enters the game for D. Favors,,82,70
365,4,8:52.0,G. Hill enters the game for D. Exum,,82,70
366,4,8:44.0,B. Diaw makes 2-pt jump shot from 21 ft (assist by G. Hayward),,84,70
367,4,8:34.0,,Offensive foul by I. Mahinmi (drawn by R. Gobert),84,70
368,4,8:34.0,,Turnover by I. Mahinmi (offensive foul),84,70
369,4,8:18.0,B. Diaw misses 2-pt jump shot from 6 ft,,84,70
370,4,8:17.0,,Defensive rebound by Team,84,70
371,4,8:17.0,Loose ball foul by B. Diaw (drawn by M. Morris),,84,70
372,4,8:00.0,,T. Satoranský misses 2-pt jump shot from 6 ft (block by G. Hill),84,70
373,4,7:59.0,Defensive rebound by R. Gobert,,84,70
374,4,7:45.0,Shooting foul by M. Morris (drawn by B. Diaw),,84,70
375,4,7:45.0,B. Diaw makes 2-pt layup from 2 ft,,86,70
376,4,7:45.0,,M. Gortat enters the game for T. Satoranský,86,70
377,4,7:45.0,,J. Wall enters the game for I. Mahinmi,86,70
378,4,7:45.0,B. Diaw makes free throw 1 of 1,,87,70
379,4,7:31.0,,Offensive foul by M. Morris (drawn by B. Diaw),87,70
380,4,7:31.0,,Turnover by M. Morris (offensive foul),87,70
381,4,7:31.0,,Technical foul by M. Morris,87,70
382,4,7:31.0,G. Hayward makes technical free throw,,88,70
383,4,7:31.0,,O. Porter enters the game for M. Morris,88,70
384,4,7:15.0,Personal foul by B. Bogdanović (drawn by R. Gobert),,88,70
385,4,7:15.0,R. Gobert makes free throw 1 of 2,,89,70
386,4,7:15.0,R. Gobert makes free throw 2 of 2,,90,70
387,4,6:58.0,,B. Beal makes 2-pt layup at rim,90,72
388,4,6:33.0,B. Diaw misses 2-pt jump shot from 14 ft,,90,72
389,4,6:33.0,,Defensive rebound by J. Wall,90,72
