,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
107,1,0:04.0,E. Davis makes free throw 2 of 2,,29,41
108,2,11:48.0,,S. Dekker makes 2-pt jump shot from 7 ft (assist by C. Capela),29,43
109,2,11:28.0,E. Turner misses 2-pt jump shot from 12 ft,,29,43
110,2,11:27.0,Offensive rebound by E. Davis,,29,43
111,2,11:24.0,Shooting foul by C. Brewer (drawn by J. Layman),,29,43
112,2,11:24.0,J. Layman makes free throw 1 of 2,,30,43
113,2,11:24.0,J. Layman misses free throw 2 of 2,,30,43
114,2,11:24.0,,Defensive rebound by C. Capela,30,43
115,2,11:08.0,,S. Dekker misses 3-pt jump shot from 23 ft,30,43
116,2,11:07.0,Defensive rebound by E. Davis,,30,43
117,2,11:00.0,J. Layman makes 3-pt jump shot from 24 ft (assist by C. McCollum),,33,43
118,2,10:41.0,,C. Brewer misses 3-pt jump shot from 23 ft,33,43
119,2,10:40.0,Defensive rebound by E. Turner,,33,43
120,2,10:34.0,Shooting foul by E. Gordon (drawn by E. Turner),,33,43
121,2,10:34.0,E. Turner makes free throw 1 of 2,,34,43
122,2,10:34.0,,R. Anderson enters the game for S. Dekker,34,43
123,2,10:34.0,E. Turner makes free throw 2 of 2,,35,43
124,2,10:14.0,,P. Beverley misses 2-pt jump shot from 12 ft,35,43
125,2,10:13.0,Defensive rebound by E. Davis,,35,43
126,2,10:07.0,C. McCollum makes 2-pt jump shot from 9 ft,,37,43
127,2,9:52.0,,C. Brewer makes 2-pt layup from 2 ft,37,45
128,2,9:52.0,,Shooting foul by E. Davis (drawn by C. Brewer),37,45
129,2,9:52.0,,C. Brewer makes free throw 1 of 1,37,46
130,2,9:30.0,N. Vonleh makes 3-pt jump shot from 24 ft (assist by C. McCollum),,40,46
131,2,9:21.0,,Offensive foul by C. Capela (drawn by C. McCollum),40,46
132,2,9:21.0,,Turnover by C. Capela (offensive foul),40,46
133,2,9:04.0,C. McCollum misses 2-pt layup from 2 ft,,40,46
134,2,9:03.0,Offensive rebound by C. McCollum,,40,46
135,2,8:55.0,E. Turner makes 2-pt jump shot from 7 ft,,42,46
136,2,8:42.0,,Shooting foul by E. Turner (drawn by E. Gordon),42,46
137,2,8:42.0,,Houston full timeout,42,46
138,2,8:42.0,,E. Gordon makes free throw 1 of 2,42,47
139,2,8:42.0,,E. Gordon makes free throw 2 of 2,42,48
140,2,8:25.0,J. Layman misses 3-pt jump shot from 23 ft,,42,48
141,2,8:24.0,Offensive rebound by Team,,42,48
142,2,8:19.0,Turnover by E. Turner (bad pass),,42,48
143,2,8:06.0,,R. Anderson misses 2-pt jump shot from 4 ft,42,48
144,2,8:05.0,Defensive rebound by E. Davis,,42,48
145,2,7:58.0,Turnover by C. McCollum (lost ball; steal by C. Capela),,42,48
146,2,7:56.0,,Turnover by C. Capela (bad pass; steal by E. Turner),42,48
147,2,7:46.0,E. Turner misses 3-pt jump shot from 25 ft,,42,48
148,2,7:46.0,,Defensive rebound by P. Beverley,42,48
149,2,7:39.0,,E. Gordon misses 3-pt jump shot from 26 ft,42,48
150,2,7:37.0,Defensive rebound by J. Layman,,42,48
151,2,7:23.0,E. Turner misses 2-pt jump shot from 6 ft (block by P. Beverley),,42,48
152,2,7:21.0,,Defensive rebound by R. Anderson,42,48
153,2,7:18.0,,C. Brewer misses 2-pt layup from 3 ft,42,48
154,2,7:16.0,,Offensive rebound by P. Beverley,42,48
155,2,7:16.0,,P. Beverley misses 2-pt layup from 2 ft,42,48
156,2,7:15.0,Defensive rebound by C. McCollum,,42,48
157,2,6:57.0,C. McCollum misses 2-pt jump shot from 14 ft (block by P. Beverley),,42,48
158,2,6:55.0,Offensive rebound by E. Davis,,42,48
159,2,6:54.0,Turnover by Team (shot clock),,42,48
160,2,6:54.0,,Houston full timeout,42,48
161,2,6:54.0,,T. Ariza enters the game for P. Beverley,42,48
162,2,6:54.0,,J. Harden enters the game for C. Brewer,42,48
163,2,6:54.0,A. Crabbe enters the game for J. Layman,,42,48
164,2,6:54.0,M. Plumlee enters the game for E. Davis,,42,48
165,2,6:42.0,,J. Harden makes 2-pt hook shot from 8 ft,42,50
166,2,6:24.0,N. Vonleh makes 2-pt hook shot from 5 ft (assist by E. Turner),,44,50
167,2,6:08.0,,E. Gordon misses 2-pt jump shot from 18 ft,44,50
168,2,6:07.0,Defensive rebound by N. Vonleh,,44,50
169,2,5:59.0,C. McCollum misses 2-pt jump shot from 18 ft,,44,50
170,2,5:58.0,,Defensive rebound by J. Harden,44,50
171,2,5:38.0,,C. Capela makes 2-pt layup from 2 ft (assist by E. Gordon),44,52
172,2,5:26.0,Personal foul by E. Gordon (drawn by C. McCollum),,44,52
173,2,5:26.0,D. Lillard enters the game for E. Turner,,44,52
174,2,5:26.0,,S. Dekker enters the game for E. Gordon,44,52
175,2,5:26.0,M. Harkless enters the game for N. Vonleh,,44,52
176,2,5:24.0,Shooting foul by C. Capela (drawn by C. McCollum),,44,52
177,2,5:24.0,C. McCollum makes free throw 1 of 2,,45,52
178,2,5:24.0,,M. Harrell enters the game for C. Capela,45,52
179,2,5:24.0,C. McCollum makes free throw 2 of 2,,46,52
180,2,5:01.0,,J. Harden misses 3-pt jump shot from 25 ft,46,52
181,2,5:01.0,Defensive rebound by M. Plumlee,,46,52
182,2,4:51.0,D. Lillard misses 2-pt layup from 2 ft,,46,52
183,2,4:49.0,,Defensive rebound by T. Ariza,46,52
184,2,4:43.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),46,55
185,2,4:22.0,Turnover by C. McCollum (bad pass),,46,55
186,2,4:10.0,,Turnover by M. Harrell (bad pass),46,55
187,2,3:53.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by D. Lillard),,49,55
188,2,3:33.0,,J. Harden misses 2-pt jump shot from 12 ft,49,55
189,2,3:32.0,Defensive rebound by M. Plumlee,,49,55
190,2,3:24.0,D. Lillard makes 2-pt jump shot from 17 ft,,51,55
191,2,3:10.0,,Turnover by J. Harden (lost ball; steal by A. Crabbe),51,55
192,2,3:05.0,C. McCollum makes 2-pt dunk at rim,,53,55
193,2,3:05.0,,Houston full timeout,53,55
194,2,3:05.0,,P. Beverley enters the game for S. Dekker,53,55
195,2,2:52.0,,M. Harrell misses 2-pt layup from 3 ft,53,55
196,2,2:51.0,,Offensive rebound by R. Anderson,53,55
197,2,2:51.0,,R. Anderson makes 2-pt layup from 2 ft,53,57
198,2,2:31.0,Offensive foul by M. Plumlee (drawn by P. Beverley),,53,57
199,2,2:31.0,Turnover by M. Plumlee (offensive foul),,53,57
200,2,2:31.0,Portland full timeout,,53,57
201,2,2:23.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),53,60
202,2,2:10.0,C. McCollum makes 2-pt layup from 3 ft,,55,60
203,2,1:47.0,,J. Harden misses 2-pt layup from 1 ft,55,60
204,2,1:46.0,Defensive rebound by M. Harkless,,55,60
205,2,1:37.0,D. Lillard misses 3-pt jump shot from 26 ft (block by P. Beverley),,55,60
206,2,1:36.0,,Defensive rebound by M. Harrell,55,60
207,2,1:33.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),55,62
208,2,1:14.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),,58,62
209,2,0:57.0,,M. Harrell misses 2-pt layup from 2 ft,58,62
210,2,0:56.0,,Offensive rebound by T. Ariza,58,62
211,2,0:56.0,,T. Ariza misses 2-pt layup from 2 ft,58,62
212,2,0:56.0,Defensive rebound by Team,,58,62
213,2,0:56.0,,Loose ball foul by J. Harden (drawn by A. Crabbe),58,62
214,2,0:56.0,A. Crabbe makes free throw 1 of 2,,59,62
215,2,0:56.0,E. Turner enters the game for C. McCollum,,59,62
216,2,0:56.0,A. Crabbe makes free throw 2 of 2,,60,62
217,2,0:43.0,,R. Anderson misses 3-pt jump shot from 26 ft,60,62
218,2,0:42.0,,Offensive rebound by M. Harrell,60,62
219,2,0:42.0,,M. Harrell misses 2-pt layup from 1 ft,60,62
220,2,0:40.0,,Offensive rebound by M. Harrell,60,62
221,2,0:40.0,,M. Harrell misses 2-pt layup from 1 ft,60,62
222,2,0:38.0,Defensive rebound by D. Lillard,,60,62
223,2,0:32.0,D. Lillard makes 2-pt layup from 1 ft,,62,62
224,2,0:18.0,,Personal foul by E. Turner (drawn by T. Ariza),62,62
225,3,11:44.0,,J. Harden makes 2-pt jump shot from 10 ft,62,64
226,3,11:24.0,Turnover by A. Crabbe (lost ball; steal by J. Harden),,62,64
227,3,11:15.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by R. Anderson),62,67
228,3,11:15.0,Portland full timeout,,62,67
229,3,11:15.0,E. Turner enters the game for A. Crabbe,,62,67
230,3,10:54.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by E. Turner),,65,67
231,3,10:27.0,,P. Beverley makes 2-pt hook shot from 7 ft,65,69
232,3,10:21.0,C. McCollum makes 2-pt jump shot from 9 ft,,67,69
233,3,10:21.0,Shooting foul by P. Beverley (drawn by C. McCollum),,67,69
234,3,10:21.0,C. McCollum makes free throw 1 of 1,,68,69
235,3,10:03.0,,J. Harden misses 3-pt jump shot from 27 ft,68,69
236,3,10:02.0,,Offensive rebound by R. Anderson,68,69
237,3,9:50.0,,J. Harden makes 2-pt jump shot from 10 ft,68,71
238,3,9:26.0,E. Turner makes 2-pt layup from 3 ft (assist by M. Plumlee),,70,71
239,3,9:05.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Beverley),70,74
240,3,8:49.0,Turnover by C. McCollum (bad pass; steal by T. Ariza),,70,74
241,3,8:40.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),70,77
242,3,8:19.0,E. Turner misses 2-pt jump shot from 18 ft,,70,77
243,3,8:19.0,,Defensive rebound by T. Ariza,70,77
244,3,8:14.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),70,79
245,3,8:14.0,,Shooting foul by C. McCollum (drawn by C. Capela),70,79
246,3,8:14.0,,C. Capela misses free throw 1 of 1,70,79
247,3,8:14.0,Defensive rebound by Team,,70,79
248,3,8:14.0,,E. Gordon enters the game for P. Beverley,70,79
249,3,8:03.0,D. Lillard misses 2-pt layup from 3 ft (block by C. Capela),,70,79
250,3,8:02.0,Offensive rebound by Team,,70,79
251,3,7:53.0,M. Harkless makes 2-pt jump shot from 22 ft (assist by D. Lillard),,72,79
252,3,7:42.0,,J. Harden misses 2-pt jump shot from 13 ft,72,79
253,3,7:41.0,,Offensive rebound by J. Harden,72,79
254,3,7:41.0,,J. Harden misses 2-pt layup from 2 ft,72,79
255,3,7:40.0,,Offensive rebound by E. Gordon,72,79
256,3,7:38.0,,E. Gordon misses 3-pt jump shot from 23 ft,72,79
257,3,7:36.0,Defensive rebound by E. Turner,,72,79
258,3,7:31.0,M. Plumlee misses 2-pt layup from 2 ft,,72,79
259,3,7:30.0,,Defensive rebound by C. Capela,72,79
260,3,7:21.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),72,81
261,3,7:20.0,Portland full timeout,,72,81
262,3,7:08.0,D. Lillard misses 2-pt jump shot from 10 ft,,72,81
263,3,7:07.0,,Defensive rebound by T. Ariza,72,81
264,3,6:58.0,,R. Anderson misses 3-pt jump shot from 24 ft,72,81
265,3,6:58.0,Defensive rebound by Team,,72,81
266,3,6:40.0,C. McCollum misses 3-pt jump shot from 26 ft,,72,81
267,3,6:39.0,Offensive rebound by E. Turner,,72,81
268,3,6:34.0,C. McCollum makes 2-pt layup from 2 ft (assist by E. Turner),,74,81
269,3,6:19.0,,C. Capela makes 2-pt hook shot from 4 ft (assist by E. Gordon),74,83
270,3,5:55.0,C. McCollum misses 2-pt jump shot from 12 ft (block by C. Capela),,74,83
271,3,5:54.0,,Defensive rebound by T. Ariza,74,83
272,3,5:51.0,,Turnover by J. Harden (bad pass),74,83
273,3,5:32.0,D. Lillard makes 2-pt jump shot from 19 ft (assist by M. Plumlee),,76,83
274,3,5:13.0,,E. Gordon makes 2-pt jump shot from 20 ft,76,85
275,3,5:01.0,D. Lillard misses 3-pt jump shot from 27 ft,,76,85
276,3,5:00.0,,Defensive rebound by J. Harden,76,85
277,3,4:49.0,,E. Gordon makes 2-pt layup from 2 ft,76,87
278,3,4:34.0,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),,78,87
279,3,4:24.0,,Shooting foul by M. Plumlee (drawn by T. Ariza),78,87
280,3,4:24.0,,T. Ariza makes free throw 1 of 2,78,88
281,3,4:24.0,,M. Harrell enters the game for C. Capela,78,88
282,3,4:24.0,J. Layman enters the game for C. McCollum,,78,88
283,3,4:24.0,,T. Ariza makes free throw 2 of 2,78,89
284,3,4:05.0,E. Turner misses 2-pt jump shot from 3 ft (block by R. Anderson),,78,89
285,3,4:04.0,,Defensive rebound by M. Harrell,78,89
286,3,3:57.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),78,92
287,3,3:35.0,E. Turner misses 2-pt jump shot from 10 ft,,78,92
288,3,3:34.0,,Defensive rebound by E. Gordon,78,92
289,3,3:30.0,Offensive charge foul by E. Gordon (drawn by E. Turner),,78,92
290,3,3:30.0,,Turnover by E. Gordon (offensive foul),78,92
291,3,3:30.0,,S. Dekker enters the game for R. Anderson,78,92
292,3,3:18.0,D. Lillard misses 2-pt jump shot from 10 ft,,78,92
293,3,3:18.0,Offensive rebound by D. Lillard,,78,92
294,3,3:15.0,,Offensive charge foul by J. Layman (drawn by M. Harrell),78,92
295,3,3:15.0,Turnover by J. Layman (offensive foul),,78,92
296,3,3:15.0,,C. Brewer enters the game for E. Gordon,78,92
297,3,3:15.0,N. Vonleh enters the game for M. Harkless,,78,92
298,3,3:03.0,,C. Brewer makes 2-pt layup from 2 ft (assist by M. Harrell),78,94
299,3,2:44.0,D. Lillard misses 3-pt jump shot from 26 ft,,78,94
300,3,2:43.0,,Defensive rebound by M. Harrell,78,94
301,3,2:34.0,,M. Harrell misses 2-pt layup from 3 ft,78,94
302,3,2:33.0,,Offensive rebound by S. Dekker,78,94
303,3,2:30.0,,Turnover by S. Dekker (bad pass; steal by E. Turner),78,94
304,3,2:26.0,E. Turner makes 2-pt layup from 2 ft,,80,94
305,3,2:08.0,,Shooting foul by E. Turner (drawn by J. Harden),80,94
306,3,2:08.0,,Houston full timeout,80,94
307,3,2:08.0,,J. Harden misses free throw 1 of 3,80,94
308,3,2:08.0,,Offensive rebound by Team,80,94
309,3,2:08.0,,J. Harden misses free throw 2 of 3,80,94
310,3,2:08.0,,Offensive rebound by Team,80,94
311,3,2:08.0,E. Davis enters the game for M. Plumlee,,80,94
312,3,2:08.0,A. Crabbe enters the game for J. Layman,,80,94
313,3,2:08.0,,J. Harden makes free throw 3 of 3,80,95
314,3,1:50.0,E. Turner misses 2-pt jump shot from 11 ft,,80,95
315,3,1:49.0,,Defensive rebound by J. Harden,80,95
316,3,1:43.0,,J. Harden makes 3-pt jump shot from 25 ft,80,98
317,3,1:25.0,D. Lillard misses 2-pt jump shot from 13 ft,,80,98
318,3,1:24.0,,Defensive rebound by T. Ariza,80,98
319,3,1:24.0,Loose ball foul by E. Davis (drawn by T. Ariza),,80,98
320,3,1:24.0,C. McCollum enters the game for E. Turner,,80,98
321,3,1:15.0,,J. Harden misses 3-pt jump shot from 25 ft,80,98
322,3,1:14.0,Defensive rebound by D. Lillard,,80,98
323,3,1:04.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Lillard),,83,98
324,3,0:47.0,,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),83,100
325,3,0:32.0,C. McCollum misses 3-pt jump shot from 25 ft,,83,100
326,3,0:31.0,,Defensive rebound by J. Harden,83,100
327,3,0:11.0,,J. Harden misses 3-pt jump shot from 28 ft,83,100
328,3,0:10.0,Defensive rebound by D. Lillard,,83,100
329,3,0:00.0,N. Vonleh misses 3-pt jump shot from 24 ft,,83,100
330,3,0:00.0,Offensive rebound by Team,,83,100
331,4,11:44.0,M. Harkless misses 2-pt jump shot from 11 ft,,83,100
332,4,11:43.0,,Defensive rebound by E. Gordon,83,100
333,4,11:32.0,,C. Capela makes 2-pt layup from 2 ft (assist by P. Beverley),83,102
334,4,11:32.0,,Shooting foul by E. Davis (drawn by C. Capela),83,102
335,4,11:32.0,,C. Capela makes free throw 1 of 1,83,103
336,4,11:18.0,A. Crabbe misses 2-pt jump shot from 18 ft,,83,103
337,4,11:17.0,Offensive rebound by M. Harkless,,83,103
338,4,11:17.0,M. Harkless makes 2-pt layup from 2 ft,,85,103
339,4,11:03.0,,Turnover by E. Gordon (bad pass; steal by E. Davis),85,103
340,4,10:56.0,C. McCollum misses 2-pt layup from 2 ft,,85,103
341,4,10:54.0,Offensive rebound by E. Davis,,85,103
342,4,10:54.0,E. Davis misses 2-pt layup from 1 ft,,85,103
343,4,10:53.0,,Defensive rebound by C. Capela,85,103
344,4,10:43.0,,C. Brewer misses 2-pt layup from 2 ft,85,103
345,4,10:42.0,,Offensive rebound by C. Brewer,85,103
346,4,10:42.0,,C. Brewer makes 2-pt layup from 2 ft,85,105
347,4,10:16.0,E. Davis misses 2-pt jump shot from 6 ft,,85,105
348,4,10:15.0,,Defensive rebound by C. Capela,85,105
349,4,10:03.0,,E. Gordon misses 2-pt layup from 2 ft,85,105
350,4,10:03.0,,Offensive rebound by C. Capela,85,105
351,4,10:03.0,,Personal foul by E. Davis (drawn by C. Capela),85,105
352,4,10:03.0,M. Plumlee enters the game for E. Davis,,85,105
353,4,10:03.0,D. Lillard enters the game for A. Crabbe,,85,105
354,4,9:53.0,,C. Capela makes 2-pt hook shot from 7 ft (assist by P. Beverley),85,107
355,4,9:36.0,C. McCollum makes 2-pt jump shot from 14 ft (assist by M. Plumlee),,87,107
356,4,9:21.0,,E. Gordon misses 3-pt jump shot from 28 ft,87,107
357,4,9:21.0,,Offensive rebound by C. Capela,87,107
358,4,9:14.0,,Offensive foul by C. Capela (drawn by D. Lillard),87,107
359,4,9:14.0,,Turnover by C. Capela (offensive foul),87,107
360,4,9:03.0,Turnover by D. Lillard (bad pass),,87,107
361,4,8:55.0,,E. Gordon misses 3-pt jump shot from 25 ft,87,107
362,4,8:54.0,Defensive rebound by E. Turner,,87,107
363,4,8:44.0,M. Plumlee misses 2-pt jump shot from 12 ft,,87,107
364,4,8:43.0,,Defensive rebound by C. Brewer,87,107
365,4,8:27.0,,Shooting foul by M. Harkless (drawn by R. Anderson),87,107
366,4,8:27.0,,Houston full timeout,87,107
367,4,8:27.0,,R. Anderson makes free throw 1 of 3,87,108
368,4,8:27.0,,R. Anderson makes free throw 2 of 3,87,109
369,4,8:27.0,,R. Anderson misses free throw 3 of 3,87,109
370,4,8:27.0,Defensive rebound by M. Plumlee,,87,109
371,4,8:19.0,Turnover by D. Lillard (bad pass; steal by C. Brewer),,87,109
372,4,8:15.0,,C. Brewer makes 2-pt layup from 2 ft,87,111
373,4,8:06.0,D. Lillard makes 2-pt jump shot from 11 ft,,89,111
374,4,8:06.0,Shooting foul by C. Brewer (drawn by D. Lillard),,89,111
375,4,8:06.0,D. Lillard makes free throw 1 of 1,,90,111
376,4,7:56.0,,Personal foul by E. Turner (drawn by R. Anderson),90,111
377,4,7:48.0,,P. Beverley makes 2-pt jump shot from 10 ft,90,113
378,4,7:40.0,Personal foul by P. Beverley (drawn by D. Lillard),,90,113
379,4,7:32.0,Turnover by C. McCollum (lost ball),,90,113
380,4,7:14.0,,R. Anderson misses 2-pt jump shot from 21 ft,90,113
381,4,7:13.0,Defensive rebound by M. Plumlee,,90,113
382,4,7:04.0,M. Plumlee makes 2-pt layup from 2 ft (assist by C. McCollum),,92,113
383,4,6:48.0,,E. Gordon makes 2-pt jump shot from 5 ft,92,115
384,4,6:48.0,,Shooting foul by D. Lillard (drawn by E. Gordon),92,115
385,4,6:48.0,,E. Gordon misses free throw 1 of 1,92,115
