,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
38,1,7:02.0,Shooting foul by J. Nelson (drawn by R. Rubio),,12,12
39,1,7:02.0,R. Rubio makes free throw 1 of 2,,13,12
40,1,7:02.0,R. Rubio makes free throw 2 of 2,,14,12
41,1,6:37.0,,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by M. Plumlee),14,15
42,1,6:26.0,Turnover by R. Rubio (bad pass; steal by J. Hernangómez),,14,15
43,1,6:21.0,,G. Harris makes 2-pt dunk at rim (assist by J. Hernangómez),14,17
44,1,5:58.0,A. Wiggins misses 2-pt layup from 2 ft (block by N. Jokić),,14,17
45,1,5:55.0,Offensive rebound by A. Wiggins,,14,17
46,1,5:55.0,A. Wiggins makes 2-pt jump shot from 15 ft,,16,17
47,1,5:48.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Nelson),16,19
48,1,5:32.0,A. Wiggins misses 2-pt layup from 2 ft,,16,19
49,1,5:31.0,Offensive rebound by G. Dieng,,16,19
50,1,5:25.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by G. Dieng),,19,19
51,1,5:16.0,,Offensive foul by N. Jokić (drawn by G. Dieng),19,19
52,1,5:16.0,,Turnover by N. Jokić (offensive foul),19,19
53,1,5:16.0,,Denver full timeout,19,19
54,1,5:16.0,,W. Barton enters the game for J. Hernangómez,19,19
55,1,5:16.0,,J. Murray enters the game for M. Plumlee,19,19
56,1,5:16.0,,J. O'Bryant enters the game for G. Harris,19,19
57,1,5:05.0,Turnover by R. Rubio (step out of bounds),,19,19
58,1,4:41.0,,J. Nelson makes 2-pt jump shot from 22 ft,19,21
59,1,4:25.0,B. Rush misses 2-pt jump shot from 21 ft,,19,21
60,1,4:23.0,,Defensive rebound by J. O'Bryant,19,21
61,1,4:14.0,,N. Jokić misses 3-pt jump shot from 26 ft,19,21
62,1,4:13.0,,Offensive rebound by J. O'Bryant,19,21
63,1,4:05.0,,N. Jokić misses 2-pt hook shot from 3 ft,19,21
64,1,4:04.0,Defensive rebound by K. Towns,,19,21
65,1,3:54.0,A. Wiggins misses 2-pt jump shot from 15 ft,,19,21
66,1,3:51.0,Offensive rebound by K. Towns,,19,21
67,1,3:51.0,K. Towns makes 2-pt dunk at rim,,21,21
68,1,3:37.0,,J. Nelson makes 2-pt layup from 2 ft,21,23
69,1,3:37.0,,Shooting foul by G. Dieng (drawn by J. Nelson),21,23
70,1,3:37.0,S. Muhammad enters the game for G. Dieng,,21,23
71,1,3:37.0,N. Bjelica enters the game for B. Rush,,21,23
72,1,3:37.0,,J. Nelson makes free throw 1 of 1,21,24
73,1,3:34.0,Shooting foul by J. Murray (drawn by S. Muhammad),,21,24
74,1,3:34.0,S. Muhammad makes free throw 1 of 2,,22,24
75,1,3:34.0,,J. Hernangómez enters the game for J. O'Bryant,22,24
76,1,3:34.0,S. Muhammad makes free throw 2 of 2,,23,24
77,1,3:21.0,,J. Murray makes 2-pt layup from 2 ft (assist by J. Nelson),23,26
78,1,3:13.0,K. Towns makes 3-pt jump shot from 25 ft (assist by S. Muhammad),,26,26
79,1,2:59.0,,N. Jokić misses 3-pt jump shot from 25 ft,26,26
80,1,2:58.0,Defensive rebound by N. Bjelica,,26,26
81,1,2:50.0,K. Towns misses 2-pt hook shot from 4 ft,,26,26
82,1,2:50.0,,Defensive rebound by N. Jokić,26,26
83,1,2:44.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by J. Nelson),26,29
84,1,2:23.0,A. Wiggins misses 2-pt jump shot from 14 ft,,26,29
85,1,2:22.0,,Defensive rebound by N. Jokić,26,29
86,1,2:06.0,,Turnover by J. Nelson (lost ball; steal by R. Rubio),26,29
87,1,2:00.0,S. Muhammad makes 2-pt layup from 2 ft (assist by A. Wiggins),,28,29
88,1,1:52.0,,Denver full timeout,28,29
89,1,1:52.0,Minnesota full timeout,,28,29
90,1,1:52.0,,M. Plumlee enters the game for J. Hernangómez,28,29
91,1,1:52.0,,G. Harris enters the game for J. Nelson,28,29
92,1,1:52.0,,J. Hernangómez enters the game for N. Jokić,28,29
93,1,1:38.0,,J. Murray misses 3-pt jump shot from 25 ft,28,29
94,1,1:37.0,,Offensive rebound by W. Barton,28,29
95,1,1:31.0,,M. Plumlee misses 2-pt layup from 1 ft (block by N. Bjelica),28,29
96,1,1:28.0,Defensive rebound by N. Bjelica,,28,29
97,1,1:12.0,K. Towns misses 2-pt hook shot from 5 ft,,28,29
98,1,1:11.0,,Defensive rebound by M. Plumlee,28,29
99,1,1:10.0,K. Dunn enters the game for R. Rubio,,28,29
100,1,0:49.0,,Turnover by J. Murray (lost ball; steal by A. Wiggins),28,29
101,1,0:38.0,K. Towns makes 2-pt hook shot from 6 ft (assist by K. Dunn),,30,29
102,1,0:20.0,,W. Barton makes 2-pt layup from 2 ft,30,31
103,1,0:01.0,A. Wiggins makes 2-pt jump shot from 11 ft,,32,31
104,1,0:00.0,,M. Plumlee misses 3-pt jump shot from 78 ft,32,31
105,1,0:00.0,,Offensive rebound by Team,32,31
106,2,11:44.0,Shooting foul by G. Harris (drawn by S. Muhammad),,32,31
107,2,11:44.0,S. Muhammad makes free throw 1 of 2,,33,31
108,2,11:44.0,S. Muhammad makes free throw 2 of 2,,34,31
109,2,11:35.0,,M. Plumlee makes 2-pt layup from 2 ft,34,33
110,2,11:22.0,K. Dunn misses 2-pt jump shot from 12 ft,,34,33
111,2,11:21.0,,Defensive rebound by M. Plumlee,34,33
112,2,11:13.0,,J. Hernangómez misses 2-pt jump shot from 22 ft,34,33
113,2,11:12.0,Defensive rebound by K. Dunn,,34,33
114,2,11:02.0,K. Dunn misses 2-pt jump shot from 16 ft,,34,33
115,2,11:01.0,,Defensive rebound by W. Barton,34,33
116,2,10:45.0,,J. Murray misses 2-pt layup from 2 ft,34,33
117,2,10:44.0,Defensive rebound by S. Muhammad,,34,33
118,2,10:41.0,S. Muhammad makes 2-pt layup from 2 ft,,36,33
119,2,10:41.0,Shooting foul by J. Hernangómez (drawn by S. Muhammad),,36,33
120,2,10:41.0,S. Muhammad makes free throw 1 of 1,,37,33
121,2,10:22.0,,J. Murray misses 2-pt layup from 3 ft,37,33
122,2,10:21.0,Defensive rebound by G. Dieng,,37,33
123,2,10:15.0,Turnover by T. Jones (lost ball; steal by G. Harris),,37,33
124,2,10:09.0,,G. Harris makes 2-pt dunk at rim,37,35
125,2,9:47.0,G. Dieng misses 2-pt jump shot from 16 ft,,37,35
126,2,9:46.0,,Defensive rebound by W. Barton,37,35
127,2,9:35.0,,Turnover by J. Murray (bad pass; steal by G. Dieng),37,35
128,2,9:31.0,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Dunn),,39,35
129,2,9:31.0,,Denver full timeout,39,35
130,2,9:13.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,39,35
131,2,9:12.0,Defensive rebound by G. Dieng,,39,35
132,2,8:48.0,G. Dieng makes 3-pt jump shot from 23 ft (assist by K. Dunn),,42,35
133,2,8:33.0,,W. Barton makes 2-pt jump shot from 2 ft (assist by M. Plumlee),42,37
134,2,8:14.0,G. Dieng misses 2-pt jump shot from 10 ft,,42,37
135,2,8:14.0,,Defensive rebound by G. Harris,42,37
136,2,8:08.0,,Turnover by M. Plumlee (lost ball; steal by T. Jones),42,37
137,2,8:02.0,S. Muhammad makes 2-pt dunk at rim (assist by G. Dieng),,44,37
138,2,7:51.0,,J. Murray misses 2-pt layup from 1 ft (block by K. Dunn),44,37
139,2,7:51.0,,Offensive rebound by Team,44,37
140,2,7:48.0,,J. Nelson enters the game for M. Plumlee,44,37
141,2,7:48.0,,N. Jokić enters the game for J. Murray,44,37
142,2,7:37.0,,G. Harris makes 3-pt jump shot from 29 ft (assist by J. Nelson),44,40
143,2,7:24.0,T. Jones misses 2-pt jump shot from 21 ft,,44,40
144,2,7:22.0,,Defensive rebound by J. Nelson,44,40
145,2,7:18.0,,W. Barton misses 3-pt jump shot from 26 ft,44,40
146,2,7:17.0,Defensive rebound by S. Muhammad,,44,40
147,2,7:08.0,K. Dunn makes 2-pt jump shot from 21 ft,,46,40
148,2,6:52.0,,G. Harris misses 3-pt jump shot from 23 ft,46,40
149,2,6:51.0,,Offensive rebound by N. Jokić,46,40
150,2,6:47.0,,N. Jokić makes 2-pt layup from 2 ft,46,42
151,2,6:30.0,N. Bjelica misses 2-pt jump shot from 6 ft,,46,42
152,2,6:29.0,,Defensive rebound by N. Jokić,46,42
153,2,6:26.0,Violation by S. Muhammad (def goaltending),,46,42
154,2,6:26.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),46,44
155,2,6:06.0,G. Dieng misses 2-pt layup from 2 ft (block by N. Jokić),,46,44
156,2,6:06.0,,Defensive rebound by N. Jokić,46,44
157,2,6:06.0,,Personal foul by N. Bjelica (drawn by N. Jokić),46,44
158,2,6:06.0,,J. Murray enters the game for G. Harris,46,44
159,2,6:06.0,K. Towns enters the game for G. Dieng,,46,44
160,2,6:06.0,A. Wiggins enters the game for S. Muhammad,,46,44
161,2,6:06.0,R. Rubio enters the game for T. Jones,,46,44
162,2,5:52.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),46,47
163,2,5:33.0,A. Wiggins makes 2-pt jump shot from 4 ft,,48,47
164,2,5:16.0,,N. Jokić misses 3-pt jump shot from 26 ft,48,47
165,2,5:14.0,Defensive rebound by K. Dunn,,48,47
166,2,4:59.0,R. Rubio misses 3-pt jump shot from 26 ft,,48,47
167,2,4:57.0,,Defensive rebound by J. Hernangómez,48,47
168,2,4:33.0,,J. Nelson misses 3-pt jump shot from 25 ft,48,47
169,2,4:33.0,,Offensive rebound by J. Murray,48,47
170,2,4:32.0,,J. Murray misses 2-pt layup from 1 ft (block by K. Dunn),48,47
171,2,4:31.0,,Offensive rebound by Team,48,47
172,2,4:31.0,Official timeout,,48,47
173,2,4:12.0,,J. Murray makes 3-pt jump shot from 25 ft,48,50
174,2,3:54.0,A. Wiggins makes 2-pt jump shot from 19 ft,,50,50
175,2,3:40.0,,N. Jokić makes 3-pt jump shot from 27 ft (assist by W. Barton),50,53
176,2,3:20.0,K. Towns misses 2-pt layup from 3 ft (block by N. Jokić),,50,53
177,2,3:20.0,Offensive rebound by R. Rubio,,50,53
178,2,3:06.0,R. Rubio makes 2-pt jump shot from 17 ft (assist by K. Towns),,52,53
179,2,2:45.0,,Turnover by J. Murray (lost ball; steal by K. Dunn),52,53
180,2,2:39.0,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Dunn),,54,53
181,2,2:27.0,,Shooting foul by K. Towns (drawn by N. Jokić),54,53
182,2,2:27.0,Minnesota full timeout,,54,53
183,2,2:27.0,,N. Jokić misses free throw 1 of 2,54,53
184,2,2:27.0,,Offensive rebound by Team,54,53
185,2,2:27.0,,G. Harris enters the game for J. Murray,54,53
186,2,2:27.0,,N. Jokić makes free throw 2 of 2,54,54
187,2,2:21.0,Personal foul by J. Nelson (drawn by R. Rubio),,54,54
188,2,2:21.0,R. Rubio makes free throw 1 of 2,,55,54
189,2,2:21.0,,M. Plumlee enters the game for J. Hernangómez,55,54
190,2,2:21.0,R. Rubio makes free throw 2 of 2,,56,54
191,2,2:08.0,,Shooting foul by N. Bjelica (drawn by M. Plumlee),56,54
192,2,2:08.0,,M. Plumlee makes free throw 1 of 2,56,55
193,2,2:08.0,G. Dieng enters the game for N. Bjelica,,56,55
194,2,2:08.0,,M. Plumlee makes free throw 2 of 2,56,56
195,2,1:59.0,G. Dieng misses 2-pt jump shot from 4 ft,,56,56
196,2,1:58.0,Offensive rebound by K. Towns,,56,56
197,2,1:54.0,K. Towns misses 2-pt hook shot from 4 ft,,56,56
198,2,1:53.0,,Defensive rebound by M. Plumlee,56,56
199,2,1:40.0,,N. Jokić misses 2-pt jump shot from 16 ft,56,56
200,2,1:40.0,Defensive rebound by K. Dunn,,56,56
201,2,1:34.0,K. Towns makes 2-pt hook shot from 4 ft (assist by K. Dunn),,58,56
202,2,1:22.0,,W. Barton misses 2-pt jump shot from 16 ft,58,56
203,2,1:21.0,Defensive rebound by K. Towns,,58,56
204,2,1:19.0,Turnover by R. Rubio (bad pass; steal by G. Harris),,58,56
205,2,1:12.0,,N. Jokić misses 2-pt layup from 2 ft,58,56
206,2,1:11.0,,Offensive rebound by N. Jokić,58,56
207,2,1:10.0,,N. Jokić misses 2-pt layup from 2 ft,58,56
208,2,1:09.0,Defensive rebound by K. Towns,,58,56
209,2,1:09.0,Personal foul by N. Jokić (drawn by K. Towns),,58,56
210,2,0:56.0,A. Wiggins makes 2-pt jump shot from 15 ft,,60,56
211,2,0:47.0,,Shooting foul by G. Dieng (drawn by W. Barton),60,56
212,2,0:47.0,,W. Barton makes free throw 1 of 2,60,57
213,2,0:47.0,N. Bjelica enters the game for G. Dieng,,60,57
214,2,0:47.0,,J. Hernangómez enters the game for N. Jokić,60,57
215,2,0:47.0,,W. Barton makes free throw 2 of 2,60,58
216,2,0:25.0,N. Bjelica misses 2-pt layup from 2 ft (block by M. Plumlee),,60,58
217,2,0:23.0,Offensive rebound by N. Bjelica,,60,58
218,2,0:21.0,N. Bjelica makes 2-pt layup from 1 ft,,62,58
219,2,0:00.0,,G. Harris makes 2-pt jump shot from 11 ft (assist by J. Nelson),62,60
220,3,11:41.0,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),,64,60
221,3,11:30.0,Violation by G. Dieng (kicked ball),,64,60
222,3,11:17.0,,J. Nelson misses 2-pt layup from 2 ft,64,60
223,3,11:16.0,,Offensive rebound by J. Nelson,64,60
224,3,11:02.0,,G. Harris misses 2-pt jump shot from 20 ft,64,60
225,3,11:00.0,Defensive rebound by K. Towns,,64,60
226,3,10:43.0,K. Towns misses 2-pt jump shot from 19 ft,,64,60
227,3,10:42.0,,Defensive rebound by M. Plumlee,64,60
228,3,10:36.0,,G. Harris misses 2-pt layup from 2 ft,64,60
229,3,10:35.0,Defensive rebound by R. Rubio,,64,60
230,3,10:33.0,A. Wiggins misses 2-pt layup from 3 ft,,64,60
231,3,10:32.0,,Defensive rebound by N. Jokić,64,60
232,3,10:31.0,,Personal foul by R. Rubio (drawn by N. Jokić),64,60
233,3,10:20.0,,Offensive foul by J. Hernangómez (drawn by A. Wiggins),64,60
234,3,10:20.0,,Turnover by J. Hernangómez (offensive foul),64,60
235,3,10:14.0,A. Wiggins misses 2-pt jump shot from 18 ft,,64,60
236,3,10:13.0,,Defensive rebound by M. Plumlee,64,60
237,3,10:02.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,64,60
238,3,10:01.0,,Offensive rebound by M. Plumlee,64,60
239,3,9:43.0,,N. Jokić misses 2-pt hook shot from 5 ft,64,60
240,3,9:41.0,Defensive rebound by K. Towns,,64,60
241,3,9:27.0,K. Towns makes 2-pt layup at rim,,66,60
242,3,9:12.0,,J. Nelson misses 2-pt layup from 1 ft,66,60
243,3,9:11.0,Defensive rebound by K. Towns,,66,60
244,3,9:03.0,A. Wiggins makes 2-pt layup from 1 ft,,68,60
245,3,9:03.0,,Denver full timeout,68,60
246,3,9:03.0,,W. Barton enters the game for J. Hernangómez,68,60
247,3,8:49.0,,W. Barton makes 2-pt jump shot from 20 ft (assist by J. Nelson),68,62
248,3,8:34.0,A. Wiggins misses 2-pt layup from 2 ft (block by W. Barton),,68,62
249,3,8:33.0,,Defensive rebound by Team,68,62
250,3,8:21.0,,W. Barton misses 3-pt jump shot from 25 ft,68,62
251,3,8:20.0,Defensive rebound by B. Rush,,68,62
252,3,8:08.0,B. Rush misses 2-pt jump shot from 14 ft,,68,62
253,3,8:08.0,,Defensive rebound by Team,68,62
254,3,7:59.0,,W. Barton misses 2-pt jump shot from 6 ft,68,62
255,3,7:58.0,Defensive rebound by K. Towns,,68,62
256,3,7:48.0,G. Dieng misses 3-pt jump shot from 24 ft,,68,62
257,3,7:47.0,,Defensive rebound by W. Barton,68,62
258,3,7:44.0,,W. Barton misses 2-pt layup from 1 ft,68,62
259,3,7:43.0,,Offensive rebound by W. Barton,68,62
260,3,7:41.0,,W. Barton makes 2-pt layup from 2 ft,68,64
261,3,7:41.0,Minnesota full timeout,,68,64
262,3,7:17.0,K. Towns misses 2-pt jump shot from 13 ft,,68,64
263,3,7:17.0,,Defensive rebound by M. Plumlee,68,64
264,3,6:53.0,,N. Jokić misses 2-pt jump shot from 5 ft,68,64
265,3,6:53.0,Defensive rebound by K. Towns,,68,64
266,3,6:44.0,G. Dieng misses 2-pt jump shot from 8 ft,,68,64
267,3,6:44.0,,Defensive rebound by N. Jokić,68,64
268,3,6:37.0,,N. Jokić misses 2-pt layup from 2 ft,68,64
269,3,6:33.0,,Offensive rebound by N. Jokić,68,64
270,3,6:32.0,,N. Jokić misses 2-pt layup at rim,68,64
271,3,6:32.0,Defensive rebound by K. Towns,,68,64
272,3,6:27.0,G. Dieng makes 2-pt dunk at rim (assist by B. Rush),,70,64
273,3,6:06.0,Violation by G. Dieng (def goaltending),,70,64
274,3,6:06.0,,J. Nelson makes 2-pt layup from 1 ft,70,66
275,3,5:53.0,Shooting foul by J. Nelson (drawn by K. Towns),,70,66
276,3,5:53.0,K. Towns misses free throw 1 of 2,,70,66
277,3,5:53.0,Offensive rebound by Team,,70,66
278,3,5:53.0,K. Towns makes free throw 2 of 2,,71,66
279,3,5:30.0,,J. Nelson misses 3-pt jump shot from 23 ft,71,66
280,3,5:29.0,Defensive rebound by G. Dieng,,71,66
281,3,5:20.0,A. Wiggins misses 3-pt jump shot from 25 ft,,71,66
282,3,5:19.0,,Defensive rebound by N. Jokić,71,66
283,3,5:13.0,,N. Jokić misses 2-pt jump shot from 21 ft,71,66
284,3,5:11.0,Defensive rebound by K. Towns,,71,66
285,3,4:52.0,K. Towns misses 2-pt layup from 2 ft,,71,66
286,3,4:52.0,,Defensive rebound by N. Jokić,71,66
287,3,4:46.0,,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),71,68
288,3,4:30.0,R. Rubio misses 3-pt jump shot from 25 ft,,71,68
289,3,4:28.0,,Defensive rebound by G. Harris,71,68
290,3,4:18.0,,W. Barton misses 3-pt jump shot from 25 ft,71,68
291,3,4:17.0,Defensive rebound by Team,,71,68
292,3,4:17.0,,J. Murray enters the game for G. Harris,71,68
293,3,4:04.0,Shooting foul by N. Jokić (drawn by K. Towns),,71,68
294,3,4:04.0,K. Towns makes free throw 1 of 2,,72,68
295,3,4:04.0,K. Towns makes free throw 2 of 2,,73,68
296,3,3:55.0,,J. Murray misses 3-pt jump shot from 26 ft,73,68
297,3,3:54.0,Defensive rebound by Team,,73,68
298,3,3:35.0,Shooting foul by N. Jokić (drawn by A. Wiggins),,73,68
299,3,3:35.0,A. Wiggins makes free throw 1 of 2,,74,68
300,3,3:35.0,,J. O'Bryant enters the game for N. Jokić,74,68
301,3,3:35.0,N. Bjelica enters the game for K. Towns,,74,68
302,3,3:35.0,A. Wiggins makes free throw 2 of 2,,75,68
303,3,3:22.0,,J. O'Bryant misses 2-pt hook shot from 3 ft,75,68
304,3,3:21.0,Defensive rebound by G. Dieng,,75,68
305,3,3:12.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by R. Rubio),,77,68
306,3,3:02.0,,Turnover by J. Nelson (bad pass; steal by B. Rush),77,68
307,3,2:53.0,B. Rush misses 3-pt jump shot from 24 ft,,77,68
308,3,2:52.0,,Defensive rebound by J. Nelson,77,68
309,3,2:46.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by J. Nelson),77,71
310,3,2:32.0,B. Rush makes 2-pt layup from 2 ft (assist by R. Rubio),,79,71
311,3,2:15.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Nelson),79,73
312,3,1:53.0,G. Dieng makes 2-pt jump shot from 17 ft (assist by N. Bjelica),,81,73
313,3,1:37.0,,J. Nelson makes 2-pt jump shot from 14 ft (assist by M. Plumlee),81,75
314,3,1:21.0,Offensive foul by A. Wiggins (drawn by J. Nelson),,81,75
315,3,1:21.0,Turnover by A. Wiggins (offensive foul),,81,75
316,3,1:21.0,,G. Harris enters the game for J. Nelson,81,75
317,3,1:21.0,,J. Hernangómez enters the game for M. Plumlee,81,75
318,3,1:21.0,S. Muhammad enters the game for B. Rush,,81,75
319,3,1:09.0,,Shooting foul by N. Bjelica (drawn by W. Barton),81,75
320,3,1:09.0,,W. Barton makes free throw 1 of 2,81,76
321,3,1:09.0,,W. Barton misses free throw 2 of 2,81,76
322,3,1:09.0,K. Dunn enters the game for R. Rubio,,81,76
323,3,1:07.0,,Offensive rebound by J. O'Bryant,81,76
324,3,0:52.0,,J. Murray makes 3-pt jump shot from 24 ft,81,79
325,3,0:49.0,Shooting foul by J. O'Bryant (drawn by A. Wiggins),,81,79
326,3,0:49.0,A. Wiggins makes free throw 1 of 2,,82,79
327,3,0:49.0,A. Wiggins makes free throw 2 of 2,,83,79
328,3,0:27.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,83,79
329,3,0:26.0,Defensive rebound by K. Dunn,,83,79
330,3,0:06.0,A. Wiggins makes 2-pt dunk at rim,,85,79
331,3,0:00.0,,Turnover by J. Murray (lost ball; steal by G. Dieng),85,79
332,4,11:43.0,,G. Harris misses 2-pt layup from 2 ft,85,79
333,4,11:42.0,Defensive rebound by N. Bjelica,,85,79
334,4,11:32.0,K. Dunn misses 2-pt jump shot from 21 ft,,85,79
335,4,11:30.0,,Defensive rebound by W. Barton,85,79
336,4,11:22.0,,W. Barton misses 2-pt layup from 3 ft,85,79
337,4,11:21.0,Defensive rebound by K. Towns,,85,79
338,4,11:03.0,S. Muhammad misses 2-pt jump shot from 11 ft,,85,79
339,4,11:03.0,,Defensive rebound by W. Barton,85,79
340,4,10:54.0,,M. Plumlee misses 2-pt jump shot from 12 ft,85,79
341,4,10:53.0,Defensive rebound by K. Towns,,85,79
342,4,10:44.0,Personal foul by G. Harris (drawn by T. Jones),,85,79
343,4,10:30.0,T. Jones misses 3-pt jump shot from 25 ft,,85,79
344,4,10:29.0,,Defensive rebound by J. Murray,85,79
345,4,10:24.0,,G. Harris misses 2-pt dunk at rim,85,79
346,4,10:23.0,Defensive rebound by S. Muhammad,,85,79
347,4,10:09.0,S. Muhammad makes 2-pt layup from 2 ft,,87,79
348,4,9:48.0,,W. Barton makes 2-pt jump shot from 16 ft,87,81
349,4,9:33.0,T. Jones makes 2-pt layup from 2 ft (assist by K. Towns),,89,81
350,4,9:18.0,,J. Murray misses 3-pt jump shot from 23 ft,89,81
351,4,9:17.0,,Offensive rebound by G. Harris,89,81
352,4,9:10.0,,M. Plumlee misses 2-pt layup from 1 ft,89,81
353,4,9:09.0,Defensive rebound by K. Towns,,89,81
354,4,8:55.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by S. Muhammad),,92,81
355,4,8:55.0,,Denver full timeout,92,81
356,4,8:55.0,,N. Jokić enters the game for M. Plumlee,92,81
357,4,8:32.0,,J. Murray misses 3-pt jump shot from 28 ft,92,81
358,4,8:31.0,Defensive rebound by K. Towns,,92,81
359,4,8:05.0,K. Towns misses 2-pt jump shot from 6 ft,,92,81
360,4,8:05.0,,Defensive rebound by N. Jokić,92,81
361,4,7:53.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),92,84
362,4,7:33.0,K. Towns misses 2-pt layup from 2 ft (block by N. Jokić),,92,84
363,4,7:32.0,,Defensive rebound by W. Barton,92,84
364,4,7:31.0,,Personal foul by N. Bjelica (drawn by W. Barton),92,84
365,4,7:31.0,A. Wiggins enters the game for T. Jones,,92,84
366,4,7:16.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by W. Barton),92,87
367,4,6:55.0,S. Muhammad misses 3-pt jump shot from 25 ft,,92,87
368,4,6:54.0,,Defensive rebound by W. Barton,92,87
369,4,6:44.0,,W. Barton misses 3-pt jump shot from 25 ft,92,87
370,4,6:43.0,Defensive rebound by A. Wiggins,,92,87
371,4,6:26.0,K. Towns makes 2-pt layup from 3 ft,,94,87
372,4,6:14.0,,N. Jokić misses 2-pt hook shot from 4 ft,94,87
373,4,6:13.0,Defensive rebound by Team,,94,87
374,4,6:13.0,R. Rubio enters the game for K. Dunn,,94,87
375,4,6:13.0,B. Rush enters the game for S. Muhammad,,94,87
376,4,6:13.0,,J. Nelson enters the game for J. Murray,94,87
377,4,5:59.0,A. Wiggins makes 2-pt jump shot from 19 ft,,96,87
378,4,5:47.0,,W. Barton makes 2-pt layup from 3 ft (assist by J. Nelson),96,89
379,4,5:29.0,A. Wiggins makes 2-pt dunk at rim,,98,89
380,4,5:29.0,,Denver full timeout,98,89
381,4,5:29.0,Official timeout,,98,89
382,4,5:29.0,,M. Plumlee enters the game for J. Hernangómez,98,89
383,4,5:16.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),98,92
